WKM_ZAAK,WKM_DATUMCREATIE,WKM_HOOFDCAT,WKM_SUBCAT,WKM_SUBSUBCAT,ZK_DATUMAFGEHANDELD,STRAATNAAM,POSTCODE,WOONPLAATS,X_RD,Y_RD,longitude,latitude
"486682","20101119","Dieren","Anders, mijn keuze staat er niet bij ","","20101123","Dubbelmondestraat","3312NB","Dordrecht","106334.07","424295.334","4.681586839728495","51.805167601938486"
"487103","20101119","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20101123","De Jagerweg","3328HE","Dordrecht","106394.167","421364.321","4.682869420014203","51.778829384878556"
"485369","20101117","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is ongelijkheid door opdrukkende boomwortels ","20101123","Planetenlaan","3318JJ","Dordrecht","105984.435","422283.436","4.676802558214751","51.78705444647338"
"487962","20101122","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20101124","Wieldrechtse Zeedijk","3328LC","Dordrecht","106677.993","420904.007","4.687046120693549","51.7747167678661"
"488635","20101123","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20101125","Kasperspad","3311ZG","Dordrecht","105840.073","425110.362","4.674309091583884","51.81244960747739"
"487977","20101122","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Verkeers- en straatnaamborden ","Er is een verkeersbord beschadigd/scheef ","20101124","Zeedijk","3329LC","Dordrecht","107110.511","421015.693","4.693297145049391","51.7757578315138"
"485673","20101117","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101125","Wieldrechtseweg","3316BG","Dordrecht","103902.534","422566.937","4.6465894883081384","51.78941587046412"
"480215","20101108","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20101125","Kastanjelaan","3319TG","Dordrecht","107631.541","422525.114","4.7006398394168","51.78936874348224"
"489378","20101124","Putten en Huisaansluiting Riool","Huisaansluiting Riool","Het stinkt in huis ","20101125","Bankastraat","3312GE","Dordrecht","106588.811","424690.797","4.685224783244788","51.808744096273074"
"488092","20101123","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Anders, mijn keuze staat er niet bij ","","20101125","Henriëtte Roland Holst-erf","3315TK","Dordrecht","109817.418","423559.403","4.7321850271250385","51.79884594604336"
"483357","20101113","Vuil en Containers","Glasbakken","Anders, mijn keuze staat er niet bij ","20101125","Iepenlaan","3319VH","Dordrecht","108023.864","422483.733","4.706331402703131","51.78902995377924"
"486774","20101119","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20101126","Boris Pasternak-erf","3315BT","Dordrecht","109538.86","423589.803","4.728143021466553","51.79909656764001"
"484576","20101116","Groenvoorziening ","Bomen","Ik wil graag een gemeenteboom laten verwijderen ","20101129","Schuilenburg","3328CL","Dordrecht","105787.244","421111.187","4.674111297195642","51.776501111211516"
"488090","20101123","Straten, Stoepen, Wegen en Meubilair","Glas op straat of bij een speelplaats","Er ligt glas op straat","20101129","Rijksstraatweg","3316EH","Dordrecht","103823.975","421003.846","4.645681777510076","51.77535991406937"
"483559","20101115","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20101126","Bakema-erf","3315JN","Dordrecht","109001.287","424068.222","4.720286697715794","51.803352505414104"
"481002","20101109","Groenvoorziening ","Bomen","Ik wil graag een boom laten snoeien","20101129","Selma Lagerlöf-erf","3315AP","Dordrecht","109193.322","423525.656","4.723142518039134","51.798491781697116"
"490548","20101126","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Er is een paal platgereden en gevaarlijk ","20101130","Colorado","3315WD","Dordrecht","108146.873","424597.493","4.707828162338729","51.808038456058696"
"491012","20101129","Vuil en Containers","Grofvuil","Ik wil graag dat (illegaal) gedumpt vuil wordt opgeruimd","20101129","Violenstraat","3314ZX","Dordrecht","106078.787072993","424096.57720438","4.67791382095487","51.80335890177507"
"489789","20101125","Straatverlichting en Verkeerslichten","Straatverlichting","Anders, mijn keuze staat er niet bij ","20101129","Hallincqlaan","3311SC","Dordrecht","106140.754","425148.694","4.678663671997883","51.812820532777074"
"490717","20101128","Vuil en Containers","Grofvuil","Er ligt grofvuil op straat","20101130","Aletta Jacobs-erf","3315EC","Dordrecht","109700.485","423311.328","4.730522402544025","51.79660679981394"
"491867","20101130","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20101130","Ockenburg","3328TG","Dordrecht","105530.5","421042.373","4.670401197315934","51.77585994238674"
"491244","20101129","Reclame(uitingen)","Anders, mijn keuze staat er niet bij ","","20101130","Spuiboulevard","3311GR","Dordrecht","105381.568","424957.836","4.6676824685247285","51.811038162494064"
"468551","20101019","Groenvoorziening ","Bomen","Ik wil graag een boom laten snoeien","20101130","Badweg","3312AB","Dordrecht","106833.013","425535.199","4.6886479926602505","51.81635453328392"
"490680","20101126","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101130","H.F. Tollensstraat","3314SH","Dordrecht","105054.136","423882.726","4.663089853386263","51.801346115666426"
"490678","20101126","Vuil en Containers","Grofvuil","Er ligt grofvuil op straat","20101130","Zeehavenlaan","3317ZT","Dordrecht","104267.874","423207.942","4.651790453497146","51.79521040366598"
"491195","20101129","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101130","Van Oldenbarneveltplein","3317EP","Dordrecht","105041.409","422753.451","4.663068255170323","51.791195284347566"
"482068","20101111","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20101202","Hugo de Grootplein","3314EG","Dordrecht","104540.896","424357.175","4.655580382946596","51.80556419069649"
"491591","20101130","Gladheid","Deze lokatie valt buiten de strooiroute maar ik wil de gladheid toch melden.","","20101201","Geldelozepad","3311WG","Dordrecht","104824.897","424967.933","4.659609334679225","51.811079141208694"
"492597","20101201","Gladheid","Deze lokatie valt buiten de strooiroute maar ik wil de gladheid toch melden.","","20101201","Octant","3328SC","Dordrecht","105884.705","421877.092","4.6754148499188695","51.783393528426686"
"492836","20101201","Straatverlichting en Verkeerslichten","Straatverlichting","De lichtmast staat scheef ","20101206","Luchtenburg","3328AN","Dordrecht","106618.855","420919.924","4.686187090623291","51.77485470945053"
"491651","20101130","Gladheid","Deze lokatie valt buiten de strooiroute maar ik wil de gladheid toch melden.","","20101201","Laan der Verenigde Naties","3316AK","Dordrecht","104108.958","424608.044","4.649281216201258","51.80777971891294"
"491496","20101130","Gladheid","Deze lokatie valt buiten de strooiroute maar ik wil de gladheid toch melden.","","20101201","Lange Wantijkade","3311MC","Dordrecht","106159.989","425638.88","4.678873402580065","51.817227893302714"
"447919","20100914","Groenvoorziening ","Bomen","Ik wil graag een gemeenteboom laten verwijderen ","20100923","Kortenaerstraat","3317XK","Dordrecht","104246.872","422567.01","4.651579944019123","51.789447933179595"
"452481","20100922","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100927","Plutolaan","3318EP","Dordrecht","105769.039","422417.838","4.673661892611184","51.78824348094228"
"453206","20100923","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20100923","Snelliusstraat","3316GV","Dordrecht","103445.531","421823.9","4.640076749628628","51.78269559732559"
"451422","20100920","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100927","Denpasarstraat","3312GW","Dordrecht","106502.967","424610.56","4.683991355307318","51.808015489924095"
"449315","20100916","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100927","Haringvlietstraat","3313ES","Dordrecht","108764.538","425336.606","4.716684974871214","51.814732990134665"
"450239","20100917","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100927","Palissander","3315ML","Dordrecht","108315.187","424246.569","4.710315883206231","51.804898508416606"
"444791","20100907","Groenvoorziening ","Gras","Anders, mijn keuze staat er niet bij ","20100924","Remmerstein","3328BL","Dordrecht","105317.885","420913.961","4.667339103971489","51.774686925182245"
"450895","20100920","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100924","Lyra","3328NE","Dordrecht","105712.464","421472.87","4.672976389100274","51.77974526986417"
"449922","20100916","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100927","Kromme Zandweg","3319GH","Dordrecht","108166.028","423199.414","4.708295008950447","51.79547434033186"
"453286","20100923","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100927","Hallincqhof","3311DD","Dordrecht","106306.746","425245.621","4.68105700290903","51.813706198458725"
"454331","20100924","Groenvoorziening ","Hagen","","20100927","Dubbeldamseweg Zuid","3312KS","Dordrecht","106264.372","423963.581","4.680623054791743","51.80217979182003"
"453054","20100923","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Anders, mijn keuze staat er niet bij ","20100927","Wittenstein","3328MT","Dordrecht","105237.337","420624.173","4.666213705003774","51.772075183239046"
"448731","20100915","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20100929","Marthinus Steynstraat","3312EN","Dordrecht","106081.864","424549.212","4.677894467797937","51.807427359297535"
"454646","20100927","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20100929","Buddingh'plein","3311BV","Dordrecht","105220.793","425397.935","4.66528794200871","51.81497934300216"
"452347","20100922","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20100929","Eulerlaan","3328KS","Dordrecht","105488.302","421921.902","4.669664154176425","51.783761272128565"
"456076","20100929","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100929","Albert Schweitzerplaats","3318AS","Dordrecht","106442.238","422882.443","4.683353190714858","51.79247821519009"
"456078","20100929","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100929","Floresstraat","3312HH","Dordrecht","106865.295","424621.642","4.689243203539316","51.80814645665153"
"417800","20100720","Groenvoorziening ","Plantsoenen","Ik wil graag een plantsoen laten snoeien","20100903","Jacobahof","3311RC","Dordrecht","106001.63","425458.476","4.676602439854096","51.81559258168152"
"456504","20100929","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Anders, mijn keuze staat er niet bij ","20100930","Mauritsweg","3314JG","Dordrecht","105796.985","424395.401","4.673785935659952","51.806019898387454"
"452170","20100921","Groenvoorziening ","Gras","Ik wil het gras laten maaien ","20100929","Jan Ligthartlaan","3312KE","Dordrecht","106267.48","423885.154","4.680679150078768","51.801475176842075"
"454349","20100925","Vuil en Containers","Grofvuil","Ik wil graag dat (illegaal) gedumpt vuil wordt opgeruimd","20100929","Noordendijk","3312AD","Dordrecht","106539.474","425116.466","4.684449832255542","51.81256563990769"
"456854","20100930","Straten, Stoepen, Wegen en Meubilair","Minder valide oprit","Anders, mijn keuze staat er niet bij ","20100930","Groenedijk","3311DB","Dordrecht","106275.460511628","425220.30255814","4.680606903288014","51.81347591147197"
"455550","20100928","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101001","Haaswijkweg Oost","3319GC","Dordrecht","108135.099","423504.089","4.707805460956274","51.79821012263348"
"456509","20100929","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101001","Waterman","3328RB","Dordrecht","105162.409","421510.476","4.665000761033452","51.780034456595764"
"449658","20100916","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100930","Van Neurenburgpad","3311DN","Dordrecht","106299.973","425203.647","4.68096469597755","51.813328354756855"
"456314","20100929","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Verkeers- en straatnaamborden ","Er is een straatnaambord, nummerverwijzing of onderbord beschadigd/scheef","20100930","Van Elzelingenweg","3329KS","Dordrecht","108080.555","421329.045","4.707309376194599","51.77865651681927"
"456055","20100928","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101001","Luchtenburg","3328AP","Dordrecht","106439.935","420898.738","4.683597806347615","51.77464876904051"
"439060","20100827","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20101007","Domela Nieuwenhuisweg","3317SC","Dordrecht","105177.631","422267.315","4.66511250475374","51.78683815710621"
"453932","20100924","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20101011","Riouwstraat","3312XM","Dordrecht","106407.803","424718.226","4.682596459845072","51.80897489352768"
"453196","20100923","Vuil en Containers","Grofvuil","Er ligt grofvuil op straat","20101011","Grotekerksbuurt","3311CB","Dordrecht","104965.23","425281.55","4.661598809286889","51.81391044866397"
"456437","20100929","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20101008","Cirkel","3328KE","Dordrecht","105463.954","421635.401","4.669352279562626","51.78118408800608"
"456065","20100929","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101008","Belgracht","3311VW","Dordrecht","105099.204","425162.203","4.663558751471053","51.81284978537392"
"450663","20100919","Groenvoorziening ","Plantsoenen","Ik wil graag zwerfvuil uit een plantsoen laten verwijderen","20101008","Atmosfeerstraat","3328GD","Dordrecht","106061.806","421536.592","4.678029317997564","51.78034871183412"
"459885","20101005","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101008","Faradaystraat","3316AH","Dordrecht","103723.51","423783.784","4.643814756006026","51.80033620274149"
"463003","20101008","Groenvoorziening ","Afvalbakken","Ik wil graag een afvalbak laten plaatsen ","20101011","Douwe Aukesstraat","3317AM","Dordrecht","104260.667","422764.934","4.651750884918337","51.791228086583985"
"460877","20101006","Straatverlichting en Verkeerslichten","Straatverlichting","Anders, mijn keuze staat er niet bij ","20101022","Maxwellstraat","3316GP","Dordrecht","103199.299","421734.723","4.636521997150612","51.781871300955096"
