OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,X,Y,Z,GELDIG_VANAF,PUBLICATIEDATUM,IN_GEBRUIK,LATITUDE,LONGITUDE,KM_GEOCODE
272,dba7cf25-793c-4c02-ab0d-1eee0d456456,ES_403V,60,Bestaand,654,,654,654__,Assen,Mp-Gn,Meppel - Groningen ,"49,028606",-7.174105,"-7,174105",234430.861,556478.03799999,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.98941897,6.57011079,49.028606
273,a0f35c46-801f-46d5-ae21-24441e90065b,ES_914L,60,Bestaand,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,"70,001466",45.389001,"45,389001",189606.13399999,491469.532,11.542,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.40995584,5.89579918,70.001466
274,5fbc5c40-6cd9-4287-a3ca-a9a1513efdd1,ES_X0836,283,Bestaand,858,,858,858__,Arnhem Gem. Stamlijn,Ahg-Ahi,Arnhem Goederenstation - Arnhem Industrie ,"100,632543",-0.216901,"-0,216901",192585.53899999,442672.11599999,13.491,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.97119135,5.93417465,100.632543
275,6111ee37-1e8b-4a36-a49c-815bedf31705,ES_1915R,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","17,159594",48.654223,"48,654223",80003.88599999,431718.62699999,4.30799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.86896454,4.29826418,17.159594
276,b507a27d-79f7-4c3e-a711-dd89f60afef1,ES_X0402,283,Bestaand,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"15,626323",38.685659,"38,685659",196162.453,463621.73499999,22.77799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15922627,5.98875295,15.626323
277,844ca372-5a7a-4d8e-a9e0-97b143b826b2,ES_7R,283,Bestaand,858,,858,858__,Arnhem Gem. Stamlijn,Ahg-Ahi,Arnhem Goederenstation - Arnhem Industrie ,"101,337739",-6.348668,"-6,348668",192922.35399999,442073.29499999,14.055,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.96578632,5.9390098,101.337739
278,36d96aa8-9144-4e9e-ace6-447d648830a0,ES_3885R,60,Bestaand,098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"29,564052",-21.631359,"-21,631359",132128.45999999,459634.70799999,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.12445285,5.05322022,29.564052
279,1470331b-9ca3-4988-9844-4d5e6285b966,ES_X0767,283,Bestaand,467,b,467,467_b,Rotterdam Waalhaven Oost,Who-Whks,Rotterdam Waalhaven Oost - Rotterdam Waalhaven Kesterenstraat ,"20,607923",4.806986,"4,806986",90779.846,434225.58399999,3.29599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.89284178,4.45424167,20.607923
280,a8f9bc27-415e-4605-ac99-46812d25e319,ES_X0164V,60,Bestaand,477,e,477,477_e,Rotterdam Europoort 3,Erpmww-Mzlwg,Europoort Merwedeweg - Europoort Moezelweg ,"500,574000",2.732797,"2,732797",71764.46099999,438085.571,5.458,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.9250115,4.17711367,500.574
281,a5d5cb81-163a-42be-8587-78f5522c4d66,ES_921L,60,Bestaand,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,"18,377154",11.682633,"11,682633",187452.78599999,427243.242,23.90599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.83283961,5.85802611,18.377154
282,08af5c33-8c92-449b-9a98-58bd0110188c,ES_51BR,60,Bestaand,606,b,606,606_b,Almelo,Dv-Aml,Deventer - Almelo ,"37,547760",-14.664651,"-14,664651",240781.70199999,486803.424,11.542,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.3624094,6.64659351,37.54776
283,f7ef04ac-d2c7-4153-9aec-510ab48d9769,ES_965R,60,Bestaand,814,a,814,814_a,Maastricht Racc. Beatrixhaven,Mt-Bha,Maastricht - Beatrixhaven Aansl. (Maastricht) ,"101,962877",149.415986,"149,415986",177775.654,321409.325,46.07399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.88202631,5.71081705,101.962877
284,37f75d6c-fdcb-4cad-a315-8610a70d28b5,ES_8033R,283,Bestaand,069,,69,069__,Simpelveld - Schin op Geul,Vet-Mtn,Verschau (D) - Maastricht Noord ,"18,396644",-3.733513,"-3,733513",191210.268,315738.96,111.795,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.83036572,5.90113859,18.396644
285,d11073c2-a1a4-41f7-b032-205bcfeec366,ES_1103BL,60,Bestaand,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,"0,618010",10.476599,"10,476599",112885.339,552370.51,0.841,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.95671863,4.76050884,0.61801
286,b4333f61-c27c-493d-af2b-154d658ca4a9,ES_109AT,120,Bestaand,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte","42,253196",43.955421,"43,955421",61440.923,440880.228,5.39599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94848364,4.02630491,42.253196
287,05d483ed-efc5-4db0-baad-c5e3b0742ac5,ES_1587L,120,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"2,134577",-87.373798,"-87,373798",61202.587,440348.635,5.23099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94366653,4.02298422,2.134577
288,67fd7994-80ff-47d7-b102-f948491c5b67,ES_915L,60,Bestaand,553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,"21,715784",-48.857234,"-48,857234",188020.03899999,334710.39799999,49.23299999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.00108461,5.85759118,21.715784
289,204c8f6c-6b7a-4e8a-8091-7c6df319b2ce,ES_10R,283,Bestaand,777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),Bh-Odzg,Bad Bentheim (D) - Oldenzaal Grens ,"13,385454",-7.49521,"-7,495210",276039.69699999,481744.28999999,53.78499999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.31031761,7.16220593,13.385454
290,c37289dd-2f18-40c1-b5e7-c5b89bcf0ccc,ES_X0469,283,Bestaand,467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ","103,572583",2.75715,"2,757150",90225.24,434594.277,3.10999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.89609111,4.44611626,103.572583
291,a31393de-e24e-4238-87c5-5eb236085172,ES_303V,283,Bestaand,470,h,470,470_h,Botlek,Bot-Botch1,"Rotterdam, Botlek - Botlek Chemiehaven 1 ","310,457203",-5.621758,"-5,621758",78147.985,432293.194,5.01799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87387504,4.27119349,310.457203
292,fea2492a-ca79-4b5d-90fe-4873b6916f99,ES_X0683,283,Bestaand,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"200,910968",-64.053556,"-64,053556",153456.296,463078.37599999,6.849,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15587521,5.36464576,200.910968
293,eafcdc12-1fbd-40ac-ae9a-d98832cbac18,ES_1007L,60,Bestaand,664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,"42,634610",-77.40343,"-77,403430",95802.05499999,433055.37699999,-0.166,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88288081,4.52739532,42.63461
294,afe3f5c9-38bb-46b0-b555-aeb3c00fe3ff,ES_23L,60,Bestaand,823,a,823,823_a,Oosterhout Weststad,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,"7,005845",0.000282,"0,000282",117139.432,407842.55599999,2.748,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.65812534,4.84004054,7.005845
295,c977f226-646d-405b-b810-b667b10dc4f4,ES_933R,60,Bestaand,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,"45,582654",-71.16673,"-71,166730",251511.181,475764.88699999,21.32799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.26144149,6.80091223,45.582654
296,eb33e07b-7098-44b7-a7b6-974a2ce4f4d6,ES_X0480,60,Bestaand,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"49,096864",-117.833467,"-117,833467",94644.28999999,439973.58399999,0.811,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.9449334,4.50936754,49.096864
297,83bda3b9-946f-4576-996b-f4d7d5d6ae07,ES_1041V,60,Bestaand,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,"53,477071",0.586878,"0,586878",257668.279,471555.462,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.22250522,6.88979604,53.477071
298,a36dfed7-df5e-430c-88d2-e2a425f43f6b,ES_207L,60,Bestaand,517,a,517,517_a,Venlo,Vl-Ehv,Venlo - Eindhoven ,"0,023688",21.617235,"21,617235",209570.79999999,375431.61099999,21.582,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.36543704,6.17080067,0.023688
299,301a2c68-b5e2-4189-9afe-141c522e41ca,ES_82V,60,Bestaand,557,c,557,557_c,Terneuzen Aansl.,Tnzz-Frkw,Terneuzen Zuidzijde (Racc.) - Frankrijkweg ,"101,382637",1.078575,"1,078575",46736.84799999,369213.64299999,3.69,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.3018329,3.83471341,101.382637
300,96df1eed-1a89-4c44-b327-b305a7cecd6e,ES_506R,60,Bestaand,115,d,115,115_d,Schiedam Centrum - Vlaardingen Vulcaanhaven,Sdmga-Vdgvch,Schiedam Goederenoverdrachtspoor Aansluiting -  Vlaardingen Vulcaanhaven ,"504,944259",105.872883,"105,872883",84152.214,435472.57299999,2.97,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Onbekend,51.90324466,4.35771583,504.944259
301,3c97bdb9-ee84-46de-9800-59afc27a9cc8,ES_180R,120,Bestaand,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ","305,590952",9.112744,"9,112744",78770.637,434716.695,4.40599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.89574034,4.27969732,305.590952
302,4e23a718-3b63-48b5-8770-fa2b9a39c9b2,ES_945R,60,Bestaand,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,"22,649218",-28.644496,"-28,644496",90849.07899999,395232.607,4.144,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.54239974,4.46244347,22.649218
303,03854f6d-bd59-49b3-a798-77c0a0791296,ES_8537L,283,Bestaand,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"202,175220",-43.692777,"-43,692777",103345.569,499577.804,3.87,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.48148389,4.6268238,202.17522
304,175e0e2c-2e9a-49bf-9129-a2bf3feaa1f6,ES_81L,60,Bestaand,564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,"24,412742",28.827672,"28,827672",82782.267,454664.608,0.105,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.0755461,4.33376903,24.412742
305,ce0e2212-7f9b-447f-9847-e772e8b0c949,ES_951R,283,Bestaand,855,,855,855__,Venlo Tradeport,Vl-Vltp,Venlo - Venlo Tradeport ,"100,557967",51.998394,"51,998394",206757.101,378021.636,21.321,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.38898109,6.13078017,100.557967
306,92370e9e-485c-44ca-a3e1-4ee216a97f95,ES_912L,283,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","6,617838",69.153671,"69,153671",90308.52499999,431841.67999999,3.685,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87136227,4.44784297,6.617838
307,d57ad570-8796-4d4c-86e6-4d1aea708708,ES_X0466,283,Bestaand,467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ","102,879668",-7.99182,"-7,991820",90887.61299999,434391.02,2.967,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.89434103,4.45577626,102.879668
308,0aa8fe75-9613-4639-bb5e-8b510bc72f53,ES_8L,60,Bestaand,801,p,801,801_p,Moerdijk Industrieterrein,Mdk-Chwg,Moerdijk (Racc) - Chemieweg ,"902,185744",-21.90217,"-21,902170",98647.50299999,410907.054,4.58999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.68411422,4.57232179,902.185744
309,cbe323a4-4c4d-4b2d-aceb-d344d1b13dd9,ES_958L,60,Bestaand,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,"0,244692",-61.169989,"-61,169989",191971.554,443229.37699999,14.287,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.97624117,5.92529996,0.244692
310,c4ef698f-c141-431c-8089-8fda8fb98746,ES_931V,60,Bestaand,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,"22,436876",-3.838875,"-3,838875",172193.66899999,560195.17099999,0.865,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.02839966,5.64348127,22.436876
311,99823f11-d270-425e-adbb-bea5b877b2ef,ES_20L,60,Bestaand,823,a,823,823_a,Oosterhout Weststad,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,"5,421500",96.432,"96,432000",116568.685,408906.19799999,0.709,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.66764671,4.8316752,5.4215
312,b162ea97-782f-480a-adbd-ce2b5b66fca0,ES_7131R,60,Bestaand,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,"105,667588",-2.47604,"-2,476040",102669.823,423019.043,2.88099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.7933651,4.62865566,105.667588
313,11aee342-004e-4048-bf58-f7371aa73c2f,ES_X0851,283,Bestaand,779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,"61,062537",53.733962,"53,733962",214595.926,427758.445,17.85399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.83522977,6.2518752,61.062537
314,e1fe4bf1-cf82-480c-b1e7-7cb1bae87c80,ES_507BT,60,Bestaand,115,d,115,115_d,Schiedam Centrum - Vlaardingen Vulcaanhaven,Sdmga-Vdgvch,Schiedam Goederenoverdrachtspoor Aansluiting -  Vlaardingen Vulcaanhaven ,"504,182232",-1.744289,"-1,744289",84426.75999999,436161.601,3.70299999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Onbekend,51.90947186,4.36156335,504.182232
315,627ae271-c07e-465a-b5e4-0669ad586b35,ES_X0731,283,Bestaand,802,,802,802__,Utrecht Industrieterrein Lage Weide,Mas-Utlg,Maarssen - Utrecht Lage Weide ,"102,331012",-0.339112,"-0,339112",133179.105,457054.353,1.379,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.10130325,5.06872717,102.331012
316,9bcaae82-09e7-43b1-9ddb-1dfd18caf96f,ES_820V,60,Bestaand,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"33,422062",-26.792849,"-26,792849",134928.127,456977.94699999,1.61,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.10068261,5.09425825,33.422062
317,79a0095f-1e2a-49c3-81f9-e0599eb82c9f,ES_7R,283,Bestaand,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,"3,582720",11.286004,"11,286004",132873.70999999,519818.732,-0.631,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.66538019,5.06013562,3.58272
318,94f5c084-dc47-4cad-8a41-9478aa170661,ES_X0773,60,Bestaand,814,a,814,814_a,Maastricht Racc. Beatrixhaven,Mt-Bha,Maastricht - Beatrixhaven Aansl. (Maastricht) ,"101,709803",252.268276,"252,268276",177756.923,321137.81699999,46.076,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.87958655,5.71053384,101.709803
319,593abf41-5b44-4eaf-ac9b-ed22b479302c,ES_X0876,60,Bestaand,076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,"11,301305",-37.646142,"-37,646142",105104.333,498954.63799999,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Onbekend,52.47604683,4.65280473,11.301305
320,80c81c5f-7373-4230-9a46-75b202ffe073,ES_411L,283,Bestaand,470,n,470,470_n,Botlek,Bot-Botch2,"Rotterdam, Botlek - Botlek Chemiehaven 2 ","450,813138",3.96252,"3,962520",78518.02199999,432582.461,4.299,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87652561,4.27650179,450.813138
321,0391c0f9-a42a-4af3-a9dd-a9d68f30279e,ES_HHHR,60,Bestaand,817,f,817,817_f,Vlissingen Sloehaven,Dmkw-Eglw,Denemarkenweg - Engelandweg ,"211,146557",5.481194,"5,481194",36935.377,387688.983,4.843,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.46588448,3.68804782,211.146557
322,477cf434-3ae2-40bb-858e-70c7ffa7e275,ES_912R,60,Bestaand,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,"21,779572",51.44372,"51,443720",91330.262,395935.157,4.22299999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.54876875,4.46925153,21.779572
323,90c87105-5128-4b25-adb1-31839e823055,ES_910R,60,Bestaand,901,,901,901__,Haarlem Hoofdwerkplaats,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,"100,388565",-4.516444,"-4,516444",105299.225,488482.26799999,-0.027,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.38195083,4.65722625,100.388565
324,a56aaf06-4df3-4d2b-9a07-8ac6730a2684,ES_912L,60,Bestaand,831,b,831,831_b,Oss Racc. Elzenburg,Oelz-Owk,Oss Racc. Elzenburg - Oss Waalkade ,"200,588755",-25.170088,"-25,170088",165901.98199999,421510.49099999,6.096,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.78215037,5.54518898,200.588755
325,20ee201c-89c8-48e7-8c4e-0eca6162a647,ES_0219L,60,Bestaand,468,c,468,468_c,Rotterdam Eemhaven,Rol-Rhpw,Rondolaan - Rotterdam Heijplaatweg ,"110,383285",-0.017481,"-0,017481",88703.894,434683.33799999,3.204,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.89671247,4.42399899,110.383285
326,50bebe10-64f6-4a5e-af66-7cef3077c5f4,ES_911V,60,Bestaand,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,"30,486874",3.718073,"3,718073",93012.561,462944.62199999,1.411,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15119889,4.48147125,30.486874
327,cc0d4bc3-6584-418c-a8f8-c5ee9a51ba08,ES_3P,283,Bestaand,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"67,688766",-24.317731,"-24,317731",83404.447,448536.793,1.861,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.02055677,4.34412715,67.688766
328,67604825-5bb7-4008-86c7-e3e15417b89a,ES_1V,283,Bestaand,090,,90,090__,Den Dolder - Amersfoort,Ut-Amf,Utrecht - Amersfoort ,"17,006168",133.003976,"133,003976",150216.679,461665.201,11.055,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.14315511,5.31732553,17.006168
329,40972743-6a0a-476e-8747-b9756dff26f5,ES_10WQ,283,Bestaand,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),Andd-Bdgr,Antwerpen Noorderdokken - Breda Grens  ,"68,057991",-54.74292,"-54,742920",102770.629,374916.08,21.722,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.36102753,4.637293,68.057991
330,3f5e65b2-6508-479f-a320-54d480101b25,ES_501R,60,Bestaand,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"35,374362",36.197256,"36,197256",136129.21599999,455473.82699999,3.64199999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.08720584,5.1118708,35.374362
331,4622b2b3-9669-43d2-8101-41baada09816,ES_27R,60,Bestaand,803,a,803,803_a,Delfzijl Stamlijn Havenschap,Dz-Dzh,Delfzijl - Delfzijl Haven ,"10,317800",87.438627,"87,438627",258060.935,595190.92099999,3.17499999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.33317935,6.93428164,10.3178
332,cd885b13-b4d3-4468-b19f-df7c222f297b,ES_X0491,283,Bestaand,468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ","401,000000",-121.337067,"-121,337067",88041.019,433146.25199999,3.395,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.882819,4.41466832,401
333,f65b0b09-92c9-435a-b193-39ffa8398268,ES_2337R,60,Bestaand,003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"84,877528",97.139136,"97,139136",237445.139,578967.57999999,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.19101739,6.62072059,84.877528
334,fcc27df4-5baa-4373-920f-55c169a92a0b,ES_89L,283,Bestaand,469,f,469,469_f,Pernis,Ps1phv-Pspw,Pernis 1e Petroleumhaven - Pernis Petroleumweg ,"501,848681",3.992851,"3,992851",83558.38999999,434257.39,3.77,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.89224787,4.3493405,501.848681
335,2110898d-f7ca-4eb6-a86c-9f248b3807fc,ES_634L,60,Bestaand,818,d,818,818_d,Terneuzen Dow Chemical,Sludow-Tnzdn3,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 3 ,"401,589867",-9.372221,"-9,372221",43274.233,374530.89399999,2.18599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.34894055,3.78340216,401.589867
336,aade2d41-39cb-4019-95cb-a47da65fb6e9,ES_283L,60,Bestaand,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,"27,249524",-8.698856,"-8,698856",209953.369,462050.636,11.462,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.14390604,6.19002298,27.249524
337,f51a44c5-8249-46c9-91f9-d5b35a9be656,ES_5011R,60,Bestaand,139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,"177,266735",15.115233,"15,115233",116242.069,489245.59999999,6.80799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.38969283,4.8178518,177.266735
338,73b0db45-3b46-4012-a358-e94ee6c3575a,ES_X0143L,60,Bestaand,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"49,961674",-43.556634,"-43,556634",50287.127,390941.223,-0.054,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.49774793,3.87916678,49.961674
339,c5c0133d-5e09-4130-bccd-973287727a4b,ES_61AR,60,Bestaand,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,"14,911579",-11.395974,"-11,395974",255355.083,569670.76899999,3.09799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.10444778,6.88570899,14.911579
340,e7107abb-c57f-4591-a862-36f497e443d2,ES_X0698,283,Bestaand,032,,32,032__,Blauwkapel - Lunetten,Hvs-Utm,Hilversum - Utrecht Maliebaan ,"16,384695",-40.519877,"-40,519877",137457.258,455360.07699999,2.92799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.08622705,5.13125304,16.384695
341,e01aac55-d175-4a88-967b-28a6405ae6ce,ES_X0723,60,Bestaand,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"49,079603",-110.273414,"-110,273414",94659.19899999,439984.852,0.811,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94503629,4.50958238,49.079603
342,08014c1d-70f5-40bc-a469-abc2a791445d,ES_72V,283,Bestaand,485,j,485,485_j,Amsterdam Hemhaven (gebied),Chw-Chv,Coenhavenweg - Amsterdam Coenhaven ,"375,604478",-0.045422,"-0,045422",119328.745,491322.852,1.534,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.40857082,4.86297224,375.604478
343,7adfc17c-9005-40bf-96ad-d26f4a37ab68,ES_195L,283,Bestaand,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ","306,400463",0.748564,"0,748564",79016.05899999,433950.97899999,4.48,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88889253,4.28343129,306.400463
344,ba286539-3994-49ab-afec-6fb10f7c787d,ES_18L,60,Bestaand,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,"47,081545",-41.530402,"-41,530402",148786.065,412098.601,6.855,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.69762422,5.2973197,47.081545
345,9e99abe3-b8f3-461a-abfd-8672b592d97e,ES_X0721,60,Bestaand,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"49,100000",-133.399664,"-133,399664",94644.535,439957.652,0.811,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94479024,4.5093739,49.1
