objectid;projectnummer;naamdeelgebied;bouwplan;woningtype;opleverjaardeelgebied;prijsklasse;projectfase;nieuw_verbouw;aantalwoningendeelgebied;project_id
37141;1;Loostraat 16;00/1674;Eengezins;2003;Huur(middenhuur);Gereed;Nieuwbouw;1;
37142;1;Wolvendijk 137;98/0747;Eengezins;2001;Koop(duur);Gereed;Nieuwbouw;1;
37145;1;Loostraat 11A;V17/30116;Eengezins;2018;Koop(goedkoop);Gereed;Nieuwbouw;1;onbekend
37146;2;Aalsterweg/Anna Bijnsweg;98/0320;Meergezins;2007;Huur(middenhuur);Gereed;Nieuwbouw;14;
37150;5;Haringvliet 32-34;01/0758;Eengezins;2003;Koop(duur);Gereed;Nieuwbouw;2;
37444;5;Dinkelstraat 9;00/0823;Eengezins;2003;Koop(duur);Gereed;Nieuwbouw;1;
37445;5;Waalstraat 48 en 50;99/2010;Eengezins;2002;Koop(middelduur);Gereed;Nieuwbouw;2;
37450;5;Maasstraat 17;06/0545;Eengezins;2008;Koop(duur);Gereed;Nieuwbouw;1;
37455;7;Animali 1e fase;07/1792;Eengezins;2014;Koop(duur);Gereed;Nieuwbouw;4;
37457;7;Animali 3e fase - Animalipad 8, Spoorenberglaan 1 t/m 5, 8, 9 en 10;V21/44613;Eengezins;2023;Koop(duur);In aanbouw;Nieuwbouw;9;499-100
37460;8;Barrier;02/1860;Eengezins;2005;Koop(middelduur);Gereed;Nieuwbouw;18;
37468;8;Barrier;02/1860;Eengezins;2005;Huur(betaalbaar);Gereed;Nieuwbouw;48;
37470;8;Barrier;02/1860;Eengezins;2006;Huur(betaalbaar);Gereed;Nieuwbouw;39;
37482;13;Bloemenbuurt Zuid fase 1 blok G;08/1213;Eengezins;2010;Koop(betaalbaar);Gereed;Nieuwbouw vervangend;21;
37486;13;Bloemenbuurt Zuid fase 2 Blok F;11/2131;Eengezins;2012;Koop(middelduur);Gereed;Nieuwbouw vervangend;1;
37487;13;Bloemenbuurt Zuid fase 2 Blok D;10/2421;Meergezins;2012;Koop(betaalbaar);Gereed;Nieuwbouw vervangend;1;
37490;13;Bloemenbuurt Zuid fase 3 Blok H;12/1936;Eengezins;2013;Koop(middelduur);Gereed;Nieuwbouw vervangend;6;
37492;13;Bloemenbuurt Zuid fase 3 Blok E;14/1068;Eengezins;2015;Koop(middelduur);Gereed;Nieuwbouw vervangend;14;
37493;13;Bloemenbuurt Zuid fase 1 Blok L;09/1672;Meergezins;2012;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;10;
37498;13;Bloemenbuurt Zuid fase 1 Blok B;09/1661;Meergezins;2012;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;4;
37500;13;Bloemenbuurt Zuid fase 3 Blok C;12/1936;Eengezins;2013;Koop(middelduur);Gereed;Nieuwbouw vervangend;1;
37501;13;Bloemenbuurt Zuid fase 3 Blok C;12/1936;Eengezins;2013;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;4;
37502;13;Bloemenbuurt Zuid fase 3 Blok A;V14/21981;Eengezins;2016;Koop(middelduur);Gereed;Nieuwbouw vervangend;38;
37503;13;Bloemenbuurt Zuid fase 3 Blok A;V14/21713;Meergezins;2016;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;22;
37509;14;Bokt 5;97/0294;Eengezins;2002;Koop(duur);Gereed;Nieuwbouw;1;
37510;14;Bokt 7;00/0146;Eengezins;2001;Koop(duur);Gereed;Nieuwbouw;1;
37513;19;Boslaan;03/0950;Eengezins;2006;Koop(duur);Gereed;Nieuwbouw;1;
37516;20;Bosvoordelaan/diverse nummers;Div.;Eengezins;2000;Koop(duur);Gereed;Nieuwbouw;11;
37526;24;Churchilllaan/Montgomerylaan kavel5;00/2044;Meergezins;2009;Huur(betaalbaar);Gereed;Nieuwbouw;16;
37528;25;Winkelcentrum Cassandraplein;03/0948;Meergezins;2008;Huur(betaalbaar);Gereed;Nieuwbouw;30;
37529;25;Winkelcentrum Cassandraplein;03/0948;Eengezins;2008;Koop(middelduur);Gereed;Nieuwbouw;6;
37530;25;Cassandraplein (hoek Muzenlaan);09/2368;Meergezins;2010;Huur(goedkoop);Gereed;Verbouw transformatie;38;
37531;26;Cath.-/v.Egmondstraat/Cicogne;00/0115;Eengezins;2004;Koop(duur);Gereed;Nieuwbouw;31;
37535;28;Cederpark/deelgebied 2;99/1427;Eengezins;2000;Koop(middelduur);Gereed;Nieuwbouw;16;
37536;29;Omgeving molen Achtse Barrier;;Eengezins;2004;Koop(duur);Gereed;Nieuwbouw;3;
37537;29;Cluselaan 13;98/0401;Eengezins;2002;Koop(duur);Gereed;Nieuwbouw;1;
37542;33;DAF-terrein West;98/0741;Eengezins;2002;Koop(duur);Gereed;Nieuwbouw;6;
37543;33;DAF-terrein West;98/0768;Eengezins;2003;Koop(middelduur);Gereed;Nieuwbouw;31;
37546;33;DAF-terrein West;98/0772;Eengezins;2003;Koop(middelduur);Gereed;Nieuwbouw;18;
37548;33;DAF-terrein West;98/0742;Eengezins;2003;Koop(middelduur);Gereed;Nieuwbouw;10;
37553;36;A.Thijmlaan (Den Elzent) fase 1;14/0930;Meergezins;2016;Koop(middelduur);Gereed;Nieuwbouw vervangend;38;onbekend
37554;36;A.Thijmlaan (Den Elzent) fase 2;V16/26119;Meergezins;2017;Koop(duur);Gereed;Nieuwbouw vervangend;8;
37557;36;A.Thijmlaan (Den Elzent) fase 3;V16/26119;Eengezins;2019;Koop(duur);Gereed;Nieuwbouw vervangend;2;
37559;38;Dikninge 30;99/0174;Eengezins;2005;Koop(middelduur);Gereed;Nieuwbouw;1;
37561;39;Schootsestraat 130;06/0756;Meergezins;2010;Huur(betaalbaar);Gereed;Nieuwbouw;4;
37562;39;Doelenstraat 28-30;V16/26340;Eengezins;2019;Koop(middelduur);Gereed;Nieuwbouw;2;
37563;41;Dr.Berlagelaan/A.du Hamelstraat;98/2069;Eengezins;2000;Koop(duur);Gereed;Nieuwbouw;22;
37564;41;Dr.Berlagelaan/A.du Hamelstraat;99/1151;Meergezins;2001;Koop(middelduur);Gereed;Nieuwbouw;22;
37565;42;Drents Dorp;11/2366;Eengezins;2014;Koop(middelduur);Gereed;Nieuwbouw;30;
37567;42;Drents Dorp;11/2366;Eengezins;2013;Huur(middenhuur);Gereed;Nieuwbouw;3;
37568;42;Lochemstraat (palletterrein) - Elsthof 20 t/m 65;V21/46512;Meergezins;2023;Huur(betaalbaar);In aanbouw;Nieuwbouw;46;881-000
37570;42;Elsthof 12 t/m 19 en 73 t/m 85, Lochemstraat 32 en 46, Koenraadlaan 2A, 2B en 2K;V21/45883;Eengezins;2023;Koop(duur);In aanbouw;Nieuwbouw;26;881-000
37574;43;Driehoeksbos/individuele bouw;Div.;Eengezins;2001;Koop(duur);Gereed;Nieuwbouw;17;
37575;43;Driehoeksbos/individuele bouw;98/0673;Eengezins;2004;Koop(duur);Gereed;Nieuwbouw;1;
37581;43;Jacob van Campenweg 57;05/0069;Eengezins;2007;Koop(duur);Gereed;Nieuwbouw;1;
37584;45;Egelstraat;01/0223;Eengezins;2003;Koop(middelduur);Gereed;Nieuwbouw;17;
37589;48;Ekkerstraat/vh locatie AH;03/1171;Eengezins;2007;Koop(middelduur);Gereed;Nieuwbouw;35;
37595;51;Elzentlaan;98/1339;Meergezins;2005;Koop(duur);Gereed;Verbouw transformatie;24;
37596;52;Maria van Bourgondiëlaan (Engelsbergen);10/1887;Meergezins;2014;Huur(betaalbaar);Gereed;Nieuwbouw;35;
37597;52;M.van Bourgondiëlaan (Engelsbergen);10/1887;Meergezins;2015;Huur(betaalbaar);Gereed;Nieuwbouw;35;
37598;54;F. Timmermanslaan 3;03/0794;Eengezins;2005;Koop(duur);Gereed;Nieuwbouw;1;
37601;55;Fakkellaan 3;98/0947;Eengezins;2003;Koop(betaalbaar);Gereed;Nieuwbouw;1;
37606;57;Javalaan 9;Div.;Eengezins;2003;Koop(duur);Gereed;Nieuwbouw;1;
37607;57;Floresstraat 1A;98/2002;Eengezins;2002;Koop(duur);Gereed;Nieuwbouw;1;
37612;57;Johan de Wittlaan 30;08/0295;Eengezins;2013;Koop(duur);Gereed;Nieuwbouw;1;
37613;57;Johan de Wittlaan 32;13/2961;Eengezins;2016;Koop(duur);Gereed;Nieuwbouw;1;
37615;58;Frederik Hendrikplein;00/0305;Meergezins;2002;Koop(middelduur);Gereed;Nieuwbouw;8;
37617;60;Gagelbosch gebouw D;05/1808;Meergezins;2010;Huur(betaalbaar);Gereed;Nieuwbouw;28;
37619;60;Gagelbosch gebouw A en B;05/1808;Meergezins;2017;Huur(betaalbaar);Gereed;Nieuwbouw;150;
37631;70;Habsburglaan;97/0485;Eengezins;2000;Koop(duur);Gereed;Nieuwbouw;32;
37635;73;Kanaaldijk Zuid Havenkwartier DOK40;V17/29898;Meergezins;2019;Koop(middelduur);Gereed;Nieuwbouw;27;
37641;79;St. Jorislaan St Rochusstraat Romerohof (Blauwververij);V20/40099;Eengezins;2021;Huur(middenhuur);Gereed;Nieuwbouw;14;879-000
37645;82;Holstraat/Benoitstraat;02/1355;Meergezins;2005;Huur(middenhuur);Gereed;Nieuwbouw;127;
37646;84;Hoogstraat Zuid/Boutenslaan;97/1670;Meergezins;2010;Koop(middelduur);Gereed;Nieuwbouw;5;
37647;84;Boutenslaan;V16/27997;Meergezins;2019;Huur(betaalbaar);Gereed;Nieuwbouw;150;
37650;87;Hoogstraat 250-258;99/1674;Meergezins;2003;Huur(betaalbaar);Gereed;Nieuwbouw;5;
37654;89;II Blixembosch/Amerikaanse buurt;Div.;Eengezins;2002;Koop(duur);Gereed;Nieuwbouw;7;
37655;89;II Blixembosch/Amerikaanse buurt;Div.;Eengezins;2001;Koop(duur);Gereed;Nieuwbouw;23;
37657;89;II Blixembosch/Amerikaanse buurt;Div.;Eengezins;2004;Koop(duur);Gereed;Nieuwbouw;5;
37662;91;II Blixembosch/Engelse buurt;Div.;Eengezins;2000;Koop(duur);Gereed;Nieuwbouw;13;
37665;92;II Blixembosch/Franse buurt;98/0349;Meergezins;2001;Koop(duur);Gereed;Nieuwbouw;15;
37672;95;Nieuwe Emmasingel 81-85;99/1051;Meergezins;2001;Huur(betaalbaar);Gereed;Nieuwbouw;3;
37675;95;Hermanus Boexstraat 54 t/m 64;06/1795;Meergezins;2010;Huur(betaalbaar);Gereed;Verbouw transformatie;6;
37676;95;Kerkstraat 2-8;08/0345;Meergezins;2010;Huur(betaalbaar);Gereed;Verbouw transformatie;8;
37679;98;Julianastraat;99/1857;Eengezins;2004;Koop(duur);Gereed;Nieuwbouw;7;
37681;101;Jeroen Boschlaan 144;V15/24346;Meergezins;2016;Huur(betaalbaar);Gereed;Verbouw transformatie;8;
37683;104;Kortonjo/De Weerde;00/0043;Meergezins;2004;Huur(middenhuur);Gereed;Nieuwbouw;5;
37685;104;Kortonjo/De Weerde;00/0043;Meergezins;2004;Huur(middenhuur);Gereed;Nieuwbouw;43;
37687;104;Flexwonen  Kortonjo;;Meergezins;2017;Huur(goedkoop);Gereed;Verbouw transformatie;92;
37688;106;Kruidenbuurt/fase 1;04/0881;Eengezins;2006;Huur(betaalbaar);Gereed;Nieuwbouw;30;
37689;106;Kruidenbuurt/fase 1;04/0882;Eengezins;2006;Huur(goedkoop);Gereed;Nieuwbouw;8;
37691;106;Kruidenbuurt/fase 1;04/0881;Eengezins;2006;Koop(duur);Gereed;Nieuwbouw;4;
37692;106;Kruidenbuurt/fase 1;04/0882;Eengezins;2006;Huur(betaalbaar);Gereed;Nieuwbouw;8;
37695;106;Kruidenbuurt/fase 1;04/1049;Meergezins;2007;Huur(betaalbaar);Gereed;Nieuwbouw;12;
37696;106;Kruidenbuurt/fase 1;04/1049;Meergezins;2007;Huur(betaalbaar);Gereed;Nieuwbouw;12;
37698;106;Kruidenbuurt/fase 1;04/1049;Meergezins;2007;Koop(duur);Gereed;Nieuwbouw;6;
37700;106;Kruidenbuurt/fase 2;05/1897;Eengezins;2008;Koop(duur);Gereed;Nieuwbouw;17;
37703;106;Kruidenbuurt/fase 3;09/0789;Eengezins;2011;Huur(betaalbaar);Gereed;Nieuwbouw;14;
37706;106;Kruidenbuurt/fase 4/koopkavels;V18/33874;Eengezins;2020;Koop(duur);Gereed;Nieuwbouw vervangend;31;
37707;106;Kruidenbuurt/fase 2;05/1899;Meergezins;2009;Huur(middenhuur);Gereed;Nieuwbouw;6;
37709;106;Kruidenbuurt/fase 2;05/1899;Eengezins;2009;Koop(betaalbaar);Gereed;Nieuwbouw;15;
37710;106;Kruidenbuurt/fase 1;04/0881;Eengezins;2007;Koop(duur);Gereed;Nieuwbouw;6;
37714;109;Laagstraat 281A-B;98/1097;Eengezins;2000;Koop(middelduur);Gereed;Nieuwbouw;2;
37717;109;Hoogstraat 306;09/3048;Meergezins;2013;Huur(betaalbaar);Gereed;Verbouw transformatie;6;
37723;110;Lakerlopen A;00/1618;Eengezins;2004;Huur(betaalbaar);Gereed;Nieuwbouw;62;
37724;110;Lakerlopen A;03/1352;Meergezins;2005;Huur(betaalbaar);Gereed;Nieuwbouw;7;
37727;110;Lakerlopen B;07/0785;Eengezins;2009;Huur(betaalbaar);Gereed;Nieuwbouw;46;
37730;110;Lakerlopen A;03/1352;Eengezins;2005;Huur(betaalbaar);Gereed;Nieuwbouw;2;
37731;110;Lakerlopen A;00/1618;Eengezins;2008;Huur(betaalbaar);Gereed;Verbouw transformatie;2;
37736;110;Lakerlopen B;07/0785;Eengezins;2009;Koop(middelduur);Gereed;Nieuwbouw;16;
37739;110;Lakerlopen B Aelbert Cuypstraat;07/1654;Meergezins;2014;Huur(betaalbaar);Gereed;Nieuwbouw;5;
37740;110;Lakerlopen B;07/0786;Eengezins;2010;Huur(betaalbaar);Gereed;Nieuwbouw;7;
37744;110;Lakerlopen C;10/4293;Meergezins;2014;Koop(betaalbaar);Gereed;Nieuwbouw;6;
37745;111;Landsard 21;96/0024;Eengezins;2002;Koop(duur);Gereed;Nieuwbouw;1;
37747;112;Le Sage ten Broeklaan/Hofdijkstraat;V14/21924;Meergezins;2019;Koop(duur);Gereed;Nieuwbouw;21;
37757;113;Emmasingelkwadrant (rond Admirant);00/0839;Meergezins;2006;Koop(duur);Gereed;Nieuwbouw;46;
37758;113;Emmasingelkwadrant (De Lichttoren);01/0376;Meergezins;2009;Huur(middenhuur);Gereed;Verbouw transformatie;22;
37760;113;Emmasingelkwadrant (rond Admirant);05/0956;Meergezins;2009;Koop(betaalbaar);Gereed;Nieuwbouw;8;
37764;113;Emmasingelkwadrant (De Lichttoren);01/0376;Meergezins;2009;Huur(betaalbaar);Gereed;Verbouw transformatie;6;
37765;114;Lievendaal/Polynorm Blok1;07/0623;Eengezins;2009;Koop(middelduur);Gereed;Nieuwbouw;8;
37772;114;Lievendaal/Polynorm Blok2;07/0623;Eengezins;2009;Koop(middelduur);Gereed;Nieuwbouw;10;
37774;114;Lievendaal/Polynorm Blok6;07/0623;Eengezins;2010;Koop(middelduur);Gereed;Nieuwbouw;7;
37777;114;Lievendaal/Polynorm Blok8;07/0623;Eengezins;2010;Koop(middelduur);Gereed;Nieuwbouw;9;
37778;114;Lievendaal/Polynorm Blok10;07/0623;Eengezins;2010;Huur(betaalbaar);Gereed;Nieuwbouw;8;
37780;114;Lievendaal/Polynorm Blok12;07/0623;Eengezins;2010;Koop(middelduur);Gereed;Nieuwbouw;7;
37782;114;Lievendaal/Polynorm Blok16;07/0623;Meergezins;2010;Koop(middelduur);Gereed;Nieuwbouw;18;
37787;117;Loeffstraat/Schultinghstraat;99/0525;Meergezins;2000;Huur(middenhuur);Gereed;Nieuwbouw;18;
37790;118;Catharinastraat 1A-F;99/0829;Meergezins;2004;Koop(middelduur);Gereed;Nieuwbouw;4;
37792;118;Kleine Berg 28;04/1082;Meergezins;2007;Koop(betaalbaar);Gereed;Verbouw transformatie;3;
37795;119;Marconilaan/Baekelandplein;01/0616;Meergezins;2005;Huur(betaalbaar);Gereed;Nieuwbouw;17;
37796;119;Marconilaan/Baekelandplein;01/0616;Eengezins;2004;Huur(betaalbaar);Gereed;Nieuwbouw;5;
37797;120;Marconilaan/Leeghwaterstraat;96/0905;Meergezins;2002;Koop(middelduur);Gereed;Nieuwbouw;27;
37815;121;Bosrijk - cluster 10 - Bosfazant 132;V21/45557;Eengezins;2023;Koop(duur);In aanbouw;Nieuwbouw;1;353-000
37816;121;Bosrijk - cluster 14 - Bosuil 4 t/m 52 even;V21/43169;Eengezins;2023;Koop(duur);In aanbouw;Nieuwbouw;25;353-000
37819;121;Sliffertsestraat 49 en 51;V18/32782;Eengezins;2020;Koop(duur);Gereed;Nieuwbouw;2;
37826;121;Bosrijk - cluster 16 (plan Milestones 3D beton geprinte woningen ) - Bosuil;V20/39247;Eengezins;2026;Huur(duur);Planologische voorbereiding;Nieuwbouw;2;353-000
37827;121;Bosrijk cluster 2d/e OAK fase 1 en 2;;Eengezins;2025;Koop(duur);Planologische voorbereiding;Nieuwbouw;25;353-000
37830;122;Grasrijk 19B;03/1265;Eengezins;2005;Koop(duur);Gereed;Nieuwbouw;61;
37832;122;Grasrijk 2;05/1430;Eengezins;2009;Koop(middelduur);Gereed;Nieuwbouw;16;
37835;122;Grasrijk 4A/4B;00/0838;Eengezins;2003;Koop(middelduur);Gereed;Nieuwbouw;47;
37837;122;Grasrijk 5A;00/0830;Meergezins;2003;Koop(middelduur);Gereed;Nieuwbouw;10;
37838;122;Grasrijk 5B;00/0830;Eengezins;2003;Koop(duur);Gereed;Nieuwbouw;40;
37839;122;Grasrijk 6;01/0786;Eengezins;2003;Koop(duur);Gereed;Nieuwbouw;40;
37840;122;Grasrijk 7;00/0834;Eengezins;2003;Koop(duur);Gereed;Nieuwbouw;17;
37841;122;Grasrijk 8;00/0833;Meergezins;2003;Koop(middelduur);Gereed;Nieuwbouw;34;
37844;122;Grasrijk/Kero;02/0387;Eengezins;2003;Koop(duur);Gereed;Nieuwbouw;4;
37849;122;Grasrijk 10;00/2054;Eengezins;2003;Koop(middelduur);Gereed;Nieuwbouw;89;
37853;122;Grasrijk 11A;00/0831;Eengezins;2003;Koop(middelduur);Gereed;Nieuwbouw;65;
37856;122;Grasrijk 11B2;05/1852;Eengezins;2008;Koop(middelduur);Gereed;Nieuwbouw;8;
37857;122;Grasrijk 12A;00/0837;Eengezins;2004;Koop(betaalbaar);Gereed;Nieuwbouw;34;
37859;122;Grasrijk 12A;00/0837;Eengezins;2003;Koop(middelduur);Gereed;Nieuwbouw;16;
37861;122;Grasrijk 15;04/0640;Eengezins;2006;Huur(betaalbaar);Gereed;Nieuwbouw;2;
37865;122;Grasrijk 16;02/2035;Eengezins;2004;Koop(duur);Gereed;Nieuwbouw;10;
37867;122;Grasrijk 16;01/1903;Eengezins;2003;Koop(duur);Gereed;Nieuwbouw;6;
37869;122;Grasrijk 16;01/1904;Eengezins;2003;Koop(duur);Gereed;Nieuwbouw;18;
37875;122;Grasrijk 12B;04/0330;Meergezins;2007;Huur(betaalbaar);Gereed;Nieuwbouw;116;
37877;122;Grasrijk/individuelen;Div.;Eengezins;2005;Koop(duur);Gereed;Nieuwbouw;11;
37880;122;Grasrijk 11B1;05/1851;Eengezins;2008;Koop(middelduur);Gereed;Nieuwbouw;27;
37882;122;Grasrijk 11A;00/0831;Eengezins;2002;Koop(betaalbaar);Gereed;Nieuwbouw;21;
37886;122;Grasrijk 20;09/2090;Eengezins;2012;Koop(middelduur);Gereed;Nieuwbouw;86;
37887;122;Grasrijk/individuelen;Div.;Eengezins;2007;Koop(duur);Gereed;Nieuwbouw;17;
37889;122;Grasrijk/individuelen;Div.;Eengezins;2011;Koop(duur);Gereed;Nieuwbouw;1;
37890;122;Grasrijk/individuelen;Div.;Eengezins;2009;Koop(duur);Gereed;Nieuwbouw;5;
37892;122;Grasrijk 9;05/0048;Eengezins;2008;Koop(duur);Gereed;Nieuwbouw;10;
37894;122;Grasrijk / Correctie;;Eengezins;2013;Koop(middelduur);Gereed;Nieuwbouw;9;
37900;122;Grasrijk/individuelen/Grassavanne;Div.;Eengezins;2017;Koop(duur);Gereed;Nieuwbouw;2;
37902;122;Grasrijk (Hooglanden) - Graslook 2 t/m 18 even;V20/41651;Eengezins;2022;Koop(middelduur);Gereed;Nieuwbouw;9;352-000
37905;123;Park Forum;;Eengezins;2017;Koop(duur);Gereed;Nieuwbouw;1;
37913;123;Park Forum Zuid;;Eengezins;2029;Koop(duur);Potentieel;Nieuwbouw;7;358-000
37914;123;Park Forum Zuid;;Eengezins;2030;Koop(duur);Potentieel;Nieuwbouw;7;358-000
37915;124;Meerrijk/fase 1/cluster A/A3;08/2014;Meergezins;2012;Huur(betaalbaar);Gereed;Nieuwbouw;45;
37918;124;Meerrijk/fase 1/cluster B/B6;08/2014;Meergezins;2012;Koop(middelduur);Gereed;Nieuwbouw;24;
37921;124;Meerrijk/fase 3/cluster B/B7 Meerwater 110-284;V17/31937;Meergezins;2020;Koop(middelduur);Gereed;Nieuwbouw;44;
37925;124;Meerrijk/fase 1/cluster A/A2;08/2014;Meergezins;2012;Huur(middenhuur);Gereed;Nieuwbouw;10;
37928;124;Meerrijk/fase 1/cluster B/B5;08/2014;Eengezins;2012;Koop(middelduur);Gereed;Nieuwbouw;10;
37934;124;Meerrijk/fase 3/cluster C/C2 Hooghe Heer;V20/40286;Eengezins;2023;Koop(duur);Vergunning verleend;Nieuwbouw;7;355-000
37935;124;Meerrijk/fase 3/cluster B/B7 Meerwater 110-284;V17/31937;Meergezins;2020;Koop(duur);Gereed;Nieuwbouw;44;
37937;124;Meerrijk/fase 3/cluster D/D3 - Meergras 42 t/m 88 even;V21/47566;Meergezins;2024;Huur(middenhuur);In aanbouw;Nieuwbouw;24;355-000
37938;124;Meerrijk/fase 3/cluster C/C6 Hooghe Heer;V20/40286;Meergezins;2023;Huur(middenhuur);In aanbouw;Nieuwbouw;47;355-000
37941;124;Meerrijk/fase3/cluster D/D2 - Meergras 38 en 40;V21/47566;Meergezins;2024;Huur(middenhuur);In aanbouw;Nieuwbouw;2;355-000
37942;125;Waterrijk;;Eengezins;2013;Koop(duur);Gereed;Nieuwbouw;8;
37945;125;Waterrijk/fase 1/blok 3;07/0853;Eengezins;2009;Koop(middelduur);Gereed;Nieuwbouw;5;
37950;125;Waterrijk/individuelen;Div.;Eengezins;2010;Koop(duur);Gereed;Nieuwbouw;52;
37951;125;Waterrijk/fase 1/blok 5b;07/1906;Meergezins;2011;Koop(middelduur);Gereed;Nieuwbouw;10;
37956;125;Waterrijk/fase 1/blok 5a;06/1852;Eengezins;2009;Koop(middelduur);Gereed;Nieuwbouw;21;
37958;125;Waterrijk/fase 1/blok 3;07/0853;Meergezins;2009;Huur(middenhuur);Gereed;Nieuwbouw;8;
37959;125;Waterrijk/fase 1/blok 3;07/0853;Eengezins;2009;Koop(betaalbaar);Gereed;Nieuwbouw;14;
37962;125;Kamer 2B-2C Waterfront-Waterlinie;V16/25664;Eengezins;2018;Huur(middenhuur);Gereed;Nieuwbouw;29;
37966;125;Kamer 4c Waterwijk;;Eengezins;2019;Koop(duur);Gereed;Nieuwbouw;2;
37967;125;Kamer 12 (Waterkring) onderdeel van de Boskavels;;Eengezins;2026;;Potentieel;Nieuwbouw;17;354-000
37970;125;Waterrijk/individuelen;div;Eengezins;2018;Koop(duur);Gereed;Nieuwbouw;18;
37974;125;Kamer 1 Waterfront;V14/22002;Eengezins;2017;Huur(middenhuur);Gereed;Nieuwbouw;33;
37978;125;Waterrijk;;Eengezins;2014;Koop(duur);Gereed;Nieuwbouw;2;
37979;125;Woonrijk;Div.;Eengezins;2018;Koop(duur);Gereed;Nieuwbouw;12;
37980;125;Waterrijk/individuelen;Div.;Eengezins;2015;Koop(duur);Gereed;Nieuwbouw;2;
37982;125;Waterrijk/individuelen;Div.;Eengezins;2016;Koop(duur);Gereed;Nieuwbouw;14;
37983;125;Kamer 7  (f) kavel 1 Waterwijk CPO;V18/34460;Eengezins;2020;Koop(duur);Gereed;Nieuwbouw;10;
37984;125;Kamer 7(f) kavel 2 Waterwijk CPO;V18/34706;Eengezins;2019;Koop(duur);Gereed;Nieuwbouw;6;
37994;125;Kamer 7(f) kavel 2 Waterwijk CPO;V18/34706;Eengezins;2020;Koop(duur);Gereed;Nieuwbouw;3;
37997;125;Kamer 9E;Div.;Eengezins;2019;Koop(duur);Gereed;Nieuwbouw;2;
38001;125;Waterrijk/individuelen;div;Eengezins;2020;Koop(duur);Gereed;Nieuwbouw;5;
38011;126;Zandrijk;98/0718;Eengezins;2000;Koop(middelduur);Gereed;Nieuwbouw;65;
38013;126;Zandrijk;00/1379;Eengezins;2001;Koop(duur);Gereed;Nieuwbouw;3;
38014;126;Zandrijk;99/1618;Eengezins;2001;Huur(betaalbaar);Gereed;Nieuwbouw;26;
38016;126;Zandrijk;99/1475;Eengezins;2001;Koop(duur);Gereed;Nieuwbouw;62;
38019;126;Zandrijk/individuelen;Div.;Eengezins;2001;Koop(duur);Gereed;Nieuwbouw;6;
38021;126;Zandrijk;99/2238;Eengezins;2002;Huur(betaalbaar);Gereed;Nieuwbouw;34;
38022;126;Zandrijk;99/2238;Eengezins;2002;Koop(middelduur);Gereed;Nieuwbouw;42;
38025;126;Zandrijk;98/0715;Eengezins;2000;Koop(middelduur);Gereed;Nieuwbouw;40;
38027;126;Zandrijk;99/1618;Eengezins;2001;Koop(middelduur);Gereed;Nieuwbouw;8;
38028;126;Zandrijk;97/1905;Eengezins;1999;Koop(duur);Gereed;Nieuwbouw;50;
38031;126;Zandrijk;99/1618;Eengezins;2002;Koop(middelduur);Gereed;Nieuwbouw;35;
38033;126;Zandrijk/individuelen;Div.;Eengezins;2005;Koop(duur);Gereed;Nieuwbouw;4;
38035;126;Zandrijk;02/1198;Meergezins;2004;Koop(middelduur);Gereed;Nieuwbouw;85;
38041;126;Zandrijk/individuelen;Div.;Eengezins;2010;Koop(duur);Gereed;Nieuwbouw;3;
38044;126;Zandrijk/individuelen Correctie;Div.;Eengezins;2013;Koop(duur);Gereed;Nieuwbouw;1;
38045;126;Zandrijk/ Correctie;Div.;Eengezins;2013;Koop(middelduur);Gereed;Nieuwbouw;6;
38048;129;Mgr.Witloxweg (de Prinsentuin);03/1369;Eengezins;2006;Koop(duur);Gereed;Nieuwbouw;8;
38055;136;Oude Doornakkersweg 17;98/1161;Eengezins;2000;Koop(duur);Gereed;Nieuwbouw;1;
38057;136;Collseweg 4a;04/0319;Eengezins;2007;Koop(duur);Gereed;Verbouw transformatie;1;
38063;142;Picus Oost;01/1091;Eengezins;2004;Koop(duur);Gereed;Nieuwbouw;1;
38066;142;Picus Oost/Tongelresestraat;99/1366;Meergezins;2002;Huur(betaalbaar);Gereed;Nieuwbouw;13;
38072;143;Picus West/Tongelresestraat fase 1;05/0119;Meergezins;2009;Huur(betaalbaar);Gereed;Nieuwbouw;23;
38080;144;Putten fase 2 (Nolde en omgeving);Div.;Eengezins;2013;Koop(duur);Gereed;Nieuwbouw;3;
38083;144;Putten fase 2 (Nolde en omgeving);Div.;Eengezins;2014;Koop(duur);Gereed;Nieuwbouw;2;
38085;144;Putten fase 2 (Nolde en omgeving) - Beuven 8;V20/42418;Eengezins;2022;Koop(duur);Gereed;Nieuwbouw;1;302-000
38086;144;Putten fase 2 (Nolde en omgeving);Div.;Eengezins;2020;Koop(duur);Gereed;Nieuwbouw;3;
