MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
004 00080,2160 1xPLL 18 E Mithra,,20100323000000,20190831000000,310018 PL-L 18W/830 4P MASTER
004 00085,KFK LED2WELL 2150lm,,20151228000000,20151228000000,LED 19W 3000K 2150lm
004 00090,LW-SRDS2 2000 LM 16A 730 DAME CC,,20210309000000,20210309000000,LED 16W 3000K 2000lm
004 00100,ALTRA-2 1xPLL 36 E,,20041101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
004 00110,ALTRA-2 1xPLL 36 E,,20140716000000,20190722000000,310036 PL-L 36W/830 4P MASTER
004 00120,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210122000000,20210122000000,LED 13W 3000K 1500lm
004 00125,2000 1x PLL24 E,,20101024000000,20190805000000,310024 PL-L 24W/830 4P MASTER
004 00127,KFK LED2WELL 1600lm overeenkomst,,20190901000000,20190901000000,LED 13W 3000K 1600lm
004 00130,2400 1xPLL 18 E Padvinder,,20011201000000,20190815000000,310018 PL-L 18W/830 4P MASTER
004 00145,2500 1xPLL36 E,,19990801000000,20190722000000,310036 PL-L 36W/830 4P MASTER
004 00155,KFK LED2WELL 2150lm overeenkomst,,20190901000000,20190901000000,LED 19W 3000K 2150lm
004 00157,ALTRA-2 1xPLL 36 E,,20181001000000,20181001000000,310036 PL-L 36W/830 4P MASTER
004 00160,ALTRA-3 1xPLL 55 E,,20060301000000,20190722000000,310055 PL-L 55W/830 4P MASTER
004 00170,LIBRA 2570 1xPLL 55,,20070306000000,20190813000000,310055 PL-L 55W/830 4P MASTER
004 00175,LW-SRDS2 5000LM 24A 730 DANB CV (4500lm dim10-40),,20181201000000,20181201000000,LED 40W 3000K 5000lm
004 00190,2000 1xPLL36 E,,20140627000000,20190821000000,310036 PL-L 36W/830 4P MASTER
004 00200,LW-SRDS2 3400 LM 16A 730 DAME CC,,20200707000000,20200707000000,LED 26 W 3000k 3400lm
004 00210,LW-SRDS2 3400 LM 16A 730 DAME CC,,20200515000000,20200515000000,LED 26 W 3000k 3400lm
004 00220,KFK LED2WELL 2500lm,,20170928000000,20170928000000,LED 25W 3000K 2500lm
004 00230,LW-SRDS2 5000LM 24A 730 DANB CV (4000lm dim20-50),LW-SRDS2 5000LM 24A 730 DANB CV (4000lm dim20-50),20180702000000,20180702000000,LED 40W 3000K 5000lm
004 00240,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
004 00250,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210127000000,20210127000000,LED 13W 3000K 1500lm
004 00260,2400 1xPLL 24 E Padvinder,,20090612000000,20200730000000,310024 PL-L 24W/830 4P MASTER
004 00270,HPS 100 CITYZEN 1 x PLL36 E,,20131127000000,20190827000000,310036 PL-L 36W/830 4P MASTER
004 00290,2150 1xPLL 24 E Bobek,,20000601000000,20190822000000,310024 PL-L 24W/830 4P MASTER
004 00300,2160 1xPLL 18 E Mithra,,20150430000000,20191009000000,310018 PL-L 18W/830 4P MASTER
004 00310,HPS 100 CITYZEN 1 x PLL36 E,,20050601000000,20190718000000,310036 PL-L 36W/830 4P MASTER
004 00315,PKS PK PLL24 EVSA,,19990501000000,20190820000000,310024 PL-L 24W/830 4P MASTER
004 00330,VP1011 WW RAL-7036,,20170816000000,20170816000000,LED 20W 3000K 2500lm
004 00350,HPS 100 CITYZEN 1 x PLL36 E,,20131016000000,20191125000000,310036 PL-L 36W/830 4P MASTER
004 00360,2400 1xPLL 18 E Padvinder,,20020201000000,20190718000000,310018 PL-L 18W/830 4P MASTER
004 00365,2150 1xPLL 24 E Bobek,,20000601000000,20191009000000,310024 PL-L 24W/830 4P MASTER
004 00370,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 25W 3000K 3000lm
004 00380,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 15W 3000K 1750lm
004 00395,HPS 100 CITYZEN 1xPLL24 HF,,20031101000000,20190814000000,310024 PL-L 24W/830 4P MASTER
004 00400,VENTEGO 1xPLL36 EVSA,,20080715000000,20190805000000,310036 PL-L 36W/830 4P MASTER
004 00403,HPS 100 CITYZEN 1 x PLL36 E,,20060907000000,20190827000000,310036 PL-L 36W/830 4P MASTER
004 00405,LW-SRDS2 2000 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 16W 3000K 2000lm
004 00410,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210203000000,20210203000000,LED 13W 3000K 1500lm
004 00415,2000 1x PLL24 E,,20140627000000,20190816000000,310024 PL-L 24W/830 4P MASTER
004 00420,HPS 100 CITYZEN 1 x PLL36 E,,20100118000000,20190705000000,310036 PL-L 36W/830 4P MASTER
004 00430,KFK LED2WELL 1200lm,,20180715000000,20180715000000,LED 11W 3000K 1200lm
004 00470,VP1011 WW RAL-7036,,20180226000000,20180226000000,LED 20W 3000K 2500lm
004 00480,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
004 00490,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190718000000,310036 PL-L 36W/830 4P MASTER
004 00500,LW-SRDS2 2500 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 20W 3000K 2500lm
004 00505,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
004 00510,2400 1xPLL 18 E Padvinder,,20020201000000,20190829000000,310018 PL-L 18W/830 4P MASTER
004 00515,2500 1xPLL36 C,,19901101000000,20170608000000,310036 PL-L 36W/830 4P MASTER
004 00520,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 15W 3000K 1600lm
004 00525,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
004 00530,2000 1xPLL36 E,,20130806000000,20190816000000,310036 PL-L 36W/830 4P MASTER
004 00550,VP1011 WW RAL-7036,,20161111000000,20161111000000,LED 28W 3000K 3000lm
004 00560,2552 1xPLL 55 E IRIS SGS152,,20070402000000,20190704000000,310055 PL-L 55W/830 4P MASTER
004 00565,ALTRA-3 1xPLL 55 E,,20140101000000,20190808000000,310055 PL-L 55W/830 4P MASTER
004 00580,HPS 100 CITYZEN 1 x PLL36 E,,20040401000000,20190718000000,310036 PL-L 36W/830 4P MASTER
004 00590,KFK LED2WELL 1600lm,,20160603000000,20160603000000,LED 15W 3000K 1600lm
004 00600,VP1011 WW RAL-7036,,20180301000000,20141120000000,LED 20W 3000K 2500lm
004 00610,VN P/24,,19920401000000,20190822000000,310024 PL-L 24W/830 4P MASTER
004 00620,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20180621000000,20180621000000,LED 25W 3000K 3000lm
004 00630,Ampera Mini 24LED 5068 WW 700mA CLO 005A8,Ampera Mini 24LED 5068 WW 700mA CLO 005A8,20170928000000,20170928000000,LED 55W 3000K 6300lm - 5300lm
004 00640,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
004 00650,2400 1xPLL 18 E Padvinder,,20061213000000,20190831000000,310018 PL-L 18W/830 4P MASTER
004 00660,HPS 100 CITYZEN 1 x PLL36 E,,20070412000000,20190806000000,310036 PL-L 36W/830 4P MASTER
004 00690,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190831000000,310036 PL-L 36W/830 4P MASTER
004 00700,2000 1x PLL24 E,,20140627000000,20201208000000,310024 PL-L 24W/830 4P MASTER
004 00705,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
004 00710,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20210126000000,310036 PL-L 36W/830 4P MASTER
004 00715,VP1011 WW RAL-7036,,20160401000000,20160401000000,LED 28W 3000K 3000lm
004 00730,ALTRA-2 1xPLL 36 E,,20060301000000,20190722000000,310036 PL-L 36W/830 4P MASTER
004 00740,2000 1x PLL24 E,,20131201000000,20190821000000,310024 PL-L 24W/830 4P MASTER
004 00750,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 20W 3000K 2500lm
004 00755,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
004 00770,2500 1xPLL36 E,,20011201000000,20190815000000,310036 PL-L 36W/830 4P MASTER
004 00780,ALTRA-2 1xPLL 36 E,,20131213000000,20190705000000,310036 PL-L 36W/830 4P MASTER
004 00784,ALTRA-2 1xPLL 36 E,,20120101000000,20190807000000,310036 PL-L 36W/830 4P MASTER
004 00785,BDP102 GRN20 / 830 DRW PCC SI CLO D9 SRG10,,20210125000000,20210125000000,LED 16W 3000K 2000lm
004 00800,2552 1xPLL 55 E IRIS SGS152,,20081020000000,20190718000000,310055 PL-L 55W/830 4P MASTER
004 00810,ALTRA-3 1xPLL 55 E,,20060301000000,20190722000000,310055 PL-L 55W/830 4P MASTER
004 00820,ALTRA-3 1xPLL 55 E,,20031001000000,20190722000000,310055 PL-L 55W/830 4P MASTER
004 00830,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210204000000,20210204000000,LED 13W 3000K 1500lm
004 00840,2400 1xPLL 18 E Padvinder,,20020201000000,20190829000000,310018 PL-L 18W/830 4P MASTER
004 00850,Piano-Mini 16 LED.... WW 350mA,,20151014000000,20151014000000,LED 19W 3000K 2200m
004 00860,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
004 00870,ALTRA-3 1xPLL 55 E,,20060301000000,20190722000000,310055 PL-L 55W/830 4P MASTER
004 00880,VN P/24,,19941201000000,20190104000000,310024 PL-L 24W/830 4P MASTER
004 00890,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
004 00900,VP1011 WW RAL-7036,,20160502000000,20160502000000,LED 28W 3000K 3000lm
004 00910,LW-SRDS2 2000 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 16W 3000K 2000lm
004 00920,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 25W 3000K 2500lm
004 00930,ALTRA-2 1xPLL 36 E,,20110111000000,20190722000000,310036 PL-L 36W/830 4P MASTER
004 00945,ALTRA-2 1xPLL 36 E,,20100201000000,20190807000000,310036 PL-L 36W/830 4P MASTER
004 00950,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
004 00960,2552 1xPLL 55 E IRIS SGS152,,20050525000000,20190704000000,310055 PL-L 55W/830 4P MASTER
004 00980,2552 1xPLL 55 E IRIS SGS152,,20050101000000,20190806000000,310055 PL-L 55W/830 4P MASTER
004 00990,BART Fortimo 1800,,20150101000000,20150101000000,LED 28w Fortimo 1800 Lm 3000K
004 01000,2000 1x PLL24 E,,20140220000000,20190820000000,310024 PL-L 24W/830 4P MASTER
004 01010,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20180601000000,20180601000000,LED 25W 3000K 3000lm
004 01020,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20210129000000,20210129000000,LED 11W 3000K 1200lm
004 01025,HPS 100 CITYZEN 1xPLL24 HF,,20140101000000,20190808000000,310024 PL-L 24W/830 4P MASTER
004 01030,VN P/24,,19920401000000,20190822000000,310024 PL-L 24W/830 4P MASTER
004 01040,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
004 01060,Lowlander LWD 12SS XW,,20200701000000,20200701000000,LED 04W 3000K 500lm
004 01080,HPS 100 CITYZEN 1 x PLL36 E,,20041201000000,20190718000000,310036 PL-L 36W/830 4P MASTER
004 01082,HPS 100 CITYZEN 1 x PLL36 E,,20131016000000,20190828000000,310036 PL-L 36W/830 4P MASTER
004 01083,MC2 1xSON-T70,MC2 1xSON-T70,20050310000000,20190701000000,220070 CDO-TT 070W/828 MASTER
004 01083,MC2 1xSON-T70,MC2 1xSON-T70,20050310000000,20190701000000,220100 CDO-TT 100W/828 MASTER
004 01084,2000 1x PLL24 E,,20140627000000,20190719000000,310024 PL-L 24W/830 4P MASTER
004 01089,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
004 01090,MC2 1xSON-T70,,20150302000000,20190624000000,220070 CDO-TT 070W/828 MASTER
004 01093,ALTRA-2 1xPLL 36 E,,20120101000000,20190807000000,310036 PL-L 36W/830 4P MASTER
004 01110,2160 1xPLL 18 E Mithra,,20100323000000,20191107000000,310018 PL-L 18W/830 4P MASTER
004 01120,2400 1xPLL 18 E Padvinder,,20020201000000,20190829000000,310018 PL-L 18W/830 4P MASTER
004 01130,VP1011 WW RAL-7036,,20160930000000,20160930000000,LED 25W 3000K 2500lm
004 01135,BDP102 GRN15 / 830 DS PCC SI CLO D9 SRG10,,20210301000000,20210301000000,LED 13W 3000K 1500lm
004 01137,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
004 01139,ALTRA-2 1xPLL 36 E,,20120101000000,20190812000000,310036 PL-L 36W/830 4P MASTER
004 01140,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
004 01150,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
004 01160,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
004 01170,LW-SRDS2 2500 LM 16A 730 DAME CC,,20210218000000,20210218000000,LED 20W 3000K 2500lm
004 01180,LW-SRDS2 5000LM 24A 730 DANB CV (3500lm dim30-60),,20180901000000,20180901000000,LED 40W 3000K 5000lm
004 01185,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200722000000,20200722000000,LED 13W 3000K 1600lm
004 01190,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
004 01200,ALTRA-2 1xPLL 36 E,,20041101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
004 01210,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
004 01220,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
004 01225,ALTRA-2 1xPLL 36 E,,20120101000000,20190807000000,310036 PL-L 36W/830 4P MASTER
004 01228,ALTRA-2 1xPLL 36 E,,20120101000000,20190807000000,310036 PL-L 36W/830 4P MASTER
004 01230,LW-SRDS2 2500 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 20W 3000K 2500lm
004 01240,ALTRA-2 1xPLL 36 E,,20131219000000,20190813000000,310036 PL-L 36W/830 4P MASTER
004 01250,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
004 01260,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
004 01270,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20191111000000,310036 PL-L 36W/830 4P MASTER
004 01280,HPS 100 CITYZEN 1xPLL24 HF,,20070201000000,20190806000000,310024 PL-L 24W/830 4P MASTER
004 01290,2000 1xPLL36 E,,20131201000000,20190822000000,310036 PL-L 36W/830 4P MASTER
004 01300,2400 1xPLL 18 E Padvinder,,20051201000000,20190814000000,310018 PL-L 18W/830 4P MASTER
004 01305,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190808000000,310024 PL-L 24W/830 4P MASTER
004 01310,VN P/24,,19920401000000,20141111000000,310024 PL-L 24W/830 4P MASTER
004 01320,KFK LED2WELL 1050lm,,20190102000000,20190102000000,LED 09W 3000K 1050lm
004 01330,Lowlander LWD 12SS XW,,20200701000000,20200701000000,LED 08W 3000K 1000lm
004 01340,KFK LED2WELL 2150lm,,20170928000000,20170928000000,LED 19W 3000K 2150lm
004 01350,2160 1xPLL 18 E Mithra,,20100326000000,20210120000000,310018 PL-L 18W/830 4P MASTER
004 01360,HPS 100 CITYZEN 1 x PLL36 E,,20041101000000,20190822000000,310036 PL-L 36W/830 4P MASTER
004 01364,2400 1xPLL 24 E Padvinder,,20121001000000,20190812000000,310024 PL-L 24W/830 4P MASTER
004 01370,ALTRA-2 1xPLL 36 E,,20130731000000,20190719000000,310036 PL-L 36W/830 4P MASTER
004 01380,BDP102 GRN20 / 830 DRW PCC SI CLO D9 SRG10,,20190901000000,20190901000000,LED 16W 3000K 2000lm
004 01385,VN P/36,,19961001000000,20190723000000,310036 PL-L 36W/830 4P MASTER
004 01390,VP1011 WW RAL-9005,,20161207000000,20161207000000,LED 80W 3000K 8000lm
004 01400,MC2 1xSON-T70,,20110322000000,20190702000000,220070 CDO-TT 070W/828 MASTER
004 01410,2500 1xPLL36 E,,20031101000000,20190814000000,310036 PL-L 36W/830 4P MASTER
004 01420,VP1011 WW RAL-7036,,20161110000000,20161110000000,LED 25W 3000K 2500lm
004 01430,Citea Midi 1xCDO-TT 70W,,20021101000000,20190702000000,220070 CDO-TT 070W/828 MASTER
004 01434,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
004 01437,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
004 01450,LW-SRDS2 5000LM 24A 730 DANB CV (3500lm dim30-60),LW-SRDS2 5000LM 24A 730 DANB CV (3500lm dim30-60),20181201000000,20181201000000,LED 40W 3000K 5000lm
004 01460,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
004 01470,2400 1xPLL 24 E Padvinder,,20030501000000,20190814000000,310024 PL-L 24W/830 4P MASTER
004 01475,2400 1xPLL 24 E Padvinder,,20030501000000,20190723000000,310024 PL-L 24W/830 4P MASTER
004 01480,ALTRA-2 1x PLL24 E,,20131025000000,20190724000000,310024 PL-L 24W/830 4P MASTER
004 01485,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
004 01500,2400 1xPLL 18 E Padvinder,,20020201000000,20190827000000,310018 PL-L 18W/830 4P MASTER
004 01510,LW-SRDS2 2000 LM 16A 730 DAME CC,,20190201000000,20190201000000,LED 16W 3000K 2000lm
004 01520,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20180701000000,20180701000000,LED 16W 3000K 2000lm
004 01530,ALTRA-2 1xPLL 36 E,,20130731000000,20190719000000,310036 PL-L 36W/830 4P MASTER
004 01540,HPS 100 CITYZEN 1 x PLL36 E,,20140627000000,20190820000000,310036 PL-L 36W/830 4P MASTER
004 01555,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190808000000,310024 PL-L 24W/830 4P MASTER
004 01560,2150 1xPLL 24 E Bobek,,20010101000000,20190814000000,310024 PL-L 24W/830 4P MASTER
004 01580,2000 1x PLL24 E,,20141017000000,20190822000000,310024 PL-L 24W/830 4P MASTER
004 01590,KFK LED2WELL 2500lm,,20180701000000,20180701000000,LED 25W 3000K 2500lm
004 01592,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190807000000,310024 PL-L 24W/830 4P MASTER
004 01600,HPS 100 CITYZEN 1xPLL24 HF,,20121001000000,20190719000000,310024 PL-L 24W/830 4P MASTER
004 01620,SGR SG PLL24 EVSA,,20051101000000,20190704000000,310024 PL-L 24W/830 4P MASTER
004 01630,LIBRA 2570 1xPLL 55,,20070306000000,20191011000000,310055 PL-L 55W/830 4P MASTER
004 01640,VN P/24,,19920401000000,20190822000000,310024 PL-L 24W/830 4P MASTER
004 01650,2000 1x PLL24 E,,20140627000000,20190831000000,310024 PL-L 24W/830 4P MASTER
004 01660,HPS 100 CITYZEN 1 x PLL36 E,,20140627000000,20190718000000,310036 PL-L 36W/830 4P MASTER
004 01670,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
004 01680,VP1011 WW RAL-7036,,20180701000000,20180701000000,LED 20W 3000K 2500lm
004 01700,2000 1x PLL24 E,,20140627000000,20190820000000,310024 PL-L 24W/830 4P MASTER
004 01710,HPS 100 CITYZEN 1 x PLL36 E,,20060301000000,20191104000000,310036 PL-L 36W/830 4P MASTER
004 01720,VP1011 WW RAL-7036,,20171127000000,20171127000000,LED 25W 3000K 3000lm
004 01730,2552 1xPLL 55 E IRIS SGS152,,20120618000000,20190718000000,310055 PL-L 55W/830 4P MASTER
004 01740,VN P/24,,19941201000000,20190813000000,310024 PL-L 24W/830 4P MASTER
004 01770,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
004 01775,LW-SRDS2 2000 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 16W 3000K 2000lm
004 01780,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
004 01785,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20180901000000,20180901000000,LED 13W 3000K 1500lm
004 01790,HPS 100 CITYZEN 1 x PLL36 E,,20041201000000,20190822000000,310036 PL-L 36W/830 4P MASTER
004 01800,KFK LED2WELL 2150lm,,20170928000000,20170928000000,LED 19W 3000K 2150lm
004 01820,CALYPSO MINI 1x SHP-TS 50,,19970701000000,20181023000000,220050 CDO-TT 050W/828
004 01830,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
004 01840,MC2 1xSON-T70,MC2 1xSON-T70,20011201000000,20191009000000,220070 CDO-TT 070W/828 MASTER
004 01883,KFK LED2WELL 1200lm,,20180418000000,20180418000000,LED 10W 3000K 1200lm
004A00230,LW-SRDS2 5000LM 24A 730 DANB CV (4000lm dim20-50),,20180731000000,20180416000000,LED 40W 3000K 5000lm
004A00270,ALTRA-2 1x PLL24 E,,20110418000000,20190827000000,310024 PL-L 24W/830 4P MASTER
004A00510,KFK LED2WELL 1600lm,,20160905000000,20160905000000,LED 15W 3000K 1600lm
004A00530,2000 1x PLL24 E,,20130806000000,20190816000000,310024 PL-L 24W/830 4P MASTER
004A00590,KFK LED2WELL 2150lm,,20160603000000,20160603000000,LED 19W 3000K 2150lm
004A01437,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
004R01840,LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),20190901000000,20150803000000,LED 48W 3000K 6300lm
004R01840,LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),20190901000000,20181206000000,LED 48W 3000K 6300lm
005 00010,KFK LED2WELL 1600lm,,20180715000000,20180715000000,LED 15W 3000K 1600lm
005 00020,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
005 00025,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20210309000000,20210309000000,LED 11W 3000K 1200lm
005 00030,LW-SRDS2 2000 LM 16A 730 DAME CC,,20210224000000,20210224000000,LED 16W 3000K 2000lm
005 00035,KFK LED2WELL 1600lm overeenkomst,,20190901000000,20190901000000,LED 13W 3000K 1600lm
005 00040,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190831000000,310036 PL-L 36W/830 4P MASTER
005 00050,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
005 00065,BDS711 Kegel 12LED 1600lm WW,,20151228000000,20151228000000,LED 15W 3000K 1600lm
005 00070,HPS 100 CITYZEN 1 x PLL36 E,,20060201000000,20201019000000,310036 PL-L 36W/830 4P MASTER
005 00080,2160 1xPLL 18 E Mithra,,20100323000000,20190831000000,310018 PL-L 18W/830 4P MASTER
005 00085,KFK LED2WELL 2150lm,,20151228000000,20151228000000,LED 19W 3000K 2150lm
005 00090,LW-SRDS2 2000 LM 16A 730 DAME CC,,20210309000000,20210309000000,LED 16W 3000K 2000lm
005 00100,ALTRA-2 1xPLL 36 E,,20041101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
005 00110,ALTRA-2 1xPLL 36 E,,20041101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
005 00120,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210122000000,20210122000000,LED 13W 3000K 1500lm
005 00125,KFK LED2WELL 1600lm overeenkomst,,20200506000000,20200506000000,LED 13W 3000K 1600lm
005 00127,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
005 00130,2400 1xPLL 18 E Padvinder,,20011201000000,20190815000000,310018 PL-L 18W/830 4P MASTER
005 00145,2500 1xPLL36 E,,19990801000000,20190722000000,310036 PL-L 36W/830 4P MASTER
005 00150,ALTRA-3 1xPLL 55 E,,20031101000000,20190722000000,310055 PL-L 55W/830 4P MASTER
005 00155,LW-SRDS2 2000 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 16W 3000K 2000lm
005 00160,ALTRA-3 1xPLL 55 E,,20060301000000,20190722000000,310055 PL-L 55W/830 4P MASTER
005 00175,LW-SRDS2 5000LM 24A 730 DANB CV (4500lm dim10-40),,20181201000000,20181201000000,LED 40W 3000K 5000lm
005 00200,Evolo-2 CPO 60W dim,,20121214000000,20180405000000,260060 CPO-TW 060W/728 MASTER
005 00220,KFK LED2WELL 2500lm,,20170928000000,20170928000000,LED 25W 3000K 2500lm
005 00230,LW-SRDS2 5000LM 24A 730 DANB CV (4000lm dim20-50),,20180702000000,20180702000000,LED 40W 3000K 5000lm
005 00250,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20210127000000,20210127000000,LED 11W 3000K 1200lm
005 00260,2400 1xPLL 24 E Padvinder,,20090612000000,20191106000000,310024 PL-L 24W/830 4P MASTER
