OBJECTID;BRT_KOPPEL;BOUWBLOKNR;AREA_M2;SHAPE_LENG;SHAPE_AREA;AUTOBEZIT2015;AUTOSPERHECTARE2015;AUTOBEZIT2016;AUTOSPERHECTARE2016;AUTOBEZIT2017;AUTOSPERHECTARE2017;AUTOBEZIT2018;AUTOSPERHECTARE2018;AUTOBEZIT2019;AUTOSPERHECTARE2019;AUTOBEZIT2020;AUTOSPERHECTARE2020;AUTOBEZIT2021;AUTOSPERHECTARE2021
141;103 Parkbuurt Oosteinde;11259;3948.34245334;488.130253639;3948.34245334;10;25.3270837527;10;25.3270837527;9;22.7943753774;0;0;0;0;0;0;0;0
142;103 Parkbuurt Oosteinde;11262;6189.91258017;313.591424995;6189.91258017;22;35.5416974231;15;24.2329755158;15;24.2329755158;0;0;0;0;0;0;0;0
143;103 Parkbuurt Oosteinde;11263;7362.05281161;370.586939556;7362.05281161;14;19.0164351686;17;23.0913855619;17;23.0913855619;0;0;0;0;0;0;0;0
144;103 Parkbuurt Oosteinde;11264;498.051288505;84.0035599472;498.051288505;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;103 Parkbuurt Oosteinde;11267;16032.7339586;539.428640714;16032.7339586;30;18.7117182119;28;17.4642703311;28;17.4642703311;0;0;0;0;0;0;0;0
146;103 Parkbuurt Oosteinde;11270;13137.1167106;568.334064092;13137.1167106;92;70.0305874011;100;76.1202036968;97;73.8365975859;0;0;0;0;0;0;0;0
147;99 De Uithof;11272;18400.2326694;607.445677498;18400.2326694;0;0;0;0;0;0;0;0;0;0;0;0;0;0
148;103 Parkbuurt Oosteinde;11274;5220.18042696;289.593507043;5220.18042696;13;24.9033537861;11;21.0720685883;11;21.0720685883;0;0;0;0;0;0;0;0
149;103 Parkbuurt Oosteinde;11279;12174.4346793;544.692119243;12174.4346793;54;44.3552422946;59;48.4622091737;60;49.2836025495;0;0;0;0;0;0;0;0
150;103 Parkbuurt Oosteinde;11286;7027.7189529;480.943234724;7027.7189529;27;38.4192939145;26;36.9963571029;22;31.3046098563;0;0;0;0;0;0;0;0
91;104 Lage Veld;11016;1456.26923652;158.649921742;1456.26923652;0;0;0;0;0;0;0;0;0;0;0;0;0;0
92;104 Lage Veld;11022;1287.00347406;225.327871531;1287.00347406;0;0;0;0;0;0;0;0;0;0;0;0;0;0
93;104 Lage Veld;11024;5342.652801;293.805611995;5342.652801;62;116.047219068;58;108.560301708;52;97.3299256696;0;0;0;0;0;0;0;0
94;104 Lage Veld;11030;440.16931046;128.690812768;440.16931046;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;104 Lage Veld;11031;1329.08410801;148.754788781;1329.08410801;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96;104 Lage Veld;11037;2941.77788201;218.859025424;2941.77788201;19;64.5867933;22;74.7847080316;21;71.3854031211;0;0;0;0;0;0;0;0
97;104 Lage Veld;11046;55973.6814403;2133.24448632;55973.6814403;26;4.64504019228;25;4.46638480027;27;4.82369558429;0;0;0;0;0;0;0;0
98;104 Lage Veld;11053;9953.33520811;625.438588611;9953.33520811;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99;104 Lage Veld;11058;1060.54729551;222.53337395;1060.54729551;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100;103 Parkbuurt Oosteinde;11060;9865.24298966;983.936215336;9865.24298966;25;25.3414944023;27;27.3688139545;27;27.3688139545;0;0;0;0;0;0;0;0
101;104 Lage Veld;11067;743.183230511;168.006491799;743.183230511;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102;103 Parkbuurt Oosteinde;11072;591.547771068;125.061977052;591.547771068;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;104 Lage Veld;11076;15466.7487788;619.178462465;15466.7487788;101;65.3013774546;95;61.4220877048;100;64.654829163;0;0;0;0;0;0;0;0
255;99 De Uithof;11528;654.227065051;139.278361568;654.227065051;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;114 Waterbuurt;11529;1034.16794538;239.569658757;1034.16794538;0;0;0;0;0;0;0;0;0;0;0;0;0;0
257;114 Waterbuurt;11530;429.527647975;86.6417657013;429.527647975;0;0;0;0;0;0;0;0;0;0;0;0;0;0
258;102 Hoge Veld;11531;6560.99405146;336.688206545;6560.99405146;36;54.869734247;41;62.4905306702;36;54.869734247;0;0;0;0;0;0;0;0
259;115 De Bras;11533;4566.52858999;266.433305884;4566.52858999;16;35.0375557378;15;32.8477085042;17;37.2274029714;0;0;0;0;0;0;0;0
260;102 Hoge Veld;11534;818.999162549;164.882342013;818.999162549;0;0;0;0;0;0;0;0;0;0;0;0;0;0
261;114 Waterbuurt;11537;146.880312482;50.1536068495;146.880312482;0;0;0;0;0;0;0;0;0;0;0;0;0;0
262;99 De Uithof;11540;9142.7018111;377.948241487;9142.7018111;6;6.5626114949;5;5.46884291242;10;10.9376858248;0;0;0;0;0;0;0;0
263;102 Hoge Veld;11541;7937.65080103;369.169885402;7937.65080103;27;34.0151017937;23;28.9758274539;24;30.2356460389;0;0;0;0;0;0;0;0
264;102 Hoge Veld;11543;10813.9734929;432.224773501;10813.9734929;34;31.4408020533;37;34.2149904698;39;36.0644494141;0;0;0;0;0;0;0;0
265;102 Hoge Veld;11544;16197.5437403;656.394258578;16197.5437403;13;8.02590825401;13;8.02590825401;13;8.02590825401;0;0;0;0;0;0;0;0
266;102 Hoge Veld;11545;26510.5071775;722.439216515;26510.5071775;15;5.65813392387;12;4.5265071391;18;6.78976070864;0;0;0;0;0;0;0;0
267;115 De Bras;11546;10490.0016308;453.264365977;10490.0016308;31;29.5519496479;29;27.6453722513;25;23.832217458;0;0;0;0;0;0;0;0
268;115 De Bras;11550;16583.1503422;690.035876696;16583.1503422;42;25.3269126392;42;25.3269126392;43;25.9299343687;0;0;0;0;0;0;0;0
269;102 Hoge Veld;11552;6982.28445469;351.328665613;6982.28445469;25;35.8049004767;23;32.9405084385;20;28.6439203813;0;0;0;0;0;0;0;0
270;115 De Bras;11555;6564.89992122;334.55989866;6564.89992122;20;30.4650493382;22;33.511554272;25;38.0813116727;0;0;0;0;0;0;0;0
271;102 Hoge Veld;11556;18617.3686065;671.61030033;18617.3686065;125;67.1416045103;128;68.7530030185;121;64.993073166;0;0;0;0;0;0;0;0
310;114 Waterbuurt;11648;441.603483595;106.674019056;441.603483595;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311;115 De Bras;11650;216.399299174;67.8760164123;216.399299174;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312;102 Hoge Veld;11652;1575.50937512;179.053740563;1575.50937512;0;0;0;0;0;0;0;0;0;0;0;0;0;0
313;115 De Bras;11657;6084.58212726;387.995052868;6084.58212726;19;31.226466506;20;32.8699647432;22;36.1569612175;0;0;0;0;0;0;0;0
314;114 Waterbuurt;11660;10895.9848515;553.890001509;10895.9848515;23;21.1086930768;0;0;0;0;0;0;0;0;0;0;0;0
315;98 Dreven en Gaarden;11661;26840.6374205;1408.60894418;26840.6374205;0;0;0;0;0;0;0;0;0;0;0;0;0;0
316;114 Waterbuurt;11662;1327.50699264;338.233142632;1327.50699264;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;101 Erasmus Veld;11663;3543.69723334;238.157478494;3543.69723334;19;53.6163186325;17;47.9724956186;19;53.6163186325;0;0;0;0;0;0;0;0
318;102 Hoge Veld;11664;17824.1473146;672.675786695;17824.1473146;120;67.3243986834;119;66.7633620277;127;71.2516552733;0;0;0;0;0;0;0;0
319;115 De Bras;11667;4870.04800468;291.173563091;4870.04800468;14;28.7471498978;14;28.7471498978;14;28.7471498978;0;0;0;0;0;0;0;0
320;115 De Bras;11670;17066.6643951;600.586840007;17066.6643951;0;0;0;0;0;0;0;0;0;0;0;0;0;0
321;98 Dreven en Gaarden;11671;495.530025987;96.7058087049;495.530025987;0;0;0;0;0;0;0;0;0;0;0;0;0;0
322;98 Dreven en Gaarden;11672;6293.73195329;1326.19594233;6293.73195329;0;0;0;0;0;0;0;0;0;0;0;0;0;0
323;115 De Bras;11673;3741.26432343;834.702967165;3741.26432343;0;0;0;0;0;0;0;0;0;0;0;0;0;0
324;98 Dreven en Gaarden;11675;7123.75703443;897.379302893;7123.75703443;0;0;0;0;0;0;0;0;0;0;0;0;0;0
325;113 Singels;11676;6413.15626583;375.698149399;6413.15626583;43;67.0496682408;37;57.6939005793;36;56.134605969;0;0;0;0;0;0;0;0
272;102 Hoge Veld;11559;7857.72099927;384.489058679;7857.72099927;38;48.3600779457;35;44.5421770552;33;41.9969097949;0;0;0;0;0;0;0;0
273;115 De Bras;11563;8053.27209146;438.242349509;8053.27209146;33;40.9771328042;32;39.7354015071;33;40.9771328042;0;0;0;0;0;0;0;0
274;114 Waterbuurt;11564;773.764502697;182.258639248;773.764502697;0;0;0;0;0;0;0;0;0;0;0;0;0;0
275;98 Dreven en Gaarden;11566;7352.5;356.221207316;7352.5;30;40.8024481469;37;50.3230193812;40;54.4032641959;0;0;0;0;0;0;0;0
276;101 Erasmus Veld;11575;1580.08954407;173.859459929;1580.08954407;0;0;0;0;0;0;0;0;0;0;0;0;0;0
277;102 Hoge Veld;11577;1880.60961672;332.460407113;1880.60961672;0;0;0;0;0;0;0;0;0;0;0;0;0;0
278;115 De Bras;11579;10955.8313317;474.14501141;10955.8313317;46;41.9867727124;50;45.6377964266;46;41.9867727124;0;0;0;0;0;0;0;0
279;115 De Bras;11583;5304.71039088;295.110157561;5304.71039088;23;43.3576921363;24;45.2428091857;23;43.3576921363;0;0;0;0;0;0;0;0
280;115 De Bras;11587;2367.914801;205.787977372;2367.914801;2;8.44624983617;3;12.6693747542;3;12.6693747542;0;0;0;0;0;0;0;0
281;98 Dreven en Gaarden;11589;1007.30430701;127.543267399;1007.30430701;0;0;0;0;0;0;0;0;0;0;0;0;0;0
282;115 De Bras;11593;10497.4218035;622.150971301;10497.4218035;22;20.9575269164;22;20.9575269164;21;20.0049120566;0;0;0;0;0;0;0;0
283;114 Waterbuurt;11594;1548.50493515;386.749974959;1548.50493515;0;0;0;0;0;0;0;0;0;0;0;0;0;0
284;102 Hoge Veld;11595;5488.98150848;298.096024632;5488.98150848;18;32.7929689182;17;30.9711373116;17;30.9711373116;0;0;0;0;0;0;0;0
285;115 De Bras;11596;6408.94664208;321.470605237;6408.94664208;31;48.36988312;29;45.2492454994;30;46.8095643097;0;0;0;0;0;0;0;0
286;102 Hoge Veld;11597;21885.9053168;799.262570337;21885.9053168;108;49.3468277582;113;51.6314031174;109;49.80374283;0;0;0;0;0;0;0;0
287;102 Hoge Veld;11598;9195.49391711;410.897216905;9195.49391711;34;36.9746316038;35;38.0621207686;32;34.7996532742;0;0;0;0;0;0;0;0
288;102 Hoge Veld;11599;3416.28728601;302.490262843;3416.28728601;0;0;0;0;0;0;0;0;0;0;0;0;0;0
289;99 De Uithof;11606;855.411905988;172.721288982;855.411905988;0;0;0;0;0;0;0;0;0;0;0;0;0;0
290;102 Hoge Veld;11608;15572.4073095;525.401249282;15572.4073095;51;32.7502350705;59;37.8875268463;70;44.951303038;0;0;0;0;0;0;0;0
291;102 Hoge Veld;11613;16097.5734869;768.597244703;16097.5734869;71;44.1060263261;70;43.4848146877;72;44.7272379645;0;0;0;0;0;0;0;0
292;102 Hoge Veld;11614;32106.2524611;924.430928495;32106.2524611;64;19.9338119818;60;18.6879487329;66;20.5567436062;0;0;0;0;0;0;0;0
293;114 Waterbuurt;11615;6761.1314123;349.143045354;6761.1314123;28;41.4131870726;25;36.9760598862;24;35.4970174908;0;0;0;0;0;0;0;0
294;115 De Bras;11622;18637.9892061;877.875753677;18637.9892061;74;39.703853877;76;40.7769310088;76;40.7769310088;0;0;0;0;0;0;0;0
295;115 De Bras;11623;6405.91431712;359.931292936;6405.91431712;21;32.7822055688;23;35.9043203849;21;32.7822055688;0;0;0;0;0;0;0;0
296;115 De Bras;11624;1895.07013922;457.290325419;1895.07013922;0;0;0;0;0;0;0;0;0;0;0;0;0;0
297;102 Hoge Veld;11625;7932.45571239;386.487406448;7932.45571239;35;44.1225280909;41;51.6863900494;42;52.9470337091;0;0;0;0;0;0;0;0
298;115 De Bras;11626;3459.30063159;235.276291925;3459.30063159;2;5.7815154362;3;8.6722731543;2;5.7815154362;0;0;0;0;0;0;0;0
299;115 De Bras;11631;6946.04905007;503.938234436;6946.04905007;19;27.353679571;20;28.7933469168;19;27.353679571;0;0;0;0;0;0;0;0
300;98 Dreven en Gaarden;11632;10138.1603056;419.923629;10138.1603056;32;31.5639120268;33;32.5502842777;28;27.6184230235;0;0;0;0;0;0;0;0
301;102 Hoge Veld;11633;7330.64694422;350.295518807;7330.64694422;20;27.2827216372;22;30.010993801;19;25.9185855554;0;0;0;0;0;0;0;0
302;115 De Bras;11634;137.444773312;47.706039183;137.444773312;0;0;0;0;0;0;0;0;0;0;0;0;0;0
303;115 De Bras;11636;5656.68457928;309.796105893;5656.68457928;11;19.4460197415;11;19.4460197415;10;17.678199765;0;0;0;0;0;0;0;0
304;115 De Bras;11637;109.533338043;43.0588699011;109.533338043;0;0;0;0;0;0;0;0;0;0;0;0;0;0
305;102 Hoge Veld;11639;15562.2739215;501.896357457;15562.2739215;62;39.8399361898;54;34.699299262;57;36.6270381099;0;0;0;0;0;0;0;0
306;115 De Bras;11642;135.435306796;50.4323774388;135.435306796;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;115 De Bras;11643;7930.50585982;378.928337936;7930.50585982;41;51.6990980458;38;47.9162372132;37;46.6552836023;0;0;0;0;0;0;0;0
308;98 Dreven en Gaarden;11646;12097.852;440.950889317;12097.852;54;44.6360229899;54;44.6360229899;51;42.1562439349;0;0;0;0;0;0;0;0
309;115 De Bras;11647;119.62546979;45.652618111;119.62546979;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211;102 Hoge Veld;11441;31498.9537039;1049.49358374;31498.9537039;0;0;0;0;3;0.952412587479;0;0;0;0;0;0;0;0
212;115 De Bras;11442;8488.18512701;384.182042984;8488.18512701;27;31.8089198056;25;29.4527035237;25;29.4527035237;0;0;0;0;0;0;0;0
213;102 Hoge Veld;11443;8097.28413296;384.667569893;8097.28413296;46;56.8091711303;46;56.8091711303;47;58.0441531114;0;0;0;0;0;0;0;0
214;102 Hoge Veld;11447;2505.75760509;208.836799867;2505.75760509;0;0;0;0;2;7.98161799823;0;0;0;0;0;0;0;0
215;102 Hoge Veld;11449;7368.48942764;380.813934351;7368.48942764;51;69.2136434487;49;66.4993829213;51;69.2136434487;0;0;0;0;0;0;0;0
216;115 De Bras;11451;3103.08725559;229.821651569;3103.08725559;15;48.3389565439;14;45.116359441;14;45.116359441;0;0;0;0;0;0;0;0
217;107 Vliegeniersbuurt;11452;97117.1575405;1360.30870338;97117.1575405;0;0;0;0;0;0;0;0;0;0;0;0;0;0
218;99 De Uithof;11454;7021.74159669;379.810157532;7021.74159669;0;0;0;0;18;25.6346659189;0;0;0;0;0;0;0;0
219;107 Vliegeniersbuurt;11459;449.313937553;241.269256787;449.313937553;0;0;0;0;0;0;0;0;0;0;0;0;0;0
220;114 Waterbuurt;11462;72798.5080003;1473.1164211;72798.5080003;7;0.961558168194;6;0.824192715595;6;0.824192715595;0;0;0;0;0;0;0;0
221;114 Waterbuurt;11463;3018.83067962;752.853825521;3018.83067962;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222;114 Waterbuurt;11464;1589.20912702;443.776932759;1589.20912702;0;0;0;0;0;0;0;0;0;0;0;0;0;0
223;115 De Bras;11465;11380.0022897;512.506478352;11380.0022897;48;42.1792533763;53;46.572925603;52;45.6941911576;0;0;0;0;0;0;0;0
224;107 Vliegeniersbuurt;11466;780.509120584;390.40330061;780.509120584;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225;99 De Uithof;11471;30583.1078441;1173.99960412;30583.1078441;21;6.86653564021;20;6.53955775258;19;6.21257986495;0;0;0;0;0;0;0;0
226;115 De Bras;11472;8691.69058685;434.537720508;8691.69058685;32;36.816773078;31;35.6662489193;34;39.1178213953;0;0;0;0;0;0;0;0
227;102 Hoge Veld;11473;18213.8686591;680.864650334;18213.8686591;125;68.6290223892;138;75.7664407177;150;82.3548268671;0;0;0;0;0;0;0;0
228;102 Hoge Veld;11476;9257.97117293;398.555901381;9257.97117293;24;25.923606319;23;24.8434560557;26;28.0839068456;0;0;0;0;0;0;0;0
229;102 Hoge Veld;11477;8142.26184068;391.838802394;8142.26184068;37;45.4419186265;37;45.4419186265;39;47.8982385523;0;0;0;0;0;0;0;0
230;102 Hoge Veld;11478;9679.10271107;417.544311575;9679.10271107;0;0;4;4.13261447823;11;11.3646898151;0;0;0;0;0;0;0;0
231;115 De Bras;11479;3578.1246649;245.288426205;3578.1246649;15;41.921401306;15;41.921401306;16;44.716161393;0;0;0;0;0;0;0;0
232;102 Hoge Veld;11481;14435.3335812;705.673922636;14435.3335812;0;0;0;0;0;0;0;0;0;0;0;0;0;0
233;102 Hoge Veld;11482;2172.19643455;207.929851997;2172.19643455;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;115 De Bras;11483;10351.8399598;457.596680074;10351.8399598;46;44.4365447869;43;41.5385092573;39;37.6744618845;0;0;0;0;0;0;0;0
235;102 Hoge Veld;11484;1863.80062971;328.162661525;1863.80062971;0;0;0;0;0;0;0;0;0;0;0;0;0;0
236;102 Hoge Veld;11486;6605.28229759;344.910510092;6605.28229759;2;3.0278796725;3;4.54181950875;3;4.54181950875;0;0;0;0;0;0;0;0
237;102 Hoge Veld;11487;6387.46041193;334.538901281;6387.46041193;40;62.6226973169;40;62.6226973169;40;62.6226973169;0;0;0;0;0;0;0;0
238;102 Hoge Veld;11489;7098.11919705;572.370304164;7098.11919705;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239;99 De Uithof;11490;302.625793013;83.2539054362;302.625793013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
240;99 De Uithof;11494;15912.4355497;574.274176768;15912.4355497;4;2.51375723566;6;3.77063585349;6;3.77063585349;0;0;0;0;0;0;0;0
241;102 Hoge Veld;11495;3061.10924686;294.348478876;3061.10924686;1;3.26678964831;1;3.26678964831;1;3.26678964831;0;0;0;0;0;0;0;0
242;115 De Bras;11497;861.829952349;215.540179886;861.829952349;0;0;0;0;0;0;0;0;0;0;0;0;0;0
243;115 De Bras;11498;14433.6279057;766.180472656;14433.6279057;19;13.1637036261;18;12.4708771195;18;12.4708771195;0;0;0;0;0;0;0;0
244;102 Hoge Veld;11504;15101.8475915;589.294567373;15101.8475915;107;70.8522578788;105;69.5279166101;108;71.5144285132;0;0;0;0;0;0;0;0
245;115 De Bras;11509;3102.09830806;1420.15567062;3102.09830806;0;0;0;0;0;0;0;0;0;0;0;0;0;0
246;115 De Bras;11511;8295.92957707;406.368214057;8295.92957707;40;48.2164170132;43;51.8326482892;42;50.6272378638;0;0;0;0;0;0;0;0
247;114 Waterbuurt;11513;3360.96080394;234.62239886;3360.96080394;2;5.95067933448;2;5.95067933448;3;8.92601900172;0;0;0;0;0;0;0;0
248;115 De Bras;11515;8052.52673018;408.960531252;8052.52673018;33;40.9809257463;31;38.4972332769;29;36.0135408074;0;0;0;0;0;0;0;0
249;115 De Bras;11516;1909.34189856;195.61137741;1909.34189856;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250;114 Waterbuurt;11518;1425.57586272;356.134542148;1425.57586272;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;99 De Uithof;11522;18070.1785877;590.614577203;18070.1785877;76;42.0582450977;66;36.5242654795;67;37.0776634414;0;0;0;0;0;0;0;0
252;102 Hoge Veld;11523;8178.0766195;385.224651659;8178.0766195;31;37.906223483;30;36.6834420803;37;45.2429118991;0;0;0;0;0;0;0;0
253;115 De Bras;11524;7351.10776955;362.50156904;7351.10776955;28;38.0894973625;31;42.1705149371;29;39.4498365541;0;0;0;0;0;0;0;0
254;114 Waterbuurt;11525;3043.78527804;276.496547726;3043.78527804;8;26.2830629273;0;0;0;0;0;0;0;0;0;0;0;0
343;115 De Bras;11703;2932.47405097;217.047906116;2932.47405097;14;47.7412579162;13;44.3311680651;11;37.5109883627;0;0;0;0;0;0;0;0
344;115 De Bras;11704;3444.90980301;234.904155939;3444.90980301;3;8.70850086519;2;5.80566724346;3;8.70850086519;0;0;0;0;0;0;0;0
345;113 Singels;11705;1545.13539491;245.551444709;1545.13539491;0;0;0;0;0;0;0;0;0;0;0;0;0;0
346;115 De Bras;11706;776.491699072;219.211528849;776.491699072;0;0;0;0;0;0;0;0;0;0;0;0;0;0
347;113 Singels;11707;2518.19527605;306.774540703;2518.19527605;0;0;0;0;0;0;0;0;0;0;0;0;0;0
348;115 De Bras;11708;6087.74726788;448.073014402;6087.74726788;20;32.8528749962;21;34.495518746;21;34.495518746;0;0;0;0;0;0;0;0
349;98 Dreven en Gaarden;11709;37778.3718253;994.367303288;37778.3718253;69;18.2644186783;73;19.3232255582;78;20.646734158;0;0;0;0;0;0;0;0
350;98 Dreven en Gaarden;11710;5690.88379014;358.041208172;5690.88379014;22;38.6583188329;17;29.8723372799;22;38.6583188329;0;0;0;0;0;0;0;0
351;115 De Bras;11712;5582.87815633;981.742492371;5582.87815633;0;0;0;0;0;0;0;0;0;0;0;0;0;0
352;115 De Bras;11713;74.4499075042;35.0778331569;74.4499075042;0;0;0;0;0;0;0;0;0;0;0;0;0;0
353;102 Hoge Veld;11714;15189.8418904;602.58255734;15189.8418904;40;26.3333879896;47;30.9417308877;55;36.2084084856;0;0;0;0;0;0;0;0
354;98 Dreven en Gaarden;11715;1425.5;181.606542597;1425.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
355;113 Singels;11716;2827.77667813;851.434205283;2827.77667813;0;0;0;0;0;0;0;0;0;0;0;0;0;0
356;115 De Bras;11718;8511.17855656;371.415613241;8511.17855656;46;54.0465691024;43;50.5217928566;37;43.472240365;0;0;0;0;0;0;0;0
357;102 Hoge Veld;11719;18393.9408813;658.882059363;18393.9408813;100;54.3657287176;116;63.0642453124;123;66.8698463226;0;0;0;0;0;0;0;0
358;101 Erasmus Veld;11721;3519.44549094;237.311977223;3519.44549094;21;59.6684905451;21;59.6684905451;17;48.3030637746;0;0;0;0;0;0;0;0
359;98 Dreven en Gaarden;11725;582.492000015;105.948898742;582.492000015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
360;97 Kraayenstein;11726;9.40241266802;28.3341201998;9.40241266802;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361;114 Waterbuurt;11729;1275.81857293;325.374863705;1275.81857293;0;0;0;0;0;0;0;0;0;0;0;0;0;0
362;115 De Bras;11730;7485.86269583;462.874326414;7485.86269583;21;28.0528789443;18;24.0453248094;20;26.717027566;0;0;0;0;0;0;0;0
393;113 Singels;11790;8621.92905551;442.936969857;8621.92905551;57;66.1104952651;56;64.9506620148;53;61.471162264;0;0;0;0;0;0;0;0
394;114 Waterbuurt;11791;28579.3958269;676.703975856;28579.3958269;140;48.986339966;136;47.5867302527;130;45.4873156827;0;0;0;0;0;0;0;0
395;102 Hoge Veld;11792;16522.2712442;603.401788237;16522.2712442;117;70.8135087911;119;72.0239961209;130;78.6816764345;0;0;0;0;0;0;0;0
396;98 Dreven en Gaarden;11793;788.890211009;191.661717587;788.890211009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
397;98 Dreven en Gaarden;11794;21904.4309069;705.04179639;21904.4309069;0;0;0;0;0;0;0;0;0;0;0;0;0;0
398;113 Singels;11795;677.088722918;220.174688922;677.088722918;0;0;0;0;0;0;0;0;0;0;0;0;0;0
399;98 Dreven en Gaarden;11796;9445.17749991;449.456307791;9445.17749991;41;43.4083954488;58;61.4069984397;63;66.7007052018;0;0;0;0;0;0;0;0
400;98 Dreven en Gaarden;11797;116.819059994;66.0999235174;116.819059994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
401;98 Dreven en Gaarden;11798;2872.63085885;586.711945738;2872.63085885;0;0;0;0;0;0;0;0;0;0;0;0;0;0
402;113 Singels;11799;2624.35524314;375.96253778;2624.35524314;0;0;0;0;0;0;0;0;0;0;0;0;0;0
403;102 Hoge Veld;11800;37408.9076714;1030.38418091;37408.9076714;26;6.95021630366;31;8.28679636206;32;8.55411237374;0;0;0;0;0;0;0;0
404;114 Waterbuurt;11802;7323.59152545;354.934165145;7323.59152545;0;0;0;0;0;0;0;0;0;0;0;0;0;0
405;115 De Bras;11803;6652.11302486;435.938829233;6652.11302486;22;33.0721981388;22;33.0721981388;22;33.0721981388;0;0;0;0;0;0;0;0
406;115 De Bras;11804;11228.8744637;485.407723636;11228.8744637;43;38.2941319177;44;39.1846931251;49;43.637499162;0;0;0;0;0;0;0;0
407;102 Hoge Veld;11805;19747.9421808;1073.29523614;19747.9421808;0;0;0;0;0;0;0;0;0;0;0;0;0;0
408;114 Waterbuurt;11806;12097.6345754;1074.96946017;12097.6345754;16;13.2257259882;15;12.399118114;14;11.5725102397;0;0;0;0;0;0;0;0
440;97 Kraayenstein;11866;107688.288762;1604.03628674;107688.288762;7;0.65002425802;10;0.928606082886;10;0.928606082886;0;0;0;0;0;0;0;0
441;102 Hoge Veld;11867;4520.42485103;358.951704076;4520.42485103;0;0;0;0;0;0;0;0;0;0;0;0;0;0
442;113 Singels;11868;8645.53210673;396.8635833;8645.53210673;39;45.1100053976;35;40.4833381774;40;46.2666722027;0;0;0;0;0;0;0;0
443;113 Singels;11869;23148.249604;670.828888028;23148.249604;135;58.3197443908;141;60.9117330304;142;61.343731137;0;0;0;0;0;0;0;0
444;98 Dreven en Gaarden;11870;419.919298981;90.891760758;419.919298981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445;113 Singels;11873;19124.9641999;571.380952739;19124.9641999;126;65.8824762666;118;61.6994619005;126;65.8824762666;0;0;0;0;0;0;0;0
446;102 Hoge Veld;11874;8057.06786102;377.845099445;8057.06786102;21;26.0640723924;27;33.5109502188;30;37.234389132;0;0;0;0;0;0;0;0
447;101 Erasmus Veld;11877;63530.8104086;1225.52465384;63530.8104086;37;5.82394585588;31;4.87952220358;34;5.35173402973;0;0;0;0;0;0;0;0
448;98 Dreven en Gaarden;11880;631.954189508;101.511955743;631.954189508;5;79.1196590356;4;63.2957272285;8;126.591454457;0;0;0;0;0;0;0;0
449;113 Singels;11881;2628.96042456;385.725356956;2628.96042456;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450;98 Dreven en Gaarden;11883;4212.50575664;259.098447271;4212.50575664;18;42.7299119334;21;49.8515639223;24;56.9732159111;0;0;0;0;0;0;0;0
451;102 Hoge Veld;11884;4041.6952919;256.90811029;4041.6952919;13;32.1647206459;13;32.1647206459;13;32.1647206459;0;0;0;0;0;0;0;0
452;115 De Bras;11885;4325.56719859;320.958671686;4325.56719859;17;39.3012042572;19;43.9248753463;19;43.9248753463;0;0;0;0;0;0;0;0
453;101 Erasmus Veld;11886;8196.56357242;673.55993392;8196.56357242;56;68.3213147866;56;68.3213147866;61;74.4214321783;0;0;0;0;0;0;0;0
454;114 Waterbuurt;11888;4836.18816312;295.82682661;4836.18816312;18;37.2193955092;14;28.9484187294;18;37.2193955092;0;0;0;0;0;0;0;0
409;102 Hoge Veld;11808;4640.94796487;274.827547511;4640.94796487;22;47.4041083126;19;40.9399117245;17;36.6304473325;0;0;0;0;0;0;0;0
