FID,verkeersongeval_nummer,jaar_ongeval,verkeersongeval_afloop,aantal_partijen,partij_1_objecttype,partij_1_objecttype_overig,partij_2_objecttype,partij_2_objecttype_overig,aard_ongeval,niveau_koppelen,wegsituatie,bebouwde_kom,maximum_snelheid,wegverlichting,wegverharding,wegdek,lichtgesteldheid,zichtafstand,weersgesteldheid,bijz_verkeersmaatregel,bijz_verkeersmaatregel_overig,bijz_infrastructuur,bijz_infrastructuur_overig,bijz_tijdelijke_aard,bijz_tijdelijke_aard_overig,junctie_id,wegvak_id,hectometer,straatnaam,woonplaats,actueel,wegbeheerder,gemeente,provincie,dienstnaam,districtnaam,indicatie_alcohol,gdb_geomattr_data,shape
ongevallen_2021.5314,20219141087,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,94,RYKSWG,Zeist,Ja,Rijk,Zeist,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (147362.22780000046 457982.49909999967)
ongevallen_2021.5315,20219141359,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,354,Rijksweg A1,Baarn,Ja,Rijk,Baarn,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (150238.54619999975 469832.1711000018)
ongevallen_2021.5316,20219141537,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,24,Rijksweg N65,Vught,Ja,Rijk,Vught,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (149530.57279999927 408836.9882999994)
ongevallen_2021.5317,20219141719,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,1422,Graafsebaan,Rosmalen,Ja,Rijk,'s-Hertogenbosch,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (154485.689100001 413291.9563000016)
ongevallen_2021.5318,20219141932,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,,1584,RANDWG EINDHOVEN,Eindhoven,Ja,Rijk,Eindhoven,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (156451.91690000147 385700.368999999)
ongevallen_2021.5319,20219141955,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,1101,A27,Almere,Ja,Rijk,Almere,Flevoland,RWS Midden-Nederland,MN District Noord,,,POINT (151636.76700000092 481149.3300999999)
ongevallen_2021.5322,20219142422,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,442,KP HOEVELAKEN,Amersfoort,Ja,Rijk,Amersfoort,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (157562.02639999986 465603.0135000013)
ongevallen_2021.5324,20219142925,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,756,Rijksweg A6,Lelystad,Ja,Rijk,Lelystad,Flevoland,RWS Midden-Nederland,MN District Noord,,,POINT (163026.29930000007 499283.2104999982)
ongevallen_2021.5325,20219143183,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,1101,EERDE 10,Veghel,Ja,Rijk,Meierijstad,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (163674.86050000042 401192.7254000008)
ongevallen_2021.5326,20219143190,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,759,Rijksweg A6,Lelystad,Ja,Rijk,Lelystad,Flevoland,RWS Midden-Nederland,MN District Noord,,,POINT (163264.74540000036 499459.7884999998)
ongevallen_2021.5327,20219143313,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,953,RYKSWG,Swifterbant,Ja,Rijk,Dronten,Flevoland,RWS Midden-Nederland,MN District Noord,,,POINT (169674.76319999993 512520.7666000016)
ongevallen_2021.5328,20219143622,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,1367,Rijksweg A50,Herpen,Nee,Rijk,Oss,Noord-Brabant,,,,,POINT (171915.00239999965 420501.4406000003)
ongevallen_2021.5329,20219143641,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,1385,Rijksweg A50,Herpen,Nee,Rijk,Oss,Noord-Brabant,,,,,POINT (172971.809799999 421887.66629999876)
ongevallen_2021.5330,20219143756,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,,252,Lippstadt-singel,Uden,Ja,Provincie,Maashorst,Noord-Brabant,,,,,POINT (170031.83100000024 406878.98999999836)
ongevallen_2021.5331,20219144135,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,100,,,,Daglicht,,,,,,,,,,,2553,KONING WILLEM-ALEXANDERTUNNEL,Maastricht,Ja,Rijk,Maastricht,Limburg,RWS Zuid-Nederland,ZN District Zuid-Oost,,,POINT (177840.88100000098 318594.5747999996)
ongevallen_2021.5332,20219144227,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,1415,Rijksweg A50,Niftrik,Ja,Rijk,Wijchen,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (174922.64730000123 424125.89180000126)
ongevallen_2021.5333,20210093709,2021,Letsel,2,Snorfiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,160307099,,,Hobbemaplein,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (80333.22540000081 453774.2936999984)
ongevallen_2021.5334,20210149915,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,600449602,,Provincialeweg,Haastrecht,Ja,Provincie,Krimpenerwaard,Zuid-Holland,,,,,POINT (112892.9459999986 445970.6479999982)
ongevallen_2021.5335,20210154130,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval gekoppeld op straat niveau.,,,130,,,,Duisternis,,,,,,,,,,600137450,,RYKSWG,Maarn,Ja,Rijk,Utrechtse Heuvelrug,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (157235.03200000152 451584.1460000016)
ongevallen_2021.5336,20210161404,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval gekoppeld op straat niveau.,,,100,,,,Daglicht,,,,,,,,,,600112484,,Rijksweg A4,Nieuw-Vennep,Ja,Rijk,Haarlemmermeer,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (105502.80700000003 473077.5300000012)
ongevallen_2021.5337,20210163663,2021,Uitsluitend materiele schade,4,Personenauto,,,ONBEKEND,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,404,Schipholdijk,Schiphol,Ja,Provincie,Haarlemmermeer,Noord-Holland,,,,,POINT (115817.57400000095 480241.44200000167)
ongevallen_2021.5338,20219007460,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,,283341119,,Minckelersstraat,Hilversum,Nee,Gemeente,Hilversum,Noord-Holland,,,,,POINT (142069.47199999914 470716.4629999995)
ongevallen_2021.5339,20219014088,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Daglicht,,,,,,,,,,274194030,,Burgemeester Bechtweg,Berkel-Enschot,Ja,Gemeente,Tilburg,Noord-Brabant,,,,,POINT (137445.8759999983 397109.1620000005)
ongevallen_2021.5340,20219014219,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,100,,,,Daglicht,,,,,,,,,,,50,PROVINCIALEWEG,Kesteren,Ja,Provincie,Neder-Betuwe,Gelderland,,,,,POINT (162235.98730000108 435547.2382999994)
ongevallen_2021.5341,20219025540,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,270312140,,Vleutenseweg,Utrecht,Ja,Gemeente,Utrecht,Utrecht,,,,,POINT (135049.94999999925 456162.5529999994)
ongevallen_2021.5342,20219025667,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,30,,,,Daglicht,,,,,,,,,,61183009,,Seisweg,Middelburg,Ja,Gemeente,Middelburg,Zeeland,,,,,POINT (31034.83199999854 391926.8590000011)
ongevallen_2021.5343,20219029292,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,,261317020,,Proostwetering,Utrecht,Nee,Gemeente,Utrecht,Utrecht,,,,,POINT (131132.2039999999 458460.91800000146)
ongevallen_2021.5344,20219037403,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,600396401,,Lange Nieuwstraat,Schiedam,Nee,Gemeente,Schiedam,Zuid-Holland,,,,,POINT (87136.1559999995 436509.1319999993)
ongevallen_2021.5345,20219037570,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,50,,,,Daglicht,,,,,,,,,,316331046,,Hanzetunnel,Amersfoort,Nee,Gemeente,Amersfoort,Utrecht,,,,,POINT (158125.05200000107 465786.3590000011)
ongevallen_2021.5346,20219041358,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,372256063,,Bloemendaalseweg,Nijmegen,Ja,Gemeente,Nijmegen,Gelderland,,,,,POINT (186148.21400000155 428208.6220000014)
ongevallen_2021.5347,20219056640,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,,600122617,,Overtoom,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (119544.0549999997 485986.20800000057)
ongevallen_2021.5348,20219139840,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,,193,TILBURG NOORD 3,Berkel-Enschot,Ja,Rijk,Tilburg,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (137707.5133999996 396987.5549999997)
ongevallen_2021.5349,20219140107,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,773,Rijksweg 27,Utrecht,Ja,Rijk,Utrecht,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (138608.2404000014 453343.7738999985)
ongevallen_2021.5350,20219141757,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,1412,Graafsebaan,Rosmalen,Ja,Rijk,'s-Hertogenbosch,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (153591.41629999876 412857.43079999834)
ongevallen_2021.5351,20219141973,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,1167,A27,Almere,Ja,Rijk,Almere,Flevoland,RWS Midden-Nederland,MN District Noord,,,POINT (149991.78709999844 486914.3317999989)
ongevallen_2021.5352,20219142213,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Duisternis,,,,,,,,,,,1603,EINDHOVEN-CENTRUM 30,Eindhoven,Ja,Rijk,Eindhoven,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (157760.32449999824 384492.60709999874)
ongevallen_2021.5353,20219142444,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,513,Rijksweg A1,Terschuur,Ja,Rijk,Barneveld,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (164187.3685999997 463854.1185000017)
ongevallen_2021.5354,20219143511,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,561,Rijksweg A1,Voorthuizen,Ja,Rijk,Barneveld,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (168926.40210000053 464503.85069999844)
ongevallen_2021.5355,20219143657,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,1447,Rijksweg A-15,Opheusden,Ja,Rijk,Neder-Betuwe,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (171401.33529999852 437116.4508999996)
ongevallen_2021.5356,20219143662,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,531,Rijksweg A28,Harderwijk,Ja,Rijk,Harderwijk,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (172541.68580000103 483264.51139999926)
ongevallen_2021.5357,20219143797,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,1238,Rijksweg A50,Uden,Ja,Rijk,Maashorst,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (169432.64829999954 410183.45259999856)
ongevallen_2021.5358,20219144369,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,,593,Rijksweg,Renkum,Ja,Provincie,Renkum,Gelderland,,,,,POINT (180020.6667000018 443051.4583999999)
ongevallen_2021.5359,20219144683,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Schemer,,,,,,,,,,,698,KOOTWIJK 18,Uddel,Ja,Rijk,Apeldoorn,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (182001.69460000098 468082.0821999982)
ongevallen_2021.5360,20219145142,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,884,A 73 Rijksweg,Cuijk,Ja,Rijk,Land van Cuijk,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (188004.11320000142 414883.621199999)
ongevallen_2021.5361,20219145174,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,705,Rijksweg A28,'t Harde,Ja,Rijk,Elburg,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (187777.47190000117 490175.9539999999)
ongevallen_2021.5362,20219145396,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,100,,,,Daglicht,,,,,,,,,,,496,LIESSEL 37,Liessel,Nee,Rijk,Deurne,Noord-Brabant,,,,,POINT (188112.01539999992 378221.24069999903)
ongevallen_2021.5363,20219145612,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,,236,N325,Huissen,Ja,Provincie,Lingewaard,Gelderland,,,,,POINT (192490.28620000184 441082.04989999905)
ongevallen_2021.5364,20219145709,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,2504,RYKSWG,Kampen,Ja,Rijk,Kampen,Overijssel,RWS Oost-Nederland,ON District Noord,,,POINT (188996.58740000054 506907.5064000003)
ongevallen_2021.5365,20219145869,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,1951,Rijksweg A50,Beekbergen,Ja,Rijk,Apeldoorn,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (194248.2263999991 459847.78510000184)
ongevallen_2021.5366,20219145941,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,,524,Midden Peelweg,Sevenum,Nee,Provincie,Horst aan de Maas,Limburg,,,,,POINT (196500.26350000128 377071.51949999854)
ongevallen_2021.5367,20219145957,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,70,,,,Daglicht,,,,,,,,,,,211,PROVINCIALEWEG N281,Heerlen,Ja,Provincie,Heerlen,Limburg,,,,,POINT (198773.89609999955 316194.67969999835)
ongevallen_2021.5368,20210076669,2021,Uitsluitend materiele schade,3,Personenauto,,Bestelauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,215360055,,,Hoofdweg,Hoofddorp,Ja,Gemeente,Haarlemmermeer,Noord-Holland,,,,,POINT (107792.86250000075 480168.1420999989)
ongevallen_2021.5369,20210076687,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,241378028,,Zoutkeetsplein,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (120841.94000000134 489093.70600000024)
ongevallen_2021.5370,20210090397,2021,Letsel,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,191325123,,Hoge Rijndijk,Leiden,Ja,Gemeente,Leiden,Zuid-Holland,,,,,POINT (95771.30200000107 462717.8269999996)
ongevallen_2021.5371,20210090964,2021,Uitsluitend materiele schade,2,Personenauto,,Snorfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,229201233,,,Giraffestraat,Breda,Ja,Gemeente,Breda,Noord-Brabant,,,,,POINT (114992.45039999858 400832.2949000001)
ongevallen_2021.5372,20210092062,2021,Uitsluitend materiele schade,2,Bromfiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,152304051,,,Schwerinkade,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (76196.82800000161 452053.5390000008)
ongevallen_2021.5373,20210092647,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,70,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,471565020,,Rijksweg,Groningen,Ja,Gemeente,Groningen,Groningen,,,,,POINT (236194.26099999994 582985.4979999997)
ongevallen_2021.5374,20210093180,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,232393095,,,Dr. H.G. Scholtenstraat,Zaandam,Ja,Gemeente,Zaanstad,Noord-Holland,,,,,POINT (116305.16479999945 496849.03170000017)
ongevallen_2021.5375,20210154261,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Duisternis,,,,,,,,,,,509,Beneluxplein,Pernis Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (86173.9140000008 432305.9050000012)
ongevallen_2021.5376,20210156592,2021,Uitsluitend materiele schade,1,Bestelauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,130,,,,Daglicht,,,,,,,,,,600143593,,RYKSWG,Akkrum,Nee,Rijk,Heerenveen,Friesland,,,,,POINT (185053.80900000036 564346.3049999997)
ongevallen_2021.5377,20219001615,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,50,,,,Duisternis,,,,,,,,,,235388076,,Wibautstraat,Zaandam,Ja,Gemeente,Zaanstad,Noord-Holland,,,,,POINT (117624.75 494363.936999999)
ongevallen_2021.5378,20219004332,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,30,,,,Daglicht,,,,,,,,,,139254067,,Kastanjelaan,Hellevoetsluis,Nee,Gemeente,Hellevoetsluis,Zuid-Holland,,,,,POINT (69685.80200000107 427506.1799999997)
ongevallen_2021.5379,20210071043,2021,Uitsluitend materiele schade,2,Personenauto,,Bestelauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,ZOAB,Nat,Daglicht,,Droog,,,,,,,323343025,,,Ambachtsstraat,Nijkerk,Ja,Provincie,Nijkerk,Gelderland,,,,,POINT (161563.25299999863 471893.6270000003)
ongevallen_2021.5380,20210002376,2021,Uitsluitend materiele schade,3,Personenauto,,,OPLEGGER,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,,,,,,,,,600105406,,Oude Haagweg,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (77382.85399999842 453101.51000000164)
ongevallen_2021.5381,20210003148,2021,Uitsluitend materiele schade,3,Personenauto,,Trekker,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Rechte weg, gescheiden rijbanen",Buiten,100,Brandend,ZOAB,Nat,Duisternis,,Droog,,,Tunnel,,,,,,292,Ringweg-West,Amsterdam,Ja,Rijk,Amsterdam,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (118953.09149999917 491239.9992999993)
ongevallen_2021.5382,20210054889,2021,Uitsluitend materiele schade,3,Personenauto,,Trekker,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Buiten,80,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,382060007,,,N276,Oirsbeek,Ja,Provincie,Beekdaelen,Limburg,,,,,POINT (191389.86300000176 330329.4549999982)
ongevallen_2021.5383,20210039071,2021,Uitsluitend materiele schade,3,Personenauto,,Trekker,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,120,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,600142274,,RYKSWG,Nijmegen,Ja,Rijk,Nijmegen,Gelderland,RWS Oost-Nederland,ON District Zuid,Ja,,POINT (183845.9200000018 422831.8770000003)
ongevallen_2021.5384,20210039649,2021,Uitsluitend materiele schade,3,Personenauto,,Vrachtauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Niet aanwezig,ZOAB,Droog,Daglicht,,Droog,,,,,,,,,1199,Rijksweg A15,Meteren,Ja,Rijk,West Betuwe,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (148582.8654000014 430044.98110000044)
ongevallen_2021.5385,20210005375,2021,Uitsluitend materiele schade,3,,AANHANGWAGEN,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,469559031,,,Helper Westsingel,Groningen,Ja,Gemeente,Groningen,Groningen,,,,,POINT (234593.44629999995 579960.6708000004)
ongevallen_2021.5386,20210057890,2021,Uitsluitend materiele schade,3,Bestelauto,,,AANHANGWAGEN,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Mist,,,Tunnel,,,,,271288016,,Lange Dreef,Vianen,Nee,Gemeente,Vijfheerenlanden,Utrecht,,,,,POINT (135829.5009999983 444071.98099999875)
ongevallen_2021.5387,20210057989,2021,Uitsluitend materiele schade,2,,AANHANGWAGEN,Trekker,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,,221,Wippolderlaan,Wateringen,Ja,Provincie,Westland,Zuid-Holland,,,,,POINT (80797.9488000013 447930.8288999982)
ongevallen_2021.5388,20210058411,2021,Uitsluitend materiele schade,3,Personenauto,,Trekker,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Brandend,Overig asfalt,Nat,Duisternis,,,,,,,,,,,459,RYKSWG,'s-Gravenhage,Ja,Rijk,'s-Gravenhage,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (85736.61300000176 453262.3739)
