WKT,id,buurtcode,straatnaam,type,soort,e_type,aantal
"POLYGON ((120145.93 490379.7,120148.35 490380.37,120149.91 490374.72,120147.48 490374.08,120145.93 490379.7))","120148490377",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120147.88 489986.96,120151.86 489982.58,120151.98 489982.45,120152.11 489982.31,120150.48 489980.75,120146.11 489985.54,120147.88 489986.96))","120149489984",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120149.21 490367.77,120151.54 490368.38,120153.08 490362.62,120150.8 490362.0,120149.21 490367.77))","120151490365",B10a,Minervahavenweg,Langs,MULDER,E7,1
"POLYGON ((120152.11 489982.31,120156.15 489978.05,120154.52 489976.45,120150.48 489980.75,120152.11 489982.31))","120153489979",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120153.08 490362.62,120154.63 490356.86,120152.39 490356.24,120150.8 490362.0,120153.08 490362.62))","120153490359",B10a,Minervahavenweg,Langs,FISCAAL,E8,1
"POLYGON ((120154.63 490356.86,120156.18 490351.1,120153.97 490350.49,120152.39 490356.24,120154.63 490356.86))","120154490354",B10a,Minervahavenweg,Langs,FISCAAL,E8,1
"POLYGON ((120156.18 490351.1,120157.73 490345.34,120155.56 490344.74,120153.97 490350.49,120156.18 490351.1))","120156490348",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120156.15 489978.05,120160.15 489974.0,120158.55 489972.28,120154.52 489976.45,120156.15 489978.05))","120157489975",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120157.73 490345.34,120159.28 490339.56,120157.14 490338.98,120155.56 490344.74,120157.73 490345.34))","120157490342",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120160.15 489974.0,120164.44 489969.82,120164.7 489969.59,120162.99 489967.84,120158.55 489972.28,120160.15 489974.0))","120162489971",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120161.69 490322.57,120163.84 490323.17,120165.37 490317.63,120163.21 490317.03,120161.69 490322.57))","120164490320",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120165.37 490317.63,120166.9 490312.1,120164.73 490311.49,120163.21 490317.03,120165.37 490317.63))","120165490315",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120168.68 490297.19,120171.14 490297.86,120172.73 490292.15,120170.27 490291.46,120168.68 490297.19))","120171490295",B10a,Minervahavenweg,Langs,MULDER,E7,1
"POLYGON ((120172.73 490292.15,120174.31 490286.43,120171.85 490285.74,120170.27 490291.46,120172.73 490292.15))","120172490289",B10a,Minervahavenweg,Langs,MULDER,E7,1
"POLYGON ((120174.31 490286.43,120175.9 490280.68,120173.43 490280.03,120171.85 490285.74,120174.31 490286.43))","120174490283",B10a,Minervahavenweg,Langs,MULDER,E7,1
"POLYGON ((120175.9 490280.68,120177.44 490275.14,120174.97 490274.44,120173.43 490280.03,120175.9 490280.68))","120175490278",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120177.44 490275.14,120178.98 490269.58,120176.51 490268.89,120174.97 490274.44,120177.44 490275.14))","120177490272",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120178.98 490269.58,120180.52 490264.02,120178.04 490263.33,120176.51 490268.89,120178.98 490269.58))","120179490266",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120180.52 490264.02,120182.06 490258.47,120179.58 490257.77,120178.04 490263.33,120180.52 490264.02))","120180490261",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120182.06 490258.47,120183.6 490252.91,120181.12 490252.22,120179.58 490257.77,120182.06 490258.47))","120182490255",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120181.44 489955.3,120182.03 489954.86,120186.08 489951.8,120186.12 489951.78,120186.15 489951.76,120184.67 489949.87,120180.98 489952.66,120179.91 489953.49,120181.44 489955.3))","120183489953",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120183.6 490252.91,120185.14 490247.36,120182.65 490246.66,120181.12 490252.22,120183.6 490252.91))","120183490250",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120185.14 490247.36,120186.68 490241.8,120184.19 490241.11,120182.65 490246.66,120185.14 490247.36))","120185490244",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120186.68 490241.8,120188.21 490236.25,120185.72 490235.55,120184.19 490241.11,120186.68 490241.8))","120186490239",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120186.15 489951.76,120187.1 489951.07,120188.06 489950.39,120189.02 489949.72,120189.99 489949.05,120190.97 489948.39,120191.02 489948.36,120191.07 489948.32,120189.61 489946.4,120188.61 489947.08,120187.62 489947.76,120186.63 489948.46,120185.65 489949.16,120184.67 489949.87,120186.15 489951.76))","120188489949",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120188.21 490236.25,120189.75 490230.69,120187.26 490229.99,120185.72 490235.55,120188.21 490236.25))","120188490233",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120189.75 490230.69,120191.31 490225.06,120188.78 490224.49,120187.26 490229.99,120189.75 490230.69))","120189490228",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120191.27 490225.18,120192.81 490219.63,120190.32 490218.93,120188.78 490224.49,120191.27 490225.18))","120191490222",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120192.81 490219.63,120194.35 490214.07,120191.86 490213.37,120190.32 490218.93,120192.81 490219.63))","120192490217",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120191.07 489948.32,120192.04 489947.65,120193.02 489947.0,120194.01 489946.37,120195.01 489945.75,120196.03 489945.14,120196.07 489945.12,120196.12 489945.09,120194.91 489942.98,120193.89 489943.59,120192.88 489944.22,120191.88 489944.86,120190.9 489945.52,120189.92 489946.19,120189.77 489946.3,120189.61 489946.4,120191.07 489948.32))","120193489946",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120194.35 490214.07,120196.3 490206.96,120194.44 490207.34,120193.57 490207.09,120191.86 490213.37,120194.35 490214.07))","120194490211",B10a,Minervahavenweg,Langs,FISCAAL,,1
"POLYGON ((120196.12 489945.09,120197.15 489944.5,120198.18 489943.93,120199.22 489943.38,120200.28 489942.85,120201.34 489942.33,120201.56 489942.22,120200.37 489940.09,120200.29 489940.13,120199.19 489940.66,120198.11 489941.21,120197.03 489941.78,120195.97 489942.37,120194.91 489942.98,120196.12 489945.09))","120198489943",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120201.56 489942.22,120206.89 489939.46,120205.62 489937.37,120200.37 489940.09,120201.56 489942.22))","120204489940",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120206.89 489939.46,120212.18 489936.74,120210.96 489934.62,120205.62 489937.37,120206.89 489939.46))","120209489937",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120212.18 489936.74,120217.54 489933.97,120216.38 489931.82,120210.96 489934.62,120212.18 489936.74))","120214489934",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120218.28 489933.59,120222.74 489931.29,120221.57 489929.14,120216.38 489931.82,120217.54 489933.97,120218.28 489933.59))","120220489932",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120225.76 490149.38,120226.4 490147.11,120220.72 490145.5,120220.13 490147.79,120225.76 490149.38))","120223490147",B10a,Koivistokade,Langs,FISCAAL,,1
"POLYGON ((120222.74 489931.29,120225.86 489929.69,120228.01 489928.58,120226.94 489926.37,120221.57 489929.14,120222.74 489931.29))","120225489929",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120231.41 490150.98,120232.05 490148.71,120226.4 490147.11,120225.76 490149.38,120231.41 490150.98))","120229490149",B10a,Koivistokade,Langs,FISCAAL,,1
"POLYGON ((120228.01 489928.58,120233.38 489925.81,120232.27 489923.62,120226.94 489926.37,120228.01 489928.58))","120230489926",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120231.41 490150.98,120237.03 490152.57,120237.75 490150.33,120232.05 490148.71,120231.41 490150.98))","120235490151",B10a,Koivistokade,Langs,FISCAAL,,1
"POLYGON ((120237.42 490406.17,120239.05 490400.47,120236.56 490399.78,120234.87 490405.44,120237.42 490406.17))","120237490403",B10a,Danzigerkade,Haaks,FISCAAL,,1
"POLYGON ((120239.92 490406.89,120241.56 490401.16,120239.05 490400.47,120237.42 490406.17,120239.92 490406.89))","120239490404",B10a,Danzigerkade,Haaks,FISCAAL,,1
"POLYGON ((120240.68 490394.65,120242.28 490388.92,120239.8 490388.23,120238.18 490393.96,120240.68 490394.65))","120240490391",B10a,Danzigerkade,Haaks,FISCAAL,,1
"POLYGON ((120242.49 490407.63,120244.03 490401.85,120241.56 490401.16,120239.92 490406.89,120242.49 490407.63))","120242490404",B10a,Danzigerkade,Haaks,FISCAAL,,1
"POLYGON ((120243.17 490395.33,120244.77 490389.61,120242.28 490388.92,120240.68 490394.65,120243.17 490395.33))","120243490392",B10a,Danzigerkade,Haaks,FISCAAL,,1
"POLYGON ((120243.17 490395.33,120245.68 490396.02,120247.27 490390.3,120244.77 490389.61,120243.17 490395.33))","120245490393",B10a,Danzigerkade,Haaks,FISCAAL,,1
"POLYGON ((120262.67 489912.5,120261.88 489910.2,120261.85 489910.21,120261.82 489910.22,120256.16 489912.18,120256.93 489914.48,120262.49 489912.55,120262.58 489912.53,120262.67 489912.5))","120259489912",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120268.82 489911.0,120268.39 489908.62,120267.07 489908.89,120265.77 489909.18,120264.47 489909.5,120263.17 489909.84,120261.88 489910.2,120262.67 489912.5,120263.89 489912.16,120265.11 489911.84,120266.34 489911.53,120267.58 489911.25,120268.82 489911.0))","120265489911",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120269.86 490326.16,120268.42 490331.1,120271.0 490331.82,120272.42 490326.89,120269.86 490326.16))","120270490329",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120274.36 489910.11,120274.33 489907.7,120273.14 489907.85,120271.95 489908.01,120270.76 489908.19,120269.57 489908.4,120268.39 489908.62,120268.82 489911.0,120269.9 489910.79,120270.99 489910.6,120272.07 489910.42,120273.16 489910.26,120274.26 489910.12,120274.31 489910.11,120274.36 489910.11))","120271489909",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120272.42 490326.89,120273.83 490321.95,120273.05 490321.75,120273.08 490321.65,120271.5 490320.51,120269.86 490326.16,120272.42 490326.89))","120272490324",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120275.69 490305.46,120274.18 490310.91,120276.77 490311.63,120278.31 490306.2,120275.69 490305.46))","120276490309",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120274.36 489910.11,120275.51 489909.98,120276.65 489909.87,120277.8 489909.77,120278.95 489909.7,120280.1 489909.64,120280.23 489909.63,120280.09 489907.29,120279.56 489907.3,120278.51 489907.35,120277.46 489907.42,120276.42 489907.5,120275.38 489907.59,120274.33 489907.7,120274.36 489910.11))","120277489909",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120278.31 490306.2,120279.84 490300.77,120279.08 490300.54,120277.2 490300.01,120275.69 490305.46,120278.31 490306.2))","120278490303",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120279.84 490300.77,120281.85 490293.82,120279.34 490292.98,120277.2 490300.01,120279.84 490300.77))","120280490297",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120281.85 490293.82,120283.56 490287.85,120281.02 490287.06,120279.34 490292.98,120281.85 490293.82))","120281490290",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120283.56 490287.85,120285.24 490281.82,120282.95 490281.17,120281.02 490287.06,120283.56 490287.85))","120283490284",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120285.24 490281.82,120286.94 490275.85,120284.64 490275.19,120282.95 490281.17,120285.24 490281.82))","120285490279",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120286.94 490275.85,120288.66 490269.84,120286.32 490269.24,120284.64 490275.19,120286.94 490275.85))","120287490273",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120288.66 490269.84,120290.27 490264.16,120288.05 490263.52,120286.32 490269.24,120288.66 490269.84))","120288490267",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120290.27 490264.16,120291.89 490258.45,120289.66 490257.81,120288.05 490263.52,120290.27 490264.16))","120290490261",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120291.89 490258.45,120293.51 490252.73,120291.27 490252.09,120289.66 490257.81,120291.89 490258.45))","120292490255",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120293.51 490252.73,120295.13 490247.02,120292.89 490246.38,120291.27 490252.09,120293.51 490252.73))","120293490250",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120295.13 490247.02,120296.76 490241.31,120294.51 490240.64,120292.89 490246.38,120295.13 490247.02))","120295490244",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120309.62 489910.51,120309.77 489907.38,120303.57 489907.1,120303.42 489910.24,120309.62 489910.51))","120307489909",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120312.72 490185.28,120314.35 490179.66,120311.96 490178.92,120310.36 490184.7,120312.72 490185.28))","120312490182",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120315.58 489910.77,120315.74 489907.64,120309.77 489907.38,120309.62 489910.51,120315.58 489910.77))","120313489909",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120321.53 489911.03,120321.68 489907.9,120315.74 489907.64,120315.58 489910.77,120321.53 489911.03))","120319489909",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120327.15 489911.28,120327.34 489911.28,120327.49 489908.16,120321.68 489907.9,120321.53 489911.03,120327.15 489911.28))","120325489910",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120332.61 490004.45,120326.14 490002.56,120327.74 490005.58,120331.92 490006.8,120332.61 490004.45))","120330490005",B10a,Danzigerbocht,Langs,MULDER,E5,1
"POLYGON ((120339.09 490006.34,120332.61 490004.45,120331.92 490006.8,120338.4 490008.69,120339.09 490006.34))","120336490007",B10a,Danzigerbocht,Langs,MULDER,E5,1
"POLYGON ((120335.41 489971.85,120335.02 489974.25,120340.86 489975.86,120341.5 489973.53,120335.41 489971.85))","120338489974",B10a,Danzigerbocht,Langs,MULDER,E9,1
"POLYGON ((120336.2 489967.07,120335.81 489969.46,120342.14 489971.21,120342.78 489968.88,120336.2 489967.07))","120339489969",B10a,Danzigerbocht,Langs,MULDER,E9,1
"POLYGON ((120335.81 489969.46,120335.41 489971.85,120341.5 489973.53,120342.14 489971.21,120335.81 489969.46))","120339489971",B10a,Danzigerbocht,Langs,MULDER,E9,1
"POLYGON ((120342.78 489968.88,120343.42 489966.56,120336.59 489964.73,120336.2 489967.07,120342.78 489968.88))","120340489967",B10a,Danzigerbocht,Langs,MULDER,E9,1
"POLYGON ((120345.57 490008.24,120339.09 490006.34,120338.4 490008.69,120344.88 490010.59,120345.57 490008.24))","120342490008",B10a,Danzigerbocht,Langs,MULDER,E5,1
"POLYGON ((120345.04 489892.42,120346.64 489886.79,120344.38 489886.15,120342.83 489891.74,120345.04 489892.42))","120345489889",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120346.64 489886.79,120348.24 489881.19,120345.94 489880.54,120344.38 489886.15,120346.64 489886.79))","120346489884",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120348.24 489881.19,120349.83 489875.61,120347.51 489874.9,120345.94 489880.54,120348.24 489881.19))","120348489878",B10a,Danzigerbocht,Langs,FISCAAL,,1
"POLYGON ((120344.88 490010.59,120351.38 490012.49,120352.04 490010.13,120345.57 490008.24,120344.88 490010.59))","120348490010",B10a,Danzigerbocht,Langs,MULDER,E5,1
"POLYGON ((120347.61 490047.99,120349.65 490041.92,120347.34 490041.25,120345.43 490047.4,120347.61 490047.99))","120348490045",B10a,Danzigerkade,Langs,MULDER,E9,1
"POLYGON ((120349.65 490041.92,120351.18 490036.58,120348.87 490035.91,120347.34 490041.25,120349.65 490041.92))","120349490039",B10a,Danzigerkade,Langs,MULDER,E9,1
"POLYGON ((120351.18 490036.58,120352.71 490031.23,120350.4 490030.57,120348.87 490035.91,120351.18 490036.58))","120351490034",B10a,Danzigerkade,Langs,MULDER,E9,1
"POLYGON ((120352.71 490031.23,120354.25 490025.86,120351.93 490025.23,120350.4 490030.57,120352.71 490031.23))","120352490028",B10a,Danzigerkade,Langs,MULDER,E9,1
"POLYGON ((120360.74 489993.94,120359.26 489999.17,120361.64 489999.86,120362.56 489996.64,120363.14 489994.63,120360.74 489993.94))","120361489997",B10a,Danzigerkade,Langs,MULDER,E6a,1
"POLYGON ((120362.22 489988.71,120360.74 489993.94,120363.14 489994.63,120364.63 489989.4,120362.22 489988.71))","120363489992",B10a,Danzigerkade,Langs,MULDER,E6a,1
"POLYGON ((120364.63 489989.4,120366.13 489984.17,120363.68 489983.54,120363.66 489983.63,120362.22 489988.71,120364.63 489989.4))","120364489986",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120366.17 489984.18,120367.75 489978.69,120365.46 489978.03,120363.88 489983.6,120366.17 489984.18))","120366489981",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120367.75 489978.69,120369.33 489973.17,120367.02 489972.51,120365.46 489978.03,120367.75 489978.69))","120367489976",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120369.33 489973.17,120370.91 489967.66,120368.58 489966.98,120367.02 489972.51,120369.33 489973.17))","120369489970",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120370.91 489967.66,120372.49 489962.14,120370.14 489961.46,120368.58 489966.98,120370.91 489967.66))","120371489965",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120372.49 489962.14,120374.08 489956.6,120371.71 489955.94,120370.14 489961.46,120372.49 489962.14))","120372489959",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120374.08 489956.6,120375.34 489952.11,120372.98 489951.5,120371.71 489955.94,120374.08 489956.6))","120374489954",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120376.43 489948.1,120377.95 489943.04,120375.64 489942.43,120374.22 489947.45,120376.43 489948.1))","120376489945",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120377.95 489943.04,120379.38 489938.05,120377.07 489937.36,120375.64 489942.43,120377.95 489943.04))","120378489940",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120379.38 489938.05,120380.79 489933.11,120378.45 489932.44,120377.07 489937.36,120379.38 489938.05))","120379489935",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120380.79 489933.11,120382.38 489927.57,120380.01 489926.89,120378.45 489932.44,120380.79 489933.11))","120380489930",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120382.38 489927.57,120383.96 489922.01,120381.58 489921.32,120380.01 489926.89,120382.38 489927.57))","120382489924",B10a,Danzigerkade,Langs,FISCAAL,,1
"POLYGON ((120725.9 490185.17,120723.93 490187.52,120727.7 490190.66,120729.72 490188.23,120725.9 490185.17))","120727490188",B10a,Haparandadam,Haaks,MULDER,E6a,1
"POLYGON ((120729.08 490191.8,120725.42 490196.2,120728.06 490198.31,120731.46 490193.78,120729.08 490191.8))","120728490195",B10a,Haparandadam,Haaks,MULDER,E7,1
"POLYGON ((120727.79 490182.93,120725.9 490185.17,120729.72 490188.23,120731.73 490185.83,120727.79 490182.93))","120729490186",B10a,Haparandadam,Haaks,MULDER,E6a,1
"POLYGON ((120729.65 490180.71,120727.79 490182.93,120731.73 490185.83,120733.37 490183.86,120729.65 490180.71))","120730490183",B10a,Haparandadam,Haaks,FISCAAL,,1
"POLYGON ((120731.35 490178.7,120729.65 490180.71,120733.37 490183.86,120735.11 490181.78,120731.35 490178.7))","120732490181",B10a,Haparandadam,Haaks,FISCAAL,,1
"POLYGON ((120734.49 490196.37,120732.4 490194.75,120732.4 490194.82,120732.39 490194.89,120732.37 490194.96,120732.34 490195.03,120732.3 490195.09,120729.62 490198.42,120731.58 490199.99,120734.49 490196.37))","120732490197",B10a,Haparandadam,Haaks,FISCAAL,,1
"POLYGON ((120732.95 490176.79,120731.35 490178.7,120735.11 490181.78,120736.72 490179.85,120732.95 490176.79))","120734490179",B10a,Haparandadam,Haaks,FISCAAL,,1
"POLYGON ((120736.48 490197.91,120734.49 490196.37,120731.58 490199.99,120733.55 490201.57,120736.48 490197.91))","120734490199",B10a,Haparandadam,Haaks,FISCAAL,,1
"POLYGON ((120734.7 490174.72,120732.95 490176.79,120736.72 490179.85,120738.3 490177.95,120734.7 490174.72))","120736490177",B10a,Haparandadam,Haaks,FISCAAL,E8,1
"POLYGON ((120738.47 490199.45,120736.48 490197.91,120733.55 490201.57,120735.51 490203.14,120738.47 490199.45))","120736490201",B10a,Haparandadam,Haaks,FISCAAL,,1
"POLYGON ((120738.3 490177.95,120739.74 490176.22,120739.37 490175.96,120739.18 490175.87,120735.99 490173.19,120734.7 490174.72,120738.3 490177.95))","120737490176",B10a,Haparandadam,Haaks,FISCAAL,E8,1
