FID,omschr,aant_msk,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,vnrwol,gdb_geomattr_data,shape
mengstroken_kenmerk.1153,Uitrijstrook,1 -> 1,R,133.03300476,R,133.30599976,T,050,KLK0008127026,L,I,3,,"LINESTRING (170332.77760000154 417674.4255999997, 170317.12029999867 417667.8476999998, 170274.9686000012 417651.11030000076, 170237.4875999987 417637.1398999989, 170199.4173000008 417623.76469999924, 170180.39669999853 417617.43279999867, 170142.25200000033 417605.3839999996, 170123.0903000012 417599.6539000012, 170103.87590000033 417594.0967999995, 170083.40029999986 417588.4833999984)"
mengstroken_kenmerk.1154,Invoegstrook,1 -> 1,R,219.78799438,R,220.08599854,T,050,KLK0008128501,L,I,3,,"LINESTRING (197283.60170000046 482543.8099000007, 197272.18659999967 482486.1490999982, 197264.73589999974 482446.84910000116, 197257.49450000003 482407.5097000003, 197250.7093999982 482368.0843999982, 197242.7927000001 482320.0058999993, 197236.64220000058 482280.48099999875, 197232.6046999991 482253.186999999, 197231.65019999817 482246.35599999875)"
mengstroken_kenmerk.1155,Invoegstrook,1 -> 1,R,139.33799744,R,139.66099548,H,050,KLK0008127083,R,I,3,,"LINESTRING (173639.0450000018 422389.8889000006, 173668.51909999922 422416.72040000185, 173683.08940000087 422430.42709999904, 173698.00429999828 422444.77479999885, 173712.1398999989 422458.76089999825, 173740.1790000014 422487.2947999984, 173767.63210000098 422516.3872000016, 173781.1286999993 422531.15249999985, 173799.81799999997 422552.10229999945, 173812.90689999983 422567.1011000015, 173825.88580000028 422582.3178999983, 173859.63419999927 422622.81340000033, 173863.2173999995 422627.439100001)"
mengstroken_kenmerk.1156,Invoegstrook,1 -> 1,R,225.22799683,R,225.602005,H,050,KLK0008128564,R,I,3,,"LINESTRING (198285.3478000015 487439.6143000014, 198173.59820000082 487763.6088999994, 198163.22549999878 487794.17159999907)"
mengstroken_kenmerk.1157,Weefstrook,1 -> 1,R,128.30999756,R,129.47099304,H,050,KLK0008126908,R,I,3,,"LINESTRING (167556.5551000014 414100.2666000016, 167554.1763000004 414140.3687000014, 167553.2939000018 414160.3638000004, 167552.20069999993 414196.25290000066, 167551.6673000008 414236.2162999995, 167551.67210000008 414256.2201000005, 167551.91530000046 414276.2285999991, 167552.60940000042 414305.44469999894, 167554.2259999998 414345.41970000044, 167556.54940000176 414385.37999999896, 167558.53570000082 414411.819600001, 167562.13430000097 414451.65790000185, 167565.14330000058 414479.55530000106, 167570.0870999992 414519.3027999997, 167575.71169999987 414558.91209999844, 167578.83929999918 414578.6660999991, 167582.1537999995 414598.3900000006, 167585.68389999866 414618.07939999923, 167591.33139999956 414647.8531000018, 167599.43919999897 414687.0315999985, 167603.78779999912 414706.5535000004, 167613.01419999823 414745.4761000015, 167617.71460000053 414764.1851999983, 167622.82440000027 414783.6270999983, 167628.1083999984 414802.91899999976, 167639.16490000114 414841.36080000177, 167645.00620000064 414860.49060000107, 167657.01639999822 414898.122299999, 167663.38340000063 414917.1680999994, 167676.59059999883 414954.9248000011, 167690.27109999955 414992.5155999996, 167697.28680000082 415011.249499999, 167708.84230000153 415041.6110999994, 167723.28119999915 415078.91530000046, 167768.5133999996 415194.4684000015)"
mengstroken_kenmerk.1158,Invoegstrook,1 -> 1,R,194.25700378,R,194.50900269,H,050,KLK0008128054,R,I,4,,"LINESTRING (193760.17859999835 459177.7113999985, 193773.63870000094 459214.00869999826, 193780.9904000014 459232.6121000014, 193794.65590000153 459265.66479999945, 193802.6409999989 459284.0144000016, 193810.89840000123 459302.2564000003, 193819.2137000002 459319.9015999995, 193827.96220000088 459337.88859999925, 193836.98090000078 459355.7397999987, 193848.42720000073 459377.6130999997, 193858.00239999965 459395.1746000014, 193863.5262000002 459405.01469999924)"
mengstroken_kenmerk.1159,Uitrijstrook,1 -> 1,R,118.36599731,R,118.59799957,T,050,KLK0008126642,L,I,3,,"LINESTRING (168159.60920000076 405730.4061000012, 168156.51929999888 405728.3597000018, 168139.72019999847 405717.498399999, 168122.81060000136 405706.816300001, 168091.74269999936 405687.76110000163, 168074.47459999844 405677.59050000086, 168057.13039999828 405667.623300001, 168039.68320000172 405657.84420000017, 168022.13610000163 405648.24720000103, 168004.4737999998 405638.8607000001, 167986.6997999996 405629.6779000014, 167965.02600000054 405618.7795000002)"
mengstroken_kenmerk.1160,Weefstrook,1 -> 1,R,121.01999664,R,122.16500092,H,050,KLK0008126696,R,I,3,,"LINESTRING (169758.32869999856 407443.5042999983, 169762.97560000047 407483.07510000095, 169764.86239999905 407502.98690000176, 169766.52050000057 407522.9180999994, 169767.87889999896 407542.8746000007, 169768.99859999865 407562.85130000114, 169769.9387000017 407583.7082999982, 169770.5326000005 407603.63259999827, 169770.88379999995 407625.11630000174, 169770.95450000092 407645.05519999936, 169770.27679999918 407685.0817000009, 169769.48420000076 407705.0689999983, 169768.46090000123 407725.0432000011, 169767.19319999963 407745.0033, 169764.05260000005 407782.7608000003, 169759.8553000018 407822.54030000046, 169757.50459999964 407842.40239999816, 169755.13749999925 407862.2626999989, 169746.7382999994 407929.0003999993, 169741.99460000172 407968.73149999976, 169737.43840000033 408008.4800999984, 169733.18320000172 408048.2567999996, 169729.27919999883 408088.066300001, 169725.52479999885 408131.4637000002, 169722.4807999991 408171.39559999853, 169719.81329999864 408211.3066999987, 169717.57409999892 408251.2452000007, 169715.71829999983 408291.20710000023, 169713.7153000012 408351.246199999, 169712.8434999995 408391.23739999905, 169712.42880000174 408431.23589999974, 169712.37860000134 408476.54940000176, 169713.18560000136 408536.6015999988, 169714.38949999958 408583.80050000176)"
mengstroken_kenmerk.1161,Invoegstrook,1 -> 1,R,143.56700134,R,143.90400696,T,059,KLK0008140530,L,I,3,,"LINESTRING (156113.94460000098 413778.28489999846, 156041.04740000144 413763.28929999843, 156001.9215000011 413754.936900001, 155962.8440000005 413746.3773000017, 155904.31450000033 413733.1673000008, 155865.4395999983 413723.74109999835, 155846.05469999835 413718.8033999987, 155790.44330000132 413703.9611000009)"
mengstroken_kenmerk.1162,Uitrijstrook,1 -> 1,R,144.40600586,R,144.6289978,T,059,KLK0008140551,L,I,3,,"LINESTRING (156810.6031000018 413968.84809999913, 156802.4065000005 413965.375, 156747.2782999985 413941.6688000001, 156710.3911000006 413926.194600001, 156691.88159999996 413918.61840000004, 156657.63430000097 413905.05579999834, 156638.90089999884 413898.0621000007, 156601.5647 413884.78290000185)"
mengstroken_kenmerk.1163,Invoegstrook,1 -> 1,R,152.07499695,R,152.41299438,H,059,KLK0008140670,R,I,3,,"LINESTRING (163796.8139999993 416586.9134999998, 164027.45190000162 416651.69420000166, 164116.21169999987 416676.2338999994, 164122.34169999883 416677.8812999986)"
mengstroken_kenmerk.1164,Uitrijstrook,1 -> 1,R,141.05200195,R,141.06100464,H,059,KLK0008138157,R,I,2,,"LINESTRING (153460.60289999843 412627.5742000006, 153459.1570999995 412623.9754000008, 153456.88019999862 412619.59699999914, 153456.7809999995 412619.4389999993)"
mengstroken_kenmerk.1165,Uitrijstrook,1 -> 1,R,102.48400116,R,102.73100281,H,059,KLK0008139634,R,I,3,,"LINESTRING (119884.77279999852 410954.73369999975, 120076.60570000112 411007.68730000034, 120111.68659999967 411019.42540000007)"
mengstroken_kenmerk.1166,Uitrijstrook,1 -> 1,R,93.37000275,R,93.59700012,T,059,KLK0008137323,L,I,2,,"LINESTRING (111625.27939999849 407777.1741999984, 111586.00290000066 407776.64229999855, 111566.00129999965 407776.64240000024, 111535.9952000007 407776.938000001, 111521.95600000024 407776.8784000017, 111511.96200000122 407776.52219999954, 111501.98050000146 407775.8841999993, 111492.00860000029 407775.0282000005, 111482.01159999892 407773.90850000083, 111472.08830000088 407772.53920000046, 111462.20569999889 407770.94029999897, 111401 407760)"
mengstroken_kenmerk.1167,Uitrijstrook,1 -> 1,R,141.06100464,R,141.19200134,H,059,KLK0008138158,R,I,3,,"LINESTRING (153456.7809999995 412619.4389999993, 153454.20930000022 412615.34380000085, 153451.22340000048 412611.33260000125, 153447.99190000072 412607.51000000164, 153442.2340000011 412601.82229999825, 153438.5342000015 412598.54459999874, 153434.65239999816 412595.37779999897, 153426.6458999999 412589.3828999996, 153418.39339999855 412583.73110000044, 153387.48790000007 412563.31230000034, 153353.46799999848 412539.5450000018)"
mengstroken_kenmerk.1168,Uitrijstrook,1 -> 1,R,141.06100464,R,141.19200134,T,059,KLK0008138159,L,I,1,,"LINESTRING (153456.7809999995 412619.4389999993, 153454.20930000022 412615.34380000085, 153451.22340000048 412611.33260000125, 153447.99190000072 412607.51000000164, 153442.2340000011 412601.82229999825, 153438.5342000015 412598.54459999874, 153434.65239999816 412595.37779999897, 153426.6458999999 412589.3828999996, 153418.39339999855 412583.73110000044, 153387.48790000007 412563.31230000034, 153353.46799999848 412539.5450000018)"
mengstroken_kenmerk.1169,Invoegstrook,1 -> 1,R,113.42199707,R,113.61799622,T,059,KLK0008137603,L,I,2,,"LINESTRING (130795.38789999858 411597.30370000005, 130780.6464000009 411587.1000000015, 130772.35709999874 411581.5538999997, 130759.691300001 411573.51740000024, 130750.67949999869 411568.2531999983, 130739.41079999879 411562.20270000026, 130734.88039999828 411559.99120000005, 130726.2060999982 411556.15239999816, 130716.81309999898 411552.42650000006, 130710.31929999962 411550.1261, 130705.50510000065 411548.6057000011, 130700.7212000005 411547.15150000155, 130695.10579999909 411545.67709999904, 130685.28950000182 411543.3786999993, 130673.7082999982 411541.2223000005, 130661.60709999874 411539.65670000017, 130651.56920000166 411538.8922000006, 130641.56329999864 411538.57030000165, 130630.06749999896 411538.6966000013, 130620.08700000122 411539.3473000005, 130609.30550000072 411540.6063000001)"
mengstroken_kenmerk.1170,Uitrijstrook,1 -> 1,R,109.95999908,R,110.08799744,H,059,KLK0008139874,R,I,3,,"LINESTRING (127182.99570000172 411919.15989999846, 127315.08300000057 411925.00180000067)"
mengstroken_kenmerk.1171,Uitrijstrook,1 -> 1,R,39.9280014,R,40.02399826,H,058,KLK0008136001,R,I,1,,"LINESTRING (131529.7078000009 394374.15019999817, 131528.45580000058 394374.0278999992, 131523.47159999982 394373.78440000117, 131518.99080000073 394373.8084000014, 131514.0086000003 394374.5131999999, 131499.34959999844 394377.71990000084, 131476.84679999948 394383.1449000016, 131432.3999999985 394392.7270000018)"
mengstroken_kenmerk.1172,Uitrijstrook,1 -> 1,R,111.16699982,R,111.40499878,H,059,KLK0008139919,R,I,3,,"LINESTRING (128386.59079999849 411893.45529999956, 128620.68329999968 411861.1228)"
mengstroken_kenmerk.1173,Uitrijstrook,1 -> 1,R,112.89399719,R,113.13200378,H,059,KLK0008139949,R,I,3,,"LINESTRING (130089.44029999897 411618.0887000002, 130114.11430000141 411613.06870000064, 130323.25340000167 411571.71819999814)"
mengstroken_kenmerk.1174,Uitrijstrook,1 -> 1,R,40.02399826,R,40.04299927,T,058,KLK0008136003,L,I,2,,"LINESTRING (131548.3927000016 394377.3134999983, 131546.0251000002 394376.5447999984, 131541.12750000134 394375.4899000004, 131536.1768000014 394374.7820999995, 131529.7078000009 394374.15019999817)"
mengstroken_kenmerk.1175,Uitrijstrook,1 -> 1,R,147.80499268,R,147.86399841,H,058,KLK0008136932,R,I,2,,"LINESTRING (51591.28929999843 389036.56120000035, 51591.39629999921 389038.20540000126, 51592.585799999535 389048.1944000013, 51592.819899998605 389052.2019000016, 51592.908300001174 389072.2124999985, 51592.75780000165 389093.93609999865, 51591.13899999857 389099.4459999986)"
mengstroken_kenmerk.1176,Invoegstrook,1 -> 1,R,114.91999817,R,115.25099945,H,059,KLK0008139983,R,I,3,,"LINESTRING (132094.1677000001 411437.8370000012, 132126.76309999824 411443.57510000095, 132166.03799999878 411450.8322999999, 132224.9312000014 411462.30359999835, 132251.72289999947 411467.70870000124, 132420.79809999838 411502.57180000097)"
mengstroken_kenmerk.1177,Uitrijstrook,1 -> 1,R,116.10900116,R,116.33599854,T,059,KLK0008139986,L,I,3,,"LINESTRING (133479.628800001 411722.0069000013, 133260.54340000078 411681.4177000001)"
mengstroken_kenmerk.1178,Uitrijstrook,1 -> 1,R,117.38200378,R,117.55999756,H,059,KLK0008140019,R,I,3,,"LINESTRING (134509.0020999983 411900.9765999988, 134540.43569999933 411906.9677999988, 134683.02100000158 411933.51099999994)"
mengstroken_kenmerk.1179,Uitrijstrook,1 -> 1,R,118.40599823,R,118.60199738,H,059,KLK0008140043,R,I,3,,"LINESTRING (135495.0432999991 411800.6906000003, 135499.4189000018 411798.5615000017, 135670.75129999965 411715.6695000008)"
mengstroken_kenmerk.1182,Uitrijstrook,1 -> 1,R,32.3409996,R,32.45800018,H,059,KLK0008138809,R,I,2,,"LINESTRING (69639.93230000138 410870.4935000017, 69641.46440000087 410871.64070000127, 69657.2386999987 410883.9365000017, 69668.41589999944 410893.07290000096, 69683.62200000137 410905.98429999873, 69698.61899999902 410919.2166999988, 69719.48829999939 410938.6607000008, 69727.41349999979 410946.3706)"
mengstroken_kenmerk.1183,Uitrijstrook,1 -> 1,R,32.56900024,R,32.68500137,T,059,KLK0008138810,L,I,2,,"LINESTRING (69868.85159999877 411128.1810999997, 69795.52670000121 411041.1314999983)"
mengstroken_kenmerk.1184,Invoegstrook,1 -> 1,R,129.53900146,R,129.80400085,T,059,KLK0008140269,L,I,3,,"LINESTRING (146105.89279999956 413022.4572999999, 146071.8136 412976.2562999986, 146050.6812000014 412946.84530000016, 146027.72830000147 412914.0951000005, 146016.44189999998 412897.5837999992, 145991.42920000106 412860.04949999973, 145955.96559999883 412805.2468999997)"
mengstroken_kenmerk.1185,Weefstrook,2 -> 1.6,R,47.12200165,R,47.2480011,T,073,KLK0008144613,L,I,3,,"LINESTRING (206443.2696999982 379535.15100000054, 206443.32440000027 379534.87579999864, 206451.55900000036 379495.7325000018, 206460.15949999914 379456.66699999943, 206470.17449999973 379413.1206)"
mengstroken_kenmerk.1186,Splitsing,1 -> 1,R,15.01299953,R,15.09399986,T,061,KLK0008141016,L,I,2,,"LINESTRING (38594.70930000022 370884.80469999835, 38578.36439999938 370888.57730000094, 38514.65599999949 370904.00400000066)"
mengstroken_kenmerk.1187,Invoegstrook,1 -> 1,R,41.13299942,R,41.37799835,T,067,KLK0008143305,L,I,3,,"LINESTRING (180486.61659999937 381172.4153999984, 180252.1213000007 381223.5225000009)"
mengstroken_kenmerk.1188,Uitrijstrook,1 -> 1,R,23.36100006,R,23.56200027,T,061,KLK0008141161,L,I,3,,"LINESTRING (46319.53220000118 368219.0177000016, 46319 368227, 46383.742800001055 368238.6372999996, 46430.97300000116 368247.9228999987, 46450.57409999892 368251.8984000012, 46470.12180000171 368256.1312999986, 46483.15150000155 368258.99859999865, 46507.376499999315 368261.91699999943)"
mengstroken_kenmerk.1189,Uitrijstrook,1 -> 1,R,48.83800125,R,49.05599976,H,067,KLK0008143402,R,I,3,,"LINESTRING (187399.15029999986 378428.6704000011, 187602.2325000018 378349.61630000174)"
mengstroken_kenmerk.1190,Invoegstrook,1 -> 1,R,48.88800049,R,49.19900131,T,067,KLK0008143403,L,I,3,,"LINESTRING (187740.75820000097 378314.16259999946, 187453.689100001 378425.76619999856)"
mengstroken_kenmerk.1191,Uitrijstrook,1 -> 1,R,64.71499634,R,64.92299652,H,067,KLK0008143695,R,I,3,,"LINESTRING (202631.9679000005 378414.1649999991, 202668.04289999977 378429.31639999896, 202712.23530000076 378447.47780000046, 202749.41580000147 378462.25620000064, 202786.80820000172 378476.46499999985, 202822.82649999857 378489.4321000017)"
mengstroken_kenmerk.1192,Invoegstrook,1 -> 1,R,6.34700012,R,6.6869998,H,067,KLK0008142714,R,I,3,,"LINESTRING (147479.08839999884 373792.2272000015, 147525.85080000013 373829.8192999996, 147564.66450000182 373860.42720000073, 147613.18299999833 373898.0767999999, 147660.9050000012 373934.43939999864, 147714.72439999878 373974.3735000007, 147730.86620000005 373986.1966999993, 147747.16809999943 373997.7833000012, 147748.0824000016 373998.45650000125)"
mengstroken_kenmerk.1193,Invoegstrook,1 -> 1,R,9.07199955,R,9.39400005,T,067,KLK0008142815,L,I,3,,"LINESTRING (149971.5474999994 375539.3447000012, 149783.10660000145 375411.3299999982, 149706.09439999983 375357.1013999991)"
mengstroken_kenmerk.1194,Uitrijstrook,1 -> 1,R,10.46100044,R,10.88700008,T,067,KLK0008142816,L,I,3,,"LINESTRING (151209.03799999878 376377.5331000015, 151140.58689999953 376332.80000000075, 150892.24159999937 376164.50079999864, 150856.97780000046 376141.1068000011)"
mengstroken_kenmerk.1195,Invoegstrook,1 -> 1,R,10.4659996,R,10.80000019,H,067,KLK0008142814,R,I,3,,"LINESTRING (150873.67170000076 376124.2542000003, 151148.3652999997 376310.71449999884)"
mengstroken_kenmerk.1196,Weefstrook,1 -> 1,R,74.20400238,R,74.64800262,H,067,KLK0008143922,R,I,3,,"LINESTRING (211891.22529999912 377935.90150000155, 212290.49720000103 377742.05099999905)"
mengstroken_kenmerk.1197,Uitrijstrook,1 -> 1,R,58.79199982,R,59.24200058,T,067,KLK0008143573,L,I,3,,"LINESTRING (197453.08799999952 376731.21070000157, 197324.3524999991 376713.070700001, 197284.72430000082 376707.6275999993, 197232.5128000006 376700.63269999996, 197172.99130000174 376693.0683000013, 197087.4534999989 376682.938099999, 197012.89939999953 376674.66699999943)"
mengstroken_kenmerk.1198,Invoegstrook,1 -> 1,R,62.02199936,R,62.31100082,H,067,KLK0008143645,R,I,3,,"LINESTRING (200149.77789999917 377374.88899999857, 200227.69619999826 377405.72740000114, 200320.29360000044 377443.49430000037, 200375.69350000098 377466.5346000008, 200416.44319999963 377483.64939999953)"
mengstroken_kenmerk.1199,Uitrijstrook,1.6 -> 2,R,67.65000153,R,67.80999756,H,067,KLK0008143698,R,I,3,,"LINESTRING (205541.37590000033 378499.57550000027, 205616.37669999897 378497.73380000144, 205656.00420000032 378496.97239999846, 205681.97789999843 378496.6405000016)"
mengstroken_kenmerk.1200,Invoegstrook,1 -> 1,R,18.23500061,R,18.48999977,H,065,KLK0008141678,R,I,3,,"LINESTRING (138113.690200001 398244.5346000008, 138022.53759999946 398014.16490000114, 138020.62570000067 398009.2730999999)"
mengstroken_kenmerk.1201,Invoegstrook,1 -> 1,R,2.48600006,R,2.79099989,T,065,KLK0008141293,L,I,3,,"LINESTRING (149201.02690000087 408671.692400001, 149276.50649999827 408723.7157000005, 149293.0599000007 408734.945700001, 149304.54439999908 408742.6766999997, 149321.29210000113 408753.64189999923, 149338.2985999994 408764.1724999994, 149361.47300000116 408777.1526999995, 149379.25389999896 408786.18829999864, 149397.38529999927 408794.6323999986, 149409.3962999992 408800.02010000125, 149426.94139999896 408807.1721000001, 149445.66310000047 408814.22260000184, 149447.40579999983 408814.8011999987)"
