FID,wvk_id,wvk_begdat,nwb_versie,pve_code,gme_id,gme_naam,wpsnaam,stt_naam,wegnummer,wegbehsrt,wegbehcode,wegbehnaam,lengte,maxshd,dat_maxshd,begintijd,eindtijd,maxshd_alt,van,naar,maxshd_str,maxshd_adv,kenm_richt,fk_veld1,betrwbheid,gdb_geomattr_data,shape
max_snelheden_overdag.510,193257036,2013-04-01T00:00:00,2022-12-01T00:00:00,ZH,489,Barendrecht,Barendrecht,Boeier, ,G,489,Barendrecht,8,30,2022-05-30T00:00:00,0,0,0,0,8,0,0,B,019325703620130401,100%,,"LINESTRING (96935.13399999961 428929.9609999992, 96943 428930)"
max_snelheden_overdag.511,224317006,2013-04-01T00:00:00,2022-12-01T00:00:00,ZH,1901,Bodegraven-Reeuwijk,Bodegraven,Meije, ,G,1901,Bodegraven-Reeuwijk,13,60,2022-09-26T00:00:00,0,0,0,0,13,0,0,B,022431700620130401,100%,,"LINESTRING (112275.68299999833 458542.5560000017, 112279.44000000134 458546.26000000164, 112284.00400000066 458552.8449999988)"
max_snelheden_overdag.512,209301052,2013-07-01T00:00:00,2022-12-01T00:00:00,ZH,627,Waddinxveen,Waddinxveen,Kerkweg-Oost, ,G,627,Waddinxveen,42,50,2022-09-26T00:00:00,0,0,0,0,42,0,0,B,020930105220130701,100%,,"LINESTRING (104832.30700000003 450935.23000000045, 104873.23200000077 450924.8979999982)"
max_snelheden_overdag.513,312526105,2013-06-01T00:00:00,2022-12-01T00:00:00,FR,1900,Súdwest-Fryslân,Makkum,Blokmakersstraat, ,G,1900,Sudwest-Fryslan,96,30,2022-05-30T00:00:00,0,0,0,0,96,0,0,B,031252610520130601,100%,,"LINESTRING (156122 563044, 156181.68100000173 563056.8530000001, 156183.26900000125 563059.9219999984, 156184.11499999836 563085.2159999982, 156182.73900000006 563091.1429999992)"
max_snelheden_overdag.514,208367002,2012-12-01T00:00:00,2022-12-01T00:00:00,NH,394,Haarlemmermeer,Cruquius,Cruquiusdijk, ,G,394,Haarlemmermeer,363,50,2022-09-26T00:00:00,0,0,0,0,363,0,0,B,020836700220121201,100%,,"LINESTRING (104027.70800000057 483655.27699999884, 104028.83900000155 483649.32400000095, 104034.5540000014 483621.46400000155, 104039.19700000063 483604.9140000008, 104040.74500000104 483598.0080000013, 104040.38800000027 483574.31500000134, 104042.17399999872 483566.09899999946, 104041.22100000083 483557.4079999998, 104037.29199999943 483544.19200000167, 104026.51700000092 483507.5210000016, 104025.56500000134 483499.3049999997, 104026.75499999896 483492.8759999983, 104030.20800000057 483487.875, 104038.18499999866 483479.3029999994, 104097.30000000075 483430.9629999995, 104150.81899999827 483382.7430000007, 104173.73800000176 483362.14499999955)"
max_snelheden_overdag.515,315166122,2012-12-01T00:00:00,2022-12-01T00:00:00,NB,772,Eindhoven,Eindhoven,Noord Brabantlaan, ,G,772,Eindhoven,25,50,2022-05-30T00:00:00,0,0,0,0,25,0,0,B,031516612220121201,100%,,"LINESTRING (157896.97100000083 383061.06500000134, 157904.76000000164 383067.506000001, 157895.47300000116 383079.1889999993)"
max_snelheden_overdag.516,325174057,2012-12-01T00:00:00,2022-12-01T00:00:00,NB,772,Eindhoven,Eindhoven,Boekweitstraat, ,G,772,Eindhoven,21,30,2022-05-30T00:00:00,0,0,0,0,21,0,0,B,032517405720121201,100%,,"LINESTRING (162531.44399999827 387483.6950000003, 162533.86199999973 387463.1339999996)"
max_snelheden_overdag.517,435338008,2012-12-01T00:00:00,2022-12-01T00:00:00,GL,262,Lochem,Harfsen,Holtmark, ,G,262,Lochem,217,30,2022-05-30T00:00:00,0,0,0,0,217,0,0,B,043533800820121201,100%,,"LINESTRING (217523.9450000003 469148.0720000006, 217536.86100000143 469151.5639999993, 217542.8139999993 469155.2030000016, 217560.01199999824 469231.6009999998, 217560.34200000018 469237.5540000014, 217552.07400000095 469243.5069999993, 217462.4459999986 469291.79399999976)"
max_snelheden_overdag.518,423370002,2013-04-01T00:00:00,2022-12-01T00:00:00,OV,177,Raalte,Broekland,Laarhoeksweg, ,G,177,Raalte,127,60,2022-05-30T00:00:00,0,0,0,0,127,0,0,B,042337000220130401,100%,,"LINESTRING (211830 485163, 211855 485270, 211860 485286)"
max_snelheden_overdag.519,342301016,2013-04-01T00:00:00,2022-12-01T00:00:00,GL,228,Ede,Ede,Koningsveld, ,G,228,Ede,69,30,2022-05-30T00:00:00,0,0,0,0,69,0,0,B,034230101620130401,100%,,"LINESTRING (171490 450890, 171522 450903, 171530 450905, 171556 450908)"
max_snelheden_overdag.520,344295033,2013-04-01T00:00:00,2022-12-01T00:00:00,GL,228,Ede,Ede,Allendesingel, ,G,228,Ede,52,15,2022-09-30T00:00:00,0,0,0,0,52,0,0,B,034429503320130401,100%,,"LINESTRING (172221 447783, 172249 447772, 172252.9750000015 447782.2960000001, 172263 447779)"
max_snelheden_overdag.521,261292010,2013-04-01T00:00:00,2022-12-01T00:00:00,UT,353,IJsselstein,IJsselstein,Basiliekpad, ,G,353,IJsselstein,65,Onbekend,2022-09-26T00:00:00,0,0,0,0,65,0,0,B,026129201020130401,100%,,"LINESTRING (130908.12099999934 446459.4840000011, 130918 446460, 130945 446468, 130957 446469, 130971 446464)"
max_snelheden_overdag.522,261293009,2013-04-01T00:00:00,2022-12-01T00:00:00,UT,353,IJsselstein,IJsselstein,Melbournepad, ,G,353,IJsselstein,21,Onbekend,2022-09-26T00:00:00,0,0,0,0,21,0,0,B,026129300920130401,100%,,"LINESTRING (130692.44099999964 446899.4600000009, 130685.47599999979 446919.23999999836)"
max_snelheden_overdag.523,261293118,2013-04-01T00:00:00,2022-12-01T00:00:00,UT,353,IJsselstein,IJsselstein,Basiliekpad, ,G,353,IJsselstein,60,Onbekend,2022-09-26T00:00:00,0,0,0,0,60,0,0,B,026129311820130401,100%,,"LINESTRING (130918.16600000113 446518.5329999998, 130908.12099999934 446459.4840000011)"
max_snelheden_overdag.524,264295061,2013-04-01T00:00:00,2022-12-01T00:00:00,UT,353,IJsselstein,IJsselstein,Veldoven, ,G,353,IJsselstein,17,30,2022-09-26T00:00:00,0,0,0,0,17,0,0,B,026429506120130401,100%,,"LINESTRING (132244.04100000113 447808.53500000015, 132229.35700000077 447817.2659999989)"
max_snelheden_overdag.525,261296018,2013-04-01T00:00:00,2022-12-01T00:00:00,UT,353,IJsselstein,IJsselstein,Wederik, ,G,353,IJsselstein,29,Onbekend,2022-09-26T00:00:00,0,0,0,0,29,0,0,B,026129601820130401,100%,,"LINESTRING (130577.47700000182 448128.7170000002, 130588.20499999821 448101.2879999988)"
max_snelheden_overdag.526,313528004,2013-04-01T00:00:00,2022-12-01T00:00:00,FR,1900,Súdwest-Fryslân,Makkum,Menziessingel, ,G,1900,Sudwest-Fryslan,69,30,2022-09-26T00:00:00,0,0,0,0,69,0,0,B,031352800420130401,100%,,"LINESTRING (156600.94299999997 564064.4609999992, 156614.16800000146 563996.3929999992)"
max_snelheden_overdag.527,261297143,2013-04-01T00:00:00,2022-12-01T00:00:00,UT,353,IJsselstein,IJsselstein,Sijpesteijn, ,G,353,IJsselstein,31,15,2022-09-26T00:00:00,0,0,0,0,31,0,0,B,026129714320130401,100%,,"LINESTRING (130634 448829, 130654 448805)"
max_snelheden_overdag.528,262293087,2013-04-01T00:00:00,2022-12-01T00:00:00,UT,353,IJsselstein,IJsselstein,Einsteinweg, ,G,353,IJsselstein,271,50,2022-05-30T00:00:00,0,0,0,0,271,0,0,B,026229308720130401,100%,,"LINESTRING (131230 446539, 131221 446541, 131183 446531, 130971 446464)"
max_snelheden_overdag.529,242431078,2013-04-01T00:00:00,2022-12-01T00:00:00,NH,1598,Koggenland,Ursem,Grutto, ,G,1598,Koggenland,29,30,2022-05-30T00:00:00,0,0,0,0,29,0,0,B,024243107820130401,100%,,"LINESTRING (121282 515925, 121253 515924)"
max_snelheden_overdag.530,224317005,2013-04-01T00:00:00,2022-12-01T00:00:00,ZH,1901,Bodegraven-Reeuwijk,Bodegraven,Meije, ,G,1901,Bodegraven-Reeuwijk,35,60,2022-05-30T00:00:00,0,0,0,0,35,0,0,B,022431700520130401,100%,,"LINESTRING (112275.68299999833 458542.5560000017, 112306.96599999815 458527.65399999917)"
max_snelheden_overdag.531,131205004,2013-03-01T00:00:00,2022-12-01T00:00:00,ZL,716,Tholen,Sint-Annaland,Molendijk, ,W,WS15,Waterschap Scheldestromen,69,60,2022-09-26T00:00:00,0,0,0,0,69,0,0,B,013120500420130301,100%,,"LINESTRING (65752 402537, 65748.24799999967 402536.50400000066, 65741.87700000033 402537.9200000018, 65720.78299999982 402546.98000000045, 65699.4059999995 402565.2430000007, 65696.71599999815 402565.9510000013, 65691.47800000012 402564.9600000009)"
max_snelheden_overdag.532,480300027,2013-03-01T00:00:00,2022-12-01T00:00:00,GL,1586,Oost Gelre,Groenlo,Elshofweg, ,G,1586,Oost Gelre,110,50,2022-09-26T00:00:00,0,0,0,0,110,0,0,B,048030002720130301,100%,,"LINESTRING (240376.688000001 450460.4120000005, 240377.81899999827 450465.5320000015, 240374.24700000137 450471.72300000116, 240372.34200000018 450479.22399999946, 240373.53299999982 450486.60599999875, 240378.77199999988 450494.7019999996, 240383.11800000072 450502.6790000014, 240381.5700000003 450518.39499999955, 240400.08399999887 450562.8060000017)"
max_snelheden_overdag.533,165305122,2013-03-01T00:00:00,2022-12-01T00:00:00,ZH,518,'s-Gravenhage,'s-Gravenhage,Eliasstraat, ,G,518,'s-Gravenhage,22,30,2022-05-30T00:00:00,0,0,0,0,22,0,0,B,016530512220130301,100%,,"LINESTRING (82593.2490000017 452941.8759999983, 82601.60799999908 452961.8669999987)"
max_snelheden_overdag.534,477302116,2013-03-01T00:00:00,2022-12-01T00:00:00,GL,1586,Oost Gelre,Groenlo,Den Koem, ,G,1586,Oost Gelre,19,50,2022-09-26T00:00:00,0,0,0,0,19,0,0,B,047730211620130301,100%,,"LINESTRING (238958.6860000007 451274.51300000027, 238977.14699999988 451280.2109999992)"
max_snelheden_overdag.535,159175031,2012-03-01T00:00:00,2022-12-01T00:00:00,NB,748,Bergen op Zoom,Bergen op Zoom,Kromme Lindert, ,G,748,Bergen op Zoom,93,30,2022-09-26T00:00:00,0,0,0,0,93,0,0,B,015917503120120301,100%,,"LINESTRING (79653.7190000005 387676.68499999866, 79653.18400000036 387641.3920000009, 79649.44999999925 387616.7479999997, 79636.35399999842 387586.5150000006)"
max_snelheden_overdag.536,159175058,2012-03-01T00:00:00,2022-12-01T00:00:00,NB,748,Bergen op Zoom,Bergen op Zoom,Kromme Lindert, ,G,748,Bergen op Zoom,67,30,2022-05-30T00:00:00,0,0,0,0,67,0,0,B,015917505820120301,100%,,"LINESTRING (79531.45399999991 387701.8839999996, 79543.40300000086 387666.78400000185, 79557.96599999815 387640.64499999955)"
max_snelheden_overdag.537,231344038,2012-03-01T00:00:00,2022-12-01T00:00:00,NH,451,Uithoorn,De Kwakel,Boterdijk, ,G,451,Uithoorn,31,30,2022-09-26T00:00:00,0,0,0,0,31,0,0,B,023134403820120301,100%,,"LINESTRING (115615.87200000137 472390.936999999, 115600.12900000066 472398.2129999995, 115595.10200000182 472399.2710000016, 115586.73299999908 472397.02800000086)"
max_snelheden_overdag.538,174305019,2012-03-01T00:00:00,2022-12-01T00:00:00,ZH,518,'s-Gravenhage,'s-Gravenhage,Cicerostrook, ,G,518,'s-Gravenhage,13,30,2022-05-30T00:00:00,0,0,0,0,13,0,0,B,017430501920120301,100%,,"LINESTRING (87004.13399999961 452960.34800000116, 87014.57499999925 452952.8269999996)"
max_snelheden_overdag.539,464362034,2012-03-01T00:00:00,2022-12-01T00:00:00,OV,1742,Rijssen-Holten,Rijssen,Reggesingel, ,G,1742,Rijssen-Holten,41,50,2022-05-30T00:00:00,0,0,0,0,41,0,0,B,046436203420120301,100%,,"LINESTRING (232129.25200000033 481023.4389999993, 232135.21499999985 481021.4510000013, 232142.7650000006 481022.37999999896, 232149.41899999976 481025.4219999984, 232156.25 481030.7419999987, 232158.7950000018 481036.4200000018, 232159.1860000007 481040.9230000004)"
max_snelheden_overdag.540,233484038,2012-02-01T00:00:00,2022-12-01T00:00:00,NH,1911,Hollands Kroon,Anna Paulowna,Nieuwenhoven, ,G,1911,Hollands Kroon,35,30,2022-05-30T00:00:00,0,0,0,0,35,0,0,B,023348403820120201,100%,,"LINESTRING (116623 542179, 116623 542214)"
max_snelheden_overdag.541,134201001,2012-02-01T00:00:00,2022-12-01T00:00:00,ZL,716,Tholen,Sint-Annaland,Kleine Dijk, ,W,WS15,Waterschap Scheldestromen,30,60,2022-09-26T00:00:00,0,0,0,0,30,0,0,B,013420100120120201,100%,,"LINESTRING (67226.38699999824 400539.8040000014, 67226.10500000045 400533.66800000146, 67218.43200000003 400524.936999999, 67216.05099999905 400522.29100000113, 67214.46299999952 400520.1739999987, 67213.93400000036 400518.05799999833, 67215.52100000158 400514.3530000001)"
max_snelheden_overdag.542,251462021,2012-02-01T00:00:00,2022-12-01T00:00:00,NH,1911,Hollands Kroon,Middenmeer,Oudelanderweg,N242,P,NH,Noord-Holland,18,80,2022-05-30T00:00:00,0,0,0,0,18,0,0,B,025146202120120201,100%,,"LINESTRING (125665.51900000125 531434.5340000018, 125666.27800000086 531436.9039999992, 125666.70699999854 531439.9059999995, 125666.44900000095 531442.995000001, 125665.93499999866 531445.8260000013, 125665.07699999958 531448.2280000001, 125663.8759999983 531449.6860000007, 125662.24199999869 531450.6149999984)"
max_snelheden_overdag.543,371289055,2012-06-01T00:00:00,2022-12-01T00:00:00,GL,274,Renkum,Oosterbeek,Hartensteinlaan, ,G,274,Renkum,6,50,2022-09-26T00:00:00,0,0,0,0,6,0,0,B,037128905520120601,100%,,"LINESTRING (185624.65700000152 444551.5080000013, 185626.89400000125 444545.6950000003)"
max_snelheden_overdag.544,157182100,2012-07-01T00:00:00,2022-12-01T00:00:00,NB,748,Bergen op Zoom,Bergen op Zoom,Anjerveld, ,G,748,Bergen op Zoom,10,30,2022-05-30T00:00:00,0,0,0,0,10,0,0,B,015718210020120701,100%,,"LINESTRING (78667.47800000012 391127.60599999875, 78668.82699999958 391117.8229999989)"
max_snelheden_overdag.545,219208004,2012-06-01T00:00:00,2022-12-01T00:00:00,NB,758,Breda,Breda,Overkroetenlaan, ,G,758,Breda,35,30,2022-05-30T00:00:00,0,0,0,0,35,0,0,B,021920800420120601,100%,,"LINESTRING (109770.40500000119 404294.4290000014, 109796.48900000006 404271.1649999991)"
max_snelheden_overdag.546,338268006,2012-05-01T00:00:00,2022-12-01T00:00:00,GL,225,Druten,Druten,Waalbandijk, ,G,225,Druten,25,30,2022-09-26T00:00:00,0,0,0,0,25,0,0,B,033826800620120501,100%,,"LINESTRING (169498 434130, 169522.84600000083 434124.67599999905)"
max_snelheden_overdag.547,340171045,2012-06-01T00:00:00,2022-12-01T00:00:00,NB,794,Helmond,Helmond,Hertogsveld, ,G,794,Helmond,143,Onbekend,2022-09-26T00:00:00,0,0,0,0,143,0,0,B,034017104520120601,100%,,"LINESTRING (170389.7589999996 385633.7890000008, 170316.25600000098 385588.0859999992, 170294.6409999989 385535.9120000005)"
max_snelheden_overdag.548,216357040,2012-06-01T00:00:00,2022-12-01T00:00:00,NH,394,Haarlemmermeer,Hoofddorp,Taurusavenue, ,G,394,Haarlemmermeer,10,50,2022-05-30T00:00:00,0,0,0,0,10,0,0,B,021635704020120601,100%,,"LINESTRING (108324.96599999815 478551.1889999993, 108334 478555)"
max_snelheden_overdag.549,145295009,2012-06-01T00:00:00,2022-12-01T00:00:00,ZH,1783,Westland,Naaldwijk,Houtribdijk, ,G,1783,Westland,46,60,2022-05-30T00:00:00,0,0,0,0,46,0,0,B,014529500920120601,100%,,"LINESTRING (72621.91099999845 447581.6950000003, 72576.20100000128 447576.70800000057)"
max_snelheden_overdag.550,529526012,2012-05-01T00:00:00,2022-12-01T00:00:00,GR,37,Stadskanaal,Onstwedde,Nieuwlandsweg, ,G,37,Stadskanaal,117,80,2022-09-26T00:00:00,0,0,0,0,117,0,0,B,052952601220120501,100%,,"LINESTRING (264994.8189999983 563135.2529999986, 264973 563183, 264948 563243)"
max_snelheden_overdag.551,165204010,2012-05-01T00:00:00,2022-12-01T00:00:00,NB,851,Steenbergen,Steenbergen,Dinteloordseweg, ,G,851,Steenbergen,38,60,2022-05-30T00:00:00,0,0,0,0,38,0,0,B,016520401020120501,100%,,"LINESTRING (82711.02299999818 402065.4549999982, 82729.98999999836 402098.37900000066)"
max_snelheden_overdag.552,211251147,2012-05-01T00:00:00,2022-12-01T00:00:00,ZH,505,Dordrecht,Dordrecht,RIEDIJKSBRUG, ,G,505,Dordrecht,70,Onbekend,2022-09-26T00:00:00,0,0,0,0,70,0,0,B,021125114720120501,100%,,"LINESTRING (105921.51099999994 425824.77800000086, 105985.5399999991 425797.52600000054)"
max_snelheden_overdag.553,169299133,2012-05-01T00:00:00,2022-12-01T00:00:00,ZH,518,'s-Gravenhage,'s-Gravenhage,Sandersdijk, ,G,518,'s-Gravenhage,28,Onbekend,2022-09-26T00:00:00,0,0,0,0,28,0,0,B,016929913320120501,100%,,"LINESTRING (84926.54800000042 449919.5370000005, 84906.8049999997 449939.15399999917)"
max_snelheden_overdag.554,225357009,2012-05-01T00:00:00,2022-12-01T00:00:00,NH,394,Haarlemmermeer,Schiphol,Reykjavikweg, ,T,OI,Overige instanties,12,60,2022-05-30T00:00:00,0,0,0,0,12,0,0,B,022535700920120501,100%,,"LINESTRING (112882.55900000036 478720.436999999, 112876.52499999851 478730.2740000002)"
max_snelheden_overdag.555,204353048,2012-05-01T00:00:00,2022-12-01T00:00:00,NH,394,Haarlemmermeer,Nieuw-Vennep,IJweg, ,G,394,Haarlemmermeer,52,50,2022-05-30T00:00:00,0,0,0,0,52,0,0,B,020435304820120501,100%,,"LINESTRING (102027.50699999928 476767.61199999973, 102062 476806)"
max_snelheden_overdag.556,435317016,2011-07-01T00:00:00,2022-12-01T00:00:00,GL,1876,Bronckhorst,Vorden,Rondweg,N316,P,GL,Gelderland,25,80,2022-09-26T00:00:00,0,0,0,0,25,0,0,B,043531701620110701,100%,,"LINESTRING (217527.4059999995 458683.81599999964, 217530.51399999857 458679.3299999982, 217533.76999999955 458676.58199999854, 217538.24799999967 458675.1570000015, 217542.11499999836 458675.1570000015, 217545.67599999905 458675.66600000113, 217548.6799999997 458676.7019999996)"
max_snelheden_overdag.557,406188070,2011-06-01T00:00:00,2022-12-01T00:00:00,LB,984,Venray,Wanssum,Hoekstraat, ,G,984,Venray,44,Onbekend,2022-09-26T00:00:00,0,0,0,0,44,0,0,B,040618807020110601,100%,,"LINESTRING (203391.24599999934 394155.9079999998, 203347.23600000143 394161.90900000185)"
max_snelheden_overdag.558,364372027,2011-06-01T00:00:00,2022-12-01T00:00:00,GL,302,Nunspeet,Nunspeet,Elspeterweg,N310,P,GL,Gelderland,17,80,2022-09-26T00:00:00,0,0,0,0,17,0,0,B,036437202720110601,100%,,"LINESTRING (182134.8299999982 486177.2679999992, 182138.69200000167 486160.3929999992)"
max_snelheden_overdag.559,339332121,2011-05-01T00:00:00,2022-12-01T00:00:00,GL,203,Barneveld,Voorthuizen,Hoofdstraat, ,G,203,Barneveld,9,30,2022-09-26T00:00:00,0,0,0,0,9,0,0,B,033933212120110501,100%,,"LINESTRING (169597.51000000164 466342.83300000057, 169595.98800000176 466345.44200000167, 169592.94399999827 466346.2030000016, 169589.8999999985 466345.0069999993)"
max_snelheden_overdag.560,360282073,2011-05-01T00:00:00,2022-12-01T00:00:00,GL,1734,Overbetuwe,Heteren,Onze Lieve Vrouwestraat, ,G,1734,Overbetuwe,7,30,2022-09-26T00:00:00,0,0,0,0,7,0,0,B,036028207320110501,100%,,"LINESTRING (180215 441412, 180222 441411)"
max_snelheden_overdag.561,339332120,2011-05-01T00:00:00,2022-12-01T00:00:00,GL,203,Barneveld,Voorthuizen,Hoofdstraat, ,G,203,Barneveld,17,30,2022-05-30T00:00:00,0,0,0,0,17,0,0,B,033933212020110501,100%,,"LINESTRING (169589.8999999985 466345.0069999993, 169589.0799999982 466342.6259999983, 169589.31599999964 466339.97100000083, 169591.7650000006 466338.0240000002, 169595.186999999 466338.26000000164, 169596.92700000107 466340.6790000014, 169597.51000000164 466342.83300000057)"
max_snelheden_overdag.562,202271033,2011-10-01T00:00:00,2022-12-01T00:00:00,ZH,542,Krimpen aan den IJssel,Krimpen aan den IJssel,Fort de Roovere, ,G,542,Krimpen aan den IJssel,35,30,2022-09-26T00:00:00,0,0,0,0,35,0,0,B,020227103320111001,100%,,"LINESTRING (101396.19399999827 435994.313000001, 101425.21299999952 435974.2179999985)"
max_snelheden_overdag.563,207366023,2011-10-01T00:00:00,2022-12-01T00:00:00,NH,394,Haarlemmermeer,Cruquius,Oude Spaarneweg, ,G,394,Haarlemmermeer,30,30,2022-05-30T00:00:00,0,0,0,0,30,0,0,B,020736602320111001,100%,,"LINESTRING (103731.64900000021 483282.6970000006, 103753.9450000003 483263.0150000006)"
max_snelheden_overdag.564,447287010,2011-08-01T00:00:00,2022-12-01T00:00:00,GL,1876,Bronckhorst,Zelhem,Slangenburgweg, ,G,1876,Bronckhorst,50,60,2022-05-30T00:00:00,0,0,0,0,50,0,0,B,044728701020110801,100%,,"LINESTRING (223783.33700000122 443573.756000001, 223737.26999999955 443555.03400000185)"
max_snelheden_overdag.565,156177100,2011-09-01T00:00:00,2022-12-01T00:00:00,NB,748,Bergen op Zoom,Bergen op Zoom,Kraaijer, ,G,748,Bergen op Zoom,75,30,2022-09-26T00:00:00,0,0,0,0,75,0,0,B,015617710020110901,100%,,"LINESTRING (78226.68499999866 388503.7829999998, 78247.07200000063 388437.25499999896, 78247.4299999997 388431.35500000045)"
max_snelheden_overdag.566,260215086,2011-09-01T00:00:00,2022-12-01T00:00:00,NB,809,Loon op Zand,Kaatsheuvel,Potgieterstraat, ,G,809,Loon op Zand,19,30,2022-09-26T00:00:00,0,0,0,0,19,0,0,B,026021508620110901,100%,,"LINESTRING (130327.5390000008 407560.4129999988, 130332 407579)"
max_snelheden_overdag.567,210245061,2011-09-01T00:00:00,2022-12-01T00:00:00,ZH,505,Dordrecht,Dordrecht,Piersonstraat, ,G,505,Dordrecht,82,30,2022-09-26T00:00:00,0,0,0,0,82,0,0,B,021024506120110901,100%,,"LINESTRING (105470.28700000048 422644.3839999996, 105511.39200000092 422715.813000001)"
max_snelheden_overdag.568,164271029,2011-09-01T00:00:00,2022-12-01T00:00:00,ZH,622,Vlaardingen,Vlaardingen,van Beethovensingel, ,G,622,Vlaardingen,50,50,2022-05-30T00:00:00,0,0,0,0,50,0,0,B,016427102920110901,100%,,"LINESTRING (82496 435717, 82505 435668)"
max_snelheden_overdag.569,251366183,2011-08-01T00:00:00,2022-12-01T00:00:00,NH,384,Diemen,Diemen,Berkenplein, ,G,384,Diemen,14,30,2022-09-26T00:00:00,0,0,0,0,14,0,0,B,025136618320110801,100%,,"LINESTRING (125591.09499999881 483410.04300000146, 125577.54800000042 483414.3819999993)"
max_snelheden_overdag.570,393049011,2011-08-01T00:00:00,2022-12-01T00:00:00,LB,917,Heerlen,Heerlen,Koolkoelenweg, ,G,917,Heerlen,40,50,2022-09-26T00:00:00,0,0,0,0,40,0,0,B,039304901120110801,100%,,"LINESTRING (196679.74799999967 324775.41699999943, 196717.98099999875 324779.0150000006, 196719.3299999982 324779.46499999985)"
max_snelheden_overdag.571,439280002,2011-08-01T00:00:00,2022-12-01T00:00:00,GL,222,Doetinchem,Doetinchem,Wrangelaan, ,G,222,Doetinchem,80,60,2022-05-30T00:00:00,0,0,0,0,80,0,0,B,043928000220110801,100%,,"LINESTRING (219584 440006, 219630.51300000027 439941.3579999991)"
max_snelheden_overdag.572,310333203,2011-08-01T00:00:00,2022-12-01T00:00:00,UT,307,Amersfoort,Amersfoort,Het Duin, ,G,307,Amersfoort,22,30,2022-05-30T00:00:00,0,0,0,0,22,0,0,B,031033320320110801,100%,,"LINESTRING (155477.21599999815 466889.2710000016, 155491.1640000008 466905.7280000001)"
max_snelheden_overdag.573,388409022,2011-07-01T00:00:00,2022-12-01T00:00:00,OV,166,Kampen,Wilsum,Westenbergstraat, ,G,166,Kampen,223,30,2022-09-26T00:00:00,0,0,0,0,223,0,0,B,038840902220110701,100%,,"LINESTRING (194147 504816, 194159.97399999946 504796.67599999905, 194175.03299999982 504772.4600000009, 194188.25 504750.2710000016, 194201.936999999 504726.41699999943, 194209 504717, 194238 504684, 194271 504653, 194286 504645)"
