Datum zaak start;Stap;Zaakstatus;Datum zaak uiterste;Hoofdcategorie (zaaktype mor);Subcategorie (zaaktype mor);straat (zaaktype mor);Ter hoogte van (zaaktype mor);Wijk (zaaktype mor)
7-9-2016 11:01;Definitief afgesloten;Afgesloten;14-9-2016 11:01;Wegen en fietspaden;Gebreken fiets-/voetpaden;Oude Arnhemseweg;;Zeist Centrum
7-9-2016 10:10;Definitief afgesloten;Afgesloten;14-9-2016 10:10;Groen;;Korhoenlaan;;Zeist West
7-9-2016 9:48;Definitief afgesloten;Afgesloten;14-9-2016 9:48;Handhaving;;Kroostweg;Kinderboerderij;Zeist Noord
7-9-2016 9:23;Definitief afgesloten;Afgesloten;7-9-2016 9:23;;;Laan van Vollenhove;Achter torenflat tegen de geluidswall;Zeist Noord
7-9-2016 8:48;Definitief afgesloten;Afgesloten;14-9-2016 8:48;Afvaldumping;;Johannes Postlaan;;Zeist Noord
7-9-2016 8:29;Definitief afgesloten;Afgesloten;14-9-2016 8:29;Wegen en fietspaden;Gebreken fiets-/voetpaden;Thorbeckelaan;;Zeist Noord
7-9-2016 8:14;Definitief afgesloten;Afgesloten;14-9-2016 8:14;Groen;Overig (Groen);Laan van Vollenhove;parkeerdek tegenover geroflat tegen geluidswal aan;Zeist Noord
6-9-2016 21:04;Definitief afgesloten;Afgesloten;13-9-2016 21:04;Groen;Bladoverlast;Schaerweijdelaan;;Zeist Centrum
6-9-2016 19:19;Definitief afgesloten;Afgesloten;13-9-2016 19:19;Wegen en fietspaden;Gebreken fiets-/voetpaden;Prof. Lorentzlaan;;Zeist Centrum
6-9-2016 18:22;Definitief afgesloten;Afgesloten;13-9-2016 18:22;Handhaving;;Schoolweg;;Zeist Oost
6-9-2016 17:17;Definitief afgesloten;Afgesloten;13-9-2016 17:17;Wegen en fietspaden;;Lindenlaan;;Zeist Centrum
6-9-2016 17:11;Definitief afgesloten;Afgesloten;13-9-2016 17:11;Wegen en fietspaden;Gebreken wegdek;Arnhemseweg;ter hoogte van den Koepellaan;
6-9-2016 16:58;Definitief afgesloten;Afgesloten;13-9-2016 16:58;Wegen en fietspaden;Gebreken fiets-/voetpaden;Galgeveld;;Zeist Noord
6-9-2016 16:42;Definitief afgesloten;Afgesloten;13-9-2016 16:42;Afvaldumping;;Bachlaan;;Zeist Noord
6-9-2016 16:26;Nieuw via KCC;Ontvangen;6-9-2016 16:26;;;;;
6-9-2016 15:12;Definitief afgesloten;Afgesloten;13-9-2016 15:12;Openbare verlichting;Lamp defect;Karsseboomsplaats;1565-0004;Zeist Centrum
6-9-2016 15:10;Definitief afgesloten;Afgesloten;13-9-2016 15:10;Openbare verlichting;Overig (verlichting);Harmonielaan;;Zeist Noord
6-9-2016 13:11;Definitief afgesloten;Afgesloten;13-9-2016 13:11;Openbare verlichting;Lamp defect;Guido Gezellelaan;0996-0001;Zeist Noord
6-9-2016 13:05;Definitief afgesloten;Afgesloten;13-9-2016 13:05;Wegen en fietspaden;;Breesteegh;;Zeist West
6-9-2016 12:02;Definitief afgesloten;Afgesloten;13-9-2016 12:02;Riolering;Verstopping straatkolk;De Génestetlaan;;Zeist Noord
6-9-2016 11:42;Definitief afgesloten;Afgesloten;13-9-2016 11:42;Groen;Onkruid;Dokter J.C. Boswijklaan;;Den Dolder e.o.
6-9-2016 11:41;Definitief afgesloten;Afgesloten;13-9-2016 11:41;Openbare verlichting;Lamp defect;Sparrenlaan;3075-0003;Den Dolder e.o.
6-9-2016 11:35;Definitief afgesloten;Afgesloten;13-9-2016 11:35;Groen;Gras;Cornelis Schellingerlaan;;Zeist West
6-9-2016 11:26;Nieuw via KCC;Ontvangen;6-9-2016 11:26;;;;;
6-9-2016 11:22;Definitief afgesloten;Afgesloten;13-9-2016 11:22;Openbare verlichting;Lamp defect;Brugakker;0454-5204;Zeist West
6-9-2016 10:24;Definitief afgesloten;Afgesloten;13-9-2016 10:24;Groen;;Berkenlaan;voor nr. 7;Zeist Centrum
6-9-2016 9:51;Definitief afgesloten;Afgesloten;13-9-2016 9:51;Groen;Gras;Johannes Postlaan;;Zeist Noord
6-9-2016 9:19;Definitief afgesloten;Afgesloten;13-9-2016 9:19;Openbare verlichting;Overig (verlichting);Harmonielaan;harmonielaan/oirschotlaan/utrechtseweg;Zeist Noord
6-9-2016 9:10;Definitief afgesloten;Afgesloten;13-9-2016 9:10;Wegen en fietspaden;;Paltzerweg;voetpad voor de huizen langs;Den Dolder e.o.
6-9-2016 8:54;Definitief afgesloten;Afgesloten;6-9-2016 8:54;Handhaving;;Costerlaan;;Zeist Centrum
6-9-2016 8:28;Definitief afgesloten;Afgesloten;13-9-2016 8:28;Wegen en fietspaden;Gebreken fiets-/voetpaden;Noordweg-Noord;fietspad langs van de weg.;Zeist Noord
6-9-2016 8:20;Definitief afgesloten;Afgesloten;7-9-2016 8:20;Afvaldumping;;Weteringlaan;Kromme-rijnlaan bruggetje over;Zeist West
6-9-2016 8:18;Definitief afgesloten;Afgesloten;13-9-2016 8:18;Groen;;Nijenheim;aan de achterkant van 2112;Zeist West
6-9-2016 8:12;Definitief afgesloten;Afgesloten;13-9-2016 8:12;Afvaldumping;;Noordweg;;Zeist West
5-9-2016 22:00;Definitief afgesloten;Afgesloten;12-9-2016 22:00;Openbare verlichting;Lamp defect;Homeruslaan;huisnummer 51, 53 en 55 , hoek 57;Zeist Centrum
5-9-2016 18:21;Definitief afgesloten;Afgesloten;12-9-2016 18:21;Wegen en fietspaden;Gebreken fiets-/voetpaden;Oude Woudenbergse Zandwg;bocht Oude Woudenbergse zandweg en Boulevard;Zeist Centrum
5-9-2016 16:45;Definitief afgesloten;Afgesloten;12-9-2016 16:45;Handhaving;;Weeshuislaan;;Zeist Centrum
5-9-2016 16:17;Definitief afgesloten;Afgesloten;12-9-2016 16:17;Groen;;Dennenweg;;Den Dolder e.o.
5-9-2016 16:05;Definitief afgesloten;Afgesloten;12-9-2016 16:05;Wegen en fietspaden;;Godfried van Seijstlaan;tunneltje;Zeist West
5-9-2016 16:01;Definitief afgesloten;Afgesloten;12-9-2016 16:01;;;Couwenhoven;;Zeist West
5-9-2016 15:19;Definitief afgesloten;Afgesloten;12-9-2016 15:19;;;Laan van Vollenhove;;Zeist Noord
5-9-2016 15:10;Definitief afgesloten;Afgesloten;12-9-2016 15:10;Riolering;Verstopping straatkolk;Roemer Visscherlaan;;Zeist Noord
5-9-2016 15:05;Definitief afgesloten;Afgesloten;12-9-2016 15:05;Handhaving;;Oude Arnhemseweg;;Zeist Centrum
5-9-2016 14:56;Definitief afgesloten;Afgesloten;12-9-2016 14:56;Wegen en fietspaden;Gebreken fiets-/voetpaden;De Clomp;;Zeist West
5-9-2016 14:41;Definitief afgesloten;Afgesloten;6-9-2016 14:41;Riolering;Verstopping huisaansluiting;Dr. Engelhardlaan;;Den Dolder e.o.
5-9-2016 14:23;Definitief afgesloten;Afgesloten;12-9-2016 14:23;Afvaldumping;;Zandbergenlaan;;Den Dolder e.o.
5-9-2016 14:17;Definitief afgesloten;Afgesloten;12-9-2016 14:17;Groen;;Schipsloot;Achter de woning;Zeist Noord
5-9-2016 13:44;Definitief afgesloten;Afgesloten;12-9-2016 13:44;Wegen en fietspaden;;Laan van Vollenhove;kruispunt van de Sanatoriumlaan;Zeist Noord
5-9-2016 13:13;Nieuw via KCC;Ontvangen;5-9-2016 13:13;;;;;
5-9-2016 11:53;Definitief afgesloten;Afgesloten;12-9-2016 11:53;Wegen en fietspaden;;Crosestein;;Zeist West
5-9-2016 10:56;Definitief afgesloten;Afgesloten;12-9-2016 10:56;;;Brugakker;;Zeist West
5-9-2016 10:50;Definitief afgesloten;Afgesloten;14-9-2016 10:50;;;Brugakker;;Zeist West
5-9-2016 10:45;Definitief afgesloten;Afgesloten;12-9-2016 10:45;Wegen en fietspaden;Gebreken fiets-/voetpaden;Brugakker;;Zeist West
5-9-2016 10:45;Definitief afgesloten;Afgesloten;12-9-2016 10:45;Groen;;Tolhuislaan;;Den Dolder e.o.
5-9-2016 9:25;Definitief afgesloten;Afgesloten;12-9-2016 9:25;Openbare verlichting;Lamp defect;Nijenheim;2311-1011;Zeist West
5-9-2016 9:14;Nieuw via KCC;Ontvangen;5-9-2016 9:14;;;;;
5-9-2016 8:52;Definitief afgesloten;Afgesloten;12-9-2016 8:52;Afvaldumping;;Willem de Zwijgerlaan;;Zeist Oost
5-9-2016 8:52;Definitief afgesloten;Afgesloten;12-9-2016 8:52;Wegen en fietspaden;;Boulevard;"""Vanaf de kruising Dijnselburgerlaan / Boulevard";Zeist Centrum
5-9-2016 8:40;Definitief afgesloten;Afgesloten;12-9-2016 8:40;Openbare verlichting;Overig (verlichting);Utrechtseweg;hoek kersbergen / utrechtseweg;Zeist Noord
5-9-2016 8:40;Definitief afgesloten;Afgesloten;6-9-2016 8:40;Riolering;Gemalen;Bunsinglaan;nummer 17;Zeist West
5-9-2016 8:38;Definitief afgesloten;Afgesloten;12-9-2016 8:38;Wegen en fietspaden;Gebreken fiets-/voetpaden;Utrechtseweg;nr. 90;Zeist Noord
4-9-2016 22:07;Definitief afgesloten;Afgesloten;12-9-2016 22:07;Afvaldumping;;Slotlaan;;Zeist Centrum
4-9-2016 20:49;Definitief afgesloten;Afgesloten;12-9-2016 20:49;Openbare verlichting;Lamp defect;Willem Arntszlaan;0101-0003 en 0101-0009;Den Dolder e.o.
4-9-2016 19:50;Definitief afgesloten;Afgesloten;12-9-2016 19:50;Wegen en fietspaden;;Ruysdaellaan;;Den Dolder e.o.
4-9-2016 19:42;Definitief afgesloten;Afgesloten;12-9-2016 19:42;Groen;Bladoverlast;Kometenlaan;;
4-9-2016 18:48;Definitief afgesloten;Afgesloten;12-9-2016 18:48;Riolering;Overig (Riolering);Burg. Van Tuyll-laan;;Zeist Centrum
4-9-2016 17:51;Definitief afgesloten;Afgesloten;12-9-2016 17:51;Openbare verlichting;Lamp defect;Socrateslaan;3041-0021 2521-0017;Zeist Centrum
4-9-2016 16:51;Definitief afgesloten;Afgesloten;12-9-2016 16:51;Wegen en fietspaden;Gebreken wegdek;Waterhoenlaan;;Zeist West
4-9-2016 16:16;Definitief afgesloten;Afgesloten;12-9-2016 16:16;Openbare verlichting;Overig (verlichting);Prinses Marijkelaan;2661-0026;Zeist Oost
4-9-2016 15:28;Definitief afgesloten;Afgesloten;12-9-2016 15:28;Afvaldumping;;Bergweg;;Zeist Centrum
4-9-2016 13:28;Definitief afgesloten;Afgesloten;12-9-2016 13:28;Wegen en fietspaden;;Weteringlaan;;Zeist West
4-9-2016 13:07;Definitief afgesloten;Afgesloten;12-9-2016 13:07;Groen;;Torenlaan;inrit tussen 20 en 22 Torenlaan;Zeist Centrum
4-9-2016 12:27;Definitief afgesloten;Afgesloten;12-9-2016 12:27;Handhaving;;Ter Braaklaan;parkeerplaatsen;Zeist Noord
4-9-2016 9:41;Definitief afgesloten;Afgesloten;12-9-2016 9:41;Wegen en fietspaden;;Planetenlaan;Op de kruising tussen de Melkweg en Plutohof in Huis ter Heide;Den Dolder e.o.
2-9-2016 20:09;Definitief afgesloten;Afgesloten;9-9-2016 20:09;;Paaltjes;Nijenheim;1129-1137;Zeist West
2-9-2016 16:51;Definitief afgesloten;Afgesloten;9-9-2016 16:51;Handhaving;;Pater de Leeuwweg;;Zeist Oost
2-9-2016 15:40;Definitief afgesloten;Afgesloten;9-9-2016 15:40;;;Breullaan;;Zeist Oost
2-9-2016 15:10;Definitief afgesloten;Afgesloten;9-9-2016 15:10;Wegen en fietspaden;;Schermerslaan;;Zeist Noord
2-9-2016 14:00;Definitief afgesloten;Afgesloten;9-9-2016 14:00;Openbare verlichting;Lamp defect;Guido Gezellelaan;0996-0010;Zeist Noord
2-9-2016 13:49;Definitief afgesloten;Afgesloten;9-9-2016 13:49;Openbare verlichting;Overig (verlichting);Oude Arnhemseweg;2391-0089 - 2391-0091;Zeist Centrum
2-9-2016 13:47;Definitief afgesloten;Afgesloten;5-9-2016 13:47;Riolering;Verstopping huisaansluiting;Crosestein;;Zeist West
2-9-2016 13:46;Definitief afgesloten;Afgesloten;9-9-2016 13:46;Handhaving;;Brugakker;;Zeist West
2-9-2016 13:04;Definitief afgesloten;Afgesloten;9-9-2016 13:04;Wegen en fietspaden;;Antonlaan;215;Zeist Centrum
2-9-2016 12:38;Definitief afgesloten;Afgesloten;9-9-2016 12:38;Wegen en fietspaden;;Brugakker;gehele straat;Zeist West
2-9-2016 11:42;Definitief afgesloten;Afgesloten;5-9-2016 11:42;;;Brugakker;De Wetering;Zeist West
2-9-2016 11:08;Definitief afgesloten;Afgesloten;9-9-2016 11:08;Groen;Onkruid;Schapendrift;;Zeist Noord
2-9-2016 11:06;Definitief afgesloten;Afgesloten;9-9-2016 11:06;Groen;Bladoverlast;Brugakker;Brugakker 6225 / 6223;Zeist West
2-9-2016 11:04;Definitief afgesloten;Afgesloten;9-9-2016 11:04;Wegen en fietspaden;;Oranje-Nassaulaan;;
2-9-2016 10:38;Definitief afgesloten;Afgesloten;9-9-2016 10:38;Afvaldumping;;Pater Weijersplein;;Den Dolder e.o.
2-9-2016 10:32;Definitief afgesloten;Afgesloten;13-9-2016 10:32;;;Nijenheim;achter complex de Grift;Zeist West
2-9-2016 9:44;Nieuw via KCC;Ontvangen;2-9-2016 9:44;;;;;
2-9-2016 9:23;Definitief afgesloten;Afgesloten;9-9-2016 9:23;Wegen en fietspaden;;Bergweg;Bergweg (vanaf de Steynlaan);Zeist Centrum
2-9-2016 9:21;Definitief afgesloten;Afgesloten;9-9-2016 9:21;Groen;;1e Dorpsstraat;achter dorpsstraat 3 en 5;Zeist Centrum
2-9-2016 9:12;Definitief afgesloten;Afgesloten;9-9-2016 9:12;Wegen en fietspaden;Gebreken fiets-/voetpaden;Jacob van Lennepplein;;Zeist Noord
1-9-2016 22:36;Definitief afgesloten;Afgesloten;2-9-2016 22:36;Afvaldumping;;Nijenheim;Platanenhof;Zeist West
1-9-2016 19:20;Definitief afgesloten;Afgesloten;2-9-2016 19:20;Afvaldumping;;Korte Bergweg;56C;Den Dolder e.o.
1-9-2016 17:28;Definitief afgesloten;Afgesloten;8-9-2016 17:28;Groen;Overig (Groen);Sophialaan;;Zeist Oost
1-9-2016 17:19;Definitief afgesloten;Afgesloten;8-9-2016 17:19;Groen;Gras;Meent;2;Zeist West
1-9-2016 15:30;Definitief afgesloten;Afgesloten;8-9-2016 15:30;Handhaving;;Waterigeweg;;Zeist West
1-9-2016 15:22;Definitief afgesloten;Afgesloten;8-9-2016 15:22;Groen;Onkruid;Prof. Aalberselaan;;Zeist Noord
1-9-2016 15:06;Definitief afgesloten;Afgesloten;2-9-2016 15:06;;;Brugakker;;Zeist West
1-9-2016 14:38;Definitief afgesloten;Afgesloten;8-9-2016 14:38;Wegen en fietspaden;Gebreken fiets-/voetpaden;Pijlstaartlaan;kromme rijnlaan ter hoogte van pijlstaartlaan 1;Zeist West
1-9-2016 14:26;Definitief afgesloten;Afgesloten;8-9-2016 14:26;Openbare verlichting;Lamp defect;Couwenhoven;0591-3318 en 0591-3315;Zeist West
1-9-2016 14:22;Definitief afgesloten;Afgesloten;8-9-2016 14:22;Handhaving;;Schermerslaan;;Zeist Noord
1-9-2016 14:09;In behandeling;In behandeling;8-9-2016 14:09;Wegen en fietspaden;;Couwenhoven;;Zeist West
1-9-2016 13:51;Definitief afgesloten;Afgesloten;8-9-2016 13:51;Wegen en fietspaden;Gebreken fiets-/voetpaden;De Clomp;;Zeist West
1-9-2016 13:32;Definitief afgesloten;Afgesloten;8-9-2016 13:32;Openbare verlichting;Lichtmast scheef - niet kapot;Mesdaglaan;2141-0007;Den Dolder e.o.
1-9-2016 13:11;Definitief afgesloten;Afgesloten;8-9-2016 13:11;Handhaving;;Dolderseweg;5;Den Dolder e.o.
1-9-2016 13:10;Definitief afgesloten;Afgesloten;8-9-2016 13:10;Groen;;2e Dorpsstraat;voor de deur;Zeist Centrum
1-9-2016 13:05;Definitief afgesloten;Afgesloten;8-9-2016 13:05;Wegen en fietspaden;;Laan van Vollenhove;;Zeist Noord
1-9-2016 13:01;Definitief afgesloten;Afgesloten;8-9-2016 13:01;Openbare verlichting;Lamp defect;Griffensteijnselaan;1051-0020;Zeist West
1-9-2016 10:57;Definitief afgesloten;Afgesloten;2-9-2016 10:57;Afvaldumping;;Prinses Irenelaan;;Zeist Oost
1-9-2016 9:20;Definitief afgesloten;Afgesloten;8-9-2016 9:20;Wegen en fietspaden;Gebreken fiets-/voetpaden;Jacob Catslaan;0194661;Zeist Noord
31-8-2016 19:03;Definitief afgesloten;Afgesloten;7-9-2016 19:03;Groen;Bladoverlast;Prinses Marijkelaan;19;Zeist Oost
31-8-2016 16:39;Definitief afgesloten;Afgesloten;7-9-2016 16:39;Groen;Gras;Sanatoriumlaan;hoek van de Sanatoriumlaan en de Utrechtseweg. O.a. het veld tegenover ABN AMRO Private Banking en het kleine veldje achter mijn huis.;Zeist Noord
31-8-2016 16:22;Definitief afgesloten;Afgesloten;7-9-2016 16:22;Wegen en fietspaden;;Ericaweg;achter de Mac donnalds;Den Dolder e.o.
31-8-2016 15:16;Definitief afgesloten;Afgesloten;1-9-2016 15:16;Afvaldumping;;Laan van Vollenhove;;Zeist Noord
31-8-2016 15:08;Definitief afgesloten;Afgesloten;7-9-2016 15:08;Openbare verlichting;Lamp defect;De Heuvel;1207-0006;Zeist Centrum
31-8-2016 14:51;Definitief afgesloten;Afgesloten;7-9-2016 14:51;Wegen en fietspaden;;Charlotte de Bourbonlaan;Hoek Charlotte de Bournonlaan/ Louise de Colignyplein;Zeist Oost
31-8-2016 14:12;Definitief afgesloten;Afgesloten;7-9-2016 14:12;Groen;;Noordweg;2;Zeist West
31-8-2016 12:53;Definitief afgesloten;Afgesloten;7-9-2016 12:53;Wegen en fietspaden;;Schermerslaan;kruising oude arnhemseweg;Zeist Noord
31-8-2016 12:39;Definitief afgesloten;Afgesloten;7-9-2016 12:39;Groen;Bladoverlast;Nijenheim;2546;Zeist West
31-8-2016 12:08;Definitief afgesloten;Afgesloten;7-9-2016 12:08;Wegen en fietspaden;Gebreken fiets-/voetpaden;Couwenhoven;;Zeist West
31-8-2016 11:42;Definitief afgesloten;Afgesloten;7-9-2016 11:42;Groen;;Bergweg;;Zeist Centrum
31-8-2016 11:39;Voorlopig afgesloten;Afgehandeld;7-9-2016 11:39;Wegen en fietspaden;;Bergweg;;Zeist Centrum
31-8-2016 11:30;Definitief afgesloten;Afgesloten;7-9-2016 11:30;Handhaving;;Molenweg;;Zeist Oost
31-8-2016 10:55;Definitief afgesloten;Afgesloten;7-9-2016 10:55;Groen;;Noordweg;102;Zeist West
31-8-2016 10:20;Definitief afgesloten;Afgesloten;7-9-2016 10:20;Openbare verlichting;Lamp defect;De Heuvel;;Zeist Centrum
31-8-2016 10:15;Definitief afgesloten;Afgesloten;7-9-2016 10:15;Groen;;Waterhoenlaan;17, 19 en 21;Zeist West
31-8-2016 10:03;Definitief afgesloten;Afgesloten;1-9-2016 10:03;;;Nijenheim;;Zeist West
31-8-2016 9:54;Definitief afgesloten;Afgesloten;7-9-2016 9:54;Handhaving;;Nijenheim;;Zeist West
31-8-2016 9:38;Definitief afgesloten;Afgesloten;7-9-2016 9:38;Groen;;Gerolaan;;Zeist Centrum
31-8-2016 9:14;Nieuw via KCC;Ontvangen;31-8-2016 9:14;;;;;
31-8-2016 9:08;Definitief afgesloten;Afgesloten;7-9-2016 9:08;Groen;Bladoverlast;Kroostweg;;Zeist Noord
31-8-2016 8:58;Definitief afgesloten;Afgesloten;7-9-2016 8:58;;Paaltjes;De Dreef;zie omschrijving;Zeist Noord
30-8-2016 18:00;Definitief afgesloten;Afgesloten;6-9-2016 18:00;;;Prinses Marijkelaan;;Zeist Oost
30-8-2016 17:09;Definitief afgesloten;Afgesloten;6-9-2016 17:09;Handhaving;;Schaerweijdelaan;;Zeist Centrum
30-8-2016 15:58;Definitief afgesloten;Afgesloten;6-9-2016 15:58;Groen;Bladoverlast;Driebergseweg;achter dit adres;Zeist Oost
30-8-2016 15:54;Definitief afgesloten;Afgesloten;6-9-2016 15:54;Riolering;Verstopping straatkolk;Zeyster Zand;;Zeist Noord
30-8-2016 15:23;Definitief afgesloten;Afgesloten;6-9-2016 15:23;Handhaving;;Nicolaas Beetslaan;school tegenover 2 A;Zeist Noord
30-8-2016 14:43;Definitief afgesloten;Afgesloten;6-9-2016 14:43;Openbare verlichting;Lamp defect;De Brink;zie tekst;Zeist West
30-8-2016 14:20;Definitief afgesloten;Afgesloten;6-9-2016 14:20;Riolering;Overig (Riolering);Larikslaan;;Den Dolder e.o.
30-8-2016 13:56;Definitief afgesloten;Afgesloten;6-9-2016 13:56;Wegen en fietspaden;;Lyceumlaan;;Zeist Centrum
30-8-2016 13:40;Definitief afgesloten;Afgesloten;6-9-2016 13:40;Groen;Overig (Groen);Sophialaan;;Zeist Oost
30-8-2016 13:27;Definitief afgesloten;Afgesloten;6-9-2016 13:27;Groen;;Eikenlaan;;Zeist Centrum
30-8-2016 13:07;Definitief afgesloten;Afgesloten;6-9-2016 13:07;Groen;;Hertenlaan;;Den Dolder e.o.
30-8-2016 12:28;Definitief afgesloten;Afgesloten;6-9-2016 12:28;Handhaving;;Homeruslaan;;Zeist Centrum
30-8-2016 12:05;Definitief afgesloten;Afgesloten;31-8-2016 12:05;Afvaldumping;;Hobbemalaan;zie omschrijving;Den Dolder e.o.
30-8-2016 11:55;Definitief afgesloten;Afgesloten;6-9-2016 11:55;Openbare verlichting;Overig (verlichting);Hertenlaan;;Den Dolder e.o.
30-8-2016 10:50;Definitief afgesloten;Afgesloten;6-9-2016 10:50;Groen;Bladoverlast;Nijenheim;;Zeist West
30-8-2016 10:10;Nieuw via KCC;Ontvangen;30-8-2016 10:10;;;;;
30-8-2016 9:45;Definitief afgesloten;Afgesloten;6-9-2016 9:45;Groen;Onkruid;Vinkenlaag;;Zeist Noord
30-8-2016 9:33;Definitief afgesloten;Afgesloten;6-9-2016 9:33;Wegen en fietspaden;;Prof. Lorentzlaan;;Zeist Centrum
30-8-2016 9:21;Nieuw via KCC;Ontvangen;30-8-2016 9:21;;;;;
29-8-2016 23:03;Definitief afgesloten;Afgesloten;5-9-2016 23:03;Handhaving;;Bothalaan;Terrein oude Gamma/bowligbaan;Zeist Centrum
29-8-2016 20:24;Definitief afgesloten;Afgesloten;5-9-2016 20:24;Wegen en fietspaden;Gebreken wegdek;Fazantenlaan;stoplicht kruising met de Kroostweg - Noord.;Zeist West
29-8-2016 17:23;Definitief afgesloten;Afgesloten;5-9-2016 17:23;;;Nijenheim;Griffensteynelaan;Zeist West
29-8-2016 16:50;Definitief afgesloten;Afgesloten;5-9-2016 16:50;Groen;;Rooseveltlaan;zijkant huizenblok;Zeist Noord
29-8-2016 16:43;Definitief afgesloten;Afgesloten;5-9-2016 16:43;Groen;Bladoverlast;Prins Alexanderweg;;Den Dolder e.o.
29-8-2016 16:41;Definitief afgesloten;Afgesloten;30-8-2016 16:41;Afvaldumping;;Burg. Korthals Alteslaan;einde vd laan bij de parkeervakken;Zeist Centrum
29-8-2016 16:39;Definitief afgesloten;Afgesloten;5-9-2016 16:39;Openbare verlichting;Lichtmast scheef - niet kapot;Van Tetslaan;3261 0002;Zeist Centrum
29-8-2016 16:35;Definitief afgesloten;Afgesloten;5-9-2016 16:35;Groen;;Jan Ligthartplein;;Zeist Noord
29-8-2016 16:03;Definitief afgesloten;Afgesloten;5-9-2016 16:03;Afvaldumping;;Couwenhoven;;Zeist West
29-8-2016 15:43;Definitief afgesloten;Afgesloten;5-9-2016 15:43;Wegen en fietspaden;;Zinzendorflaan;;Zeist Centrum
29-8-2016 15:33;Definitief afgesloten;Afgesloten;5-9-2016 15:33;Wegen en fietspaden;Gebreken fiets-/voetpaden;Lindelaan;;
29-8-2016 15:25;Definitief afgesloten;Afgesloten;30-8-2016 15:25;Afvaldumping;;Crosestein;;Zeist West
29-8-2016 15:20;Definitief afgesloten;Afgesloten;5-9-2016 15:20;Afvaldumping;;Nijenheim;;Zeist West
29-8-2016 15:09;Definitief afgesloten;Afgesloten;5-9-2016 15:09;Groen;;Verlengde Slotlaan;;Zeist Centrum
29-8-2016 14:59;Definitief afgesloten;Afgesloten;5-9-2016 14:59;Handhaving;;Utrechtseweg;;
29-8-2016 13:27;Definitief afgesloten;Afgesloten;30-8-2016 13:27;Afvaldumping;;Anna Paulownalaan;;Zeist Oost
29-8-2016 13:21;Definitief afgesloten;Afgesloten;30-8-2016 13:21;;;De Clomp;;Zeist West
29-8-2016 13:14;Definitief afgesloten;Afgesloten;5-9-2016 13:14;Groen;;Laan van Vollenhove;achter het huis;Zeist Noord
29-8-2016 12:16;Definitief afgesloten;Afgesloten;30-8-2016 12:16;;;De Clomp;bruggetej bij de albert heijn op de parkeerplek fietsen bij albert heijn in de sloot;Zeist West
29-8-2016 12:11;Definitief afgesloten;Afgesloten;5-9-2016 12:11;Groen;;Burg. Van Tuyll-laan;;Zeist Centrum
29-8-2016 12:05;Definitief afgesloten;Afgesloten;5-9-2016 12:05;Openbare verlichting;Lamp defect;Nijenheim;achterzijde fietspad bij bruggetje;Zeist West
29-8-2016 11:48;Definitief afgesloten;Afgesloten;5-9-2016 11:48;Groen;;Rembrandtlaan;;Den Dolder e.o.
29-8-2016 10:46;Definitief afgesloten;Afgesloten;5-9-2016 10:46;Wegen en fietspaden;;Hermelijnlaan;tegenover nummer 24 en rondom torteltuin;Den Dolder e.o.
29-8-2016 10:44;Definitief afgesloten;Afgesloten;5-9-2016 10:44;Riolering;Verstopping straatkolk;Scheeperslaan;;Zeist Centrum
29-8-2016 10:33;Definitief afgesloten;Afgesloten;5-9-2016 10:33;Afvaldumping;;Homeruslaan;;Zeist Centrum
29-8-2016 10:26;Definitief afgesloten;Afgesloten;5-9-2016 10:26;Wegen en fietspaden;Gebreken fiets-/voetpaden;Bergweg;;Zeist Centrum
29-8-2016 10:15;Definitief afgesloten;Afgesloten;30-8-2016 10:15;Riolering;;Joost van den Vondellaan;voor kinderdagverblijf Kiekeboe;Zeist Noord
29-8-2016 9:41;Definitief afgesloten;Afgesloten;5-9-2016 9:41;Afvaldumping;;Van Reenenweg;van reenenweg en achterom langs begraafplaats naar Bergweg;Zeist Centrum
29-8-2016 9:40;Definitief afgesloten;Afgesloten;30-8-2016 9:40;Afvaldumping;;grensweg;bospad bij de grensweg;Zeist Oost
29-8-2016 9:31;Definitief afgesloten;Afgesloten;5-9-2016 9:31;Handhaving;;Anne de Vrieslaan;;Zeist Centrum
29-8-2016 9:20;Definitief afgesloten;Afgesloten;5-9-2016 9:20;Afvaldumping;;Prinses Alexialaan;bij de containers;Zeist Oost
