FID,verkeersongeval_nummer,jaar_ongeval,verkeersongeval_afloop,aantal_partijen,partij_1_objecttype,partij_1_objecttype_overig,partij_2_objecttype,partij_2_objecttype_overig,aard_ongeval,niveau_koppelen,wegsituatie,bebouwde_kom,maximum_snelheid,wegverlichting,wegverharding,wegdek,lichtgesteldheid,zichtafstand,weersgesteldheid,bijz_verkeersmaatregel,bijz_verkeersmaatregel_overig,bijz_infrastructuur,bijz_infrastructuur_overig,bijz_tijdelijke_aard,bijz_tijdelijke_aard_overig,junctie_id,wegvak_id,hectometer,straatnaam,woonplaats,actueel,wegbeheerder,gemeente,provincie,dienstnaam,districtnaam,indicatie_alcohol,gdb_geomattr_data,shape
ongevallen_2019.1738,20190160896,2019,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Duisternis,,,,,,,,,,185312002,,Ondermeerweg,Leidschendam,Ja,Gemeente,Leidschendam-Voorburg,Zuid-Holland,,,,,POINT (93110.5309999995 456209.4510000013)
ongevallen_2019.1739,20190181385,2019,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,1188,RYKSWG,'s-Hertogenbosch,Ja,Rijk,'s-Hertogenbosch,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (151181.72890000045 409607.1110999994)
ongevallen_2019.1754,20190085373,2019,Letsel,1,Motor,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,197257010,,Langeweg,Heerjansdam,Nee,Waterschap,Zwijndrecht,Zuid-Holland,,,,,POINT (98871.90500000119 428894.97399999946)
ongevallen_2019.1755,20190085389,2019,Uitsluitend materiele schade,2,Bromfiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,212249120,,,Vrieseweg,Dordrecht,Ja,Gemeente,Dordrecht,Zuid-Holland,,,,,POINT (106112 424746)
ongevallen_2019.1756,20190087741,2019,Uitsluitend materiele schade,1,Bestelauto,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,308335084,,Patriciërslaan,Amersfoort,Ja,Gemeente,Amersfoort,Utrecht,,,,,POINT (154494.39299999923 467659.4789999984)
ongevallen_2019.1757,20190087749,2019,Letsel,3,Fiets,,Fiets,,Frontaal,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,60,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,RECHT STUK OP SMALLE DIJK,,,,239278002,,Lekdijk west,Lopik,Ja,Gemeente,Lopik,Utrecht,,,,,POINT (120137.94799999893 439250.3929999992)
ongevallen_2019.1758,20190087765,2019,Uitsluitend materiele schade,2,Snorfiets,,Bestelauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,310335049,,,Ruimtevaart,Amersfoort,Ja,Gemeente,Amersfoort,Utrecht,,,,,POINT (155381.73409999907 467886.2058000006)
ongevallen_2019.1759,20190088329,2019,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,60,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,198180003,,Rucphenseweg,Klein Zundert,Nee,Provincie,Zundert,Noord-Brabant,,,,,POINT (99199.78599999845 390996.2509999983)
ongevallen_2019.1760,20190088888,2019,Letsel,2,Personenauto,,Scootmobiel,,Geparkeerd voertuig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,Parkeervoorziening,,,,,512590062,,De Wending,Delfzijl,Nee,Gemeente,Eemsdelta,Groningen,,,,,POINT (256490.6710000001 595459.1099999994)
ongevallen_2019.1761,20190090059,2019,Uitsluitend materiele schade,2,Personenauto,,,KAMPEERWAGEN,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,60,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,413486038,,,Westvierdeparten,Noordwolde,Ja,Provincie,Weststellingwerf,Friesland,,,,,POINT (206666.5780000016 543030.5)
ongevallen_2019.1762,20190091194,2019,Uitsluitend materiele schade,2,Snorfiets,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,,Droog,Schemer,,Droog,,,,,,,,239365002,,Buitenveldertselaan,Amsterdam,Nee,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (119643.59200000018 482713.6770000011)
ongevallen_2019.1763,20190091198,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,,242372013,,Vijzelstraat,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (121281.02199999988 486274.75400000066)
ongevallen_2019.1764,20190091769,2019,Letsel,2,Fiets,,Fiets,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,UITRIT,,,,187307103,,Aïdaschouw,Zoetermeer,Ja,Gemeente,Zoetermeer,Zuid-Holland,,,,,POINT (93909.90399999917 453533.88500000164)
ongevallen_2019.1765,20190092949,2019,Uitsluitend materiele schade,2,Snorfiets,,Fiets,,Flank,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 4 takken",Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,271312223,,,Damstraat,Utrecht,Ja,Gemeente,Utrecht,Utrecht,,,,,POINT (135559.8669999987 455999.7740000002)
ongevallen_2019.1766,20190095221,2019,Letsel,2,Personenauto,,Fiets,,Geparkeerd voertuig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,163310031,,Lange Houtstraat,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (81568.16299999878 455246.6559999995)
ongevallen_2019.1767,20190095815,2019,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,130,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,,440,RYKSWG,Woerden,Ja,Rijk,Woerden,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (120268.48809999973 453634.6480999999)
ongevallen_2019.1768,20190098113,2019,Uitsluitend materiele schade,2,Bestelauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Brandend,Overig asfalt,Nat,Schemer,,Regen,,,,,,,282315009,,,Looydijk,De Bilt,Ja,Gemeente,De Bilt,Utrecht,,,,,POINT (141343.50090000033 457710.26740000024)
ongevallen_2019.1769,20190160968,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Schemer,,,,,,,,,,,195,Rijksweg A16,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (96381.48840000108 436670.39020000026)
ongevallen_2019.1770,20190160981,2019,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Duisternis,,,,,,,,,,158306144,,Soestdijksekade,'s-Gravenhage,Nee,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (79257.80900000036 453118.6180000007)
ongevallen_2019.1772,20190174431,2019,Uitsluitend materiele schade,1,Bestelauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,2214,Autosnelweg A2,Sint Joost,Ja,Rijk,Echt-Susteren,Limburg,RWS Zuid-Nederland,ZN District Zuid-Oost,,,POINT (189919.8071999997 348415.02329999954)
ongevallen_2019.1784,20190079623,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,30,Brandend,Overig asfalt,Nat,Duisternis,,Sneeuw/Hagel,Andere oversteekplaats,,,,,,351175066,,,Sjef de Kimpepad,Helmond,Ja,Gemeente,Helmond,Noord-Brabant,,,,,POINT (175548.66070000082 387793.57499999925)
ongevallen_2019.1785,20190080786,2019,Letsel,2,Fiets,,Snorfiets,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,190305087,,Zegwaartseweg,Zoetermeer,Nee,Gemeente,Zoetermeer,Zuid-Holland,,,,,POINT (95464.36199999973 452823.1640000008)
ongevallen_2019.1786,20190081365,2019,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,181263035,,Groene Kruisweg,Rotterdam,Nee,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (90708.78799999878 431662.7879999988)
ongevallen_2019.1787,20190081387,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,57172169,,Paul Krugerstraat,Vlissingen,Ja,Gemeente,Vlissingen,Zeeland,,,,,POINT (28869.835000000894 386010.4219999984)
ongevallen_2019.1788,20190083126,2019,Uitsluitend materiele schade,1,Snorfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,FIETSPAD,,,,268309054,,Ds Martin Luther Kingln,Utrecht,Nee,Gemeente,Utrecht,Utrecht,,,,,POINT (134526.57400000095 454751.40399999917)
ongevallen_2019.1789,20190084252,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,531549014,,Beertsterweg,Winschoten,Nee,Gemeente,Oldambt,Groningen,,,,,POINT (266054.4910000004 574813.068)
ongevallen_2019.1790,20190084258,2019,Uitsluitend materiele schade,1,Bromfiets,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet aanwezig,Overig asfalt,Sneeuw/ijzel,Duisternis,,Droog,,,,,,,,395579039,,Broekloane,Wâlterswâld,Ja,Gemeente,Dantumadiel,Friesland,,,,,POINT (197692.00600000098 589458.4800000004)
ongevallen_2019.1791,20190084840,2019,Uitsluitend materiele schade,3,Bus,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,VOP,,,,,,232376185,,,Burg De Vlugtlaan,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (116476.50499999896 488312.2270000018)
ongevallen_2019.1792,20190084841,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op gemeente niveau.,Rechte weg,Buiten,50,Niet brandend,,Nat,Daglicht,,Regen,,,Tunnel,,,,,238383009,,Ringweg-West,Amsterdam,Ja,Rijk,Amsterdam,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (119403.62200000137 491897.7879999988)
ongevallen_2019.1793,20190085419,2019,Uitsluitend materiele schade,2,Personenauto,,Lichtmast,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Regen,,,,,,,202196004,,,Vossendaal,Etten-Leur,Ja,Provincie,Etten-Leur,Noord-Brabant,,,,,POINT (101102.24799999967 398381.33199999854)
ongevallen_2019.1794,20190086067,2019,Letsel,2,Personenauto,,Fiets,,Flank,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 4 takken",Binnen,30,Brandend,Klinkers,Nat,Duisternis,,Regen,,,,,,,207254036,,,Bongerd,Hendrik-Ido-Ambacht,Ja,Gemeente,Hendrik-Ido-Ambacht,Zuid-Holland,,,,,POINT (103544.32979999855 427473.9373999983)
ongevallen_2019.1795,20190086084,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,Klinkers,Nat,Schemer,,Regen,,,,,,,,194283035,,Marshallweg,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (97049.41600000113 441597.1240000017)
ongevallen_2019.1796,20190086635,2019,Uitsluitend materiele schade,2,Personenauto,,Bestelauto,,Geparkeerd voertuig,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,30,Niet brandend,Klinkers,Nat,Daglicht,,Droog,,,Parkeervoorziening,,,,,248403057,,Laan der Continenten,Purmerend,Nee,Gemeente,Purmerend,Noord-Holland,,,,,POINT (124412.8900000006 501786.5700000003)
ongevallen_2019.1797,20190086644,2019,Uitsluitend materiele schade,2,Bestelauto,,Lichtmast,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Buiten,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,223425011,,,Fluorietweg,Alkmaar,Ja,Gemeente,Alkmaar,Noord-Holland,,,,,POINT (111571.32919999957 512830.315200001)
ongevallen_2019.1798,20190086661,2019,Uitsluitend materiele schade,2,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,207376256,,,Achterlangs,Haarlem,Ja,Gemeente,Haarlem,Noord-Holland,,,,,POINT (103542.30810000002 488499.33579999954)
ongevallen_2019.1799,20190088931,2019,Letsel,1,Fiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,ZOAB,Droog,Duisternis,,Droog,,,,,,,,406404202,,Assendorperstraat,Zwolle,Ja,Gemeente,Zwolle,Overijssel,,,,,POINT (203361.2580000013 502477.3530000001)
ongevallen_2019.1800,20190089496,2019,Letsel,2,Fiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Brandend,Klinkers,Nat,Duisternis,,Regen,,,,,,,186303142,,,Dr. J. W. Paltelaan,Zoetermeer,Ja,Gemeente,Zoetermeer,Zuid-Holland,,,,,POINT (93431.14959999919 451692.10500000045)
ongevallen_2019.1801,20190090657,2019,Uitsluitend materiele schade,2,Personenauto,,Bestelauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,144297018,,Burg Kampschoerstraat,Monster,Nee,Gemeente,Westland,Zuid-Holland,,,,,POINT (72039.07299999893 448809.02699999884)
ongevallen_2019.1802,20190091252,2019,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Regen,VOP,,,,,,,234376074,,Burg De Vlugtlaan,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (117342.74799999967 488088.02699999884)
ongevallen_2019.1803,20190092976,2019,Letsel,2,Personenauto,,Voetganger,,Voetganger,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,295446012,,Zijlweg,Enkhuizen,Nee,Gemeente,Enkhuizen,Noord-Holland,,,,,POINT (147702.50400000066 523145.8720000014)
ongevallen_2019.1804,20190093557,2019,Uitsluitend materiele schade,4,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,90,Niet brandend,Overig asfalt,Droog,Schemer,,Droog,,,,,,,,,236,Rijksweg A30,Barneveld,Ja,Rijk,Barneveld,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (167163.54710000008 463299.0788999982)
ongevallen_2019.1805,20190094691,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,420149113,,,Kaldenkerkerweg,Venlo,Ja,Gemeente,Venlo,Limburg,,,,,POINT (210084.77320000157 374744.6865000017)
ongevallen_2019.1806,20190096412,2019,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,60,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,,390,Vogelenzangseweg,Vogelenzang,Ja,Provincie,Bloemendaal,Noord-Holland,,,,,POINT (99978.69049999863 482574.6381999999)
ongevallen_2019.1807,20190096425,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,242371144,,,Weteringlaan,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (121185.9849999994 485686.30999999866)
ongevallen_2019.1808,20190176688,2019,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Duisternis,,,,,,,,,,,1340,Europaweg,Arnhem,Ja,Rijk,Arnhem,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (195604.34420000017 443908.9935000017)
ongevallen_2019.1809,20190179241,2019,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,304,Rijksweg A16,Hendrik-Ido-Ambacht,Ja,Rijk,Hendrik-Ido-Ambacht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (102062.92980000004 427596.24379999936)
ongevallen_2019.1828,20190080235,2019,Uitsluitend materiele schade,1,Bromfiets,,,,Eenzijdig,Ongeval gekoppeld op kruispuntniveau.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,Andere oversteekplaats,,,,,,352393048,,,Baan,Biddinghuizen,Ja,Gemeente,Dronten,Flevoland,,,,,POINT (176365.67610000074 496711.2674999982)
ongevallen_2019.1829,20190080844,2019,Uitsluitend materiele schade,1,Personenauto,,,,Voetganger,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,181189011,,Brugstraat,Roosendaal,Ja,Gemeente,Roosendaal,Noord-Brabant,,,,,POINT (90797.0540000014 394729.59699999914)
ongevallen_2019.1830,20190083140,2019,Uitsluitend materiele schade,2,Fiets,,Bromfiets,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,,Niet brandend,Overig asfalt,Nat,Duisternis,,Regen,,,,,,,,600140884,,Urkerweg,Urk,Nee,Gemeente,Urk,Flevoland,,,,,POINT (171816.64400000125 519026.02800000086)
ongevallen_2019.1831,20190084885,2019,Uitsluitend materiele schade,3,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,VOP,,,,,,,600107421,,Prinses Beatrixlaan,Rijswijk,Nee,Gemeente,Rijswijk,Zuid-Holland,,,,,POINT (81474.8759999983 450139.33399999887)
ongevallen_2019.1832,20190086107,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Brandend,Beton,Nat,Duisternis,,Droog,,,,,,,207196155,,,Parklaan,Etten-Leur,Ja,Gemeente,Etten-Leur,Noord-Brabant,,,,,POINT (103820.14930000156 398138.9204000011)
ongevallen_2019.1833,20190086681,2019,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Schemer,,Regen,,,,,,,211398124,,,Havenstraat,Beverwijk,Ja,Gemeente,Beverwijk,Noord-Holland,,,,,POINT (105705 499283)
ongevallen_2019.1834,20190087247,2019,Uitsluitend materiele schade,4,Personenauto,,Personenauto,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,,164256119,,Hekelingseweg,Spijkenisse,Nee,Gemeente,Nissewaard,Zuid-Holland,,,,,POINT (82291.0399999991 428192.0560000017)
ongevallen_2019.1835,20190087806,2019,Letsel,2,Fiets,,Los voorwerp,,Los voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,ZOAB,Droog,Duisternis,,Droog,,,,,,,,273307098,,W.A. Vultostraat,Utrecht,Ja,Gemeente,Utrecht,Utrecht,,,,,POINT (136757.77299999818 453502.42599999905)
ongevallen_2019.1836,20190088398,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval gekoppeld op straat niveau.,Bocht,Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,462483030,,Kruisstraat,Beilen,Ja,Gemeente,Midden-Drenthe,Drenthe,,,,,POINT (231159.56500000134 541874.1140000001)
ongevallen_2019.1837,20190088409,2019,Letsel,1,Motor,,,,Eenzijdig,Ongeval gekoppeld op straat niveau.,Bocht,Buiten,,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,Andere oversteekplaats,,,,,,,533552001,,Oostereinde,Winschoten,Nee,Gemeente,Oldambt,Groningen,,,,,POINT (266520.38500000164 575881.8839999996)
ongevallen_2019.1838,20190089530,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,,167261083,,Aveling,Hoogvliet Rotterdam,Nee,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (84079.88800000027 430567.50400000066)
ongevallen_2019.1839,20190090136,2019,Letsel,2,Personenauto,,Bromfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,60,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,UITRIT,,,,163291047,,Woudseweg,Den Hoorn,Ja,Gemeente,Midden-Delfland,Zuid-Holland,,,,,POINT (81698.13899999857 445963.3260000013)
ongevallen_2019.1840,20190090690,2019,Uitsluitend materiele schade,1,Personenauto,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Brandend,Klinkers,Droog,Duisternis,,Droog,,,,,,,,211242068,,GALILEILAAN,Dordrecht,Nee,Gemeente,Dordrecht,Zuid-Holland,,,,,POINT (105872.94299999997 421144.30999999866)
ongevallen_2019.1841,20190092999,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,160305010,,Troelstrakade,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (80251.27199999988 452731.7580000013)
ongevallen_2019.1842,20190093580,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Brandend,Klinkers,Droog,Duisternis,,Droog,,,,,,,,361252018,,PALKERPLEIN,Nijmegen,Ja,Gemeente,Nijmegen,Gelderland,,,,,POINT (180564.38699999824 426226.77600000054)
ongevallen_2019.1843,20190096441,2019,Uitsluitend materiele schade,2,Motor,,Personenauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,162312027,,Koninginnegracht,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (81375.91699999943 456128.74500000104)
ongevallen_2019.1844,20190097632,2019,Uitsluitend materiele schade,1,Personenauto,,,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,301196013,,Bloemmolen,Boxtel,Nee,Gemeente,Boxtel,Noord-Brabant,,,,,POINT (150583.3669999987 398434.37099999934)
ongevallen_2019.1845,20190097639,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,KRUISEND MET FIETSPAD,,,354033020,,,Renier Nafzgerstraat,Maastricht,Ja,Gemeente,Maastricht,Limburg,,,,,POINT (177327 316906)
ongevallen_2019.1846,20190098198,2019,Uitsluitend materiele schade,2,Personenauto,,Snorfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,213414039,,,Geesterduinweg,Castricum,Ja,Gemeente,Castricum,Noord-Holland,,,,,POINT (106610.32339999825 507091.1691999994)
