OBJECTID,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,DROOGVALLEND,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,TIJDSTIP_REGISTRATIE,Shape__Area,Shape__Length
668,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,394.081,283,,2015/09/23 07:52:22+00,394.080897,294.348106433531
669,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,70.938,283,,2020/03/10 12:19:13+00,70.936347545,69.0801753642749
670,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,838.269,283,,2015/11/23 19:58:28+00,838.2685895,499.73096644012
671,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,72.97,283,,2015/09/23 07:52:22+00,72.9695555,93.4115117115279
672,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,135.848,283,,2020/02/20 10:11:49+00,135.8481825,188.835253694263
673,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,165.508,283,,2015/09/23 07:52:22+00,165.50834,130.888146543155
674,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,298.048,283,,2015/09/22 09:33:46+00,298.0478125,383.83975538699
675,G0153,Enschede,bestaand,0,"greppel, droge sloot",,341.123,283,,2019/01/15 07:51:54+00,341.122524,154.282500427943
676,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,78.526,283,,2015/09/22 09:33:46+00,78.526242,44.1719085780877
677,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,495.493,283,,2020/02/26 08:01:07+00,495.49380963,296.999483349176
678,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,220.104,283,,2015/09/22 09:33:46+00,220.1004585,173.752866036654
679,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,264.17,283,,2021/03/22 15:28:19+00,264.168946935,331.974814481272
680,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,200.925,283,,2015/09/22 09:33:46+00,200.923535675,208.44224111437
681,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,100.888,283,,2015/09/23 07:52:22+00,100.8882515,56.8370405161662
682,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,80.805,283,,2015/09/23 07:52:22+00,80.8053815,65.9291502571285
683,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,22.137,283,,2022/01/18 13:22:55+00,22.137010885,92.4698541785738
684,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,399.792,283,,2018/11/08 08:38:54+00,399.792094,316.674626000193
685,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,289.477,283,,2020/02/20 10:11:49+00,289.4767175,292.427248128894
686,W0663,Waterschap Vechtstromen,bestaand,0,"greppel, droge sloot",,379.8,283,,2020/02/27 04:39:53+00,379.8000995,309.835449243027
687,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,155.493,283,,2022/01/17 10:17:33+00,155.487429865,127.581490534787
688,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,77.959,283,,2021/02/03 08:03:44+00,77.939163605,40.7229552730122
689,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,194.804,283,,2015/09/23 07:52:22+00,194.790421295,106.029833484533
690,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,175.233,283,,2020/03/10 06:54:19+00,175.23539674,325.905553030787
691,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,341.675,283,,2015/09/23 07:52:22+00,341.67365835,328.278727063256
692,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1698.222,283,,2022/12/02 09:32:26+00,1698.19101028,1031.88383195731
693,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,794.795,283,,2022/04/25 07:44:58+00,794.86638652,217.792916304285
694,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,473.677,283,,2017/04/21 09:01:28+00,473.677003,392.868216934797
695,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,295.031,283,,2015/05/07 12:59:00+00,295.02377408,121.983476530394
696,W0654,Waterschap Aa en Maas,bestaand,0,waterloop,,97.338,283,,2019/04/01 12:55:56+00,97.3382825,207.152176931249
697,W0654,Waterschap Aa en Maas,bestaand,0,waterloop,,9.437,283,,2019/04/01 12:55:56+00,9.4367865,19.9304221050499
698,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,366.066,283,,2015/09/23 07:52:22+00,366.06487199,427.779384665106
699,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,84.079,283,,2020/03/10 06:54:19+00,84.078251445,138.051894316276
700,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,7.52,283,,2020/03/10 06:54:19+00,7.518630065,13.4141843954763
701,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,922.557,283,,2022/11/17 07:44:08+00,922.5569,411.919534449327
702,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,309.155,283,,2022/01/17 10:17:33+00,309.1550325,288.706600878499
703,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,116.813,283,,2015/09/23 07:52:22+00,116.8128455,86.6542228498762
704,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,37.517,283,,2021/02/01 06:26:43+00,37.516878,56.5659315447744
705,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,359.481,283,,2020/03/10 12:19:13+00,359.481135545,566.748269742839
706,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,210.685,283,,2015/09/23 07:52:22+00,210.68154407,209.162020508144
707,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,17.767,283,,2020/03/04 06:51:36+00,17.76646857,49.3297834307507
708,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,989.71,283,,2022/01/26 09:40:49+00,989.705306145,823.954756271673
709,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,21.008,283,,2021/03/24 07:34:46+00,21.00802914,23.8080241726139
710,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,10.423,283,,2020/03/04 06:51:36+00,10.422694515,23.8965270910933
711,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,257.888,283,,2020/02/26 08:01:07+00,257.8876685,282.422083514411
712,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,288.707,283,,2020/03/04 06:51:36+00,288.707454,416.207876867788
713,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,314.316,283,,2015/09/22 09:33:46+00,314.3159185,254.211929713368
714,G1876,Bronckhorst,bestaand,0,"greppel, droge sloot",,730.979,283,,2018/11/26 09:29:11+00,730.9791995,464.864514721592
715,G0753,Best,bestaand,0,waterloop,,127.114,283,,2017/03/26 19:46:53+00,127.113502,109.59223322553
716,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,591.027,283,,2019/03/04 11:27:51+00,590.992156855,458.897190456951
717,W0539,Waterschap De Dommel,bestaand,0,waterloop,,55.809,283,,2019/03/19 10:23:15+00,55.809134,47.9240288539707
718,W0539,Waterschap De Dommel,bestaand,0,waterloop,,456.547,283,,2015/02/20 14:38:19+00,456.547006,328.437842856251
719,G0753,Best,bestaand,0,waterloop,,293.271,283,,2017/03/22 13:35:28+00,293.270538,231.298827354624
720,W0662,Waterschap Vallei en Veluwe,bestaand,0,"greppel, droge sloot",,23.812,283,,2021/05/27 08:09:37+00,23.81121496,52.7303293104007
721,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,129.432,283,,2015/09/23 07:52:22+00,129.431799,125.899431426341
722,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,15.316,283,,2017/05/12 16:06:39+00,15.31531928,47.2561460495739
723,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,326.636,283,,2015/09/23 07:52:22+00,326.6333266,302.429386566045
724,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,253.426,283,,2015/08/18 11:59:40+00,253.426145,253.107847598209
725,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,132.714,283,,2016/08/01 12:10:22+00,132.7136635,142.009769619382
726,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,324.017,283,,2015/08/18 12:14:54+00,324.0170645,101.873065835968
727,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1002.026,283,,2015/08/16 18:09:27+00,1002.026097,1255.56801849957
728,W0636,Hoogheemraadschap De Stichtse Rijnlanden,bestaand,0,waterloop,,5532.459,283,,2018/04/26 13:21:51+00,5532.4587905,469.19087748305
729,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,679.533,283,,2015/08/18 11:59:20+00,679.5326705,388.890717779549
730,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,44.015,283,,2020/03/05 05:51:19+00,44.01440177,48.7430166646522
731,G0753,Best,bestaand,0,waterloop,,952.229,283,,2017/03/22 13:35:28+00,952.2287795,1159.77423840009
732,G0753,Best,bestaand,0,waterloop,,219.325,283,,2017/03/26 19:46:53+00,219.325294,220.217629240445
733,W0539,Waterschap De Dommel,bestaand,0,waterloop,,161.138,283,,2019/02/23 14:06:28+00,161.1381325,221.396157926283
734,G0753,Best,bestaand,0,waterloop,,7.66,283,,2017/03/26 19:46:53+00,7.66034,11.8565187860613
735,G0213,Brummen,bestaand,0,"watervlakte: meer, plas, ven, vijver",,298.504,283,,2015/05/22 09:38:26+00,298.5038045,61.4558248838128
736,G0865,Vught,bestaand,0,waterloop,,2238.124,283,,2020/09/17 14:41:10+00,2238.071647655,1077.20087839665
737,G0865,Vught,bestaand,0,watervlakte,,3445.327,283,,2020/09/17 14:41:10+00,3445.326792,296.935058661001
738,G0213,Brummen,bestaand,0,"greppel, droge sloot",,93.824,283,,2021/09/22 14:35:34+00,93.8238735,144.823459811677
739,G0213,Brummen,bestaand,0,"greppel, droge sloot",,105.842,283,,2022/07/25 12:35:05+00,105.8417715,85.3860859177644
740,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,12550.794,283,,2021/11/15 15:15:33+00,12550.777192305,1729.03404715401
741,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1183.274,283,,2020/11/30 15:36:28+00,1183.2744625,719.887938757841
742,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,252.711,283,,2015/05/07 12:59:00+00,252.740594515,112.167364024369
743,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,452.928,283,,2017/07/12 15:56:43+00,452.92360003,236.018425803729
744,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,830.317,283,,2017/03/08 15:39:32+00,830.317414,463.348501093346
745,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,6110.285,283,,2020/04/30 14:29:58+00,6111.08973401,1497.05273572568
746,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,759.779,283,,2015/05/07 12:59:00+00,759.77945,198.284991503552
747,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1050.797,283,,2022/05/02 09:46:36+00,1050.7974455,295.283291763279
748,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,21.475,283,,2015/06/25 16:09:58+00,21.472389135,31.9303431541694
749,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,203.653,283,,2017/02/20 13:50:44+00,203.6525695,231.757595934981
750,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,13.946,283,,2015/06/25 16:09:58+00,13.94444287,23.3004946291781
751,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,102.564,283,,2015/08/16 18:10:49+00,102.5640505,156.011063398833
752,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,3431.854,283,,2015/08/18 12:00:28+00,3431.853958,596.015361354025
753,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1107.423,283,,2015/08/18 11:59:13+00,1107.422775,757.512636855045
754,W0621,Waterschap Rivierenland,bestaand,0,waterloop,,24.812,283,,2018/03/12 14:19:08+00,24.8118755,26.6551634755987
755,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,32.168,283,,2015/06/25 16:00:54+00,32.1682255,37.6531704215676
756,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,1285.698,283,,2021/06/24 09:22:43+00,1285.6975885,1408.91963003967
757,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,44.088,283,,2015/08/16 18:11:08+00,44.087828,77.9331852915183
758,G1979,Eemsdelta,bestaand,0,watervlakte,,71.359,283,,2021/01/12 14:26:32+00,71.3590525,30.1896966506068
759,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,1310.926,283,,2015/08/18 12:14:26+00,1310.9255315,629.935619120909
760,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,168.779,283,,2015/08/16 18:10:29+00,168.778529,320.048025224562
761,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,830.432,283,,2015/08/16 18:09:31+00,830.4322375,776.656878471617
762,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,436.014,283,,2020/12/01 09:17:52+00,436.0142505,521.14829559183
763,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,325.383,283,,2015/08/16 18:10:03+00,325.3832945,264.413472783095
764,W0646,Waterschap Hunze en Aa's,bestaand,0,"watervlakte: meer, plas, ven, vijver",,103.425,283,,2015/06/25 16:00:54+00,103.41510348,55.0531010809248
765,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,484.664,283,,2021/04/14 15:31:37+00,484.66432,545.398563816983
766,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,73.557,283,,2015/08/18 12:15:33+00,73.557369,90.5475047670732
767,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,515.635,283,,2020/12/03 16:05:05+00,515.64155569,565.520595854417
768,G1979,Eemsdelta,bestaand,0,waterloop,,47.022,283,,2021/01/12 14:26:32+00,47.022116,125.175092880552
769,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,902.02,283,,2015/08/16 18:09:29+00,902.0196845,620.769991798268
770,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,595.829,283,,2015/08/18 12:14:41+00,595.8293265,248.759683637317
771,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1041.184,283,,2015/08/16 18:09:26+00,1041.1843245,795.635805494258
772,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,1536.698,283,,2015/08/18 12:14:23+00,1536.6984785,712.811943207719
773,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,223.222,283,,2018/12/05 11:40:39+00,223.221574,276.912082170201
774,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,502.633,283,,2020/03/25 18:43:02+00,502.63799599,1076.38138000418
775,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,110.236,283,,2017/05/12 16:06:39+00,110.233460105,133.578755358943
776,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,284.731,283,,2015/09/23 07:52:22+00,284.7314235,205.814079227885
777,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,36.443,283,,2017/05/12 16:06:39+00,36.441097015,58.3641082774306
778,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,2.95,283,,2020/02/27 04:39:53+00,2.94947919,8.38817255141
779,G1700,Twenterand,bestaand,0,waterloop,,4.412,283,,2015/09/23 07:52:22+00,4.4116923,11.1306012255247
780,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,73.575,283,,2022/01/17 10:17:33+00,73.57127111,80.4134140349569
781,G1700,Twenterand,bestaand,0,waterloop,,3.036,283,,2015/09/23 07:52:22+00,3.0352682,8.11659486127539
782,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,1393.075,283,,2022/07/29 17:12:50+00,1393.07327663,1503.87963691077
783,G1700,Twenterand,bestaand,0,waterloop,,19.592,283,,2015/09/23 07:52:22+00,19.59194176,48.3370992417561
784,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,9.223,283,,2015/09/23 07:52:22+00,9.22327,12.5661612061718
785,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1752.676,283,,2022/04/25 07:44:58+00,1752.532660565,244.41640767779
786,G0753,Best,bestaand,0,waterloop,,144.594,283,,2017/03/22 13:35:28+00,144.593909,125.358046959073
787,G0753,Best,bestaand,0,waterloop,,37.803,283,,2019/07/22 12:05:26+00,37.802942,40.8060714933617
788,G0753,Best,bestaand,0,waterloop,,169.175,283,,2018/04/20 11:42:22+00,169.1753155,177.51828338412
789,G0753,Best,bestaand,0,waterloop,,79.451,283,,2017/03/22 13:35:28+00,79.450704,86.506595796608
790,G0753,Best,bestaand,0,waterloop,,84.796,283,,2017/03/24 08:34:09+00,84.795642,71.1319483657042
791,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,11.942,283,,2015/09/22 09:33:46+00,11.9419355,18.0115611178572
792,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,347.755,283,,2021/04/07 14:30:09+00,347.751796015,396.328457539105
793,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,8.782,283,,2015/09/22 09:33:46+00,8.7823895,11.9945399640423
794,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,64.886,283,,2022/01/26 09:40:49+00,64.88622,59.2767183429297
795,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,119.243,283,,2019/04/01 07:58:15+00,119.243268,109.285129978526
796,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,63.573,283,,2015/09/22 09:33:46+00,63.570825065,93.0010397327101
797,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,332.879,283,,2020/03/05 05:51:19+00,332.847238415,329.407594251738
798,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,100.47,283,,2019/04/01 07:58:15+00,100.46833283,151.461490012887
799,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,205.467,283,,2015/09/22 09:33:46+00,205.4668305,176.82244783689
800,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,220.831,283,,2021/03/08 08:26:23+00,220.832254695,144.919702052525
801,G1700,Twenterand,bestaand,0,waterloop,,34.49,283,,2015/09/22 09:33:46+00,34.489948645,88.5549239164125
802,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,328.661,283,,2021/11/29 14:57:37+00,328.661025,386.426682863476
803,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,55.629,283,,2015/09/22 09:33:46+00,55.625120925,52.4412523185531
804,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,53.661,283,,2021/11/24 08:38:36+00,53.65937608,53.9187631169911
805,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,34.512,283,,2021/03/24 07:34:46+00,34.508485475,36.8592205418225
806,G1900,Súdwest Fryslân,bestaand,0,waterloop,,2484.456,283,,2022/05/30 12:33:16+00,2484.4558065,1070.47934740784
807,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,132.469,283,,2021/03/24 07:34:46+00,132.468403485,247.414989097997
808,G0935,Maastricht,bestaand,0,"greppel, droge sloot",,117.659,283,,2021/01/14 15:24:02+00,117.6587085,48.4957298470531
809,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,485.922,283,,2020/03/15 07:04:55+00,485.92173776,665.314556913486
810,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,191.886,283,,2015/08/16 18:10:24+00,191.8856815,141.034824494766
811,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,36.713,283,,2015/06/25 16:09:58+00,36.7131855,42.7803223917278
812,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,99.773,283,,2015/08/13 18:15:21+00,99.773113,208.236861345116
813,W0647,Waterschap Noorderzijlvest,bestaand,0,watervlakte,,63.7,283,,2020/06/05 13:37:45+00,63.6999245,29.9876915804145
814,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,97.996,283,,2015/08/16 18:10:50+00,97.99618,197.556132491279
815,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,37.645,283,,2015/06/25 16:00:54+00,37.645234,62.3178824297144
816,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,2115.573,283,,2022/11/23 11:49:58+00,2115.573324,2932.11308868983
817,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,162.533,283,,2015/08/18 11:59:50+00,162.532542,234.56802712211
818,G1979,Eemsdelta,bestaand,0,waterloop,,155.68,283,,2021/06/24 09:22:43+00,155.680238,434.142469948029
819,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,709.112,283,,2015/08/18 11:59:20+00,709.1123755,643.774530337083
820,G1979,Eemsdelta,bestaand,0,waterloop,,172.537,283,,2021/01/12 14:26:32+00,172.5366185,131.712930489114
821,G0753,Best,bestaand,0,"watervlakte: meer, plas, ven, vijver",,325.016,283,,2016/11/22 15:20:17+00,325.016137,68.0598391295288
822,G0753,Best,bestaand,0,waterloop,,78.363,283,,2017/03/26 19:46:53+00,78.3625095,86.7145889268294
823,G0753,Best,bestaand,0,waterloop,,114.031,283,,2017/03/22 13:35:28+00,114.0312995,96.4169061499958
824,W0539,Waterschap De Dommel,bestaand,0,waterloop,,93.486,283,,2015/02/20 14:38:19+00,93.4861635,86.1854084661721
825,G1891,Dantumadiel,bestaand,0,"greppel, droge sloot",,378.272,283,,2019/03/01 13:03:53+00,378.2719715,275.094865695219
826,W0539,Waterschap De Dommel,bestaand,0,waterloop,,120.842,283,,2015/02/20 14:38:19+00,120.8418625,163.884716508891
827,G0753,Best,bestaand,0,"watervlakte: meer, plas, ven, vijver",,2651.993,283,,2015/02/20 14:38:19+00,2651.993495,190.464183209128
828,G0753,Best,bestaand,0,waterloop,,126.079,283,,2017/03/26 19:46:53+00,126.0789025,132.496405459145
829,G0753,Best,bestaand,0,waterloop,,36.938,283,,2017/03/26 19:46:53+00,36.9375205,32.4509941413205
830,W0621,Waterschap Rivierenland,bestaand,0,waterloop,,16.672,283,,2018/09/03 07:39:27+00,16.65421042,18.9894361319011
831,L0004,Prorail,bestaand,0,"greppel, droge sloot",,66.434,283,,2015/08/14 10:50:21+00,66.434153,181.042144496671
832,L0004,Prorail,bestaand,0,"greppel, droge sloot",,45.884,283,,2022/07/06 10:58:31+00,45.883602,110.617905079186
833,L0004,Prorail,bestaand,0,waterloop,,220.985,283,,2020/10/09 23:20:09+00,220.984562,543.723309419765
834,L0004,Prorail,bestaand,0,"greppel, droge sloot",,85.247,283,,2022/05/25 14:34:02+00,85.247356,95.6944133541817
835,L0004,Prorail,bestaand,0,waterloop,,196.775,283,,2015/08/14 10:50:20+00,196.7753865,528.311377225698
