SOORTNAAM;WETENSCHAPPELIJKE_NAAM;AANTAL;STRAATNAAM;GROEIPLAATS;DATUM;JAAR;X_COORDINAAT;Y_COORDINAAT;LOCATIE_ID;COUNTER;X;Y;LONG;LAT
Muurvaren;Asplenium ruta-muraria;2;Soestdijksekade 829;kademuur;20140812000000;2014;78813;453204;182125;1284;78813;453204;4.276205830865202;52.06188785619793
Muurvaren;Asplenium ruta-muraria;61;Soestdijksekade 831;kademuur;20140812000000;2014;78784;453210;182230;1285;78784;453210;4.275781675165032;52.06193778771087
Muurvaren;Asplenium ruta-muraria;61;Soestdijksekade 831;kademuur;20140812000000;2014;78783;453210;182229;1286;78783;453210;4.275767095266481;52.06193765014438
Steenbreekvaren;Asplenium trichomanes;12;Soestdijksekade 831;kademuur;20140812000000;2014;78783;453210;182228;1287;78783;453210;4.275767095266481;52.06193765014438
Muurvaren;Asplenium ruta-muraria;75;Soestdijksekade 833;kademuur;20140812000000;2014;78763;453213;182231;1288;78763;453213;4.275474827578062;52.06196185850814
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;23;Soestdijksekade 837;kademuur;20140812000000;2014;78732;453219;182233;1289;78732;453219;4.275021510540664;52.062011512067755
Muurleeuwenbek;Cymbalaria muralis;5;Soestdijksekade 837;bestrating;20140812000000;2014;78726;453220;182232;1290;78726;453220;4.274933807669588;52.062019672766205
Muurvaren;Asplenium ruta-muraria;5;Soestdijksekade 837;kademuur;20140812000000;2014;78729;453220;182204;1291;78729;453220;4.2749775474357;52.06202008576995
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;3;Soestdijksekade 839;kademuur;20140812000000;2014;78701;453225;182203;1292;78701;453225;4.274568192509998;52.06206116387947
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;50;Soestdijksekade 845, thv 272-285;kademuur;20140812000000;2014;78559;453414;182132;1293;78559;453414;4.272455534406758;52.063740072949706
Muurvaren;Asplenium ruta-muraria;30;Soestdijksekade 845, thv 272-285;kademuur;20140812000000;2014;78556;453418;182131;1294;78556;453418;4.272410897496162;52.063775605727734
Mannetjesvaren;Dryopteris filix-mas;1;Soestdijksekade 849, thv 237-243;kademuur;20140812000000;2014;78528;453477;182139;1295;78528;453477;4.271989430428631;52.06430195553416
Tongvaren;Asplenium scolopendrium;1;Soestdijksekade 849, thv 237-243;kademuur;20140812000000;2014;78539;453455;182137;1296;78539;453455;4.272154744049206;52.06410576688529
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;75;Soestdijksekade 849, thv 237-251;kademuur;20140812000000;2014;78529;453476;182138;1297;78529;453476;4.272004235041073;52.06429310689142
Muurvaren;Asplenium ruta-muraria;13;Soestdijksekade 849, thv 237-251;kademuur;20140812000000;2014;78538;453456;182035;1298;78538;453456;4.272139939528648;52.064114615547446
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;25;Soestdijksekade 851, thv 221-243;kademuur;20140812000000;2014;78528;453477;182144;1299;78528;453477;4.271989430428631;52.06430195553416
Gele Helmbloem;Pseudofumaria lutea;3;Soestdijksekade 851, thv 221-243;kademuur;20140812000000;2014;78526;453481;182140;1300;78526;453481;4.271959373250447;52.06433762617157
Mannetjesvaren;Dryopteris filix-mas;9;Soestdijksekade 851, thv 221-243;kademuur;20140812000000;2014;78527;453478;182141;1301;78527;453478;4.2719746258103335;52.064310804175015
Muurvaren;Asplenium ruta-muraria;75;Soestdijksekade 851, thv 221-243;kademuur;20140812000000;2014;78529;453476;182143;1302;78529;453476;4.272004235041073;52.06429310689142
Tongvaren;Asplenium scolopendrium;21;Soestdijksekade 851, thv 221-243;kademuur;20140812000000;2014;78530;453472;182142;1303;78530;453472;4.272019711514111;52.064257298209675
Muurvaren;Asplenium ruta-muraria;80;Soestdijksekade 853, thv 199-221;kademuur;20140812000000;2014;78517;453499;182108;1304;78517;453499;4.271824115353627;52.064498143940824
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;2;Soestdijksekade 853, thv 209;kademuur;20140812000000;2014;78516;453501;182146;1305;78516;453501;4.271809086638323;52.06451597923852
Tongvaren;Asplenium scolopendrium;2;Soestdijksekade 853, thv 211;kademuur;20140812000000;2014;78517;453499;182145;1306;78517;453499;4.271824115353627;52.064498143940824
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;8;Soestdijksekade 855, thv 185-191;kademuur;20140812000000;2014;78504;453526;182110;1307;78504;453526;4.271628517080117;52.064738989332085
Muurvaren;Asplenium ruta-muraria;100;Soestdijksekade 855, thv 185-191;kademuur;20140812000000;2014;78503;453527;182111;1308;78503;453527;4.271613712245532;52.06474783792632
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Soestdijksekade 857, thv 161;kademuur;20140812000000;2014;78493;453547;182112;1309;78493;453547;4.271463422868729;52.06492619053293
Tongvaren;Asplenium scolopendrium;1;Soestdijksekade 857, thv 161;kademuur;20140812000000;2014;78494;453544;182114;1310;78494;453544;4.27147867592873;52.06489936860445
Muurvaren;Asplenium ruta-muraria;150;Soestdijksekade 857, thv 161-175;kademuur;20140812000000;2014;78491;453552;182113;1311;78491;453552;4.271433140771387;52.06497084770683
Gewone eikvaren;Polypodium vulgare;11;Soestdijksekade 859, thv 141-153;kademuur;20140812000000;2014;78485;453564;182115;1312;78485;453564;4.271342966405261;52.06507785915032
Mannetjesvaren;Dryopteris filix-mas;7;Soestdijksekade 859, thv 141-153;kademuur;20140812000000;2014;78485;453564;182116;1313;78485;453564;4.271342966405261;52.06507785915032
Muurvaren;Asplenium ruta-muraria;11;Soestdijksekade 859, thv 141-153;kademuur;20140812000000;2014;78484;453566;182117;1314;78484;453566;4.271327937302169;52.0650956943839
Klein Glaskruid;Parietaria judaica;3;Soestdijksekade 867, thv 65-69;kademuur;20140812000000;2014;78439;453658;182064;1315;78439;453658;4.270651166739461;52.065916251169625
Muurleeuwenbek;Cymbalaria muralis;1;Soestdijksekade 867, thv 65-69;kademuur;20140812000000;2014;78438;453660;182063;1316;78438;453660;4.270636137077128;52.065934086311
Klein Glaskruid;Parietaria judaica;8;Soestdijksekade 869, schuurtje;bestrating;20140812000000;2014;78426;453675;182065;1317;78426;453675;4.27045779872313;52.06606722779817
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Soestdijksekade 869, thv 37-63;kademuur;20140812000000;2014;78428;453679;182066;1318;78428;453679;4.270486064068058;52.06610345094195
Klein Glaskruid;Parietaria judaica;12;Soestdijksekade 869, thv 37-63;kademuur;20140812000000;2014;78427;453681;182036;1319;78427;453681;4.270471034276625;52.066121286061396
Mannetjesvaren;Dryopteris filix-mas;9;Soestdijksekade 869, thv 37-63;kademuur;20140812000000;2014;78427;453680;182069;1320;78427;453680;4.270471258555097;52.066112299388784
Muurleeuwenbek;Cymbalaria muralis;3;Soestdijksekade 869, thv 37-63;kademuur;20140812000000;2014;78428;453680;182068;1321;78428;453680;4.270485839792616;52.06611243761461
Muurvaren;Asplenium ruta-muraria;14;Soestdijksekade 869, thv 37-63;kademuur;20140812000000;2014;78432;453670;182198;1322;78432;453670;4.270546407376379;52.066023123771394
Steenbreekvaren;Asplenium trichomanes;4;Soestdijksekade 869, thv 37-63;kademuur;20140812000000;2014;78427;453681;182067;1323;78427;453681;4.270471034276625;52.066121286061396
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;7;Soestdijksekade bij Escampbrug, eerste bootje;kademuur;20140812000000;2014;78585;453400;182216;1324;78585;453400;4.27283775975216;52.0636178462456
Tongvaren;Asplenium scolopendrium;1;Soestdijksekade bij Escampbrug, eerste bootje;kademuur;20140812000000;2014;78586;453397;182085;1325;78586;453397;4.272853011537755;52.063591024130076
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;10;Soestdijksekade noord, thv 596;kademuur;20140814000000;2014;79121;453175;182845;1326;79121;453175;4.280702883727664;52.0616695102091
Muurvaren;Asplenium ruta-muraria;1;Soestdijksekade noord, thv 608;kademuur;20140814000000;2014;79137;453172;182844;1327;79137;453172;4.280936827478145;52.06164474116335
Tongvaren;Asplenium scolopendrium;1;Soestdijksekade noord, thv 640;kademuur;20140814000000;2014;79181;453164;182843;1328;79181;453164;4.281580115969507;52.0615788705639
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;100;Soestdijksekade noord, thv keermuur;kademuur;20140814000000;2014;79200;453162;182851;1329;79200;453162;4.28185757620469;52.06156349692743
Mannetjesvaren;Dryopteris filix-mas;11;Soestdijksekade noord, thv keermuur;kademuur;20140814000000;2014;79223;453161;182842;1330;79223;453161;4.282193133548351;52.06155765644566
Muurvaren;Asplenium ruta-muraria;21;Soestdijksekade noord, thv keermuur;kademuur;20140814000000;2014;79227;453161;182852;1331;79227;453161;4.282251452750683;52.061558203517876
Steenbreekvaren;Asplenium trichomanes;10;Soestdijksekade noord, thv keermuur;kademuur;20140814000000;2014;79215;453161;182850;1332;79215;453161;4.282076495148617;52.06155656221468
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;2;Soestdijksekade oost bij Escampbrug;kademuur;20140812000000;2014;78590;453390;182087;1333;78590;453390;4.272912899641512;52.06352866905822
Steenbreekvaren;Asplenium trichomanes;1;Soestdijksekade oost, thv 128-134;kademuur;20140812000000;2014;78501;453571;182077;1334;78501;453571;4.271574692529995;52.06514297554272
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;3;Soestdijksekade oost, thv 210;kademuur;20140812000000;2014;78548;453476;182078;1335;78548;453476;4.272281267425846;52.064295729236605
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;2;Soestdijksekade oost, thv 224;kademuur;20140812000000;2014;78560;453452;182079;1336;78560;453452;4.272461608067412;52.06408170479293
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Soestdijksekade oost, thv 234;kademuur;20140812000000;2014;78562;453446;182081;1337;78562;453446;4.272492112390857;52.0640280606632
Brede Stekelvaren;Dryopteris dilatata;1;soestdijksekade oost, thv 234;kademuur;20140812000000;2014;78563;453445;182080;1338;78563;453445;4.27250691681334;52.06401921195637
Muurvaren;Asplenium ruta-muraria;1;Soestdijksekade oost, thv 254;kademuur;20140812000000;2014;78578;453414;182084;1339;78578;453414;4.2727325634022515;52.06374269422391
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Soestdijksekade oost, thv Loosdrechtsestraat;kademuur;20140812000000;2014;78571;453428;182082;1340;78571;453428;4.272627366463386;52.06386754210414
Muurvaren;Asplenium ruta-muraria;12;Soestdijksekade oost, thv Loosdrechtsestraat;kademuur;20140812000000;2014;78572;453427;182083;1341;78572;453427;4.272642170805898;52.06385869337987
Muurleeuwenbek;Cymbalaria muralis;5;Soestdijksekade tussen 1080 en 1082;kademuur;20140814000000;2014;79680;453021;182792;1342;79680;453021;4.288886990019794;52.0603618311375
Muurleeuwenbek;Cymbalaria muralis;8;Soestdijksekade tussen 1084 en 1086;kademuur;20140814000000;2014;79644;453036;182800;1343;79644;453036;4.288358820605064;52.060491736925314
Mannetjesvaren;Dryopteris filix-mas;1;Soestdijksekade tussen 1122 en 1124, thv 314;kademuur;20140812000000;2014;78665;453281;182122;1344;78665;453281;4.274030796855789;52.06255945939915
Muurvaren;Asplenium ruta-muraria;16;Soestdijksekade tussen 1122 en 1124, thv 314;kademuur;20140812000000;2014;78664;453281;182123;1345;78664;453281;4.274016216761717;52.062559321615375
Tongvaren;Asplenium scolopendrium;5;Soestdijksekade tussen 1122 en 1124, thv 314;kademuur;20140812000000;2014;78664;453281;182124;1346;78664;453281;4.274016216761717;52.062559321615375
Muurleeuwenbek;Cymbalaria muralis;10;Soestdijksekade tussen 791 en 793;bestrating;20140814000000;2014;79154;453141;182868;1347;79154;453141;4.281191569480639;52.06136848079259
Steenbreekvaren;Asplenium trichomanes;14;Soestdijksekade tussen 827 en 829;kademuur;20140812000000;2014;78822;453203;182225;1348;78822;453203;4.2763372728985365;52.061880107049205
Muurvaren;Asplenium ruta-muraria;10;Soestdijksekade tussen 829 en 831;kademuur;20140812000000;2014;78799;453207;182227;1349;78799;453207;4.276001043077724;52.061912890915146
Steenbreekvaren;Asplenium trichomanes;13;Soestdijksekade tussen 829 en 831;kademuur;20140812000000;2014;78799;453207;182226;1350;78799;453207;4.276001043077724;52.061912890915146
Muurvaren;Asplenium ruta-muraria;18;Soestdijksekade tussen 853 en 855, thv 197-199;kademuur;20140812000000;2014;78511;453512;182109;1351;78511;453512;4.271733718866463;52.0646141423748
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;2;Soestdijksekade zuid bij brug;kademuur;20140812000000;2014;78644;453242;182187;1352;78644;453242;4.273733335295733;52.06220608480864
Muurvaren;Asplenium ruta-muraria;10;Soestdijksekade zuid bij brug;kademuur;20140812000000;2014;78602;453326;182194;1353;78602;453326;4.273102183410798;52.06295517627138
Muurvaren;Asplenium ruta-muraria;40;Soestdijksekade zuid bij brug;kademuur;20140812000000;2014;78641;453246;182188;1354;78641;453246;4.273688700935563;52.06224161808669
Muurvaren;Asplenium ruta-muraria;10;Soestdijksekade zuid, thv 343;kademuur;20140812000000;2014;78617;453295;182191;1355;78617;453295;4.273327820914439;52.0626786573268
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;2;Soestdijksekade zuid, thv 345;kademuur;20140812000000;2014;78628;453271;182190;1356;78628;453271;4.273493569925724;52.06246449334547
Muurvaren;Asplenium ruta-muraria;20;Soestdijksekade zuid, thv 345;kademuur;20140812000000;2014;78634;453260;182189;1357;78634;453260;4.273583510218502;52.062366466867786
Muurvaren;Asplenium ruta-muraria;3;Soestdijksekade zuid, thv 345;kademuur;20140812000000;2014;78628;453273;182089;1358;78628;453273;4.2734931226302075;52.062482466715934
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Soestdijksekade zuid, thv kerk;kademuur;20140812000000;2014;78610;453309;182192;1359;78610;453309;4.27322262815632;52.06280350577129
Muurvaren;Asplenium ruta-muraria;50;Soestdijksekade zuid, thv kerk;kademuur;20140812000000;2014;78609;453311;182193;1360;78609;453311;4.273207600571371;52.06282134125538
Muurvaren;Asplenium ruta-muraria;135;Soestdijksekade zuid, van brug tot eerste woonboot;kademuur;20140814000000;2014;79230;453136;182838;1361;79230;453136;4.282300738978325;52.061333946093164
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;4;Soestdijksekade zuid,van brug tot eerste woonboot;kademuur;20140814000000;2014;79225;453136;182873;1362;79225;453136;4.282227840339994;52.061333262279945
Steenbreekvaren;Asplenium trichomanes;30;Soestdijksekade, bij Escampbrug;kademuur;20140812000000;2014;78570;453390;182128;1363;78570;453390;4.272621291553817;52.06352591025451
Muurvaren;Asplenium ruta-muraria;4;Soestdijksekade, botenhuis;kademuur;20140812000000;2014;78678;453224;182202;1364;78678;453224;4.274233077553375;52.0620490092486
Muurvaren;Asplenium ruta-muraria;6;Soestdijksekade, thv 340;kademuur;20140812000000;2014;78714;453252;182092;1365;78714;453252;4.274751700060451;52.062305594630494
Muurvaren;Asplenium ruta-muraria;1;Soestdijksekade, thv 342;kademuur;20140812000000;2014;78725;453248;182093;1366;78725;453248;4.2749129736703155;52.06227116239288
Muurvaren;Asplenium ruta-muraria;3;Soestdijksekade, thv 352;kademuur;20140812000000;2014;78732;453245;182094;1367;78732;453245;4.275015703721121;52.06224516599473
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;5;Soestdijksekade, thv 354;kademuur;20140812000000;2014;78738;453244;182096;1368;78738;453244;4.275103407019981;52.0622370052368
Muurvaren;Asplenium ruta-muraria;4;Soestdijksekade, thv 354;kademuur;20140812000000;2014;78739;453244;182095;1369;78739;453244;4.2751179870134015;52.06223714288572
Muurvaren;Asplenium ruta-muraria;29;Soestdijksekade, thv 364;kademuur;20140812000000;2014;78753;453241;182097;1370;78753;453241;4.275322776768634;52.06221210971079
Muurvaren;Asplenium ruta-muraria;22;Soestdijksekade, thv 400;kademuur;20140812000000;2014;78797;453233;182098;1371;78797;453233;4.275966081454472;52.06214626982636
Muurvaren;Asplenium ruta-muraria;5;Soestdijksekade, thv 426;kademuur;20140812000000;2014;78836;453226;182099;1372;78836;453226;4.276536261498156;52.06208872577662
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;5;Soestdijksekade, thv 474;kademuur;20140812000000;2014;78946;453206;182100;1373;78946;453206;4.278144510934011;52.06192410286822
Muurvaren;Asplenium ruta-muraria;21;Soestdijksekade, thv 490;kademuur;20140812000000;2014;78971;453202;182102;1374;78971;453202;4.278509899103395;52.06189158733854
Steenbreekvaren;Asplenium trichomanes;1;Soestdijksekade, thv 490;kademuur;20140812000000;2014;78972;453201;182101;1375;78972;453201;4.278524701631511;52.06188273786701
Mannetjesvaren;Dryopteris filix-mas;5;Soestdijksekade, thv 560;kademuur;20140812000000;2014;79054;453186;182103;1376;79054;453186;4.279723588984061;52.06175918381095
Klein Glaskruid;Parietaria judaica;1;Soestdijksekade, thv 793;terrestrisch;20140814000000;2014;79137;453138;182864;1377;79137;453138;4.280944380437495;52.06133919319352
Klein Glaskruid;Parietaria judaica;50;Soestdijksekade, thv 99;bestrating;20140812000000;2014;78452;453620;182118;1378;78452;453620;4.270849241651415;52.065576554059085
Smalle Stekelvaren;Dryopteris carthusiana;1;Soestdijksekade, thv Veluweplein;kademuur;20140818000000;2014;79999;452888;183829;1379;79999;452888;4.29356704285794;52.059209868652275
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;85;Soestdijksekade, van brug tot eerste woonboot, thv 285-337;kademuur;20140812000000;2014;78570;453390;182134;1380;78570;453390;4.272621291553817;52.06352591025451
Muurvaren;Asplenium ruta-muraria;70;Soestdijksekade, van brug tot eerste woonboot, thv 285-337;kademuur;20140812000000;2014;78416;453703;182130;1381;78416;453703;4.270305705777415;52.06631747224278
Tongvaren;Asplenium scolopendrium;1;Soestdijksekade, van brug tot eerste woonboot, thv 303;kademuur;20140812000000;2014;78420;453696;182127;1382;78420;453696;4.270365601099454;52.06625511851334
Muurvaren;Asplenium ruta-muraria;18;Soestdijksekade, Veenendaalbrug, muur zuidoostelijke zijde brug, wegzijde;keermuur;20140812000000;2014;78605;453150;182209;1383;78605;453150;4.273185297304042;52.061373933422075
Muurvaren;Asplenium ruta-muraria;23;Soestdijksekade, Veenendaalbrug, muur zuidoostelijke zijdebrug, waterzijde;keermuur;20140812000000;2014;78587;453136;182210;1384;78587;453136;4.272925995201862;52.06124563757694
