objectid;id;stadsdeel;buurt;straat;locatie;element;omschrijving_element;lengte;breedte;hoogte;valhoogte;bodemmateriaal;mat_aluminium;mat_beton_steen;mat_hout;mat_kunststof;mat_metaal;vrije_ruimte;geo_shape;geo_point_2d
4645;3482.0;Park Meerland;Meerrijk;Grasbaan;Grasbaan 3;Fitnesstoestel;;;;;;;;;;True;True;;"{""coordinates"": [5.408875378117668, 51.437730594497516], ""type"": ""Point""}";51.437730594497516, 5.408875378117668
4657;3809.0;Woensel noord 1;Jagershoef;Badelochstraat;Badelochstraat;;;;;;;;;;;;;;"{""coordinates"": [5.470105238493986, 51.470432964885035], ""type"": ""Point""}";51.470432964885035, 5.470105238493986
4662;3814.0;Woensel noord 1;Jagershoef;Badelochstraat;Badelochstraat;;;;;;;;;;;;;;"{""coordinates"": [5.470113818732055, 51.470418469067106], ""type"": ""Point""}";51.470418469067106, 5.470113818732055
4670;3962.0;Gestel;Bennekel-West, Gagelbosch;Van Blankenburgstraat;Van Blankenburgstraat;Glijbaan;;;;;180.0;Zand;;;False;True;True;;"{""coordinates"": [5.456755265818968, 51.418455015948496], ""type"": ""Point""}";51.418455015948496, 5.456755265818968
4674;3978.0;Woensel noord 1;Prinsejagt;Henschenlaan;Henschenlaan;Schommel;Nestschommel;343.0;220.0;260.0;160.0;Grindzand;;;;True;True;720x255;"{""coordinates"": [5.457949002991872, 51.470250960981886], ""type"": ""Point""}";51.470250960981886, 5.457949002991872
4675;3979.0;Woensel noord 1;Prinsejagt;Henschenlaan;Henschenlaan;Draaitoestel;draaitoestel;50.0;48.0;68.0;45.0;Grindzand;;;;True;True;360x360;"{""coordinates"": [5.4579283814583075, 51.470196060944446], ""type"": ""Point""}";51.470196060944446, 5.4579283814583075
4677;3997.0;Gestel;Blaarthem;Offenbachlaan;Offenbachlaan;Trimtoestel;Rekstok 1-delig hoog;;;260.0;145.0;;;;;;True;;"{""coordinates"": [5.452147253601444, 51.42228101837153], ""type"": ""Point""}";51.42228101837153, 5.452147253601444
4690;3870.0;Woensel zuid;Rapenland;Blondeelpad via Zijlstraat;Blondeelpad via zijlstraat;;;;;;;;;;;;;;"{""coordinates"": [5.473880809188544, 51.45839369496935], ""type"": ""Point""}";51.45839369496935, 5.473880809188544
4694;3715.0;Woensel zuid;Oude Gracht-West;Didolaan;Didolaan;Combinatietoestel;;2.0;;;200.0;Zand;;;True;;True;;"{""coordinates"": [5.489126888451401, 51.45843821007144], ""type"": ""Point""}";51.45843821007144, 5.489126888451401
4695;3926.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Bretagnehof;Bretagnehof;Speelhuisje;Speelhuisje het rode huis;185.0;132.0;146.0;32.0;Betontegels;;;False;True;;432x485;"{""coordinates"": [5.4526388241090045, 51.48150365934351], ""type"": ""Point""}";51.48150365934351, 5.4526388241090045
4696;3975.0;Woensel zuid;Limbeek-Noord;Anthony van Leeuwenhoeklaan;Speeltuin Philipsdorp;Combinatietoestel;"Gegevens aanvullen door gemeente. 
Ingetekend door speelpan";;;;88.0;Zand;;;True;True;;;"{""coordinates"": [5.463308444111283, 51.44661845349306], ""type"": ""Point""}";51.44661845349306, 5.463308444111283
4697;3746.0;Strijp 2;Bosrijk;Bosfazant;Bosfazant;;Stapstammen;;;;35.0;;;;True;;;;"{""coordinates"": [5.4162488194178815, 51.444562919684735], ""type"": ""Point""}";51.444562919684735, 5.4162488194178815
4700;4011.0;Gestel;Bennekel-Oost;;;;Speelbogen 4 stuks;400.0;100.0;128.0;88.0;Rubbertegels;;;;;True;;"{""coordinates"": [5.460017699022418, 51.42206891731225], ""type"": ""Point""}";51.42206891731225, 5.460017699022418
4702;3568.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;Schommel;;;;;;Zand;;;;True;True;;"{""coordinates"": [5.512200177661155, 51.43706625100827], ""type"": ""Point""}";51.43706625100827, 5.512200177661155
4703;3569.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;Schommel;Familieschommel;;;;;Zand;;;;;True;;"{""coordinates"": [5.511952708584857, 51.4375545116416], ""type"": ""Point""}";51.4375545116416, 5.511952708584857
4705;3785.0;Woensel zuid;Barrier;Cornelis Dankertstraat;V.O.J. (Cornelis Dankertstraat);Hobbelelement op torsieveer;;;;;450.0;;;;;True;True;1000;"{""coordinates"": [5.458292777889846, 51.46089761886721], ""type"": ""Point""}";51.46089761886721, 5.458292777889846
4707;3983.0;Woensel noord 1;Driehoeksbos;Vijfkamplaan;Sportpark Woensel (Vijfkamplaan) 2;Sportcombinatie;;600.0;400.0;270.0;250.0;Zand;;;;;True;;"{""coordinates"": [5.4533571329267785, 51.47413459267466], ""type"": ""Point""}";51.47413459267466, 5.4533571329267785
4711;3633.0;Stratum;Genneperzijde;Jacob Reviuslaan;Jacob Reviuslaan;Schommel;Vogelnest.;;;1500.0;175.0;Zand;;;;True;True;;"{""coordinates"": [5.48091679351871, 51.42273145092373], ""type"": ""Point""}";51.42273145092373, 5.48091679351871
4716;3920.0;Woensel noord 1;Kerkdorp Acht;Beerzehof;Beerzehof;Draaitoestel;Spica junior;40.0;40.0;103.0;100.0;Grindzand;;;;True;True;150;"{""coordinates"": [5.431283049120787, 51.478533511157686], ""type"": ""Point""}";51.478533511157686, 5.431283049120787
4718;3776.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Combinatietoestel;;;;;45.0;Zand;;False;False;True;True;;"{""coordinates"": [5.471679216698287, 51.477403377175385], ""type"": ""Point""}";51.477403377175385, 5.471679216698287
4724;4119.0;Woensel noord 2;Eckart;Neptunusweg;Neptunusweg;;;;;;;;;;;True;True;;"{""coordinates"": [5.491976455458147, 51.46761278653681], ""type"": ""Point""}";51.46761278653681, 5.491976455458147
4727;3973.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Bretagnehof;Bretagnehof;Glijbaan;Alladins Grot;293.0;60.0;165.0;100.0;;;;True;True;True;360x541;"{""coordinates"": [5.452698526080167, 51.48149539214276], ""type"": ""Point""}";51.48149539214276, 5.452698526080167
4728;3637.0;Stratum;Burghplan;St. Bonifaciuslaan;B.P. Bonifaciuspark / St. Bonifaciuslaan;Waterspeeltoestel;Water speeltoestel.;;;;20.0;Rubbervezels;;;True;;True;150;"{""coordinates"": [5.50392355725629, 51.425771494793786], ""type"": ""Point""}";51.425771494793786, 5.50392355725629
4735;3845.0;Strijp 1;Drents Dorp;Meidoornplein;Meidoornplein;;;;;;;;;;;;;;"{""coordinates"": [5.448907801378154, 51.44858440946256], ""type"": ""Point""}";51.44858440946256, 5.448907801378154
4737;3847.0;Strijp 1;Drents Dorp;Meidoornplein;Meidoornplein;;;;;;;;;;;;;;"{""coordinates"": [5.449059725194591, 51.44856278291118], ""type"": ""Point""}";51.44856278291118, 5.449059725194591
4738;3848.0;Strijp 1;Drents Dorp;Meidoornplein;Meidoornplein;;;;;;;;;;;;;;"{""coordinates"": [5.449174786733578, 51.44854784810027], ""type"": ""Point""}";51.44854784810027, 5.449174786733578
4750;3586.0;Woensel zuid;Limbeek-Noord;Anthony van Leeuwenhoeklaan;Speeltuin Philipsdorp;Zandspeeltoestel;Zandtafel;;;;0.0;Zand;;;True;True;;;"{""coordinates"": [5.463830013936276, 51.44642475596884], ""type"": ""Point""}";51.44642475596884, 5.463830013936276
4752;3714.0;Woensel noord 1;Blixembosch-West;Maansteen;Maansteen;Combinatietoestel;;;;;90.0;Grindzand;;;True;True;True;;"{""coordinates"": [5.467824974086727, 51.48571377789645], ""type"": ""Point""}";51.48571377789645, 5.467824974086727
4753;3841.0;Stratum;Burghplan;Bolomeystraat;Bolomeystraat;;;;;;;;;;;;;;"{""coordinates"": [5.512217652241142, 51.42706612709535], ""type"": ""Point""}";51.42706612709535, 5.512217652241142
4759;3767.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Combinatietoestel;;;;;60.0;Gras;;False;True;;;150;"{""coordinates"": [5.471482608993003, 51.47748510064639], ""type"": ""Point""}";51.47748510064639, 5.471482608993003
4760;3769.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Combinatietoestel;;;;;800.0;Gras;;;True;True;;1500;"{""coordinates"": [5.471735332237623, 51.47750719129985], ""type"": ""Point""}";51.47750719129985, 5.471735332237623
4762;3819.0;Woensel noord 2;Vaartbroek;De Koppele;De Koppele 2;;;;;;;;;;;;;;"{""coordinates"": [5.490029450465323, 51.478540976820206], ""type"": ""Point""}";51.478540976820206, 5.490029450465323
4767;3824.0;Woensel noord 2;Vaartbroek;De Koppele;De Koppele 2;;;;;;;;;;;;;;"{""coordinates"": [5.490026622798114, 51.4785190829642], ""type"": ""Point""}";51.4785190829642, 5.490026622798114
4771;3828.0;Woensel noord 2;Vaartbroek;De Koppele;De Koppele 2;;;;;;;;;;;;;;"{""coordinates"": [5.49004133835851, 51.47850172188084], ""type"": ""Point""}";51.47850172188084, 5.49004133835851
4773;3830.0;Woensel noord 2;Vaartbroek;Dadelstraat;Dadelstraat;Hobbelelement op torsieveer;PP Duoveer;120.0;50.0;87.0;70.0;Gras;;;;True;;420x250;"{""coordinates"": [5.498852216538116, 51.4794662107626], ""type"": ""Point""}";51.4794662107626, 5.498852216538116
4776;3622.0;Tongelre;Muschberg, Geestenberg;Broekakkerseweg;B.P. Muschberg;Combinatietoestel;;;;;160.0;Speelzand;;;;True;True;;"{""coordinates"": [5.520739227987236, 51.44504235234778], ""type"": ""Point""}";51.44504235234778, 5.520739227987236
4777;3647.0;Tongelre;'t Hofke;Zwaluwstaartweg;Zwaluwstaartweg;Schommel;;;;;170.0;Zand;;;;;True;;"{""coordinates"": [5.523470651887621, 51.44881147101386], ""type"": ""Point""}";51.44881147101386, 5.523470651887621
4779;3965.0;Gestel;Schrijversbuurt;Jan Luikenstraat;Jan Luikenstraat;Zandspeeltoestel;Zandspeeltoestel Boerplay PST.110.032;411.0;245.0;354.0;150.0;Grindzand;;;True;;;589x784;"{""coordinates"": [5.472457765832348, 51.42824524848197], ""type"": ""Point""}";51.42824524848197, 5.472457765832348
4784;4009.0;Woensel zuid;Woensel-West;Groenewoudseweg;Groenewoudseweg 1;Damtafel / Schaaktafel;Picknickset: tafel blad van beton zitelementen van hout, voet van beton.;;;;0.0;;;True;True;;;;"{""coordinates"": [5.456807118191849, 51.45145784169982], ""type"": ""Point""}";51.45145784169982, 5.456807118191849
4791;3696.0;Strijp 1;Philipsdorp;Keerweerstraat;Keerweerstraat;Natuurspeeltoestel;Boomstammen 60 a 80 cm boven de grond met palen;600.0;50.0;80.0;80.0;Gras;;;True;;;;"{""coordinates"": [5.462420931499182, 51.44165382541271], ""type"": ""Point""}";51.44165382541271, 5.462420931499182
4793;3698.0;Strijp 1;Philipsdorp;Keerweerstraat;Keerweerstraat;Natuurspeeltoestel;paaltjes tussen 20 a 30 cm boven de grond met diameter van 50 cm;30.0;50.0;50.0;30.0;Gras;;;True;;;;"{""coordinates"": [5.462203412311719, 51.4416966889859], ""type"": ""Point""}";51.4416966889859, 5.462203412311719
4794;3699.0;Strijp 1;Philipsdorp;Keerweerstraat;Keerweerstraat;Natuurspeeltoestel;boomstam van 2 meter lengte;200.0;50.0;50.0;;Gras;;;True;;;;"{""coordinates"": [5.462197800219558, 51.44159881498572], ""type"": ""Point""}";51.44159881498572, 5.462197800219558
4795;3700.0;Strijp 1;Philipsdorp;Keerweerstraat;Keerweerstraat;Natuurspeeltoestel;boomstam van 6 meter;600.0;50.0;50.0;40.0;Gras;;;True;;;;"{""coordinates"": [5.4623734845178085, 51.44173443050857], ""type"": ""Point""}";51.44173443050857, 5.4623734845178085
4796;3702.0;Strijp 1;Philipsdorp;Keerweerstraat;Keerweerstraat;Natuurspeeltoestel;Pad van stammen;;;;25.0;Gras;;;True;;;;"{""coordinates"": [5.4622824276588515, 51.44178032253002], ""type"": ""Point""}";51.44178032253002, 5.4622824276588515
4800;3650.0;Tongelre;Doornakkers-West;Bloemfonteinstraat;Bloemfonteinstraat;Glijbaan;;;;;45.0;Zand;;;True;True;;;"{""coordinates"": [5.5101427143496915, 51.43945974370649], ""type"": ""Point""}";51.43945974370649, 5.5101427143496915
4801;3651.0;Tongelre;Doornakkers-West;Bloemfonteinstraat;Bloemfonteinstraat;Duikelrek;;;;;148.0;Zand;;;;;True;;"{""coordinates"": [5.5100732887073, 51.43946468884038], ""type"": ""Point""}";51.43946468884038, 5.5100732887073
4807;3630.0;Woensel zuid;Mensfort;Willem van Kesselstraat;Willem van Kesselstraat 2;Schommel;;;;;125.0;Zand;;;;True;False;;"{""coordinates"": [5.467468972376924, 51.461104525597236], ""type"": ""Point""}";51.461104525597236, 5.467468972376924
4811;3723.0;Woensel noord 1;Woenselse Heide;Kuiperbergstraat;Kuiperbergstraat 1;Combinatietoestel;Incl. Glijgoot;;;;1900.0;Zand;;;True;True;;;"{""coordinates"": [5.463646204771947, 51.48249820292617], ""type"": ""Point""}";51.48249820292617, 5.463646204771947
4817;3951.0;Woensel zuid;Hemelrijken;Dr. Willem Dreesstraat;Dr. Willem Dreesstraat;Draaitoestel;Drraischijf;;;118.0;100.0;Grindzand;;;False;True;;520x520;"{""coordinates"": [5.4732873468497045, 51.44676442379446], ""type"": ""Point""}";51.44676442379446, 5.4732873468497045
4831;3656.0;Stratum;Gerardusplein;Irislaan;Irislaan 1;Evenwichtstoestel;Balanceren.;;;;28.0;Gras;;;True;;;150;"{""coordinates"": [5.490720729698245, 51.42282692094063], ""type"": ""Point""}";51.42282692094063, 5.490720729698245
4832;3709.0;Stratum;Nieuwe Erven;Heggeranklaan;Mimosalaan;Draaitoestel;Stellanova GXY944000-3717;208.0;208.0;115.0;45.0;Zand;;;;True;True;610;"{""coordinates"": [5.495445130989408, 51.42276829634384], ""type"": ""Point""}";51.42276829634384, 5.495445130989408
4833;3906.0;Tongelre;Doornakkers-Oost;Gerard Davidstraat;Gerard Davidstraat;;;;;;;;;;;;;;"{""coordinates"": [5.515898169087071, 51.437560366442064], ""type"": ""Point""}";51.437560366442064, 5.515898169087071
4837;3960.0;Gestel;Bennekel-West, Gagelbosch;Palestrinastraat;Palestrinastraat;Combinatietoestel;;;;;150.0;Zand;;;True;True;;150;"{""coordinates"": [5.44910043397812, 51.418432803165295], ""type"": ""Point""}";51.418432803165295, 5.44910043397812
4846;4188.0;Stratum;Gerardusplein;Violierstraat;Violierstraat;Duikelrek;;;;;113.0;;;;True;True;True;;"{""coordinates"": [5.491365526887301, 51.422886470297605], ""type"": ""Point""}";51.422886470297605, 5.491365526887301
4849;4215.0;Tongelre;'t Hofke;Zwaluwstaartweg;Zwaluwstaartweg;Natuurspeeltoestel;;;;;34.0;Gras;;;True;;;;"{""coordinates"": [5.523279112129742, 51.44871577679053], ""type"": ""Point""}";51.44871577679053, 5.523279112129742
4851;4051.0;Stratum;Genneperzijde;Jacob Reviuslaan;Jacob Reviuslaan 1;;;;;;0.0;Gras;;;;;True;;"{""coordinates"": [5.481036084878133, 51.423095526918054], ""type"": ""Point""}";51.423095526918054, 5.481036084878133
4856;4102.0;Stratum;Gijzenrooi;Eijerven;Eijerven;Draaitoestel;Stacarrousel;48.0;48.0;208.0;45.0;Grindzand;;;;True;;350x290;"{""coordinates"": [5.512743259180272, 51.41909614390696], ""type"": ""Point""}";51.41909614390696, 5.512743259180272
4857;4113.0;Strijp 1;Schouwbroek;Loggerstraat;Loggerstraat;Wip met torsieblok;4 persoons wip;345.0;28.0;65.0;110.0;Grindzand;;;True;;True;300x640;"{""coordinates"": [5.4536384052753295, 51.437638309234444], ""type"": ""Point""}";51.437638309234444, 5.4536384052753295
4858;4126.0;Woensel zuid;Gildebuurt;Looierstraat;Looierstraat;;;;;;;;;;;True;True;;"{""coordinates"": [5.4754623700279, 51.45097845186077], ""type"": ""Point""}";51.45097845186077, 5.4754623700279
4859;4206.0;Woensel zuid;Kronehoef;Mathys de Layenslaan;Mathys de Layenslaan // Marterstraat t.o. 40;Combinatietoestel;Locomotief;;;;93.0;Zand;;;True;True;True;;"{""coordinates"": [5.461893009838961, 51.45582030934073], ""type"": ""Point""}";51.45582030934073, 5.461893009838961
4860;4037.0;Strijp 1;Drents Dorp;Apeldoornstraat;Apeldoornstraat;;Voetbalkooi met baskets;2000.0;900.0;400.0;0.0;Betontegels;;;True;;True;;"{""coordinates"": [5.439322509119263, 51.44786175775223], ""type"": ""Point""}";51.44786175775223, 5.439322509119263
4865;4045.0;Strijp 1;Drents Dorp;Apeldoornstraat;Apeldoornstraat;;Fiets;90.0;50.0;140.0;85.0;Gras;;;;True;True;;"{""coordinates"": [5.439949530631768, 51.447214642209964], ""type"": ""Point""}";51.447214642209964, 5.439949530631768
4866;4060.0;Stratum;Burghplan;St Bonifaciuslaan;B.P. Bonifatiuspark;;Sit-up bench;;;;50.0;Zand;;;;True;True;;"{""coordinates"": [5.505046326011802, 51.42494709013493], ""type"": ""Point""}";51.42494709013493, 5.505046326011802
4869;4097.0;Woensel noord 1;Achtse Barrier-Hoeven;Brestlaan;Brestlaan;Combinatietoestel;Combinatietoestel Borneo 5 66 261 5;846.0;605.0;402.0;145.0;Grindzand;;;True;;;970x870x420;"{""coordinates"": [5.449863131216216, 51.49345339776962], ""type"": ""Point""}";51.49345339776962, 5.449863131216216
4870;4128.0;Stratum;Genneperzijde;Jacob Reviuslaan;Jacob Reviuslaan;Combinatietoestel;Aerospeed IXO metaal;790.0;200.0;300.0;70.0;Grindzand;;;;;True;500x1100;"{""coordinates"": [5.4809673142717665, 51.42268972970219], ""type"": ""Point""}";51.42268972970219, 5.4809673142717665
4871;4178.0;;;Grasbaan;Grasbaan;Tafeltennistafel;;;;;;Gras;;True;;;;;"{""coordinates"": [5.408888148164175, 51.439655993445264], ""type"": ""Point""}";51.439655993445264, 5.408888148164175
4872;4179.0;;;Grasplein;Grasplein;Evenwichtsparcours;;;;;99.0;Gras;;;True;True;;;"{""coordinates"": [5.413623233713376, 51.43944284172551], ""type"": ""Point""}";51.43944284172551, 5.413623233713376
4875;4089.0;Woensel noord 2;Blixembosch-Oost;Vuurpot;Vuurpot;Evenwichtstoestel;Kruipbuizen;240.0;;240.0;70.0;Gras;;;True;;;500x370;"{""coordinates"": [5.480192473640168, 51.49396062274545], ""type"": ""Point""}";51.49396062274545, 5.480192473640168
4878;4124.0;Woensel zuid;Kronehoef;Hermelijnstraat;Hermelijnstraat;Combinatietoestel;Kanopé II combinatietoestel Type A1;390.0;190.0;340.0;117.0;Zand;;;;True;True;1500;"{""coordinates"": [5.467684952268078, 51.454946029811985], ""type"": ""Point""}";51.454946029811985, 5.467684952268078
4879;4125.0;Woensel zuid;Gildebuurt;Looierstraat;Looierstraat;;;;;;;Gras;;;;;True;;"{""coordinates"": [5.4759680161385, 51.45094312309218], ""type"": ""Point""}";51.45094312309218, 5.4759680161385
4880;4214.0;;;Avondroodstraat;Avondroodstraat;Basketbalpaal;;;;;;Betontegels;;;;True;True;;"{""coordinates"": [5.526928563280121, 51.448431034554396], ""type"": ""Point""}";51.448431034554396, 5.526928563280121
4883;4112.0;;;;Urban sports park;;Doel;;;;;;;;;;True;;"{""coordinates"": [5.438371918512921, 51.44800214832447], ""type"": ""Point""}";51.44800214832447, 5.438371918512921
4888;4075.0;Woensel noord 1;Driehoeksbos;Vijfkamplaan;Sportpark Woensel (Vijfkamplaan) 2;;;;;;;Betontegels;;;;True;True;;"{""coordinates"": [5.453579253253718, 51.47400612620476], ""type"": ""Point""}";51.47400612620476, 5.453579253253718
4889;4140.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Juralaan;B.P. Achtste Barrier Zuid;Basketbalpaal;basketbalpaal met bord;237.0;180.0;400.0;;Asfalt;;;True;;True;;"{""coordinates"": [5.444993355327761, 51.48468583468905], ""type"": ""Point""}";51.48468583468905, 5.444993355327761
4898;4057.0;Stratum;Burghplan;St Bonifaciuslaan;B.P. Bonifatiuspark;;Plymetric boxes;;;;50.0;Zand;;;;;True;;"{""coordinates"": [5.50513833493264, 51.42492484525794], ""type"": ""Point""}";51.42492484525794, 5.50513833493264
4899;4058.0;Stratum;Burghplan;St Bonifaciuslaan;B.P. Bonifatiuspark;;Cross trainer;;;;43.0;Zand;;;;;True;;"{""coordinates"": [5.50510075887054, 51.42492235389684], ""type"": ""Point""}";51.42492235389684, 5.50510075887054
4903;4091.0;Woensel noord 2;Blixembosch-Oost;Vuurpot;Vuurpot;Evenwichtsbalk;Evenwichtsbalk;420.0;200.0;30.0;30.0;Gras;;;True;;;725x507;"{""coordinates"": [5.479993675034787, 51.49394672753604], ""type"": ""Point""}";51.49394672753604, 5.479993675034787
4904;4092.0;Woensel noord 2;Blixembosch-Oost;Vuurpot;Vuurpot;Stappaal;Stappaal 14-16 cm;40.0;;;60.0;Gras;;;True;;;325x325;"{""coordinates"": [5.480302155179426, 51.4939549316152], ""type"": ""Point""}";51.4939549316152, 5.480302155179426
4905;4093.0;Woensel noord 2;Blixembosch-Oost;Vuurpot;Vuurpot;Natuurspeeltoestel;speeltoestel;333.0;51.0;120.0;30.0;;;;True;;;360x630;"{""coordinates"": [5.480075403240676, 51.493896409601014], ""type"": ""Point""}";51.493896409601014, 5.480075403240676
4909;4134.0;Woensel noord 2;Vlokhoven;Taborstraat;Taborstraat;Combinatietoestel;kasteel Wachttoren met netbrug;328.0;350.0;410.0;118.0;Grindzand;;;True;True;;616x650;"{""coordinates"": [5.481691994952878, 51.47123978524252], ""type"": ""Point""}";51.47123978524252, 5.481691994952878
4913;4198.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Grenoblelaan;Grenoblelaan;Hobbelelement op veer;;;;;;Grindzand;;;;True;True;;"{""coordinates"": [5.445108679539349, 51.480143004293375], ""type"": ""Point""}";51.480143004293375, 5.445108679539349
4915;4200.0;Woensel noord 2;Tempel;Orvallaan;Orvallaan;Combinatietoestel;;;;;126.0;Grindzand;;;;True;True;;"{""coordinates"": [5.483267055695461, 51.482381803901816], ""type"": ""Point""}";51.482381803901816, 5.483267055695461
4921;4169.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Speeltoestel;Speelschip over water;;;;227.0;Zand;;False;True;True;True;;"{""coordinates"": [5.472854231328719, 51.47671304612313], ""type"": ""Point""}";51.47671304612313, 5.472854231328719
