FID,knooppunt,soort,landsdeel,kwaliteit_,capaciteit,ketenmobil,netwerkont,klanttevre,fietscapac,transferca,groei_reiz,ontwikkeli,verdeling_,wensknoopp,soort_gesp,sqm100,sqm200,sqm300,sqm400,sqm500,sqm600,sqm700,sqm800,sqm900,sqm1000,sqm1100,sqm1200,sqm1300,sqm1400,sqm1500,sqmtotal,sqmtotalge,rank,filter200,data_origi,long,lat,gdb_geomattr_data,shape
ov_knooppunt_buffer.129,Sliedrecht Baanhoek,1,Zuidvleugel,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,92,22,0,Top10NL,4.74299218,51.82928817,,"POLYGON ((111592.83630000055 426939.5348000005, 111573.62159999833 426744.4444000013, 111516.71579999849 426556.85130000114, 111424.30590000004 426383.96449999884, 111299.94310000166 426232.4279999994, 111148.4065000005 426108.0650999993, 110975.5196999982 426015.65520000085, 110787.92660000175 425958.749499999, 110592.83630000055 425939.5348000005, 110397.74599999934 425958.749499999, 110210.1528000012 426015.65520000085, 110037.2659999989 426108.0650999993, 109885.72949999943 426232.4279999994, 109761.36670000106 426383.96449999884, 109668.95670000091 426556.85130000114, 109612.05099999905 426744.4444000013, 109592.83630000055 426939.5348000005, 109612.05099999905 427134.6251000017, 109668.95670000091 427322.21819999814, 109761.36670000106 427495.10500000045, 109885.72949999943 427646.6414999999, 110037.2659999989 427771.0044, 110210.1528000012 427863.41429999843, 110397.74599999934 427920.3200000003, 110592.83630000055 427939.5348000005, 110787.92660000175 427920.3200000003, 110975.5196999982 427863.41429999843, 111148.4065000005 427771.0044, 111299.94310000166 427646.6414999999, 111424.30590000004 427495.10500000045, 111516.71579999849 427322.21819999814, 111573.62159999833 427134.6251000017, 111592.83630000055 426939.5348000005))"
ov_knooppunt_buffer.130,Spaubeek,1,Zuid,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,3,0,9,0,0,168,0,0,0,0,0,180,221,8,0,Top10NL,5.84916499,50.94349885,,"POLYGON ((188468.87530000135 328300.314100001, 188449.66059999913 328105.22370000184, 188392.7547999993 327917.63060000166, 188300.34490000084 327744.74379999936, 188175.98209999874 327593.2072999999, 188024.4455000013 327468.8445000015, 187851.558699999 327376.4345000014, 187663.96559999883 327319.5287999995, 187468.87530000135 327300.314100001, 187273.78500000015 327319.5287999995, 187086.19179999828 327376.4345000014, 186913.3049999997 327468.8445000015, 186761.76850000024 327593.2072999999, 186637.40569999814 327744.74379999936, 186544.99570000172 327917.63060000166, 186488.08999999985 328105.22370000184, 186468.87530000135 328300.314100001, 186488.08999999985 328495.4043999985, 186544.99570000172 328682.99749999866, 186637.40569999814 328855.88430000097, 186761.76850000024 329007.4208999984, 186913.3049999997 329131.7837000005, 187086.19179999828 329224.19359999895, 187273.78500000015 329281.0993999988, 187468.87530000135 329300.314100001, 187663.96559999883 329281.0993999988, 187851.558699999 329224.19359999895, 188024.4455000013 329131.7837000005, 188175.98209999874 329007.4208999984, 188300.34490000084 328855.88430000097, 188392.7547999993 328682.99749999866, 188449.66059999913 328495.4043999985, 188468.87530000135 328300.314100001))"
ov_knooppunt_buffer.131,St. Oederode A50,2,Zuid,1,0,1,1,0,0,0,0,0,1,1,2,154,199,0,0,0,0,0,0,0,0,0,0,0,0,0,353,1567,24,1,Handmatig Google,5.47801552,51.5714186,,"POLYGON ((161795.91479999945 398057.9684000015, 161786.30739999935 397960.42330000177, 161757.85449999943 397866.626699999, 161711.6495999992 397780.1832999997, 161649.46819999814 397704.4149999991, 161573.6999000013 397642.2336000018, 161487.25649999827 397596.02870000154, 161393.4598999992 397567.5758000016, 161295.91479999945 397557.9684000015, 161198.36960000172 397567.5758000016, 161104.57299999893 397596.02870000154, 161018.12959999964 397642.2336000018, 160942.36140000075 397704.4149999991, 160880.1799999997 397780.1832999997, 160833.9750000015 397866.626699999, 160805.52210000157 397960.42330000177, 160795.91479999945 398057.9684000015, 160805.52210000157 398155.51359999925, 160833.9750000015 398249.3101999983, 160880.1799999997 398335.75360000134, 160942.36140000075 398411.5218000002, 161018.12959999964 398473.70320000127, 161104.57299999893 398519.9081999995, 161198.36960000172 398548.3610999994, 161295.91479999945 398557.9684000015, 161393.4598999992 398548.3610999994, 161487.25649999827 398519.9081999995, 161573.6999000013 398473.70320000127, 161649.46819999814 398411.5218000002, 161711.6495999992 398335.75360000134, 161757.85449999943 398249.3101999983, 161786.30739999935 398155.51359999925, 161795.91479999945 398057.9684000015))"
ov_knooppunt_buffer.132,Staphorst,1,Oost,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,309,309,65,1,Handmatig Google,6.21563587,52.64894167,,"POLYGON ((212063.7525999993 518260.87099999934, 212044.5379000008 518065.78069999814, 211987.63210000098 517878.1876000017, 211895.2221999988 517705.3007999994, 211770.85940000042 517553.76419999823, 211619.32279999927 517429.40139999986, 211446.4360000007 517336.9915000014, 211258.8429000005 517280.08570000157, 211063.7525999993 517260.87099999934, 210868.66230000183 517280.08570000157, 210681.06920000166 517336.9915000014, 210508.18239999935 517429.40139999986, 210356.6457999982 517553.76419999823, 210232.28299999982 517705.3007999994, 210139.87310000136 517878.1876000017, 210082.96730000153 518065.78069999814, 210063.7525999993 518260.87099999934, 210082.96730000153 518455.96130000055, 210139.87310000136 518643.5544000007, 210232.28299999982 518816.4411999993, 210356.6457999982 518967.97780000046, 210508.18239999935 519092.34059999883, 210681.06920000166 519184.750500001, 210868.66230000183 519241.65630000085, 211063.7525999993 519260.87099999934, 211258.8429000005 519241.65630000085, 211446.4360000007 519184.750500001, 211619.32279999927 519092.34059999883, 211770.85940000042 518967.97780000046, 211895.2221999988 518816.4411999993, 211987.63210000098 518643.5544000007, 212044.5379000008 518455.96130000055, 212063.7525999993 518260.87099999934))"
ov_knooppunt_buffer.133,Swalmen,1,Zuid,1,0,0,0,0,0,0,0,0,1,0,1,1570,641,206,116,13,470,301,661,0,614,0,0,0,0,0,4592,30159,7,1,Top10NL,6.03290255,51.2362472,,"POLYGON ((201094.69830000028 360965.4127999991, 201075.48360000178 360770.32239999995, 201018.57789999992 360582.7292999998, 200926.16800000146 360409.8425000012, 200801.8051000014 360258.3060000017, 200650.2685999982 360133.94319999963, 200477.38179999962 360041.5331999995, 200289.78869999945 359984.62750000134, 200094.69830000028 359965.4127999991, 199899.60799999908 359984.62750000134, 199712.0148999989 360041.5331999995, 199539.12810000032 360133.94319999963, 199387.59160000086 360258.3060000017, 199263.2287000008 360409.8425000012, 199170.8187999986 360582.7292999998, 199113.91310000047 360770.32239999995, 199094.69830000028 360965.4127999991, 199113.91310000047 361160.5031000003, 199170.8187999986 361348.0962000005, 199263.2287000008 361520.9829999991, 199387.59160000086 361672.51949999854, 199539.12810000032 361796.8823999986, 199712.0148999989 361889.2923000008, 199899.60799999908 361946.1979999989, 200094.69830000028 361965.4127999991, 200289.78869999945 361946.1979999989, 200477.38179999962 361889.2923000008, 200650.2685999982 361796.8823999986, 200801.8051000014 361672.51949999854, 200926.16800000146 361520.9829999991, 201018.57789999992 361348.0962000005, 201075.48360000178 361160.5031000003, 201094.69830000028 360965.4127999991))"
ov_knooppunt_buffer.134,Tegelen,1,Zuid,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,22,1982,256,0,737,0,0,0,0,0,2997,9543,17,1,Top10NL,6.14335026,51.33928966,,"POLYGON ((208689.2012999989 372502.5566000007, 208669.9866000004 372307.4662999995, 208613.08089999855 372119.87319999933, 208520.6710000001 371946.98640000075, 208396.30810000002 371795.4499000013, 208244.77160000056 371671.0870000012, 208071.88479999825 371578.67709999904, 207884.2917000018 371521.7714000009, 207689.2012999989 371502.5566000007, 207494.11100000143 371521.7714000009, 207306.51790000126 371578.67709999904, 207133.63109999895 371671.0870000012, 206982.0945999995 371795.4499000013, 206857.73169999942 371946.98640000075, 206765.32180000097 372119.87319999933, 206708.4160999991 372307.4662999995, 206689.2012999989 372502.5566000007, 206708.4160999991 372697.6469999999, 206765.32180000097 372885.24010000005, 206857.73169999942 373058.12689999864, 206982.0945999995 373209.6634000018, 207133.63109999895 373334.02629999816, 207306.51790000126 373426.43620000035, 207494.11100000143 373483.3418999985, 207689.2012999989 373502.5566000007, 207884.2917000018 373483.3418999985, 208071.88479999825 373426.43620000035, 208244.77160000056 373334.02629999816, 208396.30810000002 373209.6634000018, 208520.6710000001 373058.12689999864, 208613.08089999855 372885.24010000005, 208669.9866000004 372697.6469999999, 208689.2012999989 372502.5566000007))"
ov_knooppunt_buffer.135,Terneuzen WST,2,Zuid,0,0,1,1,0,0,0,0,0,1,0,2,472,1042,4257,4255,1249,0,0,0,0,0,0,0,0,0,0,11274,29056,1,1,Handmatig Google,3.81338479,51.32781937,,"POLYGON ((45812.044300001115 372136.1158999987, 45802.43699999899 372038.570700001, 45773.98409999907 371944.77419999987, 45727.77910000086 371858.3308000006, 45665.59769999981 371782.5625, 45589.82939999923 371720.38109999895, 45503.38599999994 371674.17610000074, 45409.58949999884 371645.7232999988, 45312.044300001115 371636.1158999987, 45214.49920000136 371645.7232999988, 45120.70259999856 371674.17610000074, 45034.25919999927 371720.38109999895, 44958.490899998695 371782.5625, 44896.30950000137 371858.3308000006, 44850.10460000113 371944.77419999987, 44821.65170000121 372038.570700001, 44812.044300001115 372136.1158999987, 44821.65170000121 372233.66110000014, 44850.10460000113 372327.45760000125, 44896.30950000137 372413.90100000054, 44958.490899998695 372489.6693000011, 45034.25919999927 372551.85069999844, 45120.70259999856 372598.0557000004, 45214.49920000136 372626.5084999986, 45312.044300001115 372636.1158999987, 45409.58949999884 372626.5084999986, 45503.38599999994 372598.0557000004, 45589.82939999923 372551.85069999844, 45665.59769999981 372489.6693000011, 45727.77910000086 372413.90100000054, 45773.98409999907 372327.45760000125, 45802.43699999899 372233.66110000014, 45812.044300001115 372136.1158999987))"
ov_knooppunt_buffer.136,Vlissingen-Souburg,1,Zuid,0,1,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,9,34,0,Top10NL,3.59507048,51.46468223,,"POLYGON ((31472.61459999904 387710.00140000135, 31453.399900000542 387514.91099999845, 31396.49410000071 387327.3178999983, 31304.084199998528 387154.4310999997, 31179.721400000155 387002.89460000023, 31028.184799999 386878.53180000186, 30855.298000000417 386786.1218000017, 30667.704900000244 386729.21609999985, 30472.61459999904 386710.00140000135, 30277.52430000156 386729.21609999985, 30089.931099999696 386786.1218000017, 29917.044300001115 386878.53180000186, 29765.50780000165 387002.89460000023, 29641.144999999553 387154.4310999997, 29548.734999999404 387327.3178999983, 29491.829300001264 387514.91099999845, 29472.61459999904 387710.00140000135, 29491.829300001264 387905.0916999988, 29548.734999999404 388092.684799999, 29641.144999999553 388265.5716000013, 29765.50780000165 388417.10810000077, 29917.044300001115 388541.47100000083, 30089.931099999696 388633.8808999993, 30277.52430000156 388690.78660000116, 30472.61459999904 388710.00140000135, 30667.704900000244 388690.78660000116, 30855.298000000417 388633.8808999993, 31028.184799999 388541.47100000083, 31179.721400000155 388417.10810000077, 31304.084199998528 388265.5716000013, 31396.49410000071 388092.684799999, 31453.399900000542 387905.0916999988, 31472.61459999904 387710.00140000135))"
ov_knooppunt_buffer.137,Tilburg zuid/Goirle,2,Zuid,1,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,43,43,17,0,OpenStreetMap,5.0644375,51.5426365,,"POLYGON ((133109.44139999896 394901.5080999993, 133099.83410000056 394803.9629999995, 133071.38120000064 394710.16640000045, 133025.1761999987 394623.72300000116, 132962.99480000138 394547.9547000006, 132887.2265000008 394485.77329999954, 132800.7831000015 394439.5683000013, 132706.9866000004 394411.1154999994, 132609.44139999896 394401.5080999993, 132511.8962999992 394411.1154999994, 132418.09970000014 394439.5683000013, 132331.65630000085 394485.77329999954, 132255.88800000027 394547.9547000006, 132193.70659999922 394623.72300000116, 132147.50169999897 394710.16640000045, 132119.04879999906 394803.9629999995, 132109.44139999896 394901.5080999993, 132119.04879999906 394999.0533000007, 132147.50169999897 395092.84980000183, 132193.70659999922 395179.2932000011, 132255.88800000027 395255.0615000017, 132331.65630000085 395317.242899999, 132418.09970000014 395363.44790000096, 132511.8962999992 395391.9008000009, 132609.44139999896 395401.5080999993, 132706.9866000004 395391.9008000009, 132800.7831000015 395363.44790000096, 132887.2265000008 395317.242899999, 132962.99480000138 395255.0615000017, 133025.1761999987 395179.2932000011, 133071.38120000064 395092.84980000183, 133099.83410000056 394999.0533000007, 133109.44139999896 394901.5080999993))"
ov_knooppunt_buffer.138,Utrecht Galgenwaard/Herculesplein,2,Midden,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,954,695,0,0,0,0,0,0,0,0,0,0,1649,2604,17,1,Handmatig Google,5.14861696,52.07912525,,"POLYGON ((139144.74390000105 454565.8718000017, 139135.13650000095 454468.32669999823, 139106.68360000104 454374.53009999916, 139060.4787000008 454288.08669999987, 138998.29729999974 454212.3183999993, 138922.52899999917 454150.13699999824, 138836.08559999987 454103.9321000017, 138742.2890000008 454075.4792000018, 138644.74390000105 454065.8718000017, 138547.1986999996 454075.4792000018, 138453.4021999985 454103.9321000017, 138366.9587999992 454150.13699999824, 138291.19049999863 454212.3183999993, 138229.0091000013 454288.08669999987, 138182.80409999937 454374.53009999916, 138154.35119999945 454468.32669999823, 138144.74390000105 454565.8718000017, 138154.35119999945 454663.41699999943, 138182.80409999937 454757.21350000054, 138229.0091000013 454843.6568999998, 138291.19049999863 454919.4252000004, 138366.9587999992 454981.60660000145, 138453.4021999985 455027.81159999967, 138547.1986999996 455056.2644999996, 138644.74390000105 455065.8718000017, 138742.2890000008 455056.2644999996, 138836.08559999987 455027.81159999967, 138922.52899999917 454981.60660000145, 138998.29729999974 454919.4252000004, 139060.4787000008 454843.6568999998, 139106.68360000104 454757.21350000054, 139135.13650000095 454663.41699999943, 139144.74390000105 454565.8718000017))"
ov_knooppunt_buffer.139,Utrecht Koningsweg,1,Midden,1,1,1,1,0,0,0,0,0,1,1,1,0,0,153,0,2,0,203,81,0,2015,0,0,0,0,0,2454,4308,29,1,Handmatig Google,5.14852263,52.07207651,,"POLYGON ((139635.70080000162 453781.66059999913, 139616.4860999994 453586.57019999996, 139559.58029999956 453398.9770999998, 139467.1704000011 453226.0903000012, 139342.807599999 453074.55380000174, 139191.27100000158 452950.1909000017, 139018.38419999927 452857.7809999995, 138830.7910999991 452800.87530000135, 138635.70080000162 452781.66059999913, 138440.61050000042 452800.87530000135, 138253.01740000024 452857.7809999995, 138080.13060000166 452950.1909000017, 137928.5940000005 453074.55380000174, 137804.2311999984 453226.0903000012, 137711.82129999995 453398.9770999998, 137654.91550000012 453586.57019999996, 137635.70080000162 453781.66059999913, 137654.91550000012 453976.75090000033, 137711.82129999995 454164.3440000005, 137804.2311999984 454337.2307999991, 137928.5940000005 454488.76729999855, 138080.13060000166 454613.1301999986, 138253.01740000024 454705.5401000008, 138440.61050000042 454762.44579999894, 138635.70080000162 454781.66059999913, 138830.7910999991 454762.44579999894, 139018.38419999927 454705.5401000008, 139191.27100000158 454613.1301999986, 139342.807599999 454488.76729999855, 139467.1704000011 454337.2307999991, 139559.58029999956 454164.3440000005, 139616.4860999994 453976.75090000033, 139635.70080000162 453781.66059999913))"
ov_knooppunt_buffer.140,Utrecht Lage Weide,1,Midden,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,17,0,174,0,0,0,0,0,192,227,7,0,Handmatig Google,5.06030046,52.11944739,,"POLYGON ((133610.80750000104 459075.6209000014, 133591.59279999882 458880.5306000002, 133534.686999999 458692.9375, 133442.27710000053 458520.0507000014, 133317.91429999843 458368.51410000026, 133166.377700001 458244.15129999816, 132993.4908999987 458151.7413999997, 132805.89779999852 458094.8355999999, 132610.80750000104 458075.6209000014, 132415.71719999984 458094.8355999999, 132228.1240000017 458151.7413999997, 132055.2371999994 458244.15129999816, 131903.70069999993 458368.51410000026, 131779.33790000156 458520.0507000014, 131686.9279000014 458692.9375, 131630.02219999954 458880.5306000002, 131610.80750000104 459075.6209000014, 131630.02219999954 459270.71119999886, 131686.9279000014 459458.3044000007, 131779.33790000156 459631.1911999993, 131903.70069999993 459782.72769999877, 132055.2371999994 459907.09050000086, 132228.1240000017 459999.500500001, 132415.71719999984 460056.40619999915, 132610.80750000104 460075.6209000014, 132805.89779999852 460056.40619999915, 132993.4908999987 459999.500500001, 133166.377700001 459907.09050000086, 133317.91429999843 459782.72769999877, 133442.27710000053 459631.1911999993, 133534.686999999 459458.3044000007, 133591.59279999882 459270.71119999886, 133610.80750000104 459075.6209000014))"
