OBJECTID,KDUVORM,KDUHGA1,KDUBOKBO,KDUBOKBE,KDULENGT,KDUBREED,XXXMATER,KDUSOORT,KWKAFSL1,KWKDATUM,KWKOPME,KWKPLAAN,OSMOMSCH,KWKAFSL2,IWS_MEMO,KWKNAAM,IWS_LEGGERSTATUS,IWS_OH_RENOVATIEJAAR,KDUIDENT,IWS_WATERBEHEERFUNCTIE,KERIDENT,IWS_AFST_B,KDUMOEBE,KDUMOEBO,KWKKEREN,OBJECTID_1,KDUIDENT_1,ONDERHOUDSPLICHTIGE_1,ONDERHOUDSVERPLICHTING_1,ONDERHOUDSPLICHTIGE_2,ONDERHOUDSVERPLICHTING_2,GlobalID,Shape__Length
1675,1,,-3.85,-3.85,8,0.5,3,,,,,,,,,,,,KK.200.118-D14,,,2,,,2,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,,d9cbf6a8-211d-478c-8eed-bd644fe1842d,7.90084615882429
1676,1,,-4.3,-4.38,19,0.8,3,,,,,,,,,,,,KK.300-D24,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,acbe349a-6496-46c6-a07f-a56852c41fe7,19.4495695785552
1677,1,,-1.3,-1.3,5.4,0.8,3,,,,,,,,,,,,CM.15.10-D63,,,2,,,2,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,,a18b9bc5-c7d1-4bc5-aea7-9b519269b963,5.39870229355981
1678,1,,-2.2,-2.2,7.8,1,31,,,,,,,,,,,,CM.15-D77,,,2,,,2,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,,4039b66c-6793-4b58-978a-03a6092c9318,7.79763201171887
1679,2,1.25,-2.23,-2.21,19.4,1.25,3,,,,,,,,,,,,CM.15-D76,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Provincie,Onderhoud hoofdconstructie,0326f95b-ed3f-4e3d-80c1-51213479360a,19.3966693275419
1680,1,,-3.65,-3.65,6.2,0.5,3,,,,,,,,,,,,KK.200.146-D53,,,2,,,2,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,,8a5c30fc-0d10-4264-8aa0-2c6486b929a4,6.21470405338069
1681,,,,,,,,4,,,,,Dam met duiker,,,,,,D737007,,,,,,,,,Aangeland,Geheel onderhoud,,,88f3fe45-71c3-41d0-894a-a1c00ebfd880,7.44897740280008
1682,,,,,,,,4,,,,,Dam met duiker,,,,,,D737010,,,,,,,,,Aangeland,Geheel onderhoud,,,a8e452e9-3bd6-4014-a49f-f278c1349efc,8.53899358541485
1683,1,,2.97,3.21,42,0.7,3,2,,,voor huispercelen Rijksweg 18 tot en met 20,Rijksweg Uffelte provincie Drenthe,voor huispercelen Rijksweg 18 tot en met 20,,,,,,D743373,,,,,,,,,Provincie,Onderhoud hoofdconstructie,Waterschap,Onderhoud doorstroomprofiel duiker,daa8c2ff-90a8-41d1-a3f3-400a50dc30e8,42.3835937087284
1684,1,,-1.79,-1.75,6.97,0.32,20,1,,,,,,,,,,,D737300,,,,,,,,,Aangeland,Geheel onderhoud,,,ba776be5-ee14-43d0-86a4-bdcbae9cbcda,6.96636192251949
1685,1,,,,34,0.5,3,,,,,,,,,,,,SZ.335.31-D6,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,95f61407-77a2-4b9e-bca2-80e6bb880d90,35.695231210519
1686,1,,-1.88,-1.9,6.29,0.9,3,4,,2021,,,Dam met duiker,,,,,,D737649,,,,,,,,,Houder vergunning,Geheel onderhoud,,,f6b5c62a-b3e3-43c0-87d0-6c12a8623bfe,6.29287285105162
1687,,,,,,,,4,,,,,Dam met duiker,,,,,,D738255,,,,,,,,,Aangeland,Geheel onderhoud,,,35739d44-e968-4311-bcd6-0acb5fb8a4cf,14.8664945480958
1688,1,,2.72,2.72,10.8,0.6,3,,,2021,,,,,,,,,D739215,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,341a57be-946c-4eb7-a0f7-fd89bc820756,11.2996304045336
1689,1,,,,30,0.8,3,,,,,,,,,,,,OV.85-D91,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Provincie,Onderhoud hoofdconstructie,be961909-76ef-4f0d-9714-e73e753997a3,28.9520793332034
1690,1,,5.54,5.55,2.42,0.6,3,4,,,,,,,,,,,731229,,,,,,,,,,,,,f65a2939-9687-43d5-8595-38fcf213b506,2.41820369717763
1691,1,,2.12,2.04,9,0.7,3,4,,,voor huispercelen Rijksweg 18 tot en met 20,Rijksweg Uffelte provincie Drenthe,voor huispercelen Rijksweg 18 tot en met 20,,,,,,D743372,,,,,,,,,Provincie,Onderhoud hoofdconstructie,Waterschap,Onderhoud doorstroomprofiel duiker,955b3a82-ac45-4337-8a1c-4d91e1a204e3,9.23587018525517
1692,1,,13.85,13.91,4.96,0.8,3,4,,,,,Dam met duiker,,,,,,D640331,,,,,,,,,Aangeland,Geheel onderhoud,,,ce012838-05f0-4163-b54d-7e03c68d6a0b,4.96081088989096
1693,1,,14.23,14.37,8.4,0.4,3,4,,,,,Dam met duiker,,,,,,D640332,,,,,,,,,Aangeland,Geheel onderhoud,,,caf48a6a-50df-4507-ae72-824e86b00d11,8.39863274847455
1694,1,,3.5,3.5,12,0.5,3,,,2021,,,,,,,,,D733478,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,a9986bf2-a2c1-4781-898f-e62e2a57a10f,12.0044406359802
1695,1,,-1.8,-1.8,10,0.5,98,,,,,,,,,,,,VR.15.118-D158,,,2,,,2,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,,d1483624-b47d-42ad-bf09-063ece7503dd,9.99609448800346
1696,1,,-1.87,-1.92,104.2,0.4,20,,,,,,,,,,,,MB.30.20-D235,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,60c305ee-dcc5-498d-a129-4c85b539a9d3,104.225057011713
1697,99,,,,8.2,,98,,,,,,,,,,,,MB.195.54-D246,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,3dc7c698-bb0b-4e16-8c45-5c4502d00061,8.16442809248973
1698,1,,10.11,10.14,29.5,0.6,3,,,,,,,,,,,,D740815,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,de1d3781-a46a-4cf3-aba2-9ceeabbc76f8,29.4971229332856
1699,1,,10.17,10.27,167.07,0.6,3,,,,,,,,,,,,D740816,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,240899a6-213d-4885-ada0-92da6aba2a7b,167.066494580943
1700,1,,10.26,10.18,49.99,0.6,3,,,,,,,,,,,,D740817,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,8e35a8c9-704d-48ed-9930-e480fc9c16ab,49.9852533880202
1701,1,,10.17,10.21,37.29,0.6,3,,,,,,,,,,,,740818,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,ada804cd-c3dc-4d5f-b6d9-534639a112dc,37.2887808929956
1702,1,,10.06,9.94,26.33,0.2,20,,,,,,,,,,,,D741771,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,77e2a8a5-869b-4aab-9fd4-bd2384a87c79,26.3308958165759
1703,1,,-1.63,-1.68,14.72,0.8,3,4,,,,,Dam met duiker,,,,,,D742091,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Aangeland,Onderhoud hoofdconstructie,6e1879c2-cdb1-49e1-9767-5148b4fc27fb,15.1476769803713
1704,1,,4.1,4.12,10.2,0.37,20,1,,2022,,,Is aangelegd voor onderhoudsroute,,,,,,D742093,,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,a760b57d-bd72-4a7b-a3e1-84bd8d778819,10.2020509995478
1705,1,,,,,0.35,20,,,,,,,,,,,,D742746,,,,,,,,,Aangeland,Conform onderhoudsplan waterkeringen,,,e35ef240-ddd5-4868-a570-c376a7918d6e,18.6113843573833
1706,1,,3.14,3.08,23,0.6,3,2,,,,Rijksweg provincie drenthe,,,,,,,D743376,,,,,,,,,Provincie,Onderhoud hoofdconstructie,Waterschap,Onderhoud doorstroomprofiel duiker,58562834-7d6e-4716-a53c-f40acf00890a,23.0516971882264
1707,1,,-0.81,-0.82,10.1,0.6,3,,,,,,,,,,,,DV.5.118-D61,,,2,,,2,,,Onbekend,Gewoon en buitengewoon en constructie,,,2cd15ed8-28f9-47be-b731-4def741cb410,10.1093325691108
1708,1,,0.76,0.62,9.6,0.4,20,,,,,,,,,,,,DV.5.164-PD8,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,09887b86-cffc-4808-b430-5a30772964c3,9.58354165132859
1709,1,,-0.07,-0.11,10,0.6,3,,,,JAF Rouveen,,,,,,,,DV.5.94-D70,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,128337ae-7648-4533-b308-2b4ea75ef3e5,9.92443630579765
1710,1,,0.02,0.02,10.9,0.6,3,3,,,Duiker met put:JAF Rouwveen,,Dam met duiker,,,,,,DV.5.200-D95,,,2,,,2,,,Waterschap,Bediening afsluiter,Waterschap,Gewoon en buitengewoon,ec16a0e1-77ea-4a35-afd8-acbbc137e471,10.8509032729587
1711,1,,9.62,9.57,10.85,0.5,3,,,,,,,,,,,,D741451,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,f178a260-e9cd-4462-9e1a-585283feb93a,10.8459285760362
1712,1,,3.36,3.37,12.05,0.5,13,4,,2021,,,Dam met duiker,,,,,,D726769,,,,,,,,,Houder vergunning,Geheel onderhoud,,,2f14d512-032b-4a3f-95ac-2ea62cc3ca63,12.0533407818221
1713,1,,-1.56,-1.63,12.8,1,13,2,,2021,,,Weg met duiker,,,,,,D726770,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Aangeland,Onderhoud van de gehele dam (grondlichaam),46604132-74af-4a31-90a2-8207010ab785,12.7977738679772
1714,1,,-0.86,-0.86,9.9,0.5,3,,,,,,,,,,,,D726779,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud hoofdconstructie,911739e3-e84b-44ef-b743-6a49bde47912,9.85285798092695
1715,1,,-1.3,-1.24,10.2,0.5,20,,,,,,,,,,,,D726780,,,,,,,,,Gemeente,Geheel onderhoud,,,6c6d0357-ca0c-47fb-8496-21b3dbd537ad,10.150256443993
1716,1,,-1.93,-1.88,23.4,0.6,3,,,,,,,,,,,,D726781,,,,,,,,,Gemeente,Geheel onderhoud,,,483fe8ce-e586-45c6-a779-20083d1f9a66,23.3943581729377
1717,1,,-1.95,-1.94,23.3,0.6,3,,,,,,,,,,,,D726782,,,,,,,,,Gemeente,Geheel onderhoud,,,dbb7fda7-9050-4cb2-ac29-4034bcc114a3,23.3037733948855
1718,,,,,,,,4,,,,,Dam met duiker,,,,,,D737013,,,,,,,,,Aangeland,Geheel onderhoud,,,809cc3d4-6f85-4cce-b254-546f21aeb640,2.52878915641121
1719,,,,,,,,4,,,,,Dam met duiker,,,,,,D737014,,,,,,,,,Aangeland,Geheel onderhoud,,,d60953e1-3174-48bf-aa51-e864e17de323,8.00857032836595
1720,,,,,,,,4,,,,,Dam met duiker,,,,,,D737015,,,,,,,,,Aangeland,Geheel onderhoud,,,09e66427-3794-41ea-925c-7d39ab0ee7b9,7.52175256665644
1721,,,,,,,,4,,,,,Dam met duiker,,,,,,D737016,,,,,,,,,Aangeland,Geheel onderhoud,,,8d580202-2a83-4b0f-977e-2cbd7526dcbd,8.52309303885096
1722,,,,,,,,4,,,,,Dam met duiker,,,,,,D737017,,,,,,,,,Aangeland,Geheel onderhoud,,,9ac90962-9eec-4dd2-a41e-8a940e858030,7.9502996015235
1723,,,,,,,,4,,,,,Dam met duiker,,,,,,D737018,,,,,,,,,Aangeland,Geheel onderhoud,,,50b7ec82-1f89-4464-949a-8f9dad06ce41,7.63137674308951
1724,,,,,,,,4,,,,,Dam met duiker,,,,,,D737019,,,,,,,,,Aangeland,Geheel onderhoud,,,9d194433-a762-42db-a39f-0a753e776737,9.13738867010726
1725,,,,,,,,4,,,,,Dam met duiker,,,,,,D737020,,,,,,,,,Aangeland,Geheel onderhoud,,,22c83b32-1998-4d74-8012-2ae885fedcec,8.59476663790559
1726,,,,,,,,4,,,,,Dam met duiker,,,,,,D717185,,,,,,,,,Aangeland,Geheel onderhoud,,,8ee4981c-dcd8-4179-a693-3a25d3fc5b93,10.1472833391589
1727,,,,,,,,4,,,,,Dam met duiker,,,,,,D717186,,,,,,,,,Aangeland,Geheel onderhoud,,,e6e88c2d-a59a-499b-a2fe-e3ccea8e5cfa,7.12939193146786
1728,,,,,,,,4,,,,,Dam met duiker,,,,,,D717188,,,,,,,,,Aangeland,Geheel onderhoud,,,a661db6b-cc81-4d64-9b89-3501f41aa5da,8.56665564646331
1729,,,,,,,,4,,,,,Dam met duiker,,,,,,D717189,,,,,,,,,Aangeland,Geheel onderhoud,,,facb8d6f-538b-4535-bb1f-42f17e2a1013,8.06998486820062
1730,,,,,,,,4,,,,,Dam met duiker,,,,,,D717191,,,,,,,,,Aangeland,Geheel onderhoud,,,f982b00c-223e-4453-b4ca-46d444b5e3bb,10.713885755987
1731,,,,,,,,4,,,,,Dam met duiker,,,,,,D717192,,,,,,,,,Aangeland,Geheel onderhoud,,,4fc73cc2-79f8-4c81-bbcb-51471462a384,7.39324653989548
1732,,,,,,,,4,,,,,Dam met duiker,,,,,,D717193,,,,,,,,,Aangeland,Geheel onderhoud,,,c3826acf-a399-4350-aa3e-49b64783db6c,7.19764093638268
1733,4,0.95,15.78,15.8,8.36,1.5,3,4,,,,,Dam met duiker,,,,,,D640333,,,,,,,,,Aangeland,Geheel onderhoud,,,077d9735-07ae-46d2-aa72-25f5477114b6,8.35995753451264
1734,2,1,15.35,15.7,17.82,2,3,4,,,,,Dam met duiker,,,,,,D640334,,,,,,,,,Aangeland,Geheel onderhoud,,,d12cee74-e143-4bb8-b64f-e19442d86f81,17.8241530797519
1735,1,,12.74,12.81,6.4,0.5,3,4,,,,,Dam met duiker,,,,,,D640335,,,,,,,,,Waterschap,Geheel onderhoud,,,80aab4d4-79b5-462e-875d-434a0a823884,6.40240736077628
1736,1,,13.85,13.91,12.58,0.3,20,4,,,,,Dam met duiker,,,,,,D640338,,,,,,,,,Aangeland,Geheel onderhoud,,,2e549bf9-0bf5-4fd0-a0f1-e571a6017913,12.5820463381774
1737,1,,13.35,13.4,8.74,0.3,20,4,,,,,Dam met duiker,,,,,,D640339,,,,,,,,,Waterschap,Geheel onderhoud,,,d240c47a-e52e-4bca-9502-073602971123,8.7403217901925
1738,1,,15.23,15.25,3.88,0.3,20,4,,,,,Dam met duiker,,,,,,D640340,,,,,,,,,Waterschap,Geheel onderhoud,,,ba0e20a6-ea2b-48e0-868e-ce1b039b7807,3.88302897301365
1739,1,,15.38,15.33,82,1,3,4,,,,,Dam met duiker,,,,,,D640341,,,,,,,,,Aangeland,Geheel onderhoud,,,32153560-dadd-49d7-a134-7f39aca4cf3c,8.24430020089346
1740,,,,,,,,4,,,,,Dam met duiker,,,,,,D737293,,,,,,,,,Aangeland,Geheel onderhoud,,,0ed77138-ce4c-4dd3-8d21-5d95894a5feb,22.643464215289
1741,,,,,,,,4,,,,,Dam met duiker,,,,,,D737294,,,,,,,,,Aangeland,Geheel onderhoud,,,83d53073-a992-470f-80a0-a31342b1d356,9.57648690256559
1742,,,,,,,,4,,,,,Dam met duiker,,,,,,D737295,,,,,,,,,Aangeland,Geheel onderhoud,,,b0b27a34-5571-4b5c-9f3a-2437e50a8844,9.84537951576426
1743,,,,,,,,4,,,,,Dam met duiker,,,,,,D737296,,,,,,,,,Aangeland,Geheel onderhoud,,,79dec16d-e77d-49b1-b011-f1bb58482fe5,8.82932217230791
1744,,,,,,,,4,,,,,Dam met duiker,,,,,,D737297,,,,,,,,,Aangeland,Geheel onderhoud,,,fdf8fff4-2531-4c82-95c0-cbc7f8a80ca9,10.4437903764198
1745,1,,-2.55,-2.77,12.32,1.25,3,4,,2021,,,Dam met duiker,,,,,,D735692,,,,,,,,,Houder vergunning,Geheel onderhoud,,,0c4b8ba3-f860-4a6a-9d72-b61dbed003d3,12.315486734249
1746,1,,-1.2,-1.27,13.64,0.7,3,1,,2022,,,,,,,,,D770571,,,,,,,,,Waterschap,Geheel onderhoud,,,6eb718a4-da27-48c7-83fb-b1d5891ef648,13.6367868274713
1747,99,,,,,,98,,,,,,,,,,,,VR.15.658-D169,,,2,,,2,,,Onbekend,Onbekend,,,c6c22065-0f69-4c24-8501-b2262f86da3a,5.98545645750157
1748,1,,2.07,2.12,6.26,0.5,3,4,,,,,Dam met duiker,,,,,,D979,,,2,,,2,,,Aangeland,Onderhoud geheel bij linker aangeland,,,09885d4e-01fc-4349-b580-0df2d7b98dfd,6.26223809964023
1749,2,1.5,8.24,8.21,8.75,2.5,3,2,,2022,,,Weg met duiker,,,,,,D770251,,,,,,,,,Houder vergunning,Geheel onderhoud,,,4e959697-6de7-4a14-9ce1-e95eef8ba8f7,5.61789327515038
1750,99,,,,,,98,,,,,,,,,,,,VR.15.480-D174,,,2,,,2,,,Onbekend,Onbekend,,,42e1deed-db84-4fc4-915a-881b6f4ef9d9,5.98753467717138
1751,1,,-1.17,-1.22,10.27,0.6,13,4,,2021,,,Dam met duiker,,,,,,D735693,,,,,,,,,Houder vergunning,Geheel onderhoud,,,60ae85f0-a10c-4a64-9e9c-89e914132e26,10.2730822172179
1752,1,,9.12,9.19,12,0.31,20,,,,,,,,,,,,D736012,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,75b893f8-1dd5-4a2c-8f08-99daefeba2eb,12.0132631499911
1753,1,,12.09,12.09,12,0.5,3,,,,,,,,,,,,D736015,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,1f1abc20-b4b4-4f8f-9ec5-fb61a1a68a22,12.0185240246951
1754,1,,11.14,10.99,20.7,0.5,3,,,,,,,,,,,,D736017,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,86b23eeb-959a-4cca-bd70-d91fc3b80b3c,20.6952001218133
1755,1,,12.81,12.69,13.8,0.5,3,,,,,,,,,,,,D736018,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,82d1f750-ab3a-476a-b593-f10c995d8001,13.8259072297835
1756,,,12.97,12.9,8.9,0.4,3,,,,,,,,,,,,D736019,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,2a3b52bc-623c-492d-9c22-d752fe105f5b,8.85132849816854
1757,,,,,7.1,,,,,,,,,,,,,,D4948,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,9a9ba874-8dfa-46c0-a0a3-e1223b4fd267,7.06503316935777
1758,,,,,17.4,,,,,,,,,,,,,,D4964,,,,,,,,,Gemeente,Gewoon en buitengewoon en constructie,,,8c64ea95-5aae-49ef-b951-289279efacca,17.3585798036865
1759,1,,1.84,1.85,11.79,0.5,3,4,,2010,2010-1,,Dam met duiker,,,Dam met duiker,,,D4059,,,2,,,2,,,Houder vergunning,Gewoon en buitengewoon en constructie,,,5b50eec3-5706-48ff-b211-d56b84276b03,11.7885445413042
1760,1,,-0.89,-0.9,15.23,0.6,3,2,,,Duiker onder fietspad,,Dam met duiker,,,,,,D4227,,,2,,,2,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Gewoon en buitengewoon en constructie,86852a01-601d-433a-832d-c8501face2ae,15.2440641197476
1761,,,,,18.7,,,,,,,,,,,,,,D4965,,,,,,,,,Gemeente,Gewoon en buitengewoon en constructie,,,d792de65-eac3-412d-a2a4-2b4e929ec6f6,18.6996167148058
1762,1,,-1.12,-1.06,15.47,0.6,3,4,,,Duiker onder fietspad,,Dam met duiker,,,,,,D4228,,,2,,,2,,,Houder vergunning,Gewoon en buitengewoon en constructie,,,06794096-737b-4301-8992-ac85f9bc25ba,17.7787600161011
1763,1,,1.57,1.37,60.53,0.6,3,2,,,,,Dam met duiker,,,,,,D4378,,,2,,,2,,,Provincie,Onderhoud hoofdconstructie,Waterschap,Onderhoud doorstroomprofiel duiker,afed5684-7b99-4219-80e3-6a7bb6a99e96,60.8795983303356
1764,1,,-0.7,-0.7,18.7,0.5,3,,,,,,,,,,,,D5032,,,,,,,,,Waterschap,Gewoon en buitengewoon,Gemeente,Gewoon en buitengewoon en constructie,85066c8f-4c63-411c-b114-e99d445e4e30,18.7318641298755
1765,1,,,,34.1,0.5,3,,,,,,,,,,,,D5040,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,cb4780ea-c560-461c-88ed-6c1cc1544ef7,34.0794898589301
1766,1,,-0.96,-1.07,10.98,0.6,3,4,,,2013-1,,Dam met duiker,5,,Dam met duiker,,,D4409,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,12b82f04-d7e5-4e8e-a765-b82eb50199e4,10.9802894253599
1767,1,,5.21,5.17,7.07,0.6,3,4,,2014,,,Dam met duiker,,,,,,D4449,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,849e410c-981d-4a97-913d-654e726fe74b,7.07379410608002
1768,99,,,,6.8,,98,,,,,,,,,,,,D731531,,,,,,,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,c6d2ac23-637a-4865-a9f0-687b5c68ceed,6.80513645313131
1769,1,,-2.89,-2.91,8,0.6,21,4,,,,,Dam met duiker,,,,,,D1790,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,c439b4ad-1d13-4a15-8bf2-b7e0f0f1991a,7.82128026741715
1770,1,,-1.83,-1.85,7.4,0.5,21,4,,,,,Dam met duiker,,,,,,D1784,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,3fbca8a8-9735-4b93-bacd-688b2123d2de,17.6202904108489
1771,1,,2.77,2.87,10.26,0.5,3,2,,2001,2001-1,Midden 82 Wapserveen,Dam met duiker,,,,,,D2721,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,e661db20-b219-4f10-92f6-b3f7bc01c8ab,10.2573952330462
1772,1,,0.82,0.68,15.77,0.5,3,2,,,,,Dam met duiker,,,,,,D1663,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,34aae791-a168-4ba3-b743-ac2a14963a7a,15.7732898953508
1773,1,,-1.02,-1.01,7.86,0.8,4,4,,,,Hooidijk,Dam met duiker,,,,,,D256,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,4faeeab7-f0cf-4ce3-8ec4-54b135edfd55,7.85532813739006
1774,,,,,,,,4,,,,,Dam met duiker,,,,,,D717194,,,,,,,,,Aangeland,Geheel onderhoud,,,ab36161d-d697-4b55-b4cc-48a502bf6380,6.27995384892619
1775,,,,,,,,4,,,,,Dam met duiker,,,,,,D717195,,,,,,,,,Aangeland,Geheel onderhoud,,,27914d1d-3a55-4fa2-85c3-6b8d73c1af8e,6.83649190825033
1776,,,,,,,,4,,,,,Dam met duiker,,,,,,D717196,,,,,,,,,Aangeland,Geheel onderhoud,,,04c85b9c-1754-4dfa-9495-5a6b31cb48a6,7.9714896734876
1777,,,,,,,,4,,,,,Dam met duiker,,,,,,D717197,,,,,,,,,Aangeland,Geheel onderhoud,,,17fe6ba7-256a-4c65-b447-f1fe2f2f5df9,7.50746881789204
1778,,,,,,,,4,,,,,Dam met duiker,,,,,,D717198,,,,,,,,,Aangeland,Geheel onderhoud,,,7d631906-b859-47eb-b378-d7f59762f004,7.03609710434497
1779,,,,,,,,4,,,,,Dam met duiker,,,,,,D717199,,,,,,,,,Aangeland,Geheel onderhoud,,,f5c10176-a1a5-4325-83fc-0b680c84f861,8.04960014414025
1780,,,,,,,,4,,,,,Dam met duiker,,,,,,D717200,,,,,,,,,Aangeland,Geheel onderhoud,,,5c060ac6-7b09-47d4-be1d-f9674de3d02f,6.58687280743604
1781,,,,,,,,4,,,,,Dam met duiker,,,,,,D717201,,,,,,,,,Aangeland,Geheel onderhoud,,,39593a45-126c-4bff-8bff-76a202fe786f,8.24011415294517
1782,,,,,,,,4,,,,,Dam met duiker,,,,,,D737298,,,,,,,,,Aangeland,Geheel onderhoud,,,bcd2e7b2-c9c4-417c-aab3-669d90151001,13.107589705637
1783,,,,,,,,4,,,,,Dam met duiker,,,,,,D737299,,,,,,,,,Aangeland,Geheel onderhoud,,,d53ff432-a4ed-424a-bd91-1951033fa299,7.32471086453769
1784,,,,,,,,4,,,,,Dam met duiker,,,,,,D737301,,,,,,,,,Aangeland,Geheel onderhoud,,,6d28f69f-bdce-461c-a01d-7d18d438e348,6.60564162173618
1785,,,,,,,,4,,,,,Dam met duiker,,,,,,D737302,,,,,,,,,Aangeland,Geheel onderhoud,,,e55f9a96-4e0b-4694-a518-61e644a72fce,10.8583206710607
1786,,,,,,,,4,,,,,Dam met duiker,,,,,,D737303,,,,,,,,,Aangeland,Geheel onderhoud,,,516c3148-9c40-4327-ab32-7677d412228e,9.95796397960721
1787,,,,,,,,4,,,,,Dam met duiker,,,,,,D737304,,,,,,,,,Aangeland,Geheel onderhoud,,,cb8af918-9166-4e13-9e7c-3eb6bbcd787e,8.78892644371828
1788,,,,,,,,4,,,,,Dam met duiker,,,,,,D737305,,,,,,,,,Aangeland,Geheel onderhoud,,,25260e36-2a12-4fb8-b5aa-66d5b62be7b0,7.50550566999672
1789,,,,,,,,4,,,,,Dam met duiker,,,,,,D737306,,,,,,,,,Aangeland,Geheel onderhoud,,,b03b1327-d85c-496d-85ca-9b3a997d1b3e,5.87177800814905
1790,,,,,,,,4,,,,,Dam met duiker,,,,,,D737307,,,,,,,,,Aangeland,Geheel onderhoud,,,e1453082-aa21-4099-973e-3eaa5033dd02,15.9093203184398
1791,,,,,,,,4,,,,,Dam met duiker,,,,,,D737308,,,,,,,,,Aangeland,Geheel onderhoud,,,bea62745-28f6-49e2-98af-b68a0a01df93,5.54411126999868
1792,,,,,,,,2,,,,,Weg met duiker,,,,,,D717781,,,,,,,,,Aangeland,Geheel onderhoud,,,b813a081-6cfd-4550-9ccb-bf9ef2536b22,15.7335845855316
1793,1,,14.36,14.33,16.4,0.5,3,,,,,,,,,,,,D736020,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,e117b3ca-9307-4ba7-98d5-c2432f972c34,16.3877030545081
1794,,,,,,,,4,,,,,Dam met duiker,,,,,,D738585,,,,,,,,,Aangeland,Geheel onderhoud,,,da1590d2-ef35-43d7-b59a-3b00703a935d,36.1283904933375
1795,,,,,,,,4,,,,,Dam met duiker,,,,,,D738586,,,,,,,,,Aangeland,Geheel onderhoud,,,1b07868a-34f4-4395-b407-e884aef9b856,9.3542662249662
1796,,,,,,,,4,,,,,Dam met duiker,,,,,,D738587,,,,,,,,,Aangeland,Geheel onderhoud,,,110eb2c3-98a3-4871-bbe1-4db18e70ff33,8.7815525637058
1797,,,,,,,,4,,,,,Dam met duiker,,,,,,D738588,,,,,,,,,Aangeland,Geheel onderhoud,,,d612727b-d345-4fd8-a28d-214bd7b6bc4d,18.2868863727015
1798,,,,,,,,4,,,,,Dam met duiker,,,,,,D738589,,,,,,,,,Aangeland,Geheel onderhoud,,,0ae17a32-c781-44b0-96b2-41548c411911,9.42956280338142
1799,,,,,,,,4,,,,,Dam met duiker,,,,,,D738590,,,,,,,,,Aangeland,Geheel onderhoud,,,ffbeee69-ec82-4011-8031-4f04a0bc5d9e,10.1051968216292
