OBJECTID,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,FYSIEK_VOORKOMEN,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Area,Shape__Length
1695,c9aab3b277d24e319d29eba1ecfa3609,2022/09/01 12:00:03+00,L0004,Prorail,bestaand,0,half verhard,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,32.672697,"32,672697",Noord-Oost,NO,Drenthe,35,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,231169.4935,540400.752717,52.84543519,6.51780034,174.362772,283,,174.362772,56.156462735468
1696,47bbf911195c4da9baac2b04cbca5feb,2022/10/13 08:34:30+00,L0004,Prorail,bestaand,0,half verhard,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,32.650382,"32,650382",Noord-Oost,NO,Drenthe,35,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,231164.228,540378.994522,52.84524043,6.51771715,142.494742,283,,142.4947425,50.5559324380212
1697,86018f006369494292701ef2a5b9cf20,2022/12/14 13:51:48+00,L0004,Prorail,bestaand,0,half verhard,013,,13,013__,Herfte Aansl. - Meppel,Zl-Lw,Zwolle - Leeuwarden ,78.02042,"78,020420",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,206746.93512,502868.1435,52.51104226,6.14945681,7559.719831,283,,7559.719831,1332.62592304535
1698,cf12d22f237d43d79a35bc009a80e90a,2022/02/28 14:26:50+00,L0004,Prorail,bestaand,0,half verhard,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,24.552126,"24,552126",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,129144.469,511608.251375,52.59142914,5.00565233,3311.285987,283,,3311.285987,599.085341453258
1699,40b2230e218b48d2a5c00d4ccb9dd0cd,2022/02/24 07:32:36+00,L0004,Prorail,bestaand,0,half verhard,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,8.571068,"8,571068",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,122106.465227,498976.1485,52.47752572,4.90304164,21736.279121,283,,21736.279121,3837.92292847512
1700,b009c15c464d6907e0530b29a8c00e4d,2020/10/09 10:25:39+00,L0004,Prorail,bestaand,0,gesloten verharding,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,19.151964,"19,151964",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,128682.364666,506228.982,52.54306348,4.9992586,1.04929,283,,1.0492895,5.59241180449922
1701,61957d7ed23043869316b64493f103e8,2022/03/01 15:02:50+00,L0004,Prorail,bestaand,0,half verhard,217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,46.669753,"46,669753",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,145045.40849,523085.304,52.69509498,5.23995837,6915.348611,283,,6915.348611,2043.45141246101
1702,eb28f58ce38b472e866986ce4ad7233a,2022/11/07 09:45:09+00,L0004,Prorail,bestaand,0,half verhard,822,a,822,822_a,Zwijndrecht Groote Lindt,Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,102.725094,"102,725094",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,102351.733346,424908.2885,51.81031496,4.62375788,2404.389685,283,,2404.389685,498.76534151015
1703,0434d1c1d5324affab1be0d58f5b2155,2020/02/13 08:49:22+00,L0004,Prorail,bestaand,0,half verhard,801,b,801,801_b,Moerdijk Industrieterrein,Mdk-Ostlrw,Moerdijk (Racc.) - Oostelijke Randweg ,103.107525,"103,107525",Zuid,Z,Roosendaal,19,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,100923.424,412236.446283,51.69628702,4.60502304,291.966473,283,,291.966473,105.663061326996
1704,668f0f94e3d14a7e8dca525e6af3fc3a,2015/11/11 10:16:46+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.1606,"35,160600",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,100473.1995,427404.9145,51.83257344,4.59612625,13.422339,283,,13.422339,22.2530915244037
1705,d697d2a9f0844f2dbd3e85e28f39327d,2019/08/07 12:59:05+00,L0004,Prorail,bestaand,0,gesloten verharding,116,c,116,116_c,Dordrecht - Rotterdam Barendrecht,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,211.680214,"211,680214",Randstad Zuid,RZ,HSL,70,BAAN,OPC: 70-HSL,BAAN,Randstad Zuid,RZ,ProRail,98536.439508,428856.0995,51.8454234,4.56779318,67.671332,283,,67.671332,44.1387898043524
1706,d8dfad055ae847e69447bec216e3aa1f,2020/03/10 14:32:24+00,L0004,Prorail,bestaand,0,half verhard,823,a,823,823_a,Oosterhout Weststad,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,6.43395,"6,433950",Zuid,Z,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,116546.856,407841.883026,51.65807884,4.83147768,21.657,283,,21.657,19.8183018419961
1707,a5bce3ca7fb44a66b5411af1df373eb2,2020/03/10 14:32:24+00,L0004,Prorail,bestaand,0,half verhard,823,a,823,823_a,Oosterhout Weststad,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,6.601427,"6,601427",Zuid,Z,Roosendaal,19,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,116735.681874,407836.426,51.65804271,4.83420707,369.737475,283,,369.737475,153.723740794644
1708,350b4d1b23ca4fbdb275b73bfe593119,2021/03/16 14:36:48+00,L0004,Prorail,bestaand,0,half verhard,801,l,801,801_l,Moerdijk Industrieterrein,Ostlrw-Vlw,Oostelijke Randweg - Vlasweg ,800.329392,"800,329392",Zuid,Z,n.v.t.,,,n.v.t.,,n.v.t.,,Strukton Rail Short Line,100907.708744,411714.2455,51.69159206,4.60487692,967.290908,283,,967.290908,308.74790160105
1709,af58ad4ba29c43c3a3d38f6d0d37cfb8,2021/08/10 16:25:08+00,L0004,Prorail,bestaand,0,half verhard,823,b,823,823_b,Oosterhout Weststad,Otw-Otwrw,Oosterhout Weststad - Oosterhout Weststad Rederijweg ,100.383653,"100,383653",Zuid,Z,Roosendaal,19,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,116527.848,408381.3181,51.66292607,4.83114346,274.096623,283,,274.0966235,100.633237329656
1710,b3f5ae7c409a4aa0afb477e78b54728e,2015/11/11 10:16:46+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.16225,"35,162250",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,100446.709064,427369.0855,51.83224883,4.59574762,13.418719,283,,13.4187185,22.2528368865918
1711,6b9004bf96f54c2399c985b6c3196c31,2021/12/23 11:41:36+00,L0004,Prorail,bestaand,0,half verhard,165,,165,165__,Kijfhoek - Moerdijkbrug,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,220.544967,"220,544967",Randstad Zuid,RZ,HSL,70,BAAN,OPC: 70-HSL,BAAN,Randstad Zuid,RZ,ProRail,100211.2795,420428.711778,51.76984787,4.59343099,9715.309982,283,,9715.309982,1360.16727274561
1712,965a695b5af84b8ebd5a9d1f6d01c68f,2015/11/11 10:16:46+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.238079,"35,238079",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,100419.119026,427464.8395,51.83310674,4.59533225,16.722371,283,,16.722371,29.5258024205659
1713,2bdf8724fd1445ca80f53daf72901a23,2015/11/11 10:16:45+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.240321,"35,240321",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,100352.773872,427370.694,51.83225409,4.59438468,16.719247,283,,16.7192475,29.5249206136554
1714,1ea90831807b4ed198c5abb6adf8b5ec,2016/07/05 10:16:28+00,L0004,Prorail,bestaand,0,gesloten verharding,823,a,823,823_a,Oosterhout Weststad,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,4.935768,"4,935768",Zuid,Z,Roosendaal,19,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,117050.666,408975.31231,51.66830064,4.83863502,5.712672,283,,5.712672,10.2365840156207
1715,86ac223b4bf148f38eed99a618679594,2016/11/24 16:48:35+00,L0004,Prorail,bestaand,0,gesloten verharding,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,101.55256,"101,552560",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,103580.9155,423740.003411,51.79992929,4.6417542,147.119947,283,,147.119947,125.078244394285
1716,1aaf0edb1be241e2bc19be117f812109,2015/11/02 10:41:00+00,L0004,Prorail,bestaand,0,half verhard,801,i,801,801_i,Moerdijk Industrieterrein,Zdlrw-Zhw,Zuidelijke Randweg - Zeehavenweg ,725.15945,"725,159450",Zuid,Z,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,101515.275,410427.1377,51.68008211,4.61386098,48.909813,283,,48.9098135,32.028102411439
1717,bfb9421d8d134992af5d49e67664f44f,2021/12/23 10:46:25+00,L0004,Prorail,bestaand,0,half verhard,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.468069,"35,468069",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,100208.271631,427564.117,51.83397833,4.59225778,3498.948315,283,,3498.9483145,893.562336071207
1718,c1c46b804650453f978c211a9e8f4a67,2017/03/01 08:34:30+00,L0004,Prorail,bestaand,0,half verhard,801,b,801,801_b,Moerdijk Industrieterrein,Mdk-Ostlrw,Moerdijk (Racc.) - Oostelijke Randweg ,101.578614,"101,578614",Zuid,Z,Roosendaal,19,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,101521.1265,410835.148947,51.6837498,4.61388292,2080.567201,283,,2080.567201,594.692943000891
1719,26a95184793f4b7886e942d599d6d05f,2021/11/16 12:10:56+00,L0004,Prorail,bestaand,0,half verhard,805,c,805,805_c,Dordrecht Zeehaventerrein,Mwg-Kilkd,Mijlweg - Kilkade ,400.108668,"400,108668",Randstad Zuid,RZ,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,103973.96,422874.028437,51.79218216,4.64757954,3068.831562,283,,3068.8315615,1059.57051170575
1720,619a757d29914cf88a9020d458014183,2022/07/26 06:43:50+00,L0004,Prorail,bestaand,0,half verhard,801,d,801,801_d,Moerdijk Industrieterrein,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,302.236993,"302,236993",Zuid,Z,Roosendaal,19,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,99402.4315,411336.442473,51.68804903,4.58316879,2941.428264,283,,2941.4282635,917.667070535423
1721,83990aa72b814e6293a1f9a2ccbf22f2,2021/08/16 09:53:10+00,L0004,Prorail,bestaand,0,half verhard,822,c,822,822_c,Zwijndrecht Groote Lindt,Lindk-Nrdwg,Lindtsedijk - Noordweg ,300.263958,"300,263958",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,102164.229,424773.216165,51.80908325,4.62105977,64.948653,283,,64.948653,57.6657396768491
1722,2ac6d1e60e7647e8b1a5e1d09daeef3e,2015/11/02 10:41:00+00,L0004,Prorail,bestaand,0,half verhard,801,b,801,801_b,Moerdijk Industrieterrein,Mdk-Ostlrw,Moerdijk (Racc.) - Oostelijke Randweg ,103.023686,"103,023686",Zuid,Z,Roosendaal,19,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,100949.6835,412158.071213,51.69558514,4.60541501,726.223856,283,,726.223856,199.496349107595
1723,bfa7dc2a1a3f490d8647ba1cb7ca3279,2017/03/01 08:34:30+00,L0004,Prorail,bestaand,0,half verhard,801,q,801,801_q,Moerdijk Industrieterrein,Ostlrw-Ihrv,Oostelijke Randweg - Insteekhaven Roode Vaart ,925.083987,"925,083987",Zuid,Z,n.v.t.,,,n.v.t.,,n.v.t.,,Strukton Rail Short Line,101059.23,411916.393243,51.69342354,4.60703681,73.339402,283,,73.339402,60.1479785333897
1724,1f128b4d0d3c46178e235f955e0049ed,2021/12/23 10:48:29+00,L0004,Prorail,bestaand,0,half verhard,116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,31.489758,"31,489758",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,103572.738473,425429.4475,51.81511286,4.64138455,6837.668442,283,,6837.668442,1628.33495362047
1725,2a5780d1f669485cb55f0ec26fd3b6bc,2022/02/28 10:21:34+00,L0004,Prorail,bestaand,0,half verhard,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,21.290316,"21,290316",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,128832.7335,508362.483267,52.56224458,5.00130748,11917.547455,283,,11917.547455,2065.11488562941
1726,c944a6ecf92f4fbe837803aef9dc423e,2022/03/29 15:56:15+00,L0004,Prorail,bestaand,0,half verhard,217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,41.822248,"41,822248",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,140310.928281,522309.498,52.68801574,5.16996135,7409.961006,283,,7409.9610055,2346.16937615394
1727,aa895353b64c4b4f8a2ff33ef3ee403e,2022/02/17 14:59:02+00,L0004,Prorail,bestaand,0,half verhard,217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,49.86628,"49,866280",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,148206.309583,523550.784,52.6993268,5.28670441,1190.106933,283,,1190.1069335,605.292599733394
1728,170ade2337bf82d73e050210a7e24429,2017/01/20 09:06:08+00,G0599,Rotterdam,bestaand,0,half verhard,479,b,479,479_b,Maasvlakte 2,Mvtah-Mvtahw,Maasvlakte Prinses Amaliahaven - Maasvlakte Prinses Amaliahaven west ,500.261297,"500,261297",Randstad Zuid,RZ,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,57868.0745,440631.469174,51.9456361,3.97442106,667.646898,283,,667.632214645,330.796060675002
1729,40d3c723e0d342d9b6ec8c725cd853e0,2019/08/15 14:47:34+00,L0004,Prorail,bestaand,0,half verhard,801,b,801,801_b,Moerdijk Industrieterrein,Mdk-Ostlrw,Moerdijk (Racc.) - Oostelijke Randweg ,102.674908,"102,674908",Zuid,Z,Roosendaal,19,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,101069.9405,411828.448423,51.69263414,4.60720534,2568.916756,283,,2568.9167565,739.905437777387
1730,af4d755f322049f0bb4086ebb14febfb,2015/11/11 10:16:46+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.162418,"35,162418",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,100422.581064,427334.0725,51.83193179,4.59540313,13.418719,283,,13.4187185,22.2528368865918
1731,387025d0f0a248b1b1473ebf03935238,2016/01/06 10:56:31+00,L0004,Prorail,bestaand,0,half verhard,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,104.038184,"104,038184",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,103420.754502,422072.2055,51.78492473,4.63968089,387.751966,283,,387.7519665,168.290691241879
1732,a2dd51c43f0143d181ea7b3fdc466a50,2016/07/22 21:46:28+00,L0004,Prorail,bestaand,0,half verhard,822,a,822,822_a,Zwijndrecht Groote Lindt,Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,100.792949,"100,792949",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,103750.326927,424805.2125,51.80951872,4.64405229,1471.833583,283,,1471.833583,716.246642575538
1733,39d48ae65eb347f7bb7d8b79db640819,2017/03/01 08:34:30+00,L0004,Prorail,bestaand,0,half verhard,801,a,801,801_a,Moerdijk Industrieterrein,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,10.656042,"10,656042",Zuid,Z,Roosendaal,19,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,98013.914,408518.629518,51.66258367,4.56355145,1026.101118,283,,1026.101118,355.318219474062
1734,46d18842f0a54273a82dbda3008952d2,2015/11/11 10:16:45+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.242198,"35,242198",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,100346.343716,427364.5755,51.83219847,4.59429237,16.720234,283,,16.720234,29.5263790524669
1735,e737e1b14440498a84917bf2cbcc5c89,2016/07/22 21:46:16+00,L0004,Prorail,bestaand,0,half verhard,822,a,822,822_a,Zwijndrecht Groote Lindt,Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,100.59663,"100,596630",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,103854.09,424968.803024,51.81099855,4.64553261,588.835768,283,,588.835768,274.793799807977
1736,0dfee2de840346989775a449ee12ffd3,2015/11/10 09:57:10+00,L0004,Prorail,bestaand,0,half verhard,822,a,822,822_a,Zwijndrecht Groote Lindt,Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,101.157735,"101,157735",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,103439.320971,424625.586,51.80787564,4.63956965,150.084059,283,,150.0840595,118.190445546643
1737,bc50c3037530467ca3c8fbb8e8d090d8,2015/11/11 10:16:45+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.238719,"35,238719",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,100364.097949,427384.5555,51.83237978,4.59454676,16.722417,283,,16.722417,29.5277889999246
1738,ad340290ab3b4bc9a2888fd2e5a7c5bf,2016/11/24 16:51:14+00,L0004,Prorail,bestaand,0,half verhard,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,104.261255,"104,261255",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,103197.483396,422082.4975,51.78499657,4.63644382,40.061949,283,,40.0619495,26.0714416375117
1739,1649efb7bc9645fba04af7986b657753,2017/03/01 08:34:29+00,L0004,Prorail,bestaand,0,half verhard,801,d,801,801_d,Moerdijk Industrieterrein,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,301.371377,"301,371377",Zuid,Z,n.v.t.,,,n.v.t.,,n.v.t.,,Strukton Rail Short Line,99563.135908,410483.4375,51.68039834,4.58562844,17.74617,283,,17.7461705,23.8969188944256
1740,cee053849e5d4b088e010fff3e6a8b5e,2015/11/11 10:16:46+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.164294,"35,164294",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,100413.457865,427324.0635,51.83184094,4.59527237,13.420923,283,,13.4209225,22.2525826452017
1741,62e8d56ba1244a588490145c251bfdf1,2020/09/14 10:37:52+00,L0004,Prorail,bestaand,0,half verhard,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,103.403924,"103,403924",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,103909.047,422263.391761,51.78668795,4.64672879,175.171913,283,,175.171913,86.4433855414471
1742,685d25ec4ff74e488a3d05ac49aa671c,2017/03/17 10:23:42+00,L0004,Prorail,bestaand,0,half verhard,823,a,823,823_a,Oosterhout Weststad,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,3.307631,"3,307631",Zuid,Z,Roosendaal,19,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,117471.125,409815.501229,51.67588072,4.8446221,4388.532693,283,,4388.532693,1400.06926577482
1743,636df4828fd84aeb836b91f6dab25543,2015/11/11 10:16:46+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.236723,"35,236723",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,100409.990023,427448.8705,51.83296232,4.59520234,16.719287,283,,16.719287,29.5244516742404
1744,4990a05124fa47a0b23a6f04c12eefb6,2015/11/11 10:16:46+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.242833,"35,242833",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,100424.975891,427482.1195,51.83326262,4.59541449,16.720626,283,,16.7206255,29.5260020119965
1745,b263bc57a2a64fa88326393610f57a7a,2015/11/11 10:16:46+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.236433,"35,236433",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,100403.795562,427439.175,51.83287457,4.59511401,16.723301,283,,16.723301,29.5264522313763
1746,6ed2c13283d54f77bf4e54d40dae51a2,2020/09/14 10:37:46+00,L0004,Prorail,bestaand,0,half verhard,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,103.453844,"103,453844",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,103906.7915,422214.216049,51.78624576,4.64670335,170.013029,283,,170.0130285,86.3936555013314
1747,02f55ae5c62f405e9fe2356b17d32939,2015/10/27 12:55:22+00,L0004,Prorail,bestaand,0,half verhard,116,b,116,116_b,Dordrecht - Rotterdam Barendrecht,Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,100.371008,"100,371008",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,103833.471,425181.325917,51.81290677,4.6452022,46.460928,283,,46.4609285,29.1152005291369
1748,25ed8662f60347aead529d638da7e05f,2022/07/19 11:24:50+00,L0004,Prorail,bestaand,0,half verhard,801,a,801,801_a,Moerdijk Industrieterrein,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,1.869202,"1,869202",Zuid,Z,Roosendaal,19,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,103770.055857,413881.068,51.71133635,4.64595193,4840.035785,283,,4840.035785,1348.13337606313
1749,8cd3ac8cf7114f29a342840df91c03c2,2020/11/16 11:05:39+00,L0004,Prorail,bestaand,0,half verhard,228,,228,228__,Lage Zwaluwe - s Hertogenbosch,Zlw-Hzl,Lage Zwaluwe - Hooge Zwaluwe ,7.219068,"7,219068",Zuid,Z,Roosendaal,19,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,111023.312419,411053.1105,51.68653545,4.75125061,3687.187802,283,,3687.1878015,980.720378827535
1750,97871b283ee84e9dbfe3af6db261f274,2020/09/11 14:12:04+00,L0004,Prorail,bestaand,0,half verhard,822,a,822,822_a,Zwijndrecht Groote Lindt,Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,103.162843,"103,162843",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,101951.199129,425066.944,51.81170299,4.61792596,330.016102,283,,330.0161025,169.006615809759
1751,286440ffcf1840b9b34554a353e24d79,2015/11/11 10:16:45+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.244286,"35,244286",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,100342.132519,427362.123,51.83217602,4.59423167,16.722518,283,,16.7225175,29.5262535280651
1752,f8be60616e3741c59724828ad0d36035,2016/11/24 16:51:15+00,L0004,Prorail,bestaand,0,half verhard,805,c,805,805_c,Dordrecht Zeehaventerrein,Mwg-Kilkd,Mijlweg - Kilkade ,400.527059,"400,527059",Randstad Zuid,RZ,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,103567.398345,422835.2145,51.79179601,4.64169267,114.924639,283,,114.9246385,57.4064604235598
1753,f34811042cc84491b9d8f437da476c27,2015/11/11 10:16:46+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.1667,"35,166700",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,100489.542936,427439.7025,51.8328877,4.59635785,13.418719,283,,13.4187185,22.2528368865918
