MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
001A43422,BGP630 GRN 2200/WW PSD IP65 .... D9 SRG10 350mA,,20151228000000,20151228000000,LED 22W 3000K 2200lm
001A43444,Urbanstar BDS100DRW 12-3S LED,,20130701000000,20130701000000,LED 11W 3000K 1200lm
001A43446,TECEO-1 40LED NW 500mA Akzo150 006AE,TECEO-1 40LED NW 500mA Akzo150 006AE,20150826000000,20150826000000,LED 63W 4000K 8000lm - 6800lm
001A43478,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
001A43490,Urbanstar BDS100DRW 12-3S LED,,20130701000000,20130701000000,LED 11W 3000K 1200lm
001A43511,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181116000000,LED 13W 3000K 1600lm
001A43516,2500 1xPLL24 E,,20070413000000,20181109000000,310024 PL-L 24W/830 4P MASTER
001A43525,Urbanstar BDS100DRW 12-3S LED,,20130701000000,20130701000000,LED 11W 3000K 1200lm
001A43536,BDP102 GRN15 / 830 DS PCC SI CLO D9 SRG10,,20180901000000,20180901000000,LED 13W 3000K 1500lm
001A71798,Urbanstar BDS100DRW 12-3S LED,,20190701000000,20190701000000,LED 11W 3000K 1200lm
001AL43427,FOCAL 1641 1x CDO-ET 70W,FOCAL 1641 1x CDO-ET 70W,20091214000000,20181026000000,220070 CDO-TT 070W/828 MASTER
001L43427,NEOS 1 CDM-T35W 1659 RAL9023,,20120701000000,20200129000000,200035 CDM-T35W/930 Mast.elite
002 43313,2500 1xPLL24 E,,20001201000000,20180928000000,310024 PL-L 24W/830 4P MASTER
002 43314,ALTRA-2 1x PLL24 E,,20071010000000,20181127000000,310024 PL-L 24W/830 4P MASTER
002 43315,2651 Aurora 1xSON-T /SHP-TS 100 E,,20091115000000,20191120000000,220100 CDO-TT 100W/828 MASTER
002 43316,LW-SRDS2 2000 LM 16A 730 DAME CC,,20191001000000,20191001000000,LED 16W 3000K 2000lm
002 43317,2400 1xPLL 24 E Padvinder,,20030701000000,20190111000000,310024 PL-L 24W/830 4P MASTER
002 43318,2500 1xPLL24 E,,20030901000000,20181001000000,310024 PL-L 24W/830 4P MASTER
002 43320,KFK LED2WELL 1600lm,,20160606000000,20160606000000,LED 15W 3000K 1600lm
002 43321,2500 1xPLL24 E,,20031101000000,20181031000000,310024 PL-L 24W/830 4P MASTER
002 43322,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
002 43323,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200901000000,20200901000000,LED 11W 3000K 1200lm
002 43324,2500 1xPLL24 E,,20051201000000,20181105000000,310024 PL-L 24W/830 4P MASTER
002 43325,ALTRA-2 1x PLL24 E,,20080415000000,20181128000000,310024 PL-L 24W/830 4P MASTER
002 43326,2010 1xPLL 24 E,,20051001000000,20181008000000,310024 PL-L 24W/830 4P MASTER
002 43327,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
002 43329,2500 1xPLL24 E,,20060201000000,20181030000000,310024 PL-L 24W/830 4P MASTER
002 43330,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 16W 3000K 2000lm
002 43331,2500 1xPLL24 E,,20040601000000,20181105000000,310024 PL-L 24W/830 4P MASTER
002 43332,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
002 43333,2500 1xPLL24 E,,20040101000000,20181101000000,310024 PL-L 24W/830 4P MASTER
002 43334,2500 1xPLL24 E,,20120301000000,20181123000000,310024 PL-L 24W/830 4P MASTER
002 43336,2010 1xPLL 24 E,,20101028000000,20181008000000,310024 PL-L 24W/830 4P MASTER
002 43337,2500 1xPLL24 E,,19990101000000,20181023000000,310024 PL-L 24W/830 4P MASTER
002 43337W,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20191126000000,20191126000000,LED 10W 3000K 1200lm
002 43338,ALTRA-2 1xPLL 36 E,,20071010000000,20191014000000,310036 PL-L 36W/830 4P MASTER
002 43339,2000 1x PLL24 E,,19990301000000,20210202000000,310024 PL-L 24W/830 4P MASTER
002 43340,ALTRA-2 1xPLL 36 E,,20141030000000,20181123000000,310036 PL-L 36W/830 4P MASTER
002 43342,2000 1x PLL24 E,,20131219000000,20181110000000,310024 PL-L 24W/830 4P MASTER
002 43343,ALTRA-2 1xPLL 36 E,,20071010000000,20181126000000,310036 PL-L 36W/830 4P MASTER
002 43344,VP1011 WW RAL-7036,,20181126000000,20181126000000,LED 16W 3000K 2000lm
002 43345,FGS 103 1xPLL 24 E,,20020201000000,20181122000000,310024 PL-L 24W/830 4P MASTER
002 43346,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
002 43347,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
002 43348,2500 1xPLL24 E,,20051001000000,20191205000000,310024 PL-L 24W/830 4P MASTER
002 43349,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
002 43350,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 16W 3000K 2000lm
002 43351,TECEO-1 24LED NW 500mA Akzo150 005AA,,20160701000000,20160701000000,LED 38W 4000K 4800lm - 4100lm
002 43352,ARAMIS 1xPLT 26 RAL9005,,20091127000000,20200129000000,360026 PL-T TOP 26W/830 4P
002 43353,2500 1xPLL24 E,,20020601000000,20201102000000,310024 PL-L 24W/830 4P MASTER
002 43354,Urbanstar BDS100DRW 23-3S LED,,20180901000000,20180913000000,LED 21W 3000K 2300lm
002 43355,Urbanstar BDS100DRW 23-3S LED,,20130701000000,20130701000000,LED 21W 3000K 2300lm
002 43356,ALTRA-2 1x PLL24 E,,20080415000000,20181128000000,310024 PL-L 24W/830 4P MASTER
002 43357,2550 1xPLL18/24 Iris,,20080101000000,20181024000000,310024 PL-L 24W/830 4P MASTER
002 43358,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
002 43359,2500 1xPLL24 E,,20081017000000,20200707000000,310024 PL-L 24W/830 4P MASTER
002 43360,OLYMPIA 2 1xCDO-TT 150,OLYMPIA 2 1xCDO-TT 150,20040801000000,20140815000000,220150 CDO-TT 150W/828 MASTER
002 43361,2500 1xPLL24 E,,20040701000000,20181101000000,310024 PL-L 24W/830 4P MASTER
002 43362,ARAMIS 1xPLT 26 RAL9005,,20120808000000,20200129000000,360026 PL-T TOP 26W/830 4P
002 43363,LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),,20210324000000,20210324000000,LED 48W 3000K 6300lm
002 43364,2650 Aurora 1xSON-T/SHP-TS 70 E,,20011001000000,20181011000000,220070 CDO-TT 070W/828 MASTER
002 43365,2500 1xPLL24 E,,20021001000000,20181004000000,310024 PL-L 24W/830 4P MASTER
002 43366,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
002 43367,2500 1xPLL24 E,,20051001000000,20181128000000,310024 PL-L 24W/830 4P MASTER
002 43368,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
002 43369,VP1011 WW RAL-7036,,20160901000000,20160901000000,LED 13W 3000K 1500lm
002 43370,2000 1x PLL24 E,,20151228000000,20181110000000,310024 PL-L 24W/830 4P MASTER
002 43371,2500 1xPLL24 E,,20120301000000,20181123000000,310024 PL-L 24W/830 4P MASTER
002 43372,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
002 43373,2500 1xPLL24 E,,20010401000000,20181119000000,310036 PL-L 36W/830 4P MASTER
002 43374,ALURA 1696 1xPLL 24 E,,20080220000000,20181026000000,310024 PL-L 24W/830 4P MASTER
002 43375,BDS711 Kegel 12LED 1400lm WW,,20170921000000,20170921000000,LED 13W 3000K 1400lm
002 43376,2000 1x PLL24 E,,20130912000000,20181124000000,310024 PL-L 24W/830 4P MASTER
002 43377,2000 1x PLL24 E,,20130913000000,20181002000000,310024 PL-L 24W/830 4P MASTER
002 43378,STARLIGHT 16LED WW 350mA 19w RAL9005 sym. 140mm,,20161228000000,20161228000000,LED 19W 3000K 2200m
002 43379,ALTRA-2 1x PLL24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
002 43380,Urbanstar BDS100DRW 12-3S LED,,20130701000000,20130701000000,LED 11W 3000K 1200lm
002 43381,2650 Aurora 1xSON-T/SHP-TS 70 E,2650 Aurora 1xSON-T/SHP-TS 70 E,20100601000000,20190107000000,220070 CDO-TT 070W/828 MASTER
002 43382,2500 1xPLL24 E,,20020201000000,20181123000000,310024 PL-L 24W/830 4P MASTER
002 43383,Hestia-1 Mini 24LED WW 350mA CLO DALI,,20150604000000,20150604000000,LED 28W 3000K 2520lm-2052lm
002 43384,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181116000000,LED 13W 3000K 1600lm
002 43385,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
002 43386,2010 1xPLL 24 E,,20050701000000,20181108000000,310024 PL-L 24W/830 4P MASTER
002 43387,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20150522000000,20150522000000,LED 28W 3000K 2520lm-2052lm
002 43387,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20150522000000,20150522000000,LED 70W 3000K 6720m-5264lm
002 43388,KFK LED2WELL 1200lm overeenkomst,,20180901000000,20180901000000,LED 10W 3000K 1200lm
002 43389,2010 1xPLL 24 E,,20051001000000,20181009000000,310024 PL-L 24W/830 4P MASTER
002 43390,2500 1xPLL24 E,,20031101000000,20181101000000,310024 PL-L 24W/830 4P MASTER
002 43391,KFK LED2WELL 1600lm,,20160721000000,20160721000000,LED 15W 3000K 1600lm
002 43392,Urbanstar BDS100DRW 18-3S LED,,20170928000000,20170928000000,LED 16W 3000K 1800lm
002 43393,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20191001000000,20191001000000,LED 13W 3000K 1500lm
002 43394,2010 1xPLL 24 E,,20051101000000,20181008000000,310024 PL-L 24W/830 4P MASTER
002 43395,2500 1xPLL24 E,,20011101000000,20181119000000,310024 PL-L 24W/830 4P MASTER
002 43396,2500 1xPLL24 E,,20041201000000,20181005000000,310024 PL-L 24W/830 4P MASTER
002 43397,2650 Aurora 1xSON-T/SHP-TS 70 E,,20110426000000,20181004000000,220070 CDO-TT 070W/828 MASTER
002 43398,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200801000000,20200801000000,LED 10W 3000K 1200lm
002 43399,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200801000000,20200801000000,LED 10W 3000K 1200lm
002 43401,2500 1xPLL24 E,,20040901000000,20181106000000,310024 PL-L 24W/830 4P MASTER
002 43402,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
002 43404,LW-SRDS2 1600 LM 16A 730 DAME CC,,20201023000000,20201023000000,LED 13W 3000K 1600lm
002 43405,2000 1x PLL24 E,,20130913000000,20181110000000,310024 PL-L 24W/830 4P MASTER
002 43406,2010 1xPLL 24 E,,20070715000000,20181107000000,310024 PL-L 24W/830 4P MASTER
002 43407,Urbanstar BDS100DRW 12-3S LED,,20130701000000,20130701000000,LED 11W 3000K 1200lm
002 43408,2650 Aurora 1xSON-T/SHP-TS 100,,20021001000000,20191128000000,220100 CDO-TT 100W/828 MASTER
002 43409,2500 1xPLL24 E,,20030901000000,20181001000000,310024 PL-L 24W/830 4P MASTER
002 43411,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20180901000000,20180817000000,LED 13W 3000K 1500lm
002 43412,2650 Aurora 1xSON-T/SHP-TS 70 E,,20080817000000,20181120000000,220070 CDO-TT 070W/828 MASTER
002 43413,2650 Aurora 1xSON-T/SHP-TS 70 E,,20061101000000,20181120000000,220070 CDO-TT 070W/828 MASTER
002 43414,2500 1xPLL24 E,,20001201000000,20181030000000,310024 PL-L 24W/830 4P MASTER
002 43415,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20180901000000,20180901000000,LED 10W 3000K 1200lm
002 43417,LW-SRDS2 2000 LM 16A 730 DAME CC,,20181201000000,20181106000000,LED 16W 3000K 2000lm
002 43418,Urbanstar BDS100DRW 18-3S LED,,20170928000000,20170928000000,LED 16W 3000K 1800lm
002 43419,2650 Aurora 1xSON-T/SHP-TS 70 E,,20110426000000,20181004000000,220070 CDO-TT 070W/828 MASTER
002 43420,2500 1xPLL24 C,,20000101000000,20191120000000,PL-L 24W/840 4P + S10 MASTER
002 43421,2500 1xPLL24 E,,20030901000000,20181005000000,310024 PL-L 24W/830 4P MASTER
002 43422,BGP630 GRN 2200/WW PSD IP65 .... D9 SRG10 350mA,,20151228000000,20151228000000,LED 22W 3000K 2200lm
002 43423,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
002 43424,BGP615 LW10 LED12 4S/amber,,20210325000000,20210325000000,LED 12W Amber 1200lm
002 43426,ALTRA-2 1x PLL24 E,,20080220000000,20200330000000,310024 PL-L 24W/830 4P MASTER
002 43427,2310 2xPLL24 EVSA RAL9005,,19971201000000,20181110000000,310024 PL-L 24W/830 4P MASTER
002 43428,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20201023000000,20201023000000,LED 11W 3000K 1200lm
002 43429,2500 1xPLL24 E,,19990501000000,20181030000000,310024 PL-L 24W/830 4P MASTER
002 43430,2010 1xPLL 24 E,,20051001000000,20181008000000,310024 PL-L 24W/830 4P MASTER
002 43431,2500 1xPLL24 E,,20011101000000,20181107000000,310024 PL-L 24W/830 4P MASTER
002 43432,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
002 43433,KFK LED2WELL 1600lm overeenkomst,,20180901000000,20180901000000,LED 13W 3000K 1600lm
002 43434,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181116000000,LED 13W 3000K 1600lm
002 43436,2000 1x PLL24 E,,20040701000000,20181112000000,310024 PL-L 24W/830 4P MASTER
002 43437,2000 1x PLL24 E,,20071010000000,20181202000000,310024 PL-L 24W/830 4P MASTER
002 43438,2600 1xPLL24 E,,20051101000000,20181009000000,310024 PL-L 24W/830 4P MASTER
002 43439,Citea midi 1xCDM-T 70W,,20031201000000,20200130000000,200070 CDM-T 70W/930 Mast.elit
002 43440,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200624000000,20200624000000,LED 16W 3000K 2000lm
002 43441,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181115000000,LED 13W 3000K 1600lm
002 43442,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
002 43443,KFK LED2WELL 1050lm,,20160701000000,20160701000000,LED 09W 3000K 1050lm
002 43444,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
002 43445,2310 1xPLL24 E,,20050815000000,20181112000000,310024 PL-L 24W/830 4P MASTER
002 43446,TECEO-1 48LED NW 500mA Akzo150 008AG,,20150826000000,20150826000000,LED 75W 4000K 10400lm - 8700lm
002 43447,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181124000000,310024 PL-L 24W/830 4P MASTER
002 43448,VP1011 WW RAL-7036,,20171002000000,20180117000000,LED 08W 3000K 1000lm
002 43450,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
002 43451,FGS 103 1xPLL 24 E,,20020301000000,20181119000000,310024 PL-L 24W/830 4P MASTER
002 43452,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 08W 3000K 1000lm
002 43453,ALTRA-2 1x PLL24 E,,20080415000000,20181126000000,310024 PL-L 24W/830 4P MASTER
002 43454,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20191001000000,20191001000000,LED 11W 3000K 1200lm
002 43455,Citea midi 1xCDM-T 35 C,,20040701000000,20200130000000,200035 CDM-T35W/930 Mast.elite
002 43457,ALTRA-2 1x PLL24 E,,20071010000000,20181127000000,310024 PL-L 24W/830 4P MASTER
002 43458,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
002 43459,2500 1xPLL24 E,,20050701000000,20181108000000,310024 PL-L 24W/830 4P MASTER
002 43460,Urbanstar BDS100DRW 18-3S LED,,20190701000000,20190701000000,LED 16W 3000K 1800lm
002 43461,KFK LED2WELL 2150lm overeenkomst,,20190103000000,20190103000000,LED 19W 3000K 2150lm
002 43463,2050 1xTLD 18,,19850401000000,20160216000000,UNIVERSETTE LL 18W KL.740
002 43464,2500 1xPLL24 E,,20001201000000,20181001000000,310024 PL-L 24W/830 4P MASTER
002 43465,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181001000000,20181001000000,LED 13W 3000K 1600lm
002 43466,2500 1xPLL 36 E Dynadimmer,,20110426000000,20181003000000,310024 PL-L 24W/830 4P MASTER
002 43467,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
002 43468,2500 1xPLL24 E,,20040101000000,20181101000000,310024 PL-L 24W/830 4P MASTER
002 43469,2500 1xPLL36 E,,20071010000000,20181128000000,310036 PL-L 36W/830 4P MASTER
002 43470,LW-SRDS2 2000 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 16W 3000K 2000lm
002 43471,ALTRA-2 1xPLL 36 E,,20071010000000,20181126000000,310036 PL-L 36W/830 4P MASTER
002 43472,Alura 16 led 1600lm 3000K Aczo900,,20200821000000,20200821000000,LED 15W 3000K 1600lm
002 43473,2000 1x PLL24 E,,20080415000000,20181130000000,310024 PL-L 24W/830 4P MASTER
002 43474,Urbanstar BDS100DRW 12-3S LED,,20151002000000,20151002000000,LED 11W 3000K 1200lm
002 43475,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
002 43476,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20181001000000,20181001000000,LED 10W 3000K 1200lm
002 43477,ALTRA-2 1xPLL 36 E,,20131017000000,20181123000000,310036 PL-L 36W/830 4P MASTER
002 43478,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
002 43480,Ampera Mini 24LED 5068 WW 500mA 003A7,,20171002000000,20171002000000,LED 38W 3000K 4900lm - 4000lm
002 43481,ALTRA-2 1x PLL24 E,,20080415000000,20181127000000,310024 PL-L 24W/830 4P MASTER
002 43483,2650 Aurora 1xSON-T/SHP-TS 70 E,,20011001000000,20181012000000,220070 CDO-TT 070W/828 MASTER
002 43484,KFK LED2WELL 1600lm,,20160721000000,20160721000000,LED 15W 3000K 1600lm
002 43485,2500 1xPLL24 E,,20011001000000,20181119000000,310024 PL-L 24W/830 4P MASTER
002 43486,2500 1xPLL24 E,,20160321000000,20181107000000,310024 PL-L 24W/830 4P MASTER
002 43487,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150130000000,20150130000000,LED 44W 4000K 6000lm - 5100lm
002 43488,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
002 43489,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
002 43490,BGP615 LW10 LED12 4S/amber,,20210325000000,20210325000000,LED 12W Amber 1200lm
002 43491,Urbanstar BDS100DRW 18-3S LED,,20170928000000,20170928000000,LED 16W 3000K 1800lm
002 43492,2650 Aurora 1xSON-T/SHP-TS 100,,20040701000000,20191120000000,220100 CDO-TT 100W/828 MASTER
002 43493,2500 1xPLL24 E,,20020601000000,20181122000000,310024 PL-L 24W/830 4P MASTER
002 43494,FGS 103 1xPLL 24 E,,20020201000000,20181122000000,310024 PL-L 24W/830 4P MASTER
002 43495,2000 1x PLL24 E,,20130911000000,20181110000000,310024 PL-L 24W/830 4P MASTER
002 43496,2500 1xPLL24 E,,20050201000000,20181109000000,310024 PL-L 24W/830 4P MASTER
002 43497,LW-SRDS2 2000 LM 16A 730 DAME CC,,20181201000000,20181109000000,LED 16W 3000K 2000lm
002 43498,2500 1xPLL24 E,,20031101000000,20181031000000,310024 PL-L 24W/830 4P MASTER
002 43499,LW-SRDS2 2500 LM 16A 730 DAME CC,,20201104000000,20201104000000,LED 20W 3000K 2500lm
002 43500,Piano-Mini 16 LED.... WW 350mA,,20150905000000,20150905000000,LED 19W 3000K 2200m
002 43502,ALTRA-2 1x PLL24 E,,20071010000000,20181127000000,310024 PL-L 24W/830 4P MASTER
002 43503,2500 1xPLL24 E,,20050615000000,20181101000000,310024 PL-L 24W/830 4P MASTER
002 43504,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
002 43505,2500 1xPLL24 E,,20021001000000,20181005000000,310024 PL-L 24W/830 4P MASTER
002 43507,2000 1x PLL24 E,,20111101000000,20181105000000,310024 PL-L 24W/830 4P MASTER
002 43508,KIO 1X PLL 24  EVSA,,20090513000000,20181003000000,310024 PL-L 24W/830 4P MASTER
002 43509,Urbanstar BDS100DRW 12-3S LED,,20150905000000,20150905000000,LED 11W 3000K 1200lm
002 43510,2500 1xPLL24 E,,20070412000000,20181109000000,310024 PL-L 24W/830 4P MASTER
002 43511,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181116000000,LED 13W 3000K 1600lm
002 43512,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181113000000,310024 PL-L 24W/830 4P MASTER
002 43514,2500 1xPLL24 E,,20021101000000,20181005000000,310024 PL-L 24W/830 4P MASTER
002 43516,2500 1xPLL24 E,,20070413000000,20181109000000,310024 PL-L 24W/830 4P MASTER
002 43517,BDS711 Kegel 12LED 1400lm WW,,20170921000000,20170921000000,LED 13W 3000K 1400lm
002 43518,LW-SRDS2 2000 LM 16A 730 DAME CC,,20190805000000,20190805000000,LED 16W 3000K 2000lm
002 43520,2500 1xPLL24 E,,20030901000000,20181005000000,310024 PL-L 24W/830 4P MASTER
002 43521,2010 1xPLL 24 E,,20050701000000,20181108000000,310024 PL-L 24W/830 4P MASTER
002 43522,2500 1xPLL24 E,,20030201000000,20181126000000,310024 PL-L 24W/830 4P MASTER
002 43523,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
002 43524,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
002 43525,Urbanstar BDS100DRW 12-3S LED,,20130701000000,20130701000000,LED 11W 3000K 1200lm
002 43526,2500 1xPLL24 E,,20031101000000,20200311000000,310024 PL-L 24W/830 4P MASTER
002 43527,ALTRA-2 1x PLL24 E,,20080415000000,20181129000000,310024 PL-L 24W/830 4P MASTER
002 43528,FGS 103 1xPLL 24 E,,20020301000000,20181119000000,310024 PL-L 24W/830 4P MASTER
002 43529,BDS711 Kegel 20LED 1800lm WW,,20170921000000,20170921000000,LED 16W 3000K 1800lm
002 43531,2500 1xPLL24 E,,20030901000000,20181005000000,310024 PL-L 24W/830 4P MASTER
002 43532,LW-SRDS2 2000 LM 16A 730 DAME CC,,20181030000000,20181030000000,LED 16W 3000K 2000lm
002 43533,2500 1xPLL24 E,,20070412000000,20181109000000,310024 PL-L 24W/830 4P MASTER
002 43534,2000 1x PLL24 E,,20130919000000,20181001000000,310024 PL-L 24W/830 4P MASTER
002 43536,BDP102 GRN15 / 830 DS PCC SI CLO D9 SRG10,,20180901000000,20180901000000,LED 13W 3000K 1500lm
002 43537,2000 1x PLL24 E,,20091013000000,20181202000000,310024 PL-L 24W/830 4P MASTER
002 43538,2500 1xPLL24 E,,20031201000000,20181101000000,310024 PL-L 24W/830 4P MASTER
002 43539,TECEO-1 24LED NW 700mA Akzo150 005AA,,20160701000000,20160701000000,LED 55W 4000K 6100lm - 5200lm
002 43541,FGS 103 1xPLL 24 E,,20020301000000,20181119000000,310024 PL-L 24W/830 4P MASTER
002 43542,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
002 43543,2500 1xPLL24 E,,20051101000000,20181105000000,310024 PL-L 24W/830 4P MASTER
002 43544,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
002 71777,2500 1xPLL36 E,,20010601000000,20181119000000,310036 PL-L 36W/830 4P MASTER
002 71779,2000 1x PLL24 E,,20130911000000,20181110000000,310024 PL-L 24W/830 4P MASTER
002 71781,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20201023000000,20201023000000,LED 11W 3000K 1200lm
002 71783,Ampera Midi 32LED WW 500mA 005A1,,20160901000000,20160901000000,LED 51W 3000K 6000lm - 5100lm
002 71785,2500 1xPLL24 E,,20060301000000,20181030000000,310024 PL-L 24W/830 4P MASTER
002 71789,2661 Aurora 1xSON-T/SHP-TS100,,20011001000000,20191128000000,220100 CDO-TT 100W/828 MASTER
