FID,OBJECT,WOONPLAATS,STRAAT,STADSDEEL,BUURT,X_COORDINAAT,Y_COORDINAAT,BOOMSOORT,LATIJNSE_NAAM,KIEMJAAR,BOOMHOOGTE,EIGENAAR,MONUMENTAAL,LON,LAT,GEOMETRIE
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_642,028434,Groningen,Jan Goeverneurstraat,Stadsdeel Zuid,Oosterpoort,234633.17,581229.2,"Appel, Sierappel",Malus floribunda,1974,6-9m.,Gemeente Groningen,nee       ,6.57921819,53.21176046,POINT (234633.176 581229.158)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_643,028435,Groningen,Joachim Altinghstraat,Stadsdeel Zuid,Oosterpoort,234701.73,581188.75,Europese judasboom,Cercis siliquastrum,2006,6-9m.,Gemeente Groningen,nee       ,6.58023422,53.2113873,POINT (234701.737 581188.756)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_644,028436,Groningen,Joachim Altinghstraat,Stadsdeel Zuid,Oosterpoort,234669.56,581158.5,Europese judasboom,Cercis siliquastrum,2006,6-9m.,Gemeente Groningen,nee       ,6.57974524,53.21112033,POINT (234669.564 581158.507)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_645,028437,Groningen,Joachim Altinghstraat,Stadsdeel Zuid,Oosterpoort,234666.27,581164.5,Europese judasboom,Cercis siliquastrum,2006,6-9m.,Gemeente Groningen,nee       ,6.57969727,53.2111745,POINT (234666.26 581164.482)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_646,028438,Groningen,Joachim Altinghstraat,Stadsdeel Zuid,Oosterpoort,234718.58,581202.44,Europese judasboom,Cercis siliquastrum,2006,6-9m.,Gemeente Groningen,nee       ,6.58048955,53.21150793,POINT (234718.571 581202.463)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_647,028439,Groningen,Joachim Altinghstraat,Stadsdeel Zuid,Oosterpoort,234653.03,581155.4,Europese judasboom,Cercis siliquastrum,2006,6-9m.,Gemeente Groningen,nee       ,6.57949703,53.2110948,POINT (234653.03 581155.392)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_648,028440,Groningen,Joachim Altinghstraat,Stadsdeel Zuid,Oosterpoort,234696.97,581177.56,Europese judasboom,Cercis siliquastrum,2006,6-9m.,Gemeente Groningen,nee       ,6.58016017,53.2112875,POINT (234696.974 581177.569)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_649,028441,Groningen,Joachim Altinghstraat,Stadsdeel Zuid,Oosterpoort,234684.14,581176.9,Europese judasboom,Cercis siliquastrum,2006,6-9m.,Gemeente Groningen,nee       ,6.57996786,53.21128291,POINT (234684.136 581176.845)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_64a,028442,Groningen,Joachim Altinghstraat,Stadsdeel Zuid,Oosterpoort,234713.73,581190.56,Europese judasboom,Cercis siliquastrum,2006,6-9m.,Gemeente Groningen,nee       ,6.58041417,53.21140157,POINT (234713.732 581190.543)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_64b,028443,Groningen,Joachim Altinghstraat,Stadsdeel Zuid,Oosterpoort,234648.81,581146,Europese judasboom,Cercis siliquastrum,2006,6-9m.,Gemeente Groningen,nee       ,6.57943152,53.211011,POINT (234648.808 581145.994)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_64c,028444,Groningen,Joachim Altinghstraat,Stadsdeel Zuid,Oosterpoort,234727.33,581200.4,Europese judasboom,Cercis siliquastrum,2006,6-9m.,Gemeente Groningen,nee       ,6.58062004,53.21148798,POINT (234727.325 581200.387)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_64d,028445,Groningen,Joachim Altinghstraat,Stadsdeel Zuid,Oosterpoort,234681.33,581166.75,Europese judasboom,Cercis siliquastrum,2006,6-9m.,Gemeente Groningen,nee       ,6.57992336,53.21119256,POINT (234681.33 581166.742)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_64e,028446,Groningen,Joachim Altinghstraat,Stadsdeel Zuid,Oosterpoort,234638.84,581148.3,Europese judasboom,Cercis siliquastrum,2006,6-9m.,Gemeente Groningen,nee       ,6.57928304,53.21103303,POINT (234638.849 581148.282)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_64f,028447,Groningen,Joachim Altinghstraat,Stadsdeel Zuid,Oosterpoort,234657.44,581151.25,Europese judasboom,Cercis siliquastrum,2006,6-9m.,Gemeente Groningen,nee       ,6.579562,53.21105685,POINT (234657.44 581151.241)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_650,028450,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234689.97,580957.75,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.58000089,53.2093135,POINT (234689.973 580957.727)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_651,028451,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234716,580964.9,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.58039219,53.20937381,POINT (234716.003 580964.872)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_652,028452,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234720.5,580966.2,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.58045974,53.20938507,POINT (234720.495 580966.199)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_653,028453,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234705.28,580961.94,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.58023107,53.20934882,POINT (234705.285 580961.912)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_654,028454,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234700.8,580960.7,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.58016356,53.20933848,POINT (234700.794 580960.687)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_655,028455,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234685.48,580956.3,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57993333,53.20930133,POINT (234685.482 580956.298)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_656,028456,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234670.58,580951.94,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57970922,53.2092641,POINT (234670.579 580951.908)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_657,028457,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234659.77,580949.06,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57954658,53.20924004,POINT (234659.758 580949.05)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_658,028458,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234644.66,580944.9,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57931947,53.20920468,POINT (234644.651 580944.865)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_659,028459,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234640.67,580943.6,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57925959,53.20919427,POINT (234640.67 580943.64)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_65a,028460,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234573.03,580924.6,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57824264,53.20903334,POINT (234573.028 580924.608)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_65b,028461,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234616.08,580936.75,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57888976,53.20913584,POINT (234616.071 580936.729)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_65c,028462,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234588.48,580929.06,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57847512,53.20907133,POINT (234588.489 580929.093)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_65d,028463,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234584.3,580927.9,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57841197,53.20906082,POINT (234584.29 580927.853)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_65e,028464,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234612.16,580935.7,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57883095,53.20912699,POINT (234612.158 580935.679)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_65f,028465,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234568.92,580923.44,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57818094,53.20902366,POINT (234568.924 580923.463)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_660,028466,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234599.08,580931.94,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57863436,53.20909549,POINT (234599.083 580931.957)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_661,028467,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234674.66,580953.1,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57977062,53.2092745,POINT (234674.662 580953.133)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_662,028468,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234629.72,580940.56,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57909493,53.2091681,POINT (234629.718 580940.546)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_663,028469,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234655.67,580947.8,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57948517,53.20922964,POINT (234655.675 580947.825)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_664,028470,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234554.42,580919.44,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57796286,53.2089898,POINT (234554.417 580919.454)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_665,028471,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234603.28,580933.1,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57869748,53.20910515,POINT (234603.282 580933.102)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_666,028472,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234543.73,580916.56,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57780219,53.20896566,POINT (234543.728 580916.591)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_667,028473,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234625.81,580939.5,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57903612,53.20915925,POINT (234625.805 580939.496)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_668,028474,Groningen,Kwintlaan,Stadsdeel Zuid,Oosterpoort,234558.72,580920.6,Sierpeer,Pyrus calleryana,2000,6-9m.,Gemeente Groningen,nee       ,6.57802741,53.20899945,POINT (234558.712 580920.599)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_669,028475,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234338.9,581029.94,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57476499,53.21001422,POINT (234338.9 581029.925)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_66a,028476,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234332.81,581038,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57467591,53.21008743,POINT (234332.815 581037.974)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_66b,028477,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234319.16,581040.9,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57447231,53.21011551,POINT (234319.162 581040.875)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_66c,028478,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234299.67,581051.06,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57418324,53.21020993,POINT (234299.678 581051.063)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_66d,028479,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234360.48,581017.25,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57508487,53.20989701,POINT (234360.485 581017.235)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_66e,028480,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234282.19,581059.1,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57392345,53.21028515,POINT (234282.185 581059.148)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_66f,028481,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234287.98,581061,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57401063,53.21030091,POINT (234287.98 581060.998)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_670,028482,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234252.42,581071.06,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57348102,53.21039635,POINT (234252.425 581071.036)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_671,028483,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234248.27,581077,Kleinbladige/Winterlinde,Tilia cordata,1996,9-12m.,Gemeente Groningen,nee       ,6.57342029,53.2104508,POINT (234248.268 581077.028)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_672,028484,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234244.84,581078.25,Kleinbladige/Winterlinde,Tilia cordata,1974,12-15m.,Gemeente Groningen,nee       ,6.57336935,53.21046229,POINT (234244.844 581078.251)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_673,028485,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234238,581077.6,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57326672,53.21045781,POINT (234237.996 581077.639)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_674,028486,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234208.16,581089.25,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57282308,53.21056659,POINT (234208.16 581089.256)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_675,028487,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234193.61,581094.25,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57260656,53.21061378,POINT (234193.609 581094.27)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_676,028488,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234182.36,581098.06,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57243913,53.21064949,POINT (234182.359 581098.06)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_677,028489,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234330.06,581039.44,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57463509,53.2101012,POINT (234330.063 581039.461)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_678,028490,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234161.69,581105.1,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57213162,53.21071626,POINT (234161.694 581105.152)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_679,028491,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234142.62,581113,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57184807,53.21078939,POINT (234142.618 581112.978)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_67a,028492,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234131,581117.6,Kleinbladige/Winterlinde,Tilia cordata,1974,9-12m.,Gemeente Groningen,nee       ,6.57167537,53.21083285,POINT (234131.001 581117.625)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_67b,028493,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234200.22,581095.9,Sierpeer,Pyrus calleryana 'Chanticleer',2001,9-12m.,Gemeente Groningen,nee       ,6.57270577,53.21062708,POINT (234200.212 581095.859)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_67c,028494,Groningen,Lodewijkstraat,Stadsdeel Zuid,Oosterpoort,234204.48,581094.1,Sierpeer,Pyrus calleryana 'Chanticleer',2001,9-12m.,Gemeente Groningen,nee       ,6.57276939,53.21061107,POINT (234204.492 581094.147)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_67d,028496,Groningen,Martenstraat,Stadsdeel Zuid,Oosterpoort,234674.08,581361.94,"Pluimes, Bloemes, Manna-es",Fraxinus ornus,1989,6-9m.,Gemeente Groningen,nee       ,6.57986324,53.21294713,POINT (234674.079 581361.923)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_67e,028497,Groningen,Martenstraat,Stadsdeel Zuid,Oosterpoort,234629.45,581326.6,"Pluimes, Bloemes, Manna-es",Fraxinus ornus,1989,< 6m.,Gemeente Groningen,nee       ,6.57918656,53.21263687,POINT (234629.449 581326.65)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_67f,028498,Groningen,Martenstraat,Stadsdeel Zuid,Oosterpoort,234605.1,581307.44,"Pluimes, Bloemes, Manna-es",Fraxinus ornus,1989,9-12m.,Gemeente Groningen,nee       ,6.57881728,53.21246776,POINT (234605.092 581307.423)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_680,028499,Groningen,Martenstraat,Stadsdeel Zuid,Oosterpoort,234648.89,581341.75,"Pluimes, Bloemes, Manna-es",Fraxinus ornus,1989,6-9m.,Gemeente Groningen,nee       ,6.57948119,53.21276979,POINT (234648.885 581341.767)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_681,028500,Groningen,Mauritsdwarsstraat,Stadsdeel Zuid,Oosterpoort,234356.95,581086.6,Bastaardmeidoorn,Crataegus x media 'Paul's Scarlet',2006,< 6m.,Gemeente Groningen,nee       ,6.57504912,53.21052108,POINT (234356.951 581086.641)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_682,028501,Groningen,Mauritsdwarsstraat,Stadsdeel Zuid,Oosterpoort,234386.2,581096.9,Treurberk,Betula pendula 'Tristis',1980,9-12m.,Gemeente Groningen,nee       ,6.57548952,53.21060888,POINT (234386.21 581096.897)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_683,028502,Groningen,Mauritsdwarsstraat,Stadsdeel Zuid,Oosterpoort,234391.95,581098.8,Eenstijlige meidoorn,Crataegus monogyna,1980,6-9m.,Gemeente Groningen,nee       ,6.57557603,53.21062533,POINT (234391.959 581098.822)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_684,028503,Groningen,Mauritsdwarsstraat,Stadsdeel Zuid,Oosterpoort,234420.11,581108.6,Eenstijlige meidoorn,Crataegus monogyna,2006,6-9m.,Gemeente Groningen,nee       ,6.57599966,53.21070911,POINT (234420.105 581108.612)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_685,028504,Groningen,Mauritsdwarsstraat,Stadsdeel Zuid,Oosterpoort,234407.52,581104.56,"Okkernoot, Gewone walnoot",Juglans regia,1980,9-12m.,Gemeente Groningen,nee       ,6.57581029,53.21067441,POINT (234407.518 581104.542)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_686,028520,Groningen,Mauritsstraat,Stadsdeel Zuid,Oosterpoort,234378.2,581016.6,Plataan,Platanus x hispanica,1980,18-24m.,Gemeente Groningen,nee       ,6.57534988,53.2098888,POINT (234378.204 581016.613)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_687,028563,Groningen,Meeuwerderweg,Stadsdeel Zuid,Oosterpoort,234584.06,581344.44,Kleinbladige/Winterlinde,Tilia cordata,1980,9-12m.,Gemeente Groningen,nee       ,6.57851167,53.21280358,POINT (234584.059 581344.455)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_688,028564,Groningen,Meeuwerderweg,Stadsdeel Zuid,Oosterpoort,234586.19,581362.3,Kleinbladige/Winterlinde,Tilia cordata,1980,9-12m.,Gemeente Groningen,nee       ,6.578548,53.21296379,POINT (234586.191 581362.324)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_689,028565,Groningen,Meeuwerderweg,Stadsdeel Zuid,Oosterpoort,234586.95,581377.1,Kleinbladige/Winterlinde,Tilia cordata,1980,9-12m.,Gemeente Groningen,nee       ,6.5785631,53.21309643,POINT (234586.955 581377.101)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_68a,028566,Groningen,Meeuwerderweg,Stadsdeel Zuid,Oosterpoort,234586.14,581384.9,Kleinbladige/Winterlinde,Tilia cordata,1980,9-12m.,Gemeente Groningen,nee       ,6.57855292,53.21316649,POINT (234586.146 581384.886)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_68b,028567,Groningen,Meeuwerderweg,Stadsdeel Zuid,Oosterpoort,234585.53,581391.2,Kleinbladige/Winterlinde,Tilia cordata,1980,9-12m.,Gemeente Groningen,nee       ,6.57854521,53.21322302,POINT (234585.527 581391.168)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_68c,028568,Groningen,Meeuwerderweg,Stadsdeel Zuid,Oosterpoort,234581.88,581404.2,Kleinbladige/Winterlinde,Tilia cordata,1980,9-12m.,Gemeente Groningen,nee       ,6.57849383,53.21334037,POINT (234581.879 581404.169)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_68d,028569,Groningen,Meeuwerderweg,Stadsdeel Zuid,Oosterpoort,234580.27,581408.5,Kleinbladige/Winterlinde,Tilia cordata,1980,9-12m.,Gemeente Groningen,nee       ,6.57847071,53.21337951,POINT (234580.262 581408.499)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_68e,028570,Groningen,Meeuwerderweg,Stadsdeel Zuid,Oosterpoort,234577.69,581416.06,Kleinbladige/Winterlinde,Tilia cordata,1980,9-12m.,Gemeente Groningen,nee       ,6.57843402,53.21344777,POINT (234577.686 581416.055)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_68f,028571,Groningen,Meeuwerderweg,Stadsdeel Zuid,Oosterpoort,234574.47,581423,Kleinbladige/Winterlinde,Tilia cordata,1980,9-12m.,Gemeente Groningen,nee       ,6.57838771,53.21351091,POINT (234574.476 581423.03)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_690,028572,Groningen,Meeuwerderweg,Stadsdeel Zuid,Oosterpoort,234585.25,581354.2,Kleinbladige/Winterlinde,Tilia cordata,1980,9-12m.,Gemeente Groningen,nee       ,6.57853199,53.21289074,POINT (234585.256 581354.177)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_691,029043,Groningen,Warmoesstraat,Stadsdeel Zuid,Oosterpoort,234470.44,581176.6,Meelbes,Sorbus aria,1980,6-9m.,Gemeente Groningen,nee       ,6.57676972,53.2113124,POINT (234470.438 581176.595)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_692,029044,Groningen,Warmoesstraat,Stadsdeel Zuid,Oosterpoort,234455.81,581169.5,Meelbes,Sorbus aria,1980,9-12m.,Gemeente Groningen,nee       ,6.576549,53.21125074,POINT (234455.807 581169.49)
