OBJECTID,NAAM,AANMAAKDATUM,REF_FUNC_SPOORTAK_NAAM_LANG,BEIDE_EINDEN_GELIJK,BESTANDSNAAM,SIGMATRAJECT_GUID,DATUM_GOEDGEKEURD_OUDST,DATUM_GOEDGEKEURD_JONGST,LENGTE_TOTAAL_SIGMATRAJECT,REF_FUNCTIONELE_SPOORTAK_PUIC,Shape__Length
1192858,4f3ac43e-08f1-48c7-b213-c5819e9d3b59,2021/10/29 23:41:23+00,,0,Detaillijst_4f3ac43e-08f1-48c7-b213-c5819e9d3b59.csv,4f3ac43e-08f1-48c7-b213-c5819e9d3b59,2017/11/29 15:25:53+00,2017/11/29 15:25:53+00,27.34246,,27.3406201703607
1192859,105_143AR_31.4,2021/10/29 23:41:30+00,105_143AR_31.4,1,Detaillijst_105_143AR_31.4.csv,52aa9b65-94df-4d6b-a905-98bdcfc8689d,2017/11/29 13:46:13+00,2017/11/29 15:30:29+00,411.42537,38d44315-43dd-48df-9cb4-9c02216b0525,411.424634926867
1192860,105_485AR_30.0,2021/10/29 23:41:33+00,105_485AR_30.0,1,Detaillijst_105_485AR_30.0.csv,57c5e24e-e456-40da-a185-ef653f58e622,2018/03/13 08:07:20+00,2019/07/03 06:56:11+00,226.52637309,ef334a4a-824f-4cea-a539-b623df534a6d,226.523941622469
1192861,105_141BV_31.6,2021/10/29 23:41:36+00,105_141BV_31.6,1,Detaillijst_105_141BV_31.6.csv,5974b32f-06b1-4bba-bad0-61e5f18601b1,2017/11/29 14:00:08+00,2017/11/29 15:30:11+00,14.425,172b7f45-b490-4044-a999-baaae247df89,14.4250123483483
1192862,64f2d9d7-5e8f-4442-b7b9-9b08b0bfe15f,2021/10/29 23:41:38+00,,0,Detaillijst_64f2d9d7-5e8f-4442-b7b9-9b08b0bfe15f.csv,64f2d9d7-5e8f-4442-b7b9-9b08b0bfe15f,2017/11/29 15:25:53+00,2017/11/29 15:25:53+00,27.34246,,27.3406524815478
1192863,105_143AL_31.4,2021/10/29 23:41:40+00,105_143AL_31.4,1,Detaillijst_105_143AL_31.4.csv,680e197b-55df-4e5a-9750-ab4a99450727,2017/11/29 13:46:13+00,2019/02/05 13:29:33+00,104.98091587,fc8965f8-6b2e-4bae-b76a-843d36307e44,104.978753653068
1192864,73fa4117-c957-4892-b412-34f5a51fd4ce,2021/10/29 23:41:52+00,,0,Detaillijst_73fa4117-c957-4892-b412-34f5a51fd4ce.csv,73fa4117-c957-4892-b412-34f5a51fd4ce,2014/07/24 08:55:54+00,2019/07/04 02:00:00+00,4110.77669,,4110.76415597907
1192865,74f98a1b-d91c-4b44-a521-2fb4fee25b51,2021/10/29 23:42:00+00,,0,Detaillijst_74f98a1b-d91c-4b44-a521-2fb4fee25b51.csv,74f98a1b-d91c-4b44-a521-2fb4fee25b51,2017/11/29 03:00:00+00,2018/03/13 12:17:14+00,883.57001,,883.567393268114
1192866,105_141BL_31.6,2021/10/29 23:42:09+00,105_141BL_31.6,1,Detaillijst_105_141BL_31.6.csv,772552cc-e4a4-4ea9-a5ce-645588ce02b4,2017/11/29 14:00:08+00,2017/11/29 15:30:11+00,55.187,668aa0ab-beac-4485-acec-ecea7d2da62b,55.1870341809559
1192867,105_461R_29.1,2021/10/29 23:42:12+00,105_461R_29.1,1,Detaillijst_105_461R_29.1.csv,77ae9edc-bc6a-4c60-8a01-d1d03719bbcf,2017/11/29 15:25:26+00,2019/05/07 04:57:42+00,262.86130208,706316c9-23af-44b6-a05f-91a13e4ccdeb,262.859557130493
1192868,105_143AV_31.4,2021/10/29 23:42:15+00,105_143AV_31.4,1,Detaillijst_105_143AV_31.4.csv,78e7f5d3-a7d7-4e40-a29c-5ee6475808d2,2017/11/29 13:46:13+00,2019/07/03 02:00:00+00,1227.95917,f24fcd12-cc36-45f3-8203-747c3a557f5e,1227.95783230017
1192869,105_113V_24.5,2021/10/29 23:42:26+00,105_113V_24.5,1,Detaillijst_105_113V_24.5.csv,79c4ea1e-6d17-45a0-9e7b-d4f716ec286a,2014/07/24 08:56:02+00,2018/02/16 08:12:56+00,4608.54634,cff029b3-0d45-4375-a185-442941ba2d1c,4608.53508020051
1192870,105_139AR_31.4,2021/10/29 23:42:29+00,105_139AR_31.4,1,Detaillijst_105_139AR_31.4.csv,7c4849f1-c0a7-4c4f-996b-0b44b88baae9,2017/11/29 14:00:02+00,2017/11/29 15:32:06+00,63.927,b9b2c935-f9c5-4f13-902d-d6c3ae3772e3,63.9270346105621
1192871,105_445BV_29.0,2021/10/29 23:42:31+00,105_445BV_29.0,1,Detaillijst_105_445BV_29.0.csv,929c57fe-ea51-4541-b6cb-0532cbfedad8,2017/11/29 15:25:23+00,2017/11/29 15:25:53+00,20.28,ccdb537c-8aef-4769-b9cb-6aee0675754e,20.280000653353
1192872,105_97L_23.5,2021/10/29 23:42:35+00,105_97L_23.5,1,Detaillijst_105_97L_23.5.csv,93ccb2d2-2b62-43dd-95b1-66cf6a4be106,2014/07/24 08:56:02+00,2019/05/07 04:52:53+00,970.51719761,5b0c53cf-b0d8-4631-86b3-a9afd3d76940,970.512303480958
1192873,105_469R_29.5,2021/10/29 23:42:38+00,105_469R_29.5,1,Detaillijst_105_469R_29.5.csv,99d8970a-f577-46f8-b28b-ee7f1ab7bf18,2017/11/29 13:46:13+00,2019/05/07 05:04:27+00,185.89958005,a85de6ed-9d9f-4e90-b953-038d803efe17,185.896119745899
1192874,105_473R_29.4,2021/10/29 23:42:41+00,105_473R_29.4,1,Detaillijst_105_473R_29.4.csv,a12a25ad-4c04-4c64-b627-8e39cbf44c58,2017/11/29 15:25:53+00,2019/07/03 02:00:00+00,549.15325,70e8ff76-0652-4015-90b9-1f609abec76b,549.152743817307
1192875,105_475AL_29.4,2021/10/29 23:42:44+00,105_475AL_29.4,1,Detaillijst_105_475AL_29.4.csv,a2efa202-b9cc-4844-a6d8-08a34ae0a536,2017/11/29 15:25:26+00,2019/02/05 17:31:48+00,133.31214134,36cb5c25-731d-4b48-b9a0-5b86114a5d33,133.308499399969
1192876,105_139AL_31.4,2021/10/29 23:42:46+00,105_139AL_31.4,1,Detaillijst_105_139AL_31.4.csv,aafd9478-9421-4eac-b367-5da52d2e7254,2017/11/29 14:00:02+00,2019/09/29 09:08:51+00,105.29088677,67337e4f-5305-4394-a9a9-667d1f3d53b9,105.28874867858
1192877,105_93AR_23.2,2021/10/29 23:42:49+00,105_93AR_23.2,1,Detaillijst_105_93AR_23.2.csv,adf227e6-7789-4af2-a1ba-f30619410bec,2014/07/23 15:24:17+00,2019/09/29 02:00:00+00,57.24452,0f32e68e-c09d-4465-ba42-3ab6e0d2f8d5,57.2421141500324
1192878,b41e296b-e362-4a83-8fab-dc405fcae18c,2021/10/29 23:42:55+00,,0,Detaillijst_b41e296b-e362-4a83-8fab-dc405fcae18c.csv,b41e296b-e362-4a83-8fab-dc405fcae18c,2017/11/29 15:25:26+00,2017/11/29 15:25:26+00,27.34246,,27.3406916777888
1192879,bcf991cc-c05d-420e-8040-fcb27157f12b,2021/10/29 23:42:57+00,,0,Detaillijst_bcf991cc-c05d-420e-8040-fcb27157f12b.csv,bcf991cc-c05d-420e-8040-fcb27157f12b,2017/11/29 15:25:23+00,2019/07/02 12:40:10+00,333.347235,,333.347270788543
1192880,105_139BV_31.5,2021/10/29 23:43:00+00,105_139BV_31.5,1,Detaillijst_105_139BV_31.5.csv,bde0ba54-5272-4635-a524-41527c7e1c8d,2017/11/29 15:33:11+00,2018/03/16 11:23:57+00,54.67676,aad7a953-6d00-474f-a3ae-ca7d2dee6c30,54.6765661587308
1192881,105_477V_29.5,2021/10/29 23:43:03+00,105_477V_29.5,1,Detaillijst_105_477V_29.5.csv,bf87a3a9-91b2-4044-9743-26397ff87297,2017/11/29 15:25:26+00,2020/08/30 18:12:28+00,705.71369668,a509d1f0-3922-4b70-b8af-4cfa453d3629,705.71354165541
1192882,105_93AL_23.2,2021/10/29 23:43:09+00,105_93AL_23.2,1,Detaillijst_105_93AL_23.2.csv,c1039d71-f69d-4a31-a6bd-8dbb5057e209,2014/07/23 15:24:17+00,2014/07/24 08:56:02+00,386.27406,cef1ac62-1746-4ede-bc73-9cc05bfd2520,386.27404704497
1192883,105_139BR_31.5,2021/10/29 23:43:13+00,105_139BR_31.5,1,Detaillijst_105_139BR_31.5.csv,c3f2c59c-46a5-4298-aee4-e9262a3a273e,2017/11/29 15:33:11+00,2019/07/03 12:39:22+00,1573.33792206,9ad53446-1954-4abf-b4ca-b62eff0b68c6,1573.33699640366
1192884,105_453R_29.0,2021/10/29 23:43:16+00,105_453R_29.0,1,Detaillijst_105_453R_29.0.csv,c47ebdfd-eafe-4968-8fc6-d0207cdcb13c,2017/11/29 15:25:23+00,2018/02/16 08:34:34+00,344.31114,30f01772-4698-40c4-abcf-6fee85c1e3dc,344.307707801007
1192885,105_141AR_31.5,2021/10/29 23:43:19+00,105_141AR_31.5,1,Detaillijst_105_141AR_31.5.csv,ccff48c6-65b7-4d76-8a85-589a9d70a46a,2017/11/29 14:00:02+00,2019/02/05 13:28:57+00,81.95763488,8d8f2adb-6669-4f2e-adca-72a593bab562,81.9556080975987
1192886,105_465BV_29.3,2021/10/29 23:43:21+00,105_465BV_29.3,1,Detaillijst_105_465BV_29.3.csv,d4c869de-67e0-4982-9751-cf985eeba139,2017/11/29 15:25:53+00,2018/03/12 13:09:23+00,44.928,1e5c692e-ff3d-43ad-9a23-051c9b450177,44.9279840986662
1192887,105_471BV_29.4,2021/10/29 23:43:24+00,105_471BV_29.4,1,Detaillijst_105_471BV_29.4.csv,da6cdd27-8fbf-46f1-95ef-a92e18b85121,2017/11/29 15:25:53+00,2018/03/12 13:09:23+00,20.9,aa2c623c-78b9-4bff-8219-0f6e37c34609,20.9000093504764
1192888,105_453L_29.0,2021/10/29 23:43:27+00,105_453L_29.0,1,Detaillijst_105_453L_29.0.csv,dd0394c3-197c-45a9-afd8-22f150cf2758,2017/11/29 15:25:23+00,2018/03/12 13:09:23+00,360.71411,e854f3ea-d587-4360-a928-b5f0b3831bce,360.713685964129
1192889,105_1201AR_18.2,2021/10/29 23:43:33+00,105_1201AR_18.2,1,Detaillijst_105_1201AR_18.2.csv,e5d225d1-b945-4087-a271-0dbfaaf7d95f,2014/07/23 15:24:17+00,2019/09/28 20:16:45+00,100.1427437,ee21e903-ad91-42c5-876d-b23b3b8ef95b,100.141109662929
1192890,105_91AR_23.1,2021/10/29 23:43:35+00,105_91AR_23.1,1,Detaillijst_105_91AR_23.1.csv,ebea0db9-5451-47fb-9805-9b72bcb0258e,2014/07/23 15:24:25+00,2014/07/23 15:24:25+00,145.62685,4037882e-f41d-4ce6-ba69-888cdff736d4,145.626841179846
1192891,105_495AR_30.0,2021/10/29 23:43:41+00,105_495AR_30.0,1,Detaillijst_105_495AR_30.0.csv,eee7980d-0753-40da-91ce-4ab52a1c6b23,2018/03/13 08:07:11+00,2019/07/03 06:55:26+00,226.39537766,9969bfdb-0ca1-4c70-92a6-a48d5403883a,226.393179439977
1192892,105_141AL_31.5,2021/10/29 23:43:48+00,105_141AL_31.5,1,Detaillijst_105_141AL_31.5.csv,f529f5cd-6765-473a-b037-c1b820b515ae,2017/11/29 14:00:02+00,2017/11/29 15:32:06+00,198.097,2f67bd33-8c88-440c-a376-b73872ab8056,198.096964765692
1192893,105_139AV_31.4,2021/10/29 23:43:55+00,105_139AV_31.4,1,Detaillijst_105_139AV_31.4.csv,f69d7390-e19c-4dd9-85d7-5fc8fb39c7aa,2017/11/29 14:00:02+00,2019/07/03 12:41:20+00,1242.16994055,1d04fee9-60df-4c75-97eb-26f2c0b88bb1,1242.16984858281
1192894,105_91BR_23.1,2021/10/29 23:44:04+00,105_91BR_23.1,1,Detaillijst_105_91BR_23.1.csv,f93c68b6-0912-4f19-a138-6a8a5c11140c,2014/07/23 15:24:17+00,2014/07/23 15:24:17+00,4681.00485,9d493fc4-ebc1-4084-88cf-5d7f9e35e683,4680.99718541267
1192895,105_475BV_29.5,2021/10/29 23:44:11+00,105_475BV_29.5,1,Detaillijst_105_475BV_29.5.csv,f9967533-9f9e-48ae-9647-9bb29ddcf8dd,2017/11/29 15:26:31+00,2019/07/03 11:44:00+00,418.39232413,dff1379f-4f5f-4017-bd14-0ae2d34657f8,418.392118021357
1192896,105_461L_29.1,2021/10/29 23:44:19+00,105_461L_29.1,1,Detaillijst_105_461L_29.1.csv,fbb6a53f-5e41-4a9b-ac68-725aa5e21403,2017/11/29 15:25:26+00,2017/11/29 15:26:31+00,416.13348,a2105848-7638-49f6-af87-9091b61a832f,416.132811762892
1192897,fcfdac3e-2faa-4743-8d98-ab32e9a565a5,2021/10/29 23:44:21+00,,0,Detaillijst_fcfdac3e-2faa-4743-8d98-ab32e9a565a5.csv,fcfdac3e-2faa-4743-8d98-ab32e9a565a5,2019/05/07 05:18:49+00,2019/05/07 05:18:49+00,27.34246,,27.3405240520541
1192898,537_251BL_2.8,2021/10/29 23:44:33+00,537_251BL_2.8,1,Detaillijst_537_251BL_2.8.csv,c8029a30-07a8-4fd0-865b-f8cd9b661132,2018/04/23 13:12:12+00,2019/07/04 02:00:00+00,2220.50371438,fd7848d0-41b0-4d11-b180-8bd81dc191b5,2220.47539407769
1192899,107_183BL_19.4,2021/10/29 23:44:43+00,107_183BL_19.4,1,Detaillijst_107_183BL_19.4.csv,0214e43c-8350-4969-a694-1b128745c15f,2018/04/26 02:00:00+00,2018/04/26 02:00:00+00,88.56,3460e1d3-9a1c-4b4b-b066-9a6b1dced521,88.5599564374328
1192901,107_902R_22.9,2021/10/29 23:44:53+00,107_902R_22.9,1,Detaillijst_107_902R_22.9.csv,0f7bbb4c-9995-4213-afd7-dab295898389,2016/08/31 11:43:45+00,2016/08/31 11:43:45+00,40.78166,91ba4332-34fc-4a20-a504-d4b813cefc37,40.781675071164
1192902,107_171AR_18.6,2021/10/29 23:45:04+00,107_171AR_18.6,1,Detaillijst_107_171AR_18.6.csv,1b00b625-6e8c-4d34-97ae-10cca742f466,2018/04/26 11:09:49+00,2018/04/26 11:09:49+00,1417.74467,aa4227c6-9fac-4605-878c-9d4ec0ed9b3b,1417.73823969678
1192903,107_183BR_19.4,2021/10/29 23:45:10+00,107_183BR_19.4,1,Detaillijst_107_183BR_19.4.csv,234fe977-07f5-4625-9ea3-743093ad3fa9,2018/04/26 02:00:00+00,2018/04/26 02:00:00+00,44.46515,478a40fe-c38d-47a2-b9f1-52bc5e64ffd0,44.463637803896
1192906,564_1331L_23.6,2021/10/29 23:45:35+00,564_1331L_23.6,0,Detaillijst_564_1331L_23.6.csv,2b4b6e2a-78b1-4332-8a3f-d47129d3ad51,2016/08/31 09:43:41+00,2016/08/31 09:43:41+00,694.126478,eabc4ff7-abba-41b3-be7e-fdfd25cfd65d,694.125995697415
1192908,107_183AL_19.3,2021/10/29 23:45:43+00,107_183AL_19.3,1,Detaillijst_107_183AL_19.3.csv,2cbf6121-e49f-489d-b885-44e0628c5b07,2018/04/26 02:00:00+00,2018/04/26 02:00:00+00,88.56,f40c1449-26f8-4415-a617-58da67589d72,88.5599564374328
1192909,107_271AL_1.7,2021/10/29 23:45:46+00,107_271AL_1.7,1,Detaillijst_107_271AL_1.7.csv,30436b03-cf06-4633-a531-c0774933b910,2018/04/23 02:00:00+00,2018/04/23 13:11:10+00,100.14033,4ee4da05-0763-4231-b271-062ed60eb88c,100.138408549538
1192910,107_171AL_18.6,2021/10/29 23:45:52+00,107_171AL_18.6,1,Detaillijst_107_171AL_18.6.csv,421a0855-8cd9-43d9-9cb8-d5a679a9a493,2018/04/26 11:09:49+00,2018/04/26 11:11:40+00,100.15775,850271d6-e351-4421-beb3-5cd4911577fc,100.156665911297
1192911,107_901L_22.9,2021/10/29 23:45:55+00,107_901L_22.9,1,Detaillijst_107_901L_22.9.csv,465bf7bd-c341-4238-9cdd-49eac1cec228,2016/08/31 11:43:45+00,2016/08/31 11:43:45+00,40.739807,14bb6187-b6a1-4e2f-b721-c82e8817c8c7,40.7383710036462
1192912,107_135BV_12.1,2021/10/29 23:46:09+00,107_135BV_12.1,1,Detaillijst_107_135BV_12.1.csv,4673e9a0-3320-498e-a981-71b1139f099a,2018/04/20 14:00:03+00,2018/04/26 11:09:49+00,6529.19945,9640f96b-07cb-4876-bed6-cc10bcfbe678,6529.19118710217
1192913,107_187AL_19.3,2021/10/29 23:46:15+00,107_187AL_19.3,1,Detaillijst_107_187AL_19.3.csv,47c407e3-efc2-4c73-b980-72af769b9619,2018/04/26 02:00:00+00,2018/04/26 02:00:00+00,44.46515,2280b11f-0efb-41d9-a09e-08548c183dcc,44.4636128792581
1192915,107_187BL_19.4,2021/10/29 23:46:25+00,107_187BL_19.4,1,Detaillijst_107_187BL_19.4.csv,4a1f904a-b252-4705-aac4-34728a2f1851,2018/04/26 02:00:00+00,2018/04/26 02:00:00+00,44.46515,03d9265d-3bef-4d01-b23d-fdb874d58587,44.4636865897685
1192917,107_273AR_1.8,2021/10/29 23:46:38+00,107_273AR_1.8,1,Detaillijst_107_273AR_1.8.csv,547eb90b-10a5-4d9c-b17d-b1baf5aac5dd,2018/04/23 02:00:00+00,2018/04/23 13:11:18+00,100.14027182,6e61f837-45c1-4e0a-b96a-897c9ef0b4d2,100.138921439616
1192918,107_173L_18.6,2021/10/29 23:46:43+00,107_173L_18.6,1,Detaillijst_107_173L_18.6.csv,6c8e9eff-b7a5-4a9c-bcd4-d4a7b5753b00,2018/04/26 11:09:37+00,2018/04/26 11:09:37+00,1465.438319,29964a8e-08d6-4a5b-b262-2a20ed4b388d,1465.42895915581
1192919,107_271BV_1.8,2021/10/29 23:46:46+00,107_271BV_1.8,1,Detaillijst_107_271BV_1.8.csv,6dd596d5-bffd-4f47-a2c7-7c8b24fbc127,2018/04/23 13:10:16+00,2018/04/23 13:10:16+00,20.56672,5aee6d87-4aeb-43b0-9016-da152e3fe093,20.5666938590042
1192920,107_133AR_12.0,2021/10/29 23:46:52+00,107_133AR_12.0,1,Detaillijst_107_133AR_12.0.csv,6e2c5d09-d6e5-4958-943d-77bca17bd4dd,2018/04/20 14:00:03+00,2018/04/20 14:00:03+00,124.98225,6cff18c0-f2a0-4564-b9c4-fedca1a78a21,124.982305907996
1192921,107_133AV_12.0,2021/10/29 23:47:03+00,107_133AV_12.0,1,Detaillijst_107_133AV_12.0.csv,7204814f-9180-4224-a09a-5880fa106ca7,2018/04/20 09:41:30+00,2018/04/23 13:10:33+00,10111.83828,c5475b68-3143-4b73-bfc1-5ac57e6216bb,10111.837859378
1192922,565_63V_101.8,2021/10/29 23:47:17+00,565_63V_101.8,1,Detaillijst_565_63V_101.8.csv,76050646-d224-465a-abde-b8ec1ac61a8a,2009/07/01 00:00:00+00,2018/10/17 07:13:47+00,1872.018,92750dba-0b5c-4fa0-9adf-9da01926ac27,1871.96618571735
1192923,107_133AL_12.0,2021/10/29 23:47:19+00,107_133AL_12.0,1,Detaillijst_107_133AL_12.0.csv,760b257c-d461-4fd2-ba51-7fda1f85b36d,2018/04/20 13:59:58+00,2018/04/20 14:00:11+00,57.23646,36844cbf-828a-438f-8e3a-94e9cd346914,57.2341279617423
1192924,107_135AL_12.1,2021/10/29 23:47:30+00,107_135AL_12.1,1,Detaillijst_107_135AL_12.1.csv,946fb041-c8b2-4bd1-acfb-2e9f72424835,2018/04/20 13:59:58+00,2018/05/01 10:36:30+00,6515.197806,c268428c-4446-49e0-bc78-71f4f0d7251e,6515.19109403072
1192925,107_183AR_19.3,2021/10/29 23:47:36+00,107_183AR_19.3,1,Detaillijst_107_183AR_19.3.csv,9e3745e9-e327-4513-9182-4da817830d4f,2018/04/26 02:00:00+00,2018/04/26 02:00:00+00,44.46515,852b5110-9000-4ad1-96d6-d10bee34f660,44.4635873860606
1192928,107_133BR_12.0,2021/10/29 23:47:52+00,107_133BR_12.0,1,Detaillijst_107_133BR_12.0.csv,a4a64e83-1aee-429a-a0cf-47f4f499ed93,2018/04/20 09:41:27+00,2018/05/01 10:36:30+00,10268.937376,2b6e10ab-c84a-4ab1-8a4f-c701adee61c3,10268.937484013
1192931,564_425V_23.5,2021/10/29 23:48:07+00,564_425V_23.5,0,Detaillijst_564_425V_23.5.csv,a8c49ee6-262a-43e7-91cf-172dcd21b8e6,2016/09/27 13:49:30+00,2016/09/27 14:44:02+00,494.388603,d73e776f-4103-4ffe-be00-1d0bb4923b0f,494.388155032087
1192932,107_901V_22.9,2021/10/29 23:48:09+00,107_901V_22.9,0,Detaillijst_107_901V_22.9.csv,a9c250de-b2f8-4095-a92a-af59ff77cc25,2016/08/31 11:45:57+00,2016/08/31 11:45:57+00,33.86021252,66f66338-57a0-45e5-ab0d-2006021481ce,33.8601442898579
1192933,107_135AR_12.1,2021/10/29 23:48:15+00,107_135AR_12.1,1,Detaillijst_107_135AR_12.1.csv,adf73c19-57e5-484c-a35b-146da93953f9,2018/04/20 13:59:58+00,2018/04/20 14:00:17+00,57.23646,d89c99c2-2dee-4229-9627-761b51a0855b,57.2340433347304
1192934,537_251AL_34.7,2021/10/29 23:48:22+00,537_251AL_34.7,1,Detaillijst_537_251AL_34.7.csv,be1dfb36-9ce2-4e93-a69a-b47a06eaf448,2018/04/23 02:00:00+00,2018/04/23 13:12:12+00,2017.52673275,51fa9be7-d62b-468b-8507-168cbdd16194,2017.49966215504
1192935,107_964V_23.3,2021/10/29 23:48:25+00,107_964V_23.3,0,Detaillijst_107_964V_23.3.csv,c1c7f17f-be10-410b-8a91-37caa6db54c6,2016/09/27 14:00:10+00,2016/09/27 14:00:10+00,330.238191,ad9cc7b1-6343-48d3-9450-0d7f6f34ae75,330.237700083126
1192936,107_171BV_18.7,2021/10/29 23:48:32+00,107_171BV_18.7,1,Detaillijst_107_171BV_18.7.csv,c44722ac-b841-42cf-af24-b0f5605fe0d9,2018/04/26 02:00:00+00,2018/04/26 11:11:40+00,525.983264,4f62a39f-30a0-4752-b6f9-c315c6398de0,525.979352259839
1192937,107_271AR_1.7,2021/10/29 23:48:42+00,107_271AR_1.7,1,Detaillijst_107_271AR_1.7.csv,dc0ecb74-4ada-47a3-a679-20b2876826c7,2018/04/23 02:00:00+00,2018/04/23 02:00:00+00,220.65066182,acd8048b-3061-4097-93a3-f2ba8d82d0d5,220.650691131594
1192938,107_191AR_19.9,2021/10/29 23:48:46+00,107_191AR_19.9,0,Detaillijst_107_191AR_19.9.csv,de8d4787-a140-43d8-b0e8-ee5dde35654a,2018/04/26 11:11:40+00,2018/04/26 11:11:40+00,74.93344,a6bbfabd-875c-4cce-b527-742cb70274c9,74.9334102992784
1192939,564_1303L_23.5,2021/10/29 23:48:48+00,564_1303L_23.5,0,Detaillijst_564_1303L_23.5.csv,eae8554f-ac1c-4e78-99e0-e303c724b436,2016/08/31 09:24:04+00,2016/08/31 09:44:21+00,304.10995298,c36eba6c-807e-4847-91be-7d7c882069a4,304.109964582106
1192940,083_255R_7.5,2021/10/29 22:55:07+00,083_255R_7.5,1,Detaillijst_083_255R_7.5.csv,41f62557-4e54-475d-8ba7-58dc318b41b3,2021/05/03 02:00:00+00,2021/05/03 02:00:00+00,367.05042376,83c13f5f-7b5d-4a97-9913-34e1221deb55,367.038503858211
1192942,133_950Q_20.9,2021/10/30 01:42:08+00,133_950Q_20.9,1,Detaillijst_133_950Q_20.9.csv,046ec1b2-bdc1-4be3-8879-0e52b0fa41bd,2017/03/27 13:02:46+00,2017/03/27 13:02:46+00,29.25013,011a5b3f-b7a0-4010-8f00-d7c00682fdf4,29.2501407948748
1192944,135_904BT_45.0,2021/10/30 02:07:31+00,135_904BT_45.0,1,Detaillijst_135_904BT_45.0.csv,9a6a552d-3591-45e1-8ee2-35f38ec73650,2019/03/18 11:47:32+00,2019/03/18 11:47:32+00,25.58146,b5d70cba-98ff-4b84-95d5-055adffbb2f5,25.5814372811615
1192947,478_1167R_0.8,2021/10/30 04:09:36+00,478_1167R_0.8,1,Detaillijst_478_1167R_0.8.csv,3aa46b0b-a25b-4a61-98e6-77d1a8945a10,2016/05/02 08:29:42+00,2021/03/22 20:29:40+00,894.65116075,a8c17ebb-27e3-4d0d-9776-81cdfaaddfaf,894.647779665047
1192951,4563c497-d0b8-4d4c-b8ea-9b51f1e1332f,2021/10/30 05:25:31+00,,0,Detaillijst_4563c497-d0b8-4d4c-b8ea-9b51f1e1332f.csv,4563c497-d0b8-4d4c-b8ea-9b51f1e1332f,,,26.26246,,26.2590387832947
1192953,508_871V_91.2,2021/10/30 05:55:06+00,508_871V_91.2,1,Detaillijst_508_871V_91.2.csv,8f0fbbc0-6aea-4473-b49b-e2d02f5ad01d,2015/03/11 15:38:03+00,2019/06/15 10:37:43+00,173.65911425,6fd014a3-ec85-40fd-ad14-4a4d0fce2b51,173.650542760018
1192954,a3e77d37-2377-4a75-81d2-3e0376295166,2021/10/30 06:21:11+00,,0,Detaillijst_a3e77d37-2377-4a75-81d2-3e0376295166.csv,a3e77d37-2377-4a75-81d2-3e0376295166,2015/01/23 09:18:04+00,2015/01/23 09:18:04+00,0.914,,0.913973741417115
1192955,518_163R_63.6,2021/10/30 06:43:24+00,518_163R_63.6,0,Detaillijst_518_163R_63.6.csv,cbfff421-a4f5-4092-adcb-8ea99db3e891,2015/06/03 08:40:48+00,2020/06/09 13:18:03+00,537.5241572,f2c51033-c77a-488f-8ce2-bcb774ef7b34,537.516347814735
1192957,536_327AR_61.9,2021/10/30 07:53:39+00,536_327AR_61.9,1,Detaillijst_536_327AR_61.9.csv,0e281cee-1f95-43b3-ab63-b9055a20c004,2020/10/09 02:00:00+00,2020/10/09 02:00:00+00,30.16428971,fc548edb-af79-4bfa-934e-01c0c5aebc2e,30.1624665918059
1192959,542_1153BL_29.1,2021/10/30 08:09:02+00,542_1153BL_29.1,1,Detaillijst_542_1153BL_29.1.csv,a857374d-c518-4024-8158-a7f759fde048,2019/09/24 02:00:00+00,2019/09/24 02:00:00+00,97.92414,21ac2b58-e474-4279-bfac-ac1a527ab035,97.9241019858237
1192960,543_177B/187_S_T_45.5,2021/10/30 08:11:59+00,543_177B/187_S_T_45.,0,Detaillijst_543_177B_187_S_T_45.5.csv,03506b22-8158-45cf-a520-d001345f3033,2019/07/03 02:00:00+00,2019/07/03 02:00:00+00,20.12712,,20.1251438116476
1192961,545_265AT_22.6,2021/10/30 08:37:30+00,545_265AT_22.6,1,Detaillijst_545_265AT_22.6.csv,efc2645e-0800-41f9-9f86-14a911d017b2,2020/04/09 02:00:00+00,2020/04/09 02:00:00+00,19.6954257,9e2fb174-48a6-4ad7-b214-44a400126442,19.6955176913429
1192962,553_919L_21.6,2021/10/30 08:56:24+00,553_919L_21.6,1,Detaillijst_553_919L_21.6.csv,88b43fbb-1580-411c-baa4-90999a1d0e59,2017/03/30 12:10:47+00,2017/03/30 12:11:54+00,41.71585,26ee634c-e964-48e0-b674-8d6f99ef4e8a,41.7158794863539
1192963,555_389R_84.3,2021/10/30 09:04:38+00,555_389R_84.3,1,Detaillijst_555_389R_84.3.csv,513d40aa-71d3-4715-8b2b-c242a38a2252,2020/04/08 02:00:00+00,2020/04/08 02:00:00+00,46.2770964,751cb818-49ff-42bb-9581-addfd4894cfd,46.2763663258142
1192965,586_289B/295A_P_Q_81.2,2021/10/30 09:38:54+00,586_289B/295A_P_Q_81,0,Detaillijst_586_289B_295A_P_Q_81.2.csv,70d51b4f-8c7a-4b2f-975e-e8f525a08b11,2020/03/23 07:30:56+00,2020/03/23 07:30:56+00,20.12712,,20.1252260286674
