RECEPTORID;NAAM;NO2_2014;NO2_2015;NO2_2016;NO2_2017;PM10_2014;PM10_2015;PM10_2016;PM10_2017;PM25_2014;PM25_2015;PM25_2016;PM25_2017;EC_2014;EC_2015;EC_2016;EC_2017;COUNTER;LONG;LAT
110053;Noordweg,S Gravenhage;30.431;27.53;27.836;26.734;21.492;18.778;19.484;19.17;14.043;11.267;11.224;11.227;1.176;0.916;1.034;0.883;38;4.288456622188682;52.03785045934347
112335;Prins Clauslaan,S Grav;37.485;38.829;40.074;39.249;22.609;20.343;21.253;20.848;14.789;12.344;12.545;12.441;1.481;1.217;1.356;1.185;39;4.329341069354025;52.082239963449524
107426;Lozerlaan,S Gravenhage;31.642;28.298;28.392;27.031;21.353;18.824;19.712;19.516;13.544;11.007;10.889;11.116;1.164;0.924;1.027;0.899;40;4.244320309983247;52.04095290253482
110480;Melis Stokelaan,S Grav;32.083;28.806;29.57;28.313;22.492;20.001;20.977;20.553;14.775;12.198;12.372;12.296;1.267;1.017;1.141;0.995;41;4.295469134720967;52.054413274019
108860;Melis Stokelaan,S Grav;27.39;25.307;25.887;24.954;21.415;19.036;19.912;19.611;14.021;11.534;11.556;11.62;1.065;0.857;0.977;0.847;42;4.267407432685386;52.03999772483902
15708809;Zuiderparklaan,S Grave;31.696;29.211;29.837;28.625;22.765;20.509;21.703;21.218;15.045;12.58;12.803;12.705;1.294;1.057;1.191;1.029;43;4.281193195506939;52.063667191118526
108149;Nieboerweg,S Gravenhag;23.864;22.307;23.116;21.815;20.481;18.263;19.672;19.349;13.32;10.977;11.047;11.286;0.933;0.758;0.892;0.752;44;4.258088518184454;52.084790791143064
109191;Noordweg,S Gravenhage;27.944;26.272;26.777;25.862;21.155;18.902;19.701;19.438;13.798;11.41;11.431;11.513;1.013;0.831;0.952;0.834;45;4.278140153878142;52.032855468494056
15708898;Thorbeckelaan,S Graven;28.923;26.783;27.323;26.086;21.921;19.609;20.995;20.617;14.34;11.914;12.059;12.187;1.141;0.927;1.058;0.921;46;4.252238564688404;52.0649789654665
109310;Loosduinsekade,S Grave;28.733;26.721;27.447;26.301;22.185;19.981;21.289;20.846;14.659;12.252;12.452;12.463;1.171;0.967;1.1;0.958;47;4.274011800052172;52.06762295053892
15528794;Neherkade,S Gravenhage;39.236;37.199;39.008;35.939;23.988;21.745;23.153;21.983;15.566;13.062;13.449;12.95;1.607;1.335;1.541;1.229;48;4.320828748574118;52.06371043536461
15843084;L Hoefkade;32.962;32.7;33.357;32.039;22.62;20.606;21.524;21.042;14.928;12.568;12.764;12.592;1.33;1.139;1.269;1.09;49;4.314688293370457;52.06906629905995
15843008;L Hoefkade;32.584;32.099;32.784;31.53;22.607;20.582;21.497;21.019;14.913;12.543;12.735;12.566;1.317;1.12;1.252;1.076;50;4.315407780899225;52.06939834142114
15843247;R Hoefkade;31.013;32.085;33.193;32.254;22.618;20.571;21.581;21.077;15.026;12.706;12.982;12.796;1.261;1.087;1.232;1.067;51;4.315841547715724;52.06959596010061
110985;;32.596;29.526;30.225;28.736;21.614;19.112;20.201;19.85;13.778;11.259;11.295;11.379;1.314;1.025;1.158;0.989;52;4.306350518122782;52.097222799287316
112351;Bezuidenhoutseweg,S Gr;37.944;39.139;40.249;39.397;22.822;20.541;21.461;21.029;14.899;12.441;12.64;12.516;1.528;1.258;1.392;1.213;53;4.3277422898450375;52.084258144334754
109302;Escamplaan,S Gravenhag;28.474;26.413;27.142;26.003;22.074;19.876;21.171;20.737;14.619;12.209;12.406;12.425;1.157;0.953;1.084;0.945;54;4.2738456046115205;52.0637135296147
108493;Hengelolaan,S Gravenha;29.1;26.824;27.402;26.349;21.912;19.475;20.504;20.155;14.35;11.803;11.9;11.948;1.145;0.905;1.033;0.899;55;4.266502669733896;52.04650341276024
15843252;L Kempstraat;32.386;29.564;30.213;28.816;22.703;20.435;21.634;21.157;15.016;12.545;12.774;12.685;1.288;1.054;1.183;1.024;56;4.29071250374826;52.0642473493048
15860849;;;28.626;28.088;27.664;;19.295;19.629;19.405;;11.66;11.533;11.515;;1.07;1.182;1.046;57;4.394887990138189;52.06072780332926
108093;Thorbeckelaan,S Graven;28.677;26.565;27.113;25.903;21.91;19.596;20.98;20.602;14.328;11.907;12.051;12.18;1.132;0.923;1.054;0.918;58;4.2564825316518204;52.06357591605729
110948;Ln Copes van Cattenbur;34.549;33.569;34.654;33.204;22.565;20.217;21.168;20.673;14.589;12.132;12.31;12.14;1.417;1.157;1.296;1.101;59;4.30748601314165;52.09160223747206
15843033;L Kempstraat;36.467;33.123;33.732;32.031;23.455;21.107;22.238;21.644;15.496;12.965;13.224;12.981;1.46;1.202;1.329;1.131;60;4.294945768861567;52.06599185291272
15708605;Grote Markt,S Gravenha;29.918;30.056;;;22.414;20.251;;;14.928;12.555;;;1.216;1.023;;;61;4.30900946141918;52.07523968700204
110114;Moerweg,S Gravenhage;33.785;30.814;31.399;29.884;22.796;20.366;21.355;20.908;14.902;12.345;12.518;12.423;1.331;1.087;1.205;1.048;62;4.296198340743129;52.05492152780594
109846;Johan de Wittlaan,S Gr;28.901;27.463;28.274;26.763;21.277;19.235;20.636;20.214;13.727;11.539;11.809;11.808;1.172;0.96;1.092;0.916;63;4.282939011202758;52.0906119663951
108503;Meppelweg,S Gravenhage;28.006;25.928;26.497;25.355;21.518;19.142;20.226;19.941;14.033;11.562;11.627;11.766;1.06;0.858;0.975;0.854;64;4.260910187026148;52.04930408710569
106517;Monsterseweg,S Gravenh;22.522;21.136;21.528;20.655;19.37;17.255;18.274;18.238;12.42;10.181;9.992;10.462;0.777;0.633;0.758;0.669;65;4.217771303566264;52.047624880774656
110202;Laan van Meerdervoort,;29.924;28.509;29.432;28.069;22.16;20.076;21.405;20.783;14.627;12.306;12.559;12.395;1.249;1.033;1.176;0.976;66;4.2928945560583625;52.08451719044237
109873;Scheveningseweg,S Grav;26.044;24.679;25.566;24.139;20.881;18.746;20.107;19.698;13.584;11.299;11.457;11.533;1.028;0.846;0.98;0.82;67;4.285136128605971;52.097042125760815
109340;Valkenboslaan,S Graven;29.599;28.069;28.833;27.502;22.495;20.337;21.808;21.247;14.848;12.495;12.768;12.694;1.213;1.02;1.164;0.991;68;4.275562413600125;52.07352314435565
237029;Benoordenhoutseweg,S G;32.374;29.807;30.85;29.46;22.035;19.686;20.577;20.185;14.327;11.849;12.021;11.942;1.263;1.038;1.159;1.005;69;4.323259767480159;52.088800743760714
108606;Segbroeklaan,S Gravenh;32.048;30.038;30.625;28.807;22.483;20.276;21.787;21.25;14.574;12.194;12.423;12.401;1.297;1.085;1.215;1.027;70;4.265386776458146;52.080234553375384
109694;Soestdijksekade,S Grav;34.22;31.733;32.397;30.919;23.345;21.075;22.347;21.809;15.315;12.835;13.091;12.947;1.405;1.177;1.304;1.122;71;4.286462670168175;52.06066822065286
108962;Kamperfoeliestraat,S G;31.983;29.993;30.552;29.164;22.802;20.559;21.913;21.423;14.949;12.513;12.724;12.694;1.3;1.077;1.211;1.05;72;4.269821381894175;52.067818909552535
108394;Erasmusweg,S Gravenhag;30.313;27.261;27.107;26.083;20.982;18.514;19.064;18.945;13.614;11.082;10.864;11.092;1.118;0.859;0.96;0.86;73;4.263281775832299;52.032260785237874
109275;Escamplaan,S Gravenhag;28.383;26.353;27.079;25.947;22.071;19.878;21.171;20.738;14.615;12.208;12.404;12.423;1.155;0.951;1.082;0.943;74;4.27413299487618;52.063401040932874
109027;Sportlaan,S Gravenhage;28.667;26.876;27.538;26.068;21.729;19.557;20.993;20.515;14.251;11.888;12.089;12.118;1.168;0.949;1.088;0.923;75;4.267950691197601;52.083328589828724
107221;Laan van Meerdervoort,;24.642;22.287;22.857;21.71;20.639;18.302;19.768;19.558;13.355;10.951;10.963;11.337;0.929;0.743;0.868;0.759;76;4.231011576045267;52.06240356330074
111380;Koningskade,S Gravenha;33.163;32.328;33.435;32.032;22.133;19.855;20.764;20.302;14.398;11.978;12.144;12.002;1.336;1.097;1.232;1.048;77;4.313061322928939;52.08855774029293
105937;Monsterseweg,S Gravenh;22.919;21.524;21.981;21.069;19.428;17.306;18.337;18.296;12.451;10.205;10.022;10.488;0.792;0.644;0.772;0.681;78;4.207340166717787;52.04547437173721
108892;Hengelolaan,S Gravenha;28.834;26.662;27.244;26.198;21.8;19.404;20.427;20.083;14.302;11.777;11.874;11.926;1.122;0.897;1.024;0.891;79;4.268212546621892;52.047640838920344
15708595;Parkstraat,S Gravenhag;36.025;35.732;36.782;35.6;22.638;20.268;21.175;20.707;14.804;12.279;12.458;12.3;1.488;1.182;1.316;1.122;80;4.308465613851596;52.082800735103866
110025;Laan van Wateringse Ve;28.843;28.1;28.701;27.594;21.779;19.414;20.21;19.791;14.261;11.671;11.715;11.625;1.17;0.974;1.096;0.919;81;4.291591892142899;52.025310106284955
109411;Statenlaan,S Gravenhag;26.386;25.561;25.73;24.311;21.194;19.224;20.753;20.228;13.969;11.753;11.982;11.98;1.025;0.879;1.019;0.843;82;4.2739822664200915;52.093380132918945
236862;Erasmusweg,S Gravenhag;28.564;26.205;26.801;25.784;21.599;19.175;20.068;19.755;14.118;11.6;11.628;11.681;1.12;0.888;1.009;0.874;83;4.26711323515189;52.033474952612764
110167;Laan van Meerdervoort,;29.849;28.453;29.369;28.008;22.141;20.06;21.385;20.766;14.617;12.297;12.549;12.387;1.243;1.028;1.171;0.971;84;4.288381316352676;52.081880886064596
15709084;Burgemeester Patijnlaa;33.493;31.268;32.286;30.72;22.582;20.307;21.492;20.985;14.514;12.111;12.331;12.2;1.349;1.116;1.249;1.048;85;4.302672919635057;52.090050836286736
116287;Donau,S Gravenhage;32.165;31.218;30.515;30.239;21.816;19.456;19.779;19.58;14.386;11.764;11.632;11.617;1.24;1.124;1.241;1.104;86;4.392882788145522;52.0569974761785
111779;Slachthuislaan,S Grave;32.991;30.43;31.209;30.03;22.572;20.262;21.143;20.688;14.901;12.392;12.574;12.429;1.315;1.058;1.188;1.023;87;4.319151871761334;52.06050545902651
110500;Lijnbaan,S Gravenhage;30.435;28.976;30.042;29.001;22.559;20.368;21.53;20.999;14.992;12.596;12.871;12.714;1.243;1.035;1.179;1.015;88;4.298471562789328;52.07330006595971
108505;Meppelweg,S Gravenhage;27.946;25.873;26.448;25.313;21.506;19.131;20.214;19.93;14.027;11.557;11.622;11.762;1.058;0.856;0.973;0.853;89;4.262380236086883;52.04992343337408
106512;Madepolderweg,S Graven;25.547;22.452;22.36;21.944;19.621;17.316;17.917;18.086;12.634;10.252;9.899;10.463;0.881;0.667;0.773;0.697;90;4.2235526656486115;52.0363413877546
110030;Laan van Wateringse Ve;28.891;28.2;28.793;27.681;21.793;19.434;20.232;19.812;14.268;11.68;11.724;11.633;1.173;0.978;1.1;0.922;91;4.291032155400366;52.025094536175665
110926;Plein 1813,S Gravenhag;28.381;27.105;28.415;27.417;21.706;19.603;20.733;20.243;14.419;12.077;12.32;12.202;1.146;0.936;1.079;0.912;92;4.304995538354641;52.086415223939404
109451;Westduinweg,S Gravenha;24.545;23.31;23.866;22.486;20.83;18.735;20.277;19.835;13.641;11.366;11.532;11.663;0.965;0.798;0.933;0.779;93;4.274561203179318;52.101340740633894
112916;Juliana van Stolbergla;29.663;27.962;28.997;28.416;21.851;19.75;20.648;20.268;14.441;12.065;12.279;12.205;1.133;0.948;1.083;0.945;94;4.337204358050783;52.08326603671418
15708551;Rijswijkseweg,S Graven;35.272;32.321;32.952;31.659;23.056;20.632;21.538;21.056;15.188;12.647;12.855;12.686;1.354;1.11;1.243;1.07;95;4.331279684206905;52.063349538265236
114212;Westvlietweg,S Gravenh;34.965;31.898;32.803;31.326;22.243;19.885;20.635;20.299;14.528;12.02;12.134;12.072;1.274;1.127;1.255;1.097;96;4.363571971312169;52.06441232497229
111301;Parallelweg,S Gravenha;37.715;33.34;33.979;32.586;23.253;20.661;21.584;21.096;15.295;12.604;12.802;12.624;1.497;1.156;1.285;1.104;97;4.313680396698732;52.06502616691051
15854301;0;38.366;35.868;35.954;34.478;22.611;20.265;20.78;20.499;14.755;12.204;12.176;12.18;1.388;1.239;1.392;1.218;98;4.357458126756977;52.048969106431144
115365;Brasserskade,S Gravenh;24.859;23.983;23.963;23.484;21.011;18.534;18.955;18.765;13.895;11.234;11.196;11.225;1.016;0.832;0.941;0.831;99;4.377354833367606;52.0343940665568
15843038;R Kaapseplein;32.979;30.038;30.855;29.477;23.016;20.705;21.804;21.238;15.274;12.776;13.026;12.808;1.354;1.115;1.245;1.061;100;4.297696762386237;52.0609629923043
113382;Bezuidenhoutseweg,S Gr;27.651;24.881;25.954;24.863;21.135;18.86;19.632;19.325;13.807;11.383;11.489;11.489;1.043;0.859;0.986;0.858;101;4.341281710721539;52.09095804746266
110123;Veluweplein,S Gravenha;30.781;27.54;27.282;26.216;21.777;19.104;19.725;19.475;14.093;11.405;11.225;11.316;1.226;0.979;1.081;0.934;102;4.291647781696707;52.05942587099417
15708643;Zuiderparklaan,S Grave;29.672;27.76;28.42;27.201;22.386;20.182;21.5;21.041;14.753;12.342;12.544;12.54;1.213;1.005;1.137;0.989;103;4.276940617688393;52.06764632298523
111854;Bernhardviaduct,S Grav;36.015;36.879;38.19;37.289;22.426;20.129;21.027;20.609;14.711;12.248;12.441;12.341;1.445;1.173;1.308;1.139;104;4.328860656712761;52.08096115143206
108554;Laan van Meerdervoort,;27.226;25.219;26.03;24.675;21.601;19.327;20.81;20.371;14.135;11.744;11.909;12.014;1.084;0.898;1.031;0.876;105;4.259807766443139;52.07229911503658
15860819;R Beeklaan;32.726;30.399;31.197;29.684;22.968;20.772;22.111;21.504;15.111;12.698;12.969;12.793;1.345;1.126;1.262;1.065;106;4.282090475710243;52.073292997090675
109237;Meppelweg,S Gravenhage;30.496;28.757;29.315;28.105;22.32;19.983;21.175;20.77;14.634;12.162;12.319;12.351;1.206;0.987;1.113;0.977;107;4.272901326603536;52.054436573793936
15860914;L Ruijsdaelstraat;33.46;32.396;33.285;31.849;23.177;21.028;22.24;21.661;15.266;12.873;13.161;12.964;1.361;1.169;1.304;1.119;108;4.3003659866048425;52.07005429497354
15709011;Neherkade,S Gravenhage;40.833;38.344;39.504;37.893;24.614;22.205;23.483;22.837;15.953;13.365;13.71;13.396;1.698;1.407;1.589;1.355;109;4.331439036505065;52.068222081839146
109455;Gevers Deynootweg,S Gr;21.623;19.666;19.444;18.326;20.144;17.966;19.235;18.905;13.143;10.837;10.712;10.975;0.849;0.677;0.801;0.678;110;4.277566918463166;52.109216555321396
15708986;Calandstraat,S Gravenh;39.571;36.121;36.868;35.266;23.703;21.162;22.196;21.664;15.538;12.851;13.087;12.869;1.606;1.258;1.401;1.2;111;4.31428211457238;52.06232020375471
15860907;L Ruijsdaelstraat;30.665;29.525;30.565;29.402;22.599;20.454;21.621;21.086;15.003;12.625;12.901;12.742;1.245;1.054;1.195;1.028;112;4.30033987072811;52.06965518012401
15708733;Dedemsvaartweg,S Grave;29.539;27.723;28.225;27.135;22.036;19.668;20.712;20.346;14.388;11.887;11.988;12.021;1.154;0.938;1.067;0.927;113;4.26575287049275;52.04909637925697
109239;Meppelweg,S Gravenhage;30.795;29.079;29.607;28.364;22.356;20.024;21.217;20.809;14.658;12.182;12.339;12.368;1.219;0.997;1.121;0.985;114;4.2741323432809795;52.055060106672464
110757;Erasmusweg,S Gravenhag;33.117;29.867;30.732;29.384;22.762;20.288;21.321;20.868;14.897;12.323;12.517;12.417;1.315;1.066;1.193;1.037;115;4.304609598206873;52.05309419481561
110270;Zwolsestraat,S Gravenh;19.427;17.396;17.419;16.527;19.656;17.48;18.655;18.431;12.823;10.559;10.381;10.727;0.767;0.604;0.723;0.619;116;4.2855969347224345;52.1143760673044
108115;Laan van Meerdervoort,;27.415;25.408;26.222;24.848;21.718;19.436;20.927;20.48;14.182;11.786;11.952;12.051;1.096;0.91;1.041;0.885;117;4.254269068447886;52.07021134714921
107483;Sportlaan,S Gravenhage;26.898;24.222;24.757;23.373;21.017;18.613;20.072;19.794;13.518;11.053;11.079;11.39;1.047;0.832;0.957;0.82;118;4.241276790964681;52.07265602596277
114176;Singel,S Gravenhage;31.776;28.177;27.234;26.929;21.741;19.035;19.337;19.247;14.263;11.408;11.312;11.41;1.125;0.938;1.044;0.94;119;4.356890977482172;52.03209244535031
15708772;Elandstraat,S Gravenha;30.72;29.311;30.5;29.33;22.067;19.949;21.109;20.588;14.604;12.246;12.499;12.352;1.234;1.015;1.157;0.976;120;4.297046578458937;52.08075358337048
15843139;L Hoefkade;32.235;30.936;31.69;30.531;22.537;20.395;21.297;20.835;14.879;12.455;12.643;12.489;1.302;1.082;1.214;1.045;121;4.309718977305279;52.06670242721241
15708923;Sportlaan,S Gravenhage;24.113;22.496;23.251;21.941;20.482;18.252;19.652;19.33;13.334;10.975;11.04;11.281;0.949;0.758;0.894;0.754;122;4.255042226072171;52.07831859038538
15843171;Noordweg,S Gravenhage;28.725;26.389;26.968;25.938;21.506;19.091;19.97;19.666;14.068;11.564;11.585;11.647;1.09;0.869;0.993;0.861;123;4.279496789326466;52.03355145044358
15843011;L Hoefkade;34.567;34.167;34.776;33.411;23.08;21.041;22.001;21.483;15.136;12.752;12.956;12.752;1.415;1.206;1.341;1.15;124;4.310695888125395;52.06698101281789
15860911;L Laan van Leidschenve;34.149;33.199;32.394;31.99;22.26;19.876;20.234;20.007;14.596;11.952;11.833;11.79;1.332;1.211;1.323;1.173;125;4.391125965518578;52.05752210261789
15708565;Goudenregenstraat,S Gr;24.661;23.012;23.77;22.412;20.552;18.315;19.727;19.399;13.369;11.006;11.076;11.311;0.963;0.773;0.91;0.766;126;4.2606150908879235;52.08014742220279
15865806;Rijkswaterstaat;;35.644;34.622;34.049;;19.97;20.317;20.242;;12.065;11.946;12.062;;1.17;1.285;1.164;127;4.358895304345505;52.047099533101914
108972;Kamperfoeliestraat,S G;32.755;31.316;31.932;30.362;23.08;20.899;22.419;21.812;15.116;12.749;13.035;12.92;1.329;1.126;1.272;1.08;128;4.267389313414155;52.07168120755091
15708657;Meppelweg,S Gravenhage;27.82;25.696;26.325;25.238;21.414;19.043;20.194;19.923;13.947;11.478;11.535;11.72;1.07;0.862;0.981;0.858;129;4.26422656355123;52.051131288313385
112925;Ln van Nieuw Oost-Indi;31.299;28.936;29.939;28.707;21.766;19.451;20.302;19.928;14.223;11.759;11.915;11.85;1.22;0.996;1.121;0.974;130;4.335619674337423;52.08774421462465
110383;Osloweg,S Gravenhage;28.838;27.795;28.875;27.994;21.246;18.924;19.624;19.402;13.773;11.342;11.367;11.422;1.032;0.874;1.001;0.887;131;4.299356696737338;52.01970099317618
108993;Laan van Meerdervoort,;28.448;27.124;27.94;26.693;22.307;20.194;21.653;21.103;14.753;12.429;12.7;12.635;1.167;0.992;1.135;0.967;132;4.267786330214813;52.07556136331925
115405;Westvlietweg,S Gravenh;28.821;27.483;27.969;27.047;21.328;19.085;19.745;19.457;13.975;11.548;11.613;11.609;1.103;0.935;1.058;0.913;133;4.375927199127197;52.07175400197313
109594;Laan van Wateringse Ve;27.963;26.786;27.322;26.331;21.589;19.142;19.902;19.504;14.178;11.557;11.589;11.517;1.138;0.928;1.048;0.879;134;4.286714060958714;52.031679472567454
15860794;L Beeklaan;27.457;25.896;26.666;25.221;21.51;19.403;20.837;20.373;14.128;11.812;12.017;12.058;1.104;0.919;1.055;0.895;135;4.277269397497659;52.078332198686155
15843122;R Kempstraat;33.878;30.936;31.538;29.963;23.058;20.758;21.991;21.493;15.157;12.666;12.905;12.798;1.368;1.118;1.245;1.074;136;4.292131994375607;52.06483209923985
110868;Hogewal,S Gravenhage;30.698;29.266;30.467;29.322;22.17;20.023;21.191;20.663;14.641;12.27;12.523;12.372;1.245;1.018;1.162;0.981;137;4.302230972625778;52.08278713918667
109040;Houtrustweg,S Gravenha;27.999;26.287;27.033;25.529;21.577;19.45;20.888;20.421;14.157;11.831;12.037;12.075;1.12;0.929;1.065;0.903;138;4.271395196453251;52.08648777336467
110164;Waldeck Pyrmontkade,S ;28.947;27.614;28.62;27.332;22.04;19.963;21.288;20.676;14.565;12.25;12.502;12.346;1.217;1.004;1.149;0.953;139;4.289429101571538;52.08078870021834
236899;Melis Stokelaan,S Grav;26.943;24.981;25.74;24.807;21.487;19.144;20.157;19.833;14.133;11.652;11.75;11.82;1.041;0.843;0.97;0.847;140;4.279298108247138;52.04616899841981
707427;012_75_TBT_1;35.043;34.86;32.971;31.959;22.38;20.289;20.355;20.046;14.663;12.135;11.887;11.802;1.365;1.292;1.345;1.176;141;4.389672626145375;52.05614405945067
107810;Sportlaan,S Gravenhage;28.9;26.053;26.527;24.993;21.47;19.02;20.519;20.206;13.733;11.235;11.273;11.553;1.142;0.911;1.034;0.883;142;4.247587158492258;52.07529062168408
107792;Laan van Meerdervoort,;26.638;24.674;25.506;24.193;21.54;19.272;20.748;20.314;14.099;11.713;11.875;11.985;1.062;0.879;1.011;0.86;143;4.249784816728957;52.06895309463058
117332;Zoetermeerse Rijweg,S ;27.005;26.186;26.443;25.76;21.366;18.95;19.466;19.249;14.095;11.443;11.447;11.444;1.156;0.941;1.055;0.924;144;4.40325833843523;52.06514046941958
110038;Laan van Wateringse Ve;27.971;27.145;27.85;26.823;21.463;19.029;19.786;19.398;14.126;11.513;11.55;11.487;1.123;0.911;1.044;0.876;145;4.288292340382027;52.02814868814491
15528861;Loosduinsekade,S Grave;31.901;29.733;30.351;29.003;22.859;20.585;21.952;21.457;14.974;12.523;12.74;12.705;1.311;1.08;1.217;1.054;146;4.271536658314832;52.066892746425516
236848;Groen van Prinstererla;25.96;24.101;24.731;23.655;21.226;18.943;20.372;20.073;13.866;11.465;11.563;11.818;0.999;0.809;0.94;0.822;147;4.246404190710763;52.061678531772365
15843052;Hofzichtlaan,S Gravenh;26.834;24.992;26.065;25.051;21.307;19.171;20.002;19.678;14.013;11.673;11.83;11.822;1.007;0.863;0.991;0.872;148;4.361009149651526;52.096243107287194
114948;Westvlietweg,S Gravenh;28.541;27.927;28.018;27.05;21.004;19.07;19.456;19.129;13.867;11.61;11.498;11.425;1.008;1.028;1.158;1.023;149;4.369671293542117;52.06793653823165
108038;Hengelolaan,S Gravenha;28.551;26.49;27.078;25.902;21.555;19.165;20.256;19.968;14.065;11.579;11.645;11.781;1.084;0.864;0.987;0.865;150;4.25906271429308;52.04240382701063
110925;Plein 1813,S Gravenhag;28.867;27.54;28.826;27.794;21.798;19.683;20.82;20.323;14.465;12.114;12.359;12.234;1.168;0.952;1.095;0.925;151;4.30418037056356;52.08646052402698
110072;Erasmusweg,S Gravenhag;30.474;28.345;29.068;27.909;22.369;20.001;21.035;20.639;14.623;12.124;12.281;12.246;1.209;1.002;1.127;0.986;456;4.291801501409306;52.046250061513675
111328;Kneuterdijk,S Gravenha;30.576;31.029;32.409;31.546;21.618;19.39;20.237;19.842;14.275;11.869;12.035;11.943;1.24;1.004;1.139;0.976;457;4.30921394967978;52.08058651507843
15909554;N211,Nieuweweg;;;24.602;;;;18.115;;;;9.992;;;;0.814;;458;4.229646971181001;52.03558772984782
15708740;Erasmusweg,S Gravenhag;28.857;26.49;27.097;26.068;21.725;19.294;20.204;19.88;14.171;11.65;11.684;11.727;1.137;0.906;1.027;0.888;459;4.271285883444814;52.036037130943555
235723;Bezuidenhoutseweg,S Gr;35.852;37.115;38.357;37.558;22.593;20.332;21.246;20.814;14.769;12.337;12.534;12.417;1.461;1.208;1.342;1.168;460;4.323977247510714;52.083040740406716
