OBJECTID,BORNAME,ELEMENTNUMMER,BEHEERGROEP,AANLEGJAAR,OPPERVLAK,MATERIAAL,AMBITIENIVEAU,STRUCTUURGEBIED,AANWIJINGEN_UITVOERING,BEHEERDER,EIGENAAR,ONDERHOUDSPLOEG,FUNCTIE,STRUCTUURNIVEAU,BEGROTINGSPOST,BESTEMMING,OPMERKINGEN,EXTRA_INFORMATIE_1,EXTRA_INFORMATIE_2,EXTRA_INFORMATIE_3,GROENGEBIEDCODE,GROENGEBIEDNAAM,GEMEENTE,WOONPLAATS,BUURT,WIJK,STRAAT,STRAATCODE,LIGGING,BEHEEROBJECTSOORT,BEHEEROBJECTOMSCHRIJVING,LAATSTE_MUTATIE,Shape__Area,Shape__Length
672,parkverhardingen,8624,Halfverharding,,27.46,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg8624,"21 february  2022, 17:37:47",72.36474609375,60.657802762382
673,parkverhardingen,8625,Halfverharding,,70.25,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg8625,"21 february  2022, 17:38:13",185.0908203125,120.66521583235
674,parkverhardingen,8626,Halfverharding,,94.37,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg8626,"21 february  2022, 17:38:21",248.66748046875,164.143371422229
675,parkverhardingen,4160,Halfverharding,,127.81,Gravidor,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0001,Bedrijventerrein Ypenburgsepoort,Delft,Delft,Bedrijventerrein Ypenburgsepoort,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0001.pg4160,"24 january   2022, 13:41:23",337.10205078125,159.517600980954
676,parkverhardingen,4466,Halfverharding,,152.2,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4466,"15 february  2022, 18:09:12",401.307373046875,239.636598658056
677,parkverhardingen,4467,Halfverharding,2022,133.11,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4467,"15 february  2022, 18:09:51",350.95654296875,75.0393069707193
678,parkverhardingen,4468,Halfverharding,,69.5,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4468,"15 february  2022, 18:12:09",183.23828125,191.656143820217
679,parkverhardingen,8627,Halfverharding,,75.8,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg8627,"21 february  2022, 17:38:39",199.71435546875,136.18206053991
680,parkverhardingen,4106,Halfverharding,,60.22,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4106,"18 august    2021, 11:02:44",158.740234375,174.367396896503
681,parkverhardingen,8628,Halfverharding,,59.62,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg8628,"21 february  2022, 17:38:55",157.098388671875,91.5860027003443
682,parkverhardingen,8629,Halfverharding,,120.65,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg8629,"21 february  2022, 17:40:04",317.8916015625,205.405930628965
683,parkverhardingen,8630,Halfverharding,,100.95,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg8630,"21 february  2022, 17:40:22",266.001953125,174.171303534823
684,parkverhardingen,8631,Halfverharding,,72.28,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg8631,"21 february  2022, 17:41:05",190.44970703125,123.739796907791
685,parkverhardingen,5,Halfverharding,,78.13,Overig,C (matig) - R- (sober),,,BuitenDelft,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0000.pg5,"18 august    2021, 11:01:24",205.96142578125,73.8749969953683
686,parkverhardingen,4070,Halfverharding,,637.68,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.24.0007,Multatulibuurt,Delft,Delft,Multatulibuurt,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,pvg,01.24.0007.pg4070,"18 august    2021, 11:02:44",1679.28759765625,207.466567210516
687,parkverhardingen,3584,Halfverharding,,119.51,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.22.0000,Bedrijventerrein Tanthof-west,Delft,Delft,Bedrijventerrein Tanthof-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,pvg,01.22.0000.pg3584,"9 march     2022, 14:19:38",314.61181640625,253.556767204549
688,parkverhardingen,3585,Halfverharding,,104.18,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.22.0000,Bedrijventerrein Tanthof-west,Delft,Delft,Bedrijventerrein Tanthof-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,pvg,01.22.0000.pg3585,"9 march     2022, 14:19:48",274.263916015625,216.452156410027
689,parkverhardingen,3586,Halfverharding,,111.14,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.22.0000,Bedrijventerrein Tanthof-west,Delft,Delft,Bedrijventerrein Tanthof-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,pvg,01.22.0000.pg3586,"9 march     2022, 14:19:59",292.5771484375,235.713689383519
690,parkverhardingen,6,Halfverharding,,13.93,Overig,C (matig) - R- (sober),,,BuitenDelft,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0000.pg6,"18 august    2021, 11:01:24",36.733642578125,33.1482644744691
691,parkverhardingen,3587,Halfverharding,,112.08,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.22.0000,Bedrijventerrein Tanthof-west,Delft,Delft,Bedrijventerrein Tanthof-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,pvg,01.22.0000.pg3587,"9 march     2022, 14:20:17",295.05078125,233.922463403097
692,parkverhardingen,3613,Halfverharding,,204.2,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.22.0001,Afrikabuurt-West,Delft,Delft,Afrikabuurt-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,pvg,01.22.0001.pg3613,"9 march     2022, 14:25:03",537.406005859375,306.0066687942
693,parkverhardingen,3614,Halfverharding,,149.39,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.22.0001,Afrikabuurt-West,Delft,Delft,Afrikabuurt-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,pvg,01.22.0001.pg3614,"9 march     2022, 14:25:11",393.16259765625,255.52332604143
694,parkverhardingen,3615,Halfverharding,,100.27,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.22.0001,Afrikabuurt-West,Delft,Delft,Afrikabuurt-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,pvg,01.22.0001.pg3615,"9 march     2022, 14:25:22",263.886962890625,178.948052191262
695,parkverhardingen,12282,Halfverharding,,85.28,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,Uitzoeken,"2
",,,01.22.0003,Latijns Amerikabuurt,Delft,Delft,Latijns Amerikabuurt,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,pvg,01.22.0003.pg12282,"9 march     2022, 14:28:30",224.507080078125,173.746534911989
696,parkverhardingen,12283,Halfverharding,,122.14,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,Uitzoeken,"2
",,,01.22.0003,Latijns Amerikabuurt,Delft,Delft,Latijns Amerikabuurt,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,pvg,01.22.0003.pg12283,"9 march     2022, 14:28:42",321.55712890625,228.519044609947
697,parkverhardingen,12284,Halfverharding,,124.11,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,Uitzoeken,"2
",,,01.22.0003,Latijns Amerikabuurt,Delft,Delft,Latijns Amerikabuurt,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,pvg,01.22.0003.pg12284,"9 march     2022, 14:28:55",326.732666015625,255.345011263421
698,parkverhardingen,3373,Halfverharding,1900,89.97,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.12.0005,Bomenwijk,Delft,Delft,Bomenwijk,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,pvg,01.12.0005.pg3373,"18 august    2021, 11:01:24",237.22216796875,336.281191693722
699,parkverhardingen,3604,Halfverharding,2018,115.78,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,1,556,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0001.pg3604,"9 march     2022, 14:30:22",304.79833984375,188.963490124062
700,parkverhardingen,3374,Halfverharding,1900,66.56,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.12.0005,Bomenwijk,Delft,Delft,Bomenwijk,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,pvg,01.12.0005.pg3374,"8 november  2021, 14:05:13",175.49462890625,241.459506088505
701,parkverhardingen,4165,Halfverharding,,1003.37,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.14.0004,Westlandhof,Delft,Delft,Westlandhof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0004.pg4165,"18 august    2021, 11:02:44",2643.36059570313,244.600651095512
702,parkverhardingen,3372,Halfverharding,1900,70.03,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.12.0005,Bomenwijk,Delft,Delft,Bomenwijk,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,pvg,01.12.0005.pg3372,"18 august    2021, 11:01:24",184.65234375,234.215345969363
703,parkverhardingen,12006,Halfverharding,,103.61,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.23.0002,Dierenbuurt,Delft,Delft,Dierenbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0002.pg12006,"18 august    2021, 11:02:44",272.763916015625,194.315704104248
704,parkverhardingen,4083,Halfverharding,,15.36,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,pvg,01.25.0007.pg4083,"18 august    2021, 11:02:44",40.447021484375,44.1169886279128
705,parkverhardingen,8618,Halfverharding,,260.09,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg8618,"18 august    2021, 11:01:24",685.21826171875,279.715717223643
706,parkverhardingen,4172,Halfverharding,,35.57,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0001,Buitenhof-noord,Delft,Delft,Buitenhof-Noord,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0001.pg4172,"18 august    2021, 10:50:19",93.68115234375,61.2769052317475
707,parkverhardingen,6893,Halfverharding,,76.16,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0009,Koningsveldbuurt,Delft,Delft,Koningsveldbuurt,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0009.pg6893,"18 august    2021, 11:01:24",200.6435546875,60.6022720213492
708,parkverhardingen,3695,Halfverharding,,20.48,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3695,"18 august    2021, 11:02:44",53.988525390625,89.121454447389
709,parkverhardingen,3696,Halfverharding,,8.04,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3696,"18 august    2021, 10:50:19",21.192138671875,29.3777691351768
710,parkverhardingen,3697,Halfverharding,,83.47,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0001,Bedrijventerrein Ypenburgsepoort,Delft,Delft,Bedrijventerrein Ypenburgsepoort,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0001.pg3697,"9 march     2022, 17:07:35",220.13623046875,140.350021452388
711,parkverhardingen,3698,Halfverharding,,99.88,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3698,"18 august    2021, 11:02:16",263.35986328125,163.8117225913
712,parkverhardingen,3699,Halfverharding,,74.41,Houtsnippers,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3699,"18 august    2021, 11:00:43",196.16162109375,132.881398178487
713,parkverhardingen,3604,Halfverharding,,201.07,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.22.0001,Afrikabuurt-West,Delft,Delft,Afrikabuurt-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,pvg,01.22.0001.pg3604,"18 august    2021, 11:02:44",529.215576171875,408.392360433745
714,parkverhardingen,3781,Halfverharding,2018,181.78,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",166,,01.23.0003,Vogelbuurt-west,Delft,Delft,Vogelbuurt-West,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0003.pg3781,"18 august    2021, 10:51:15",478.512939453125,407.402002063296
715,parkverhardingen,3790,Onverhard - Ruiterpad,,243.82,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3790,"2 december  2021, 18:28:56",642.937744140625,620.844192832052
716,parkverhardingen,3791,Onverhard - Ruiterpad,,68.88,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3791,"2 december  2021, 18:28:56",181.6201171875,135.601915722124
717,parkverhardingen,3792,Onverhard - Ruiterpad,,77.26,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3792,"2 december  2021, 18:28:56",203.712646484375,143.117113325213
718,parkverhardingen,3793,Onverhard - Ruiterpad,,37.69,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3793,"2 december  2021, 18:28:56",99.370361328125,71.745530815908
719,parkverhardingen,3794,Onverhard - Ruiterpad,,74.12,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3794,"2 december  2021, 18:28:56",195.418701171875,249.531005498634
720,parkverhardingen,3795,Onverhard - Ruiterpad,,72.19,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3795,"8 march     2022, 13:39:45",190.374755859375,155.407921279185
721,parkverhardingen,3796,Onverhard - Ruiterpad,,82.31,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3796,"2 december  2021, 18:28:56",217.051513671875,210.18429073245
722,parkverhardingen,3797,Onverhard - Ruiterpad,,75.79,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3797,"2 december  2021, 18:28:56",199.8349609375,243.355224882353
723,parkverhardingen,4087,Halfverharding,,33.66,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,3,34,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,pvg,01.25.0007.pg4087,"18 august    2021, 11:02:16",88.628173828125,59.5975236142044
724,parkverhardingen,10,Halfverharding,,102.46,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0006,Harnaschpolder,Delft,Delft,,14 Voordijkshoorn,Vrouw Rijssensloot,0235,Binnen de bebouwde kom,pvg,01.14.0006.pg10,"18 august    2021, 10:49:46",270.00927734375,335.742880203861
725,parkverhardingen,7391,Halfverharding,,173.46,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0004.pg7391,"18 august    2021, 11:02:16",457.192138671875,395.011571842718
726,parkverhardingen,3798,Onverhard - Ruiterpad,,139.47,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3798,"2 december  2021, 18:28:56",367.724609375,251.103141992527
727,parkverhardingen,3799,Onverhard - Ruiterpad,,207.43,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3799,"2 december  2021, 18:28:56",547.039306640625,696.926125874765
728,parkverhardingen,3800,Onverhard - Ruiterpad,,56.6,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3800,"2 december  2021, 18:28:56",149.253662109375,135.925919573265
729,parkverhardingen,3718,Halfverharding,,12.74,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0004.pg3718,"18 august    2021, 10:50:19",33.587158203125,33.9446241309637
730,parkverhardingen,3719,Halfverharding,,11.84,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,Uitzoeken,-,,,01.28.0008,Pauwmolen,Delft,Delft,Pauwmolen,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0008.pg3719,"18 august    2021, 11:01:24",31.2080078125,43.4180648970747
731,parkverhardingen,3721,Halfverharding,,28.99,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3721,"18 august    2021, 11:02:16",76.438232421875,52.4276004308173
732,parkverhardingen,3801,Onverhard - Ruiterpad,,59.95,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3801,"2 december  2021, 18:28:56",158.08447265625,160.224670205654
733,parkverhardingen,3802,Onverhard - Ruiterpad,,199.16,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3802,"2 december  2021, 18:28:56",525.20361328125,644.136826287805
734,parkverhardingen,3803,Onverhard - Ruiterpad,,314.59,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3803,"2 december  2021, 18:28:56",829.50634765625,773.730096842474
735,parkverhardingen,3804,Onverhard - Ruiterpad,,15.64,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3804,"2 december  2021, 18:28:56",41.248046875,55.2644519609685
736,parkverhardingen,3805,Onverhard - Ruiterpad,,28.29,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3805,"2 december  2021, 18:28:56",74.5849609375,87.7853292871527
737,parkverhardingen,3727,Halfverharding,,130.95,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,Uitzoeken,-,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3727,"18 august    2021, 11:01:24",344.8427734375,352.350601494613
738,parkverhardingen,3806,Onverhard - Ruiterpad,,89.98,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3806,"2 december  2021, 18:28:56",237.251953125,206.274211947976
739,parkverhardingen,3807,Onverhard - Ruiterpad,,29.9,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3807,"2 december  2021, 18:28:56",78.833740234375,65.8927917123616
740,parkverhardingen,3808,Onverhard - Ruiterpad,,41.9,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,Ruiterpad,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3808,"2 december  2021, 18:28:56",110.46044921875,164.186699173105
741,parkverhardingen,4231,Halfverharding,2010,213.63,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0005.pg4231,"18 august    2021, 10:49:46",563.578369140625,549.205722838334
