postcode;clustercode_lb9898;clustercode_lb9802;clustercode_lb9806;clustercode_lb9808;clustercode_lb9812;clustercode_lb0202;clustercode_lb0206;clustercode_lb0208;clustercode_lb0212;clustercode_lb0606;clustercode_lb0608;clustercode_lb0612;clustercode_lb0808;clustercode_lb0812;clustercode_lb1010;clustercode_lb1012;clustercode_lb1212
1015AS;36398980483;36398020099;36398060174;36398080140;36398120559;36302020348;36302060218;36302080062;36302120745;36306060503;36306080024;36306120461;36308080310;36308120592;36310100621;36310120105;36312120602
1015AT;36398980483;36398020099;36398060174;36398080140;36398120559;36302020348;36302060096;36302080062;36302120550;36306060503;36306080024;36306120181;36308080310;36308120175;36310100621;36310120105;36312120602
1015AV;36398980554;36398020099;36398060174;36398080140; ;36302020210;36302060096;36302080062;36302120745;36306060302;36306080024;36306120739;36308080310;36308120592;36310100463; ;36312120602
1015AW;36398980483;36398020099;36398060174;36398080140;36398120284;36302020348;36302060096;36302080062;36302120745;36306060446;36306080024;36306120461;36308080310;36308120592;36310100621;36310120105;36312120602
1015AX; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1015AZ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1015BA;36398980483;36398020099;36398060174;36398080372;36398120559;36302020398;36302060096;36302080304;36302120304;36306060503;36306080239;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015BB;36398980483;36398020099;36398060311;36398080372;36398120559;36302020348;36302060218;36302080304;36302120550;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015BC;36398980483;36398020226;36398060446;36398080254;36398120790;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015BD;36398980483;36398020099;36398060311;36398080372;36398120790;36302020398;36302060218;36302080304;36302120550;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015BE;36398980554;36398020099;36398060174;36398080140;36398120790;36302020348;36302060096;36302080062;36302120745;36306060446;36306080024;36306120739;36308080310;36308120592;36310100621;36310120105; 
1015BG;36398980483;36398020099;36398060174;36398080140;36398120559;36302020348;36302060096;36302080062;36302120745;36306060446;36306080024;36306120739;36308080310;36308120592;36310100621;36310120105;36312120602
1015BH;36398980483;36398020099;36398060174;36398080140;36398120559;36302020348;36302060096;36302080062;36302120745;36306060446;36306080024;36306120739;36308080310;36308120592;36310100621;36310120105;36312120602
1015BJ;36398980483;36398020099;36398060174;36398080140;36398120559;36302020348;36302060096;36302080062;36302120745;36306060446;36306080024;36306120739;36308080310;36308120592;36310100621;36310120105;36312120602
1015BK;36398980483;36398020226;36398060446;36398080254;36398120790;36302020398;36302060096;36302080304;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015BL;36398980483;36398020226;36398060311;36398080254;36398120790;36302020398;36302060096;36302080304;36302120304;36306060503;36306080024;36306120181;36308080378;36308120175;36310100621;36310120105;36312120602
1015BM;36398980483;36398020226;36398060446;36398080254;36398120790;36302020398;36302060218;36302080062;36302120304; ;36306080024;36306120181;36308080378;36308120175;36310100621;36310120105; 
1015BN;36398980554;36398020099;36398060311;36398080372;36398120559;36302020398;36302060096;36302080304;36302120550;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015BP;36398980554;36398020099;36398060174;36398080140;36398120559;36302020398;36302060096;36302080062;36302120550;36306060503;36306080024;36306120181;36308080357;36308120175; ;36310120105; 
1015BR;36398980554;36398020099;36398060174;36398080140;36398120559;36302020398;36302060096;36302080062;36302120550;36306060503;36306080024;36306120181;36308080357;36308120421;36310100621;36310120105;36312120602
1015BS;36398980483;36398020099;36398060174;36398080140;36398120790;36302020348;36302060096;36302080062;36302120745;36306060446;36306080024;36306120739;36308080310;36308120592;36310100621;36310120105;36312120602
1015BT;36398980554;36398020002;36398060050; ;36398120559;36302020013;36302060268;36302080145;36302120745;36306060302; ;36306120739; ;36308120592;36310100463; ;36312120602
1015BV;36398980554;36398020099;36398060174;36398080140;36398120559;36302020348;36302060096;36302080062;36302120745;36306060446;36306080024;36306120739;36308080310;36308120592;36310100621;36310120105;36312120602
1015BW;36398980483;36398020099;36398060174;36398080140;36398120790;36302020348;36302060096;36302080062;36302120745;36306060446;36306080024;36306120461;36308080310;36308120592;36310100621;36310120105;36312120602
1015BX;36398980483;36398020099;36398060174;36398080140;36398120559;36302020348;36302060096;36302080062;36302120745;36306060446;36306080024;36306120739;36308080310;36308120592;36310100621;36310120105;36312120602
1015BZ;36398980483;36398020099;36398060174;36398080140;36398120300;36302020348;36302060096;36302080062;36302120304;36306060446;36306080024;36306120461;36308080310;36308120421;36310100621;36310120105;36312120602
1015CA;36398980483;36398020099;36398060174;36398080140;36398120790;36302020348;36302060096;36302080062;36302120550;36306060446;36306080024;36306120461;36308080310;36308120592;36310100621;36310120105;36312120602
1015CB;36398980483;36398020099;36398060174;36398080140;36398120559;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120461;36308080310;36308120592;36310100621;36310120105;36312120602
1015CC;36398980554;36398020099;36398060174;36398080140;36398120559;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105; 
1015CD;36398980554;36398020099;36398060311;36398080372;36398120559;36302020398;36302060096;36302080304;36302120304;36306060503;36306080024;36306120181;36308080378;36308120175;36310100621;36310120105; 
1015CE;36398980554;36398020099;36398060311;36398080140;36398120559;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015CG;36398980554;36398020099;36398060174;36398080140;36398120300;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015CH;36398980483;36398020246;36398060311;36398080140;36398120790;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080310;36308120421;36310100621;36310120105;36312120602
1015CJ;36398980554;36398020099;36398060174;36398080140;36398120559;36302020348;36302060096;36302080062;36302120745;36306060446;36306080024;36306120739;36308080310;36308120592;36310100651;36310120105;36312120638
1015CK;36398980554;36398020099;36398060174;36398080140;36398120559;36302020348;36302060096;36302080062;36302120745;36306060446;36306080024;36306120461;36308080310;36308120592;36310100621;36310120105;36312120602
1015CL;36398980483;36398020099;36398060174;36398080140;36398120790;36302020394;36302060096;36302080062;36302120745;36306060503;36306080024;36306120461;36308080357;36308120592;36310100651;36310120105;36312120638
1015CM; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1015CN;36398980483;36398020099;36398060311;36398080372;36398120790;36302020398;36302060096;36302080062;36302120550;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105; 
1015CP;36398980554;36398020099;36398060174;36398080140;36398120559;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015CR;36398980554;36398020099;36398060311;36398080372;36398120559;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015CS;36398980554;36398020099;36398060174;36398080140;36398120300;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015CT;36398980554;36398020099;36398060174;36398080140;36398120300;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015CV;36398980483;36398020099;36398060174;36398080140;36398120300;36302020348;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080310;36308120175;36310100463;36310120105;36312120602
1015CW;36398980483;36398020099;36398060311;36398080372;36398120790;36302020348;36302060096;36302080062;36302120745;36306060503;36306080024;36306120739;36308080357;36308120421;36310100651;36310120105;36312120638
1015CX;36398980554;36398020099;36398060174;36398080140;36398120790;36302020394;36302060096;36302080062;36302120745;36306060503;36306080024;36306120461;36308080357;36308120421;36310100651;36310120105;36312120638
1015CZ;36398980483;36398020246;36398060311;36398080372;36398120790;36302020394;36302060096;36302080062;36302120550;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015DA;36398980483;36398020099;36398060174;36398080140;36398120300;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100463;36310120105;36312120602
1015DB;36398980483;36398020099;36398060451;36398080372;36398120559;36302020348;36302060228;36302080304;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015DC;36398980483;36398020246;36398060311;36398080372;36398120300;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080310;36308120175;36310100621;36310120105; 
1015DD;36398980483;36398020246;36398060451;36398080372;36398120559;36302020348;36302060228;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100463;36310120105;36312120602
1015DE;36398980483;36398020099;36398060174;36398080140;36398120559;36302020348;36302060096;36302080062;36302120745;36306060446;36306080024;36306120739;36308080310;36308120592;36310100621;36310120105;36312120602
1015DG;36398980554;36398020099;36398060174;36398080140;36398120284;36302020394;36302060096;36302080062;36302120550;36306060503;36306080024;36306120461;36308080357;36308120421;36310100621;36310120105;36312120602
1015DH;36398980483;36398020099;36398060311;36398080140;36398120559;36302020394;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015DJ;36398980483;36398020099;36398060311;36398080372;36398120559;36302020394;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015DK;36398980554;36398020099;36398060174;36398080372;36398120559;36302020398;36302060096;36302080304;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015DL;36398980483;36398020099;36398060174;36398080372;36398120300;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015DM;36398980483;36398020099;36398060311;36398080372;36398120300;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120509
1015DN;36398980483;36398020099;36398060174;36398080140;36398120300;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015DP; ; ; ;36398080372;36398120559; ; ;36302080062;36302120304; ; ; ;36308080357;36308120175;36310100621;36310120105;36312120602
1015DR;36398980483;36398020099;36398060174;36398080140;36398120300;36302020348;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100463;36310120105;36312120602
1015DS;36398980483;36398020246;36398060311;36398080372;36398120559;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100463;36310120105;36312120602
1015DT;36398980483;36398020099;36398060311;36398080254;36398120790;36302020348;36302060096;36302080304;36302120550;36306060503;36306080024;36306120461;36308080357;36308120175;36310100621;36310120105;36312120602
1015DV;36398980483;36398020099;36398060311;36398080254;36398120790;36302020348;36302060228;36302080304;36302120550;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015DW;36398980483;36398020246;36398060451;36398080254;36398120559;36302020348;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015DX;36398980483;36398020099;36398060311;36398080140;36398120300;36302020348;36302060228;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100463;36310120105;36312120602
1015DZ;36398980483;36398020099;36398060311;36398080140;36398120559;36302020348;36302060228;36302080062;36302120304;36306060503;36306080024;36306120181;36308080310;36308120175;36310100463;36310120105;36312120602
1015EA;36398980483;36398020246;36398060451;36398080254;36398120790;36302020348;36302060228;36302080304;36302120762;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015EB;36398980483;36398020099;36398060311;36398080254;36398120790;36302020394;36302060096;36302080304;36302120550;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015GA;36398980483;36398020099;36398060311;36398080254;36398120790;36302020348;36302060218;36302080304;36302120550;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015GB;36398980483;36398020099;36398060311;36398080254;36398120559;36302020398;36302060096;36302080304;36302120304;36306060503;36306080024;36306120181;36308080378;36308120175;36310100621;36310120105;36312120602
1015GC;36398980554;36398020099;36398060311;36398080372;36398120559;36302020398;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175; ;36310120105; 
1015GD;36398980483;36398020099;36398060311;36398080372;36398120559;36302020348;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015GE;36398980483;36398020099;36398060311;36398080372;36398120559;36302020348;36302060096;36302080304;36302120550;36306060446;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015GG;36398980483;36398020099;36398060311;36398080372;36398120559;36302020348;36302060096; ;36302120304; ;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015GH;36398980363;36398020246;36398060451;36398080254;36398120790;36302020348;36302060096;36302080304;36302120304;36306060446;36306080024;36306120181;36308080357;36308120175;36310100463;36310120105;36312120602
1015GJ;36398980363;36398020246;36398060451;36398080254;36398120790;36302020348;36302060096;36302080304;36302120550;36306060446;36306080255;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015GK; ;36398020099;36398060311;36398080254;36398120790;36302020348;36302060096;36302080304;36302120550;36306060446;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1015GL; ;36398020099;36398060311;36398080254;36398120790;36302020348;36302060096;36302080304;36302120550;36306060446;36306080024;36306120181;36308080357;36308120175;36310100463;36310120105;36312120602
1015GM;36398980363;36398020378;36398060311;36398080254;36398120790;36302020348;36302060096;36302080065;36302120550;36306060446; ;36306120461;36308080310;36308120175;36310100463; ;36312120602
1015GN;36398980363;36398020246;36398060311;36398080254;36398120790;36302020348;36302060096;36302080304;36302120550;36306060446;36306080024;36306120461;36308080310;36308120175;36310100463;36310120105;36312120509
1015GP;36398980363;36398020246;36398060451;36398080254;36398120790;36302020224;36302060228;36302080304;36302120550;36306060446;36306080024;36306120181;36308080310;36308120175;36310100463;36310120105;36312120509
