FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertij,opdrachtne,gsd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2021.642,2021_589091546_hrl,589091546,2021-02-25T00:00:00,10:38:22,413S11364X615192-f100,6.7,125,HLB,7.5,246156.668,466789.579,1634.411,-0.0211,0.1375,180.2452,,POINT (246156.66800000146 466789.5789999999)
beeldmiddenoverzicht_hrl_2021.643,2021_589030384_hrl,589030384,2021-02-25T00:00:00,09:29:37,413S11364X615192-f100,6.7,125,HLB,7.5,268920.78,474599.362,1638.268,-0.0049,0.1985,180.2187,,POINT (268920.7800000012 474599.36199999973)
beeldmiddenoverzicht_hrl_2021.644,2021_589030385_hrl,589030385,2021-02-25T00:00:00,09:29:40,413S11364X615192-f100,6.7,125,HLB,7.5,268705.566,474596.048,1638.392,0.0464,0.2541,180.202,,POINT (268705.56599999964 474596.0480000004)
beeldmiddenoverzicht_hrl_2021.645,2021_589030484_hrl,589030484,2021-02-25T00:00:00,09:34:45,413S11364X615192-f100,6.7,125,HLB,7.5,247267.066,474591.007,1634.864,-0.0125,0.201,180.2981,,POINT (247267.06599999964 474591.0069999993)
beeldmiddenoverzicht_hrl_2021.646,2021_589030386_hrl,589030386,2021-02-25T00:00:00,09:29:43,413S11364X615192-f100,6.7,125,HLB,7.5,268488.887,474592.989,1638.248,0.0294,0.2256,180.2175,,POINT (268488.88699999824 474592.98900000006)
beeldmiddenoverzicht_hrl_2021.647,2021_589030417_hrl,589030417,2021-02-25T00:00:00,09:31:17,413S11364X615192-f100,6.7,125,HLB,7.5,261792.781,474591.128,1637.691,-0.0824,0.2432,180.195,,POINT (261792.7809999995 474591.1279999986)
beeldmiddenoverzicht_hrl_2021.648,2021_589071283_hrl,589071283,2021-02-25T00:00:00,10:22:02,413S11364X615192-f100,6.7,125,HLB,7.5,232994.46,469425.803,1633.19,0.058,0.2399,180.2648,,POINT (232994.4600000009 469425.8029999994)
beeldmiddenoverzicht_hrl_2021.649,2021_589091579_hrl,589091579,2021-02-25T00:00:00,10:40:04,413S11364X615192-f100,6.7,125,HLB,7.5,238920.31,466788.313,1634.261,0.0343,0.2215,180.2868,,POINT (238920.30999999866 466788.313000001)
beeldmiddenoverzicht_hrl_2021.650,2021_589030387_hrl,589030387,2021-02-25T00:00:00,09:29:46,413S11364X615192-f100,6.7,125,HLB,7.5,268275.639,474591.233,1638.018,-0.0699,0.2393,180.1718,,POINT (268275.63899999857 474591.2329999991)
beeldmiddenoverzicht_hrl_2021.651,2021_589030433_hrl,589030433,2021-02-25T00:00:00,09:32:05,413S11364X615192-f100,6.7,125,HLB,7.5,258374.067,474589.726,1635.117,-0.0151,0.2495,180.2514,,POINT (258374.06700000167 474589.7259999998)
beeldmiddenoverzicht_hrl_2021.652,2021_589030391_hrl,589030391,2021-02-25T00:00:00,09:29:58,413S11364X615192-f100,6.7,125,HLB,7.5,267413.374,474599.519,1639.414,-0.0292,0.2193,180.2325,,POINT (267413.3740000017 474599.51900000125)
beeldmiddenoverzicht_hrl_2021.653,2021_589081411_hrl,589081411,2021-02-25T00:00:00,10:29:41,413S11364X615192-f100,6.7,125,HLB,7.5,257250.036,468104.082,1635.285,0.0802,-0.1734,0.392,,POINT (257250.03599999845 468104.08199999854)
beeldmiddenoverzicht_hrl_2021.654,2021_589050765_hrl,589050765,2021-02-25T00:00:00,09:52:12,413S11364X615192-f100,6.7,125,HLB,7.5,268642.124,472013.383,1639.693,-0.0279,0.1423,180.2513,,POINT (268642.1240000017 472013.3830000013)
beeldmiddenoverzicht_hrl_2021.655,2021_589030393_hrl,589030393,2021-02-25T00:00:00,09:30:04,413S11364X615192-f100,6.7,125,HLB,7.5,266979.582,474604.592,1639.466,-0.0483,0.2183,180.2816,,POINT (266979.58199999854 474604.5920000002)
beeldmiddenoverzicht_hrl_2021.656,2021_589081428_hrl,589081428,2021-02-25T00:00:00,10:30:21,413S11364X615192-f100,6.7,125,HLB,7.5,260906.198,468113.262,1634.472,0.0599,-0.1908,0.3801,,POINT (260906.19799999893 468113.26199999824)
beeldmiddenoverzicht_hrl_2021.657,2021_589061110_hrl,589061110,2021-02-25T00:00:00,10:10:36,413S11364X615192-f100,6.7,125,HLB,7.5,268670.106,470734.522,1640.388,0.0269,-0.1634,0.3454,,POINT (268670.10599999875 470734.5219999999)
beeldmiddenoverzicht_hrl_2021.658,2021_589101687_hrl,589101687,2021-02-25T00:00:00,10:47:07,413S11364X615192-f100,6.7,125,HLB,7.5,247027.908,465498.113,1634.915,-0.0299,-0.1729,0.399,,POINT (247027.90799999982 465498.11300000176)
beeldmiddenoverzicht_hrl_2021.659,2021_589030397_hrl,589030397,2021-02-25T00:00:00,09:30:16,413S11364X615192-f100,6.7,125,HLB,7.5,266109.485,474594.589,1637.713,0.0613,0.2242,180.1755,,POINT (266109.4849999994 474594.58900000155)
beeldmiddenoverzicht_hrl_2021.660,2021_589040664_hrl,589040664,2021-02-25T00:00:00,09:45:24,413S11364X615192-f100,6.7,125,HLB,7.5,254436.286,473308.665,1634.33,0.0314,-0.1847,0.4228,,POINT (254436.28599999845 473308.6649999991)
beeldmiddenoverzicht_hrl_2021.661,2021_589030399_hrl,589030399,2021-02-25T00:00:00,09:30:23,413S11364X615192-f100,6.7,125,HLB,7.5,265673.465,474593.539,1637.353,-0.0117,0.242,180.211,,POINT (265673.46499999985 474593.5390000008)
beeldmiddenoverzicht_hrl_2021.662,2021_589030415_hrl,589030415,2021-02-25T00:00:00,09:31:11,413S11364X615192-f100,6.7,125,HLB,7.5,262219.932,474597.178,1637.21,-0.0248,0.2585,180.2969,,POINT (262219.93200000003 474597.1779999994)
beeldmiddenoverzicht_hrl_2021.663,2021_589132085_hrl,589132085,2021-02-25T00:00:00,11:12:22,413S11364X615192-f100,6.7,125,HLB,7.5,254145.171,461601.752,1641.128,0.0624,0.1666,180.2682,,POINT (254145.1710000001 461601.7520000003)
beeldmiddenoverzicht_hrl_2021.664,2021_589050894_hrl,589050894,2021-02-25T00:00:00,09:59:02,413S11364X615192-f100,6.7,125,HLB,7.5,240635.898,472007.074,1638.243,0.02,0.1629,180.269,,POINT (240635.89799999818 472007.07400000095)
beeldmiddenoverzicht_hrl_2021.665,2021_589030400_hrl,589030400,2021-02-25T00:00:00,09:30:26,413S11364X615192-f100,6.7,125,HLB,7.5,265459.287,474596.319,1637.821,-0.0127,0.2342,180.2662,,POINT (265459.2870000005 474596.3189999983)
beeldmiddenoverzicht_hrl_2021.666,2021_589040658_hrl,589040658,2021-02-25T00:00:00,09:45:10,413S11364X615192-f100,6.7,125,HLB,7.5,253133.785,473291.165,1636.04,-0.0517,-0.2299,0.6179,,POINT (253133.78500000015 473291.1649999991)
beeldmiddenoverzicht_hrl_2021.667,2021_589030401_hrl,589030401,2021-02-25T00:00:00,09:30:29,413S11364X615192-f100,6.7,125,HLB,7.5,265245.536,474598.62,1639.171,-0.0499,0.1581,180.2432,,POINT (265245.53599999845 474598.62000000104)
beeldmiddenoverzicht_hrl_2021.668,2021_589040566_hrl,589040566,2021-02-25T00:00:00,09:41:35,413S11364X615192-f100,6.7,125,HLB,7.5,232988.175,473301.346,1636.647,-0.0483,-0.1871,0.4851,,POINT (232988.17500000075 473301.34600000083)
beeldmiddenoverzicht_hrl_2021.669,2021_589030508_hrl,589030508,2021-02-25T00:00:00,09:36:00,413S11364X615192-f100,6.7,125,HLB,7.5,242005.313,474603.603,1637.826,0.0386,0.2223,180.4086,,POINT (242005.313000001 474603.6030000001)
beeldmiddenoverzicht_hrl_2021.670,2021_589030402_hrl,589030402,2021-02-25T00:00:00,09:30:32,413S11364X615192-f100,6.7,125,HLB,7.5,265024.052,474599.827,1639.324,-0.0398,0.2037,180.2293,,POINT (265024.0520000011 474599.8269999996)
beeldmiddenoverzicht_hrl_2021.671,2021_589121999_hrl,589121999,2021-02-25T00:00:00,11:06:13,413S11364X615192-f100,6.7,125,HLB,7.5,249824.011,462900.346,1642.605,-0.0548,-0.1991,0.3202,,POINT (249824.01099999994 462900.34600000083)
beeldmiddenoverzicht_hrl_2021.672,2021_589030404_hrl,589030404,2021-02-25T00:00:00,09:30:38,413S11364X615192-f100,6.7,125,HLB,7.5,264596.484,474602.346,1638.174,-0.0693,0.2468,180.1964,,POINT (264596.4840000011 474602.34600000083)
beeldmiddenoverzicht_hrl_2021.673,2021_589061053_hrl,589061053,2021-02-25T00:00:00,10:08:23,413S11364X615192-f100,6.7,125,HLB,7.5,256387.294,470730.976,1638.682,0.0285,-0.1742,0.4066,,POINT (256387.29399999976 470730.9759999998)
beeldmiddenoverzicht_hrl_2021.674,2021_589111876_hrl,589111876,2021-02-25T00:00:00,10:58:21,413S11364X615192-f100,6.7,125,HLB,7.5,239352.174,464196.05,1635.62,-0.025,0.165,180.3106,,POINT (239352.17399999872 464196.05000000075)
beeldmiddenoverzicht_hrl_2021.675,2021_589030406_hrl,589030406,2021-02-25T00:00:00,09:30:44,413S11364X615192-f100,6.7,125,HLB,7.5,264162.188,474607.261,1639.177,-0.0458,0.2017,180.2979,,POINT (264162.188000001 474607.26099999994)
beeldmiddenoverzicht_hrl_2021.676,2021_589030407_hrl,589030407,2021-02-25T00:00:00,09:30:47,413S11364X615192-f100,6.7,125,HLB,7.5,263941.21,474607.498,1639.732,-0.0114,0.2029,180.2344,,POINT (263941.2100000009 474607.4979999997)
beeldmiddenoverzicht_hrl_2021.677,2021_589030409_hrl,589030409,2021-02-25T00:00:00,09:30:53,413S11364X615192-f100,6.7,125,HLB,7.5,263514.158,474602.262,1637.483,-0.0334,0.2229,180.2172,,POINT (263514.1579999998 474602.26199999824)
beeldmiddenoverzicht_hrl_2021.678,2021_589050755_hrl,589050755,2021-02-25T00:00:00,09:51:40,413S11364X615192-f100,6.7,125,HLB,7.5,270792.043,472011.467,1641.037,0.012,0.1892,180.2245,,POINT (270792.04300000146 472011.4670000002)
beeldmiddenoverzicht_hrl_2021.679,2021_589030411_hrl,589030411,2021-02-25T00:00:00,09:30:59,413S11364X615192-f100,6.7,125,HLB,7.5,263086.544,474598.462,1637.889,-0.0183,0.2047,180.2298,,POINT (263086.54399999976 474598.4620000012)
beeldmiddenoverzicht_hrl_2021.680,2021_589091600_hrl,589091600,2021-02-25T00:00:00,10:41:08,413S11364X615192-f100,6.7,125,HLB,7.5,234310.199,466789.55,1634.897,-0.0186,0.2112,180.2223,,POINT (234310.19900000095 466789.55000000075)
beeldmiddenoverzicht_hrl_2021.681,2021_589030414_hrl,589030414,2021-02-25T00:00:00,09:31:08,413S11364X615192-f100,6.7,125,HLB,7.5,262434.788,474598.519,1636.989,-0.0165,0.2404,180.2537,,POINT (262434.7879999988 474598.51900000125)
beeldmiddenoverzicht_hrl_2021.682,2021_589152424_hrl,589152424,2021-02-25T00:00:00,11:32:49,413S11364X615192-f100,6.7,125,HLB,7.5,235631.387,458964.707,1640.43,0.0455,0.1619,180.1893,,POINT (235631.38699999824 458964.70699999854)
beeldmiddenoverzicht_hrl_2021.683,2021_589030419_hrl,589030419,2021-02-25T00:00:00,09:31:23,413S11364X615192-f100,6.7,125,HLB,7.5,261362.143,474589.521,1636.712,-0.0146,0.2228,180.2285,,POINT (261362.14299999923 474589.5210000016)
beeldmiddenoverzicht_hrl_2021.684,2021_589030420_hrl,589030420,2021-02-25T00:00:00,09:31:26,413S11364X615192-f100,6.7,125,HLB,7.5,261148.001,474590.95,1636.969,0.0004,0.2367,180.2886,,POINT (261148.0009999983 474590.94999999925)
beeldmiddenoverzicht_hrl_2021.685,2021_589030422_hrl,589030422,2021-02-25T00:00:00,09:31:32,413S11364X615192-f100,6.7,125,HLB,7.5,260725.969,474591.164,1636.947,-0.0294,0.1952,180.2694,,POINT (260725.9690000005 474591.1640000008)
beeldmiddenoverzicht_hrl_2021.686,2021_589030425_hrl,589030425,2021-02-25T00:00:00,09:31:41,413S11364X615192-f100,6.7,125,HLB,7.5,260085.826,474583.918,1635.658,0.0369,0.23,180.2265,,POINT (260085.82600000128 474583.91800000146)
beeldmiddenoverzicht_hrl_2021.687,2021_589040685_hrl,589040685,2021-02-25T00:00:00,09:46:13,413S11364X615192-f100,6.7,125,HLB,7.5,258973.416,473289.081,1636.376,-0.0291,-0.2209,0.5911,,POINT (258973.41600000113 473289.08100000024)
beeldmiddenoverzicht_hrl_2021.688,2021_589030427_hrl,589030427,2021-02-25T00:00:00,09:31:47,413S11364X615192-f100,6.7,125,HLB,7.5,259659.686,474583.306,1634.738,-0.0261,0.2222,180.2754,,POINT (259659.6860000007 474583.3060000017)
beeldmiddenoverzicht_hrl_2021.689,2021_589030429_hrl,589030429,2021-02-25T00:00:00,09:31:53,413S11364X615192-f100,6.7,125,HLB,7.5,259233.271,474586.908,1637.371,-0.0216,0.2052,180.3163,,POINT (259233.27100000158 474586.9079999998)
beeldmiddenoverzicht_hrl_2021.690,2021_589030501_hrl,589030501,2021-02-25T00:00:00,09:35:38,413S11364X615192-f100,6.7,125,HLB,7.5,243547.436,474584.683,1636.664,0.0118,0.1463,180.3041,,POINT (243547.4360000007 474584.68299999833)
beeldmiddenoverzicht_hrl_2021.691,2021_589040721_hrl,589040721,2021-02-25T00:00:00,09:47:36,413S11364X615192-f100,6.7,125,HLB,7.5,266728.471,473293,1637.735,0.0694,-0.2003,0.5412,,POINT (266728.47100000083 473293)
beeldmiddenoverzicht_hrl_2021.692,2021_589030430_hrl,589030430,2021-02-25T00:00:00,09:31:56,413S11364X615192-f100,6.7,125,HLB,7.5,259025.48,474587.39,1637.681,0.0078,0.1992,180.2911,,POINT (259025.48000000045 474587.3900000006)
beeldmiddenoverzicht_hrl_2021.693,2021_589030431_hrl,589030431,2021-02-25T00:00:00,09:31:59,413S11364X615192-f100,6.7,125,HLB,7.5,258806.965,474587.698,1636.746,-0.0728,0.2241,180.2471,,POINT (258806.96499999985 474587.6979999989)
beeldmiddenoverzicht_hrl_2021.694,2021_589030432_hrl,589030432,2021-02-25T00:00:00,09:32:02,413S11364X615192-f100,6.7,125,HLB,7.5,258594.526,474588.374,1635.394,-0.0075,0.2528,180.2377,,POINT (258594.52600000054 474588.3740000017)
beeldmiddenoverzicht_hrl_2021.695,2021_589030434_hrl,589030434,2021-02-25T00:00:00,09:32:08,413S11364X615192-f100,6.7,125,HLB,7.5,258161.566,474590.856,1635.99,-0.0107,0.1788,180.2656,,POINT (258161.56599999964 474590.85599999875)
beeldmiddenoverzicht_hrl_2021.696,2021_589030436_hrl,589030436,2021-02-25T00:00:00,09:32:14,413S11364X615192-f100,6.7,125,HLB,7.5,257730.412,474591.44,1636.439,-0.0408,0.2541,180.3308,,POINT (257730.41200000048 474591.44000000134)
beeldmiddenoverzicht_hrl_2021.697,2021_589030437_hrl,589030437,2021-02-25T00:00:00,09:32:17,413S11364X615192-f100,6.7,125,HLB,7.5,257518.241,474590.116,1636.259,-0.0519,0.2043,180.316,,POINT (257518.2410000004 474590.1160000004)
beeldmiddenoverzicht_hrl_2021.698,2021_589132182_hrl,589132182,2021-02-25T00:00:00,11:17:14,413S11364X615192-f100,6.7,125,HLB,7.5,232997.902,461607.505,1640.73,0.0585,0.1531,180.316,,POINT (232997.90199999884 461607.50499999896)
beeldmiddenoverzicht_hrl_2021.699,2021_589030438_hrl,589030438,2021-02-25T00:00:00,09:32:20,413S11364X615192-f100,6.7,125,HLB,7.5,257297.931,474588.188,1636.075,-0.0121,0.2003,180.3084,,POINT (257297.93100000173 474588.188000001)
beeldmiddenoverzicht_hrl_2021.700,2021_589030470_hrl,589030470,2021-02-25T00:00:00,09:34:00,413S11364X615192-f100,6.7,125,HLB,7.5,250333.537,474588.37,1637.484,0.012,0.1926,180.3195,,POINT (250333.53700000048 474588.37000000104)
beeldmiddenoverzicht_hrl_2021.701,2021_589030439_hrl,589030439,2021-02-25T00:00:00,09:32:23,413S11364X615192-f100,6.7,125,HLB,7.5,257079.394,474586.074,1635.739,-0.0298,0.2402,180.2429,,POINT (257079.39400000125 474586.07400000095)
beeldmiddenoverzicht_hrl_2021.702,2021_589061003_hrl,589061003,2021-02-25T00:00:00,10:06:27,413S11364X615192-f100,6.7,125,HLB,7.5,245495.539,470724.645,1637.697,-0.0221,-0.2199,0.4156,,POINT (245495.5390000008 470724.64499999955)
beeldmiddenoverzicht_hrl_2021.703,2021_589040717_hrl,589040717,2021-02-25T00:00:00,09:47:27,413S11364X615192-f100,6.7,125,HLB,7.5,265858.691,473291.148,1638.45,-0.0291,-0.2169,0.5587,,POINT (265858.69099999964 473291.1479999982)
beeldmiddenoverzicht_hrl_2021.704,2021_589122046_hrl,589122046,2021-02-25T00:00:00,11:08:03,413S11364X615192-f100,6.7,125,HLB,7.5,259995.965,462901.56,1642.138,0.0024,-0.1893,0.2937,,POINT (259995.96499999985 462901.55999999866)
beeldmiddenoverzicht_hrl_2021.705,2021_589030442_hrl,589030442,2021-02-25T00:00:00,09:32:33,413S11364X615192-f100,6.7,125,HLB,7.5,256434.521,474587.083,1635.156,-0.0607,0.2375,180.2667,,POINT (256434.52100000158 474587.08300000057)
beeldmiddenoverzicht_hrl_2021.706,2021_589091593_hrl,589091593,2021-02-25T00:00:00,10:40:46,413S11364X615192-f100,6.7,125,HLB,7.5,235849.08,466795.612,1635.389,0.0151,0.1723,180.3115,,POINT (235849.0799999982 466795.61199999973)
beeldmiddenoverzicht_hrl_2021.707,2021_589030443_hrl,589030443,2021-02-25T00:00:00,09:32:36,413S11364X615192-f100,6.7,125,HLB,7.5,256216.394,474589.564,1636.405,-0.048,0.2326,180.3461,,POINT (256216.39400000125 474589.5639999993)
beeldmiddenoverzicht_hrl_2021.708,2021_589030444_hrl,589030444,2021-02-25T00:00:00,09:32:39,413S11364X615192-f100,6.7,125,HLB,7.5,255997.916,474590.616,1637.159,0.0071,0.2265,180.324,,POINT (255997.91600000113 474590.6160000004)
beeldmiddenoverzicht_hrl_2021.709,2021_589101741_hrl,589101741,2021-02-25T00:00:00,10:49:13,413S11364X615192-f100,6.7,125,HLB,7.5,258745.415,465498.341,1633.264,-0.0028,-0.1859,0.2879,,POINT (258745.4149999991 465498.34099999815)
beeldmiddenoverzicht_hrl_2021.710,2021_589030445_hrl,589030445,2021-02-25T00:00:00,09:32:42,413S11364X615192-f100,6.7,125,HLB,7.5,255780.681,474590.825,1636.271,0.0449,0.2294,180.307,,POINT (255780.68100000173 474590.82499999925)
beeldmiddenoverzicht_hrl_2021.711,2021_589061005_hrl,589061005,2021-02-25T00:00:00,10:06:32,413S11364X615192-f100,6.7,125,HLB,7.5,245928.835,470718.492,1639.371,-0.0357,-0.1746,0.4808,,POINT (245928.8350000009 470718.4919999987)
beeldmiddenoverzicht_hrl_2021.712,2021_589111773_hrl,589111773,2021-02-25T00:00:00,10:53:05,413S11364X615192-f100,6.7,125,HLB,7.5,261729.525,464185.161,1635.969,0.0684,0.1592,180.2441,,POINT (261729.5249999985 464185.16099999845)
beeldmiddenoverzicht_hrl_2021.713,2021_589030447_hrl,589030447,2021-02-25T00:00:00,09:32:48,413S11364X615192-f100,6.7,125,HLB,7.5,255347.453,474589.395,1635.823,-0.0374,0.2125,180.3042,,POINT (255347.4530000016 474589.39499999955)
beeldmiddenoverzicht_hrl_2021.714,2021_589030449_hrl,589030449,2021-02-25T00:00:00,09:32:54,413S11364X615192-f100,6.7,125,HLB,7.5,254917.773,474588.277,1636.21,-0.0014,0.2436,180.2409,,POINT (254917.77299999818 474588.27699999884)
beeldmiddenoverzicht_hrl_2021.715,2021_589030481_hrl,589030481,2021-02-25T00:00:00,09:34:35,413S11364X615192-f100,6.7,125,HLB,7.5,247927.954,474597.965,1636.454,0.0096,0.2564,180.4057,,POINT (247927.9539999999 474597.96499999985)
beeldmiddenoverzicht_hrl_2021.716,2021_589030450_hrl,589030450,2021-02-25T00:00:00,09:32:57,413S11364X615192-f100,6.7,125,HLB,7.5,254701.269,474589.362,1635.789,0.0386,0.1929,180.2942,,POINT (254701.26900000125 474589.36199999973)
beeldmiddenoverzicht_hrl_2021.717,2021_589071270_hrl,589071270,2021-02-25T00:00:00,10:21:21,413S11364X615192-f100,6.7,125,HLB,7.5,235853.268,469430.138,1634.741,-0.0628,0.1733,180.2851,,POINT (235853.26799999923 469430.13800000027)
beeldmiddenoverzicht_hrl_2021.718,2021_589030451_hrl,589030451,2021-02-25T00:00:00,09:33:00,413S11364X615192-f100,6.7,125,HLB,7.5,254484.314,474590.726,1636.287,0.0376,0.2284,180.2994,,POINT (254484.3139999993 474590.7259999998)
beeldmiddenoverzicht_hrl_2021.719,2021_589030452_hrl,589030452,2021-02-25T00:00:00,09:33:04,413S11364X615192-f100,6.7,125,HLB,7.5,254261.781,474591.525,1637.879,-0.0163,0.2167,180.3161,,POINT (254261.7809999995 474591.5249999985)
beeldmiddenoverzicht_hrl_2021.720,2021_589162536_hrl,589162536,2021-02-25T00:00:00,11:39:58,413S11364X615192-f100,6.7,125,HLB,7.5,251114.804,457672.335,1643.341,-0.0349,-0.1721,0.2916,,POINT (251114.8040000014 457672.3350000009)
beeldmiddenoverzicht_hrl_2021.721,2021_589050881_hrl,589050881,2021-02-25T00:00:00,09:58:21,413S11364X615192-f100,6.7,125,HLB,7.5,243489.257,472008.036,1638.679,-0.0038,0.1571,180.316,,POINT (243489.25699999928 472008.03599999845)
beeldmiddenoverzicht_hrl_2021.722,2021_589030453_hrl,589030453,2021-02-25T00:00:00,09:33:07,413S11364X615192-f100,6.7,125,HLB,7.5,254047.2,474590.897,1638.593,-0.0576,0.2277,180.3445,,POINT (254047.19999999925 474590.8969999999)
beeldmiddenoverzicht_hrl_2021.723,2021_589061010_hrl,589061010,2021-02-25T00:00:00,10:06:43,413S11364X615192-f100,6.7,125,HLB,7.5,247025.444,470727.916,1637.643,0.0298,-0.1523,0.3829,,POINT (247025.44399999827 470727.91600000113)
beeldmiddenoverzicht_hrl_2021.724,2021_589030454_hrl,589030454,2021-02-25T00:00:00,09:33:10,413S11364X615192-f100,6.7,125,HLB,7.5,253831.617,474588.988,1638.074,-0.0636,0.2374,180.2497,,POINT (253831.6169999987 474588.98800000176)
beeldmiddenoverzicht_hrl_2021.725,2021_589030455_hrl,589030455,2021-02-25T00:00:00,09:33:13,413S11364X615192-f100,6.7,125,HLB,7.5,253610.349,474587.58,1636.987,-0.0003,0.2006,180.2678,,POINT (253610.34899999946 474587.5799999982)
beeldmiddenoverzicht_hrl_2021.726,2021_589132062_hrl,589132062,2021-02-25T00:00:00,11:11:13,413S11364X615192-f100,6.7,125,HLB,7.5,259104.101,461598.974,1642.189,-0.0613,0.0842,180.2397,,POINT (259104.1009999998 461598.97399999946)
beeldmiddenoverzicht_hrl_2021.727,2021_589030457_hrl,589030457,2021-02-25T00:00:00,09:33:19,413S11364X615192-f100,6.7,125,HLB,7.5,253179.376,474589.317,1636.159,-0.0531,0.1989,180.3009,,POINT (253179.3759999983 474589.31700000167)
beeldmiddenoverzicht_hrl_2021.728,2021_589030458_hrl,589030458,2021-02-25T00:00:00,09:33:22,413S11364X615192-f100,6.7,125,HLB,7.5,252957.365,474591.101,1636.716,0.0132,0.2555,180.2843,,POINT (252957.36499999836 474591.1009999998)
beeldmiddenoverzicht_hrl_2021.729,2021_589030459_hrl,589030459,2021-02-25T00:00:00,09:33:25,413S11364X615192-f100,6.7,125,HLB,7.5,252742.327,474592.659,1637.242,-0.0749,0.223,180.3493,,POINT (252742.32699999958 474592.65900000185)
beeldmiddenoverzicht_hrl_2021.730,2021_589030461_hrl,589030461,2021-02-25T00:00:00,09:33:32,413S11364X615192-f100,6.7,125,HLB,7.5,252300.56,474592.66,1637.336,0.0221,0.1817,180.2568,,POINT (252300.55999999866 474592.66000000015)
beeldmiddenoverzicht_hrl_2021.731,2021_589071204_hrl,589071204,2021-02-25T00:00:00,10:17:54,413S11364X615192-f100,6.7,125,HLB,7.5,250298.862,469426.322,1637.954,0.0097,0.2099,180.2573,,POINT (250298.86199999973 469426.3220000006)
beeldmiddenoverzicht_hrl_2021.732,2021_589030462_hrl,589030462,2021-02-25T00:00:00,09:33:35,413S11364X615192-f100,6.7,125,HLB,7.5,252086.881,474592.546,1636.968,-0.0444,0.2025,180.2869,,POINT (252086.88100000098 474592.5460000001)
beeldmiddenoverzicht_hrl_2021.733,2021_589030463_hrl,589030463,2021-02-25T00:00:00,09:33:38,413S11364X615192-f100,6.7,125,HLB,7.5,251866.211,474593.023,1637.034,-0.0196,0.2381,180.3553,,POINT (251866.2109999992 474593.0229999982)
