OBJECTID,NAAM,DETAIL,CATEGORIE,MUTATIEDATUM,KIJKHOEK,BOOGSTRAAL,GEOSUBCODE_PVR,KM_GEOCODE_PVR,SPOORNAAM_PVR,GEOSUBCODE,KM_GEOCODE,SPOORNAAM,SPOORTAK_AFSTAND,RECHTSTAND,BINNENZIJDEBOOG,KWALITEIT,X,Y,Z,PROCESSTATUS,OBSTAKEL_ID,RECHTSTAND_VERTICAAL,SNELHEID,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNC_SPOORTAK_NAAM_LANG,VERKANTING,BOOGSTRAAL_VERTICAAL,MEETDATUM,REF_FUNCTIONELE_SPOORTAK_PUIC
89,203-2015-17-0154,,Perronobstakel,2015/10/07 11:02:32+00,0,0,203__,70.079,ne,203__,70.077439,581,0.00303557,Y,N,Middel,255449.60938,530111.0625,0,Definitief,18571,,,250,203_483L_69.7,,,2015/10/07 11:00:35+00,e9ab2a04-09bd-4329-8948-90ef39ca5077
90,203-2015-17-0158,962,Lichtsein,2015/10/07 11:16:23+00,0,0,203__,72.596,ne,203__,72.594661,EE,0.00710964,Y,N,Middel,256929.95313,532075.875,0,Definitief,18572,,,250,203_453R_73.5,,,2015/10/07 11:03:36+00,fec05204-18a0-46b4-84f7-5353e7f77626
91,203-2015-17-0159,454,Lichtsein,2015/10/07 11:20:44+00,0,200,203__,73.422,569,203__,73.421892,s569-w453L,0.00147435,N,Y,Middel,257088.09375,532885.375,0,Definitief,18574,,,250,203_453L_73.5,,,2015/10/07 11:17:11+00,a9a64757-b629-498b-bedb-5a103c221046
92,203-2015-17-0160,452,Lichtsein,2015/10/07 11:27:30+00,0,0,203__,73.398,ne,203__,73.399962,EE,0.01817556,Y,N,Middel,257050.9375,532868.5625,0,Definitief,18575,,,250,203_453R_73.5,,,2015/10/07 11:25:52+00,fec05204-18a0-46b4-84f7-5353e7f77626
93,203-2015-17-0161,456,Lichtsein,2015/10/07 11:29:55+00,0,0,203__,74.373,570,203__,74.371096,570,0.00158602,Y,N,Middel,257157.20313,533835.1875,0,Definitief,18576,,,250,203_453V_73.5,,,2015/10/07 11:27:43+00,ab0e42f6-6b75-4fc0-9034-a285325cd6d4
94,203-2015-17-0163,,Perronobstakel,2015/10/07 12:48:06+00,0,1200,203__,75.198,572,203__,75.19836,w461R-s572,0.03425388,N,Y,Middel,257026.92188,534648.25,0,Definitief,18577,,,250,203_461R_75.0,,,2015/10/07 12:45:04+00,f0f21f6c-abf1-4246-9a50-ec46df4c239d
95,203-2015-17-0164,,Perronobstakel,2015/10/07 12:50:07+00,0,1600,203__,75.201,572,203__,75.202146,572,0.0080861,N,Y,Middel,257026.85938,534651.8125,0,Definitief,18578,,,250,203_461R_75.0,,,2015/10/07 12:48:17+00,f0f21f6c-abf1-4246-9a50-ec46df4c239d
96,203-2015-17-0166,,Perronobstakel,2015/10/07 13:05:12+00,0,2500,203__,75.2,571,203__,75.2,w461L-s571,0.04690015,N,N,Middel,257020.90625,534649.625,0,Definitief,18579,,,250,203_461L_75.0,,,2015/10/07 12:52:51+00,e1a25665-dafc-4c01-994e-b8fe205d621a
97,203-2015-17-0168,,Bord,2015/10/07 13:08:15+00,0,0,203__,75.309,572,203__,75.307568,572,0.00195408,Y,N,Middel,257028.07813,534759.3125,0,Definitief,18580,,,250,203_461R_75.0,,,2015/10/07 13:05:23+00,f0f21f6c-abf1-4246-9a50-ec46df4c239d
98,203-2015-17-0169,,Perronobstakel,2015/10/07 13:11:56+00,0,3600,203__,75.37,572,203__,75.37054,s572-w471V,0.07730456,N,N,Middel,257029,534820.5,0,Definitief,18581,,,250,203_461R_75.0,,,2015/10/07 13:09:03+00,f0f21f6c-abf1-4246-9a50-ec46df4c239d
99,203-2015-17-0170,472,Lichtsein,2015/10/07 13:14:38+00,0,3600,203__,75.367,572,203__,75.366506,s572-w471V,0.03404166,N,N,Middel,257028.98438,534816.5625,0,Definitief,18582,,,250,203_461R_75.0,,,2015/10/07 13:12:07+00,f0f21f6c-abf1-4246-9a50-ec46df4c239d
100,203-2015-17-0171,,Perronobstakel,2015/10/07 13:17:08+00,0,2700,203__,75.368,571,203__,75.367711,s571-w473AV,0.0815668,N,Y,Middel,257022.92188,534817.8125,0,Definitief,18583,,,250,203_461L_75.0,,,2015/10/07 13:14:54+00,e1a25665-dafc-4c01-994e-b8fe205d621a
101,203-2015-17-0172,472,Lichtsein,2015/10/07 13:19:12+00,0,2700,203__,75.368,572,203__,75.36681,s571-w473AV,0.06702974,N,N,Middel,257022.92188,534816.9375,0,Definitief,18584,,,250,203_461L_75.0,,,2015/10/07 13:17:20+00,e1a25665-dafc-4c01-994e-b8fe205d621a
102,203-2015-17-0173,,Bord,2015/10/07 13:21:48+00,0,2700,203__,75.363,571,203__,75.3625,571,0.04418828,N,N,Middel,257022.875,534812.75,0,Definitief,18585,,,250,203_461L_75.0,,,2015/10/07 13:20:11+00,e1a25665-dafc-4c01-994e-b8fe205d621a
103,203-2015-17-0174,,Hekwerk,2015/10/07 13:28:30+00,0,2700,203__,75.376,571,203__,75.374588,473A,0.25525793,N,Y,Middel,257022.85938,534824.75,0,Definitief,18586,,,250,203_461L_75.0,,,2015/10/07 13:25:10+00,e1a25665-dafc-4c01-994e-b8fe205d621a
104,203-2015-17-0176,478,Lichtsein,2015/10/07 13:35:10+00,0,0,203__,75.429,575,203__,75.429366,575,0.00233163,Y,N,Middel,257023.96875,534879.3125,0,Definitief,18588,,,250,203_473AL_75.4,,,2015/10/07 13:32:44+00,f3acdb68-7a3e-41a7-9a4f-1a3a052fe3ec
105,203-2015-17-0177,,Bord,2015/10/07 13:41:48+00,0,0,203__,75.429,575,203__,75.429239,575,0.00448449,Y,N,Middel,257023.96875,534879.1875,0,Definitief,18589,,,250,203_473AL_75.4,,,2015/10/07 13:37:06+00,f3acdb68-7a3e-41a7-9a4f-1a3a052fe3ec
106,203-2015-17-0178,,Bord,2015/10/07 13:46:48+00,0,0,203__,75.429,473b,203__,75.428952,473B,0.41786868,Y,N,Middel,257028.23438,534878.8125,0,Definitief,18590,,,250,203_473AR_75.4,,,2015/10/07 13:44:37+00,2b554cc3-b3bf-49ea-90fa-1e3d0c456934
107,203-2015-17-0181,476,Lichtsein,2015/10/07 13:59:06+00,0,800,203__,75.458,574,203__,75.457803,w473BV-s574,0.04641537,N,N,Middel,257030.26563,534907.1875,0,Definitief,18591,,,250,203_473BV_75.5,,,2015/10/07 13:55:34+00,4a26e579-2839-4fee-bbd6-10a7fd8772f7
108,203-2015-17-0182,474,Lichtsein,2015/10/07 14:01:31+00,0,0,203__,75.436,574,203__,75.436316,w471R-s573,0.00681102,Y,N,Middel,257034.17188,534885.9375,0,Definitief,18592,,,250,203_471R_75.4,,,2015/10/07 13:59:22+00,f9a84735-691a-4de9-aeca-109e28a9fb80
109,203-2015-17-0183,,Bord,2015/10/07 14:03:40+00,0,600,203__,75.46,573,203__,75.460758,573,0.00478728,N,N,Middel,257034.84375,534910,0,Definitief,18593,,,250,203_471R_75.4,,,2015/10/07 14:01:56+00,f9a84735-691a-4de9-aeca-109e28a9fb80
110,203-2015-17-0184,,Bord,2015/10/07 14:12:33+00,0,800,203__,75.461,574,203__,75.46085,w473BV-s574,0.00087419,N,Y,Middel,257030.35938,534910.1875,0,Definitief,18594,,,250,203_473BV_75.5,,,2015/10/07 14:10:40+00,4a26e579-2839-4fee-bbd6-10a7fd8772f7
111,203-2015-17-0185,,Kast,2015/10/07 14:18:29+00,0,3400,203__,75.462,575,203__,75.462253,575,0.00243447,N,N,Middel,257024.89063,534911.6875,0,Definitief,18595,,,250,203_473AL_75.4,,,2015/10/07 14:12:57+00,f3acdb68-7a3e-41a7-9a4f-1a3a052fe3ec
112,203-2015-17-0186,,Kast,2015/10/07 14:32:23+00,0,600,203__,75.525,575,203__,75.523451,575,0.00547778,N,N,Middel,257029.45313,534974.5,0,Definitief,18596,,,250,203_473AL_75.4,,,2015/10/07 14:19:37+00,f3acdb68-7a3e-41a7-9a4f-1a3a052fe3ec
113,203-2015-17-0187,906,Wisselbediening,2015/10/07 14:40:48+00,0,0,203__,75.712,906,203__,75.712152,w906V-w911R,0.06003969,Y,N,Middel,257077.17188,535152.4375,0,Definitief,18597,,,250,203_906V_75.7,,,2015/10/07 14:38:21+00,4d3551ee-ba36-4250-acba-176164177050
114,203-2015-17-0188,911,Wisselbediening,2015/10/07 14:43:38+00,0,3300,203__,75.759,911,203__,75.758245,580,0.0090307,N,Y,Middel,257094.26563,535195.3125,0,Definitief,18598,,,250,203_911V_75.8,,,2015/10/07 14:41:10+00,4fc186a9-aed5-4332-b542-1c7037a52452
115,203-2015-16-0095,,Perronobstakel,2015/10/08 08:07:03+00,0,2800,203__,59.234,cn,203__,59.230796,CN,0.00274969,N,N,Middel,247707.625,523928.84375,0,Definitief,18601,,,250,203_407V_55.8,,,2015/10/08 08:04:44+00,393ebb4c-c6f3-49f3-a1bf-31ff976409cd
116,203-2015-17-0104,420,Lichtsein,2015/10/08 08:21:01+00,0,0,203__,65.447,559,203__,65.444499,,,Y,N,Middel,253442.5625,526043.3125,0,Definitief,18602,,,250,,,,2015/10/08 08:17:27+00,
117,203-2015-17-0107,,Hekwerk,2015/10/08 08:35:11+00,0,0,203__,65.921,cn,203__,65.920493,sCN-w431AV,0.006177,Y,N,Middel,253687.67188,526445.8125,0,Definitief,18603,,,250,203_407V_55.8,,,2015/10/08 08:22:48+00,393ebb4c-c6f3-49f3-a1bf-31ff976409cd
118,203-2015-17-0111,,Hekwerk,2015/10/08 08:43:16+00,0,0,203__,65.933,cn,203__,65.932504,sCN-w431AV,0.00149427,Y,N,Middel,253690.9375,526457.375,0,Definitief,18604,,,250,203_407V_55.8,,,2015/10/08 08:41:20+00,393ebb4c-c6f3-49f3-a1bf-31ff976409cd
119,203-2015-17-0112,,Hekwerk,2015/10/08 08:45:41+00,0,0,203__,65.94,cn,203__,65.939341,sCN-w431AV,0.01662782,Y,N,Middel,253692.75,526463.875,0,Definitief,18605,,,250,203_407V_55.8,,,2015/10/08 08:43:31+00,393ebb4c-c6f3-49f3-a1bf-31ff976409cd
120,203-2015-17-0113,,Hekwerk,2015/10/08 08:47:36+00,0,0,203__,65.955,cn,203__,65.954301,sCN-w431AV,0.00464574,Y,N,Middel,253696.8125,526478.25,0,Definitief,18606,,,250,203_407V_55.8,,,2015/10/08 08:45:52+00,393ebb4c-c6f3-49f3-a1bf-31ff976409cd
121,203-2015-17-0116,,Hekwerk,2015/10/08 08:49:42+00,0,0,203__,65.96,cn,203__,65.958817,sCN-w431AV,0.01800018,Y,N,Middel,253698.03125,526482.625,0,Definitief,18607,,,250,203_407V_55.8,,,2015/10/08 08:47:54+00,393ebb4c-c6f3-49f3-a1bf-31ff976409cd
122,203-2015-17-0120,430,Lichtsein,2015/10/08 08:55:03+00,0,0,203__,66.03,562a,203__,66.030518,s562a-w431B/433S,0.03023245,Y,N,Middel,253711.3125,526552.4375,0,Definitief,18609,,,250,203_431BS_66.1,,,2015/10/08 08:51:46+00,81b94545-821b-45f8-938b-c2ffb3fe387c
123,203-2015-17-0121,434,Lichtsein,2015/10/08 09:06:00+00,0,0,203__,66.111,562,203__,66.111988,w431B/433P-s562,0.08759773,Y,N,Middel,253734,526632.4375,0,Definitief,18610,,,250,203_433P_66.1,,,2015/10/08 08:57:55+00,14a07e90-9ae1-4b7d-9090-982b2b96d9ba
124,203-2015-17-0123,434,Lichtsein,2015/10/08 09:21:18+00,0,600,203__,66.112,563,203__,66.111822,563,0.0118494,N,Y,Middel,253730.01563,526633.375,0,Definitief,18611,,,250,203_433T_66.1,,,2015/10/08 09:06:10+00,bb82c384-698c-432c-898f-f1fffc82cfa2
125,203-2015-17-0126,,Hekwerk,2015/10/08 12:29:46+00,0,0,203__,66.108,562,203__,66.108002,w431B/433P-s562,0.10268688,Y,N,Middel,253732.92188,526628.5625,0,Definitief,18612,,,250,203_433P_66.1,,,2015/10/08 12:27:23+00,14a07e90-9ae1-4b7d-9090-982b2b96d9ba
126,203-2015-17-0127,,Kast,2015/10/08 12:32:08+00,0,0,203__,66.109,562,203__,66.108585,w431B/433P-s562,0.11528728,Y,N,Middel,253733.09375,526629.125,0,Definitief,18613,,,250,203_433P_66.1,,,2015/10/08 12:29:55+00,14a07e90-9ae1-4b7d-9090-982b2b96d9ba
127,203-2015-17-0128,,Perronobstakel,2015/10/08 12:47:23+00,0,0,203__,66.124,562,203__,66.124724,562,0.06436335,Y,N,Middel,253737.46875,526644.8125,0,Definitief,18614,,,250,203_433P_66.1,,,2015/10/08 12:45:21+00,14a07e90-9ae1-4b7d-9090-982b2b96d9ba
128,203-2015-17-0129,,Perronobstakel,2015/10/08 12:49:33+00,0,0,203__,66.296,562,203__,66.296539,562,0.00457891,Y,N,Middel,253784.03125,526809.875,0,Definitief,18615,,,250,203_433P_66.1,,,2015/10/08 12:47:39+00,14a07e90-9ae1-4b7d-9090-982b2b96d9ba
129,203-2015-17-0130,,Perronobstakel,2015/10/08 12:51:51+00,0,0,203__,66.297,561,203__,66.296657,561,0.01527653,Y,N,Middel,253790.89063,526808.0625,0,Definitief,18616,,,250,203_431AR_66.0,,,2015/10/08 12:49:43+00,4a756e08-fcc7-4f99-8d58-a57f11439fc1
130,203-2015-17-0131,,Perronobstakel,2015/10/08 12:54:24+00,0,0,203__,66.297,561,203__,66.296528,561,0.01128774,Y,N,Middel,253790.85938,526807.9375,0,Definitief,18617,,,250,203_431AR_66.0,,,2015/10/08 12:52:02+00,4a756e08-fcc7-4f99-8d58-a57f11439fc1
131,203-2015-17-0132,,Bord,2015/10/08 12:58:45+00,0,0,203__,66.295,561,203__,66.294837,561,0.00454003,Y,N,Middel,253790.40625,526806.3125,0,Definitief,18618,,,250,203_431AR_66.0,,,2015/10/08 12:56:33+00,4a756e08-fcc7-4f99-8d58-a57f11439fc1
132,203-2015-17-0133,,Hekwerk,2015/10/08 13:01:00+00,0,0,203__,66.296,561,203__,66.296201,561,0.01634967,Y,N,Middel,253790.76563,526807.625,0,Definitief,18619,,,250,203_431AR_66.0,,,2015/10/08 12:58:58+00,4a756e08-fcc7-4f99-8d58-a57f11439fc1
133,203-2015-17-0134,,Perronobstakel,2015/10/08 13:14:20+00,0,0,203__,66.126,561,203__,66.124756,w431AR-s561,0.00286706,Y,N,Middel,253744.3125,526642.9375,0,Definitief,18620,,,250,203_431AR_66.0,,,2015/10/08 13:11:22+00,4a756e08-fcc7-4f99-8d58-a57f11439fc1
134,203-2015-17-0135,432,Lichtsein,2015/10/08 14:01:59+00,0,0,203__,66.127,561,203__,66.125722,w431AR-s561,0.00365202,Y,N,Middel,253744.57813,526643.875,0,Definitief,18621,,,250,203_431AR_66.0,,,2015/10/08 13:59:17+00,4a756e08-fcc7-4f99-8d58-a57f11439fc1
135,203-2015-17-0136,,Bord,2015/10/08 14:06:24+00,0,0,203__,66.128,561,203__,66.127334,561,0.00502493,Y,N,Middel,253745.03125,526645.4375,0,Definitief,18622,,,250,203_431AR_66.0,,,2015/10/08 14:03:19+00,4a756e08-fcc7-4f99-8d58-a57f11439fc1
136,203-2015-17-0137,,Perronobstakel,2015/10/08 14:08:53+00,0,0,203__,66.127,561,203__,66.126304,561,0.00788773,Y,N,Middel,253744.75,526644.4375,0,Definitief,18623,,,250,203_431AR_66.0,,,2015/10/08 14:07:01+00,4a756e08-fcc7-4f99-8d58-a57f11439fc1
137,203-2015-17-0138,,Hekwerk,2015/10/08 14:25:27+00,0,0,203__,66.127,561,203__,66.1263,561,0.00713716,Y,N,Middel,253744.73438,526644.4375,0,Definitief,18624,,,250,203_431AR_66.0,,,2015/10/08 14:10:55+00,4a756e08-fcc7-4f99-8d58-a57f11439fc1
138,203-2015-17-0139,,Bord,2015/10/08 14:27:31+00,0,0,203__,66.62,561,203__,66.620151,561,0.03879315,Y,N,Middel,253878.14063,527120.75,0,Definitief,18625,,,250,203_431AR_66.0,,,2015/10/08 14:25:36+00,4a756e08-fcc7-4f99-8d58-a57f11439fc1
139,203-2015-17-0140,,Bord,2015/10/08 14:29:22+00,0,0,203__,66.62,562,203__,66.62044,562,0.00378454,Y,N,Middel,253873.73438,527122.3125,0,Definitief,18626,,,250,203_433P_66.1,,,2015/10/08 14:27:52+00,14a07e90-9ae1-4b7d-9090-982b2b96d9ba
140,203-2015-17-0141,440,Lichtsein,2015/10/08 14:31:55+00,0,0,203__,66.682,562,203__,66.682347,s562-w441L,0.05216475,Y,N,Middel,253890.73438,527182.3125,0,Definitief,18627,,,250,203_433P_66.1,,,2015/10/08 14:29:35+00,14a07e90-9ae1-4b7d-9090-982b2b96d9ba
141,203-2015-17-0142,442,Lichtsein,2015/10/08 14:33:40+00,0,0,203__,66.683,561,203__,66.682352,561,0.0131054,Y,N,Middel,253895.125,527181.0625,0,Definitief,18628,,,250,203_431AR_66.0,,,2015/10/08 14:32:02+00,4a756e08-fcc7-4f99-8d58-a57f11439fc1
142,203-2015-17-0144,442,Lichtsein,2015/10/08 14:36:13+00,0,0,203__,66.682,562,203__,66.682287,s562-w441L,0.03507913,Y,N,Middel,253890.73438,527182.25,0,Definitief,18629,,,250,203_433P_66.1,,,2015/10/08 14:33:49+00,14a07e90-9ae1-4b7d-9090-982b2b96d9ba
143,093-2014-00-0054,858,Lichtsein,2016/01/06 14:28:08+00,0,0,093__,8.497,312,093__,8.497066,sBY-s312,0.02397315,Y,N,Middel,142109.71875,460057.65625,0,Definitief,19437,,,250,093_73AV_9.1,,,2016/01/06 14:25:18+00,96cd37d1-244f-4124-8567-15cb7cea7aaa
144,522-2015-50-0044,,Perronrand,2016/01/07 07:25:54+00,0,0,522_b,57.54,4a,522_b,57.540573,w161L-s4a,0.03021552,Y,N,Middel,108312.95313,504169.15625,0,Definitief,19438,,,250,522_161L_57.5,,,2016/01/07 07:22:21+00,3551b61f-9a96-4f5b-b317-b9f53f5424e1
145,522-2015-50-0046,,Bord,2016/01/07 07:31:55+00,0,0,522_b,57.675,6b,522_b,57.67389,6b,0.07900996,Y,N,Middel,108401.82031,504067.625,0,Definitief,19439,,,250,522_151T_57.4,,,2016/01/07 07:26:50+00,eca83b62-a245-49c5-a74e-2a3436d5c24b
146,522-2015-50-0051,,Bord,2016/01/07 08:15:43+00,0,0,522_b,0,4b,522_b,57.909009,4b,0.03535992,Y,N,Middel,108584.38281,503917.5625,0,Definitief,19444,,,250,522_185BV_57.8,,,2016/01/07 07:51:11+00,e8e035d4-67a8-43b4-bf24-fd8cda560c6c
147,522-2015-50-0052,,Bord,2016/01/07 08:20:20+00,0,0,522_b,57.909,5b,522_b,57.908926,5b,0.0068612,Y,N,Middel,108581.33594,503914.25,0,Definitief,19445,,,250,522_183BV_57.8,,,2016/01/07 08:18:37+00,0706eef1-ddb7-4243-a72b-76e73bd95465
148,522-2015-50-0053,214,Lichtsein,2016/01/07 08:28:23+00,0,0,522_b,57.925,7_,522_b,57.925709,s7-w211R,0.03971803,Y,N,Middel,108587.96094,503896.46875,0,Definitief,19446,,,250,522_153L_57.4,,,2016/01/07 08:26:16+00,0a121056-58d4-4642-99ce-2a6193538c73
149,522-2015-50-0086,156,Lichtsein,2016/01/07 08:36:48+00,0,500,522_b,57.511,8_,522_b,57.510739,8,0.00418524,N,Y,Middel,108277.82813,504174.5,0,Definitief,19447,,,250,522_155L_57.4,,,2016/01/07 08:34:30+00,61f5f83d-75c5-4cc3-897c-d2843e7c1443
150,522-2015-50-0087,158,Lichtsein,2016/01/07 08:50:29+00,0,1100,522_b,57.471,7_,522_b,57.471204,w153L-s7,0.03580357,N,N,Middel,108257.1875,504210.9375,0,Definitief,19448,,,250,522_153L_57.4,,,2016/01/07 08:48:08+00,0a121056-58d4-4642-99ce-2a6193538c73
151,522-2015-50-0088,160,Lichtsein,2016/01/07 08:52:55+00,0,300,522_b,57.444,6b,522_b,57.444277,w149B/151T-s6b,0.06444034,N,N,Middel,108242.39063,504234.625,0,Definitief,19449,,,250,522_151T_57.4,,,2016/01/07 08:50:43+00,eca83b62-a245-49c5-a74e-2a3436d5c24b
152,522-2015-51-0090,216,Lichtsein,2016/01/07 08:57:20+00,0,0,522_b,57.888,8_,522_b,57.888107,s8-w209R,0.02953218,Y,N,Middel,108556.91406,503917.875,0,Definitief,19450,,,250,522_155L_57.4,,,2016/01/07 08:53:51+00,61f5f83d-75c5-4cc3-897c-d2843e7c1443
153,522-2015-50-0054,218,Lichtsein,2016/01/07 09:05:29+00,0,300,522_b,57.888,9_,522_b,57.888038,9,0.00614789,N,N,Middel,108553.82813,503914.46875,0,Definitief,19451,,,250,522_155R_57.4,,,2016/01/07 09:03:12+00,30a087fc-819d-4c03-bbcc-c58ebf36d243
154,522-2015-50-0055,212,Lichtsein,2016/01/07 09:15:04+00,0,0,522_b,57.961,6b,522_b,57.960742,s6b-w213/215AS,0.00069177,Y,N,Middel,108617.01563,503876.53125,0,Definitief,19452,,,250,522_151T_57.4,,,2016/01/07 09:12:34+00,eca83b62-a245-49c5-a74e-2a3436d5c24b
155,522-2015-50-0056,,Bord,2016/01/07 09:30:52+00,0,0,522_b,57.977,6b,522_b,57.976605,s6b-w213/215AS,0.00724881,Y,N,Middel,108628.97656,503866.15625,0,Definitief,19453,,,250,522_151T_57.4,,,2016/01/07 09:28:53+00,eca83b62-a245-49c5-a74e-2a3436d5c24b
156,522-2015-50-0059,,Bord,2016/01/07 09:36:12+00,0,0,522_b,57.976,4b,522_b,57.976273,4b,0.00501843,Y,N,Middel,108634.76563,503873.1875,0,Definitief,19454,,,250,522_185BV_57.8,,,2016/01/07 09:32:46+00,e8e035d4-67a8-43b4-bf24-fd8cda560c6c
157,522-2015-50-0060,,Perronrand,2016/01/07 09:38:25+00,0,0,522_b,57.976,4b,522_b,57.976091,4b,0.01321078,Y,N,Middel,108634.63281,503873.3125,0,Definitief,19455,,,250,522_185BV_57.8,,,2016/01/07 09:36:26+00,e8e035d4-67a8-43b4-bf24-fd8cda560c6c
158,522-2015-50-0065,217A,Wisselbediening,2016/01/07 09:48:56+00,0,180,522_b,58.045,207a,522_b,58.045065,203B/207A,0.33932825,N,Y,Middel,108686.60156,503828.21875,0,Definitief,19458,,,250,522_185BV_57.8,,,2016/01/07 09:46:46+00,e8e035d4-67a8-43b4-bf24-fd8cda560c6c
159,522-2015-50-0069,,Perronrand,2016/01/07 10:04:37+00,0,0,522_b,57.421,1a,522_b,57.420807,1a,0.02787755,Y,N,Middel,108235.21094,504261.625,0,Definitief,19459,,,250,522_147BV_57.4,,,2016/01/07 09:54:48+00,4b5026b0-5b63-48a9-aab7-c71656f7c779
160,522-2015-50-0070,225B,Wisselbediening,2016/01/07 11:01:13+00,0,600,522_a,17.543,225b,522_a,17.544172,225B,0.06167428,N,N,Middel,108888.10938,503617.46875,0,Definitief,19460,,,250,522_225BV_17.5,,,2016/01/07 10:59:06+00,a8074231-fb1f-4cfe-81a5-fca53450c0eb
161,522-2015-50-0072,207B,Wisselbediening,2016/01/07 11:04:00+00,0,0,522_b,58.107,6c,522_b,58.107463,6c,0.12133791,Y,N,Middel,108729.05469,503781.03125,0,Definitief,19461,,,250,522_215AP_58.0,,,2016/01/07 11:01:24+00,1f08bb8a-f70a-4421-92fe-4acf12dbe69c
162,522-2015-50-0075,215B,Wisselbediening,2016/01/07 11:10:08+00,0,0,522_b,58.065,6c,522_b,58.065412,w213/215AP-s6c,0.06719929,Y,N,Middel,108696.39063,503808.65625,0,Definitief,19462,,,250,522_215AP_58.0,,,2016/01/07 11:05:58+00,1f08bb8a-f70a-4421-92fe-4acf12dbe69c
163,522-2015-50-0076,220,Lichtsein,2016/01/07 13:04:36+00,0,0,522_b,58.067,6c,522_b,58.067434,6c,0.07159293,Y,N,Middel,108697.94531,503807.34375,0,Definitief,19463,,,250,522_215AP_58.0,,,2016/01/07 13:01:17+00,1f08bb8a-f70a-4421-92fe-4acf12dbe69c
164,522-2015-50-0078,217A,Wisselbediening,2016/01/07 13:08:30+00,0,180,522_b,58.045,217a,522_b,58.045193,215B/217A,0.29653748,N,Y,Middel,108684.09375,503825.3125,0,Definitief,19464,,,250,522_183BV_57.8,,,2016/01/07 13:04:57+00,0706eef1-ddb7-4243-a72b-76e73bd95465
165,522-2015-50-0082,,Perronrand,2016/01/07 13:18:43+00,0,0,522_b,57.961,4b,522_b,57.961186,4b,0.0104969,Y,N,Middel,108623.36719,503883.03125,0,Definitief,19467,,,250,522_185BV_57.8,,,2016/01/07 13:16:17+00,e8e035d4-67a8-43b4-bf24-fd8cda560c6c
166,522-2015-50-0085,154,Lichtsein,2016/01/07 13:25:26+00,0,200,522_b,57.511,9_,522_b,57.509796,w155R-s9,0.0013,N,Y,Middel,108273.96875,504171.5625,0,Definitief,19468,,,250,522_155R_57.4,,,2016/01/07 13:20:04+00,30a087fc-819d-4c03-bbcc-c58ebf36d243
167,522-2015-50-0041,,Bord,2016/01/07 13:28:54+00,0,0,522_b,57.547,3_,522_b,57.548186,3,0.01420246,Y,N,Middel,108324.0625,504170.21875,0,Definitief,19469,,,250,522_159L_57.4,,,2016/01/07 13:27:09+00,3254be17-d85d-454e-a89b-73586edba946
168,522-2015-50-0043,158,Lichtsein,2016/01/07 13:35:00+00,0,0,522_b,57.472,6b,522_b,57.471808,6b,0.04854043,Y,N,Middel,108260.44531,504213.65625,0,Definitief,19471,,,250,522_151T_57.4,,,2016/01/07 13:33:02+00,eca83b62-a245-49c5-a74e-2a3436d5c24b
169,522-2015-49-0001,,Perronrand,2016/01/07 13:43:34+00,0,0,522_b,57.421,11a,522_b,57.420913,11a,0.00214595,Y,N,Middel,108239.60156,504266.34375,0,Definitief,19472,,,250,522_901L_57.3,,,2016/01/07 13:41:27+00,d7ad14ec-d59b-4cba-922e-0fea924bbf00
170,522-2015-49-0002,152,Lichtsein,2016/01/07 13:46:06+00,0,0,522_b,57.348,6a,522_b,57.348387,s6a-w149B/151Q,0.11603713,Y,N,Middel,108172.29688,504299.875,0,Definitief,19473,,,250,522_149BQ_57.4,,,2016/01/07 13:43:52+00,508fdb06-e55e-49be-b92d-562630832875
171,522-2015-49-0003,150,Lichtsein,2016/01/08 09:15:50+00,0,700,522_b,57.346,10,522_b,57.345879,10,0.08169495,N,N,Middel,108179.35938,504312.03125,0,Definitief,19474,,,250,522_147BR_57.4,,,2016/01/08 09:13:38+00,8b08b40c-7e11-4089-8140-f61d17078f23
172,522-2015-49-0005,901,Wisselbediening,2016/01/08 09:25:48+00,0,180,522_b,57.31,901,522_b,57.311289,901,0.00287351,N,Y,Middel,108154.00781,504335.84375,0,Definitief,19476,,,250,522_901L_57.3,,,2016/01/08 09:23:07+00,d7ad14ec-d59b-4cba-922e-0fea924bbf00
173,522-2015-49-0006,,Hekwerk,2016/01/08 09:33:32+00,0,0,522_b,57.421,11a,522_b,57.421512,11a,0.0089365,Y,N,Middel,108240.03906,504265.9375,0,Definitief,19477,,,250,522_901L_57.3,,,2016/01/08 09:28:59+00,d7ad14ec-d59b-4cba-922e-0fea924bbf00
174,522-2015-49-0009,902,Wisselbediening,2016/01/08 09:37:18+00,0,180,522_b,57.484,902,522_b,57.483849,902,0.06133233,N,N,Middel,108286.41406,504224.5625,0,Definitief,19478,,,250,522_902L_57.5,,,2016/01/08 09:33:49+00,e515be46-37f2-462a-99fc-39e150996929
175,522-2015-49-0010,168,Lichtsein,2016/01/08 09:39:46+00,0,0,522_b,57.547,1a,522_b,57.548108,1a,0.05204922,Y,N,Middel,108329.85156,504176.875,0,Definitief,19479,,,250,522_147BV_57.4,,,2016/01/08 09:37:34+00,4b5026b0-5b63-48a9-aab7-c71656f7c779
