gemcode;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
882;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,13352;,96712;-11,17778;16,81846;-12,46369;7,6527
888;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;15,06887;2,38204;8,91683;40,23463;7,62362;24,39431
888;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,11274;11,08224;8,14488;32,8756;-9,0395;23,75297
888;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,84215;,48874;11,39929;27,77452;-8,44278;25,5432
888;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,64502;6,14353;-6,3887;25,17154;-7,92235;25,71413
888;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,39096;6,94607;11,60921;25,34954;-10,87194;21,35442
889;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;6,04378;-14,06975;-8,26148;31,76938;-26,09042;7,22774
889;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,28554;-4,02773;-10,07814;31,42575;-31,15678;16,55521
889;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;2,65265;-2,68355;-8,87741;22,58571;-32,10525;17,11136
889;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;9,45087;2,19455;-17,66183;29,58136;-31,10446;18,00365
889;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;7,56157;3,07082;-18,33927;35,09469;-31,58382;18,70132
893;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;11,42043;-3,21162;,39459;40,01987;-29,68693;29,45189
893;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,70416;7,31619;-,63615;40,52203;-17,65288;31,81957
893;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,6616;4,75187;1,6857;37,75469;-24,05686;31,78936
893;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,9981;7,22649;-13,43479;30,70737;-24,97763;33,12353
893;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,14239;10,17388;-8,87496;31,5257;-26,73988;33,1648
899;1998;positief; ; ; ; ; ; ; ; ; ; ;-3,3533;-,62309;7,60357;8,45411;14,49345;-14,04021
899;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;9,08561;8,73506;6,40183;3,76743;20,80621;-7,28164
899;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-1,22231;-3,70092;3,26305;,1683;23,85707;-2,4501
899;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;9,00599;-3,87773;-7,25452;4,52641;23,54527;1,30728
899;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;9,86253;-,427;-8,38112;17,01512;23,74463;1,27504
905;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;16,92371;10,22086;-8,84183;34,24875;4,67661;33,12683
905;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;25,49352;12,55556;-8,91028;29,53884;-9,37107;33,82827
905;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;19,51537;5,90305;-5,97471;24,9756;-13,08928;34,29077
905;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,12237;6,35979;-16,8557;33,30054;-14,62883;34,56357
905;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,89153;4,73169;-3,41403;29,25318;-19,36699;29,59391
907;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;6,7962;-14,73879;-1,77798;22,9083;6,89968;20,89025
907;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,60624;5,47726;-2,07206;22,84343;-17,89596;20,70458
907;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;7,56039;-4,90627;,81381;13,71189;-24,38337;23,60923
907;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,20503;1,46433;-8,36713;19,09586;-24,13967;23,03108
907;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,31664;2,42694;3,22121;28,20322;-25,04059;22,50059
917;1998;positief; ; ; ; ; ; ; ; ; ; ;-12,85911;-3,90158;-3,81274;-22,20779;-17,55853;-22,80705
917;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-1,30118;4,84677;-6,02867;-28,15777;7,52426;-19,15871
917;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-16,20708;,89033;-4,94632;-34,01019;4,7235;-16,25322
917;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-4,47937;3,06989;-11,90035;-24,54754;5,37743;-13,36419
917;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-9,21271;3,25545;-7,09827;-24,38261;4,32622;-16,78543
928;1998;positief; ; ; ; ; ; ; ; ; ; ;-7,08256;-6,10212;-11,03369;5,9389;5,38278;-21,57119
928;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;5,51762;5,5391;-13,7556;-7,07881;19,68447;-15,50804
928;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-10,73386;,33585;-12,57405;-7,30123;14,83386;-10,82765
928;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-,80639;2,41098;-19,05986;-1,432;11,01849;-8,07179
928;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-,37545;3,65763;-15,0645;-8,50421;11,71655;-13,54404
935;1998;positief; ; ; ; ; ; ; ; ; ; ;-7,66118;-8,18363;12,04513;-8,74184;12,19701;-21,97505
935;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,63809;1,1014;11,77718;-14,75631;18,92733;-17,62143
935;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-3,65197;,20172;12,71704;-25,86882;12,6671;-16,54869
935;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;5,46059;1,83585;7,19454;-19,78228;10,7335;-13,3625
935;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;7,22438;2,26804;9,38877;-23,919;8,41071;-24,29138
936;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;21,42003;1,72092;12,08715;37,51186;5,83546;42,73661
936;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,8149;12,81513;11,40522;34,04678;-20,47122;43,08012
936;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,93085;8,91538;13,72022;28,89328;-18,14907;41,89435
936;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,80555;12,29331;-2,76497;38,44604;-21,36457;41,68955
936;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,98776;13,68572;4,91065;35,06461;-20,89443;41,91089
938;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;16,3731;,18607;,5579;34,45004;30,6228;30,13198
938;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,38655;12,32582;1,2304;38,23911;-15,9282;30,4453
938;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,22122;7,34356;3,69317;35,93603;-19,73784;32,55865
938;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,09471;8,01434;-9,04436;34,45871;-19,50672;33,06665
938;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,76582;9,32395;5,71121;32,08405;-22,42914;33,33136
944;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;15,03228;-2,44728;14,46685;32,18498;-21,36084;29,22865
944;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,78548;12,71785;14,42876;32,29446;-26,03781;29,10867
944;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,52552;14,80753;17,1776;29,3245;-34,87517;27,14207
944;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,14498;11,13565;8,02182;33,98547;-34,91159;28,68676
944;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,45302;15,07613;14,27504;33,98565;-34,71221;28,57533
946;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,14141;-2,77673;-15,61267;40,21849;-33,45761;32,40846
946;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,20685;5,15146;-15,21132;38,43443;-19,58999;35,21403
946;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,27987;10,94492;-13,49307;36,10938;-19,15827;35,16297
946;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,95303;8,60321;-22,1338;39,28859;-22,46367;34,83049
946;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,03585;8,71496;-16,62223;43,35284;-22,99592;34,71502
951;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,50469;-6,82179;-2,37807;38,83189;3,99739;30,64317
951;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,73953;9,75618;-3,75272;34,81219;-18,6001;28,82047
951;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;11,88779;8,10887;-,71361;35,95513;-16,43472;29,11198
951;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,09229;13,85608;-16,8054;38,73029;-18,17115;29,76998
951;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,75547;14,84865;-4,85536;37,44692;-17,79079;30,208
957;1998;positief; ; ; ; ; ; ; ; ; ; ;-22,29772;-4,5636;-10,56293;,22846;4,34234;-6,96047
957;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-6,96366;4,81936;-14,47166;-10,36144;16,87244;-1,33077
957;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-19,28687;-1,74316;-13,13892;-24,26826;13,30373;-,13001
957;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-5,77223;2,16252;-16,02044;-15,05323;13,5912;3,34963
957;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-4,74921;4,62274;-15,59539;-9,44605;13,49467;1,66013
962;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;18,53221;-4,52496;-,32821;37,83371;-6,62444;31,88202
962;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,95443;10,96243;-1,33384;30,35599;-15,84699;34,1422
962;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;14,24429;3,72845;1,78285;24,26614;-18,12902;34,37892
962;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,20628;4,70038;-14,99776;25,3901;-20,51113;33,99223
962;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;17,40624;7,87484;-4,17274;31,05535;-20,4217;31,23405
965;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,75504;1,42989;-2,71359;37,34214;,85937;16,40704
965;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,99191;14,371;-3,46259;34,62879;-14,42134;17,24546
965;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,75934;4,87359;-2,2488;31,14309;-16,3265;18,5783
965;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,89493;3,50308;-22,52978;38,02226;-17,33023;19,73123
965;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;17,48693;7,29737;-,03215;39,06038;-16,94078;19,44916
971;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;12,40194;-12,27198;11,95471;34,9498;-14,36971;21,53611
971;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,83251;5,00327;9,0761;25,59333;-12,05782;22,65519
971;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,84267;-1,75139;9,67275;28,63286;-13,33328;23,74351
971;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,89287;3,93312;-1,02293;29,07032;-13,3784;25,54738
971;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,25753;7,09191;9,95705;28,51556;-15,56759;25,89929
981;1998;positief; ; ; ; ; ; ; ; ; ; ;5,56364;-6,63331;-11,56241;26,75372;9,66393;-,19647
981;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,67788;9,96891;-11,43066;25,80957;-32,18636;-4,17013
981;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-2,1324;9,57909;-9,13486;18,29962;-34,80789;-4,34075
981;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;3,85742;11,08756;-19,47398;28,65612;-35,05538;-1,56056
981;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;5,55581;14,81391;-9,58516;33,57515;-36,3037;-2,24067
983;1998;positief; ; ; ; ; ; ; ; ; ; ;-6,23002;-5,96327;-14,99023;-2,77507;-1,79568;-7,85497
983;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;2,52202;2,30538;-16,51884;-9,24611;10,19144;-1,99401
983;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-11,78733;-,92227;-14,47123;-14,19884;5,04894;,65173
983;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;,0717;,95267;-18,01049;-2,63185;2,25974;3,34747
983;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-4,63002;3,03004;-17,50481;-2,90814;2,31863;4,12343
984;1998;positief; ; ; ; ; ; ; ; ; ; ;1,09515;-3,52502;-12,72975;21,62667;-31,60111;12,09333
984;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;9,68075;5,72437;-13,75634;8,60002;7,53819;13,97588
984;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-,49298;1,52828;-10,62357;-8,2171;6,82867;18,2905
984;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;7,1919;3,0098;-17,91855;3,871;6,0023;20,61228
984;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;1,69427;2,99866;-18,07669;3,80338;5,48307;21,03467
986;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;17,95319;-6,84927;-9,28504;39,47471;1,69306;28,72742
986;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,27908;8,04351;-9,99026;38,90821;-15,51761;29,77599
986;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,0435;5,14562;-9,02888;39,98207;-19,08736;29,49114
986;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,12056;6,0241;-22,38401;40,09506;-23,10305;30,13819
986;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,41535;10,32301;-6,24106;40,37936;-23,5191;30,17649
988;1998;positief; ; ; ; ; ; ; ; ; ; ;-,15562;-2,87186;-14,4535;26,72279;-19,2902;12,10603
988;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;8,87299;9,08501;-13,78169;20,91032;15,54894;15,55586
988;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;1,60213;4,3739;-12,37576;11,45602;8,9052;16,3828
988;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;9,82017;4,69909;-16,23496;26,89118;7,21589;18,95434
988;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;8,11359;6,93379;-3,07687;26,72217;7,39143;19,82175
994;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;6,64025;,91833;2,0071;23,00594;34,02042;21,81261
994;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,78529;15,09587;2,5114;16,73136;-19,05535;26,56181
994;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;6,88521;7,00556;5,86472;9,50866;17,84786;29,0971
994;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,98278;8,17607;-17,49608;19,40309;17,96488;29,31296
994;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,08755;12,7925;2,08627;16,44931;17,10992;28,98778
995;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-29,15776;-11,8261;8,04171;-25,17692;-30,73173;-25,99781
995;2002;positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-11,21321;-8,22447;8,85234;-20,36454;3,80606;-12,55112
995;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-25,07385;-10,23931;8,87841;-17,73522;2,25085;-5,69813
995;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-7,68081;-7,77895;18,24153;-9,76744;2,0243;1,85584
995;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-12,07709;-4,10655;21,50426;-10,51716;1,52654;3,23217
1507;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,93234;1,03373;-20,547;34,94451;16,15228;32,06184
1507;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,39377;10,10362;-21,02963;36,73189;-28,08111;33,96124
1507;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;13,9418;5,35449;-18,33567;37,27336;-28,88589;34,71797
1507;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,67432;8,92219;-26,66863;41,69911;-30,31818;34,78357
1507;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;17,17363;7,32124;-25,81872;42,82139;-31,72803;34,87231
1509;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;5,61392;6,80758;-11,08799;32,57438;-5,58077;23,30158
1509;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;10,83159;10,51939;-11,4474;24,94794;-29,07762;24,28823
1509;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,38474;3,84303;-8,23509;26,38856;-30,29809;22,2582
1509;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,98241;5,18192;-18,63126;30,30879;-30,55369;23,73517
1509;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;11,79791;8,88356;-9,47627;31,96704;-30,76299;24,16693
1525;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;23,56423;-,51199;18,28777;23,91874;-2,78419;-1,19366
1525;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;25,24647;7,77283;18,87605;16,82962;-8,90064;1,30319
1525;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;23,58804;-,39524;21,74988;15,50558;-9,74636;,28727
1525;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;26,65837;1,08043;22,23027;28,20291;-9,72561;3,80389
1525;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,43865;,94948;28,80049;28,61988;-10,21707;5,20896
1581;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;20,23614;2,40232;-17,56209;28,13691;3,65487;19,35359
1581;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,23156;20,11692;-18,41729;29,56471;-,72963;18,85011
1581;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;19,66748;15,39666;-16,28473;29,95884;-20,15061;19,76188
1581;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,49231;15,57808;-26,76904;32,91545;-2,467;20,42968
1581;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,46673;16,74518;-24,53166;30,90727;-21,21731;20,26934
1586;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,96126;9,08208;-14,42697;28,9636;-22,13738;25,35973
1586;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,033;5,13704;-14,43673;30,84102;-31,01131;30,54606
1586;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;11,49613;1,18461;-13,09186;36,37912;-32,27206;31,56853
1586;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,50828;6,1791;-20,5526;38,57561;-32,69509;33,23571
1586;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,15642;6,73995;-13,74443;39,26868;-35,13267;33,94671
1598;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;17,11872;15,5192;5,75538;41,56213;13,08678;27,9592
1598;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,77692;10,98115;5,4255;33,88851;-25,93082;29,04278
1598;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;21,77558;4,87598;6,56616;24,62671;-31,35669;28,75691
1598;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,87888;4,86976;6,12926;26,54035;-30,99122;28,43828
1598;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,57013;4,50915;28,62798;22,03546;-29,15232;29,51918
1621;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;23,32204;,83297;16,44315;31,84125;15,90566;5,75351
1621;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;24,56726;5,04536;18,8558;28,24405;-11,41306;9,55419
1621;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;21,99068;9,69663;20,54969;18,14459;-15,41037;8,54955
1621;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,79156;5,37934;25,36664;17,70449;-16,46144;12,0586
1621;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,62135;5,46994;23,61201;18,86825;-14,81761;13,18933
1640;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,62945;-1,28391;-13,86359;39,52484;-23,84024;37,44279
1640;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,59418;8,68329;-15,0522;35,11761;-18,72501;38,30506
1640;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,96932;1,62657;-13,30479;35,49488;-23,59014;39,65526
1640;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,19959;5,9611;-22,41552;41,5178;-22,2188;39,88744
1640;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,84686;9,05995;-21,1929;39,50597;-23,5386;39,76058
1641;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,32101;-1,51464;-,14562;41,90949;8,45408;33,29784
1641;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,0074;8,87934;-,53111;38,5624;-25,04921;34,05549
1641;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;13,0178;4,88274;-,19286;34,27145;-28,2811;33,86517
1641;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,64358;8,37567;-3,27726;39,48574;-29,5656;34,72837
1641;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,13355;10,1851;2,58977;39,62136;-30,00669;34,68031
1651;1998;positief; ; ; ; ; ; ; ; ; ; ;-13,83856;7,11576;-13,13973;34,81027;-25,95843;27,35196
1651;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;1,26679;20,11197;-16,13798;25,64552;-31,57418;24,81209
1651;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-5,50426;11,63214;-15,35764;14,7307;-33,72;24,25149
1651;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;4,20411;13,01926;-20,61087;34,47696;-34,20248;25,85057
