Kenteken,Soort erkenning keuringsinstantie,Meld datum door keuringsinstantie,Meld tijd door keuringsinstantie,Soort erkenning omschrijving,Soort melding ki omschrijving,Vervaldatum keuring,Meld datum door keuringsinstantie DT,Vervaldatum keuring DT,API Gebrek constateringen,API Gebrek beschrijving
00BGP2,AZ,20201126,1656,APK Zware voertuigen,periodieke controle,20211201,11/26/2020 04:56:00 PM,12/01/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGP2,AZ,20211130,1640,APK Zware voertuigen,periodieke controle,20221201,11/30/2021 04:40:00 PM,12/01/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGP2,AZ,20221114,1642,APK Zware voertuigen,periodieke controle,20231201,11/14/2022 04:42:00 PM,12/01/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGP2,TA,20201126,1657,Controleapparaten,periodieke controle,20221126,11/26/2020 04:57:00 PM,11/26/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGP2,TA,20220726,1245,Controleapparaten,periodieke controle,20240726,07/26/2022 12:45:00 PM,07/26/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGP3,AZ,20201120,1529,APK Zware voertuigen,periodieke controle,20211203,11/20/2020 03:29:00 PM,12/03/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGP3,AZ,20211102,1428,APK Zware voertuigen,periodieke controle,20221203,11/02/2021 02:28:00 PM,12/03/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGP3,AZ,20221202,1420,APK Zware voertuigen,periodieke controle,20231203,12/02/2022 02:20:00 PM,12/03/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGP3,TA,20211102,1417,Controleapparaten,periodieke controle,20231102,11/02/2021 02:17:00 PM,11/02/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR3,AZ,20201126,912,APK Zware voertuigen,periodieke controle,20220102,11/26/2020 09:12:00 AM,01/02/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR3,AZ,20211109,1540,APK Zware voertuigen,periodieke controle,20230102,11/09/2021 03:40:00 PM,01/02/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR3,AZ,20221121,1104,APK Zware voertuigen,periodieke controle,20240102,11/21/2022 11:04:00 AM,01/02/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR3,TA,20211109,1537,Controleapparaten,periodieke controle,20231109,11/09/2021 03:37:00 PM,11/09/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR5,AZ,20210118,1113,APK Zware voertuigen,periodieke controle,20220129,01/18/2021 11:13:00 AM,01/29/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR5,AZ,20220124,1631,APK Zware voertuigen,periodieke controle,20230129,01/24/2022 04:31:00 PM,01/29/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR5,AZ,20230102,1059,APK Zware voertuigen,periodieke controle,20240129,01/02/2023 10:59:00 AM,01/29/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR5,TA,20220124,1200,Controleapparaten,periodieke controle,20240124,01/24/2022 12:00:00 PM,01/24/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR6,AZ,20210119,1035,APK Zware voertuigen,periodieke controle,20220212,01/19/2021 10:35:00 AM,02/12/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR6,AZ,20220114,914,APK Zware voertuigen,periodieke controle,20230212,01/14/2022 09:14:00 AM,02/12/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR6,AZ,20221230,1621,APK Zware voertuigen,periodieke controle,20240212,12/30/2022 04:21:00 PM,02/12/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR6,TA,20220113,1100,Controleapparaten,manipulatie tacho,0,01/13/2022 11:00:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR8,AZ,20201216,1439,APK Zware voertuigen,periodieke controle,20220105,12/16/2020 02:39:00 PM,01/05/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR8,AZ,20211228,1141,APK Zware voertuigen,periodieke controle,20230105,12/28/2021 11:41:00 AM,01/05/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR8,AZ,20221227,1538,APK Zware voertuigen,periodieke controle,20240105,12/27/2022 03:38:00 PM,01/05/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR8,TA,20211227,1050,Controleapparaten,periodieke controle,20231227,12/27/2021 10:50:00 AM,12/27/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR9,AZ,20200618,859,APK Zware voertuigen,periodieke controle,20210627,06/18/2020 08:59:00 AM,06/27/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR9,AZ,20210902,1507,APK Zware voertuigen,periodieke controle,20220902,09/02/2021 03:07:00 PM,09/02/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR9,AZ,20220831,1615,APK Zware voertuigen,periodieke controle,20230902,08/31/2022 04:15:00 PM,09/02/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGR9,TA,20210902,1444,Controleapparaten,periodieke controle,20230902,09/02/2021 02:44:00 PM,09/02/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS1,AZ,20200330,1108,APK Zware voertuigen,periodieke controle,20210330,03/30/2020 11:08:00 AM,03/30/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS1,AZ,20210311,1621,APK Zware voertuigen,periodieke controle,20220330,03/11/2021 04:21:00 PM,03/30/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS1,AZ,20220317,1631,APK Zware voertuigen,periodieke controle,20230330,03/17/2022 04:31:00 PM,03/30/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS1,TA,20200330,1108,Controleapparaten,periodieke controle,20220330,03/30/2020 11:08:00 AM,03/30/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS1,TA,20201106,1607,Controleapparaten,periodieke controle,20221106,11/06/2020 04:07:00 PM,11/06/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS1,TA,20221104,1311,Controleapparaten,periodieke controle,20241104,11/04/2022 01:11:00 PM,11/04/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS2,AZ,20201229,915,APK Zware voertuigen,periodieke controle,20220102,12/29/2020 09:15:00 AM,01/02/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS2,AZ,20211220,1602,APK Zware voertuigen,periodieke controle,20230102,12/20/2021 04:02:00 PM,01/02/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS5,AZ,20201223,1537,APK Zware voertuigen,periodieke controle,20220112,12/23/2020 03:37:00 PM,01/12/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS5,AZ,20211231,1145,APK Zware voertuigen,periodieke controle,20230112,12/31/2021 11:45:00 AM,01/12/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS5,AZ,20221219,1557,APK Zware voertuigen,periodieke controle,20240112,12/19/2022 03:57:00 PM,01/12/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS5,TA,20201111,1554,Controleapparaten,periodieke controle,20221111,11/11/2020 03:54:00 PM,11/11/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS5,TA,20201120,1229,Controleapparaten,periodieke controle,20221120,11/20/2020 12:29:00 PM,11/20/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS5,TA,20220308,1529,Controleapparaten,periodieke controle,20240308,03/08/2022 03:29:00 PM,03/08/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS5,TA,20221019,1433,Controleapparaten,periodieke controle,20241019,10/19/2022 02:33:00 PM,10/19/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS8,AZ,20200429,1527,APK Zware voertuigen,periodieke controle,20210503,04/29/2020 03:27:00 PM,05/03/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS8,AZ,20210420,1625,APK Zware voertuigen,periodieke controle,20220503,04/20/2021 04:25:00 PM,05/03/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS8,AZ,20220325,1621,APK Zware voertuigen,periodieke controle,20230503,03/25/2022 04:21:00 PM,05/03/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS8,TA,20200803,828,Controleapparaten,uitbouw,0,08/03/2020 08:28:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS8,TA,20200803,1001,Controleapparaten,inbouw,20220803,08/03/2020 10:01:00 AM,08/03/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS8,TA,20220727,1608,Controleapparaten,periodieke controle,20240727,07/27/2022 04:08:00 PM,07/27/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS9,AZ,20210114,1618,APK Zware voertuigen,periodieke controle,20220131,01/14/2021 04:18:00 PM,01/31/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS9,AZ,20211223,1002,APK Zware voertuigen,periodieke controle,20230131,12/23/2021 10:02:00 AM,01/31/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS9,AZ,20230104,1635,APK Zware voertuigen,periodieke controle,20240131,01/04/2023 04:35:00 PM,01/31/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS9,TA,20210114,1618,Controleapparaten,periodieke controle,20230114,01/14/2021 04:18:00 PM,01/14/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGS9,TA,20230104,1635,Controleapparaten,periodieke controle,20250104,01/04/2023 04:35:00 PM,01/04/2025 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT2,AZ,20200907,835,APK Zware voertuigen,periodieke controle,20210930,09/07/2020 08:35:00 AM,09/30/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT2,AZ,20210920,1612,APK Zware voertuigen,periodieke controle,20220930,09/20/2021 04:12:00 PM,09/30/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT2,AZ,20220926,1648,APK Zware voertuigen,periodieke controle,20230930,09/26/2022 04:48:00 PM,09/30/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT2,TA,20210517,1632,Controleapparaten,periodieke controle,20230517,05/17/2021 04:32:00 PM,05/17/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT3,AZ,20201231,1256,APK Zware voertuigen,periodieke controle,20211231,12/31/2020 12:56:00 PM,12/31/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT3,AZ,20211224,849,APK Zware voertuigen,periodieke controle,20221231,12/24/2021 08:49:00 AM,12/31/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT3,AZ,20230102,1546,APK Zware voertuigen,periodieke controle,20240102,01/02/2023 03:46:00 PM,01/02/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT3,TA,20200810,1547,Controleapparaten,periodieke controle,20220810,08/10/2020 03:47:00 PM,08/10/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT3,TA,20200925,1219,Controleapparaten,periodieke controle,20220925,09/25/2020 12:19:00 PM,09/25/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT3,TA,20210325,1523,Controleapparaten,periodieke controle,20230325,03/25/2021 03:23:00 PM,03/25/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT3,TA,20230102,1341,Controleapparaten,periodieke controle,20250102,01/02/2023 01:41:00 PM,01/02/2025 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT4,AZ,20210128,854,APK Zware voertuigen,periodieke controle,20220128,01/28/2021 08:54:00 AM,01/28/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT4,AZ,20220106,1635,APK Zware voertuigen,periodieke controle,20230128,01/06/2022 04:35:00 PM,01/28/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT4,AZ,20230116,941,APK Zware voertuigen,periodieke controle,20240128,01/16/2023 09:41:00 AM,01/28/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT4,TA,20220106,1429,Controleapparaten,periodieke controle,20240106,01/06/2022 02:29:00 PM,01/06/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT5,AZ,20201222,1059,APK Zware voertuigen,periodieke controle,20220201,12/22/2020 10:59:00 AM,02/01/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT5,AZ,20220110,919,APK Zware voertuigen,periodieke controle,20230201,01/10/2022 09:19:00 AM,02/01/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT5,AZ,20230113,1505,APK Zware voertuigen,periodieke controle,20240201,01/13/2023 03:05:00 PM,02/01/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT5,TA,20220110,913,Controleapparaten,periodieke controle,20240110,01/10/2022 09:13:00 AM,01/10/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT5,TA,20220803,1332,Controleapparaten,inbouw,20240803,08/03/2022 01:32:00 PM,08/03/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT6,AZ,20200211,1618,APK Zware voertuigen,periodieke controle,20210215,02/11/2020 04:18:00 PM,02/15/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT6,AZ,20210127,1551,APK Zware voertuigen,periodieke controle,20220215,01/27/2021 03:51:00 PM,02/15/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT6,AZ,20220113,1409,APK Zware voertuigen,periodieke controle,20230215,01/13/2022 02:09:00 PM,02/15/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT6,AZ,20230105,931,APK Zware voertuigen,periodieke controle,20240215,01/05/2023 09:31:00 AM,02/15/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT6,TA,20200211,1613,Controleapparaten,periodieke controle,20220211,02/11/2020 04:13:00 PM,02/11/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT6,TA,20220113,1416,Controleapparaten,periodieke controle,20240113,01/13/2022 02:16:00 PM,01/13/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT7,AZ,20210104,1309,APK Zware voertuigen,periodieke controle,20220128,01/04/2021 01:09:00 PM,01/28/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGT7,AZ,20220104,955,APK Zware voertuigen,periodieke controle,20230128,01/04/2022 09:55:00 AM,01/28/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
