gemcode;gm_naam;wijk;wk_naam;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
70;Franekeradeel;5;Franeker Zuidoost;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;18,47608;-6,15416;24,11928;29,44872;-9,06615;18,48152
70;Franekeradeel;5;Franeker Zuidoost;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;16,27749;-10,09403;21,4702;23,53371;-7,52067;19,15809
70;Franekeradeel;5;Franeker Zuidoost;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,62052;-16,68946;16,24768;28,62266;-7,43422;19,94896
72;Harlingen;0;Harlingen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-20,89209;-2,43846;18,98003;6,45986;-33,02107;-18,09507
72;Harlingen;0;Harlingen;2002;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,21195;1,35271;17,76021;10,58996;23,85075;-7,62166
72;Harlingen;0;Harlingen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-11,07506;-1,92392;20,87853;12,29052;24,26751;-7,61795
72;Harlingen;0;Harlingen;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;5,74291;3,69028;20,0165;19,94279;24,42737;-2,86642
72;Harlingen;0;Harlingen;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;3,41971;6,06661;27,01445;20,03232;24,46999;-1,68529
72;Harlingen;0;Harlingen;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;6,20146;4,49515;25,66615;26,7344;24,24469;-,40299
72;Harlingen;1;Midlum;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,31459;-22,09597;,43817;22,76695;-35,15421;33,58097
72;Harlingen;1;Midlum;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,10969;-,23496;,34935;31,60707;-19,0367;31,56531
72;Harlingen;1;Midlum;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-7,02266;-11,84609;1,74656;39,01839;-19,23054;27,29654
72;Harlingen;1;Midlum;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;9,24471;-23,71192;-22,62041;38,74896;-19,86847;30,04931
72;Harlingen;1;Midlum;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-2,67049;-18,80894;-,42584;32,98667;-19,84847;28,76818
72;Harlingen;1;Midlum;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-1,47241;-16,8615;-1,77487;31,49619;-19,82135;28,49329
72;Harlingen;2;Wijnaldum;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-18,21778;4,28004;-7,39239;20,28199;-38,56347;27,28436
72;Harlingen;2;Wijnaldum;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,40115;-3,38015;-9,9955;24,36611;-27,52894;27,03639
72;Harlingen;2;Wijnaldum;2006;6; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;-2,14797;8,9618;-11,06494;35,84592;-27,52894;39,53029
72;Harlingen;2;Wijnaldum;2008;6; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;16,88026;4,69548;-16,02476;39,96135;-27,52894;35,33997
72;Harlingen;2;Wijnaldum;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;7,79554;7,53145;-7,0639;36,63424;-27,52894;31,46595
72;Harlingen;2;Wijnaldum;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;10,32433;-6,86006;-1,8292;37,62574;-27,52894;29,72559
74;Heerenveen;1;Heerenveen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-13,30118;-13,31538;-,63735;16,89031;-25,65671;-10,0762
74;Heerenveen;1;Heerenveen;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3,52061;9,31291;-,54796;11,71454;16,25579;-5,57979
74;Heerenveen;1;Heerenveen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-7,76717;2,13609;-,2884;21,11474;18,16788;-4,29207
74;Heerenveen;1;Heerenveen;2008;6; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;8,85045;2,92233;6,5932;29,34471;16,77232;2,32607
74;Heerenveen;1;Heerenveen;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;6,64743;4,57495;1,85792;24,96466;15,41944;3,68163
74;Heerenveen;1;Heerenveen;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;8,96595;3,7943;1,32413;23,9416;14,58067;3,52181
74;Heerenveen;2;De Knipe;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,9122;13,20384;-14,12692;31,6742;-34,57725;46,20685
74;Heerenveen;2;De Knipe;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,11384;7,37522;-15,67047;36,91902;-21,49994;44,67187
74;Heerenveen;2;De Knipe;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;13,89598;-4,12652;-13,1787;37,32151;-22,03782;43,89112
74;Heerenveen;2;De Knipe;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,88625;-4,19706;-36,91287;40,80486;-29,34887;44,1819
74;Heerenveen;2;De Knipe;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;19,35335;-1,51282;-19,25741;39,80781;-29,39515;44,38277
74;Heerenveen;2;De Knipe;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;21,00813;1,61474;-16,28607;37,4041;-29,36976;43,91189
74;Heerenveen;3;Hoornsterzwaag;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3,64956;12,41278;-9,91898;38,42735;-24,46383;41,30415
74;Heerenveen;3;Hoornsterzwaag;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,1219;24,4535;-3,56144;35,70442;-13,15949;44,40293
74;Heerenveen;3;Hoornsterzwaag;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;14,40822;21,56248;-1,05801;36,01329;-28,65139;44,07996
74;Heerenveen;3;Hoornsterzwaag;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;18,16884;21,94865;-28,68234;39,35628;-28,73633;44,2041
74;Heerenveen;3;Hoornsterzwaag;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;16,77075;14,78647;-13,3528;38,48026;-28,83423;44,20335
74;Heerenveen;3;Hoornsterzwaag;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;21,7426;5,43558;-11,4191;35,68369;-28,86521;43,44845
74;Heerenveen;4;Jubbega;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,56719;12,23891;-16,06459;37,14198;-23,10524;31,91361
74;Heerenveen;4;Jubbega;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,14256;19,91604;-16,19922;29,07466;-30,14782;32,30528
74;Heerenveen;4;Jubbega;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;5,4295;19,26585;-15,2508;25,75647;-28,99824;31,53361
74;Heerenveen;4;Jubbega;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;14,32243;17,93935;-36,48021;34,00351;-29,07541;33,22091
74;Heerenveen;4;Jubbega;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;10,18297;16,43751;-14,25441;33,55318;-28,46548;32,53238
74;Heerenveen;4;Jubbega;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;13,40081;8,43644;-13,72572;35,30427;-31,07663;31,32393
74;Heerenveen;6;Oudehorne;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,88504;-19,26731;-29,55164;32,56349;-32,29396;31,94419
74;Heerenveen;6;Oudehorne;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,4911;11,12488;-27,36966;37,83149;1,99637;36,57758
74;Heerenveen;6;Oudehorne;2006;6; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;23,55823;25,48261;-26,65999;39,15308;5,06621;35,49562
74;Heerenveen;6;Oudehorne;2008;7; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;29,00252;30,61958;-24,33627;42,3368;6,45151;36,91885
74;Heerenveen;6;Oudehorne;2010;7; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;30,30741;30,85056;-14,27235;41,19152;-15,39517;37,56156
74;Heerenveen;6;Oudehorne;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;30,42377;25,98924;-16,19283;40,49982;-15,63129;37,98247
79;Kollumerland en Nieu;0;Kollum;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-12,25181;,84658;18,38381;14,90163;-30,68057;15,78196
79;Kollumerland en Nieu;0;Kollum;2002;6;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,04541;11,67105;19,35938;28,2228;-33,48211;21,9064
79;Kollumerland en Nieu;0;Kollum;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;5,62721;4,15296;22,70029;24,58074;-33,58296;20,31167
79;Kollumerland en Nieu;0;Kollum;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;15,26072;,63595;24,95631;16,28617;-33,46804;21,76909
79;Kollumerland en Nieu;0;Kollum;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;16,85589;,75517;17,06963;22,17928;-33,20334;23,3339
79;Kollumerland en Nieu;0;Kollum;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;14,90034;-1,29556;7,00495;23,92942;-33,09558;23,38401
79;Kollumerland en Nieu;1;Oost;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-28,39268;-3,90152;-4,74647;38,54525;-24,27413;27,65936
79;Kollumerland en Nieu;1;Oost;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,29207;-4,31677;-6,23142;36,80197;-40,6865;36,89304
79;Kollumerland en Nieu;1;Oost;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-9,68655;-8,79098;-6,91926;38,59401;-41,60646;39,12615
79;Kollumerland en Nieu;1;Oost;2008;6; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;4,91241;-4,49081;-18,25791;38,73397;-41,73471;38,6046
79;Kollumerland en Nieu;1;Oost;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;6,81926;-4,05266;-5,64166;40,07347;-41,73471;37,06731
79;Kollumerland en Nieu;1;Oost;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;1,60371;-4,97852;-6,27826;40,44797;-41,73462;37,55146
79;Kollumerland en Nieu;2;Noordwest;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-14,93762;16,37298;5,2687;42,20908;-31,60002;42,11515
79;Kollumerland en Nieu;2;Noordwest;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,97422;18,11525;5,10171;37,86418;-34,53745;43,27542
79;Kollumerland en Nieu;2;Noordwest;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;4,53583;19,70734;4,84156;39,51535;-36,53922;43,53577
79;Kollumerland en Nieu;2;Noordwest;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;10,94185;21,931;-10,67052;35,77398;-36,68002;44,56201
79;Kollumerland en Nieu;2;Noordwest;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;10,34391;21,76264;-,69965;35,19931;-36,67729;43,99559
79;Kollumerland en Nieu;2;Noordwest;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;13,57236;9,78623;-3,99076;37,02225;-36,56065;42,83035
79;Kollumerland en Nieu;3;Zuidwest;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-22,40268;-,37869;-15,86678;42,17843;-15,87415;23,49322
79;Kollumerland en Nieu;3;Zuidwest;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,69769;3,15527;-18,95628;38,3985;-29,94528;31,35364
79;Kollumerland en Nieu;3;Zuidwest;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-9,10022;3,37882;-17,51025;37,85404;-29,49923;30,26673
79;Kollumerland en Nieu;3;Zuidwest;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;8,07173;9,93559;-31,63868;35,68837;-36,53004;30,60218
79;Kollumerland en Nieu;3;Zuidwest;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;5,85206;10,93356;-10,87915;34,19662;-30,07514;30,86864
79;Kollumerland en Nieu;3;Zuidwest;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-,30446;-3,32045;-13,7883;33,72592;-35,94414;31,69546
80;Leeuwarden;10;Binnenstad;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-41,82314;-23,02907;42,6155;-48,68962;29,68666;-23,06013
80;Leeuwarden;10;Binnenstad;2002;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-13,72813;-9,63747;42,42343;-48,96377;48,33541;-19,16721
80;Leeuwarden;10;Binnenstad;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-32,76945;-13,92716;41,76796;-48,10264;48,35568;-15,94662
80;Leeuwarden;10;Binnenstad;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-3,59919;-13,81407;37,11321;-48,25871;48,61114;-14,1229
80;Leeuwarden;10;Binnenstad;2010;5; ; ; ;5; ; ; ;3; ; ;4; ;3; ; ;-8,67131;-12,82849;38,59464;-43,64544;48,3601;-13,89124
80;Leeuwarden;10;Binnenstad;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;-11,748;-11,25636;34,91885;-45,01663;47,70161;-14,66337
80;Leeuwarden;20;Transvaalwijk & Rengerspark;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3,54946;12,74313;22,26234;12,98706;23,04097;12,1394
80;Leeuwarden;20;Transvaalwijk & Rengerspark;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,13391;25,58509;22,19699;6,05305;48,07817;14,0886
80;Leeuwarden;20;Transvaalwijk & Rengerspark;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;13,40804;-6,99005;18,0354;18,46068;46,87179;16,46943
80;Leeuwarden;20;Transvaalwijk & Rengerspark;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,6998;-,49912;11,41274;27,09451;46,93747;20,36731
80;Leeuwarden;20;Transvaalwijk & Rengerspark;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;18,97411;-6,96943;23,22391;20,55134;46,72862;21,70896
80;Leeuwarden;20;Transvaalwijk & Rengerspark;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,85978;-13,00147;21,60871;15,66034;46,26977;21,70483
80;Leeuwarden;21;Bilgaard & Havankpark en omgeving;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-47,19099;-14,45501;13,65799;-10,98624;,93286;-44,01109
80;Leeuwarden;21;Bilgaard & Havankpark en omgeving;2002;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-37,6141;17,44446;7,24895;-20,79898;19,2486;-37,1899
80;Leeuwarden;21;Bilgaard & Havankpark en omgeving;2006;4; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;-42,67431;9,11736;13,58257;-9,564;10,15395;-36,24488
80;Leeuwarden;21;Bilgaard & Havankpark en omgeving;2008;4; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-37,35409;3,77499;-10,51436;-19,28882;12,29222;-32,26463
80;Leeuwarden;21;Bilgaard & Havankpark en omgeving;2010;4; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-36,62646;2,95452;8,97503;-26,77227;-2,4036;-32,16145
80;Leeuwarden;21;Bilgaard & Havankpark en omgeving;2012;4; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;-38,47798;7,97598;11,90175;-27,33367;-2,76365;-32,17345
80;Leeuwarden;22;Vrijheidswijk;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-48,88191;-27,85144;29,23714;-27,68826;-23,20757;-45,46254
80;Leeuwarden;22;Vrijheidswijk;2002;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-43,21942;-25,96946;21,57805;-34,93225;7,5483;-42,58506
80;Leeuwarden;22;Vrijheidswijk;2006;3; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-48,29223;-10,44785;22,99658;-26,86321;-16,75035;-41,70026
80;Leeuwarden;22;Vrijheidswijk;2008;4; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-44,15097;-8,07764;9,12163;-30,89507;-14,84985;-38,37718
80;Leeuwarden;22;Vrijheidswijk;2010;4; ; ; ;4; ; ; ;3; ; ;4; ;3; ; ;-40,36756;-6,25913;19,25416;-29,84625;-14,6072;-35,40199
80;Leeuwarden;22;Vrijheidswijk;2012;4; ; ; ; ;4; ; ; ;3; ; ;4; ;3;3;-41,17099;,86562;14,19632;-25,95359;-6,35184;-32,95367
80;Leeuwarden;23;Lekkum en omgeving;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3,61579;1,17129;37,71812;20,75005;-12,70955;26,32221
80;Leeuwarden;23;Lekkum en omgeving;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,71508;14,2199;37,51393;3,10763;-21,33817;29,42855
80;Leeuwarden;23;Lekkum en omgeving;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;1,05468;-1,18082;32,96327;12,90432;-24,13703;27,56201
80;Leeuwarden;23;Lekkum en omgeving;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;4,43746;-,65749;-4,4729;17,45195;-23,98871;29,95331
80;Leeuwarden;23;Lekkum en omgeving;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;7,84202;,20269;34,35862;19,2766;-24,1017;30,81767
80;Leeuwarden;23;Lekkum en omgeving;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;9,90489;-4,60076;37,67348;18,18036;-22,85753;29,70723
80;Leeuwarden;24;Blitsaerd;2012;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,75952;-31,74561;-5,33935;-,16319;-21,90489;45,67836
80;Leeuwarden;30;OldegalileŸn & Bloemenbuurt;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-33,13192;-28,52759;14,09804;-8,44782;-18,98721;-11,7407
80;Leeuwarden;30;OldegalileŸn & Bloemenbuurt;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-17,49329;-18,09515;14,59155;-22,10543;41,82062;-8,82592
80;Leeuwarden;30;OldegalileŸn & Bloemenbuurt;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-32,14992;-11,28169;16,8269;-18,72435;21,33912;-7,89095
80;Leeuwarden;30;OldegalileŸn & Bloemenbuurt;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-12,16392;-18,25668;16,55898;-25,24321;21,28576;-3,92665
80;Leeuwarden;30;OldegalileŸn & Bloemenbuurt;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-9,82734;-16,03934;25,85772;-26,28869;21,22679;-3,75699
80;Leeuwarden;30;OldegalileŸn & Bloemenbuurt;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-14,73362;-16,65528;22,74075;-27,91015;22,3377;-3,23222
80;Leeuwarden;31;Tjerk Hiddes & Cambuursterhoek;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-29,12923;-24,99473;6,9765;-9,96409;-22,79539;-9,67387
80;Leeuwarden;31;Tjerk Hiddes & Cambuursterhoek;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-11,65602;-7,72394;7,46683;-26,09585;42,31459;-8,24811
80;Leeuwarden;31;Tjerk Hiddes & Cambuursterhoek;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-23,50618;-4,02411;3,29301;-16,77499;39,84872;-8,97759
80;Leeuwarden;31;Tjerk Hiddes & Cambuursterhoek;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-4,57557;3,30248;-,8032;-11,23903;39,59205;-6,50079
80;Leeuwarden;31;Tjerk Hiddes & Cambuursterhoek;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-3,83217;4,34511;7,25084;-14,74031;36,66649;-5,69958
80;Leeuwarden;31;Tjerk Hiddes & Cambuursterhoek;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;-7,92992;9,26618;15,70698;-20,10211;37,02576;-5,29257
80;Leeuwarden;32;'t Vliet;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-41,53029;-20,28203;17,98055;-25,6839;-18,11975;-7,36092
80;Leeuwarden;32;'t Vliet;2002;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-19,15895;-10,91992;18,52553;-39,69364;42,71675;1,17924
80;Leeuwarden;32;'t Vliet;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-29,15097;-19,60084;14,66007;-30,867;42,17139;-2,96429
80;Leeuwarden;32;'t Vliet;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-9,22376;-14,62805;17,54274;-26,74593;42,61332;,75862
80;Leeuwarden;32;'t Vliet;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-5,01985;-10,87414;18,07165;-30,05546;39,74131;,6974
80;Leeuwarden;32;'t Vliet;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;-9,20206;-8,73978;21,42303;-33,65891;39,4159;,94306
80;Leeuwarden;33;Oranjewijk & Tulpenburg;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-19,0597;-20,50761;39,24356;-22,70904;-37,14533;17,82944
80;Leeuwarden;33;Oranjewijk & Tulpenburg;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-14,83738;1,23431;38,03991;-36,36474;42,55373;13,37809
80;Leeuwarden;33;Oranjewijk & Tulpenburg;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-36,34022;-17,2625;34,99274;-36,54041;43,67403;14,38731
80;Leeuwarden;33;Oranjewijk & Tulpenburg;2008;5; ; ;3; ; ; ;3; ; ;4; ; ; ; ; ;-4,49445;-13,65489;35,94446;-30,41427;43,3547;25,14574
80;Leeuwarden;33;Oranjewijk & Tulpenburg;2010;5; ; ; ;3; ; ; ;3; ; ;4; ;3; ; ;,88926;-13,91943;37,76671;-30,38444;44,01867;26,47995
80;Leeuwarden;33;Oranjewijk & Tulpenburg;2012;5; ; ; ; ;4; ; ; ;3; ; ;4; ;3;3;8,147;-13,4259;39,20586;-30,45231;43,97901;23,35524
80;Leeuwarden;34;Heechterp;1998;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-49,9912;7,59166;5,38172;-37,37706;-12,28479;-47,1362
80;Leeuwarden;34;Heechterp;2002;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-46,64305;-28,53937;-,48356;-41,09619;14,93735;-44,07936
80;Leeuwarden;34;Heechterp;2006;3; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;-49,68858;-26,81729;11,84369;-35,23347;15,26447;-43,89321
80;Leeuwarden;34;Heechterp;2008;3; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;-48,27791;-18,94136;-,59461;-30,93337;16,22148;-42,43208
80;Leeuwarden;34;Heechterp;2010;3; ; ; ;5; ; ; ;3; ; ;4; ;3; ; ;-48,27471;-16,98971;17,51312;-30,98063;16,74746;-42,66297
80;Leeuwarden;34;Heechterp;2012;3; ; ; ; ;5; ; ; ;3; ; ;3; ;3;3;-48,77753;-17,65462;8,88377;-31,39172;16,59762;-42,68596
80;Leeuwarden;35;Schieringen & De Centrale;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-48,09978;-42,56557;20,04362;-24,92687;4,93722;-47,51569
80;Leeuwarden;35;Schieringen & De Centrale;2002;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-38,31615;-33,18424;21,05206;-34,78114;14,06314;-46,14252
80;Leeuwarden;35;Schieringen & De Centrale;2006;3; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-46,04194;-28,37021;20,06935;-27,47035;13,98115;-45,31434
80;Leeuwarden;35;Schieringen & De Centrale;2008;4; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-39,74895;-19,54859;-13,46192;-23,01538;13,94584;-44,05834
80;Leeuwarden;35;Schieringen & De Centrale;2010;4; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-38,63761;-19,61878;27,04864;-30,66256;14,40992;-44,15723
80;Leeuwarden;35;Schieringen & De Centrale;2012;4; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;-39,8965;-18,66984;30,44394;-28,38143;14,99834;-44,20964
80;Leeuwarden;36;Camminghaburen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,48827;8,76683;31,54562;10,95586;-20,47081;-1,04728
80;Leeuwarden;36;Camminghaburen;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,21668;,13244;29,57197;-6,64353;-3,24515;2,1605
80;Leeuwarden;36;Camminghaburen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;4,05782;-2,16048;30,47225;4,10524;-5,64595;3,57789
80;Leeuwarden;36;Camminghaburen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;13,0221;-4,66007;34,34043;9,92445;-4,76853;4,01438
80;Leeuwarden;36;Camminghaburen;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;11,07597;-4,66116;38,09896;5,64604;-5,6581;3,32007
80;Leeuwarden;36;Camminghaburen;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;13,79298;-5,59845;38,35033;5,06824;-18,2055;2,18316
80;Leeuwarden;37;Grote Wielen & Kleine Wielen;2002;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23,38008;34,91537;49,9877;-1,5296;-25,86397;9,46784
80;Leeuwarden;37;Grote Wielen & Kleine Wielen;2006;5; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ;-24,83797;29,73442;49,96434;-14,14976;-30,67908;12,13803
80;Leeuwarden;37;Grote Wielen & Kleine Wielen;2008;6; ; ; ; ; ; ;3; ; ;4; ; ; ; ; ;23,44021;35,97323;49,99661;-4,61504;-30,7938;15,22872
80;Leeuwarden;37;Grote Wielen & Kleine Wielen;2010;6; ; ; ; ; ; ; ;3; ; ;4; ;3; ; ;23,04643;37,15362;49,99965;-33,50151;-30,26265;14,1708
80;Leeuwarden;37;Grote Wielen & Kleine Wielen;2012;6; ; ; ; ; ; ; ; ;3; ; ;4; ;3;3;9,58999;42,05269;49,99961;12,08662;-30,68598;16,23763
80;Leeuwarden;38;Bedrijventerrein-Oost;2012;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,46759;-6,99054;49,52791;2,28473;-21,3714;22,97915
