FID,dijkrnr1,dijkrnr2,dijkr1,dijkr2,norm,vb_wk_nu,vb_wk_na,kd_naam,naam_compl,kd_code1,kd_code2,id_beheer,vnk_code,kunstwerk,kd_type,kd_type_om,kd_opm,categorie,toetsobjec,x_pr_dr,y_pr_dr,beheerder,provnaam,rws,status,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
kunstwerken.79,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,Gemaal Hanepraai,nvt,KD.14.gm.130,nvt,RL-DZU-003,nvt,545,gm,gemaal,nvt,c,waterkerend kunstwerk,108915.973069,446743.116305,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (108915.97300000116 446743.1160000004)
kunstwerken.80,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,Havensluis,nvt,KD.14.ss.131,nvt,RL-DZU-005,nvt,546,ss,schutsluis,nvt,c,waterkerend kunstwerk,108768.458089,446723.255564,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (108768.45800000057 446723.256000001)
kunstwerken.81,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,coupure V30-kcp02,nvt,KD.14.co.132,nvt,V30-kcp02,nvt,547,co,coupure,nvt,c,waterkerend kunstwerk,108735.460076,446715.704442,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (108735.4600000009 446715.7039999999)
kunstwerken.82,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,duiker RL-4007-00039,nvt,KD.14.du.133,nvt,RL-4007-00039,nvt,548,du,duiker,nvt,c,waterkerend kunstwerk,108689.492628,446699.971583,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (108689.49300000072 446699.97199999914)
kunstwerken.83,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,Mallegatsluis,nvt,KD.14.ss.134,nvt,RL-DZU-004,nvt,549,ss,schutsluis,nvt,c,waterkerend kunstwerk,108642.444293,446675.413865,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (108642.44399999827 446675.4140000008)
kunstwerken.84,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,Gemaal Mallegat,nvt,KD.14.gm.135,nvt,nvt,nvt,550,gm,gemaal,nvt,c,waterkerend kunstwerk,108632.336,446659.807,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (108632.3359999992 446659.80700000003)
kunstwerken.85,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,coupure v30-kcp01,nvt,KD.14.co.136,nvt,v30-kcp01,nvt,551,co,coupure,nvt,c,waterkerend kunstwerk,108429.382126,446472.867033,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (108429.38199999928 446472.8669999987)
kunstwerken.86,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,Keersluis Spuikanaal Gouda,nvt,KD.14.ks.137,nvt,RL-DZU-016,nvt,552,ks,keersluis,nvt,c,waterkerend kunstwerk,107516.096238,445735.638262,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (107516.09600000083 445735.63800000027)
kunstwerken.87,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,Keersluis Spuikanaal Gouda,nvt,KD.14.ks.139,nvt,RL-DZU-017,nvt,554,ks,keersluis,nvt,c,waterkerend kunstwerk,107506.100704,445736.394128,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (107506.10099999979 445736.39400000125)
kunstwerken.88,41,nvt,Land van Maas en Waal,nvt,1:1250,nvt,nvt,Amfibie-tunnels 257,nvt,KD.41.du.016,nvt,410407.002,nvt,1003,du,duiker,nvt,a,waterkerend kunstwerk,165720.858923,433337.439292,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (165720.8590000011 433337.4389999993)
kunstwerken.89,41,nvt,Land van Maas en Waal,nvt,1:1250,nvt,nvt,"Amfibie-tunnels 252,10",nvt,KD.41.du.017,nvt,410407.003,nvt,1004,du,duiker,nvt,a,waterkerend kunstwerk,166176.148046,433304.928234,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (166176.14799999818 433304.9279999994)
kunstwerken.90,41,nvt,Land van Maas en Waal,nvt,1:1250,nvt,nvt,"Amfibie-tunnels 243,70",nvt,KD.41.du.018,nvt,410407.004,nvt,1005,du,duiker,nvt,a,waterkerend kunstwerk,166982.80282,433522.407902,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (166982.80299999937 433522.4079999998)
kunstwerken.91,41,nvt,Land van Maas en Waal,nvt,1:1250,nvt,nvt,Amfibie-tunnels 241,nvt,KD.41.du.019,nvt,410407.006,nvt,1006,du,duiker,nvt,a,waterkerend kunstwerk,167220.076,433610.313,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (167220.07600000128 433610.313000001)
kunstwerken.92,41,nvt,Land van Maas en Waal,nvt,1:1250,nvt,nvt,"Amfibie-tunnels 240,80",nvt,KD.41.du.020,nvt,410406.011,nvt,1007,du,duiker,nvt,a,waterkerend kunstwerk,167260.607792,433615.271362,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (167260.60799999908 433615.2710000016)
kunstwerken.93,41,nvt,Land van Maas en Waal,nvt,1:1250,nvt,nvt,Westsluis Weurt,Sluis Weurt,KD.41.ss.021,nvt,40C-004-01,nvt,1008,ss,schutsluis,2e ID BEHEER 40C-004-01,a,waterkerend kunstwerk,184974.95824,429643.06287,RWS Limburg,Gelderland,JA,6, ,,,POINT (184974.95800000057 429643.063000001)
kunstwerken.94,41,nvt,Land van Maas en Waal,nvt,1:1250,nvt,nvt,Oostsluis Weurt,Sluis Weurt,KD.41.ss.022,nvt,40C-004-02,nvt,1009,ss,schutsluis,2e ID BEHEER 40C-004-02,a,waterkerend kunstwerk,185068.755463,429664.020572,RWS Limburg,Gelderland,JA,6, ,,,POINT (185068.75499999896 429664.0210000016)
kunstwerken.95,41,nvt,Land van Maas en Waal,nvt,1:1250,nvt,nvt,Coupure Slachthuis,nvt,KD.41.co.023,nvt,410402.002,nvt,1010,co,coupure,nvt,a,waterkerend kunstwerk,186822.027677,429444.053025,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (186822.02800000086 429444.0529999994)
kunstwerken.96,41,nvt,Land van Maas en Waal,nvt,1:1250,nvt,nvt,Coupure Gelderlander,nvt,KD.41.co.024,nvt,410402.005,nvt,1011,co,coupure,Lengte van de coupure is circa 13 meter,a,waterkerend kunstwerk,187158.072585,429048.953005,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (187158.07299999893 429048.9530000016)
kunstwerken.97,41,nvt,Land van Maas en Waal,nvt,1:1250,nvt,nvt,Coupure Hezelpoort,nvt,KD.41.co.025,nvt,410402.001,nvt,1012,co,coupure,nvt,a,waterkerend kunstwerk,187223.234,429036.689,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (187223.2340000011 429036.6889999993)
kunstwerken.98,42,nvt,Ooij en Millingen,nvt,1:1250,nvt,nvt,Coupure Ubbergseweg (zandzakken coupure),nvt,KD.42.co.001,nvt,420406.003,nvt,1013,co,coupure,nvt,a,waterkerend kunstwerk,188681.603011,428813.215917,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (188681.60300000012 428813.21599999815)
kunstwerken.99,42,nvt,Ooij en Millingen,nvt,1:1250,nvt,nvt,Hollandsch-Duitsch gemaal,Hollandsch-Duitsch gemaal,KD.42.gm.002,nvt,420406.005,nvt,1014,gm,gemaal,nvt,a,waterkerend kunstwerk,188709.232166,428835.318973,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (188709.23200000077 428835.3189999983)
kunstwerken.100,42,nvt,Ooij en Millingen,nvt,1:1250,nvt,nvt,Coupure in brug Hollandsch-Duitsch Gemaal,Hollandsch-Duitsch gemaal,KD.42.co.003,nvt,420406.002,nvt,1015,co,coupure,nvt,a,waterkerend kunstwerk,188716.456818,428830.23624,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (188716.45699999854 428830.23600000143)
kunstwerken.101,42,nvt,Ooij en Millingen,nvt,1:1250,nvt,nvt,Coupure Dijkgraaf van Wijckweg,nvt,KD.42.co.004,nvt,420406.001,nvt,1016,co,coupure,nvt,a,waterkerend kunstwerk,188740.059377,428848.437777,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (188740.05900000036 428848.438000001)
kunstwerken.102,42,nvt,Ooij en Millingen,nvt,1:1250,nvt,nvt,Hollandsch-Duitsch gemaal eco sluis,Hollandsch-Duitsch gemaal,KD.42.gm.005,nvt,420406.004,nvt,1017,gm,gemaal,nvt,a,waterkerend kunstwerk,188785.463033,428887.250103,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (188785.46299999952 428887.25)
kunstwerken.103,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Inlaatsluis Fort Everdingen (Beersluis),nvt,KD.43.is.001,nvt,430311.003,nvt,1018,is,inlaatsluis,Beheerder van het kunstwerk is Dienst Domeinen,a,waterkerend kunstwerk,140560.577159,441483.779816,Waterschap Rivierenland,Gelderland,NEE,1, ,,,POINT (140560.57699999958 441483.7800000012)
kunstwerken.104,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Coupure Culemborg,nvt,KD.43.co.002,nvt,430311.002,nvt,1019,co,coupure,"Beheerder van het kunstwerk is Gemeente Culemborg, lengte van de coupure is circa 8 meter",a,waterkerend kunstwerk,143586.162645,441329.812089,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (143586.16299999878 441329.811999999)
kunstwerken.105,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Prinses Marijkesluis Sluis in het ARK,Prinses Marijkesluis,KD.43.ks.003,nvt,39B-001-03,nvt,1020,ks,keersluis,nvt,a,waterkerend kunstwerk,152910.102935,440575.469078,RWS Utrecht,Gelderland,JA, , ,,,POINT (152910.10300000012 440575.4690000005)
kunstwerken.106,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Prinses Marijkesluis Westsluis,Prinses Marijkesluis,KD.43.ss.004,nvt,39B-001-01,nvt,1021,ss,schutsluis,nvt,a,waterkerend kunstwerk,152855.784606,440707.834644,RWS Utrecht,Gelderland,JA, , ,,,POINT (152855.78500000015 440707.8350000009)
kunstwerken.107,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Prinses Marijkesluis Oostsluis,Prinses Marijkesluis,KD.43.ss.005,nvt,39B-001-02,nvt,1022,ss,schutsluis,nvt,a,waterkerend kunstwerk,152874.461663,440738.234043,RWS Utrecht,Gelderland,JA, , ,,,POINT (152874.46200000122 440738.2340000011)
kunstwerken.108,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Gemaal Ravenswaaij/Prinses Marijkegemaal,Prinses Marijkesluis,KD.43.gm.006,nvt,39B-001-05,nvt,1023,gm,gemaal,nvt,a,waterkerend kunstwerk,152873.979364,440766.552835,RWS Utrecht,Gelderland,JA, , ,,,POINT (152873.97899999842 440766.5529999994)
kunstwerken.109,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Inlaatduiker Bontemorgen Lienden,nvt,KD.43.du.007,nvt,430206.002,nvt,1024,du,duiker,nvt,a,waterkerend kunstwerk,164410.115981,441744.219197,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (164410.1160000004 441744.2190000005)
kunstwerken.110,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Mr. G.J.H. Kuijckgemaal,nvt,KD.43.gm.008,nvt,430205.002,nvt,1025,gm,gemaal,nvt,a,waterkerend kunstwerk,174603.383028,440168.930328,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (174603.3830000013 440168.9299999997)
kunstwerken.111,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Coupure Oude Terp (DR252.+030),nvt,KD.43.co.009,nvt,430204.013,nvt,1026,co,coupure,Lengte van de coupure is circa 5 meter,a,waterkerend kunstwerk,180891.121583,441484.673297,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (180891.12200000137 441484.6730000004)
kunstwerken.112,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Gemaal Drielsedijk in Arnhem,nvt,KD.43.gm.010,nvt,430203.001,nvt,1027,gm,gemaal,nvt,a,waterkerend kunstwerk,187309.366459,442337.729652,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (187309.3660000004 442337.73000000045)
kunstwerken.113,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Linge-inlaat bij Doornenburg,nvt,KD.43.is.011,nvt,430101.001,nvt,1028,is,inlaatsluis,nvt,a,waterkerend kunstwerk,198593.538682,434198.694067,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (198593.5390000008 434198.6939999983)
kunstwerken.114,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Prins Bernhardsluis duwvaartsluis,Prins Bernhardsluis,KD.43.ss.012,nvt,39D-001-02,nvt,1029,ss,schutsluis,nvt,a,waterkerend kunstwerk,159685.352656,434667.672099,RWS Utrecht,Gelderland,JA,4, ,,,POINT (159685.35300000012 434667.6719999984)
kunstwerken.115,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Prins Bernhardsluis oude sluis,Prins Bernhardsluis,KD.43.ss.013,nvt,39D-001-01,nvt,1030,ss,schutsluis,nvt,a,waterkerend kunstwerk,159657.559105,434591.902183,RWS Utrecht,Gelderland,JA,4, ,,,POINT (159657.55900000036 434591.90199999884)
kunstwerken.116,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Drainwaterpersgemaal Echteldse dijk in Tiel,nvt,KD.43.gm.014,nvt,430409.004,nvt,1031,gm,gemaal,Beheerder van het kunstwerk is  Gemeente Tiel,a,waterkerend kunstwerk,159171.382579,433668.135358,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (159171.3830000013 433668.13500000164)
kunstwerken.117,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Inlaatgemaal Echteldse dijk,nvt,KD.43.gm.015,nvt,430409.006,nvt,1032,gm,gemaal,Beheerder van het kunstwerk is  Gemeente Tiel,a,waterkerend kunstwerk,158675.158535,433303.943886,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (158675.15900000185 433303.9439999983)
kunstwerken.118,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,"Coupure Waterpoort, Tiel",nvt,KD.43.co.016,nvt,430409.007,nvt,1033,co,coupure,"Beheerder van het kunstwerk is  Gemeente Tiel, lengte van de coupure is circa 8 meter",a,waterkerend kunstwerk,158659.178229,433097.454958,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (158659.17799999937 433097.4549999982)
kunstwerken.119,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,"Coupure Waterstraat, Tiel",nvt,KD.43.co.017,nvt,430409.003,nvt,1034,co,coupure,"Beheerder van het kunstwerk is  Gemeente Tiel, lengte van de coupure is circa 5 meter",a,waterkerend kunstwerk,158515.677293,432949.691189,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (158515.67700000107 432949.69099999964)
kunstwerken.120,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Coupure Bellevue (Nieuwe Tielseweg),nvt,KD.43.co.018,nvt,430409.002,nvt,1035,co,coupure,"Beheerder van het kunstwerk is  Gemeente Tiel, lengte van de coupure is circa 13 meter",a,waterkerend kunstwerk,158483.181355,432819.964837,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (158483.18100000173 432819.96499999985)
kunstwerken.121,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Inlaatsluis inundatiekanaal Tiel,nvt,KD.43.is.019,nvt,430410.002,nvt,1036,is,inlaatsluis,nvt,a,waterkerend kunstwerk,157827.493051,432189.060158,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (157827.49300000072 432189.05999999866)
kunstwerken.122,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Deinundatiesluis Dalem,nvt,KD.43.sp.020,nvt,430415.005,nvt,1037,sp,spuisluis,punt is aangeleverd en geaccordeerd door WS Rivierenland,a,waterkerend kunstwerk,127827.380141,426569.590282,Waterschap Rivierenland,Gelderland,NEE,0, ,,,POINT (127827.37999999896 426569.58999999985)
kunstwerken.123,44,nvt,Kromme Rijn,nvt,1:1250,nvt,nvt,Maalgangen en vistrap,Oranjesluizen,KD.44.gm.001,nvt,nvt,nvt,1038,gm,gemaal,nvt,a,waterkerend kunstwerk,125987.381217,488320.324011,RWS Noord-Holland,Utrecht,JA,0, ,,,POINT (125987.38100000098 488320.32400000095)
kunstwerken.124,44,nvt,Kromme Rijn,nvt,1:1250,nvt,nvt,Noordersluis,Oranjesluizen,KD.44.ss.002,nvt,25E-001-01,nvt,1039,ss,schutsluis,nvt,a,waterkerend kunstwerk,126000.291252,488279.776671,RWS Noord-Holland,Utrecht,JA,0, ,,,POINT (126000.29100000113 488279.77699999884)
kunstwerken.125,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Gemaal Streukelzijl noordzijde,nvt,KD.9.gm.015,nvt,IWK-09-270,nvt,161,gm,gemaal,nvt,a,waterkerend kunstwerk,204152.519249,510729.107764,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (204152.51900000125 510729.1079999991)
kunstwerken.126,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Gemaal Galgenrak,nvt,KD.9.gm.016,nvt,IWK-09-280,nvt,162,gm,gemaal,nvt,a,waterkerend kunstwerk,204155.063277,510755.682089,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (204155.063000001 510755.68200000003)
kunstwerken.127,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Schutsluis Hasselt,nvt,KD.9.ss.017,nvt,IWK-09-300,nvt,163,ss,schutsluis,nvt,a,waterkerend kunstwerk,202745.632612,511554.629124,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (202745.6330000013 511554.62900000066)
kunstwerken.128,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Gemaal Kloosterzijl,nvt,KD.9.gm.018,nvt,IWK-09-340,nvt,164,gm,gemaal,nvt,a,waterkerend kunstwerk,202789.374881,513984.20803,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (202789.375 513984.20800000057)
kunstwerken.129,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Gemaal Kostverlorenzijl,nvt,KD.9.gm.019,nvt,IWK-09-350,nvt,165,gm,gemaal,nvt,a,waterkerend kunstwerk,201963.028718,516850.552324,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (201963.02899999917 516850.5520000011)
kunstwerken.130,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Gemaal Zedemuden,nvt,KD.9.gm.020,nvt,21E-400-01,nvt,166,gm,gemaal,nvt,a,waterkerend kunstwerk,201865.387217,516917.681676,Waterschap Reest en Wieden,Overijssel,JA,0, ,,,POINT (201865.38699999824 516917.68200000003)
kunstwerken.131,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Meppelerdiepkeersluis,nvt,KD.9.ks.021,nvt,21E-002-01,nvt,167,ks,keersluis,nvt,a,waterkerend kunstwerk,201773.16779,516930.684184,RWS Oost-Nederland,Overijssel,JA,6, ,,,POINT (201773.16800000146 516930.68400000036)
kunstwerken.132,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Grote Kolksluis,nvt,KD.9.ss.022,nvt,21E-001-01,nvt,168,ss,schutsluis,nvt,a,waterkerend kunstwerk,201327.289042,517097.136881,RWS Oost-Nederland,Overijssel,JA,6, ,,,POINT (201327.2890000008 517097.13699999824)
kunstwerken.133,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Keersluis De Whaa,nvt,KD.9.ks.023,nvt,PK-4,nvt,169,ks,keersluis,nvt,a,waterkerend kunstwerk,200818.473603,516973.194632,Waterschap Reest en Wieden,Overijssel,NEE,0, ,,,POINT (200818.47399999946 516973.1950000003)
kunstwerken.134,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Gemaal Barsbekerbinnenpolder,nvt,KD.9.gm.024,nvt,PK-5,nvt,170,gm,gemaal,nvt,a,waterkerend kunstwerk,198109.43796,517362.302213,Waterschap Reest en Wieden,Overijssel,NEE,0, ,,,POINT (198109.438000001 517362.3020000011)
kunstwerken.135,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Duiker Kadoelen,nvt,KD.9.du.025,nvt,PK-6,nvt,171,du,duiker,nvt,a,waterkerend kunstwerk,195445.868934,519133.105696,Waterschap Reest en Wieden,Overijssel,NEE,0, ,,,POINT (195445.86899999902 519133.10599999875)
kunstwerken.136,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Afvoer Oldenhof,nvt,KD.9.du.026,nvt,PK-8,nvt,172,du,duiker,nvt,c,waterkerend kunstwerk,194437.273364,520133.777521,Waterschap Reest en Wieden,Overijssel,NEE,0, ,,,POINT (194437.27299999818 520133.77800000086)
kunstwerken.137,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,duiker PK-9,nvt,KD.9.du.027,nvt,PK-9,nvt,173,du,duiker,nvt,c,waterkerend kunstwerk,193427.905277,520297.882303,Waterschap Reest en Wieden,Overijssel,NEE,0, ,,,POINT (193427.9050000012 520297.8819999993)
kunstwerken.138,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,duiker PK-11,nvt,KD.9.du.029,nvt,PK-11,nvt,175,du,duiker,nvt,c,waterkerend kunstwerk,193642.432852,522029.172671,Waterschap Reest en Wieden,Overijssel,NEE,0, ,,,POINT (193642.43299999833 522029.1730000004)
kunstwerken.139,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Inlaatsluis bij gemaal Stroink,nvt,KD.9.is.030,nvt,PK-12,nvt,176,is,inlaatsluis,nvt,c,waterkerend kunstwerk,194593.187707,524204.062416,Waterschap Reest en Wieden,Overijssel,NEE,0, ,,,POINT (194593.188000001 524204.061999999)
kunstwerken.140,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Gemaal Stroink,nvt,KD.9.gm.031,nvt,PK-13,nvt,177,gm,gemaal,nvt,c,waterkerend kunstwerk,194603.956546,524236.244866,Waterschap Reest en Wieden,Overijssel,NEE,0, ,,,POINT (194603.95699999854 524236.24500000104)
kunstwerken.141,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Inlaatwerk Vollenhoofsedijkte Blokzijl,nvt,KD.9.is.032,nvt,PK-14,nvt,178,is,inlaatsluis,nvt,c,waterkerend kunstwerk,193741.337083,526477.285846,Waterschap Reest en Wieden,Overijssel,NEE,0, ,,,POINT (193741.33700000122 526477.2859999985)
kunstwerken.142,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Sluis te Blokzijl,nvt,KD.9.ks.033,nvt,PK-15,nvt,179,ks,keersluis,nvt,c,waterkerend kunstwerk,193573.202048,526589.702877,Provincie Overijssel,Overijssel,NEE,1, ,,,POINT (193573.20199999958 526589.7030000016)
kunstwerken.143,10,nvt,Mastenbroek,nvt,1:2000,nvt,nvt,Inlaatduiker s'Heerenbroek,nvt,KD.10.du.001,nvt,IWK-10-20,nvt,180,du,duiker,nvt,a,waterkerend kunstwerk,196197.200766,504886.401389,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (196197.20100000128 504886.40100000054)
kunstwerken.144,10,nvt,Mastenbroek,nvt,1:2000,nvt,nvt,Inlaatduiker Stoter,nvt,KD.10.du.002,nvt,IWK-10-40,nvt,181,du,duiker,nvt,a,waterkerend kunstwerk,192116.79544,506733.420498,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (192116.7950000018 506733.4200000018)
kunstwerken.145,10,nvt,Mastenbroek,nvt,1:2000,nvt,nvt,Inlaatduiker Halingen,nvt,KD.10.is.003,nvt,IWK-10-70,nvt,182,is,inlaatsluis,nvt,a,waterkerend kunstwerk,193351.982983,511599.591556,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (193351.98299999908 511599.5920000002)
kunstwerken.146,10,nvt,Mastenbroek,nvt,1:2000,nvt,nvt,Gemaal Lutterzijl,nvt,KD.10.gm.004,nvt,IWK-10-80,nvt,183,gm,gemaal,nvt,a,waterkerend kunstwerk,194471.096209,511773.210606,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (194471.09600000083 511773.2109999992)
kunstwerken.147,10,nvt,Mastenbroek,nvt,1:2000,nvt,nvt,Prinsensluis,nvt,KD.10.sp.005,nvt,IWK-10-90,nvt,184,sp,spuisluis,nvt,a,waterkerend kunstwerk,197838.085566,513600.520989,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (197838.0859999992 513600.5210000016)
kunstwerken.148,10,nvt,Mastenbroek,nvt,1:2000,nvt,nvt,Gemaal Veerhuis,nvt,KD.10.gm.006,nvt,IWK-10-100,nvt,185,gm,gemaal,nvt,a,waterkerend kunstwerk,199054.986114,515951.552715,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (199054.98600000143 515951.5529999994)
kunstwerken.149,10,nvt,Mastenbroek,nvt,1:2000,nvt,nvt,Sassluis,nvt,KD.10.ks.007,nvt,IWK-10-110,nvt,186,ks,keersluis,nvt,a,waterkerend kunstwerk,199189.944472,515698.849197,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (199189.94399999827 515698.84899999946)
kunstwerken.150,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,geen naam,nvt,KD.34.dw.051,nvt,nvt,nvt,859,dw,damwand,p32038 - p33000,a,BWC,117855.348577,409310.573081,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (117855.34899999946 409310.5729999989)
kunstwerken.151,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,Inlaat Houtsesteeg,nvt,KD.34.du.052,nvt,inlaat Houtsesteeg,nvt,860,du,duiker,nvt,a,waterkerend kunstwerk,116492.948731,408243.390749,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (116492.94900000095 408243.3909999989)
kunstwerken.152,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,geen naam,nvt,KD.34.dw.053,nvt,DW_4024,nvt,861,dw,damwand,p34000 - p3401430,a,BWC,117393.674,407010.704,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (117393.67399999872 407010.7039999999)
kunstwerken.153,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,Marksluis,nvt,KD.34.sp.054,nvt,44D-001-01,nvt,862,ss,schutsluis,nvt,a,waterkerend kunstwerk,116636.716567,406743.775773,RWS Noord-Brabant,Noord-Brabant,JA,4, ,,,POINT (116636.71700000018 406743.77600000054)
kunstwerken.154,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,Inlaatduiker Oosterhout,nvt,KD.34.du.055,nvt,KDU Mark,nvt,863,du,duiker,nvt,a,waterkerend kunstwerk,116706.16054,406483.140746,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (116706.16099999845 406483.1409999989)
