FID,omschr,afst_obst,pos_omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
wegbermen_kenmerk.605,Berm met geleideconstructie,3.5 -> 5,Buitenberm,R,176.97000122,R,177.01300049,H,001,KLK0008051386,R,I,,"LINESTRING (266531.0496000014 481630.3863000013, 266573.9353 481633.51889999956)"
wegbermen_kenmerk.606,Ondergronds,6.25 -> 6.25,Buitenberm,R,177.43499756,R,177.43600464,H,001,KLK0008051388,R,I,,"LINESTRING (266994.5091999993 481667.8990999982, 266995.5034000017 481668.0062999986)"
wegbermen_kenmerk.607,Berm met geleideconstructie,3.5 -> 3.75,Buitenberm,R,177.5,R,177.55299377,H,001,KLK0008051390,R,I,,"LINESTRING (267059.08940000087 481675.26779999956, 267079.9134000018 481677.72940000147, 267111.63500000164 481682.1704999991)"
wegbermen_kenmerk.608,Ondergronds,5.5 -> 5.5,Buitenberm,R,177.62600708,R,177.6269989,H,001,KLK0008051392,R,I,,"LINESTRING (267183.8354000002 481692.9283000007, 267184.8220000006 481693.0914000012)"
wegbermen_kenmerk.609,Berm met geleideconstructie,2.75 -> 1.25,Middenberm,R,177.66900635,R,177.70799255,T,001,KLK0008051404,L,I,,"LINESTRING (267226.2318999991 481700.1015999988, 267254.17550000176 481705.12689999864, 267264.5940000005 481707.12420000136)"
wegbermen_kenmerk.610,Berm met geleideconstructie,2.75 -> 1.25,Middenberm,R,177.47999573,R,177.51400757,H,001,KLK0008051407,R,I,,"LINESTRING (267071.1372999996 481690.09319999814, 267036.4021999985 481685.79509999976)"
wegbermen_kenmerk.611,Berm met geleideconstructie,4 -> 3.5,Buitenberm,R,176.00999451,R,176.02999878,T,001,KLK0008051414,L,I,,"LINESTRING (265617.12530000135 481427.506000001, 265598.34059999883 481420.6403999999)"
wegbermen_kenmerk.612,Obstakelvrije berm,,Buitenberm,R,176.13600159,R,176.38900757,T,001,KLK0008051418,L,I,,"LINESTRING (265957.16429999843 481548.5353000015, 265954.05000000075 481547.60489999875, 265927.1330999993 481539.181499999, 265889.10990000144 481526.7536999993, 265865.7241999991 481518.8216999993, 265846.8147 481512.30409999937, 265823.367899999 481503.9833999984, 265771.4915000014 481485.10229999945, 265717.32180000097 481465.0489999987)"
wegbermen_kenmerk.613,RIMOB,4 -> 4,Buitenberm,R,177.30000305,R,177.30799866,T,001,KLK0008051433,L,I,,"LINESTRING (266866.2534000017 481668.8542000018, 266858.2829999998 481668.16600000113)"
wegbermen_kenmerk.614,Berm met geleideconstructie,9 -> 9,Buitenberm,R,178.40499878,R,178.43499756,H,001,KLK0008051444,R,I,,"LINESTRING (267908.0689000003 481905.9012000002, 267916.54850000143 481909.48369999975, 267935.4690000005 481918.6779999994)"
wegbermen_kenmerk.615,Obstakelvrije berm,,Buitenberm,R,33.13800049,R,33.23300171,H,002,KLK0008051538,R,I,,"LINESTRING (123406.00149999931 480527.64550000057, 123426.94959999993 480495.2635000013, 123455.82950000092 480450.307599999)"
wegbermen_kenmerk.616,Berm met geleideconstructie,1.5 -> 1.5,Buitenberm,R,32.90000153,R,33.04800034,T,002,KLK0008051540,L,I,,"LINESTRING (123375.5075000003 480611.49500000104, 123324.81749999896 480688.9321000017, 123292.08949999884 480738.5595000014)"
wegbermen_kenmerk.617,Berm met geleideconstructie,4.5 -> 4.5,Buitenberm,R,33.23400116,R,33.44599915,H,002,KLK0008051546,R,I,,"LINESTRING (123456.37000000104 480449.46620000154, 123484.95419999957 480404.9706999995, 123549.35429999977 480303.7151999995, 123570.24940000102 480270.6501000002)"
wegbermen_kenmerk.618,Berm met geleideconstructie,1.25 -> 1.25,Buitenberm,R,33.68999863,R,33.81999969,H,002,KLK0008051572,R,I,,"LINESTRING (123700.21880000085 480063.4659000002, 123775.12359999865 479944.00769999996)"
wegbermen_kenmerk.619,Geleide barriers,4 -> 4,Buitenberm,R,34.80099869,R,34.85599899,H,002,KLK0008051590,R,I,,"LINESTRING (124276.36939999834 479118.7954999991, 124288.81599999964 479095.0689999983, 124295 479084, 124302.2435999997 479070.2653999999)"
wegbermen_kenmerk.620,Berm met geleideconstructie,4 -> 4,Buitenberm,R,34.85599899,R,35.28699875,H,002,KLK0008051591,R,I,,"LINESTRING (124302.2435999997 479070.2653999999, 124372 478938, 124400 478886, 124483 478725, 124486 478721, 124493 478707, 124502.49419999868 478688.69579999894)"
wegbermen_kenmerk.621,Berm met geleideconstructie,4 -> 4,Buitenberm,R,35.36999893,R,35.54199982,H,002,KLK0008051612,R,I,,"LINESTRING (124540.71059999987 478615.01740000024, 124604 478493, 124618.74159999937 478463.98479999974)"
wegbermen_kenmerk.622,Berm met geleideconstructie,4 -> 1,Buitenberm,R,35.54199982,R,35.66500092,H,002,KLK0008051613,R,I,,"LINESTRING (124618.74159999937 478463.98479999974, 124667 478369, 124675.05480000004 478353.51000000164)"
wegbermen_kenmerk.623,Geleide barriers,1 -> 1,Buitenberm,R,35.66500092,R,35.68299866,H,002,KLK0008051614,R,I,,"LINESTRING (124675.05480000004 478353.51000000164, 124683.35909999907 478337.5401000008)"
wegbermen_kenmerk.624,Berm met geleideconstructie,4 -> 4,Buitenberm,R,35.74100113,R,36.28099823,H,002,KLK0008051616,R,I,,"LINESTRING (124713.34710000083 478279.87099999934, 124719 478269, 124726.13010000065 478250.17159999907, 124966.19700000063 477789.33940000087)"
wegbermen_kenmerk.625,Berm met geleideconstructie,1.5 -> 1.5,Middenberm,R,35.26599884,R,36.26200104,T,002,KLK0008051618,L,I,,"LINESTRING (124492.8300999999 478707.33989999816, 124493 478707, 124604 478493, 124667 478369, 124719 478269, 124726.13010000065 478250.17159999907, 124957.4188000001 477806.19000000134)"
wegbermen_kenmerk.626,RIMOB,3.5 -> 4.75,Tussenberm,R,36,R,36.00799942,T,002,KLK0008051628,L,I,,"LINESTRING (124849.08960000053 478050.3104999997, 124845.39169999957 478057.40459999815)"
wegbermen_kenmerk.627,Berm met geleideconstructie,1.5 -> 5,Tussenberm,R,36.26699829,R,36.36999893,T,002,KLK0008051642,L,I,,"LINESTRING (125017.7333999984 477731.64290000126, 125016.45210000128 477734.1688000001, 124980.52650000155 477805.83619999886)"
wegbermen_kenmerk.628,Geleide barriers,1.5 -> 1.5,Middenberm,R,36.45299911,R,36.47800064,T,002,KLK0008051655,L,I,,"LINESTRING (125037.33549999818 477652.754900001, 125048.8574000001 477630.5683000013)"
wegbermen_kenmerk.629,Geleide barriers,1 -> 1,Middenberm,R,36.45500183,R,36.47700119,H,002,KLK0008051657,R,I,,"LINESTRING (125066.14059999958 477636.2188999988, 125056.18769999966 477655.83879999816)"
wegbermen_kenmerk.630,Berm met geleideconstructie,1 -> 1,Middenberm,R,36.47700119,R,36.79999924,H,002,KLK0008051658,R,I,,"LINESTRING (125210.28029999882 477344.95230000094, 125200.23189999908 477365.75499999896, 125172.79210000113 477421.5832000002, 125145.96649999917 477475.25829999894, 125110.90799999982 477544.1601999998, 125085.29529999942 477598.45969999954, 125066.14059999958 477636.2188999988)"
wegbermen_kenmerk.631,Uitgebogen,1.5 -> 4,Tussenberm,R,36.52700043,R,36.59899902,T,002,KLK0008051662,L,I,,"LINESTRING (125115.72549999878 477534.69220000133, 125110.90799999982 477544.1601999998, 125085.29529999942 477598.45969999954, 125084.68919999897 477599.65459999815)"
wegbermen_kenmerk.632,Berm met geleideconstructie,4 -> 4,Buitenberm,R,36.69300079,R,36.77600098,T,002,KLK0008051665,L,I,,"LINESTRING (125203.75609999895 477358.45910000056, 125200.23189999908 477365.75499999896, 125172.79210000113 477421.5832000002, 125162.64829999954 477441.879900001)"
wegbermen_kenmerk.633,Berm met geleideconstructie,3.5 -> 3.5,Middenberm,R,36.76900101,R,36.90000153,T,002,KLK0008051671,L,I,,"LINESTRING (125180.32110000029 477356.82079999894, 125184.44000000134 477347.7569999993, 125223.90439999849 477259.32030000165, 125227.97190000117 477249.96460000053)"
wegbermen_kenmerk.634,Berm met geleideconstructie,4 -> 3.5,Buitenberm,R,37.29999924,R,37.37900162,H,002,KLK0008051715,R,I,,"LINESTRING (125381.79089999944 476879.5447999984, 125416.3498999998 476807.3944000006)"
wegbermen_kenmerk.635,Verhoogde/verlaagde berm,,Buitenberm,R,37.18099976,R,37.29199982,T,002,KLK0008051732,L,I,,"LINESTRING (125423.61360000074 476901.4514000006, 125404.18769999966 476942.0428000018, 125387.14930000156 476978.23420000076, 125376.14070000127 477002.12049999833)"
wegbermen_kenmerk.636,Berm met geleideconstructie,3.5 -> 3.5,Middenberm,R,39.13000107,R,39.56299973,T,002,KLK0008051747,L,I,,"LINESTRING (126020.5428000018 475170.77219999954, 126033.59540000185 475137.5945999995, 126047.8925999999 475100.23690000176, 126061.79820000008 475062.73039999977, 126072.99139999971 475031.8352999985, 126086.21049999818 474994.065200001, 126104.14070000127 474940.6261, 126117.83960000053 474898.27160000056, 126129.70710000023 474860.05420000106, 126141.19590000063 474821.73790000007, 126152.3574000001 474783.32669999823, 126159.1873999983 474758.7936999984)"
wegbermen_kenmerk.637,Ondergronds,5 -> 5,Buitenberm,R,43.18199921,R,43.18299866,H,002,KLK0008051797,R,I,,"LINESTRING (127232.1127000004 471313.65459999815, 127232.58949999884 471312.7756000012)"
wegbermen_kenmerk.638,Berm met geleideconstructie,5 -> 5,Buitenberm,R,44.25,R,44.42499924,H,002,KLK0008051802,R,I,,"LINESTRING (127596.941300001 470325.80849999934, 127600.35190000013 470287.2421000004, 127603.13109999895 470247.33850000054, 127604.81370000169 470214.3436000012, 127606.14979999885 470174.36659999937, 127606.2853000015 470166.1220000014)"
wegbermen_kenmerk.639,Verhoogde/verlaagde berm,,Buitenberm,R,45.48500061,R,45.69499969,H,002,KLK0008051811,R,I,,"LINESTRING (127595.44570000097 469094.19900000095, 127592.77829999849 468884.2159000002)"
wegbermen_kenmerk.640,Ondergronds,5 -> 5,Buitenberm,R,45.88999939,R,45.89099884,H,002,KLK0008051815,R,I,,"LINESTRING (127590.39110000059 468690.2305999994, 127590.38940000162 468690.08779999986, 127590.38379999995 468689.2305999994)"
wegbermen_kenmerk.641,Ondergronds,5 -> 5,Buitenberm,R,46.89599991,R,46.89699936,H,002,KLK0008051822,R,I,,"LINESTRING (127594.99109999835 467683.2457999997, 127594.99670000002 467682.2457999997)"
wegbermen_kenmerk.642,Berm met geleideconstructie,5 -> 5,Buitenberm,R,47.11600113,R,47.54700089,H,002,KLK0008051826,R,I,,"LINESTRING (127593.70740000159 467463.25470000133, 127593.00389999896 467421.57459999993, 127591.03759999946 467341.5976999998, 127581.97289999947 467033.4180999994)"
wegbermen_kenmerk.643,Ondergronds,5 -> 5,Buitenberm,R,48.07500076,R,48.07600021,H,002,KLK0008051830,R,I,,"LINESTRING (127566.4199000001 466504.6468000002, 127566.39050000161 466503.64719999954)"
wegbermen_kenmerk.644,Ondergronds,3.5 -> 3.5,Middenberm,R,40.3390007,R,40.34000015,T,002,KLK0008051833,L,I,,"LINESTRING (126334.98779999837 474007.1352000013, 126335.2100000009 474006.1601999998)"
wegbermen_kenmerk.645,Ondergronds,3.5 -> 3.5,Middenberm,R,43.56999969,R,43.57099915,T,002,KLK0008051839,L,I,,"LINESTRING (127419.32229999825 470973.19900000095, 127419.75230000168 470972.2961000018)"
wegbermen_kenmerk.646,Berm met geleideconstructie,3.5 -> 3.5,Middenberm,R,43.57099915,R,44.3030014,T,002,KLK0008051840,L,I,,"LINESTRING (127419.75230000168 470972.2961000018, 127420.2314000018 470971.2899999991, 127428.59580000117 470953.1209000014, 127436.7595999986 470934.8627999984, 127444.73479999974 470916.52109999955, 127452.53929999843 470898.10379999876, 127464.71979999915 470868.22670000046, 127472.05220000073 470849.61829999834, 127479.19460000098 470830.9371000007, 127486.13749999925 470812.1794999987, 127492.88439999893 470793.3467999995, 127505.16389999911 470757.51590000093, 127511.34299999848 470738.49130000174, 127520.02899999917 470710.5639999993, 127531.35220000148 470672.1950000003, 127536.6799999997 470652.91690000147, 127545.88219999894 470617.7362000011, 127555.35139999911 470578.87579999864, 127563.9587999992 470539.81269999966, 127567.98849999905 470520.2215999998, 127571.7912000008 470500.5810999982, 127577.51559999958 470468.56749999896, 127580.83749999851 470448.84160000086, 127583.91869999841 470429.07990000024, 127586.83650000021 470409.2938000001, 127589.54670000076 470389.4769000001, 127594.74929999933 470346.96339999884, 127596.82789999992 470327.09109999985, 127600.35190000013 470287.2421000004, 127601.27479999885 470273.99109999835)"
wegbermen_kenmerk.647,Obstakelvrije berm,,Middenberm,R,44.3030014,R,45.0929985,T,002,KLK0008051841,L,I,,"LINESTRING (127601.27479999885 470273.99109999835, 127603.13109999895 470247.33850000054, 127604.81370000169 470214.3436000012, 127606.14979999885 470174.36659999937, 127606.80710000172 470134.37040000036, 127607.04340000078 470094.37099999934, 127607.0513000004 470054.37000000104, 127606.75950000063 469994.36620000005, 127606.36279999837 469953.59230000153, 127600.45039999858 469488.1671999991)"
wegbermen_kenmerk.648,Berm met geleideconstructie,3.5 -> 3.5,Middenberm,R,45.09400177,R,45.19499969,T,002,KLK0008051843,L,I,,"LINESTRING (127600.43769999966 469487.1673000008, 127599.14209999889 469385.17550000176)"
wegbermen_kenmerk.649,Berm met geleideconstructie,3.5 -> 3.5,Middenberm,R,45.68600082,R,45.79000092,T,002,KLK0008051846,L,I,,"LINESTRING (127592.8925999999 468893.2151999995, 127591.57149999961 468789.22360000014)"
wegbermen_kenmerk.650,Ondergronds,3.5 -> 3.5,Middenberm,R,45.88999939,R,45.89099884,T,002,KLK0008051848,L,I,,"LINESTRING (127590.39110000059 468690.2305999994, 127590.38940000162 468690.08779999986, 127590.38379999995 468689.2305999994)"
wegbermen_kenmerk.651,Berm met geleideconstructie,5 -> 5,Middenberm,R,47.4679985,R,47.56999969,T,002,KLK0008051858,L,I,,"LINESTRING (127584.26619999856 467111.38439999893, 127581.29670000076 467010.4279999994)"
wegbermen_kenmerk.652,Berm met geleideconstructie,4.5 -> 4.5,Middenberm,R,48.07099915,R,48.20000076,T,002,KLK0008051861,L,I,,"LINESTRING (127566.53750000149 466508.64510000125, 127562.77419999987 466380.7003999986)"
wegbermen_kenmerk.653,Ondergronds,3.5 -> 3.5,Middenberm,R,42.16500092,R,42.16600037,H,002,KLK0008051870,R,I,,"LINESTRING (126896.7725000009 472268.9534999989, 126896.45659999922 472269.9023000002)"
wegbermen_kenmerk.654,Berm met geleideconstructie,3.5 -> 3.5,Middenberm,R,43.62799835,R,44.38000107,H,002,KLK0008051873,R,I,,"LINESTRING (127499.21029999852 470941.4279000014, 127506.44440000132 470924.51790000126, 127514.09519999847 470906.0373999998, 127528.71649999917 470869.20329999924, 127542.75820000097 470831.7382000014, 127556.04239999875 470794.00829999894, 127562.42709999904 470775.0535000004, 127568.59540000185 470756.0230999999, 127580.503800001 470717.8792000003, 127587.44170000032 470694.0692999996, 127598.06210000068 470655.503800001, 127607.65450000018 470618.03649999946, 127616.73059999943 470579.06720000133, 127625.10190000013 470539.9521000013, 127632.78180000186 470500.6939000003, 127639.53889999911 470461.2514999993, 127644.98000000045 470425.99329999834, 127649.6559999995 470392.5368999988, 127654.35350000113 470352.8128999993, 127656.46229999885 470332.9239999987, 127658.33819999918 470313.0091000013, 127661.04830000177 470280.34589999914, 127663.54329999909 470240.42080000043, 127665.33669999987 470200.5811999999)"
wegbermen_kenmerk.655,Verhoogde/verlaagde berm,,Middenberm,R,44.38100052,R,44.59999847,H,002,KLK0008051875,R,I,,"LINESTRING (127661.96139999852 469978.68090000004, 127663.43100000173 470009.34099999815, 127665.06300000101 470049.31170000136, 127666.17990000173 470090.90029999986, 127666.48779999837 470110.9023000002, 127666.52829999849 470142.7045999989, 127665.89649999887 470182.7027999982, 127665.36960000172 470199.5817999989)"
wegbermen_kenmerk.656,Berm met geleideconstructie,20 -> 20,Middenberm,R,45.70000076,R,45.79899979,H,002,KLK0008051882,R,I,,"LINESTRING (127638.50699999928 468779.99280000106, 127639.75230000168 468878.9849999994)"
wegbermen_kenmerk.657,Ondergronds,20 -> 20,Middenberm,R,45.79899979,R,45.79999924,H,002,KLK0008051883,R,I,,"LINESTRING (127638.49439999834 468778.992899999, 127638.50699999928 468779.99280000106)"
wegbermen_kenmerk.658,Obstakelvrije berm,,Middenberm,R,46.40100098,R,48.07400131,H,002,KLK0008051890,R,I,,"LINESTRING (127613.34219999984 466504.40309999883, 127617.59600000083 466650.35599999875, 127627.12460000068 466970.2140999995, 127627.82959999889 466990.2019999996, 127628.81069999933 467030.1904999986, 127637.98050000146 467342.1403999999, 127639.96909999847 467422.11569999903, 127641.33810000122 467504.8269000016, 127641.99100000039 467582.44359999895, 127642.03990000114 467662.44420000166, 127639.10090000182 468178.00769999996)"
wegbermen_kenmerk.659,Berm met obstakels,,Buitenberm,R,39.4090004,R,39.44100189,T,002,KLK0008051892,L,I,,"LINESTRING (126170.70679999888 474891.7562999986, 126162.15459999815 474919.0196999982)"
wegbermen_kenmerk.660,Verhoogde/verlaagde berm,,Buitenberm,R,39.95999908,R,40.28499985,T,002,KLK0008051897,L,I,,"LINESTRING (126370.12240000069 474070.85390000045, 126297.67130000144 474388.70109999925)"
wegbermen_kenmerk.661,Berm met geleideconstructie,5 -> 5,Buitenberm,R,40.28499985,R,40.6780014,T,002,KLK0008051898,L,I,,"LINESTRING (126457.68600000069 473686.7072999999, 126370.12240000069 474070.85390000045)"
wegbermen_kenmerk.662,Ondergronds,4 -> 4,Buitenberm,R,42.16400146,R,42.16500092,T,002,KLK0008051908,L,I,,"LINESTRING (126896.45659999922 472269.9023000002, 126896.14070000127 472270.8511000015)"
wegbermen_kenmerk.663,Obstakelvrije berm,,Buitenberm,R,45.14500046,R,45.26800156,T,002,KLK0008051920,L,I,,"LINESTRING (127645.18629999831 469310.9508000016, 127646.73350000009 469433.94110000134)"
