PEILDATUM;NETBEHEERDER;PROVINCIE;GEMEENTE;CBS BUURTCODE (2022);CBS BUURTNAAM (2022);AANSLUITINGEN MET PV (N);TOTAAL AANSLUITINGEN (N);OPGESTELD VERMOGEN (kW)
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492801         ;Franeker Alvestudewyk                                ;124;196;483
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492802         ;Franeker Binnenstad                                  ;52;978;239
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492803         ;Franeker Bloemketerp en Watertorenbuurt              ;154;627;562
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492804         ;Franeker Hamburgerrak en st Want                     ;91;488;303
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492805         ;Franeker Industrieter. West en Kie                   ;34;196;413
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492808         ;Franeker It Stiselplak                               ;134;518;385
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492809         ;Franeker Kaatsersbuurt                               ;75;281;217
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492810         ;Franeker Keningspark                                 ;84;129;384
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492811         ;Franeker Professorenbuurt                            ;145;691;461
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492812         ;Franeker Schalsumerplan en Arkens                    ;209;542;756
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492813         ;Franeker Sexbierumerplan                             ;145;479;525
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492814         ;Franeker Stationsbuurt                               ;16;79;79
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492815         ;Franeker 't War                                      ;127;222;491
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492816         ;Franeker Vliet Tuinen en Frisia                      ;93;412;337
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492817         ;Franeker Witzens                                     ;120;210;514
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492900         ;Herbaijum                                            ;40;128;228
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493000         ;Hitzum                                               ;59;105;360
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493101         ;Ingelum                                              ;25;86;97
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493401         ;Marsum                                               ;77;361;343
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493502         ;Menaam Oost                                          ;163;651;577
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493503         ;Menaam West                                          ;120;280;498
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493601         ;Minnertsga Bedrijventerrein Boskdykje                ;12;23;260
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493602         ;Minnertsga Noord                                     ;94;240;402
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493603         ;Minnertsga Zuid                                      ;110;350;407
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493700         ;Nij Altoenae                                         ;37;139;206
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493801         ;Oosterbierum                                         ;33;138;172
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493901         ;Oudebildtzijl                                        ;41;183;161
20220829;Liander;Friesland    ;Waadhoeke          ;Overig             ;Overig                                               ;19;63;157
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494000         ;Peins                                                ;36;120;205
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494100         ;Pietersbierum                                        ;19;69;146
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494201         ;Ried                                                 ;27;94;116
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494300         ;Schalsum                                             ;26;62;133
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494401         ;Sexbierum                                            ;187;578;683
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494402         ;Sexbierum Kassen                                     ;8;24;36
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494500         ;Skingen                                              ;20;49;95
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494600         ;Slappeterp                                           ;11;30;87
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494701         ;Spannum                                              ;13;37;34
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491601         ;St.-Annaparochie Bedr. Nij Toerenburg                ;17;30;164
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491606         ;St.-Annaparochie Bedrijventer. de Wissel             ;9;42;136
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491604         ;St.-Annaparochie Noordoost                           ;205;635;665
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491603         ;St.-Annaparochie Noordwest                           ;70;156;279
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491602         ;St.-Annaparochie Zuidoost                            ;30;383;173
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491605         ;St.-Annaparochie Zuidwest                            ;106;486;396
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493201         ;St.-Jacobiparochie Noord                             ;52;243;223
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493202         ;St.-Jacobiparochie Zuid                              ;68;236;223
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494801         ;Tzum                                                 ;108;287;398
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494901         ;Tzummarum Noord                                      ;65;203;361
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494902         ;Tzummarum Zuid                                       ;75;268;245
20220829;Liander;Friesland    ;Waadhoeke          ;BU19495001         ;Vrouwenparochie                                      ;33;156;117
20220829;Liander;Friesland    ;Waadhoeke          ;BU19495100         ;Westhoek                                             ;22;127;119
20220829;Liander;Friesland    ;Waadhoeke          ;BU19495200         ;Wier                                                 ;31;97;227
20220829;Liander;Friesland    ;Waadhoeke          ;BU19495301         ;Winsum                                               ;106;351;384
20220829;Liander;Friesland    ;Waadhoeke          ;BU19495302         ;Winsum Bedrijventerrein                              ;7;41;97
20220829;Liander;Friesland    ;Waadhoeke          ;BU19495401         ;Wjelsryp                                             ;15;69;49
20220829;Liander;Friesland    ;Waadhoeke          ;BU19495500         ;Zweins                                               ;15;53;86
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00980602         ;Blesdijke-Buitengebied                               ;70;167;742
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00981301         ;Boijl                                                ;46;143;198
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00981302         ;Boijl-Buitengebied                                   ;84;311;536
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00980701         ;De Blesse                                            ;155;349;647
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00980902         ;De Hoeve-Buitengebied                                ;62;167;299
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00980301         ;Langelille                                           ;5;12;21
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00980302         ;Langeville-Buitengebied                              ;36;146;155
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00980304         ;Munnekeburen-Buitengebied                            ;66;185;382
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00981401         ;Nijeholtpade                                         ;26;49;77
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00981402         ;Nijeholtpade-Buitengebied                            ;62;150;457
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00980101         ;Nijeholtwolde                                        ;31;81;228
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00980201         ;Nijelamer                                            ;21;54;263
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00980305         ;Nijetrijne                                           ;27;75;158
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00981009         ;Noordwolde-Buitengebied                              ;169;454;1029
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00981007         ;Noordwolde-De Stelling                               ;9;29;61
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00981001         ;Noordwolde-Geldering                                 ;124;214;324
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00981004         ;Noordwolde-Haenepolle                                ;113;195;334
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00981003         ;Noordwolde-Hoofdstraat                               ;75;264;355
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00981002         ;Noordwolde-Industrie                                 ;17;71;165
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00981005         ;Noordwolde-Rotanwijk                                 ;266;517;823
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00981008         ;Noordwolde-Zuid                                      ;71;157;277
20220829;Liander;Friesland    ;Weststellingwerf   ;BU00981501         ;Oldeholtpade                                         ;81;189;328
