FID,pointid,nap_05_10,nap_10_15,nap_15_20,nap_20_30,nap_30_40,se_anno_cad_data,gdb_geomattr_data,shape
dominant_bodemtype_op_15m_20m_nap.1198,39392,zand,leem,fijn zand,fijn zand,fijn zand,,,"POLYGON ((144000 545250, 143750 545250, 143750 545500, 144000 545500, 144000 545250))"
dominant_bodemtype_op_15m_20m_nap.1199,39399,klei,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((145750 545250, 145500 545250, 145500 545500, 145750 545500, 145750 545250))"
dominant_bodemtype_op_15m_20m_nap.1200,39401,klei,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((146250 545250, 146000 545250, 146000 545500, 146250 545500, 146250 545250))"
dominant_bodemtype_op_15m_20m_nap.1201,39404,klei,klei,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((147000 545250, 146750 545250, 146750 545500, 147000 545500, 147000 545250))"
dominant_bodemtype_op_15m_20m_nap.1202,39409,klei,klei,zand,zand,zand,,,"POLYGON ((148250 545250, 148000 545250, 148000 545500, 148250 545500, 148250 545250))"
dominant_bodemtype_op_15m_20m_nap.1203,42637,keileem,leem,zand,zand,zand,,,"POLYGON ((152000 543000, 151750 543000, 151750 543250, 152000 543250, 152000 543000))"
dominant_bodemtype_op_15m_20m_nap.1204,42643,keileem,leem,zand,zand,zand,,,"POLYGON ((153500 543000, 153250 543000, 153250 543250, 153500 543250, 153500 543000))"
dominant_bodemtype_op_15m_20m_nap.1205,38279,zand,klei,klei,zand,zand,,,"POLYGON ((133500 546000, 133250 546000, 133250 546250, 133500 546250, 133500 546000))"
dominant_bodemtype_op_15m_20m_nap.1206,38285,zand,zand,middelgrof zand,fijn zand,fijn zand,,,"POLYGON ((135000 546000, 134750 546000, 134750 546250, 135000 546250, 135000 546000))"
dominant_bodemtype_op_15m_20m_nap.1207,38294,zand,zand,middelgrof zand,fijn zand,fijn zand,,,"POLYGON ((137250 546000, 137000 546000, 137000 546250, 137250 546250, 137250 546000))"
dominant_bodemtype_op_15m_20m_nap.1208,38296,leem,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((137750 546000, 137500 546000, 137500 546250, 137750 546250, 137750 546000))"
dominant_bodemtype_op_15m_20m_nap.1209,38305,zand,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((140000 546000, 139750 546000, 139750 546250, 140000 546250, 140000 546000))"
dominant_bodemtype_op_15m_20m_nap.1210,38323,zand,leem,fijn zand,fijn zand,fijn zand,,,"POLYGON ((144500 546000, 144250 546000, 144250 546250, 144500 546250, 144500 546000))"
dominant_bodemtype_op_15m_20m_nap.1211,38332,klei,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((146750 546000, 146500 546000, 146500 546250, 146750 546250, 146750 546000))"
dominant_bodemtype_op_15m_20m_nap.1212,38339,klei,klei,zand,zand,zand,,,"POLYGON ((148500 546000, 148250 546000, 148250 546250, 148500 546250, 148500 546000))"
dominant_bodemtype_op_15m_20m_nap.1213,52650,zand,zand,zand,zand,zand,,,"POLYGON ((156250 536000, 156000 536000, 156000 536250, 156250 536250, 156250 536000))"
dominant_bodemtype_op_15m_20m_nap.1214,52678,zand,zand,zand,zand,zand,,,"POLYGON ((163250 536000, 163000 536000, 163000 536250, 163250 536250, 163250 536000))"
dominant_bodemtype_op_15m_20m_nap.1215,52695,zand,zand,zand,zand,zand,,,"POLYGON ((167500 536000, 167250 536000, 167250 536250, 167500 536250, 167500 536000))"
dominant_bodemtype_op_15m_20m_nap.1216,52696,zand,zand,zand,zand,zand,,,"POLYGON ((167750 536000, 167500 536000, 167500 536250, 167750 536250, 167750 536000))"
dominant_bodemtype_op_15m_20m_nap.1217,52701,zand,zand,klei,zand,zand,,,"POLYGON ((169000 536000, 168750 536000, 168750 536250, 169000 536250, 169000 536000))"
dominant_bodemtype_op_15m_20m_nap.1218,52708,zand,zand,fijn zand,zand,zand,,,"POLYGON ((170750 536000, 170500 536000, 170500 536250, 170750 536250, 170750 536000))"
dominant_bodemtype_op_15m_20m_nap.1219,52715,zand,zand,fijn zand,zand,zand,,,"POLYGON ((172500 536000, 172250 536000, 172250 536250, 172500 536250, 172500 536000))"
dominant_bodemtype_op_15m_20m_nap.1220,52930,klei,klei,zand,zand,zand,,,"POLYGON ((137000 535750, 136750 535750, 136750 536000, 137000 536000, 137000 535750))"
dominant_bodemtype_op_15m_20m_nap.1221,52938,zand,zand,zand,zand,zand,,,"POLYGON ((139000 535750, 138750 535750, 138750 536000, 139000 536000, 139000 535750))"
dominant_bodemtype_op_15m_20m_nap.1222,52942,zand,zand,zand,zand,zand,,,"POLYGON ((140000 535750, 139750 535750, 139750 536000, 140000 536000, 140000 535750))"
dominant_bodemtype_op_15m_20m_nap.1223,52957,zand,zand,zand,zand,zand,,,"POLYGON ((143750 535750, 143500 535750, 143500 536000, 143750 536000, 143750 535750))"
dominant_bodemtype_op_15m_20m_nap.1224,52984,zand,zand,zand,leem,zand,,,"POLYGON ((150500 535750, 150250 535750, 150250 536000, 150500 536000, 150500 535750))"
dominant_bodemtype_op_15m_20m_nap.1225,52998,zand,zand,zand,zand,zand,,,"POLYGON ((154000 535750, 153750 535750, 153750 536000, 154000 536000, 154000 535750))"
dominant_bodemtype_op_15m_20m_nap.1226,53013,zand,zand,zand,zand,zand,,,"POLYGON ((157750 535750, 157500 535750, 157500 536000, 157750 536000, 157750 535750))"
dominant_bodemtype_op_15m_20m_nap.1227,53014,zand,zand,zand,zand,zand,,,"POLYGON ((158000 535750, 157750 535750, 157750 536000, 158000 536000, 158000 535750))"
dominant_bodemtype_op_15m_20m_nap.1228,53020,zand,zand,zand,zand,zand,,,"POLYGON ((159500 535750, 159250 535750, 159250 536000, 159500 536000, 159500 535750))"
dominant_bodemtype_op_15m_20m_nap.1229,53021,zand,zand,zand,zand,zand,,,"POLYGON ((159750 535750, 159500 535750, 159500 536000, 159750 536000, 159750 535750))"
dominant_bodemtype_op_15m_20m_nap.1230,53026,zand,zand,zand,zand,zand,,,"POLYGON ((161000 535750, 160750 535750, 160750 536000, 161000 536000, 161000 535750))"
dominant_bodemtype_op_15m_20m_nap.1231,53032,zand,zand,zand,zand,zand,,,"POLYGON ((162500 535750, 162250 535750, 162250 536000, 162500 536000, 162500 535750))"
dominant_bodemtype_op_15m_20m_nap.1232,53033,zand,zand,zand,zand,zand,,,"POLYGON ((162750 535750, 162500 535750, 162500 536000, 162750 536000, 162750 535750))"
dominant_bodemtype_op_15m_20m_nap.1233,53039,zand,zand,zand,zand,zand,,,"POLYGON ((164250 535750, 164000 535750, 164000 536000, 164250 536000, 164250 535750))"
dominant_bodemtype_op_15m_20m_nap.1234,53040,zand,zand,zand,zand,zand,,,"POLYGON ((164500 535750, 164250 535750, 164250 536000, 164500 536000, 164500 535750))"
dominant_bodemtype_op_15m_20m_nap.1235,53060,zand,zand,klei,zand,zand,,,"POLYGON ((169500 535750, 169250 535750, 169250 536000, 169500 536000, 169500 535750))"
dominant_bodemtype_op_15m_20m_nap.1236,53069,zand,zand,fijn zand,zand,zand,,,"POLYGON ((171750 535750, 171500 535750, 171500 536000, 171750 536000, 171750 535750))"
dominant_bodemtype_op_15m_20m_nap.1237,53071,zand,zand,fijn zand,zand,zand,,,"POLYGON ((172250 535750, 172000 535750, 172000 536000, 172250 536000, 172250 535750))"
dominant_bodemtype_op_15m_20m_nap.1238,53285,klei,klei,zand,zand,zand,,,"POLYGON ((136500 535500, 136250 535500, 136250 535750, 136500 535750, 136500 535500))"
dominant_bodemtype_op_15m_20m_nap.1239,53287,klei,klei,zand,zand,zand,,,"POLYGON ((137000 535500, 136750 535500, 136750 535750, 137000 535750, 137000 535500))"
dominant_bodemtype_op_15m_20m_nap.1240,53288,klei,klei,zand,zand,zand,,,"POLYGON ((137250 535500, 137000 535500, 137000 535750, 137250 535750, 137250 535500))"
dominant_bodemtype_op_15m_20m_nap.1241,53296,zand,zand,zand,zand,klei,,,"POLYGON ((139250 535500, 139000 535500, 139000 535750, 139250 535750, 139250 535500))"
dominant_bodemtype_op_15m_20m_nap.1242,53299,zand,zand,zand,zand,zand,,,"POLYGON ((140000 535500, 139750 535500, 139750 535750, 140000 535750, 140000 535500))"
dominant_bodemtype_op_15m_20m_nap.1243,53317,zand,zand,zand,zand,zand,,,"POLYGON ((144500 535500, 144250 535500, 144250 535750, 144500 535750, 144500 535500))"
dominant_bodemtype_op_15m_20m_nap.1244,53320,zand,zand,zand,zand,zand,,,"POLYGON ((145250 535500, 145000 535500, 145000 535750, 145250 535750, 145250 535500))"
dominant_bodemtype_op_15m_20m_nap.1245,53327,zand,zand,zand,zand,zand,,,"POLYGON ((147000 535500, 146750 535500, 146750 535750, 147000 535750, 147000 535500))"
dominant_bodemtype_op_15m_20m_nap.1246,53330,klei,zand,zand,leem,zand,,,"POLYGON ((147750 535500, 147500 535500, 147500 535750, 147750 535750, 147750 535500))"
dominant_bodemtype_op_15m_20m_nap.1247,53364,zand,zand,zand,zand,zand,,,"POLYGON ((156250 535500, 156000 535500, 156000 535750, 156250 535750, 156250 535500))"
dominant_bodemtype_op_15m_20m_nap.1248,53366,zand,zand,zand,zand,zand,,,"POLYGON ((156750 535500, 156500 535500, 156500 535750, 156750 535750, 156750 535500))"
dominant_bodemtype_op_15m_20m_nap.1249,53368,zand,zand,zand,zand,zand,,,"POLYGON ((157250 535500, 157000 535500, 157000 535750, 157250 535750, 157250 535500))"
dominant_bodemtype_op_15m_20m_nap.1250,53370,zand,zand,zand,zand,zand,,,"POLYGON ((157750 535500, 157500 535500, 157500 535750, 157750 535750, 157750 535500))"
dominant_bodemtype_op_15m_20m_nap.1251,53373,zand,zand,zand,zand,zand,,,"POLYGON ((158500 535500, 158250 535500, 158250 535750, 158500 535750, 158500 535500))"
dominant_bodemtype_op_15m_20m_nap.1252,53380,zand,zand,zand,zand,zand,,,"POLYGON ((160250 535500, 160000 535500, 160000 535750, 160250 535750, 160250 535500))"
dominant_bodemtype_op_15m_20m_nap.1253,66232,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((160250 526500, 160000 526500, 160000 526750, 160250 526750, 160250 526500))"
dominant_bodemtype_op_15m_20m_nap.1254,66235,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((161000 526500, 160750 526500, 160750 526750, 161000 526750, 161000 526500))"
dominant_bodemtype_op_15m_20m_nap.1255,66238,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((161750 526500, 161500 526500, 161500 526750, 161750 526750, 161750 526500))"
dominant_bodemtype_op_15m_20m_nap.1256,66256,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((166250 526500, 166000 526500, 166000 526750, 166250 526750, 166250 526500))"
dominant_bodemtype_op_15m_20m_nap.1257,66554,leem,klei,fijn zand,klei,fijn zand,,,"POLYGON ((151500 526250, 151250 526250, 151250 526500, 151500 526500, 151500 526250))"
dominant_bodemtype_op_15m_20m_nap.1258,66559,leem,klei,fijn zand,middelgrof zand,klei,,,"POLYGON ((152750 526250, 152500 526250, 152500 526500, 152750 526500, 152750 526250))"
dominant_bodemtype_op_15m_20m_nap.1259,66564,klei,klei,fijn zand,middelgrof zand,klei,,,"POLYGON ((154000 526250, 153750 526250, 153750 526500, 154000 526500, 154000 526250))"
dominant_bodemtype_op_15m_20m_nap.1260,66584,zand,zand,fijn zand,klei,fijn zand,,,"POLYGON ((159000 526250, 158750 526250, 158750 526500, 159000 526500, 159000 526250))"
dominant_bodemtype_op_15m_20m_nap.1261,66587,zand,zand,fijn zand,klei,fijn zand,,,"POLYGON ((159750 526250, 159500 526250, 159500 526500, 159750 526500, 159750 526250))"
dominant_bodemtype_op_15m_20m_nap.1262,66589,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((160250 526250, 160000 526250, 160000 526500, 160250 526500, 160250 526250))"
dominant_bodemtype_op_15m_20m_nap.1263,66591,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((160750 526250, 160500 526250, 160500 526500, 160750 526500, 160750 526250))"
dominant_bodemtype_op_15m_20m_nap.1264,66597,zand,zand,fijn zand,klei,middelgrof zand,,,"POLYGON ((162250 526250, 162000 526250, 162000 526500, 162250 526500, 162250 526250))"
dominant_bodemtype_op_15m_20m_nap.1265,66599,zand,zand,fijn zand,middelgrof zand,middelgrof zand,,,"POLYGON ((162750 526250, 162500 526250, 162500 526500, 162750 526500, 162750 526250))"
dominant_bodemtype_op_15m_20m_nap.1266,66601,zand,zand,fijn zand,klei,middelgrof zand,,,"POLYGON ((163250 526250, 163000 526250, 163000 526500, 163250 526500, 163250 526250))"
dominant_bodemtype_op_15m_20m_nap.1267,66602,zand,zand,fijn zand,klei,middelgrof zand,,,"POLYGON ((163500 526250, 163250 526250, 163250 526500, 163500 526500, 163500 526250))"
dominant_bodemtype_op_15m_20m_nap.1268,66606,klei,zand,fijn zand,klei,middelgrof zand,,,"POLYGON ((164500 526250, 164250 526250, 164250 526500, 164500 526500, 164500 526250))"
dominant_bodemtype_op_15m_20m_nap.1269,66611,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((165750 526250, 165500 526250, 165500 526500, 165750 526500, 165750 526250))"
dominant_bodemtype_op_15m_20m_nap.1270,66905,zand,zand,zand,zand,zand,,,"POLYGON ((150000 526000, 149750 526000, 149750 526250, 150000 526250, 150000 526000))"
dominant_bodemtype_op_15m_20m_nap.1271,66910,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((151250 526000, 151000 526000, 151000 526250, 151250 526250, 151250 526000))"
dominant_bodemtype_op_15m_20m_nap.1272,66913,leem,klei,fijn zand,middelgrof zand,klei,,,"POLYGON ((152000 526000, 151750 526000, 151750 526250, 152000 526250, 152000 526000))"
dominant_bodemtype_op_15m_20m_nap.1273,66916,leem,klei,fijn zand,middelgrof zand,klei,,,"POLYGON ((152750 526000, 152500 526000, 152500 526250, 152750 526250, 152750 526000))"
dominant_bodemtype_op_15m_20m_nap.1274,66978,zand,zand,middelgrof zand,middelgrof zand,grof zand,,,"POLYGON ((168250 526000, 168000 526000, 168000 526250, 168250 526250, 168250 526000))"
dominant_bodemtype_op_15m_20m_nap.1275,66981,zand,zand,middelgrof zand,klei,grof zand,,,"POLYGON ((169000 526000, 168750 526000, 168750 526250, 169000 526250, 169000 526000))"
dominant_bodemtype_op_15m_20m_nap.1276,67276,leem,klei,fijn zand,middelgrof zand,klei,,,"POLYGON ((153500 525750, 153250 525750, 153250 526000, 153500 526000, 153500 525750))"
dominant_bodemtype_op_15m_20m_nap.1277,67281,klei,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((154750 525750, 154500 525750, 154500 526000, 154750 526000, 154750 525750))"
dominant_bodemtype_op_15m_20m_nap.1278,67286,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((156000 525750, 155750 525750, 155750 526000, 156000 526000, 156000 525750))"
dominant_bodemtype_op_15m_20m_nap.1279,67289,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((156750 525750, 156500 525750, 156500 526000, 156750 526000, 156750 525750))"
dominant_bodemtype_op_15m_20m_nap.1280,67302,zand,zand,fijn zand,klei,fijn zand,,,"POLYGON ((160000 525750, 159750 525750, 159750 526000, 160000 526000, 160000 525750))"
dominant_bodemtype_op_15m_20m_nap.1281,67308,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((161500 525750, 161250 525750, 161250 526000, 161500 526000, 161500 525750))"
dominant_bodemtype_op_15m_20m_nap.1282,67327,zand,zand,fijn zand,grof zand,fijn zand,,,"POLYGON ((166250 525750, 166000 525750, 166000 526000, 166250 526000, 166250 525750))"
dominant_bodemtype_op_15m_20m_nap.1283,67331,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((167250 525750, 167000 525750, 167000 526000, 167250 526000, 167250 525750))"
dominant_bodemtype_op_15m_20m_nap.1284,67335,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((168250 525750, 168000 525750, 168000 526000, 168250 526000, 168250 525750))"
dominant_bodemtype_op_15m_20m_nap.1285,67337,zand,zand,middelgrof zand,klei,grof zand,,,"POLYGON ((168750 525750, 168500 525750, 168500 526000, 168750 526000, 168750 525750))"
dominant_bodemtype_op_15m_20m_nap.1286,67630,zand,klei,klei,middelgrof zand,klei,,,"POLYGON ((152750 525500, 152500 525500, 152500 525750, 152750 525750, 152750 525500))"
dominant_bodemtype_op_15m_20m_nap.1287,67637,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((154500 525500, 154250 525500, 154250 525750, 154500 525750, 154500 525500))"
dominant_bodemtype_op_15m_20m_nap.1288,67639,zand,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((155000 525500, 154750 525500, 154750 525750, 155000 525750, 155000 525500))"
dominant_bodemtype_op_15m_20m_nap.1289,67651,zand,zand,fijn zand,klei,fijn zand,,,"POLYGON ((158000 525500, 157750 525500, 157750 525750, 158000 525750, 158000 525500))"
dominant_bodemtype_op_15m_20m_nap.1290,67655,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((159000 525500, 158750 525500, 158750 525750, 159000 525750, 159000 525500))"
dominant_bodemtype_op_15m_20m_nap.1291,14774,zand,zand,klei,zand,klei,,,"POLYGON ((147750 562500, 147500 562500, 147500 562750, 147750 562750, 147750 562500))"
dominant_bodemtype_op_15m_20m_nap.1292,14787,zand,zand,leem,zand,klei,,,"POLYGON ((151000 562500, 150750 562500, 150750 562750, 151000 562750, 151000 562500))"
dominant_bodemtype_op_15m_20m_nap.1293,14789,zand,zand,leem,leem,klei,,,"POLYGON ((151500 562500, 151250 562500, 151250 562750, 151500 562750, 151500 562500))"
dominant_bodemtype_op_15m_20m_nap.1294,15159,zand,zand,zand,klei,zand,,,"POLYGON ((154750 562250, 154500 562250, 154500 562500, 154750 562500, 154750 562250))"
dominant_bodemtype_op_15m_20m_nap.1295,15492,zand,leem,klei,zand,klei,,,"POLYGON ((148750 562000, 148500 562000, 148500 562250, 148750 562250, 148750 562000))"
dominant_bodemtype_op_15m_20m_nap.1296,15496,zand,zand,zand,leem,zand,,,"POLYGON ((149750 562000, 149500 562000, 149500 562250, 149750 562250, 149750 562000))"
dominant_bodemtype_op_15m_20m_nap.1297,15505,leem,zand,zand,leem,klei,,,"POLYGON ((152000 562000, 151750 562000, 151750 562250, 152000 562250, 152000 562000))"
dominant_bodemtype_op_15m_20m_nap.1298,15506,leem,zand,zand,leem,klei,,,"POLYGON ((152250 562000, 152000 562000, 152000 562250, 152250 562250, 152250 562000))"
dominant_bodemtype_op_15m_20m_nap.1299,15511,zand,zand,leem,zand,zand,,,"POLYGON ((153500 562000, 153250 562000, 153250 562250, 153500 562250, 153500 562000))"
dominant_bodemtype_op_15m_20m_nap.1300,15512,zand,zand,leem,zand,zand,,,"POLYGON ((153750 562000, 153500 562000, 153500 562250, 153750 562250, 153750 562000))"
dominant_bodemtype_op_15m_20m_nap.1301,15845,zand,klei,leem,zand,klei,,,"POLYGON ((147750 561750, 147500 561750, 147500 562000, 147750 562000, 147750 561750))"
dominant_bodemtype_op_15m_20m_nap.1302,15850,zand,leem,leem,zand,klei,,,"POLYGON ((149000 561750, 148750 561750, 148750 562000, 149000 562000, 149000 561750))"
dominant_bodemtype_op_15m_20m_nap.1303,15854,zand,zand,zand,leem,klei,,,"POLYGON ((150000 561750, 149750 561750, 149750 562000, 150000 562000, 150000 561750))"
dominant_bodemtype_op_15m_20m_nap.1304,15862,leem,zand,zand,leem,klei,,,"POLYGON ((152000 561750, 151750 561750, 151750 562000, 152000 562000, 152000 561750))"
dominant_bodemtype_op_15m_20m_nap.1305,15866,klei,zand,zand,klei,klei,,,"POLYGON ((153000 561750, 152750 561750, 152750 562000, 153000 562000, 153000 561750))"
dominant_bodemtype_op_15m_20m_nap.1306,15868,zand,zand,leem,zand,zand,,,"POLYGON ((153500 561750, 153250 561750, 153250 562000, 153500 562000, 153500 561750))"
dominant_bodemtype_op_15m_20m_nap.1307,16200,zand,zand,zand,zand,klei,,,"POLYGON ((147250 561500, 147000 561500, 147000 561750, 147250 561750, 147250 561500))"
dominant_bodemtype_op_15m_20m_nap.1308,16214,zand,zand,zand,leem,klei,,,"POLYGON ((150750 561500, 150500 561500, 150500 561750, 150750 561750, 150750 561500))"
dominant_bodemtype_op_15m_20m_nap.1309,16227,zand,zand,klei,klei,zand,,,"POLYGON ((154000 561500, 153750 561500, 153750 561750, 154000 561750, 154000 561500))"
dominant_bodemtype_op_15m_20m_nap.1310,16554,zand,zand,zand,zand,klei,,,"POLYGON ((146500 561250, 146250 561250, 146250 561500, 146500 561500, 146500 561250))"
dominant_bodemtype_op_15m_20m_nap.1311,16560,zand,zand,leem,zand,klei,,,"POLYGON ((148000 561250, 147750 561250, 147750 561500, 148000 561500, 148000 561250))"
dominant_bodemtype_op_15m_20m_nap.1312,16563,zand,klei,leem,leem,klei,,,"POLYGON ((148750 561250, 148500 561250, 148500 561500, 148750 561500, 148750 561250))"
dominant_bodemtype_op_15m_20m_nap.1313,16573,leem,onbekend of overige,leem,leem,klei,,,"POLYGON ((151250 561250, 151000 561250, 151000 561500, 151250 561500, 151250 561250))"
dominant_bodemtype_op_15m_20m_nap.1314,16589,zand,zand,klei,klei,zand,,,"POLYGON ((155250 561250, 155000 561250, 155000 561500, 155250 561500, 155250 561250))"
dominant_bodemtype_op_15m_20m_nap.1315,16592,zand,zand,klei,klei,zand,,,"POLYGON ((156000 561250, 155750 561250, 155750 561500, 156000 561500, 156000 561250))"
