FID,OVW_STARTDATUM,LATITUDE,AANPAK,BINNEN1METER,GEBIEDSTEAM,INSPECTIEDATUM,PRIORITEIT,LONGITUDE,BUURT,DOORGROEI,SOORT,UITGRAVEN,WIJK,GEOMETRIE,OVW_MAX_SIZE
Groen_exoten.60201,2023-02-03,52.1910936717327,"z.s.m. afgraven, nu het nog kan",,,31-07-2013,Hoog,5.39010279484989,De Verwondering e.o.,,Reuzenbalsemien,,Kattenbroek,POINT (52.19109737364336 5.390103198917479),0

Groen_exoten.60202,2023-02-03,52.1377499797201,"z.s.m. afgraven, nu het nog kan",,,08-08-2013,Hoog,5.36574330851993,Klein Zwitserland-Hoog,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13775355488866 5.365742909018188),0

Groen_exoten.60203,2023-02-03,52.1386996503791,"z.s.m. afgraven, nu het nog kan",,,08-08-2013,Hoog,5.36998011039569,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13870320873147 5.369979736192445),0

Groen_exoten.60204,2023-02-03,52.1456965388086,Regelmatig maaien en zaadvorming voorkomen,,,08-08-2013,Hoog,5.38928202255537,De Driehoek,,Reuzenbereklauw,,Leusderkwartier,POINT (52.14570002559034 5.3892818055362985),0

Groen_exoten.60205,2023-02-03,52.1786564212191,"z.s.m. afgraven, nu het nog kan",,,14-08-2013,Hoog,5.38474424104956,Park Schothorst,,Reuzenbalsemien,,Schothorst-Noord,POINT (52.17866007871845 5.38474444618047),0

Groen_exoten.60206,2023-02-03,52.2096416411503,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,26-10-2015,Hoog,5.41441007694827,Laakse Tuinen,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Vathorst-De Laak,POINT (52.20964533473349 5.414410910241897),0

Groen_exoten.60207,2023-02-03,52.1296338923147,,,,26-09-2015,,5.38009168364309,,,Reuzenbalsemien,,,POINT (52.12963737564305 5.380091224054405),0

Groen_exoten.60208,2023-02-03,52.1501477790946,,,,30-09-2015,,5.35066191429529,Birkhoven / Bokkeduinen,,Japanse duizendknoop,,Bosgebied,POINT (52.15015146434184 5.350661607696031),0

Groen_exoten.60209,2023-02-03,52.1959617037856,,,,06-06-2014,,5.4123455735186,Duisterweg e.o.,,Watercrassula,,Vathorst-De Velden,POINT (52.19596531630771 5.412346187972278),0

Groen_exoten.60210,2023-02-03,52.1960694833412,,,,06-06-2014,,5.41189375272385,Duisterweg e.o.,,Watercrassula,,Vathorst-De Velden,POINT (52.19607309909203 5.411894365855842),0

Groen_exoten.60211,2023-02-03,52.1959614633427,,,,29-07-2014,,5.41240380832426,Duisterweg e.o.,,Watercrassula,,Vathorst-De Velden,POINT (52.195965075535604 5.412404423151304),0

Groen_exoten.60212,2023-02-03,52.1749581442548,,,,10-09-2008,,5.37718276694771,Park Schothorst,,Parelvederkruid,,Schothorst-Noord,POINT (52.17496181957129 5.3771828828519),0

Groen_exoten.60213,2023-02-03,52.1579366743084,,,,12-06-2007,,5.39039051451848,Hof,,Parelvederkruid,,Stadskern,POINT (52.157940203049435 5.390390468227964),0

Groen_exoten.60214,2023-02-03,52.1651262224449,,,,09-08-2010,,5.39970073195523,Kruiskamp-Midden,,Grote waternavel,,Kruiskamp,POINT (52.16512973421697 5.399700827643349),0

Groen_exoten.60215,2023-02-03,52.2037382655199,,,,23-07-2012,,5.37630545865626,Waterkwartier,,Breed pijlkruid,,Nieuwland,POINT (52.20374211830241 5.376305939693022),0

Groen_exoten.60216,2023-02-03,52.1393493238904,,,,05-08-2015,,5.37421790255627,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13935286412828 5.374217550300091),0

Groen_exoten.60217,2023-02-03,52.1393762791001,,,,05-08-2015,,5.37405722124375,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.139379820196 5.374056868804197),0

Groen_exoten.60218,2023-02-03,52.1396637480126,,,,05-08-2015,,5.37299079724246,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.139667295137386 5.372990444944108),0

Groen_exoten.60219,2023-02-03,52.139600851203,,,,05-08-2015,,5.37318070742352,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13960439721809 5.373180354954677),0

Groen_exoten.60220,2023-02-03,52.1396098769409,,,,05-08-2015,,5.37335592788915,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13961342214631 5.373355576109815),0

Groen_exoten.60221,2023-02-03,52.1396997433462,,,,05-08-2015,,5.3734144339688,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13970328855965 5.373414083518351),0

Groen_exoten.60222,2023-02-03,52.1397536868656,,,,05-08-2015,,5.37339975367087,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13975723232255 5.373399403854437),0

Groen_exoten.60223,2023-02-03,52.1397806643601,,,,05-08-2015,,5.37351662165799,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13978420934386 5.3735162725677235),0

Groen_exoten.60224,2023-02-03,52.1397806919431,,,,05-08-2015,,5.37373571933489,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.1397842358768 5.373735370966636),0

Groen_exoten.60225,2023-02-03,52.1397177561837,,,,05-08-2015,,5.37357508007287,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13972130068538 5.373574730378841),0

Groen_exoten.60226,2023-02-03,52.196548064973,,,,06-08-2015,,5.40133204447916,Olympus,,Reuzenbereklauw,,Bedrijventerrein Vathorst,POINT (52.19655174191287 5.401332596002608),0

Groen_exoten.60227,2023-02-03,52.1964312235087,,,,06-08-2015,,5.4013320043035,Olympus,,Reuzenbereklauw,,Bedrijventerrein Vathorst,POINT (52.1964348996985 5.401332554158965),0

Groen_exoten.60228,2023-02-03,52.1382253958281,,,,06-08-2015,,5.37074177225911,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13822894909425 5.370741394591575),0

Groen_exoten.60229,2023-02-03,52.1381444791975,,,,06-08-2015,,5.37058112943499,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.138148032970705 5.370580750241945),0

Groen_exoten.60230,2023-02-03,52.1380905333756,,,,06-08-2015,,5.37049350291965,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13809408739476 5.37049312277267),0

Groen_exoten.60231,2023-02-03,52.138234428203,,,,06-08-2015,,5.37109233695458,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13823797983738 5.3710919605240495),0

Groen_exoten.60232,2023-02-03,52.1379377626038,,,,06-08-2015,,5.37062502424424,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13794131552549 5.370624642609813),0

Groen_exoten.60233,2023-02-03,52.1366430782361,,,,06-08-2015,,5.36792330975786,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13664663987744 5.367922903532789),0

Groen_exoten.60234,2023-02-03,52.1376136237308,,,,06-08-2015,,5.36700266600165,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13761719263671 5.367002268829422),0

Groen_exoten.60235,2023-02-03,52.1375506756795,,,,06-08-2015,,5.36682741793037,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13755424520573 5.366827019429571),0

Groen_exoten.60236,2023-02-03,52.1375057088834,,,,06-08-2015,,5.36669596826538,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13750927888163 5.366695568796455),0

Groen_exoten.60237,2023-02-03,52.1575637526316,,Verder dan 1 meter van water,,23-10-2015,Laag,5.35609746271574,Wagenwerkplaats,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Soesterkwartier,POINT (52.157567443924194 5.356097263832213),0

Groen_exoten.60238,2023-02-03,52.1656923066429,,,,24-06-2016,,5.4369855248974,Bloeidaal,,Reuzenbereklauw,,Buitengebied-Oost,POINT (52.16569560654302 5.436985805892161),0

Groen_exoten.60239,2023-02-03,52.15510468672,,,,24-06-2016,,5.45499107261501,Stoutenburg-Noord,,Reuzenbereklauw,,Buitengebied-Oost,POINT (52.15510782601389 5.454991256107094),0

Groen_exoten.60240,2023-02-03,52.1946192484386,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,15-10-2015,Hoog,5.39276540869312,Kattenbroek-Noord,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Kattenbroek,POINT (52.194622958478 5.392765877867548),0

Groen_exoten.60075,2023-02-03,52.1378384747899,,,,22-09-2014,,5.36774756284917,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.1378420409217 5.367747170811474),0

Groen_exoten.60076,2023-02-03,52.138584817142,,,,22-09-2014,,5.3697922894745,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.138588376018006 5.369791913235088),0

Groen_exoten.60077,2023-02-03,52.1381347491635,,,,21-09-2014,,5.36652051404734,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.138138321928075 5.3665201217333856),0

Groen_exoten.60078,2023-02-03,52.1382607115433,,,,21-09-2014,,5.36657857595458,Klein Zwitserland-Hoog,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.13826428443198 5.366578185370946),0

Groen_exoten.60079,2023-02-03,52.150152889625,,,,08-07-2014,,5.39931608622967,Componistenbuurt-Midden,,Reuzenbalsemien,,Randenbroek,POINT (52.15015634022657 5.399315968526893),0

Groen_exoten.60080,2023-02-03,52.1432950688945,,,,08-07-2014,,5.39991318139143,Dorrestein,,Reuzenbalsemien,,Vermeerkwartier,POINT (52.14329849157781 5.399912968926499),0

Groen_exoten.60081,2023-02-03,52.1496946574721,,,,08-07-2014,,5.39978379912743,Componistenbuurt-Midden,,Reuzenbalsemien,,Randenbroek,POINT (52.149698103836535 5.399783676753814),0

Groen_exoten.60082,2023-02-03,52.1402926422561,in 2014 uitgetrokken,,,08-07-2014,,5.40454320778007,Dorrestein,,Reuzenbalsemien,,Vermeerkwartier,POINT (52.140296029918964 5.404542968188262),0

Groen_exoten.60083,2023-02-03,52.1393760581709,in 2014 uitgetrokken,,,08-07-2014,,5.40395836603626,Dorrestein,,Reuzenbalsemien,,Vermeerkwartier,POINT (52.139379446074294 5.403958111323749),0

Groen_exoten.60084,2023-02-03,52.1400680277081,in 2014 afgemaaid,,,08-07-2014,,5.40318461558438,Dorrestein,,Reuzenbalsemien,,Vermeerkwartier,POINT (52.14007142203772 5.403184368264675),0

Groen_exoten.60085,2023-02-03,52.1398073961206,,,,08-07-2014,,5.40331599019511,Dorrestein,,Reuzenbalsemien,,Vermeerkwartier,POINT (52.13981078889756 5.403315739571294),0

Groen_exoten.60086,2023-02-03,52.1395468397032,,,,08-07-2014,,5.40340366850757,Dorrestein,,Reuzenbalsemien,,Vermeerkwartier,POINT (52.13955023116856 5.40340341443375),0

Groen_exoten.60087,2023-02-03,52.1612326969226,,,,17-04-2015,,5.41350977425238,Liendert-Zuid,,Reuzenbalsemien,,Liendert,POINT (52.16123611506244 5.413509877022533),0

Groen_exoten.60088,2023-02-03,52.1611877624595,,,,17-04-2015,,5.41346594833757,Liendert-Zuid,,Reuzenbalsemien,,Liendert,POINT (52.16119118064811 5.413466050239296),0

Groen_exoten.60089,2023-02-03,52.1407964496732,,,,05-08-2015,,5.37490403338704,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.14079999128246 5.3749037018016175),0

Groen_exoten.60090,2023-02-03,52.1407874485466,,,,05-08-2015,,5.37477254792001,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.14079099076017 5.374772215779404),0

Groen_exoten.60091,2023-02-03,52.1664548018453,,,,17-04-2015,,5.41203633378925,Rustenburg-Noord,,Reuzenbereklauw,,Rustenburg,POINT (52.16645825216822 5.412036507502372),0

Groen_exoten.60092,2023-02-03,52.1664730398841,,,,17-04-2015,,5.41206565998147,Rustenburg-Noord,,Reuzenbereklauw,,Rustenburg,POINT (52.166476490128446 5.412065834106343),0

Groen_exoten.60093,2023-02-03,52.1664820144749,,,,17-04-2015,,5.41209505553243,Rustenburg-Noord,,Reuzenbereklauw,,Rustenburg,POINT (52.16648546459639 5.412095229931786),0

Groen_exoten.60094,2023-02-03,52.1664820560042,,,,17-04-2015,,5.4121388714178,Rustenburg-Noord,,Reuzenbereklauw,,Rustenburg,POINT (52.16648550587968 5.412139046028126),0

Groen_exoten.60095,2023-02-03,52.1664999112321,,,,17-04-2015,,5.41218265575846,Rustenburg-Noord,,Reuzenbereklauw,,Rustenburg,POINT (52.166503360945775 5.41218283084443),0

Groen_exoten.60096,2023-02-03,52.1665178585721,,,,17-04-2015,,5.4122265169656,Rustenburg-Noord,,Reuzenbereklauw,,Rustenburg,POINT (52.16652130812399 5.412226692529034),0

Groen_exoten.60097,2023-02-03,52.1665269390971,,,,17-04-2015,,5.41224121105842,Rustenburg-Noord,,Reuzenbereklauw,,Rustenburg,POINT (52.16653038860927 5.4122413868274535),0

Groen_exoten.60098,2023-02-03,52.1665268613829,,,,17-04-2015,,5.41227048530126,Rustenburg-Noord,,Reuzenbereklauw,,Rustenburg,POINT (52.16653031073011 5.412270661209753),0

Groen_exoten.60099,2023-02-03,52.166544902152,,,,17-04-2015,,5.41228504395482,Rustenburg-Noord,,Reuzenbereklauw,,Rustenburg,POINT (52.16654835150261 5.412285220201541),0

Groen_exoten.60100,2023-02-03,52.1633089595761,,,,17-04-2015,,5.41355500629437,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.16331238677081 5.413555140288839),0

Groen_exoten.60101,2023-02-03,52.1831386180008,,,,29-07-2014,,5.43459234998992,Lient e.o.,,Reuzenbereklauw,,Hooglanderveen,POINT (52.183142022775776 5.434592901246311),0

Groen_exoten.60102,2023-02-03,52.1392409466452,in 2014 afgestoken,,,08-07-2014,,5.40365168889389,Dorrestein,,Reuzenbereklauw,,Vermeerkwartier,POINT (52.13924433578679 5.403651431239286),0

Groen_exoten.60103,2023-02-03,52.1402477289292,in 2014 afgestoken,,,08-07-2014,,5.40457235441873,Dorrestein,,Reuzenbereklauw,,Vermeerkwartier,POINT (52.14025111628748 5.404572114276209),0

Groen_exoten.60104,2023-02-03,52.1529659095357,in 2014 afgestoken,,,30-06-2020,,5.39698257098939,Componistenbuurt-Noord,,Reuzenbereklauw,,Randenbroek,POINT (52.152969383462064 5.39698248360146),0

Groen_exoten.60105,2023-02-03,52.145901097256,in 2014 verwijderd door eigenaar,,,30-06-2020,,5.40422362854959,Componistenbuurt-Zuid,,Reuzenbereklauw,,Randenbroek,POINT (52.14590450572863 5.404223468643606),0

Groen_exoten.60106,2023-02-03,52.1450202440825,in 2014 afgestoken,,,08-07-2014,,5.40461798733182,Componistenbuurt-Zuid,,Reuzenbereklauw,,Randenbroek,POINT (52.14502364729198 5.4046178161565),0

Groen_exoten.60107,2023-02-03,52.2000876541461,,,,19-06-2020,,5.3651601639212,Zeldert,,Reuzenbereklauw,,Hoogland-West,POINT (52.200091535128564 5.365160523195876),0

Groen_exoten.60108,2023-02-03,52.1666579356548,,,,18-06-2020,,5.43620437817853,Bloeidaal,,Reuzenbereklauw,,Buitengebied-Oost,POINT (52.16666124489746 5.436204671131157),0

Groen_exoten.60109,2023-02-03,52.1924941843901,,,,19-06-2020,,5.37199422793095,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.192497984650316 5.371994537348163),0

Groen_exoten.60110,2023-02-03,52.1887108360743,,,,19-06-2020,,5.37535836456277,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.188714597159574 5.375358646705599),0

Groen_exoten.60111,2023-02-03,52.1934924034344,,,,19-06-2020,,5.37284169903647,De Biezen,,Reuzenbereklauw,,Hoogland,POINT (52.19349620586556 5.372842026409607),0

Groen_exoten.60112,2023-02-03,52.1935458008817,,,,19-06-2020,,5.37298771829152,De Biezen,,Reuzenbereklauw,,Hoogland,POINT (52.193549602948664 5.372988047266452),0

Groen_exoten.60113,2023-02-03,52.1909030854286,,,,23-08-2013,,5.36908408698597,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.19090688966575 5.3690843583258605),0

Groen_exoten.60114,2023-02-03,52.1924403814546,,,,19-06-2020,,5.37254938132445,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.19244417873517 5.372549693549528),0

Groen_exoten.60115,2023-02-03,52.1910030891808,,,,23-08-2013,,5.37617701078786,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.19100686016335 5.376177327333014),0

Groen_exoten.60116,2023-02-03,52.1858252982391,,,,23-08-2013,,5.37163074711156,Bieshaar-Zuid,,Reuzenbereklauw,,Hoogland,POINT (52.18582906016432 5.371630970331942),0

Groen_exoten.60117,2023-02-03,52.188458623273,,,,19-06-2020,,5.37193663561872,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.18846239926263 5.371936893821719),0

Groen_exoten.60118,2023-02-03,52.1988169630582,,,,,,5.36651170973957,Centrum / Waterpark,,,,Nieuwland,POINT (52.19882082940949 5.366512062460295),0

Groen_exoten.60119,2023-02-03,52.1408683398277,,,,05-08-2015,,5.37471411311355,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.14087188258749 5.374713781806395),0

Groen_exoten.60120,2023-02-03,52.14082336734,,,,05-08-2015,,5.37456806788825,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.14082691065577 5.374567735519222),0

Groen_exoten.60121,2023-02-03,52.1408773010396,,,,05-08-2015,,5.37461185398554,Klein Zwitserland-Laag,,Reuzenbalsemien,,De Berg-Zuid,POINT (52.14088084432113 5.374611522449242),0

Groen_exoten.60122,2023-02-03,52.1351569071036,,,,27-10-2015,Hoog,5.39888966159079,Nimmerdor,,Reuzenbereklauw,,Leusderkwartier,POINT (52.135160309372125 5.398889330870843),0

Groen_exoten.60123,2023-02-03,52.134218804073,,,,30-06-2020,Hoog,5.39711522909808,Nimmerdor,,Reuzenbereklauw,,Leusderkwartier,POINT (52.134222213031144 5.397114879882704),0

Groen_exoten.60124,2023-02-03,52.1334586906391,,,,27-10-2015,Hoog,5.39451615064697,Nimmerdor,,Reuzenbereklauw,,Leusderkwartier,POINT (52.133462111105615 5.394515783178478),0

Groen_exoten.60125,2023-02-03,52.1433553266689,,,,27-10-2015,Hoog,5.40509492213876,Componistenbuurt-Zuid,,Reuzenbereklauw,,Randenbroek,POINT (52.14335872150964 5.405094728619838),0

Groen_exoten.60126,2023-02-03,52.1438931936965,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,07-06-2016,Hoog,5.39226944851603,Leusderkwartier-Oost,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Leusderkwartier,POINT (52.14389665875377 5.392269217586054),0

Groen_exoten.60127,2023-02-03,52.1677314711718,"z.s.m. afgraven, nu het nog kan",,,27-10-2015,Hoog,5.42495185260957,De Wieken,,Reuzenbereklauw,,Buitengebied-Oost,POINT (52.16773485321832 5.424952108199018),0

Groen_exoten.60128,2023-02-03,52.1591312752511,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,22-05-2016,Hoog,5.39712389911352,Kruiskamp-Midden,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Kruiskamp,POINT (52.15913477390914 5.397123898639374),0

Groen_exoten.60129,2023-02-03,52.1584246263982,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,22-05-2016,Hoog,5.39764030253177,Beestenmarkt,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Stadskern,POINT (52.15842811928784 5.397640294404434),0

Groen_exoten.60130,2023-02-03,52.1585255178028,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,22-05-2016,Hoog,5.39754033498139,Beestenmarkt,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Stadskern,POINT (52.15852901165387 5.397540327835052),0

Groen_exoten.60131,2023-02-03,52.1650170807128,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,22-05-2016,Hoog,5.40766493343036,Watervogelbuurt,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Liendert,POINT (52.16502054866079 5.407665065157899),0

Groen_exoten.60132,2023-02-03,52.1889357743937,"z.s.m. afgraven, nu het nog kan",,,19-06-2020,Hoog,5.3669343774448,Zeldert,,Reuzenbereklauw,,Hoogland-West,POINT (52.18893957677789 5.366934611240502),0

Groen_exoten.60133,2023-02-03,52.1870637919782,,,,19-05-2014,,5.41330625493061,Bedrijventerrein Vathorst-Noord,,Sachalinse duizendknoop,,Bedrijventerrein Vathorst,POINT (52.187067344461305 5.4133067425879515),0

Groen_exoten.60134,2023-02-03,52.1976895952025,,,,16-05-2014,,5.40064539017358,Olympus,,Sachalinse duizendknoop,,Bedrijventerrein Vathorst,POINT (52.19769328320887 5.400645953477753),0

Groen_exoten.60135,2023-02-03,52.1991982329111,,,,20-08-2013,,5.36903624598112,Centrum / Waterpark,,Waterhyacint,,Nieuwland,POINT (52.19920208997359 5.369036620213853),0

Groen_exoten.60136,2023-02-03,52.1995671759833,,,,20-08-2013,,5.36893429425292,Centrum / Waterpark,,Waterhyacint,,Nieuwland,POINT (52.19957103595467 5.368934672394821),0

Groen_exoten.60137,2023-02-03,52.1981660869671,,,,20-08-2013,,5.37633619640098,Centrum / Waterpark,,Waterhyacint,,Nieuwland,POINT (52.198169902407216 5.37633660600287),0

Groen_exoten.60138,2023-02-03,52.1980581282462,,,,20-08-2013,,5.37632092410352,Centrum / Waterpark,,Waterhyacint,,Nieuwland,POINT (52.198061943057226 5.376321332216723),0

Groen_exoten.60139,2023-02-03,52.128052134217,,,,06-11-2009,,5.38073545619666,,,Waterhyacint,,,POINT (52.12805561026247 5.380734977705779),0

Groen_exoten.60140,2023-02-03,52.1560222502999,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,23-10-2015,Hoog,5.37845071359323,Puntenburg,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Soesterkwartier,POINT (52.15602583103285 5.378450590926192),0

Groen_exoten.60141,2023-02-03,52.1781231636713,,,,,,5.38938214073541,Park Schothorst,,,,Schothorst-Noord,POINT (52.17812679471681 5.389382364110032),0

Groen_exoten.60142,2023-02-03,52.144261565179,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,13-11-2015,,5.39376746123673,Vermeerkwartier-Oost,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Vermeerkwartier,POINT (52.14426502370535 5.393767240670878),0

Groen_exoten.60143,2023-02-03,52.1337478316991,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,07-06-2016,Hoog,5.36507650421805,Zon en Schild,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Bosgebied,POINT (52.1337513979968 5.3650760538726265),0
