Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Beslissing;Nationaliteit;Aantal beslissingen
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Iraakse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Israëlische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Macedonische/Burger van Noord-Macedonië;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Marokkaanse;60
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Mexicaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Nigeriaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Oekraïense;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Pakistaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Peruaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Russische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Surinaamse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Thaise;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Turkse;40
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Venezolaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Zuid-Afrikaanse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Albanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Algerijnse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Amerikaans burger;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Angolese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Argentijnse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Australische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Braziliaanse;40
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Brits burger;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Canadese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Chinese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Colombiaanse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Dominicaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Egyptische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Filipijnse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Ghanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Indiase;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Indonesische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Iraakse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Israëlische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Japanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Libanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Macedonische/Burger van Noord-Macedonië;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Marokkaanse;50
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Mexicaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Nigeriaanse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Oekraïense;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Pakistaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Peruaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Russische;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Servische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Surinaamse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Turkse;50
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Ugandese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Venezolaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;03;EU-document;*Alle*;*Alle*;Zuid-Afrikaanse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Albanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Amerikaans burger;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Argentijnse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Braziliaanse;40
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Brits burger;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Chinese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Colombiaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Dominicaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Egyptische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Filipijnse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Ghanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Indiase;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Indonesische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Iraakse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Iraanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Libanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Macedonische/Burger van Noord-Macedonië;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Marokkaanse;40
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Mexicaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Moldavische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Nigeriaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Oekraïense;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Peruaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Russische;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Servische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Surinaamse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Thaise;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Turkse;50
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Venezolaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;04;EU-document;*Alle*;*Alle*;Zuid-Afrikaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Albanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Amerikaans burger;30
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Argentijnse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Braziliaanse;40
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Brits burger;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Chileense;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Chinese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Colombiaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Dominicaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Egyptische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Filipijnse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Ghanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Indonesische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Iraakse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Israëlische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Macedonische/Burger van Noord-Macedonië;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Marokkaanse;40
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Mexicaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Moldavische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Nigeriaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Oekraïense;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Onbekend;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Russische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Servische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Surinaamse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Thaise;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Tunesische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Turkse;40
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Venezolaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;05;EU-document;*Alle*;*Alle*;Zuid-Afrikaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Afghaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Albanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Amerikaans burger;30
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Argentijnse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Braziliaanse;40
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Brits burger;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Burger van Bosnië-Herzegovina;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Chinese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Colombiaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Dominicaanse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Egyptische;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Filipijnse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Ghanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Guinese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Indiase;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Indonesische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Iraakse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Iraanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Japanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Kenyaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Kosovaarse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Macedonische/Burger van Noord-Macedonië;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Marokkaanse;90
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Mexicaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Nigeriaanse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Oekraïense;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Onbekend;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Pakistaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Russische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Servische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Surinaamse;30
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Tunesische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Turkse;70
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Venezolaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;06;EU-document;*Alle*;*Alle*;Zuid-Afrikaanse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Albanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Amerikaans burger;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Argentijnse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Braziliaanse;40
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Brits burger;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Chinese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Colombiaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Dominicaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Egyptische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Filipijnse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Ghanese;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Guinese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Indiase;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Iraakse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Iraanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Libanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Macedonische/Burger van Noord-Macedonië;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Marokkaanse;80
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Nigeriaanse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Oekraïense;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Peruaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Russische;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Servische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Sierra Leoonse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Surinaamse;30
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Thaise;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Turkse;60
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Ugandese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Venezolaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;07;EU-document;*Alle*;*Alle*;Zuid-Afrikaanse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Amerikaans burger;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Argentijnse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Australische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Braziliaanse;40
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Brits burger;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Canadese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Chileense;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Chinese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Colombiaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Dominicaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Ecuadoraanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Egyptische;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Filipijnse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Ghanese;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Guinese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Indiase;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Indonesische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Iraakse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Libanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Macedonische/Burger van Noord-Macedonië;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Marokkaanse;60
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Mexicaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Moldavische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Nigeriaanse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Oekraïense;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Pakistaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Russische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Servische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Soedanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Somalische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Surinaamse;30
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Thaise;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Tunesische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Turkse;50
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;08;EU-document;*Alle*;*Alle*;Vietnamese;10
