OBJECTID,REF_WISSEL_KRUISING_PUIC,REF_GANG_NAAM,REF_WISSEL_KRUISINGBEEN_PUIC,M_GANG_VAN_T,M_GANG_TOT_T,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,LATITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN
1229,4b519bc1-92f0-41f1-8f23-31adaca9f22f,Rechts,a6f69b03-708c-4e93-8294-ee510dded37c,"0,000","34,065",124462.948,485541.483,2.79199999,124434.999,485560.95799999,2.79199999,52.35692154,52.35709502,4.93894839,4.93853637,34.065,0
1230,4b519bc1-92f0-41f1-8f23-31adaca9f22f,Links,f7293f5a-59b1-4bf9-a540-852a8088a2cf,"0,000","29,628",124462.948,485541.483,2.79199999,124437.5,485556.619,2.874,52.35692154,52.35705616,4.93894839,4.93857348,29.628,0
1231,4b519bc1-92f0-41f1-8f23-31adaca9f22f,Links,78793fe1-a4ae-407d-8d0b-897d6ca1979c,"-4,500","0,000",124466.64,485538.911,2.79199999,124462.948,485541.483,2.79199999,52.35689863,52.35692154,4.93900282,4.93894839,0,-4.5
1232,d1db8c07-bd2e-4549-badc-087c2f414d49,Rechts-Links,a402db0e-f391-4994-983d-93ea65c5be24,"-3,570","0,000",196178.265,322553.61599999,108.78,196181.831,322553.45299999,108.69799999,50.8912837,50.89128197,5.97242059,5.97247125,0,-3.57
1233,d1db8c07-bd2e-4549-badc-087c2f414d49,Rechts-Links,5ef15cd7-8745-4139-be92-dec79d9b6d2c,"0,000","3,692",196181.831,322553.45299999,108.69799999,196185.516,322553.227,108.86199999,50.89128197,50.89127968,5.97247125,5.9725236,3.692,0
1234,d1db8c07-bd2e-4549-badc-087c2f414d49,Links-Rechts,46895f0d-0240-4ae0-8c89-348703534260,"-3,338","0,000",196178.614,322554.342,108.821,196181.831,322553.45299999,108.69799999,50.8912902,50.89128197,5.97242564,5.97247125,0,-3.338
1235,d1db8c07-bd2e-4549-badc-087c2f414d49,Links-Rechts,e3cb5dd4-3528-457b-b801-3476798e42eb,"0,000","3,620",196181.831,322553.45299999,108.69799999,196185.33499999,322552.54399999,108.882,50.89128197,50.89127355,5.97247125,5.97252095,3.62,0
1236,ac4a205b-f804-456f-9d04-ae7e3387d031,Links,33efcbb5-65bd-4d83-a405-480499379172,"-4,500","0,000",92645.346,464160.685,5.32099999,92642.398,464157.28499999,5.32099999,52.16208636,52.16205547,4.47588309,4.47584063,0,-4.5
1237,ac4a205b-f804-456f-9d04-ae7e3387d031,Links,3c60ac4b-30fc-438b-9739-242a87dead9d,"0,000","58,138",92642.398,464157.28499999,5.32099999,92606.353,464111.689,5.32099999,52.16205547,52.16164163,4.47584063,4.47532227,58.138,0
1238,ac4a205b-f804-456f-9d04-ae7e3387d031,Rechts,33efcbb5-65bd-4d83-a405-480499379172,"-4,500","0,000",92645.346,464160.685,5.32099999,92642.398,464157.28499999,5.32099999,52.16208636,52.16205547,4.47588309,4.47584063,0,-4.5
1239,ac4a205b-f804-456f-9d04-ae7e3387d031,Rechts,476cc9da-21af-41af-9c2a-632070e3f748,"0,000","58,132",92642.398,464157.28499999,5.32099999,92604.32099999,464113.359,5.32099999,52.16205547,52.16165641,4.47584063,4.47529227,58.132,0
1240,a7fce86d-5504-43ec-9cf1-e0de9db8669f,Rechts,d7049fc7-270b-4564-b447-d4a1a0779ef7,"-4,501","0,000",184374.505,339201.63799999,34.17499999,184372.69099999,339205.75699999,34.17499999,51.04165358,51.04169069,5.80602586,5.80600033,0,-4.501
1241,a7fce86d-5504-43ec-9cf1-e0de9db8669f,Rechts,1416892f-c3d7-411a-9feb-d7089ccbb839,"0,000","34,087",184372.69099999,339205.75699999,34.17499999,184361.378,339237.88799999,34.17499999,51.04169069,51.04198009,5.80600033,5.80584166,34.087,0
1242,a7fce86d-5504-43ec-9cf1-e0de9db8669f,Links,d7049fc7-270b-4564-b447-d4a1a0779ef7,"-4,501","0,000",184374.505,339201.63799999,34.17499999,184372.69099999,339205.75699999,34.17499999,51.04165358,51.04169069,5.80602586,5.80600033,0,-4.501
1243,a7fce86d-5504-43ec-9cf1-e0de9db8669f,Links,7a2bef6b-1c85-4671-ad2f-5ec7e058b850,"0,000","34,064",184372.69099999,339205.75699999,34.17499999,184358.96599999,339236.934,34.17499999,51.04169069,51.04197164,5.80600033,5.80580719,34.064,0
1244,247a74ee-84fe-43a6-9cf3-7d31cefb8d96,Rechts,1916cab8-2a23-40eb-8f7b-57a2c38187f4,"-2,249","0,000",210814.07699999,462916.329,9.21,210812.53099999,462914.695,9.21,52.15159992,52.15158539,6.2027381,6.20271524,0,-2.249
1245,247a74ee-84fe-43a6-9cf3-7d31cefb8d96,Rechts,41973052-d1d4-4986-a857-31efad72edce,"0,000","34,104",210812.53099999,462914.695,9.21,210787.101,462892.02899999,9.201,52.15158539,52.15138426,6.20271524,6.20233998,34.104,0
1246,247a74ee-84fe-43a6-9cf3-7d31cefb8d96,Links,1916cab8-2a23-40eb-8f7b-57a2c38187f4,"-2,249","0,000",210814.07699999,462916.329,9.21,210812.53099999,462914.695,9.21,52.15159992,52.15158539,6.2027381,6.20271524,0,-2.249
1247,247a74ee-84fe-43a6-9cf3-7d31cefb8d96,Links,f657584a-b78e-48a4-b9bc-a2afc38a779b,"0,000","34,065",210812.53099999,462914.695,9.21,210789.11499999,462889.954,9.21,52.15158539,52.1513654,6.20271524,6.20236907,34.065,0
1248,b50f5a51-205f-405b-a507-ae5e070a6c90,Links-Links,f571d6e6-b321-49ef-b15f-010bf470dd34,"19,924","35,939",84426.31399999,432590.412,3.81999999,84442.153,432592.78399999,3.802,51.87737732,51.87740065,4.36228877,4.36251827,35.939,19.924
1249,b50f5a51-205f-405b-a507-ae5e070a6c90,Links-Links,c05e10de-04ee-4f96-88c3-9796b53cc644,"0,000","19,924",84406.481,432588.56099999,3.841,84426.31399999,432590.412,3.81999999,51.87735818,51.87737732,4.36200116,4.36228877,19.924,0
1250,b50f5a51-205f-405b-a507-ae5e070a6c90,Links-Links,974f025d-c4e4-4ed0-905a-a50c6f22e17a,"-16,014","0,000",84390.478,432587.96299999,3.858,84406.481,432588.56099999,3.841,51.87735077,51.87735818,4.36176892,4.36200116,0,-16.014
1251,b50f5a51-205f-405b-a507-ae5e070a6c90,Links-Rechts,04edc302-3884-4f14-8f5d-2dc5e6305928,"19,950","35,965",84426.417,432589.30699999,3.81999999,84442.421,432589.906,3.802,51.87736741,51.87737482,4.36229049,4.36252275,35.965,19.95
1252,b50f5a51-205f-405b-a507-ae5e070a6c90,Links-Rechts,7e34d7b7-d417-4569-9f2a-44e59262bff0,"9,975","19,950",84416.44899999,432588.934,3.83,84426.417,432589.30699999,3.81999999,51.87736279,51.87736741,4.36214583,4.36229049,19.95,9.975
1253,b50f5a51-205f-405b-a507-ae5e070a6c90,Links-Rechts,1dc02391-cc9f-4485-9494-a193a03165a9,"0,000","9,975",84406.481,432588.56099999,3.841,84416.44899999,432588.934,3.83,51.87735818,51.87736279,4.36200116,4.36214583,9.975,0
1254,b50f5a51-205f-405b-a507-ae5e070a6c90,Links-Rechts,974f025d-c4e4-4ed0-905a-a50c6f22e17a,"-16,014","0,000",84390.478,432587.96299999,3.858,84406.481,432588.56099999,3.841,51.87735077,51.87735818,4.36176892,4.36200116,0,-16.014
1255,b50f5a51-205f-405b-a507-ae5e070a6c90,Rechts-Rechts,0f72d800-f5d7-4ffb-a503-3916ef1d3939,"-16,016","0,000",84390.74599999,432585.08399999,3.858,84406.585,432587.45699999,3.841,51.87732493,51.87734827,4.3617734,4.3620029,0,-16.016
1256,b50f5a51-205f-405b-a507-ae5e070a6c90,Rechts-Rechts,4ed93648-27f6-4d8f-b701-a3cce03ee8fa,"0,000","19,923",84406.585,432587.45699999,3.841,84426.417,432589.30699999,3.81999999,51.87734827,51.87736741,4.3620029,4.36229049,19.923,0
1257,b50f5a51-205f-405b-a507-ae5e070a6c90,Rechts-Rechts,04edc302-3884-4f14-8f5d-2dc5e6305928,"19,923","35,939",84426.417,432589.30699999,3.81999999,84442.421,432589.906,3.802,51.87736741,51.87737482,4.36229049,4.36252275,35.939,19.923
1258,b50f5a51-205f-405b-a507-ae5e070a6c90,Rechts-Links,0f72d800-f5d7-4ffb-a503-3916ef1d3939,"-16,016","0,000",84390.74599999,432585.08399999,3.858,84406.585,432587.45699999,3.841,51.87732493,51.87734827,4.3617734,4.3620029,0,-16.016
1259,b50f5a51-205f-405b-a507-ae5e070a6c90,Rechts-Links,c5b25a94-73f0-4880-8822-e5c006cab8f1,"0,000","9,974",84406.585,432587.45699999,3.841,84416.44899999,432588.934,3.83,51.87734827,51.87736279,4.3620029,4.36214583,9.974,0
1260,b50f5a51-205f-405b-a507-ae5e070a6c90,Rechts-Links,a55e42af-6cc9-4c5d-8122-de03c0fafab3,"9,974","19,949",84416.44899999,432588.934,3.83,84426.31399999,432590.412,3.81999999,51.87736279,51.87737732,4.36214583,4.36228877,19.949,9.974
1261,b50f5a51-205f-405b-a507-ae5e070a6c90,Rechts-Links,f571d6e6-b321-49ef-b15f-010bf470dd34,"19,949","35,965",84426.31399999,432590.412,3.81999999,84442.153,432592.78399999,3.802,51.87737732,51.87740065,4.36228877,4.36251827,35.965,19.949
1262,d4782401-ca9a-4427-97f1-a6f32d7b9fac,Links-Links,9edf4a4e-9fc6-405a-9bb7-ffb7caee2e74,"19,924","32,959",105296.41,499174.995,2.08199999,105288.594,499164.564,2.069,52.47804461,52.47795016,4.65559886,4.65548538,32.959,19.924
1263,d4782401-ca9a-4427-97f1-a6f32d7b9fac,Links-Links,5cacc33e-6e1d-48c6-b799-10b5f4f89495,"0,000","19,924",105309.223,499190.24699999,2.101,105296.41,499174.995,2.08199999,52.47818284,52.47804461,4.65578518,4.65559886,19.924,0
1264,d4782401-ca9a-4427-97f1-a6f32d7b9fac,Links-Links,49b7c29b-7a3b-4dde-9f22-44fd1138a0c5,"-13,035","0,000",105318.149,499199.74599999,2.11399999,105309.223,499190.24699999,2.101,52.47826902,52.47818284,4.65591514,4.65578518,0,-13.035
1265,d4782401-ca9a-4427-97f1-a6f32d7b9fac,Rechts-Links,9edf4a4e-9fc6-405a-9bb7-ffb7caee2e74,"19,950","32,984",105296.41,499174.995,2.08199999,105288.594,499164.564,2.069,52.47804461,52.47795016,4.65559886,4.65548538,32.984,19.95
1266,d4782401-ca9a-4427-97f1-a6f32d7b9fac,Rechts-Links,cce79179-4702-4a9e-b620-0ded3e8fd5b9,"9,974","19,950",105302.392,499182.978,2.092,105296.41,499174.995,2.08199999,52.47811689,52.47804461,4.65568572,4.65559886,19.95,9.974
1267,d4782401-ca9a-4427-97f1-a6f32d7b9fac,Rechts-Links,1bfb3f1b-5ad3-4b96-8b7c-7accd64cf525,"0,000","9,974",105308.373,499190.96,2.101,105302.392,499182.978,2.092,52.47818917,52.47811689,4.65577256,4.65568572,9.974,0
1268,d4782401-ca9a-4427-97f1-a6f32d7b9fac,Rechts-Links,95547d6e-8498-4e14-9676-eda24408dfcd,"-8,218","0,000",105313.321,499197.522,2.11399999,105308.373,499190.96,2.101,52.47824859,52.47818917,4.65584441,4.65577256,0,-8.218
1269,d4782401-ca9a-4427-97f1-a6f32d7b9fac,Links-Rechts,46862f03-c21b-4d62-ab14-d3f7512efaa7,"19,950","30,040",105295.561,499175.70899999,2.08199999,105288.649,499168.359,2.07799999,52.47805095,52.47798427,4.65558626,4.65548562,30.04,19.95
1270,d4782401-ca9a-4427-97f1-a6f32d7b9fac,Links-Rechts,7f1151e4-7930-4494-bbfd-47ea28b2d789,"9,975","19,950",105302.392,499182.978,2.092,105295.561,499175.70899999,2.08199999,52.47811689,52.47805095,4.65568572,4.65558626,19.95,9.975
1271,d4782401-ca9a-4427-97f1-a6f32d7b9fac,Links-Rechts,b3b9351d-8455-4167-ae4d-d7177c76b7d0,"0,000","9,975",105309.223,499190.24699999,2.101,105302.392,499182.978,2.092,52.47818284,52.47811689,4.65578518,4.65568572,9.975,0
1272,d4782401-ca9a-4427-97f1-a6f32d7b9fac,Links-Rechts,49b7c29b-7a3b-4dde-9f22-44fd1138a0c5,"-13,035","0,000",105318.149,499199.74599999,2.11399999,105309.223,499190.24699999,2.101,52.47826902,52.47818284,4.65591514,4.65578518,0,-13.035
1273,d4782401-ca9a-4427-97f1-a6f32d7b9fac,Rechts-Rechts,46862f03-c21b-4d62-ab14-d3f7512efaa7,"19,924","30,013",105295.561,499175.70899999,2.08199999,105288.649,499168.359,2.07799999,52.47805095,52.47798427,4.65558626,4.65548562,30.013,19.924
1274,d4782401-ca9a-4427-97f1-a6f32d7b9fac,Rechts-Rechts,1ef2c104-55c1-4010-af89-fdbda3e0ce73,"0,000","19,924",105308.373,499190.96,2.101,105295.561,499175.70899999,2.08199999,52.47818917,52.47805095,4.65577256,4.65558626,19.924,0
1275,d4782401-ca9a-4427-97f1-a6f32d7b9fac,Rechts-Rechts,95547d6e-8498-4e14-9676-eda24408dfcd,"-8,218","0,000",105313.321,499197.522,2.11399999,105308.373,499190.96,2.101,52.47824859,52.47818917,4.65584441,4.65577256,0,-8.218
1276,fb2d1c06-d9cc-40bd-b761-569086eb6016,Links,d8e6c018-e566-4f07-91ed-35a607b2522e,"-1,324","0,000",177238.50599999,318447.482,46.789,177238.298,318448.78999999,46.789,50.85542428,50.85543604,5.70300305,5.70300017,0,-1.324
1277,fb2d1c06-d9cc-40bd-b761-569086eb6016,Links,abc6c1ff-08ac-4e00-8e86-8ea7fd366344,"0,000","34,065",177238.298,318448.78999999,46.789,177232.931,318482.42999999,46.789,50.85543604,50.85573863,5.70300017,5.70292602,34.065,0
1278,fb2d1c06-d9cc-40bd-b761-569086eb6016,Rechts,d8e6c018-e566-4f07-91ed-35a607b2522e,"-1,324","0,000",177238.50599999,318447.482,46.789,177238.298,318448.78999999,46.789,50.85542428,50.85543604,5.70300305,5.70300017,0,-1.324
1279,fb2d1c06-d9cc-40bd-b761-569086eb6016,Rechts,bc24619c-ab1b-481a-b80d-9d40e70d8c5d,"0,000","27,736",177238.298,318448.78999999,46.789,177235.851,318476.397,46.80899999,50.85543604,50.85568429,5.70300017,5.70296712,27.736,0
1280,6c96b989-1f99-46cc-ae54-0fae6cd536c4,Rechts,78613369-302e-4b62-bb34-9ccedb9a7a4a,"-4,500","0,000",154430.154,462973.26,5.00199999,154433.17199999,462976.598,4.984,52.15493227,52.15496228,5.37887676,5.37892085,0,-4.5
1281,6c96b989-1f99-46cc-ae54-0fae6cd536c4,Rechts,5dff8e5c-0cb2-4ae8-af5e-f003d8842347,"0,000","40,348",154433.17199999,462976.598,4.984,154460.249,463006.511,4.838,52.15496228,52.15523116,5.37892085,5.37931647,40.348,0
1282,6c96b989-1f99-46cc-ae54-0fae6cd536c4,Links,78613369-302e-4b62-bb34-9ccedb9a7a4a,"-4,500","0,000",154430.154,462973.26,5.00199999,154433.17199999,462976.598,4.984,52.15493227,52.15496228,5.37887676,5.37892085,0,-4.5
1283,6c96b989-1f99-46cc-ae54-0fae6cd536c4,Links,98bc6a7c-192b-48ea-a269-6573160db33c,"0,000","47,005",154433.17199999,462976.598,4.984,154462.76999999,463013.09399999,4.79199999,52.15496228,52.15529033,5.37892085,5.3793533,47.005,0
1284,866567c9-a641-4c79-a594-767712784661,Rechts,6fe37b86-9e1f-497f-8686-c23fb3125bf9,"-4,500","0,000",91266.03299999,395800.587,4.16699999,91267.97,395804.64899999,4.16699999,51.547552,51.54758873,4.46835008,4.46837727,0,-4.5
1285,866567c9-a641-4c79-a594-767712784661,Rechts,d95ea085-8661-4c48-b935-a0b8c4e92859,"0,000","34,065",91267.97,395804.64899999,4.16699999,91282.634,395835.396,4.16699999,51.54758873,51.54786673,4.46837727,4.46858307,34.065,0
1286,866567c9-a641-4c79-a594-767712784661,Links,6fe37b86-9e1f-497f-8686-c23fb3125bf9,"-4,500","0,000",91266.03299999,395800.587,4.16699999,91267.97,395804.64899999,4.16699999,51.547552,51.54758873,4.46835008,4.46837727,0,-4.5
1287,866567c9-a641-4c79-a594-767712784661,Links,1188ec93-7c72-41a6-8dd8-15cd603f2ff6,"0,000","34,088",91267.97,395804.64899999,4.16699999,91280.178,395836.451,4.16699999,51.54758873,51.54787594,4.46837727,4.46854747,34.088,0
1288,968e15a0-ee1e-4d28-9c95-37d82edd322c,Rechts-Rechts,131933bb-dbc7-4e6c-8e7c-a7a1dda3e748,"19,924","35,940",62272.93,438664.35999999,5.309,62258.89299999,438672.071,5.309,51.92871114,51.92877809,4.03900215,4.03879603,35.94,19.924
1289,968e15a0-ee1e-4d28-9c95-37d82edd322c,Rechts-Rechts,e7a2da9f-ccf0-4f8a-a9d6-a01cb799ed13,"0,000","19,924",62290.89499999,438655.75599999,5.309,62272.93,438664.35999999,5.309,51.92863682,51.92871114,4.0392656,4.03900215,19.924,0
1290,968e15a0-ee1e-4d28-9c95-37d82edd322c,Rechts-Rechts,c7509434-3053-488f-b567-46ed4d92abdc,"-9,231","0,000",62299.423,438652.222,5.27799999,62290.89499999,438655.75599999,5.309,51.92860649,51.92863682,4.03939051,4.0392656,0,-9.231
1291,968e15a0-ee1e-4d28-9c95-37d82edd322c,Links-Rechts,131933bb-dbc7-4e6c-8e7c-a7a1dda3e748,"19,949","35,965",62272.93,438664.35999999,5.309,62258.89299999,438672.071,5.309,51.92871114,51.92877809,4.03900215,4.03879603,35.965,19.949
1292,968e15a0-ee1e-4d28-9c95-37d82edd322c,Links-Rechts,19957af4-ebe7-4b53-bed4-9ae44ef47977,"9,975","19,949",62281.673,438659.558,5.309,62272.93,438664.35999999,5.309,51.92866945,51.92871114,4.03913053,4.03900215,19.949,9.975
1293,968e15a0-ee1e-4d28-9c95-37d82edd322c,Links-Rechts,22dc44bd-c831-491f-98ca-47a4211ca05f,"0,000","9,975",62290.415,438654.755,5.309,62281.673,438659.558,5.309,51.92862775,51.92866945,4.03925889,4.03913053,9.975,0
1294,968e15a0-ee1e-4d28-9c95-37d82edd322c,Links-Rechts,d01b413f-f92e-4fef-846a-1b2cc917f716,"-10,277","0,000",62299.402,438649.76899999,5.25699999,62290.415,438654.755,5.309,51.92858444,51.92862775,4.03939087,4.03925889,0,-10.277
1295,968e15a0-ee1e-4d28-9c95-37d82edd322c,Rechts-Links,d08005c2-b175-45d1-9869-4386b204f795,"19,951","35,966",62272.44999999,438663.35999999,5.309,62257.644,438669.46399999,5.309,51.92870208,51.92875446,4.03899544,4.03877858,35.966,19.951
1296,968e15a0-ee1e-4d28-9c95-37d82edd322c,Rechts-Links,62acdaea-660b-4586-9424-25f25147aab0,"9,975","19,951",62281.673,438659.558,5.309,62272.44999999,438663.35999999,5.309,51.92866945,51.92870208,4.03913053,4.03899544,19.951,9.975
1297,968e15a0-ee1e-4d28-9c95-37d82edd322c,Rechts-Links,55210737-23bc-4f97-b009-90c103cb9744,"0,000","9,975",62290.89499999,438655.75599999,5.309,62281.673,438659.558,5.309,51.92863682,51.92866945,4.0392656,4.03913053,9.975,0
1298,968e15a0-ee1e-4d28-9c95-37d82edd322c,Rechts-Links,c7509434-3053-488f-b567-46ed4d92abdc,"-9,231","0,000",62299.423,438652.222,5.27799999,62290.89499999,438655.75599999,5.309,51.92860649,51.92863682,4.03939051,4.0392656,0,-9.231
1299,968e15a0-ee1e-4d28-9c95-37d82edd322c,Links-Links,d08005c2-b175-45d1-9869-4386b204f795,"19,924","35,939",62272.44999999,438663.35999999,5.309,62257.644,438669.46399999,5.309,51.92870208,51.92875446,4.03899544,4.03877858,35.939,19.924
1300,968e15a0-ee1e-4d28-9c95-37d82edd322c,Links-Links,ce9ad320-d6c5-4c48-8b94-c89e21f38ebd,"0,000","19,924",62290.415,438654.755,5.309,62272.44999999,438663.35999999,5.309,51.92862775,51.92870208,4.03925889,4.03899544,19.924,0
1301,968e15a0-ee1e-4d28-9c95-37d82edd322c,Links-Links,d01b413f-f92e-4fef-846a-1b2cc917f716,"-10,277","0,000",62299.402,438649.76899999,5.25699999,62290.415,438654.755,5.309,51.92858444,51.92862775,4.03939087,4.03925889,0,-10.277
1302,0abda76e-b889-4126-8304-24f89fa90644,Links,7bcd556f-4ace-4501-96bf-a11e60dff7c6,"-4,500","0,000",105122.742,424597.44099999,0.975,105118.321,424598.28,1.00299999,51.80777594,51.80778309,4.66398145,4.66391723,0,-4.5
1303,0abda76e-b889-4126-8304-24f89fa90644,Links,4baf58c8-0776-435d-b423-57e16e57ba88,"0,000","47,019",105118.321,424598.28,1.00299999,105072.128,424607.052,1.292,51.80778309,51.8078578,4.66391723,4.66324622,47.019,0
1304,0abda76e-b889-4126-8304-24f89fa90644,Rechts,7bcd556f-4ace-4501-96bf-a11e60dff7c6,"-4,500","0,000",105122.742,424597.44099999,0.975,105118.321,424598.28,1.00299999,51.80777594,51.80778309,4.66398145,4.66391723,0,-4.5
1305,0abda76e-b889-4126-8304-24f89fa90644,Rechts,31fb3267-0fd5-41ea-bdf2-f42292b7db85,"0,000","43,294",105118.321,424598.28,1.00299999,105076.28,424608.558,1.28,51.80778309,51.80787171,4.66391723,4.6633062,43.294,0
1306,9b477cd4-613a-4357-b20d-440f1368cbce,Rechts,60d9774e-0435-4687-b845-89f2db6b8b01,"-3,900","0,000",124397.394,485587.03499999,3.043,124400.599,485584.813,3.02199999,52.35732729,52.35730749,4.93798201,4.93802926,0,-3.9
1307,9b477cd4-613a-4357-b20d-440f1368cbce,Rechts,c0ff6204-f51a-40be-9491-1a206e000998,"0,000","36,470",124400.599,485584.813,3.02199999,124430.568,485564.031,2.822,52.35730749,52.35712239,4.93802926,4.93847105,36.47,0
1308,9b477cd4-613a-4357-b20d-440f1368cbce,Links,60d9774e-0435-4687-b845-89f2db6b8b01,"-3,900","0,000",124397.394,485587.03499999,3.043,124400.599,485584.813,3.02199999,52.35732729,52.35730749,4.93798201,4.93802926,0,-3.9
1309,9b477cd4-613a-4357-b20d-440f1368cbce,Links,64167330-2c66-4f2a-86b5-c37a16aebdae,"0,000","30,948",124400.599,485584.813,3.02199999,124427.191,485569.02,2.853,52.35730749,52.35716704,4.93802926,4.93842103,30.948,0
1310,f5818e5c-3c89-4a48-91c6-7408e08e7614,Links,c4f4d2a1-865c-4f51-97a8-3b7d71120f08,"-3,900","0,000",110973.477,516844.477,2.33599999,110970.045,516842.624,2.349,52.63732225,52.63730532,4.7368183,4.73676785,0,-3.9
1311,f5818e5c-3c89-4a48-91c6-7408e08e7614,Links,38817922-32ee-4f85-a3a7-04ca6fa1d9bd,"0,000","36,493",110970.045,516842.624,2.349,110939.413,516822.83199999,2.403,52.63730532,52.63712499,4.73676785,4.736318,36.493,0
1312,f5818e5c-3c89-4a48-91c6-7408e08e7614,Rechts,c4f4d2a1-865c-4f51-97a8-3b7d71120f08,"-3,900","0,000",110973.477,516844.477,2.33599999,110970.045,516842.624,2.349,52.63732225,52.63730532,4.7368183,4.73676785,0,-3.9
1313,f5818e5c-3c89-4a48-91c6-7408e08e7614,Rechts,646562c1-173d-4c6f-882c-294d7b43912c,"0,000","28,647",110970.045,516842.624,2.349,110944.835,516829.01899999,2.454,52.63730532,52.63718102,4.73676785,4.73639727,28.647,0
1314,cede7a17-1d58-422d-967c-2c44d6bf6126,Links,da405845-350e-47e8-9b49-45c50764cff7,"-4,500","0,000",73080.091,436527.63,5.405,73076.634,436530.511,5.405,51.91120611,51.91123149,4.1966076,4.19655668,0,-4.5
1315,cede7a17-1d58-422d-967c-2c44d6bf6126,Links,b4e1c46d-b73e-45c4-8236-334fb920427f,"0,000","34,088",73076.634,436530.511,5.405,73048.834,436550.199,5.405,51.91123149,51.91140433,4.19655668,4.19614804,34.088,0
1316,cede7a17-1d58-422d-967c-2c44d6bf6126,Rechts,da405845-350e-47e8-9b49-45c50764cff7,"-4,500","0,000",73080.091,436527.63,5.405,73076.634,436530.511,5.405,51.91120611,51.91123149,4.1966076,4.19655668,0,-4.5
1317,cede7a17-1d58-422d-967c-2c44d6bf6126,Rechts,9c8aeb72-eb1b-4234-820c-641c367d5fec,"0,000","34,065",73076.634,436530.511,5.405,73050.464,436552.318,5.405,51.91123149,51.91142361,4.19655668,4.19617122,34.065,0
1318,174d69d8-dbd2-481a-b2db-30cd058e6cfd,Rechts-Rechts,c1dddae1-3282-434b-89c1-4a431c119d63,"19,924","32,959",87331.239,437775.548,3.802,87321.448,437784.15299999,3.712,51.92433743,51.92441357,4.40345063,4.40330662,32.959,19.924
1319,174d69d8-dbd2-481a-b2db-30cd058e6cfd,Rechts-Rechts,a63ffc15-8873-4038-aa05-7544cc420d44,"0,000","19,924",87346.909,437763.25199999,3.94099999,87331.239,437775.548,3.802,51.92422883,51.92433743,4.40368082,4.40345063,19.924,0
1320,174d69d8-dbd2-481a-b2db-30cd058e6cfd,Rechts-Rechts,cbd97b70-a26e-4d77-9cbf-9b9a55dd55a4,"-6,860","0,000",87352.532,437759.32299999,3.988,87346.909,437763.25199999,3.94099999,51.9241942,51.92422883,4.40376333,4.40368082,0,-6.86
1321,174d69d8-dbd2-481a-b2db-30cd058e6cfd,Links-Rechts,c1dddae1-3282-434b-89c1-4a431c119d63,"19,949","32,984",87331.239,437775.548,3.802,87321.448,437784.15299999,3.712,51.92433743,51.92441357,4.40345063,4.40330662,32.984,19.949
1322,174d69d8-dbd2-481a-b2db-30cd058e6cfd,Links-Rechts,0dbfba4f-69bc-4008-8826-445f1b1f1bbd,"9,975","19,949",87338.731,437768.96399999,3.871,87331.239,437775.548,3.802,51.92427917,51.92433743,4.40356083,4.40345063,19.949,9.975
1323,174d69d8-dbd2-481a-b2db-30cd058e6cfd,Links-Rechts,103d4b23-7d15-42e1-aba1-04002c228e8d,"0,000","9,975",87346.224,437762.379,3.94099999,87338.731,437768.96399999,3.871,51.9242209,51.92427917,4.40367104,4.40356083,9.975,0
1324,174d69d8-dbd2-481a-b2db-30cd058e6cfd,Links-Rechts,e85b0e16-c59c-4b32-88ec-cfe593612679,"-10,253","0,000",87353.895,437755.576,4.04699999,87346.224,437762.379,3.94099999,51.92416069,51.9242209,4.40378388,4.40367104,0,-10.253
1325,174d69d8-dbd2-481a-b2db-30cd058e6cfd,Links-Links,9d39805a-491b-4b5a-895a-1c4e89945979,"19,924","32,572",87330.554,437774.67599999,3.802,87320.17699999,437781.908,3.684,51.92432951,51.92439324,4.40344084,4.40328858,32.572,19.924
1326,174d69d8-dbd2-481a-b2db-30cd058e6cfd,Links-Links,c79318ca-af4d-4099-8f84-13892fd0cdc4,"0,000","19,924",87346.224,437762.379,3.94099999,87330.554,437774.67599999,3.802,51.9242209,51.92432951,4.40367104,4.40344084,19.924,0
1327,174d69d8-dbd2-481a-b2db-30cd058e6cfd,Links-Links,e85b0e16-c59c-4b32-88ec-cfe593612679,"-10,253","0,000",87353.895,437755.576,4.04699999,87346.224,437762.379,3.94099999,51.92416069,51.9242209,4.40378388,4.40367104,0,-10.253
