FID,ID,GERECHTIGDE,ADRES,POSTCODE,ZAKRECHT,AANDEEL,ACT_GEG,KAARTPERCEEL,PERCEELNUMMER,GEOMETRIE
BRK_GEM_ZAKRECHT_SQL.50021,50021,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 4036 G 0,NBH00 H 4036 G 0,"POLYGON ((184278.578 427449.742, 184284.71 427442.26, 184285.364 427442.703, 184279.182 427451.866, 184287.92 427457.882, 184285.838 427460.896, 184285.11 427460.4, 184282.4 427460.94, 184281.11 427462.512, 184272.842 427456.74, 184275.159 427453.913, 184278.578 427449.742))"
BRK_GEM_ZAKRECHT_SQL.50398,50398,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 4374 G 0,NBH00 H 4374 G 0,"POLYGON ((185884.371 428048.852, 185878.329 428056.942, 185878.706 428056.321, 185878.945 428055.443, 185878.961 428054.991, 185878.907 428054.481, 185878.702 428053.88, 185878.491 428053.49, 185878.211 428053.118, 185877.948 428052.855, 185858.858 428036.021, 185852.82 428030.697, 185846.646 428025.253, 185840.33 428019.684, 185834.132 428014.219, 185827.774 428008.612, 185821.674 428003.234, 185815.477 427997.719, 185809.231 427992.085, 185807.531 427990.552, 185806.258 427989.883, 185805.385 427989.746, 185804.693 427989.791, 185803.907 427990.014, 185802.818 427990.718, 185814.499 427978.271, 185813.889 427979.352, 185813.593 427980.45, 185813.63 427981.745, 185814.096 427982.656, 185814.941 427983.477, 185856.283 428020.175, 185854.232 428022.125, 185882.367 428046.899, 185884.371 428048.852))"
BRK_GEM_ZAKRECHT_SQL.50044,50044,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 4059 G 0,NBH00 H 4059 G 0,"POLYGON ((184292.971 427450.569, 184296.722 427453.137, 184301.167 427456.18, 184307.91 427460.797, 184315.995 427466.334, 184323.923 427471.763, 184333.06 427478.02, 184338.84 427481.98, 184347.268 427487.761, 184355.147 427493.165, 184373.338 427505.641, 184366.089 427515.86, 184358.101 427510.381, 184350.183 427504.951, 184342.288 427499.537, 184334.441 427494.156, 184326.595 427488.775, 184318.584 427483.281, 184308.863 427476.615, 184301.04 427471.25, 184285.838 427460.896, 184287.92 427457.882, 184292.971 427450.569))"
BRK_GEM_ZAKRECHT_SQL.50402,50402,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 4380 G 0,NBH00 H 4380 G 0,"POLYGON ((184499.868 427965.509, 184478.883 427948.977, 184476.049 427946.744, 184465.446 427938.388, 184454.835 427930.025, 184443.034 427920.724, 184442.249 427920.105, 184439.901 427918.255, 184429.324 427909.933, 184417.353 427900.514, 184416.673 427900.014, 184415.961 427899.561, 184415.221 427899.154, 184414.457 427898.798, 184413.67 427898.492, 184412.862 427898.243, 184412.037 427898.058, 184411.201 427897.937, 184410.357 427897.881, 184409.512 427897.891, 184408.678 427897.965, 184407.853 427898.102, 184407.041 427898.302, 184406.246 427898.564, 184405.473 427898.886, 184404.728 427899.266, 184403.874 427899.788, 184403.063 427900.377, 184402.301 427901.027, 184401.593 427901.735, 184400.943 427902.497, 184368.9 427943.143, 184355.438 427960.233, 184348.906 427968.525, 184346.647 427971.394, 184346.048 427972.209, 184345.506 427973.063, 184345.023 427973.952, 184344.602 427974.871, 184344.244 427975.817, 184344.005 427976.63, 184343.835 427977.461, 184343.735 427978.302, 184343.707 427979.15, 184343.75 427979.996, 184343.864 427980.836, 184344.057 427981.697, 184344.325 427982.537, 184344.665 427983.351, 184345.077 427984.132, 184345.555 427984.873, 184346.222 427985.746, 184346.949 427986.568, 184347.734 427987.337, 184348.571 427988.047, 184361.565 427998.296, 184375.801 428009.524, 184388.011 428019.154, 184395.897 428025.369, 184397.608 428026.718, 184410.292 428036.715, 184423.428 428047.068, 184454.673 428071.713, 184455.311 428072.198, 184455.979 428072.641, 184456.675 428073.039, 184457.395 428073.39, 184458.137 428073.693, 184458.951 428073.925, 184459.78 428074.096, 184460.619 428074.206, 184461.465 428074.254, 184462.311 428074.239, 184463.144 428074.186, 184463.971 428074.077, 184464.788 428073.913, 184465.593 428073.693, 184466.381 428073.419, 184452.656 428090.337, 184453.033 428089.704, 184453.29 428089.176, 184453.48 428088.705, 184453.648 428088.19, 184453.938 428086.633, 184453.919 428085.05, 184453.587 428083.501, 184452.949 428082.05, 184452.043 428080.753, 184450.9 428079.66, 184447.621 428077.072, 184426.55 428060.44, 184391.479 428032.718, 184381.176 428024.574, 184367.012 428013.403, 184358.252 428006.495, 184334.66 427987.889, 184332.625 427986.293, 184330.758 427988.669, 184321.716 428000.176, 184316.416 427995.881, 184327.327 427982.041, 184328.345 427980.75, 184406.809 427881.227, 184478.71 427938.08, 184498.018 427953.214, 184498.714 427952.334, 184505.738 427957.979, 184536.158 427982.424, 184537.95 427982.362, 184540.971 427982.018, 184538.778 427984.816, 184530.435 427994.401, 184530.31 427993.396, 184530.021 427992.356, 184529.733 427991.428, 184529.379 427990.522, 184528.961 427989.645, 184528.482 427988.799, 184527.981 427988.123, 184527.438 427987.479, 184526.857 427986.871, 184526.238 427986.3, 184525.585 427985.769, 184502.167 427967.32, 184499.868 427965.509))"
BRK_GEM_ZAKRECHT_SQL.50406,50406,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 4388 G 0,NBH00 H 4388 G 0,"POLYGON ((184305.601 428010, 184316.416 427995.881, 184321.716 428000.176, 184308.91 428016.65, 184305.601 428010))"
BRK_GEM_ZAKRECHT_SQL.49696,49696,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 3697 G 0,NBH00 H 3697 G 0,"POLYGON ((185445.174 428208.611, 185421.98 428212.127, 185412.97 428213.507, 185406.091 428214.572, 185405.716 428214.669, 185405.367 428214.839, 185405.059 428215.075, 185404.805 428215.368, 185404.615 428215.706, 185404.496 428216.075, 185404.453 428216.46, 185404.984 428219.783, 185395.933 428221.171, 185387.255 428222.444, 185386.827 428218.527, 185386.661 428218.153, 185386.437 428217.81, 185386.162 428217.508, 185385.841 428217.253, 185385.484 428217.053, 185385.1 428216.913, 185384.698 428216.836, 185384.289 428216.824, 185383.883 428216.878, 185377.491 428217.851, 185367.329 428219.41, 185365.066 428214.265, 185367.642 428212.917, 185375.695 428208.707, 185383.318 428204.721, 185384.597 428204.262, 185393.225 428202.932, 185402.442 428201.511, 185411.302 428200.145, 185419.824 428198.831, 185420.538 428203.356, 185421.398 428204.549, 185422.812 428204.953, 185444.45 428201.597, 185445.174 428208.611))"
BRK_GEM_ZAKRECHT_SQL.50480,50480,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 4418 G 0,NBH00 H 4418 G 0,"POLYGON ((185656.756 427327.219, 185652.468 427324.41, 185652.446 427324.396, 185610.673 427296.982, 185610.171 427296.558, 185609.342 427296.274, 185608.116 427296.579, 185607.432 427297.315, 185615.935 427285.63, 185617.266 427286.479, 185623.856 427290.811, 185629.048 427294.224, 185633.996 427297.478, 185638.957 427300.739, 185643.97 427304.035, 185649.022 427307.357, 185658.067 427313.304, 185665.368 427318.104, 185670.564 427321.521, 185675.592 427324.827, 185680.608 427328.124, 185685.492 427331.336, 185692.935 427336.229, 185700.697 427341.254, 185705.781 427344.617, 185710.65 427347.838, 185715.739 427351.205, 185720.674 427354.469, 185728.32 427359.527, 185735.685 427364.399, 185740.761 427367.758, 185748.292 427372.706, 185766.634 427384.667, 185767.508 427385.047, 185768.454 427385.144, 185769.182 427385.112, 185769.961 427384.795, 185770.749 427384.124, 185761.445 427397.443, 185761.557 427396.677, 185761.514 427396.018, 185761.246 427395.223, 185760.752 427394.55, 185737.214 427378.955, 185690.043 427347.704, 185686.199 427345.743, 185684.283 427344.765, 185680.94 427343.06, 185679.529 427342.136, 185675.011 427339.177, 185673.453 427338.156, 185670.504 427336.224, 185665.985 427333.264, 185661.454 427330.296, 185656.756 427327.219))"
BRK_GEM_ZAKRECHT_SQL.49729,49729,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 3737 G 0,NBH00 H 3737 G 0,"POLYGON ((185304.789 427128.844, 185297.248 427123.615, 185292.467 427120.299, 185287.231 427116.668, 185284.659 427114.754, 185283.842 427115.91, 185281.76 427114.371, 185276.656 427110.823, 185271.934 427107.537, 185266.99 427104.049, 185260.761 427112.839, 185258.013 427110.923, 185256.41 427109.753, 185250.156 427118.675, 185245.348 427115.299, 185248.801 427110.383, 185251.777 427106.224, 185250.834 427102.286, 185243.368 427097.016, 185242.474 427098.295, 185234.061 427092.274, 185231.354 427090.368, 185227.218 427087.504, 185229.944 427083.643, 185232.433 427085.423, 185233.716 427086.341, 185238 427080.23, 185245.274 427085.322, 185242.387 427089.299, 185254.825 427097.983, 185257.509 427094.072, 185258.745 427094.897, 185262.433 427089.882, 185265.981 427084.819, 185269.328 427080.057, 185274.666 427072.571, 185279.095 427075.679, 185273.917 427083.142, 185272.852 427083.264, 185267.155 427090.997, 185267.447 427092.172, 185265.303 427095.254, 185270.21 427098.701, 185275.224 427102.224, 185279.969 427105.557, 185285.024 427109.108, 185287.265 427110.683, 185286.168 427112.204, 185291.666 427116.018, 185296.652 427119.477, 185301.666 427122.955, 185306.538 427126.335, 185304.789 427128.844))"
BRK_GEM_ZAKRECHT_SQL.50088,50088,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 4104 G 0,NBH00 H 4104 G 0,"POLYGON ((184383.84 427416.53, 184370.59 427435.82, 184353.656 427460.439, 184338.84 427481.98, 184333.06 427478.02, 184346.89 427457.92, 184352.398 427449.908, 184358.81 427440.581, 184365.225 427431.248, 184371.663 427421.882, 184378.058 427412.579, 184384.464 427403.261, 184390.868 427393.945, 184396.35 427385.97, 184410.36 427365.61, 184416.17 427369.6, 184409.778 427378.878, 184404.276 427386.865, 184398.778 427394.846, 184383.84 427416.53))"
BRK_GEM_ZAKRECHT_SQL.50089,50089,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 4105 G 0,NBH00 H 4105 G 0,"POLYGON ((184400.44 427427.97, 184397.65 427431.92, 184405.55 427437.356, 184413.532 427442.849, 184416.454 427444.86, 184408.32 427456.327, 184399.206 427450.036, 184389.62 427443.42, 184386.99 427447.13, 184379.139 427441.715, 184370.59 427435.82, 184383.84 427416.53, 184392.447 427422.461, 184400.44 427427.97))"
BRK_GEM_ZAKRECHT_SQL.50100,50100,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 4116 G 0,NBH00 H 4116 G 0,"POLYGON ((184376.569 427342.566, 184370.451 427338.394, 184413.528 427276.027, 184414.205 427275.047, 184496.951 427331.384, 184452.241 427394.411, 184444.854 427389.33, 184436.941 427383.887, 184416.17 427369.6, 184410.36 427365.61, 184404.181 427361.396, 184396.329 427356.042, 184390.082 427351.782, 184385.485 427348.647, 184381.028 427345.607, 184376.569 427342.566), (184383.236 427330.764, 184383.222 427331.106, 184383.282 427331.442, 184383.413 427331.758, 184383.609 427332.038, 184383.861 427332.269, 184400.874 427343.943, 184403.429 427345.695, 184403.45 427345.71, 184411.545 427351.271, 184419.616 427356.815, 184422.04 427358.48, 184427.647 427362.339, 184435.585 427367.803, 184455.629 427381.598, 184456.764 427380.714, 184457.65 427379.58, 184460.586 427375.314, 184466.073 427367.34, 184471.506 427359.445, 184476.869 427351.651, 184481.738 427344.575, 184484.791 427340.137, 184489.42 427333.41, 184489.87 427332.63, 184473.13 427321.12, 184472.122 427320.425, 184465.092 427315.578, 184458.169 427310.805, 184451.103 427305.933, 184446.798 427302.965, 184439.75 427298.11, 184432.955 427293.422, 184428.513 427290.357, 184424.069 427287.291, 184416.59 427282.13, 184404.084 427300.26, 184399.218 427307.314, 184396.159 427311.749, 184391.294 427318.802, 184386.617 427325.583, 184383.48 427330.13, 184383.323 427330.434, 184383.236 427330.764))"
BRK_GEM_ZAKRECHT_SQL.49779,49779,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 3801 G 0,NBH00 H 3801 G 0,"POLYGON ((185433.279 427941.583, 185431.709 427943.036, 185429.41 427942.311, 185426.999 427941.736, 185425.474 427941.425, 185423.459 427941.268, 185421.658 427941.479, 185419.818 427942.099, 185417.435 427942.963, 185414.813 427944.273, 185412.076 427946.121, 185409.752 427947.92, 185404.733 427952.376, 185400.748 427956.074, 185385.919 427971.708, 185382.851 427969.135, 185384.43 427969.5, 185386.15 427968.71, 185392.43 427962.05, 185398.757 427955.294, 185402.04 427951.96, 185403.35 427950.513, 185409.24 427944.634, 185411.641 427942.841, 185412.848 427942.177, 185414.111 427941.627, 185415.998 427940.971, 185417.927 427940.449, 185419.99 427940.014, 185422.076 427939.707, 185426.027 427939.255, 185426.166 427939.239, 185429.2 427941.372, 185431.278 427941.654, 185433.279 427941.583))"
BRK_GEM_ZAKRECHT_SQL.50126,50126,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 4144 G 0,NBH00 H 4144 G 0,"POLYGON ((184301.076 427527.097, 184308.399 427533.056, 184315.762 427539.046, 184323.099 427545.015, 184330.467 427551.01, 184337.244 427556.523, 184336.402 427557.71, 184271.977 427503.423, 184278.972 427509.114, 184286.304 427515.079, 184293.775 427521.157, 184301.076 427527.097))"
BRK_GEM_ZAKRECHT_SQL.49833,49833,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 3807 G 0,NBH00 H 3807 G 0,"POLYGON ((185547.951 427102.257, 185585.19 427108.425, 185611.298 427113.908, 185585.55 427117.786, 185572.237 427125.499, 185568.188 427149.352, 185532.541 427124.756, 185547.951 427102.257))"
BRK_GEM_ZAKRECHT_SQL.50154,50154,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 H 4178 G 0,NBH00 H 4178 G 0,"POLYGON ((184101.266 426710.21, 184100.822 426710.489, 184131.855 426665.739, 184131.768 426666.258, 184131.747 426666.783, 184131.793 426667.307, 184131.906 426667.821, 184132.082 426668.316, 184132.32 426668.785, 184132.615 426669.22, 184132.964 426669.614, 184133.359 426669.961, 184134.023 426670.419, 184193.031 426710.944, 184195.735 426712.797, 184254.192 426752.696, 184256.823 426754.491, 184293.371 426779.473, 184311.482 426791.808, 184374.045 426834.391, 184381.746 426839.662, 184402.572 426853.846, 184403.769 426854.508, 184404.269 426854.784, 184405.495 426855.337, 184406.381 426855.629, 184407.684 426855.629, 184408.804 426855.349, 184410.116 426854.938, 184412.089 426853.704, 184400.676 426869.669, 184379.601 426901.06, 184379.36 426897.315, 184362.615 426885.885, 184360.144 426884.095, 184351.375 426878.086, 184346.402 426874.678, 184341.487 426871.311, 184336.481 426867.88, 184331.478 426864.452, 184326.581 426861.097, 184321.582 426857.671, 184316.497 426854.187, 184311.945 426851.068, 184302.682 426844.755, 184284.197 426832.234, 184266.128 426820.024, 184265.225 426819.407, 184249.807 426808.892, 184241.801 426803.446, 184236.649 426799.941, 184231.575 426796.489, 184225.346 426792.252, 184219.405 426788.21, 184214.242 426784.697, 184208.873 426781.056, 184203.652 426777.515, 184198.482 426774.009, 184193.363 426770.537, 184188.177 426767.02, 184181.801 426762.696, 184168.632 426753.474, 184164.165 426750.425, 184158.859 426746.803, 184153.966 426743.463, 184148.563 426739.906, 184143.397 426736.387, 184137.167 426732.143, 184131.054 426727.979, 184125.974 426724.519, 184120.784 426720.983, 184115.678 426717.508, 184110.324 426713.865, 184105.256 426710.416, 184104.803 426710.152, 184104.318 426709.952, 184103.811 426709.819, 184103.29 426709.757, 184102.765 426709.765, 184102.247 426709.845, 184101.744 426709.994, 184101.266 426710.21), (184384.398 426880.713, 184381.585 426884.936, 184384.497 426886.876, 184387.311 426882.653, 184384.398 426880.713))"
BRK_GEM_ZAKRECHT_SQL.54515,54515,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 I 2340 G 0,NBH00 I 2340 G 0,"POLYGON ((186475.174 428543.757, 186479.534 428552.965, 186458.017 428561.573, 186454.655 428553.505, 186452.401 428548.27, 186473.843 428540.357, 186475.174 428543.757))"
BRK_GEM_ZAKRECHT_SQL.54527,54527,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 I 2344 G 0,NBH00 I 2344 G 0,"POLYGON ((186272.658 428688.893, 186272.138 428688.473, 186271.174 428687.408, 186256.377 428673.646, 186239.468 428657.978, 186230.163 428649.111, 186229.534 428648.091, 186228.969 428647.006, 186228.485 428646.144, 186228.23 428645.453, 186228.118 428644.458, 186228.174 428644.001, 186228.287 428643.658, 186228.418 428643.014, 186228.726 428642.391, 186229.314 428641.802, 186230.022 428641.12, 186230.633 428640.641, 186236.208 428638.212, 186253.753 428631.061, 186280.93 428619.675, 186282.093 428622.454, 186277.764 428624.267, 186277.74 428624.21, 186276.78 428624.614, 186276.81 428624.666, 186272.81 428626.35, 186272.75 428626.22, 186272.46 428626.34, 186272.51 428626.47, 186268.7 428628.07, 186268.64 428627.94, 186268.35 428628.06, 186268.41 428628.19, 186264.59 428629.79, 186264.536 428629.662, 186264.241 428629.785, 186264.295 428629.914, 186260.472 428631.517, 186260.356 428631.241, 186259.047 428631.79, 186259.164 428632.066, 186258.388 428632.392, 186251.699 428635.196, 186251.445 428635.303, 186251.328 428635.026, 186250.993 428635.166, 186250.018 428635.575, 186250.136 428635.852, 186248.181 428636.673, 186248.063 428636.395, 186246.754 428636.944, 186246.872 428637.219, 186240.47 428639.904, 186240.354 428639.628, 186239.348 428640.049, 186243.323 428649.53, 186245.26 428648.718, 186247.599 428654.297, 186255.254 428651.088, 186257.883 428657.359, 186258.805 428656.972, 186261.885 428664.317, 186262.9 428663.892, 186266.606 428672.731, 186268.543 428671.919, 186271.481 428678.927, 186274.801 428677.535, 186278.852 428687.196, 186275.335 428688.736, 186274.499 428689.009, 186273.7 428689.127, 186273.274 428689.111, 186272.658 428688.893))"
BRK_GEM_ZAKRECHT_SQL.54530,54530,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 I 2347 G 0,NBH00 I 2347 G 0,"POLYGON ((186328.095 428602.838, 186322.159 428605.328, 186322.197 428605.42, 186318.117 428607.131, 186318.078 428607.04, 186317.478 428607.29, 186317.596 428607.568, 186311.24 428610.234, 186311.182 428610.104, 186310.887 428610.227, 186310.94 428610.355, 186307.128 428611.955, 186307.073 428611.826, 186306.778 428611.95, 186306.834 428612.077, 186303.023 428613.679, 186302.965 428613.549, 186302.67 428613.67, 186302.725 428613.802, 186298.727 428615.479, 186298.703 428615.423, 186297.744 428615.825, 186297.77 428615.883, 186290.864 428618.777, 186290.841 428618.72, 186284.644 428621.318, 186284.67 428621.375, 186282.093 428622.454, 186280.93 428619.675, 186327.118 428600.515, 186328.095 428602.838))"
BRK_GEM_ZAKRECHT_SQL.54172,54172,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,NBH00 I 2109 G 0,NBH00 I 2109 G 0,"POLYGON ((186356.225 428039.185, 186358.126 428039.728, 186359.003 428039.602, 186359.522 428039.333, 186360.038 428038.904, 186360.514 428038.535, 186360.958 428038.082, 186361.413 428037.483, 186361.842 428036.884, 186366.224 428030.529, 186372.378 428022.188, 186373.219 428021.031, 186390.726 427996.924, 186400.585 427983.458, 186400.646 427983.374, 186411.451 427968.617, 186412.242 427967.299, 186412.66 427966.199, 186412.711 427965.794, 186412.653 427965.1, 186412.294 427964.162, 186411.195 427963.062, 186413.842 427964.937, 186441.166 427985.453, 186447.296 427990.193, 186448.796 427991.9, 186448.421 427991.604, 186447.994 427991.424, 186447.517 427991.271, 186446.939 427991.161, 186446.173 427991.253, 186445.489 427991.495, 186444.673 427992.081, 186429.994 428007.025, 186412.799 428024.529, 186396.482 428041.581, 186396.449 428041.615, 186394.517 428043.58, 186384.291 428054.032, 186383.411 428054.931, 186382.845 428055.67, 186382.612 428056.312, 186382.513 428056.888, 186382.568 428057.497, 186383.474 428059.068, 186381.868 428056.801, 186381.272 428056.06, 186356.225 428039.185), (186423.085 427983.917, 186425.65 427986.056, 186428.376 427982.673, 186425.855 427980.559, 186423.085 427983.917))"
