OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,VERKANTING_BEGIN,VERKANTING_EIND,HELLING,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
1174,351740,018_243R_52.6,,36.57,40.308008,2021/10/29 14:36:12+00,2020/08/14 02:00:00+00,Constant,3.738008,0,0,0,1,768.629183,Ja,10,555e91b4-bff2-4013-ac3d-f03aca107f6f,0e3a5642-d94c-4ac6-a42a-b095ec539519,,3.73800332263095
1175,351741,018_243R_52.6,,40.308008,189.308008,2021/10/29 14:36:12+00,2020/08/14 02:00:00+00,Helling,149,0,80,0.53691275,2,768.629183,Ja,10,555e91b4-bff2-4013-ac3d-f03aca107f6f,0e3a5642-d94c-4ac6-a42a-b095ec539519,,148.999982305721
1176,351742,018_243R_52.6,,189.308008,578.382201,2021/10/29 14:36:12+00,2020/08/14 02:00:00+00,Constant,389.074193,80,80,0,3,768.629183,Ja,10,555e91b4-bff2-4013-ac3d-f03aca107f6f,0e3a5642-d94c-4ac6-a42a-b095ec539519,,389.074135496684
1177,351743,018_243R_52.6,,578.382201,677.382201,2021/10/29 14:36:12+00,2020/08/14 02:00:00+00,Helling,99,80,0,-0.80808081,4,768.629183,Ja,10,555e91b4-bff2-4013-ac3d-f03aca107f6f,0e3a5642-d94c-4ac6-a42a-b095ec539519,,99.0000394811045
1178,351744,018_243R_52.6,,677.382201,732.059183,2021/10/29 14:36:12+00,2020/08/14 02:00:00+00,Constant,54.676982,0,0,0,5,768.629183,Ja,10,555e91b4-bff2-4013-ac3d-f03aca107f6f,0e3a5642-d94c-4ac6-a42a-b095ec539519,,54.6769562700521
1179,351745,018_243R_52.6,L,732.059183,768.629183,2021/10/29 14:36:12+00,2020/08/14 02:00:00+00,Constant,36.57,0,0,0,6,768.629183,Ja,10,555e91b4-bff2-4013-ac3d-f03aca107f6f,0e3a5642-d94c-4ac6-a42a-b095ec539519,585ba5b3-a774-4a02-a4a0-9a95ec1a2bde,36.5700111005115
1180,351762,018_255V_53.4,V,0,3.8,2021/10/29 14:36:14+00,2020/08/14 02:00:00+00,Constant,3.8,0,0,0,0,19.61533,Ja,10,14345532-0261-4016-bdb8-b5f0e72368cf,6946ada7-7363-4daa-ab20-2ee7a92156bb,585ba5b3-a774-4a02-a4a0-9a95ec1a2bde,3.79993045884045
1181,351763,018_255V_53.4,,3.8,15.81533,2021/10/29 14:36:14+00,2020/08/14 02:00:00+00,Constant,12.01533,0,0,0,1,19.61533,Ja,10,14345532-0261-4016-bdb8-b5f0e72368cf,6946ada7-7363-4daa-ab20-2ee7a92156bb,,12.0153059927744
1182,351764,018_255V_53.4,V,15.81533,19.61533,2021/10/29 14:36:14+00,2020/08/14 02:00:00+00,Constant,3.8,0,0,0,2,19.61533,Ja,10,14345532-0261-4016-bdb8-b5f0e72368cf,6946ada7-7363-4daa-ab20-2ee7a92156bb,b9e0ac5c-e8ab-4b74-a8df-c73a16ea8607,3.80006399727111
1183,351765,018_257AR_53.4,R,0,28.6182305,2021/10/29 14:36:15+00,2020/08/14 02:00:00+00,Constant,28.6182305,0,0,0,0,57.236461,Ja,10,38df1ab8-1200-4aca-8037-19dd6f131530,7628b953-f43d-4b86-9a0d-49c25336210c,b9e0ac5c-e8ab-4b74-a8df-c73a16ea8607,28.6180791175401
1184,351766,018_257AR_53.4,R,28.6182305,57.236461,2021/10/29 14:36:15+00,2020/08/14 02:00:00+00,Constant,28.6182305,0,0,0,1,57.236461,Ja,10,38df1ab8-1200-4aca-8037-19dd6f131530,7628b953-f43d-4b86-9a0d-49c25336210c,a0064fda-c54a-4ab5-8947-5c14c100c679,28.6182640529448
1185,351767,018_243L_52.6,L,0,36.54746,2021/10/29 14:36:15+00,2020/08/14 02:00:00+00,Constant,36.54746,0,0,0,0,772.240197,Ja,10,0d7ae153-e0f9-4395-8a85-ea6b871099f8,e17145bc-b34e-49d1-bee3-b956f06328c4,0f698edc-f6b2-4dcc-89b9-f39ede51ef79,36.5474895851485
1186,351768,018_243L_52.6,,36.54746,58.75246,2021/10/29 14:36:15+00,2020/08/14 02:00:00+00,Constant,22.205,0,0,0,1,772.240197,Ja,10,0d7ae153-e0f9-4395-8a85-ea6b871099f8,e17145bc-b34e-49d1-bee3-b956f06328c4,,22.2050303131913
1187,351769,018_243L_52.6,,58.75246,108.75246,2021/10/29 14:36:15+00,2020/08/14 02:00:00+00,Helling,50,0,30,0.6,2,772.240197,Ja,10,0d7ae153-e0f9-4395-8a85-ea6b871099f8,e17145bc-b34e-49d1-bee3-b956f06328c4,,49.99999537337
1188,351770,018_243L_52.6,,108.75246,638.916522,2021/10/29 14:36:15+00,2020/08/14 02:00:00+00,Constant,530.164062,30,30,0,3,772.240197,Ja,10,0d7ae153-e0f9-4395-8a85-ea6b871099f8,e17145bc-b34e-49d1-bee3-b956f06328c4,,530.163956360938
1189,351771,018_243L_52.6,,638.916522,706.4365,2021/10/29 14:36:15+00,2020/08/14 02:00:00+00,Helling,67.519978,30,0,-0.44431294,4,772.240197,Ja,10,0d7ae153-e0f9-4395-8a85-ea6b871099f8,e17145bc-b34e-49d1-bee3-b956f06328c4,,67.5200021559261
1190,351772,018_243L_52.6,,706.4365,735.692737,2021/10/29 14:36:15+00,2020/08/14 02:00:00+00,Constant,29.256237,0,0,0,5,772.240197,Ja,10,0d7ae153-e0f9-4395-8a85-ea6b871099f8,e17145bc-b34e-49d1-bee3-b956f06328c4,,29.2562130324541
1191,351773,018_243L_52.6,R,735.692737,772.240197,2021/10/29 14:36:15+00,2020/08/14 02:00:00+00,Constant,36.54746,0,0,0,6,772.240197,Ja,10,0d7ae153-e0f9-4395-8a85-ea6b871099f8,e17145bc-b34e-49d1-bee3-b956f06328c4,585ba5b3-a774-4a02-a4a0-9a95ec1a2bde,36.5475329623701
1192,351774,018_241L_52.5,L,0,61.27,2021/10/29 14:36:18+00,2020/08/14 02:00:00+00,Constant,61.27,0,0,0,0,87.924701,Ja,10,90406c62-5d7f-4a37-8cb2-cfa9b72a64cd,fb5b5b4f-d598-4172-9120-8862682bb5fe,d08df824-c2cd-4b92-9454-0dfb2c6bc09c,61.2700067607399
1193,351775,018_241L_52.5,,61.27,84.124701,2021/10/29 14:36:18+00,2020/08/14 02:00:00+00,Constant,22.854701,0,0,0,1,87.924701,Ja,10,90406c62-5d7f-4a37-8cb2-cfa9b72a64cd,fb5b5b4f-d598-4172-9120-8862682bb5fe,,22.8547064765663
1194,351776,018_241L_52.5,V,84.124701,87.924701,2021/10/29 14:36:18+00,2020/08/14 02:00:00+00,Constant,3.8,0,0,0,2,87.924701,Ja,10,90406c62-5d7f-4a37-8cb2-cfa9b72a64cd,fb5b5b4f-d598-4172-9120-8862682bb5fe,0f698edc-f6b2-4dcc-89b9-f39ede51ef79,3.79995240181904
1195,351800,605_25BV_34.1,V,0,3.8,2021/10/29 14:36:31+00,2014/06/10 12:09:10+00,Constant,3.8,0,0,0,0,3413.12689,Ja,10,052e4da3-709c-4270-8a18-5a87965c023c,ea56b6d3-e1f9-4cc9-a290-5ecd040c3217,9d424dd5-70b4-4fd0-9262-3fab9ab941f4,3.8000471965203
1196,351801,605_25BV_34.1,,3.8,2584.1388,2021/10/29 14:36:31+00,2014/06/10 12:09:10+00,Constant,2580.3388,0,0,0,1,3413.12689,Ja,10,052e4da3-709c-4270-8a18-5a87965c023c,ea56b6d3-e1f9-4cc9-a290-5ecd040c3217,,2580.33888002883
1197,351802,605_25BV_34.1,,2584.1388,2736.1388,2021/10/29 14:36:31+00,2014/06/10 12:09:10+00,Helling,152,0,100,0.65789474,2,3413.12689,Ja,10,052e4da3-709c-4270-8a18-5a87965c023c,ea56b6d3-e1f9-4cc9-a290-5ecd040c3217,,152.000030864115
1198,351803,605_25BV_34.1,,2736.1388,3271.09742,2021/10/29 14:36:31+00,2014/06/10 12:09:10+00,Constant,534.95862,100,100,0,3,3413.12689,Ja,10,052e4da3-709c-4270-8a18-5a87965c023c,ea56b6d3-e1f9-4cc9-a290-5ecd040c3217,,534.958596726531
1199,351804,605_25BV_34.1,,3271.09742,3381.09742,2021/10/29 14:36:31+00,2014/06/10 12:09:10+00,Helling,110,100,0,-0.90909091,4,3413.12689,Ja,10,052e4da3-709c-4270-8a18-5a87965c023c,ea56b6d3-e1f9-4cc9-a290-5ecd040c3217,,109.999998790745
1200,351805,605_25BV_34.1,,3381.09742,3409.32689,2021/10/29 14:36:31+00,2016/10/07 02:00:00+00,Constant,28.22947,0,0,0,5,3413.12689,Ja,10,052e4da3-709c-4270-8a18-5a87965c023c,ea56b6d3-e1f9-4cc9-a290-5ecd040c3217,,28.2294317936528
1201,351806,605_25BV_34.1,V,3409.32689,3413.12689,2021/10/29 14:36:31+00,2016/10/07 02:00:00+00,Constant,3.8,0,0,0,6,3413.12689,Ja,10,052e4da3-709c-4270-8a18-5a87965c023c,ea56b6d3-e1f9-4cc9-a290-5ecd040c3217,91364599-e7c5-43ce-a94b-059ec56fb51c,3.80003447304602
1202,351807,020_5V_60.3,V,0,3.8,2021/10/29 14:36:36+00,2015/10/01 07:57:16+00,Constant,3.8,0,0,0,0,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,585545f5-87c7-4051-906b-9f4d98edaa17,3.7999489920812
1203,351808,020_5V_60.3,,3.8,3937.53229,2021/10/29 14:36:36+00,2015/10/01 07:57:16+00,Constant,3933.73229,0,0,0,1,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,3933.73227186661
1204,351809,020_5V_60.3,,3937.53229,4012.53229,2021/10/29 14:36:36+00,2014/06/04 11:48:17+00,Helling,75,0,-55,-0.73333333,2,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,75.0000372034527
1205,351810,020_5V_60.3,,4012.53229,4062.13398,2021/10/29 14:36:36+00,2014/06/04 11:48:17+00,Constant,49.60169,-55,-55,0,3,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,49.6016880614503
1206,351811,020_5V_60.3,,4062.13398,4137.13398,2021/10/29 14:36:36+00,2014/06/04 11:48:17+00,Helling,75,-55,0,0.73333333,4,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,74.9999813552117
1207,351812,020_5V_60.3,,4137.13398,4832.08712,2021/10/29 14:36:36+00,2014/06/04 11:48:17+00,Constant,694.95314,0,0,0,5,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,694.953106931288
1208,351813,020_5V_60.3,,4832.08712,4922.08712,2021/10/29 14:36:36+00,2014/06/04 11:48:17+00,Helling,90,0,85,0.94444444,6,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,90.0000741622242
1209,351814,020_5V_60.3,,4922.08712,5075.16637,2021/10/29 14:36:36+00,2014/06/04 11:48:17+00,Constant,153.07925,85,85,0,7,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,153.079266465987
1210,351815,020_5V_60.3,,5075.16637,5170.16637,2021/10/29 14:36:36+00,2014/06/04 11:48:17+00,Helling,95,85,0,-0.89473684,8,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,94.9999388602844
1211,351816,020_5V_60.3,,5170.16637,10008.69795,2021/10/29 14:36:36+00,2014/06/04 11:48:17+00,Constant,4838.53158,0,0,0,9,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,4838.53164910906
1212,351817,020_5V_60.3,,10008.69795,10128.69795,2021/10/29 14:36:36+00,2014/06/04 11:48:17+00,Helling,120,0,100,0.83333333,10,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,120.000008329641
1213,351818,020_5V_60.3,,10128.69795,10205.87095,2021/10/29 14:36:36+00,2014/06/04 11:48:17+00,Constant,77.173,100,100,0,11,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,77.1729718822023
1214,351819,020_5V_60.3,,10205.87095,10315.87095,2021/10/29 14:36:36+00,2014/06/04 11:48:17+00,Helling,110,100,0,-0.90909091,12,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,109.999996855564
1215,351820,020_5V_60.3,,10315.87095,12043.70717,2021/10/29 14:36:36+00,2008/09/01 02:00:00+00,Constant,1727.83622,0,0,0,13,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,1727.83623146292
1216,351821,020_5V_60.3,,12043.70717,12228.70717,2021/10/29 14:36:36+00,2008/09/01 02:00:00+00,Helling,185,0,-130,-0.7027027,14,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,184.999930650637
1217,351822,020_5V_60.3,,12228.70717,13125.54707,2021/10/29 14:36:36+00,2008/09/01 02:00:00+00,Constant,896.8399,-130,-130,0,15,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,896.839862661769
1218,351823,020_5V_60.3,,13125.54707,13255.54707,2021/10/29 14:36:36+00,2008/09/01 02:00:00+00,Helling,130,-130,-40,0.69230769,16,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,130.000015409036
1219,351824,020_5V_60.3,,13255.54707,13518.96455,2021/10/29 14:36:36+00,2008/09/01 02:00:00+00,Constant,263.41748,-40,-40,0,17,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,263.417418066468
1220,351825,020_5V_60.3,,13518.96455,13573.96455,2021/10/29 14:36:36+00,2008/09/01 02:00:00+00,Helling,55,-40,0,0.72727273,18,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,55.0000415297156
1221,351826,020_5V_60.3,,13573.96455,13854.35697334,2021/10/29 14:36:36+00,2008/09/01 02:00:00+00,Constant,280.39242334,0,0,0,19,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,,280.392408709826
1222,351827,020_5V_60.3,V,13854.35697334,13865.15897334,2021/10/29 14:36:36+00,2020/02/10 03:00:00+00,Constant,10.802,0,0,0,20,13865.15897334,Ja,10,37addfff-55c9-404d-82ed-5fb45cd67f38,20a181aa-70bb-43a5-97a0-414dfe5ad5dd,f463eee4-a4f1-41d3-8c47-8c78c53af683,10.8020622169504
1223,351828,020_5R_60.3,R,0,36.57,2021/10/29 14:36:37+00,2015/10/01 07:57:16+00,Constant,36.57,0,0,0,0,195.94154,Ja,10,b5826292-b975-4939-b889-4489ddec823b,987032a7-9d27-4e2a-85ef-3e05ab18f65d,585545f5-87c7-4051-906b-9f4d98edaa17,36.5699889775295
1224,351829,020_5R_60.3,,36.57,191.56654,2021/10/29 14:36:37+00,2015/10/01 07:57:16+00,Constant,154.99654,0,0,0,1,195.94154,Ja,10,b5826292-b975-4939-b889-4489ddec823b,987032a7-9d27-4e2a-85ef-3e05ab18f65d,,154.996491601576
1225,351830,020_5R_60.3,V,191.56654,195.94154,2021/10/29 14:36:37+00,2015/10/01 07:57:16+00,Constant,4.375,0,0,0,2,195.94154,Ja,10,b5826292-b975-4939-b889-4489ddec823b,987032a7-9d27-4e2a-85ef-3e05ab18f65d,24e546e7-2286-4b26-8ff4-c113901ccc31,4.37497665481124
1226,351831,020_5L_60.3,L,0,36.54746,2021/10/29 14:36:38+00,2015/10/01 07:57:16+00,Constant,36.54746,0,0,0,0,932.96615798,Ja,10,a9a392ff-47e2-499b-8a82-4a0a4a67f37f,e25f0fde-b51b-4862-9881-31d9730980c1,585545f5-87c7-4051-906b-9f4d98edaa17,36.5473777427405
1227,351832,020_5L_60.3,,36.54746,872.24508798,2021/10/29 14:36:38+00,2019/09/10 15:10:38+00,Constant,835.69762798,0,0,0,1,932.96615798,Ja,10,a9a392ff-47e2-499b-8a82-4a0a4a67f37f,e25f0fde-b51b-4862-9881-31d9730980c1,,835.697646572353
1228,351833,020_5L_60.3,R,872.24508798,932.96615798,2021/10/29 14:36:38+00,2019/05/09 07:03:59+00,Constant,60.72107,0,0,0,2,932.96615798,Ja,10,a9a392ff-47e2-499b-8a82-4a0a4a67f37f,e25f0fde-b51b-4862-9881-31d9730980c1,d2295c25-0d16-4117-bc23-a925da20f1ca,60.7210518105414
1229,351834,021_13L_86.6,L,0,58.239566,2021/10/29 14:36:42+00,2016/03/23 12:26:02+00,Constant,58.239566,0,0,0,0,1093.327216,Ja,10,9faa1e70-7028-4847-85bf-874e9f0bf73e,0088fc53-8310-407f-ae6b-03f98a21764a,406bbd47-7993-4bd0-9ce5-9e588858c4a9,58.2395939782486
1230,351835,021_13L_86.6,,58.239566,582.267659,2021/10/29 14:36:42+00,2018/05/18 10:11:11+00,Constant,524.028093,0,0,0,1,1093.327216,Ja,10,9faa1e70-7028-4847-85bf-874e9f0bf73e,0088fc53-8310-407f-ae6b-03f98a21764a,,524.028118089269
1231,351836,021_13L_86.6,,582.267659,642.267655,2021/10/29 14:36:42+00,2016/03/23 11:59:39+00,Helling,59.999996,0,24.99999833,0.41666667,2,1093.327216,Ja,10,9faa1e70-7028-4847-85bf-874e9f0bf73e,0088fc53-8310-407f-ae6b-03f98a21764a,,59.9998979795491
1232,351837,021_13L_86.6,,642.267655,888.361489,2021/10/29 14:36:42+00,2016/03/23 11:59:39+00,Constant,246.093834,25,25,0,3,1093.327216,Ja,10,9faa1e70-7028-4847-85bf-874e9f0bf73e,0088fc53-8310-407f-ae6b-03f98a21764a,,246.093910976826
1233,351838,021_13L_86.6,,888.361489,913.361485,2021/10/29 14:36:42+00,2016/03/23 11:59:39+00,Helling,24.999996,25,4e-06,-1,4,1093.327216,Ja,10,9faa1e70-7028-4847-85bf-874e9f0bf73e,0088fc53-8310-407f-ae6b-03f98a21764a,,24.9999511356357
1234,351839,021_13L_86.6,,913.361485,1068.97216,2021/10/29 14:36:42+00,2016/03/23 11:59:39+00,Constant,155.610675,0,0,0,5,1093.327216,Ja,10,9faa1e70-7028-4847-85bf-874e9f0bf73e,0088fc53-8310-407f-ae6b-03f98a21764a,,155.610721288732
1235,351840,021_13L_86.6,Q,1068.97216,1093.327156,2021/10/29 14:36:42+00,2016/03/23 11:59:39+00,Constant,24.354996,0,0,0,6,1093.327216,Ja,10,9faa1e70-7028-4847-85bf-874e9f0bf73e,0088fc53-8310-407f-ae6b-03f98a21764a,417a47e0-5761-427a-88f1-249446784a49,24.3549831952012
1236,351841,612_25V_61.2,V,0,2.2889,2021/10/29 14:36:45+00,2019/05/09 06:58:17+00,Constant,2.2889,0,0,0,0,5789.12275644,Ja,10,482db1f8-7bb4-4799-8f51-b92f9545f6fc,048755c8-85ee-4e77-8064-dce23ceecf8f,d2295c25-0d16-4117-bc23-a925da20f1ca,2.2888911640147
1237,351842,612_25V_61.2,V,2.2889,2.98,2021/10/29 14:36:45+00,2019/05/09 07:03:59+00,Helling,0.6911,0,-0.66880645,-0.96774193,1,5789.12275644,Ja,10,482db1f8-7bb4-4799-8f51-b92f9545f6fc,048755c8-85ee-4e77-8064-dce23ceecf8f,d2295c25-0d16-4117-bc23-a925da20f1ca,0.691101909995914
1238,351843,612_25V_61.2,,2.98,157.2889,2021/10/29 14:36:45+00,2019/05/09 07:03:59+00,Helling,154.3089,-0.66880645,-150,-0.96774194,2,5789.12275644,Ja,10,482db1f8-7bb4-4799-8f51-b92f9545f6fc,048755c8-85ee-4e77-8064-dce23ceecf8f,,154.308903348006
1239,351844,612_25V_61.2,,157.2889,313.07432,2021/10/29 14:36:45+00,2019/05/09 07:03:59+00,Constant,155.78542,-150,-150,0,3,5789.12275644,Ja,10,482db1f8-7bb4-4799-8f51-b92f9545f6fc,048755c8-85ee-4e77-8064-dce23ceecf8f,,155.785347104384
1240,351845,612_25V_61.2,,313.07432,468.07432,2021/10/29 14:36:45+00,2019/05/09 07:03:59+00,Helling,155,-150,0,0.96774194,4,5789.12275644,Ja,10,482db1f8-7bb4-4799-8f51-b92f9545f6fc,048755c8-85ee-4e77-8064-dce23ceecf8f,,155.000035525519
1241,351846,612_25V_61.2,,468.07432,5285.93832644,2021/10/29 14:36:45+00,2015/10/01 07:57:16+00,Constant,4817.86400644,0,0,0,5,5789.12275644,Ja,10,482db1f8-7bb4-4799-8f51-b92f9545f6fc,048755c8-85ee-4e77-8064-dce23ceecf8f,,4817.8643143336
1242,351847,612_25V_61.2,,5285.93832644,5405.93828644,2021/10/29 14:36:45+00,2015/10/01 07:57:16+00,Helling,119.99996,4.167e-05,125,1.04166667,6,5789.12275644,Ja,10,482db1f8-7bb4-4799-8f51-b92f9545f6fc,048755c8-85ee-4e77-8064-dce23ceecf8f,,120.000002195746
1243,351848,612_25V_61.2,,5405.93828644,5484.89377644,2021/10/29 14:36:45+00,2015/10/01 07:57:16+00,Constant,78.95549,125,125,0,7,5789.12275644,Ja,10,482db1f8-7bb4-4799-8f51-b92f9545f6fc,048755c8-85ee-4e77-8064-dce23ceecf8f,,78.9554501225112
1244,351849,612_25V_61.2,,5484.89377644,5604.89373644,2021/10/29 14:36:45+00,2015/10/01 07:57:16+00,Helling,119.99996,124.99995833,0,-1.04166667,8,5789.12275644,Ja,10,482db1f8-7bb4-4799-8f51-b92f9545f6fc,048755c8-85ee-4e77-8064-dce23ceecf8f,,120.000036999048
1245,351850,612_25V_61.2,,5604.89373644,5785.34735644,2021/10/29 14:36:45+00,2015/10/01 07:57:16+00,Constant,180.45362,0,0,0,9,5789.12275644,Ja,10,482db1f8-7bb4-4799-8f51-b92f9545f6fc,048755c8-85ee-4e77-8064-dce23ceecf8f,,180.453685355107
1246,351851,612_25V_61.2,V,5785.34735644,5789.12235644,2021/10/29 14:36:45+00,2015/10/01 07:57:16+00,Constant,3.775,0,0,0,10,5789.12275644,Ja,10,482db1f8-7bb4-4799-8f51-b92f9545f6fc,048755c8-85ee-4e77-8064-dce23ceecf8f,21807fee-ae99-4ccb-b6e4-ca56fb89db3e,3.77491265923782
1247,351852,021_57AL_68.3,L,0,28.61822912,2021/10/29 14:36:45+00,2015/10/01 08:03:31+00,Constant,28.61822912,0,0,0,0,57.23645824,Ja,10,bc0fac60-0a86-4c36-8282-4064f34924da,0505177a-e1bb-4944-bdd4-112353a9cd85,b82a08d6-e4f0-4c46-a058-b8149fcca76b,28.618267144737
1248,351853,021_57AL_68.3,L,28.61822912,57.23645824,2021/10/29 14:36:45+00,2019/01/09 06:19:17+00,Constant,28.61822912,0,0,0,1,57.23645824,Ja,10,bc0fac60-0a86-4c36-8282-4064f34924da,0505177a-e1bb-4944-bdd4-112353a9cd85,64107815-c9f4-41b2-952f-c6865dba3150,28.618174691934
1249,351854,021_39R_67.2,R,0,61.25256,2021/10/29 14:36:46+00,2015/10/01 08:03:31+00,Constant,61.25256,0,0,0,0,1168.14971,Ja,10,d2d0491f-cf86-494a-bcb8-bf1b936afb22,06d13e19-383d-42b6-a66f-dfea8cbb39d1,19b9b98d-00ea-4790-9816-15f1eaebc0b7,61.2526051458595
1250,351855,021_39R_67.2,,61.25256,1134.00724,2021/10/29 14:36:46+00,2018/05/23 10:08:23+00,Constant,1072.75468,0,0,0,1,1168.14971,Ja,10,d2d0491f-cf86-494a-bcb8-bf1b936afb22,06d13e19-383d-42b6-a66f-dfea8cbb39d1,,1072.75459009106
1251,351856,021_39R_67.2,L,1134.00724,1168.1497,2021/10/29 14:36:46+00,2018/05/23 10:08:23+00,Constant,34.14246,0,0,0,2,1168.14971,Ja,10,d2d0491f-cf86-494a-bcb8-bf1b936afb22,06d13e19-383d-42b6-a66f-dfea8cbb39d1,83e746c7-accb-4207-a19d-b30e7690e49e,34.1425302718127
1252,351857,021_55V_68.3,V,0,4.4,2021/10/29 14:36:48+00,2015/10/01 08:03:31+00,Constant,4.4,0,0,0,0,17.79729,Ja,10,f8427526-c2c1-421a-b47b-0cd1c8d4ce9c,51f42fe0-9ce5-44ac-9492-49b34d614a5d,83e746c7-accb-4207-a19d-b30e7690e49e,4.39997023329568
1253,351858,021_55V_68.3,,4.4,13.39729,2021/10/29 14:36:48+00,2015/10/01 08:03:31+00,Constant,8.99729,0,0,0,1,17.79729,Ja,10,f8427526-c2c1-421a-b47b-0cd1c8d4ce9c,51f42fe0-9ce5-44ac-9492-49b34d614a5d,,8.99730207993355
1254,351859,021_55V_68.3,V,13.39729,17.79729,2021/10/29 14:36:48+00,2015/10/01 08:03:31+00,Constant,4.4,0,0,0,2,17.79729,Ja,10,f8427526-c2c1-421a-b47b-0cd1c8d4ce9c,51f42fe0-9ce5-44ac-9492-49b34d614a5d,b82a08d6-e4f0-4c46-a058-b8149fcca76b,4.40000705692508
1255,351860,021_11BV_86.6,V,0,3.775,2021/10/29 14:36:49+00,2016/03/23 11:45:06+00,Constant,3.775,0,0,0,0,20.469255,Ja,10,afec3f3d-27d6-4a6c-a362-779cf791511f,53c59e23-d317-49b4-9ea1-630ddb234c31,09c21b66-8f59-4c9b-9f8f-2adf9f9fb41a,3.77503045530349
1256,351861,021_11BV_86.6,,3.775,16.694247,2021/10/29 14:36:49+00,2016/03/23 11:45:06+00,Constant,12.919247,0,0,0,1,20.469255,Ja,10,afec3f3d-27d6-4a6c-a362-779cf791511f,53c59e23-d317-49b4-9ea1-630ddb234c31,,12.9193112223789
1257,351862,021_11BV_86.6,V,16.694247,20.469247,2021/10/29 14:36:49+00,2016/03/23 11:45:06+00,Constant,3.775,0,0,0,2,20.469255,Ja,10,afec3f3d-27d6-4a6c-a362-779cf791511f,53c59e23-d317-49b4-9ea1-630ddb234c31,6dee618c-dfa4-4aee-923c-ff71d0a978a8,3.77489646101605
1258,351863,021_11AL_86.5,L,0,60.74456,2021/10/29 14:36:50+00,2016/03/23 12:26:02+00,Constant,60.74456,0,0,0,0,122.746595,Ja,10,e2d38a4d-0d1f-45a9-9a5f-c1895ca3f8ed,59e0549d-310f-4647-bdbf-e0760fedaa76,d5ff3c92-5672-4053-9223-ce7e706343ec,60.7446018446324
1259,351864,021_11AL_86.5,,60.74456,118.371594,2021/10/29 14:36:50+00,2016/03/23 12:26:02+00,Constant,57.627034,0,0,0,1,122.746595,Ja,10,e2d38a4d-0d1f-45a9-9a5f-c1895ca3f8ed,59e0549d-310f-4647-bdbf-e0760fedaa76,,57.6270655149325
