FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,vnrwol,max_snelh,gdb_geomattr_data,shape
kantstroken_kenmerk.1689,Puntstuk,R,64.26100159,R,64.37400055,H,007,KLK0008071401,R,I,3,,,"LINESTRING (131497.25019999966 549446.9345000014, 131502.71330000088 549454.635400001, 131512.21379999816 549467.6171999983, 131524.35350000113 549483.4521999992, 131536.82840000093 549499.0848000012, 131554.04809999838 549519.7633999996, 131569.933699999 549537.8040000014)"
kantstroken_kenmerk.1690,Vluchtstrook,R,64.3809967,R,64.52500153,T,007,KLK0008071405,L,I,4,,,"LINESTRING (131649.72430000082 549676.3359999992, 131640.36039999872 549668.8222999983, 131625.2996999994 549655.6532000005, 131610.47819999978 549642.1961000003, 131594.11199999973 549626.8339000009, 131579.96460000053 549612.8819999993, 131566.01040000096 549598.553199999, 131550.8115000017 549582.4090000018, 131533.12429999933 549562.5626000017)"
kantstroken_kenmerk.1691,Vluchtstrook,R,164.86599731,R,165.16200256,H,007,KLK0008072967,R,I,3,,,"LINESTRING (204721.00180000067 568730.1279000007, 204820.1323999986 568790.9732999988, 204973.4263000004 568884.7170000002)"
kantstroken_kenmerk.1692,Puntstuk,R,165.33000183,R,165.36300659,H,007,KLK0008072970,R,I,3,,,"LINESTRING (205116.08249999955 568972.0588999987, 205145.05429999903 568989.8531000018)"
kantstroken_kenmerk.1693,Vluchtstrook,R,169.3769989,R,169.61799622,H,007,KLK0008072975,R,I,4,,,"LINESTRING (208190.66930000111 571546.2239000015, 208351.07820000127 571651.6678000018, 208390.0634999983 571677.2829999998)"
kantstroken_kenmerk.1694,Puntstuk,R,165.16099548,R,165.18800354,T,007,KLK0008072979,L,I,3,,,"LINESTRING (204985.93499999866 568907.4470999986, 204965.4796999991 568894.8940000013)"
kantstroken_kenmerk.1695,Puntstuk,R,165.34300232,R,165.37199402,T,007,KLK0008072981,L,I,3,,,"LINESTRING (205145.3211000003 569005.1292999983, 205118.20490000024 568988.5280000009)"
kantstroken_kenmerk.1696,Vluchtstrook,R,169.28700256,R,169.68099976,T,007,KLK0008072986,L,I,4,,,"LINESTRING (208106.61630000174 571506.7221000008, 208343.88960000128 571662.7906000018, 208426.23330000043 571716.8660000004, 208441.91519999877 571727.1634000018)"
kantstroken_kenmerk.1697,Vluchtstrook,R,46.98600006,R,47.66600037,H,006,KLK0008069200,R,I,3,,,"LINESTRING (140179.96040000021 483526.6444000006, 140187.91420000046 483531.7498999983, 140213.13280000165 483548.1988000013, 140238.14319999889 483564.7784000002, 140259.8964000009 483579.42390000075, 140288.79410000145 483599.1889999993, 140337.0273000002 483633.03920000046, 140378.67320000008 483663.1301999986, 140410.8286000006 483686.9180999994, 140430.80249999836 483701.95340000093, 140470.70699999854 483732.5850000009, 140526.0833999999 483776.002700001, 140553.88159999996 483797.39979999885, 140585.81269999966 483821.49430000037, 140621.50939999893 483847.87590000033, 140664.47740000114 483878.6871000007, 140688.96009999886 483896.02870000154, 140710.2052000016 483910.7558000013, 140715.18349999934 483914.15239999816)"
kantstroken_kenmerk.1698,Puntstuk,R,77.05000305,R,77.16300201,H,007,KLK0008071497,R,I,3,,,"LINESTRING (135990.1897 553336.5390999988, 136076.41710000113 553411.1101000011)"
kantstroken_kenmerk.1699,Puntstuk,R,77.73899841,R,77.86799622,H,007,KLK0008071498,R,I,3,,,"LINESTRING (136512.90949999914 553788.4737999998, 136593.86520000175 553858.3691999987, 136611.52409999818 553873.4692000002)"
kantstroken_kenmerk.1700,Vluchtstrook,R,98.97000122,R,100.125,H,006,KLK0008068112,R,I,3,,,"LINESTRING (172848.84589999914 514216.88109999895, 172976.6308999993 514329.55680000037, 173021.36100000143 514369.5610000007, 173050.99810000136 514396.4279000014, 173086.68470000103 514429.26630000025, 173113.72250000015 514454.4791000001, 173142.76410000026 514481.98530000076, 173171.50769999996 514509.80750000104, 173200.55970000103 514538.75829999894, 173214.51260000095 514553.0901999995, 173242.11439999938 514582.0414999984, 173256.0914000012 514596.9888000004, 173296.69959999993 514641.1801000014, 173310.08040000126 514656.0450000018, 173336.47720000148 514686.1059000008, 173370.68169999868 514725.8302000016, 173396.3764999993 514756.48600000143, 173421.80860000104 514787.3616000004, 173444.06960000098 514815.1783999987, 173468.79740000144 514846.62209999934, 173509.12359999865 514899.15359999985, 173533.22159999982 514931.10170000046, 173556.83900000155 514963.38540000096, 173578.88769999892 514994.36780000106, 173601.87900000066 515027.1237999983, 173628.6037000008 515066.16110000014)"
kantstroken_kenmerk.1701,Vluchtstrook,R,100.38500214,R,100.83499908,H,006,KLK0008068128,R,I,3,,,"LINESTRING (173763.02329999954 515279.15520000085, 173780.11140000075 515308.0931000002, 173794.92220000178 515333.90129999816, 173814.5465000011 515368.77529999986, 173844.23330000043 515423.33889999986, 173872.16539999843 515476.4765000008, 173891.80689999834 515515.09910000116, 173910.1202000007 515551.97890000045, 173936.1876000017 515606.0315000005, 173951.03440000117 515638.03069999814, 173968.85810000077 515677.4857000001, 173973.44000000134 515687.9092999995)"
kantstroken_kenmerk.1702,Vluchtstrook,R,101.16000366,R,102.09799957,H,006,KLK0008068130,R,I,3,,,"LINESTRING (174093.69849999994 515989.94680000097, 174107.33819999918 516028.9695000015, 174115.86719999835 516054.04349999875, 174128.50400000066 516091.999499999, 174145.10069999844 516142.80260000005, 174157.1651000008 516180.9409000017, 174180.58810000122 516258.2034999989, 174199.7798999995 516324.14730000123, 174210.70439999923 516362.6281000003, 174222.28379999846 516404.1999000013, 174232.76410000026 516442.7932999991, 174248.54769999906 516502.1165000014, 174268.65799999982 516579.5476000011, 174288.08540000021 516656.0731999986, 174317.30600000173 516773.6356000006, 174346.8376000002 516893.7437000014)"
kantstroken_kenmerk.1706,Puntstuk,R,75.24900055,R,75.33300018,T,006,KLK0008067801,L,I,3,,,"LINESTRING (162798.0549999997 499151.68279999867, 162724.95419999957 499097.4862000011)"
kantstroken_kenmerk.1707,Vluchtstrook,R,47.81499863,R,47.99000168,T,006,KLK0008069433,L,I,2,,,"LINESTRING (140826.52950000018 484059.28929999843, 140828.18840000033 484060.0804999992, 140840.86279999837 484066.70149999857, 140932.3093000017 484115.94530000165, 140987.6510999985 484139.2424999997)"
kantstroken_kenmerk.1708,Puntstuk,R,74.44999695,R,74.57299805,H,004,KLK0008065628,R,I,4,,,"LINESTRING (85608.01110000163 433741.873300001, 85613.82189999893 433719.7430999987, 85622.25899999961 433688.4723000005, 85631.81480000168 433653.9684999995, 85636.82019999996 433616.1374000013)"
kantstroken_kenmerk.1709,Vluchtstrook,R,74.44100189,R,75.34700012,T,004,KLK0008065632,L,I,7,,,"LINESTRING (85631.31749999896 433758.90839999914, 85633.45329999924 433750.73640000075, 85649.57629999891 433692.1246000007, 85660.43140000105 433653.62209999934, 85669.36419999972 433622.66330000013, 85687.22419999912 433562.31799999997, 85704.7613000013 433504.9382000007, 85722.74109999835 433447.6937999986, 85741.29060000181 433390.6240000017, 85760.26960000023 433333.6854999997, 85779.7452000007 433276.89919999987, 85799.61520000175 433220.8616000004, 85817.44729999825 433171.48110000044, 85831.31060000136 433133.9602999985, 85845.38219999894 433096.51619999856, 85865.64169999957 433043.7078000009, 85887.60069999844 432987.84369999915, 85906.97590000182 432939.37409999967, 85921.30829999968 432904.24069999903)"
kantstroken_kenmerk.1710,Puntstuk,R,51.82500076,R,51.90999985,T,004,KLK0008065269,L,I,4,,,"LINESTRING (81754.46310000122 448811.6644000001, 81774.3962999992 448851.2338999994, 81783.53029999882 448869.0230999999, 81794.52739999816 448890.01300000027)"
kantstroken_kenmerk.1711,Vluchtstrook,R,243.05099487,R,244.17500305,H,004,KLK0008066643,R,I,2,,,"LINESTRING (78389.18090000004 383247.41160000116, 78379.0832999982 383244.6827000007, 78359.47480000183 383240.76669999957, 78335.70219999924 383237.45059999824, 78312.71599999815 383235.7791999988, 78292.71499999985 383235.5489999987, 78277.92590000108 383236.20050000027, 78258.00879999995 383237.87249999866, 78243.88159999996 383239.7884999998, 78224.2292000018 383243.50930000097, 78204.88589999825 383248.33309999853, 78185.69590000063 383253.9750000015, 78143.23629999906 383267.556499999, 78127.85619999841 383272.04199999943, 78108.3900000006 383276.6160000004, 78099.07840000093 383278.2681000009, 78079.25890000165 383280.8343000002, 78068.84659999982 383281.7008999996, 78048.86769999936 383282.34750000015, 78035.96139999852 383282.0832000002, 78016.0346999988 383280.50930000097, 78002.88780000061 383278.688000001, 77980.47569999844 383274.2289999984, 77961.18930000067 383268.9167999998, 77950.40509999916 383265.2980999984, 77931.80649999902 383257.9871999994, 77923.60579999909 383254.3473000005, 77905.7212000005 383245.37590000033, 77901.90019999817 383243.26779999956, 77884.84710000083 383232.81610000134, 77878.14029999822 383228.19530000165, 77862.18560000136 383216.0769000016, 77847.07220000029 383202.9679000005, 77842.81870000064 383198.94139999896, 77828.87260000035 383184.58260000125, 77822.46119999886 383177.2776999995, 77810.02919999883 383161.6039999984, 77807.2591000013 383157.74760000035, 77796.19330000132 383141.0887000002, 77793.71609999985 383136.9769000001, 77784.01830000058 383119.4695999995, 77781.62519999966 383114.6002999991, 77773.4637000002 383096.3033999987, 77767.30829999968 383079.62590000033, 77761.47179999948 383060.47030000016, 77759.44409999996 383052.0278999992, 77755.6462999992 383032.3652999997, 77752.78299999982 383011.0225000009, 77751.65410000086 382988.00090000033, 77751.86430000141 382967.98000000045, 77752.85029999912 382948.0031000003, 77755.44830000028 382908.07349999994, 77756.58399999887 382888.10240000114, 77757.77490000054 382858.03069999814, 77758.10269999877 382838.0284000002, 77758.09809999913 382818.01150000095, 77757.36910000071 382789.06430000067, 77756.02540000156 382763.998300001, 77754.57930000126 382744.0502999984, 77752.78830000013 382724.12530000135, 77750.190200001 382699.19509999827, 77746.69099999964 382668.28119999915)"
kantstroken_kenmerk.1712,Vluchtstrook,R,13.52799988,R,13.93000031,T,005,KLK0008066937,L,I,3,,,"LINESTRING (114114.78689999878 489680.568500001, 113862.83229999989 489682.1884999983, 113822.82959999889 489681.94139999896, 113802.83309999853 489681.49120000005, 113787.691300001 489680.9497999996, 113767.71400000155 489679.89869999886, 113749.8676000014 489678.65300000086, 113729.94260000065 489676.83089999855, 113716.04100000113 489675.34490000084)"
kantstroken_kenmerk.1713,Puntstuk,R,13.93000031,R,13.99499989,T,005,KLK0008066971,L,I,3,,,"LINESTRING (114182.78550000116 489680.1312999986, 114114.78689999878 489680.568500001)"
kantstroken_kenmerk.1714,Vluchtstrook,R,13.99499989,R,14.39999962,T,005,KLK0008066972,L,I,4,,,"LINESTRING (114581.18600000069 489677.38749999925, 114182.78550000116 489680.1312999986)"
kantstroken_kenmerk.1715,Puntstuk,R,14.48799992,R,14.5539999,H,005,KLK0008066958,R,I,3,,,"LINESTRING (114671.44409999996 489666.11840000004, 114735.44249999896 489665.6710000001)"
kantstroken_kenmerk.1716,Puntstuk,R,14.55000019,R,14.65100002,T,005,KLK0008066973,L,I,3,,,"LINESTRING (114832.45160000026 489675.60500000045, 114731.18239999935 489676.35440000147)"
kantstroken_kenmerk.1717,Vluchtstrook,R,14.65100002,R,14.92800045,T,005,KLK0008066974,L,I,3,,,"LINESTRING (115119.40900000185 489671.5751999989, 115090.99029999971 489672.6682999991, 115057.55930000171 489673.5236000009, 114997.56659999862 489674.383200001, 114832.45160000026 489675.60500000045)"
kantstroken_kenmerk.1718,Puntstuk,R,14.85000038,R,14.95100021,H,005,KLK0008066960,R,I,3,,,"LINESTRING (115031.43360000104 489663.44220000133, 115050.91490000114 489663.1545000002, 115076.84189999849 489662.5795999989, 115096.83260000125 489661.9695999995, 115132.48970000073 489660.45490000024)"
kantstroken_kenmerk.1719,Vluchtstrook,R,14.95100021,R,15.28299999,H,005,KLK0008066961,R,I,4,,,"LINESTRING (115132.48970000073 489660.45490000024, 115190.6090000011 489656.79520000145, 115199.1864 489656.12739999965, 115219.11149999872 489654.3968999982, 115247.92399999872 489651.43019999936, 115267.78799999878 489649.1174999997, 115307.44179999828 489643.8509000018, 115346.97250000015 489637.72370000184, 115375.99419999868 489632.68879999965, 115415.26429999992 489625.07019999996, 115434.84420000017 489620.9598999992, 115459.07660000026 489615.58399999887, 115460.93629999831 489615.1543999985)"
kantstroken_kenmerk.1720,Vluchtstrook,R,14.98999977,R,15.22299957,T,005,KLK0008066976,L,I,4,,,"LINESTRING (115403.91869999841 489637.93459999934, 115395.86870000139 489639.5912999995, 115376.20190000162 489643.2386999987, 115353.82059999928 489647.1506000012, 115314.33159999922 489653.4028999992, 115275.9712000005 489658.66220000014, 115250.02699999884 489661.73330000043, 115230.15230000019 489663.8306000009, 115187.29199999943 489667.64559999853)"
kantstroken_kenmerk.1721,Vluchtstrook,R,15.22299957,R,17.64500046,T,005,KLK0008066977,L,I,3,,,"LINESTRING (117734.38580000028 489707.429299999, 117701.25090000033 489671.95340000093, 117687.35159999877 489657.53830000013, 117673.10610000044 489643.4959000014, 117658.7511 489630.24269999936, 117641.08150000125 489615.09430000186, 117625.3414000012 489602.66699999943, 117609.2228000015 489590.82649999857, 117601.10289999843 489585.1689000018, 117584.36190000176 489574.13809999824, 117571.3489000015 489566.1350999996, 117553.94519999996 489556.1975999996, 117534.6735999994 489546.09629999846, 117516.56410000101 489537.4743000008, 117498.22410000116 489529.49650000036, 117491.39039999992 489526.7344999984, 117472.6345999986 489519.623399999, 117451.43519999832 489512.5053000003, 117432.19970000163 489506.83410000056, 117412.83080000058 489501.8343000002, 117404.32339999825 489499.873399999, 117384.65329999849 489495.8691000007, 117364.92029999942 489492.6121000014, 117355.57930000126 489491.28240000084, 117333.01089999825 489488.7263999991, 117313.0011 489487.30750000104, 117293.01469999924 489486.554299999, 117284.52749999985 489486.38980000094, 117244.48009999841 489486.3969999999, 116254.9560999982 489492.9006000012, 116194.96130000055 489493.7082000002, 116146.55920000002 489495.02910000086, 116126.5747999996 489495.82360000163, 116106.60040000081 489496.8438999988, 116087.10209999979 489497.9937000014, 116067.13639999926 489499.4129000008, 116047.19799999893 489501.0229999982, 116027.27309999987 489502.8484000005, 116002.51170000061 489505.4600000009, 115982.6350999996 489507.7591999993, 115955.44350000098 489511.30480000004, 115935.63949999958 489514.1068000011, 115915.23840000108 489517.24709999934, 115895.46119999886 489520.4946000017, 115875.76240000129 489523.95650000125, 115856.10590000078 489527.64770000055, 115834.59739999846 489531.9508000016, 115814.97830000147 489536.0777999982, 115795.45030000061 489540.3971000016, 115761.56340000033 489548.3310999982, 115742.1136999987 489553.1425999999, 115703.3583999984 489563.04410000145, 115568.4208999984 489599.0007000007, 115529.71409999952 489609.08999999985, 115480.33619999886 489621.22850000113, 115460.86059999838 489625.7895000018, 115435.04679999873 489631.5282999985, 115403.91869999841 489637.93459999934)"
kantstroken_kenmerk.1722,Vluchtstrook,R,15.28299999,R,17.15299988,H,005,KLK0008066962,R,I,3,,,"LINESTRING (115460.93629999831 489615.1543999985, 115478.56379999965 489611.0826999992, 115498.00530000031 489606.37889999896, 115523.71180000156 489599.9382000007, 115562.43620000035 489589.91699999943, 115679.07629999891 489558.73889999837, 115729.03880000114 489545.804299999, 115767.90560000017 489536.24020000175, 115787.37990000099 489531.684799999, 115819.87860000134 489524.5031999983, 115839.45589999855 489520.41050000116, 115867.6435999982 489514.9582999982, 115907.08559999987 489508.0769999996, 115926.84050000086 489504.94900000095, 115957.3348999992 489500.6074000001, 115977.16739999875 489498.02430000156, 116014.96880000085 489493.7014000006, 116034.90199999884 489491.7335000001, 116058.14539999887 489489.7437000014, 116078.11620000005 489488.23589999974, 116119.95800000057 489485.8071000017, 116139.96649999917 489484.9428000003, 116189.0661999993 489483.52259999886, 116209.07600000128 489483.12779999897, 116249.07339999825 489482.6458999999, 117206.64039999992 489476.36499999836, 117260.65069999918 489475.6460000016, 117282.37189999968 489475.5954999998, 117302.39779999852 489476.07079999894, 117318.45499999821 489476.8757000007, 117319.71009999886 489476.9763999991)"
kantstroken_kenmerk.1723,Vluchtstrook,R,17.15299988,R,17.56100082,H,005,KLK0008066963,R,I,4,,,"LINESTRING (117319.71009999886 489476.9763999991, 117338.45100000128 489478.47940000147, 117358.31830000132 489480.7800000012, 117378.12009999901 489483.7991000004, 117397.84070000052 489487.49020000175, 117417.35610000044 489491.86740000173, 117424.9822999984 489493.78599999845, 117444.32620000094 489499.0815999992, 117463.41250000149 489505.063000001, 117470.2498999983 489507.3825000003, 117489.1110999994 489514.2355000004, 117507.64570000023 489521.750599999, 117521.12719999999 489527.68299999833, 117539.25730000064 489536.3403999992, 117556.98690000176 489545.59699999914, 117574.42080000043 489555.40949999914, 117581.19530000165 489559.5150000006, 117598.1462999992 489570.2360999994, 117611.87990000099 489579.5104999989, 117628.14809999987 489591.2989999987, 117643.94649999961 489603.57009999827, 117659.29520000145 489616.39620000124, 117677.2511 489632.56269999966, 117686.03880000114 489641.1132999994)"
