FID,id,grid_code,se_anno_cad_data,area,len,gdb_geomattr_data,shape
dieptepolygonen_noordzee__bonn_gebied_.817,51,-125,,,,,"POLYGON ((708836.7326999996 7018463.942600001, 708340.7361000003 7019063.296, 708038.0021000002 7019850.9518, 708392.9819 7020359.203899998, 708359.6816999996 7020917.6996, 707577.6506000003 7021372.982099999, 706344.7397999996 7021659.838199999, 706389.7599999998 7022413.943399999, 706373.0604999997 7022693.0693, 705783.9000000004 7023411.129099999, 705389.5640000002 7024116.756200001, 705136.244 7024211.129000001, 704384.7788000004 7024009.8445999995, 704189.5641999999 7024316.7566, 703800.0138999997 7024819.3475, 703589.5647 7026016.756700002, 703483.9005000005 7026311.129000001, 703354.6036 7027825.603799999, 703401.3810999999 7028610.293299999, 703789.5641999999 7029111.1296, 703883.9005000005 7029316.7566, 704389.5646000002 7029411.1294, 704531.0685 7029719.567499999, 704852.8459000001 7030311.611099999, 705454.4080999997 7030411.128800001, 705883.9002999999 7030111.129099999, 706397.0833999999 7029991.741799999, 706770.0329 7030804.327100001, 706889.5646000002 7030911.129000001, 707218.6654000003 7031628.215599999, 707173.4506000001 7032387.4629999995, 707361.4396000002 7032911.526299998, 707789.5647 7033011.129000001, 707886.7319999998 7033325.863400001, 707983.9002999999 7033011.129000001, 708331.1654000003 7032449.404599998, 708844.9353 7032076.559300002, 709320.0334000001 7032444.738600001, 709886.7326999996 7032410.9613999985, 711347.3770000003 7032498.021600001, 711483.9006000003 7031911.129299998, 711865.0526 7031209.673900001, 712232.5328000002 7031231.570300002, 712783.9006000003 7031616.756999999, 713274.5248999996 7031711.128899999, 713897.8646 7031199.703000002, 714350.1113999998 7031226.659400001, 714883.9006000003 7031516.7568, 715375.8929000003 7031711.128899999, 715921.4981000004 7030959.316500001, 716836.7318000002 7030863.943, 716836.7318000002 7029963.942899998, 716336.7325999998 7029963.942899998, 716279.5054000001 7030401.418400001, 715547.9627999999 7030534.863200001, 715310.6577000003 7030810.223099999, 714636.0489999996 7030691.875799999, 714483.0215999996 7030417.662700001, 714379.7013999997 7030074.6578, 713749.3295999998 7030217.877099998, 713326.4782999996 7030806.731400002, 712484.6813000003 7030874.373599999, 712190.4433000004 7030710.2228999995, 711683.0209999997 7030517.662999999, 711324.5256000003 7030317.663400002, 710879.3099999996 7030411.004500002, 711083.0214999998 7030776.1252, 710911.1462000003 7031410.222600002, 710710.3653999995 7031108.4866, 710542.4935999997 7030550.829700001, 709586.8298000004 7030017.662799999, 709283.0212000003 7030110.2225, 708859.8765000002 7030410.223200001, 708314.0757999998 7030304.281199999, 708282.5329 7029911.9136000015, 708483.0213000001 7029179.451699998, 707946.9857999999 7028986.739100002, 706938.5872999998 7029357.052200001, 706453.1381999999 7029012.865699999, 705284.4866000004 7028799.682300001, 704690.4435 7028110.2228000015, 704312.5136000002 7027784.6000000015, 704260.0721000005 7027132.332699999, 704486.0483999997 7025893.7982, 704874.8181999996 7025558.804000001, 705101.5757999998 7024961.208799999, 705762.2202000003 7024547.411699999, 705890.4433000004 7024317.663199998, 706044.3498 7023806.526999999, 706622.2792999996 7023059.481199998, 707385.1700999998 7022440.8440000005, 707508.4118999997 7021898.476500001, 708387.6113 7021508.193399999, 708954.6030000001 7021910.223000001, 710170.1308000004 7021733.273200002, 710290.4428000003 7021517.6635, 710336.7323000003 7020963.942499999, 710336.7323000003 7019963.943100002, 709836.7320999997 7019963.943100002, 709836.7320999997 7019463.942899998, 709336.7319999998 7019463.942899998, 709336.7319999998 7018463.942600001, 708836.7326999996 7018463.942600001), (708936.7319999998 7020863.9432, 708902.4549000002 7020985.8664, 708814.8573000003 7020898.174600001, 708936.7319999998 7020863.9432), (709436.7322000004 7021363.943399999, 709402.4550999999 7021485.866500001, 709314.8574999999 7021398.174800001, 709436.7322000004 7021363.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.818,52,-100,,,,,"POLYGON ((650336.7324999999 7017963.943300001, 649436.7324000001 7017963.943300001, 649436.7324000001 7018863.942499999, 650336.7324999999 7018863.942499999, 650336.7324999999 7017963.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.819,53,-150,,,,,"POLYGON ((645936.7320999997 7016863.942699999, 645795.9117 7016961.186799999, 645880.3849 7017956.481800001, 646395.2285000002 7018071.9021000005, 646542.2007999998 7017416.653000001, 646395.9121000003 7017204.787300002, 645977.5521999998 7017123.098499998, 645936.7320999997 7016863.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.820,54,-100,,,,,"POLYGON ((649436.7324000001 7016463.9428, 648591.3221000005 7016514.775800001, 648733.4117999999 7017303.4113, 649772.4741000002 7017409.3167, 649858.9978999998 7016994.2348, 649436.7324000001 7016463.9428))"
dieptepolygonen_noordzee__bonn_gebied_.821,55,-175,,,,,"POLYGON ((707336.7322000004 7015963.942600001, 707273.9397 7016308.2881000005, 707090.4431999996 7016917.662599999, 706802.7483000001 7017323.461800002, 706551.5756999999 7018428.817400001, 706252.0640000002 7018965.679000001, 706460.6580999997 7019207.832899999, 707077.3570999997 7019257.381999999, 707436.4391000001 7019097.1554000005, 707660.6579999998 7018352.1941, 707931.5565999998 7018037.859900001, 708336.7324999999 7017963.943300001, 708336.7324999999 7016963.942899998, 707836.7324000001 7016963.942899998, 707836.7324000001 7015963.942600001, 707336.7322000004 7015963.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.822,56,-125,,,,,"POLYGON ((679436.7326999996 7015463.943300001, 679047.4740000004 7015575.2249, 678592.2983999997 7015939.7881000005, 678702.0639000004 7016408.4135, 678892.2991000004 7016319.4725, 679118.7632999998 7016036.687600002, 679800.0137999998 7015918.123799998, 679436.7326999996 7015463.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.823,57,-100,,,,,"POLYGON ((648336.7326999996 7014963.9432, 647836.7324999999 7014963.9432, 647836.7324999999 7015863.943300001, 648336.7326999996 7015863.943300001, 648336.7326999996 7014963.9432))"
dieptepolygonen_noordzee__bonn_gebied_.824,58,-100,,,,,"POLYGON ((651536.7324000001 7014963.9432, 651249.9156 7015043.804299999, 650893.1776 7015525.020500001, 650987.2204999998 7016707.506700002, 651541.0291999998 7016612.133200001, 651880.2873999998 7016407.506999999, 652380.2866000002 7016301.9954, 652293.1778999995 7015207.507100001, 651638.9787999997 7015096.368099999, 651536.7324000001 7014963.9432))"
dieptepolygonen_noordzee__bonn_gebied_.825,59,-125,,,,,"POLYGON ((655436.7325999998 7014863.943, 655295.9122000001 7014961.186999999, 655390.5409000004 7015496.379999999, 655436.7325999998 7014863.943))"
dieptepolygonen_noordzee__bonn_gebied_.826,60,-150,,,,,"POLYGON ((704436.7323000003 7013863.942600001, 703799.7205999997 7013909.368500002, 704296.7910000002 7014003.881099999, 704383.0214999998 7014996.675900001, 704476.6732999999 7014503.881299999, 704949.7208000002 7014413.943300001, 704476.6732999999 7014324.004500002, 704436.7323000003 7013863.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.827,61,-100,,,,,"POLYGON ((703036.7319999998 7013363.943300001, 702536.2438000003 7013448.962099999, 702230.8724999996 7013955.248599999, 702441.0294000003 7014468.8805, 702873.8415000001 7014789.705600001, 703268.8611000003 7014484.755600002, 703360.0719999997 7013867.416099999, 703036.7319999998 7013363.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.828,62,-150,,,,,"POLYGON ((685336.7319 7012963.943399999, 684759.9748999998 7012989.4769, 684462.1227000002 7013289.379799999, 684411.3416999998 7013938.506200001, 683911.3415000001 7013995.1439, 683963.5873999996 7015889.379000001, 684811.3416999998 7015838.506700002, 684862.1226000004 7015389.379799999, 685311.3417999996 7014938.506499998, 685336.7319 7012963.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.829,63,-125,,,,,"POLYGON ((705836.7325999998 7013963.9428, 705383.0209999997 7013917.663400002, 705290.4429000001 7013510.223000001, 704883.0217000004 7013417.663199998, 704790.4428000003 7013010.2228000015, 703883.0214 7012917.662999999, 703637.6114999996 7012632.869600002, 702318.7635000004 7012920.5526, 701811.5367 7013509.2031, 701690.4433000004 7014361.5165, 702570.9119999995 7015075.475099999, 703486.7324999999 7015001.891100001, 703762.1226000004 7015024.013300002, 703883.0214 7015817.662999999, 704769.4474 7015910.2227, 704883.0217000004 7015410.2225, 705290.4429000001 7015317.662799999, 705383.0209999997 7014910.223299999, 705790.4430999998 7014817.662599999, 705836.7325999998 7013963.9428), (703036.7319999998 7013363.943300001, 703360.0719999997 7013867.416099999, 703268.8611000003 7014484.755600002, 702873.8415000001 7014789.705600001, 702441.0294000003 7014468.8805, 702230.8724999996 7013955.248599999, 702536.2438000003 7013448.962099999, 703036.7319999998 7013363.943300001), (704436.7323000003 7013863.942600001, 704476.6732999999 7014324.004500002, 704949.7208000002 7014413.943300001, 704476.6732999999 7014503.881299999, 704383.0214999998 7014996.675900001, 704296.7910000002 7014003.881099999, 703799.7205999997 7013909.368500002, 704436.7323000003 7013863.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.830,64,-175,,,,,"POLYGON ((690436.7319999998 7011863.9428, 689796.7905000001 7011909.576200001, 689882.5330999997 7012998.8583, 689976.6738 7012503.881499998, 690396.7909000004 7012424.004900001, 690436.7319999998 7011863.9428))"
dieptepolygonen_noordzee__bonn_gebied_.831,472,-150,,,,,"POLYGON ((749336.7322000004 6993863.943, 749436.7324000001 6993863.943, 749436.7324000001 6994363.943100002, 749936.7325999998 6994363.943100002, 749978.2363 6993861.629999999, 750238.8806999996 6993700.984900001, 750374.8185 6993302.065099999, 750636.7323000003 6993263.942600001, 750522.9622999998 6992354.610300001, 749904.1150000002 6991834.328499999, 749092.2982999999 6992452.199900001, 749181.1661 6993019.473000001, 749292.2987000002 6993408.412799999, 749336.7322000004 6993863.943), (749936.7325999998 6992063.942699999, 750268.7631999999 6992508.7919000015, 750160.0724 6993244.5271999985, 749879.9943000004 6993707.5033, 749346.0093999999 6992939.6567, 749417.6889000004 6992454.653499998, 749936.7325999998 6992063.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.832,473,-30,,,,,"POLYGON ((751236.7325999998 6991863.9432, 751136.7324000001 6991863.9432, 751136.7324000001 6991963.942499999, 751236.7325999998 6991963.942499999, 751236.7325999998 6991863.9432))"
dieptepolygonen_noordzee__bonn_gebied_.833,474,-20,,,,,"POLYGON ((751336.7319 6991863.9432, 751236.7325999998 6991863.9432, 751236.7325999998 6991963.942499999, 751336.7319 6991963.942499999, 751336.7319 6991863.9432))"
dieptepolygonen_noordzee__bonn_gebied_.834,475,-5,,,,,"POLYGON ((751436.7322000004 6991863.9432, 751336.7319 6991863.9432, 751336.7319 6991963.942499999, 751436.7322000004 6991963.942499999, 751436.7322000004 6991863.9432))"
dieptepolygonen_noordzee__bonn_gebied_.835,476,-100,,,,,"POLYGON ((770736.7320999997 6992863.942600001, 770803.1387999998 6992997.5364000015, 770836.7323000003 6993763.942699999, 770836.7323000003 6993863.943, 771036.7319 6993863.943, 771079.9938000003 6992954.695700001, 771370.2282999996 6992509.004900001, 771803.5292999996 6992261.6603999995, 772190.8343000002 6992348.5013, 772236.7325999998 6992863.942600001, 772836.7320999997 6992863.942600001, 772785.4631000003 6992327.1514, 772280.2869999995 6992120.382199999, 771821.4981000004 6991843.630399998, 771380.2868999997 6992107.5035, 771163.0998999998 6992470.717799999, 770893.1772999996 6992820.381900001, 770736.7320999997 6992863.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.836,477,-10,,,,,"POLYGON ((712036.7324000001 6991763.943, 711936.7320999997 6991763.943, 710992.6897 6991815.1206, 710936.7326999996 6992363.943399999, 711236.7324999999 6992363.943399999, 711236.7324999999 6991863.9432, 711636.7324000001 6991863.9432, 711636.7324000001 6992363.943399999, 712336.7320999997 6992363.943399999, 712336.7320999997 6991863.9432, 712036.7324000001 6991863.9432, 712036.7324000001 6991763.943))"
dieptepolygonen_noordzee__bonn_gebied_.837,478,-5,,,,,"POLYGON ((712336.7320999997 6991763.943, 712036.7324000001 6991763.943, 712036.7324000001 6991863.9432, 712336.7320999997 6991863.9432, 712336.7320999997 6991763.943))"
dieptepolygonen_noordzee__bonn_gebied_.838,479,-30,,,,,"POLYGON ((720836.7323000003 6991763.943, 720317.8843 6991802.395399999, 720202.2593 6992040.425999999, 720599.2325999998 6992249.5447, 720636.7319 6992863.942600001, 720936.7324999999 6992863.942600001, 720936.7324999999 6991963.942499999, 720836.7323000003 6991963.942499999, 720836.7323000003 6991763.943))"
dieptepolygonen_noordzee__bonn_gebied_.839,480,-20,,,,,"POLYGON ((738036.7323000003 6991763.943, 737936.7319999998 6991763.943, 737936.7319999998 6991863.9432, 738036.7323000003 6991863.9432, 738036.7323000003 6991763.943))"
dieptepolygonen_noordzee__bonn_gebied_.840,481,-40,,,,,"POLYGON ((751136.7324000001 6991763.943, 751036.7322000004 6991763.943, 751036.7322000004 6991963.942499999, 751136.7324000001 6991963.942499999, 751136.7324000001 6991863.9432, 751136.7324000001 6991763.943))"
dieptepolygonen_noordzee__bonn_gebied_.841,482,-10,,,,,"POLYGON ((751336.7319 6991763.943, 751236.7325999998 6991763.943, 751236.7325999998 6991863.9432, 751336.7319 6991863.9432, 751336.7319 6991763.943))"
dieptepolygonen_noordzee__bonn_gebied_.842,483,5,,,,,"POLYGON ((751436.7322000004 6991763.943, 751336.7319 6991763.943, 751336.7319 6991863.9432, 751436.7322000004 6991863.9432, 751436.7322000004 6991763.943))"
dieptepolygonen_noordzee__bonn_gebied_.843,484,0,,,,,"POLYGON ((751636.7325999998 6991763.943, 751536.7324000001 6991763.943, 751436.7322000004 6991763.943, 751436.7322000004 6991863.9432, 751636.7325999998 6991863.9432, 751636.7325999998 6991763.943))"
dieptepolygonen_noordzee__bonn_gebied_.844,485,-5,,,,,"POLYGON ((751736.7319 6991763.943, 751636.7325999998 6991763.943, 751636.7325999998 6991863.9432, 751736.7319 6991863.9432, 751736.7319 6991763.943))"
dieptepolygonen_noordzee__bonn_gebied_.845,486,-40,,,,,"POLYGON ((755836.7325999998 6992363.943399999, 756336.7319 6992363.943399999, 756336.7319 6991863.9432, 755993.1777999997 6991807.503699999, 755493.1776 6991802.8651, 755793.1772999996 6992207.503699999, 755836.7325999998 6992363.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.846,487,0,,,,,"POLYGON ((711936.7320999997 6991663.942699999, 711936.7320999997 6991763.943, 712036.7324000001 6991763.943, 712336.7320999997 6991763.943, 712336.7320999997 6991663.942699999, 711936.7320999997 6991663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.847,488,-40,,,,,"POLYGON ((740536.7322000004 6991663.942699999, 740536.7322000004 6991763.943, 740836.7319999998 6991763.943, 740836.7319999998 6991663.942699999, 740536.7322000004 6991663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.848,489,-30,,,,,"POLYGON ((742036.7318000002 6991663.942699999, 741936.7324999999 6991663.942699999, 741936.7324999999 6991763.943, 742036.7318000002 6991763.943, 742036.7318000002 6991663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.849,490,-125,,,,,"POLYGON ((747436.7325999998 6992763.943300001, 747580.3849999998 6992640.1514, 747864.6621000003 6992003.164299998, 748319.2520000003 6992127.578600001, 748533.8025000002 6992376.631999999, 748436.7319999998 6993363.9428, 748773.0603999998 6993173.787999999, 748871.5958000002 6992382.051899999, 748369.7405000003 6991755.361099999, 747806.9469999997 6991685.366700001, 747501.0877 6992393.905299999, 747436.7325999998 6992763.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.850,491,-125,,,,,"POLYGON ((749036.7324000001 6993863.943, 749336.7322000004 6993863.943, 749292.2987000002 6993408.412799999, 749181.1661 6993019.473000001, 749092.2982999999 6992452.199900001, 749904.1150000002 6991834.328499999, 750522.9622999998 6992354.610300001, 750636.7323000003 6993263.942600001, 750374.8185 6993302.065099999, 750238.8806999996 6993700.984900001, 749978.2363 6993861.629999999, 749936.7325999998 6994363.943100002, 750936.7319999998 6994363.943100002, 751549.5252 6994301.436700001, 751777.3574000001 6993681.118099999, 751807.9233999997 6993300.356199998, 751608.2163000004 6992636.9712000005, 750969.7397999996 6992491.927999999, 749948.8417999996 6991617.659699999, 749783.0215999996 6991710.2258, 749390.4429000001 6992017.659600001, 748992.2012 6992195.351500001, 748945.9117 6992771.626800001, 749036.7324000001 6993863.943), (750636.7323000003 6993263.942600001, 750888.6852000002 6993215.847399998, 750984.7788000004 6992912.038699999, 751441.9080999997 6992715.847199999, 751612.5131999999 6993432.198199999, 751359.2909000004 6994012.038400002, 750901.6736000003 6993518.197500002, 750684.7790000001 6993415.846900001, 750636.7323000003 6993263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.851,492,-20,,,,,"POLYGON ((751236.7325999998 6991663.942699999, 751136.7324000001 6991663.942699999, 751136.7324000001 6991763.943, 751136.7324000001 6991863.9432, 751236.7325999998 6991863.9432, 751236.7325999998 6991763.943, 751236.7325999998 6991663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.852,493,-5,,,,,"POLYGON ((751336.7319 6991663.942699999, 751236.7325999998 6991663.942699999, 751236.7325999998 6991763.943, 751336.7319 6991763.943, 751336.7319 6991663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.853,494,10,,,,,"POLYGON ((751536.7324000001 6991663.942699999, 751436.7322000004 6991663.942699999, 751436.7322000004 6991763.943, 751536.7324000001 6991763.943, 751536.7324000001 6991663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.854,495,5,,,,,"POLYGON ((751636.7325999998 6991663.942699999, 751536.7324000001 6991663.942699999, 751536.7324000001 6991763.943, 751636.7325999998 6991763.943, 751636.7325999998 6991663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.855,496,0,,,,,"POLYGON ((751736.7319 6991663.942699999, 751636.7325999998 6991663.942699999, 751636.7325999998 6991763.943, 751736.7319 6991763.943, 751736.7319 6991663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.856,497,-5,,,,,"POLYGON ((751836.7320999997 6991663.942699999, 751736.7319 6991663.942699999, 751736.7319 6991763.943, 751836.7320999997 6991763.943, 751836.7320999997 6991663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.857,498,-40,,,,,"POLYGON ((755336.7324000001 6991663.942699999, 755236.7322000004 6991732.992199998, 754895.9123 6992485.024900001, 754986.0486000003 6993299.611400001, 755236.7322000004 6993363.9428, 755011.5373 6992893.508000001, 755298.6464999998 6992025.8202, 755336.7324000001 6991663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.858,499,0,,,,,"POLYGON ((711136.7322000004 6991563.942499999, 711036.7319999998 6991563.942499999, 710936.7326999996 6991563.942499999, 710936.7326999996 6991663.942699999, 711136.7322000004 6991663.942699999, 711136.7322000004 6991563.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.859,931,5,,,,,"POLYGON ((733736.7319999998 6987863.942699999, 733636.7318000002 6987863.942699999, 733536.7324999999 6987863.942699999, 733646.6935999999 6988258.8279, 734080.2871000003 6988520.382599998, 734436.7326999996 6988663.942600001, 734436.7326999996 6988463.943100002, 734436.7326999996 6988363.942899998, 734177.5521999998 6988323.098000001, 733815.5412999997 6988171.041099999, 733736.7319999998 6987863.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.860,932,10,,,,,"POLYGON ((733736.7319999998 6987863.942699999, 733815.5412999997 6988171.041099999, 734177.5521999998 6988323.098000001, 734436.7326999996 6988363.942899998, 734395.9116000002 6988304.7875000015, 733977.5526 6988023.098299999, 733895.9123 6987904.7875000015, 733736.7319999998 6987863.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.861,933,-40,,,,,"POLYGON ((775536.7324999999 6987863.942699999, 775436.7323000003 6987863.942699999, 775436.7323000003 6987963.942899998, 775536.7324999999 6987963.942899998, 775536.7324999999 6987863.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.862,934,-30,,,,,"POLYGON ((775636.7326999996 6987863.942699999, 775536.7324999999 6987863.942699999, 775536.7324999999 6987963.942899998, 775436.7323000003 6987963.942899998, 775436.7323000003 6988063.943100002, 775336.7320999997 6988063.943100002, 775336.7320999997 6988163.943399999, 775336.7320999997 6988263.942699999, 775436.7323000003 6988263.942699999, 775503.9194 6988131.130199999, 775636.7326999996 6988063.943100002, 775636.7326999996 6987863.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.863,935,-20,,,,,"POLYGON ((775736.7319999998 6987863.942699999, 775636.7326999996 6987863.942699999, 775636.7326999996 6988063.943100002, 775736.7319999998 6988063.943100002, 775736.7319999998 6987863.942699999))"
