Identificatie;Datum zaak start;Stap;Zaakstatus;Datum zaak uiterste;Hoofdcategorie (zaaktype mor);Subcategorie (zaaktype mor);straat (zaaktype mor);Ter hoogte van (zaaktype mor);Wijk (zaaktype mor)
152939;26-10-2015 15:59;Definitief afgesloten;Afgesloten;2-11-2015 15:59;Afvalinzameling en milieu;Overig (afvalinzameling en milieu);Meester Ansinkweg;;Zeist Oost
132861;21-1-2015 12:50;Definitief afgesloten;Afgesloten;22-1-2015 12:50;Afvalinzameling en milieu;Afvaldumping;Warande;Warande ;Zeist Noord
137997;20-3-2015 7:00;Definitief afgesloten;Afgesloten;27-3-2015 7:00;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Erasmuslaan;;Zeist Centrum
150871;25-9-2015 9:48;Definitief afgesloten;Afgesloten;2-10-2015 9:48;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Couwenhoven;4350;Zeist West
151103;29-9-2015 11:23;Definitief afgesloten;Afgesloten;6-10-2015 11:23;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Van der Heijdenlaan;;Zeist Noord
146779;25-7-2015 7:00;Definitief afgesloten;Afgesloten;3-8-2015 7:00;Groen;Bomen;Sophialaan;11;Zeist Oost
146813;26-7-2015 7:00;Definitief afgesloten;Afgesloten;3-8-2015 7:00;Groen;Bomen;Amersfoortseweg;fornhese bedrijven terrein en fietspaden rondom vliegveld;Zeist Noord
146872;27-7-2015 7:00;Definitief afgesloten;Afgesloten;3-8-2015 7:00;Groen;Bomen;Sophialaan;hoek Sophialaan/ garagaboxen Anna Paulownalaan;Zeist Oost
147529;5-8-2015 7:00;Definitief afgesloten;Afgesloten;12-8-2015 7:00;Groen;Bomen;Nijenheim;Tussen 6202 en 6214;Zeist West
159456;18-12-2015 7:00;Definitief afgesloten;Afgesloten;21-12-2015 7:00;Afvalinzameling en milieu;Volle prullenbakken;Erasmuslaan;Omgeving Erasmuslaan en Socrateslaan.;Zeist Centrum
146799;27-7-2015 7:00;Definitief afgesloten;Afgesloten;3-8-2015 7:00;Groen;Bomen;Sophialaan;??;Zeist Oost
148819;25-8-2015 7:00;Definitief afgesloten;Afgesloten;1-9-2015 7:00;Groen;Bomen;Graaf Adolflaan;;Zeist Oost
138869;2-4-2015 16:46;Lopend;In behandeling;9-4-2015 16:46;Groen;Bomen;breullaan;;
146754;27-7-2015 9:05;Definitief afgesloten;Afgesloten;3-8-2015 9:05;Groen;Bomen;Noordweg;;Zeist West
155820;27-11-2015 15:54;Definitief afgesloten;Afgesloten;4-12-2015 15:54;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Laan van Vollenhove;;Zeist Noord
150734;23-9-2015 11:16;Definitief afgesloten;Afgesloten;30-9-2015 11:16;Groen;Bomen;Oude Postweg;voor de deur van huisnummer 46;Zeist Oost
148815;26-8-2015 10:47;Definitief afgesloten;Afgesloten;27-8-2015 10:47;Wegen, fiets- en voetpaden;Olie op de wegdek;Brugakker;naast de schuur en woning;Zeist West
136274;3-3-2015 16:29;Definitief afgesloten;Afgesloten;4-3-2015 16:29;Wegen, fiets- en voetpaden;Olie op de wegdek;Johannes Stoopweg;;Zeist Oost
136761;10-3-2015 9:47;Definitief afgesloten;Afgesloten;11-3-2015 9:47;Wegen, fiets- en voetpaden;Olie op de wegdek;Laan van Vollenhove;;Zeist Centrum
141574;13-5-2015 13:45;Definitief afgesloten;Afgesloten;14-5-2015 13:45;Wegen, fiets- en voetpaden;Olie op de wegdek;Gerhard Pranglaan;3;Den Dolder e.o.
151699;6-10-2015 7:00;Definitief afgesloten;Afgesloten;13-10-2015 7:00;Verlichting;Lamp defect;P.C. Hooftlaan;Lichtmastnummer 1331;Zeist Noord
146359;18-7-2015 7:00;Definitief afgesloten;Afgesloten;27-7-2015 7:00;Groen;Onkruid;Krakelingweg;fietspad tussen soesterberg en Zeist;Zeist Oost
149277;2-9-2015 11:32;Definitief afgesloten;Afgesloten;9-9-2015 11:32;Handhaving;Overig (Handhaving);Perceel;;
135388;17-2-2015 7:00;Definitief afgesloten;Afgesloten;24-2-2015 7:00;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Van Reenenweg;;Zeist Centrum
136655;9-3-2015 11:53;Definitief afgesloten;Afgesloten;16-3-2015 11:53;Straatmeubilair;Verkeers-/ straatnaambord;Nijenheim;;Zeist West
148174;17-8-2015 11:15;Definitief afgesloten;Afgesloten;24-8-2015 11:15;Handhaving;Parkeren;Schermerslaan;;Zeist Noord
159387;18-12-2015 7:00;Voorlopig afgesloten;Afgehandeld;25-12-2015 7:00;Afvalinzameling en milieu;Straat vegen;Jagerlaan;;Zeist Centrum
157466;9-12-2015 9:41;Definitief afgesloten;Afgesloten;16-12-2015 9:41;Afvalinzameling en milieu;Klacht afvalinzameling;Van Reenenweg;Hoek Dwarsweg/ van Reenenweg t.h.v. 135;Zeist Centrum
146336;20-7-2015 7:00;Definitief afgesloten;Afgesloten;27-7-2015 7:00;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Brinkhove;;Zeist Centrum
154267;11-11-2015 18:59;Definitief afgesloten;Afgesloten;18-11-2015 18:59;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Meent;;Zeist West
131703;7-1-2015 13:01;Definitief afgesloten;Afgesloten;14-1-2015 13:01;Handhaving;Overig (Handhaving);Krakelingweg;;Zeist Centrum
155499;25-11-2015 13:56;Definitief afgesloten;Afgesloten;2-12-2015 13:56;Verlichting;Lamp defect;Jacob van Lenneplaan;1051/0007 en 29210007;Zeist Centrum
157833;9-12-2015 7:00;Definitief afgesloten;Afgesloten;16-12-2015 7:00;Afvalinzameling en milieu;Bladoverlast;Noordweg;bij nrs. 1 t/m 37;Zeist West
148138;17-8-2015 9:14;Definitief afgesloten;Afgesloten;24-8-2015 9:14;Groen;Bomen;Dolderseweg;Noord-oostandkant station Den Dolder;Den Dolder e.o.
147651;7-8-2015 10:59;Definitief afgesloten;Afgesloten;14-8-2015 10:59;Groen;Bomen;Couwenhoven;;Zeist West
145796;10-7-2015 8:40;Definitief afgesloten;Afgesloten;13-7-2015 8:40;Afvalinzameling en milieu;Afvaldumping;Nijenheim;Achter de poort;Zeist West
154296;9-11-2015 7:00;Definitief afgesloten;Afgesloten;16-11-2015 7:00;Verlichting;Lamp defect;Slotlaan;3011-0041 en lantaarn ernaast;Zeist Centrum
131817;8-1-2015 12:56;Definitief afgesloten;Afgesloten;9-1-2015 12:56;Riolering;Putdeksel;Ridderschapslaan;;Zeist West
131446;5-1-2015 15:10;Definitief afgesloten;Afgesloten;12-1-2015 15:10;Handhaving;"Aanhanger; caravan; keetwagen";Titus Brandsmalaan;;Zeist Noord
153813;5-11-2015 7:00;Definitief afgesloten;Afgesloten;6-11-2015 7:00;Verlichting;Netwerkstoring;Nijenheim;hele wijk nijenheim;Zeist West
147622;7-8-2015 8:28;Definitief afgesloten;Afgesloten;14-8-2015 8:28;Groen;Bomen;Nijenheim;;Zeist West
148704;25-8-2015 10:45;Definitief afgesloten;Afgesloten;26-8-2015 10:45;Riolering;Verstopping huisaansluiting;Nijenheim;;Zeist West
131770;6-1-2015 7:00;Definitief afgesloten;Afgesloten;13-1-2015 7:00;Verlichting;Lamp defect;Nijenheim;1014 t/m 1012 etc.;Zeist West
151920;9-10-2015 9:49;Definitief afgesloten;Afgesloten;16-10-2015 9:49;Verlichting;Lamp defect;Woudenbergseweg;Oud londen - KNVB;Zeist Centrum
145099;30-6-2015 15:31;Definitief afgesloten;Afgesloten;7-7-2015 15:31;Verlichting;Lamp defect;Montessorilaan;Montessorilaan nr 11;Zeist Noord
132023;12-1-2015 13:11;Definitief afgesloten;Afgesloten;19-1-2015 13:11;Verlichting;Lamp defect;Pater de Leeuwweg;1914-0001;Zeist Oost
146514;22-7-2015 10:20;Definitief afgesloten;Afgesloten;23-7-2015 10:20;Riolering;Putdeksel;Slotlaan;;Zeist Centrum
133698;30-1-2015 13:08;Definitief afgesloten;Afgesloten;6-2-2015 13:08;Straatmeubilair;Paaltjes;Laan van Vollenhove;;Zeist Noord
135476;20-2-2015 15:59;Definitief afgesloten;Afgesloten;27-2-2015 15:59;Wegen, fiets- en voetpaden;Gebreken wegdek;Van Renesselaan;;Zeist West
139371;13-4-2015 13:26;Definitief afgesloten;Afgesloten;20-4-2015 13:26;Groen;Struiken;Nijenheim;;Zeist West
144082;17-6-2015 14:26;Definitief afgesloten;Afgesloten;24-6-2015 14:26;Groen;Bomen;Verlengde Slotlaan;;Zeist Centrum
157462;7-12-2015 7:00;Lopend;In behandeling;14-12-2015 7:00;Dieren;Overig (Dieren);Het Rond;;Zeist Centrum
146133;15-7-2015 14:36;Definitief afgesloten;Afgesloten;22-7-2015 14:36;Verlichting;Overig (verlichting);Verzetslaan;;Zeist Noord
148928;27-8-2015 14:02;Definitief afgesloten;Afgesloten;3-9-2015 14:02;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Van Reenenweg;;Zeist Centrum
154269;11-11-2015 19:26;Definitief afgesloten;Afgesloten;18-11-2015 19:26;Wegen, fiets- en voetpaden;Gebreken wegdek;Brugakker;;Zeist West
132184;13-1-2015 15:40;Definitief afgesloten;Afgesloten;20-1-2015 15:40;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Schaerweijdelaan;;Zeist Centrum
147329;3-8-2015 13:20;Definitief afgesloten;Afgesloten;10-8-2015 13:20;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Strausslaan;in doorgang naast nr. 2;Zeist Noord
160983;31-12-2015 11:55;Voorlopig afgesloten;Afgehandeld;7-1-2016 11:55;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Laan van Vollenhove;;Zeist Noord
155161;22-11-2015 7:00;Definitief afgesloten;Afgesloten;30-11-2015 7:00;Groen;Overig (Groen);P.C. Hooftlaan;;Zeist Noord
132654;19-1-2015 15:44;Definitief afgesloten;Afgesloten;26-1-2015 15:44;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Johan v Oldenbarneveltln;;Zeist Noord
154446;12-11-2015 7:00;Definitief afgesloten;Afgesloten;19-11-2015 7:00;Groen;Bomen;Couwenhoven;;Zeist West
140585;29-4-2015 9:01;Definitief afgesloten;Afgesloten;29-4-2015 9:01;Dieren;Dode dieren;Prins Alexanderweg;huisnummer 106;Den Dolder e.o.
148224;17-8-2015 21:37;Definitief afgesloten;Afgesloten;24-8-2015 21:37;Groen;Onkruid;Crosestein;;Zeist West
153592;4-11-2015 11:07;Definitief afgesloten;Afgesloten;11-11-2015 11:07;Afvalinzameling en milieu;Bladoverlast;Dr. Stärckelaan;naasthet huis;Den Dolder e.o.
141421;12-5-2015 9:53;Definitief afgesloten;Afgesloten;19-5-2015 9:53;Afvalinzameling en milieu;Straat vegen;Prinses Marijkelaan;;Zeist Oost
140252;23-4-2015 16:35;Definitief afgesloten;Afgesloten;30-4-2015 16:35;Afvalinzameling en milieu;Zwerfvuil;Prinses Marijkelaan;;Zeist Oost
148230;17-8-2015 7:00;Definitief afgesloten;Afgesloten;24-8-2015 7:00;Groen;Bomen;Laan van Henegouwen;wandelpad rond de vijver van het Kerbergenplein;Zeist West
154477;16-11-2015 10:16;Lopend;In behandeling;23-11-2015 10:16;Groen;Onkruid;Chopinlaan;;
133716;30-1-2015 16:15;Definitief afgesloten;Afgesloten;6-2-2015 16:15;Afvalinzameling en milieu;Zwerfvuil;Couwenhoven;;Zeist West
131978;12-1-2015 10:10;Definitief afgesloten;Afgesloten;19-1-2015 10:10;Afvalinzameling en milieu;Overig (afvalinzameling en milieu);Brugakker;;Zeist West
161047;31-12-2015 15:25;Voorlopig afgesloten;Afgehandeld;7-1-2016 15:25;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Van der Heijdenlaan;van der Heijdenlaan naast een huis t.h.v. voetbalkooi;Zeist Noord
143350;8-6-2015 15:15;Definitief afgesloten;Afgesloten;15-6-2015 15:15;Groen;Bomen;Titus Brandsmalaan;;Zeist Noord
141029;6-5-2015 11:40;Definitief afgesloten;Afgesloten;13-5-2015 11:40;Groen;Bomen;Homeruslaan;;Zeist Centrum
149151;1-9-2015 9:17;Definitief afgesloten;Afgesloten;8-9-2015 9:17;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);P.C. Hooftlaan;;Zeist Noord
145199;2-7-2015 10:24;Definitief afgesloten;Afgesloten;9-7-2015 10:24;Groen;Bomen;Filips v Bourgondiëlaan;;Zeist West
141915;19-5-2015 11:49;Definitief afgesloten;Afgesloten;20-5-2015 11:49;Afvalinzameling en milieu;Afvaldumping;De Heuvel;;Zeist Centrum
156971;7-12-2015 9:15;Definitief afgesloten;Afgesloten;14-12-2015 9:15;Straatmeubilair;Paaltjes;Slotlaan;;Zeist Centrum
132763;20-1-2015 14:36;Definitief afgesloten;Afgesloten;27-1-2015 14:36;Verlichting;Overig (verlichting);Bothalaan;0351-0007;Zeist Centrum
138668;31-3-2015 16:44;Definitief afgesloten;Afgesloten;1-4-2015 16:44;Afvalinzameling en milieu;Afvaldumping;Dr. A. Kuyperlaan;;Zeist Noord
155703;26-11-2015 16:10;Definitief afgesloten;Afgesloten;3-12-2015 16:10;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Willem Pijperlaan;;Zeist Centrum
150243;16-9-2015 8:49;Definitief afgesloten;Afgesloten;17-9-2015 8:49;Afvalinzameling en milieu;Afvaldumping;Arnoldus Stramroodlaan;Flat bij de ondergrondse container in de bocht;Zeist Noord
134188;5-2-2015 9:13;Definitief afgesloten;Afgesloten;6-2-2015 9:13;Afvalinzameling en milieu;Afvaldumping;Brugakker;tegenover 3511;Zeist West
137312;16-3-2015 13:46;Definitief afgesloten;Afgesloten;23-3-2015 13:46;Groen;Struiken;Weteringlaan;naast de loopbrug.;Zeist West
148326;18-8-2015 15:52;Definitief afgesloten;Afgesloten;19-8-2015 15:52;Afvalinzameling en milieu;Afvaldumping;Spoorlaan;Hoek Spoorlaan / Duinweg;Den Dolder e.o.
148599;24-8-2015 11:25;Definitief afgesloten;Afgesloten;31-8-2015 11:25;Groen;Bomen;Amersfoortseweg;;Den Dolder e.o.
149298;2-9-2015 13:28;Definitief afgesloten;Afgesloten;9-9-2015 13:28;Groen;Bomen;Cornelis Schellingerlaan;;Zeist West
148313;18-8-2015 14:40;Definitief afgesloten;Afgesloten;19-8-2015 14:40;Afvalinzameling en milieu;Afvaldumping;Couwenhoven;;Zeist West
146950;28-7-2015 9:58;Definitief afgesloten;Afgesloten;4-8-2015 9:58;Groen;Bomen;Brugakker;;Zeist West
144892;29-6-2015 9:09;Definitief afgesloten;Afgesloten;30-6-2015 9:09;Afvalinzameling en milieu;Afvaldumping;Prinses Margrietlaan;;Zeist Oost
146810;27-7-2015 7:00;In behandeling;In behandeling;3-8-2015 7:00;Groen;Bomen;Prinses Marijkelaan;;Zeist Oost
139492;14-4-2015 15:26;Definitief afgesloten;Afgesloten;21-4-2015 15:26;Groen;Bomen;Van Renesselaan;;Zeist West
135686;24-2-2015 11:44;Definitief afgesloten;Afgesloten;3-3-2015 11:44;Groen;Overig (Groen);Couwenhoven;;Zeist West
134404;9-2-2015 10:50;Definitief afgesloten;Afgesloten;16-2-2015 10:50;Groen;Struiken;Gerbrandylaan;bosvak t.o laan;Zeist Noord
157146;7-12-2015 15:02;Definitief afgesloten;Afgesloten;14-12-2015 15:02;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Jacob van Lenneplaan;;Zeist Centrum
149506;7-9-2015 8:23;Definitief afgesloten;Afgesloten;14-9-2015 8:23;Wegen, fiets- en voetpaden;Gebreken wegdek;Burg. Patijnlaan;voor nr. ;Zeist Noord
132276;14-1-2015 12:29;Definitief afgesloten;Afgesloten;21-1-2015 12:29;Verlichting;Lamp defect;Rembrandtlaan;2741/0001;Den Dolder e.o.
132277;14-1-2015 12:34;Definitief afgesloten;Afgesloten;21-1-2015 12:34;Straatmeubilair;Verkeers-/ straatnaambord;Rembrandtlaan;Rembrandtlaan vanaf Potterlaan doodlopende weg;Den Dolder e.o.
146196;16-7-2015 12:08;Lopend;In behandeling;23-7-2015 12:08;Groen;Bomen;Homeruslaan;;
146833;27-7-2015 11:57;Definitief afgesloten;Afgesloten;3-8-2015 11:57;Verlichting;Overig (verlichting);Slotlaan;nr 192;Zeist Centrum
131576;3-1-2015 7:00;Definitief afgesloten;Afgesloten;12-1-2015 7:00;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Oranje Nassaulaan;;Zeist Oost
139044;8-4-2015 13:00;Definitief afgesloten;Afgesloten;15-4-2015 13:00;Wegen, fiets- en voetpaden;Gebreken wegdek;Hannie Schaftlaan;;Zeist Noord
145568;6-7-2015 7:00;Definitief afgesloten;Afgesloten;13-7-2015 7:00;Afvalinzameling en milieu;Klacht afvalinzameling;Verlengde Slotlaan;;Zeist Centrum
150439;18-9-2015 9:40;Definitief afgesloten;Afgesloten;25-9-2015 9:40;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Prinses Marijkelaan;;Zeist Oost
150450;18-9-2015 10:29;Definitief afgesloten;Afgesloten;25-9-2015 10:29;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Prinses Marijkelaan;;Zeist Oost
134518;9-2-2015 7:00;Definitief afgesloten;Afgesloten;16-2-2015 7:00;Wegen, fiets- en voetpaden;Gebreken wegdek;Amersfoortseweg;kruispunt: Amersfoortseweg/Prins Alexanderweg/Hobbemalaan in Huis ter Heide.;Zeist Noord
134710;12-2-2015 8:43;Definitief afgesloten;Afgesloten;19-2-2015 8:43;Afvalinzameling en milieu;Straat vegen;Dorpsplein;op Dorpsplein;Zeist Oost
154256;11-11-2015 16:05;Voorlopig afgesloten;Afgehandeld;18-11-2015 16:05;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Gerolaan;;Zeist Centrum
155492;25-11-2015 12:55;Definitief afgesloten;Afgesloten;2-12-2015 12:55;Groen;Bomen;Brugakker;;Zeist West
139763;17-4-2015 10:25;Definitief afgesloten;Afgesloten;24-4-2015 10:25;Groen;Overig (Groen);Panweg;Aan de weg thv nummer 86;Zeist Noord
147716;9-8-2015 7:00;Definitief afgesloten;Afgesloten;17-8-2015 7:00;Groen;Bomen;Catharinus Stomplaan;;Zeist Noord
147488;5-8-2015 13:21;Definitief afgesloten;Afgesloten;12-8-2015 13:21;Groen;Bomen;Johannes Wierlaan;;Den Dolder e.o.
147558;6-8-2015 9:38;Definitief afgesloten;Afgesloten;13-8-2015 9:38;Groen;Bomen;Johannes Wierlaan;joh.wierlaan 117 gras;Den Dolder e.o.
154748;15-11-2015 7:00;Definitief afgesloten;Afgesloten;23-11-2015 7:00;Afvalinzameling en milieu;Straat vegen;Emmaplein;hele emmaplein;Zeist Centrum
153333;2-11-2015 9:49;Definitief afgesloten;Afgesloten;9-11-2015 9:49;Groen;Bomen;Tollenslaan;;Zeist Centrum
141461;12-5-2015 13:38;Definitief afgesloten;Afgesloten;19-5-2015 13:38;Groen;Bomen;Crosestein;;Zeist West
137286;16-3-2015 12:55;Definitief afgesloten;Afgesloten;23-3-2015 12:55;Handhaving;Hondenoverlast;Prinses Margrietlaan;;Zeist Oost
153362;30-10-2015 7:00;Definitief afgesloten;Afgesloten;6-11-2015 7:00;Wegen, fiets- en voetpaden;Overlast onkruid op bestrating;Fazantenplein;;Zeist West
157552;9-12-2015 11:53;Definitief afgesloten;Afgesloten;10-12-2015 11:53;Verlichting;Netwerkstoring;Utrechtseweg;fietspad utrechtseweg even nummers huis lommerlust;Zeist Noord
151064;29-9-2015 9:20;Definitief afgesloten;Afgesloten;6-10-2015 9:20;Handhaving;Overig (Handhaving);Noordweg;;Zeist West
155155;23-11-2015 9:06;Definitief afgesloten;Afgesloten;24-11-2015 9:06;Afvalinzameling en milieu;Afvaldumping;Dr. A. Kuyperlaan;28;Zeist Noord
155041;20-11-2015 9:45;Definitief afgesloten;Afgesloten;27-11-2015 9:45;Groen;Bomen;Schroeder vd Kolklaan;;Den Dolder e.o.
132013;12-1-2015 12:28;Definitief afgesloten;Afgesloten;13-1-2015 12:28;Afvalinzameling en milieu;Volle prullenbakken;Prinses Arianelaan;;Zeist Oost
138965;7-4-2015 15:25;Definitief afgesloten;Afgesloten;14-4-2015 15:25;Handhaving;Parkeren;Johannes Postlaan;bij MCD;Zeist Noord
146035;14-7-2015 13:15;Definitief afgesloten;Afgesloten;21-7-2015 13:15;Straatmeubilair;Paaltjes;Biltseweg;;Den Dolder e.o.
156131;1-12-2015 14:21;Definitief afgesloten;Afgesloten;8-12-2015 14:21;Handhaving;Parkeren;Comeniuslaan;haakse bocht bij nummer 1;Zeist Noord
138368;30-3-2015 11:07;Definitief afgesloten;Afgesloten;6-4-2015 11:07;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Brugakker;;Zeist West
141936;19-5-2015 13:32;Definitief afgesloten;Afgesloten;26-5-2015 13:32;Groen;Gras;Filips van Bourgondiëln;;Zeist West
142289;26-5-2015 13:24;Definitief afgesloten;Afgesloten;2-6-2015 13:24;Afvalinzameling en milieu;Zwerfvuil;1e Dorpsstraat;;Zeist Centrum
136247;3-3-2015 14:36;Definitief afgesloten;Afgesloten;10-3-2015 14:36;Straatmeubilair;Overig (Straatmeubilair);Noordweg;;Zeist West
161018;31-12-2015 13:48;Voorlopig afgesloten;Afgehandeld;7-1-2016 13:48;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Laan van Vollenhove;;Zeist Noord
133122;26-1-2015 13:35;Definitief afgesloten;Afgesloten;2-2-2015 13:35;Straatmeubilair;Overig (Straatmeubilair);Laan van Vollenhove;t.o. L Flat portiek 2;Zeist Noord
139812;17-4-2015 15:51;Definitief afgesloten;Afgesloten;24-4-2015 15:51;Afvalinzameling en milieu;Bladoverlast;Montessorilaan;47;Zeist Noord
152690;21-10-2015 17:39;Definitief afgesloten;Afgesloten;28-10-2015 16:39;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Meent;;Zeist West
132224;14-1-2015 9:25;Definitief afgesloten;Afgesloten;21-1-2015 9:25;Groen;Overig (Groen);Nijenheim;Park Nijenheim;Zeist West
147431;3-8-2015 7:00;Definitief afgesloten;Afgesloten;10-8-2015 7:00;Straatmeubilair;Paaltjes;Minckelerslaan;nr. 13;Zeist Centrum
146253;17-7-2015 10:09;Definitief afgesloten;Afgesloten;20-7-2015 10:09;Afvalinzameling en milieu;Afvaldumping;De Clomp;;Zeist West
146244;17-7-2015 9:35;Definitief afgesloten;Afgesloten;24-7-2015 9:35;Afvalinzameling en milieu;Zwerfvuil;De Clomp;;Zeist West
152242;13-10-2015 7:00;Voorlopig afgesloten;Afgehandeld;20-10-2015 7:00;Riolering;Overig (Riolering);Brugakker;;Zeist West
134689;11-2-2015 15:12;Definitief afgesloten;Afgesloten;18-2-2015 15:12;Groen;Overig (Groen);Sanatoriumlaan;Scheiding van tuin en gemeente;Zeist Noord
148781;24-8-2015 7:00;Definitief afgesloten;Afgesloten;31-8-2015 7:00;Handhaving;Overig (Handhaving);Slotlaan;terras Heren van Zeist;Zeist Centrum
157623;6-12-2015 7:00;In behandeling;In behandeling;14-12-2015 7:00;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Driebergseweg;;Zeist Oost
145302;2-7-2015 7:00;Definitief afgesloten;Afgesloten;9-7-2015 7:00;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Brugakker;;Zeist West
138127;24-3-2015 7:00;Definitief afgesloten;Afgesloten;31-3-2015 8:00;Groen;Bomen;Sanatoriumlaan;;Zeist Noord
143607;8-6-2015 7:00;Definitief afgesloten;Afgesloten;15-6-2015 7:00;Speel- en sportvoorzieningen;Overig (Speel- en sportvoorzieningen);Couwenhoven;voetbalveldje bij de flat;Zeist West
139562;15-4-2015 13:46;Definitief afgesloten;Afgesloten;16-4-2015 13:46;Riolering;Verstopping huisaansluiting;Brugakker;;Zeist West
133310;28-1-2015 8:17;Definitief afgesloten;Afgesloten;4-2-2015 8:17;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Pleineslaan;het fietspad dat van Den Dolder naar Soestduinen loopt, langs het spoor;Den Dolder e.o.
132214;14-1-2015 8:49;Definitief afgesloten;Afgesloten;21-1-2015 8:49;Handhaving;Hondenoverlast;Meent;Kinderboerderij;Zeist West
144460;22-6-2015 11:28;Definitief afgesloten;Afgesloten;29-6-2015 11:28;Afvalinzameling en milieu;Overig (afvalinzameling en milieu);Tiendweg;;Zeist West
133377;28-1-2015 13:54;Definitief afgesloten;Afgesloten;4-2-2015 13:54;Handhaving;Parkeren;Prins Alexanderweg;;Den Dolder e.o.
151755;7-10-2015 14:04;Definitief afgesloten;Afgesloten;14-10-2015 14:04;Groen;Bomen;Strausslaan;;Zeist Noord
146402;20-7-2015 16:43;Definitief afgesloten;Afgesloten;21-7-2015 16:43;Afvalinzameling en milieu;Afvaldumping;Middellaan;tussen 10 en 12;Zeist Centrum
144253;19-6-2015 8:52;Definitief afgesloten;Afgesloten;26-6-2015 8:52;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Slotlaan;achterzijde C&A, laad en los luik;Zeist Centrum
131777;8-1-2015 9:54;Definitief afgesloten;Afgesloten;15-1-2015 9:54;Afvalinzameling en milieu;Zwerfvuil;Prof. M.W.F. Treublaan;de ondergrondse container;Zeist Noord
140829;1-5-2015 10:55;Definitief afgesloten;Afgesloten;8-5-2015 10:55;Riolering;Overig (Riolering);Brugakker;;Zeist West
136410;5-3-2015 8:54;Definitief afgesloten;Afgesloten;12-3-2015 8:54;Riolering;Verstopping straatkolk;Sparrenlaan;;Den Dolder e.o.
