PRODUCT;PROVINCIE;GEMEENTE;FEITCODE;OMSCHRIJVING;ZAKEN;BEDRAG
Wahv;Groningen;Leek;R465C;op autosnelweg zonder noodzaak stilstaanop vluchtstrook of vluchthaven;1;230
Wahv;Groningen;Leek;R486;Voorrangsvoertuig niet voor laten gaan;1;230
Wahv;Groningen;Leek;R496;Op een weg een voertuig met handels-reclame parkeren met als doel handels-reclame te maken;1;180
Wahv;Groningen;Leek;R512;Van rijstrook wisselen zonder overigeverkeer voor te laten gaan;2;460
Wahv;Groningen;Leek;R514;Bij inhalen geen teken met richtingaan-wijzer geven;1;95
Wahv;Groningen;Leek;R516;Bij verlaten doorgaande rijbaan geenteken met richtingaanwijzer geven;3;285
Wahv;Groningen;Leek;R517;Bij wisselen van rijstrook geen tekenmet richtingaanwijzer geven;1;95
Wahv;Groningen;Leek;R522;Als bestuurder van een motorvoertuig,bromfiets of snorfiets onnodig geluidveroorzaken met dat voertuig;5;1880
Wahv;Groningen;Leek;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;80;11200
Wahv;Groningen;Leek;R535O;auto-/ veiligh.gordel of kind.bev.syst.gebruiken op wijze die beschermende wer-king negatief beinvloedt/kan beïnvloeden;1;140
Wahv;Groningen;Leek;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;12;1088
Wahv;Groningen;Leek;R536C;als bestuurder of passagier geengoedgekeurde, goedpassende/deugde-lijk bevestigde helm dragen;2;280
Wahv;Groningen;Leek;R545;als bestuurder tijdens het rijden eenmobiele telefoon vasthouden;195;44850
Wahv;Groningen;Leek;R550A;Als bestuurder handelen in strijd meteen gesloten verklaring in beide rich-tingen;2;190
Wahv;Groningen;Leek;R550B;Handelen in strijd met gesloten verkla-ring in beide richtingen weg(gedeelte)bestemd voor bep.categorie voertuigen;1;140
Wahv;Groningen;Leek;R551B;Handelen ism een geslotenverkla-ring (bord C 2 van het RVV 1990. een-richtingverkeer);22;3080
Wahv;Groningen;Leek;R553B;Handelen ism een geslotenverkla-ring voor motorvoertuigen op meer dan 2wielen, bord C 6 bijlage I RVV 1990.;1;95
Wahv;Groningen;Leek;R554A;Handelen ism een geslotenverkla-ring voor vrachtauto's: bord C 7 bijlageII RVV 1990.;1;95
Wahv;Groningen;Leek;R562;Handelen ism een geslotenverkla-ring voor fietsen: bord C15/23.;2;130
Wahv;Groningen;Leek;R574;Rijden in strijd met de verplichte rij-richting op een rotonde:bord D1;2;190
Wahv;Groningen;Leek;R575;Weg inrijden aan de andere zijde van hetbord dan de pijl aangaf: bord D 2/16.;1;95
Wahv;Groningen;Leek;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);2;190
Wahv;Groningen;Leek;R585;Verbod stil te staan (bord E2);4;380
Wahv;Groningen;Leek;R594;Negeren van een inhaalverbod vrachtau-to's: bord F 3/42.;14;3220
Wahv;Groningen;Leek;R595;Negeren doorgaanverbod bij verkeer uittegengestelde richting: bord F 5/44.;1;140
Wahv;Groningen;Leek;R602;Niet stoppen voor rood licht:driekleurig verkeerslicht;2;460
Wahv;Groningen;Leek;VA004;Overschrijding maximum snelheidbinnen bebouwde kom, met 4 km/h;14;378
Wahv;Groningen;Leek;VA005;Overschrijding maximum snelheidbinnen bebouwde kom, met 5 km/h;11;384
Wahv;Groningen;Leek;VA006;Overschrijding maximum snelheidbinnen bebouwde kom, met 6 km/h;7;280
Wahv;Groningen;Leek;VA007;Overschrijding maximum snelheidbinnen bebouwde kom, met 7 km/h;9;450
Wahv;Groningen;Leek;VA008;Overschrijding maximum snelheidbinnen bebouwde kom, met 8 km/h;5;299
Wahv;Groningen;Leek;VA009;Overschrijding maximum snelheidbinnen bebouwde kom, met 9 km/h;6;404
Wahv;Groningen;Leek;VA010;Overschrijding maximum snelheidbinnen bebouwde kom, met 10 km/h;2;140
Wahv;Groningen;Leek;VA011;Overschrijding maximum snelheidbinnen bebouwde kom, met 11 km/h;4;376
Wahv;Groningen;Leek;VA012;Overschrijding maximum snelheidbinnen bebouwde kom, met 12 km/h;3;309
Wahv;Groningen;Leek;VA013;Overschrijding maximum snelheidbinnen bebouwde kom, met 13 km/h;3;339
Wahv;Groningen;Leek;VA014;Overschrijding maximum snelheidbinnen bebouwde kom, met 14 km/h;4;530
Wahv;Groningen;Leek;VA015;Overschrijding maximum snelheidbinnen bebouwde kom, met 15 km/h;1;129
Wahv;Groningen;Leek;VA017;Overschrijding maximum snelheidbinnen bebouwde kom, met 17 km/h;2;302
Wahv;Groningen;Leek;VA018;Overschrijding maximum snelheidbinnen bebouwde kom, met 18 km/h;1;163
Wahv;Groningen;Leek;VA021;Overschrijding maximum snelheidbinnen bebouwde kom, met 21 km/h;1;200
Wahv;Groningen;Leek;VB019;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 19 km/h;1;173
Wahv;Groningen;Leek;VB021;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 21 km/h;1;200
Wahv;Groningen;Leek;VB023;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 23 km/h;1;225
Wahv;Groningen;Leek;VF013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h;1;109
Wahv;Groningen;Leek;VF017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h;1;145
Wahv;Groningen;Leek;VF018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h;1;154
Wahv;Groningen;Leek;VF024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h;1;225
Wahv;Groningen;Leek;VG009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h (verkeersbord A 1);1;56
Wahv;Groningen;Leek;VG013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h (verkeersbord A 1);2;218
Wahv;Groningen;Leek;VG014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h (verkeersbord A 1);1;115
Wahv;Groningen;Leek;VG017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h (verkeersbord A 1);1;145
Wahv;Groningen;Leek;VG018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h (verkeersbord A 1);1;154
Wahv;Groningen;Leek;VG025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h (verkeersbord A 1);1;237
Wahv;Groningen;Leek;VG027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h (verkeersbord A 1);1;264
Wahv;Groningen;Leek;VG028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h (verkeersbord A 1);2;556
Wahv;Groningen;Leek;VG029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h (verkeersbord A 1);3;885
Wahv;Groningen;Leek;VG030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h (verkeersbord A 1);1;312
Wahv;Groningen;Leek;VL006;Overschrijding maximum snelheid opautosnelwegen, met 6 km/h;1;37
Wahv;Groningen;Leek;VL013;Overschrijding maximum snelheid opautosnelwegen, met 13 km/h;1;98
Wahv;Groningen;Leek;VL016;Overschrijding maximum snelheid opautosnelwegen, met 16 km/h;1;126
Wahv;Groningen;Leek;VL017;Overschrijding maximum snelheid opautosnelwegen, met 17 km/h;11;1482
Wahv;Groningen;Leek;VL018;Overschrijding maximum snelheid opautosnelwegen, met 18 km/h;5;854
Wahv;Groningen;Leek;VL019;Overschrijding maximum snelheid opautosnelwegen, met 19 km/h;1;155
Wahv;Groningen;Leek;VL020;Overschrijding maximum snelheid opautosnelwegen, met 20 km/h;1;211
Wahv;Groningen;Leek;VL022;Overschrijding maximum snelheid opautosnelwegen, met 22 km/h;1;237
Wahv;Groningen;Leek;VL025;Overschrijding maximum snelheid opautosnelwegen, met 25 km/h;1;220
Wahv;Groningen;Leek;VL026;Overschrijding maximum snelheid opautosnelwegen, met 26 km/h;3;690
Wahv;Groningen;Leek;VL027;Overschrijding maximum snelheid opautosnelwegen, met 27 km/h;7;1694
Wahv;Groningen;Leek;VL029;Overschrijding maximum snelheid opautosnelwegen, met 29 km/h;1;265
Wahv;Groningen;Leek;VL031A;Overschrijding maximum snelheid opautosnelwegen, met 31 km/h;1;288
Wahv;Groningen;Leek;VL033A;Overschrijding maximum snelheid opautosnelwegen, met 33 km/h;1;317
Wahv;Groningen;Leek;VL034A;Overschrijding maximum snelheid opautosnelwegen, met 34 km/h;1;333
Wahv;Groningen;Leek;VL035A;Overschrijding maximum snelheid opautosnelwegen, met 35 km/h;4;1372
Wahv;Groningen;Leek;VL036A;Overschrijding maximum snelheid opautosnelwegen, met 36 km/h;1;361
Wahv;Groningen;Leek;VL038A;Overschrijding maximum snelheid opautosnelwegen, met 38 km/h;1;389
Wahv;Groningen;Leek;VL039A;;1;412
Wahv;Groningen;Leek;VM015;Overschrijding maximum snelheid opautosnelwegen, met 15 km/h(verkeersbord A 1);2;232
Wahv;Groningen;Leek;VM016;Overschrijding maximum snelheid opautosnelwegen, met 16 km/h(verkeersbord A 1);3;378
Wahv;Groningen;Leek;VM017;Overschrijding maximum snelheid opautosnelwegen, met 17 km/h(verkeersbord A 1);3;405
Wahv;Groningen;Leek;VM020;Overschrijding maximum snelheid opautosnelwegen, met 20 km/h(verkeersbord A 1);1;167
Wahv;Groningen;Leek;VM025;Overschrijding maximum snelheid opautosnelwegen, met 25 km/h(verkeersbord A 1);1;220
Wahv;Groningen;Leek;VM027;Overschrijding maximum snelheid opautosnelwegen, met 27 km/h(verkeersbord A 1);2;484
Wahv;Groningen;Leek;VM030;Overschrijding maximum snelheid opautosnelwegen, met 30 km/h(verkeersbord A 1);2;558
Wahv;Groningen;Leek;VM033A;Overschrijding maximum snelheid opautosnelwegen, met 33 km/h(verkeersbord A 1);1;317
Wahv;Groningen;Leek;VM034A;Overschrijding maximum snelheid opautosnelwegen, met 34 km/h(verkeersbord A 1);2;666
Wahv;Groningen;Leek;VM035A;Overschrijding maximum snelheid opautosnelwegen, met 35 km/h(verkeersbord A 1);2;686
Wahv;Groningen;Leek;VM039A;;1;412
OM-afdoening;Groningen;Loppersum;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;2;1200
OM-afdoening;Groningen;Loppersum;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;1;95
OM-afdoening;Groningen;Loppersum;D530;Zich in kennelijke staat van dronken-schap op de openbare weg bevinden;3;280
OM-afdoening;Groningen;Loppersum;D537;Zonder gerechtigd bevinden op grondwaarvan toegang blijkbare wijze verboden;1;95
OM-afdoening;Groningen;Loppersum;E100A;Zonder geldig vervoersbewijs gebruikmaken van het openbaar vervoer;13;1235
OM-afdoening;Groningen;Loppersum;F185;Binnen bebouwde kom buiten daarvoor be-stemde plaats zijn behoefte doen;3;420
OM-afdoening;Groningen;Loppersum;GA300B;Rijden onder invloed, alcoholgehalteadem bedraagt: 355 t/m 435 µg/l;1;425
OM-afdoening;Groningen;Loppersum;GA305B;Rijden onder invloed, alcoholgehalteadem 235-350 µg/l (beg. bestuurder);1;300
OM-afdoening;Groningen;Loppersum;GA315B;Rijden onder invloed, adem 235 t/m 350µg/l (geen rijbewijs);1;300
OM-afdoening;Groningen;Loppersum;H096;Afval e.d op/in bodem brengen etc. waar-door nadelige beinvloed.milieu kan onts.;1;380
OM-afdoening;Groningen;Loppersum;H100;Als particulier aan auto handelingenverrichten en bodem verontreinigen;1;460
OM-afdoening;Groningen;Loppersum;H101;Als particulier afval verbranden enbodem aantasten of verontreinigen;2;920
OM-afdoening;Groningen;Loppersum;K055;Rijden zonder geldig rijbewijs;1;340
OM-afdoening;Groningen;Loppersum;K060F;Rijden tw. rijbewijs geldigh. heeft ver-loren, verstrijken geldigh.duur (>1 jr);1;340
OM-afdoening;Groningen;Loppersum;VF035;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 31-35 km/h;2;666
OM-afdoening;Groningen;Loppersum;VF040;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 35-40 km/h;5;2020
OM-afdoening;Groningen;Loppersum;VF045;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 40-45 km/h;1;500
OM-afdoening;Groningen;Loppersum;VG035;Overschrijding max snelheid (auto)wegenbuiten beb.kom 31-35 km/h (verkeersb A1);6;1665
OM-afdoening;Groningen;Loppersum;VG040;Overschrijding max snelheid (auto)wegenbuiten beb.kom 35-40 km/h (verkeersb A1);6;2020
OM-afdoening;Groningen;Loppersum;VG045;Overschrijding max snelheid (auto)wegenbuiten beb.kom 40-45 km/h (verkeersb.A1);2;1000
OM-afdoening;Groningen;Loppersum;VS035;Overschrijding max.snelheid bibekom(Bord A1 30 km/h) met 31-35 km/h;2;460
Wahv;Groningen;Loppersum;A902;voor een bromfiets niet de vereisteverzekering afsluiten en in stand hou-den;24;8100
Wahv;Groningen;Loppersum;A915;voor een motorrijtuig niet de vereisteverzekering afsluiten en in stand hou-den;43;17200
Wahv;Groningen;Loppersum;K045A;voor het motorrijtuig met een toegestanemaximummassa van 3500 kg of minderis geen keuringsbewijs afgegeven;5;700
Wahv;Groningen;Loppersum;K045B;voor het motorrijtuig met een toegestanemaximummassa v 3500 kg of minder heefthet keuringsbewijs geldigheid verloren;34;4760
Wahv;Groningen;Loppersum;K046B;motorrijtuig/aanhangwagen met toegestanemaximummassa van meer dan 3500 kgis geldigheid keuringsbewijs verlopen;4;1600
Wahv;Groningen;Loppersum;K150C;Niet op eerste vordering behoorlijk hetrijbewijs ter inzage afgeven;3;285
Wahv;Groningen;Loppersum;N270F;Als bestuurder van een voertuig rijden,terwijl 2 banden beschadigd of versletenzijn;1;210
Wahv;Groningen;Loppersum;N514D;als best. van een voertuig rijden, ter-wijl voertuig niet voorzien is van goedgoed werkende remlichten;1;140
Wahv;Groningen;Loppersum;P041A;als bestuurder van een voertuig rijdenterwijl er onvoldoende zicht is doorvoorruit en/of voorste zijruiten;1;230
Wahv;Groningen;Loppersum;P061;Met een vtg rijden, met gevaar dat deniet deugdelijk afgedekte losse ladingeraf valt;1;380
Wahv;Groningen;Loppersum;P100A;ALS BEST. VAN VOERTUIG RIJDEN, TERWIJLAANHANGW T/M 750 KG NIET IS VOORZIEN VANHET KENTEKEN VAN TREKKEND MOTORRIJTUIG;1;140
Wahv;Groningen;Loppersum;P100B;AANHANGW. < 750 KG HEEFT GEEN DEUGDELIJKBEVESTIGDE/GOED LEESBARE/NIET AFGE-SCHERMDE EN GOEDGEKEURDE KENTEKENPLAAT;1;140
Wahv;Groningen;Loppersum;P130D;Voertuig/samenstel niet voorzien vanvereiste markering bij (in lengte on-deelbare) uitstekende lading;1;140
Wahv;Groningen;Loppersum;P570;De hulpkoppeling aanhangwagen(toegest,max.massa < 1500 kg) is niet opde vereiste wijze aangebracht;1;95
Wahv;Groningen;Loppersum;R301;Niet zoveel mogelijk rechts houden opeen autoweg of autosnelweg;1;140
Wahv;Groningen;Loppersum;R315A;niet de rijbaan gebruiken door te rijdenover het trottoir, voetpad, (brom)fietspad of ruiterpad;8;1120
Wahv;Groningen;Loppersum;R315B;niet de rijbaan gebruiken door stil testaan op het het trottoir, voetpad,(brom)fietspad of ruiterpad;14;1330
Wahv;Groningen;Loppersum;R402B;Parkeren op gehandicaptenparkeerplaatszonder duidelijk zichtbaregeldige gehand. parkeerkaart;1;380
Wahv;Groningen;Loppersum;R434;mistlicht voeren aan voorzijde andersdan bij mist, sneeuwval of regen die hetzicht ernstig belemmert;2;185
Wahv;Groningen;Loppersum;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;11;551
Wahv;Groningen;Loppersum;R478;Binnen een erf parkeren anders dan opeen daarvoor bestemde parkeerplaats;1;95
Wahv;Groningen;Loppersum;R522;Als bestuurder van een motorvoertuig,bromfiets of snorfiets onnodig geluidveroorzaken met dat voertuig;1;380
Wahv;Groningen;Loppersum;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;8;1120
Wahv;Groningen;Loppersum;R535K;passagier jonger dan 12 jaar en langerdan 1.35 meter vervoeren zonder gebruikbeschikbare autogordel;1;140
Wahv;Groningen;Loppersum;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;3;285
Wahv;Groningen;Loppersum;R545;als bestuurder tijdens het rijden eenmobiele telefoon vasthouden;20;4600
Wahv;Groningen;Loppersum;R550A;Als bestuurder handelen in strijd meteen gesloten verklaring in beide rich-tingen;83;7860
Wahv;Groningen;Loppersum;R550B;Handelen in strijd met gesloten verkla-ring in beide richtingen weg(gedeelte)bestemd voor bep.categorie voertuigen;4;560
Wahv;Groningen;Loppersum;R551B;Handelen ism een geslotenverkla-ring (bord C 2 van het RVV 1990. een-richtingverkeer);3;420
Wahv;Groningen;Loppersum;R552B;Als bestuurder handelen, in strijd meteen gesloten verklaring, eenrichtingsweg(bord C4);1;140
Wahv;Groningen;Loppersum;R553B;Handelen ism een geslotenverkla-ring voor motorvoertuigen op meer dan 2wielen, bord C 6 bijlage I RVV 1990.;11;1045
Wahv;Groningen;Loppersum;R576;Rijden in strijd met gebod tot het vol-gen van aangegeven rijrichting: D4;2;190
Wahv;Groningen;Loppersum;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);6;570
Wahv;Groningen;Loppersum;R585;Verbod stil te staan (bord E2);1;95
Wahv;Groningen;Loppersum;R608;niet stoppen voor rood knipperlichtbij overweglichten;2;320
Wahv;Groningen;Loppersum;R617B;als bestuurder de doorgetrokken streepoverschrijden (verkeer in beiderichtingen);29;6670
Wahv;Groningen;Loppersum;R617C;als bestuurder zich links van doorge-trokken streep bevinden (streep tussenverkeer in beide richtingen);5;1150
Wahv;Groningen;Loppersum;R618;Als bestuurder een verdrijvingsvlakgebruiken;1;230
Wahv;Groningen;Loppersum;S005A;Niet voldoende afstand houden,snelheid tot en met 80 km/h;1;280
Wahv;Groningen;Loppersum;VA030;Overschrijding maximum snelheidbinnen bebouwde kom, met 30 km/h;1;329
Wahv;Groningen;Loppersum;VF004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h;2;48
Wahv;Groningen;Loppersum;VF005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h;1;31
Wahv;Groningen;Loppersum;VF006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h;5;185
Wahv;Groningen;Loppersum;VF007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h;3;126
Wahv;Groningen;Loppersum;VF009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h;2;112
Wahv;Groningen;Loppersum;VF010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h;2;132
Wahv;Groningen;Loppersum;VF011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h;2;176
Wahv;Groningen;Loppersum;VF013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h;1;109
Wahv;Groningen;Loppersum;VF015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h;1;127
Wahv;Groningen;Loppersum;VF017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h;4;580
Wahv;Groningen;Loppersum;VF019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h;2;334
Wahv;Groningen;Loppersum;VF020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h;3;540
Wahv;Groningen;Loppersum;VF021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h;3;562
Wahv;Groningen;Loppersum;VF022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h;1;200
Wahv;Groningen;Loppersum;VF023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h;2;422
Wahv;Groningen;Loppersum;VF025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h;1;237
Wahv;Groningen;Loppersum;VF026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h;1;252
Wahv;Groningen;Loppersum;VF028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h;2;556
Wahv;Groningen;Loppersum;VF030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h;1;312
Wahv;Groningen;Loppersum;VG017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h (verkeersbord A 1);2;290
Wahv;Groningen;Loppersum;VG018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h (verkeersbord A 1);1;154
Wahv;Groningen;Loppersum;VG019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h (verkeersbord A 1);1;167
