FID,dijkrnr1,dijkrnr2,dijkr1,dijkr2,norm,vb_wk_nu,vb_wk_na,kd_naam,naam_compl,kd_code1,kd_code2,id_beheer,vnk_code,kunstwerk,kd_type,kd_type_om,kd_opm,categorie,toetsobjec,x_pr_dr,y_pr_dr,beheerder,provnaam,rws,se_anno_cad_data,gdb_geomattr_data,shape
kunstwerken_0910.77,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Prinses Marijkesluis Oostsluis,Prinses Marijkesluis,KD.43.ss.005,nvt,39B-001-02,nvt,1022,ss,schutsluis,nvt,a,waterkerend kunstwerk,152867.960212,440742.228463,RWS Utrecht,Gelderland,JA,,,POINT (152867.9600000009 440742.2280000001)
kunstwerken_0910.78,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Gemaal Ravenswaaij/Prinses Marijkegemaal,Prinses Marijkesluis,KD.43.gm.006,nvt,39B-001-05,nvt,1023,gm,gemaal,nvt,a,waterkerend kunstwerk,152880.943105,440761.688129,RWS Utrecht,Gelderland,JA,,,POINT (152880.94299999997 440761.688000001)
kunstwerken_0910.79,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Inlaatduiker Bontemorgen Lienden,nvt,KD.43.du.007,nvt,430206.002,nvt,1024,du,duiker,nvt,a,waterkerend kunstwerk,164410.115981,441744.219197,Waterschap Rivierenland,Gelderland,NEE,,,POINT (164410.1160000004 441744.2190000005)
kunstwerken_0910.80,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Mr. G.J.H. Kuijckgemaal,nvt,KD.43.gm.008,nvt,430205.002,nvt,1025,gm,gemaal,nvt,a,waterkerend kunstwerk,174603.383028,440168.930328,Waterschap Rivierenland,Gelderland,NEE,,,POINT (174603.3830000013 440168.9299999997)
kunstwerken_0910.81,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Coupure Oude Terp (DR252.+030),nvt,KD.43.co.009,nvt,430204.013,nvt,1026,co,coupure,Lengte van de coupure is circa 5 meter,a,waterkerend kunstwerk,180891.121583,441484.673297,Waterschap Rivierenland,Gelderland,NEE,,,POINT (180891.12200000137 441484.6730000004)
kunstwerken_0910.82,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Gemaal Drielsedijk in Arnhem,nvt,KD.43.gm.010,nvt,430203.001,nvt,1027,gm,gemaal,nvt,a,waterkerend kunstwerk,187309.366459,442337.729652,Waterschap Rivierenland,Gelderland,NEE,,,POINT (187309.3660000004 442337.73000000045)
kunstwerken_0910.83,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Linge-inlaat bij Doornenburg,nvt,KD.43.is.011,nvt,430101.001,nvt,1028,is,inlaatsluis,nvt,a,waterkerend kunstwerk,198593.538682,434198.694067,Waterschap Rivierenland,Gelderland,NEE,,,POINT (198593.5390000008 434198.6939999983)
kunstwerken_0910.84,43,nvt,"Betuwe, Tieler- en Culemborgerwaarden",nvt,1:1250,nvt,nvt,Prins Bernhardsluis Oostsluis,Prins Bernhardsluis,KD.43.ss.012,nvt,39D-001-02,nvt,1029,ss,schutsluis,nvt,a,waterkerend kunstwerk,159683.550199,434672.347346,RWS Utrecht,Gelderland,JA,,,POINT (159683.55000000075 434672.34699999914)
kunstwerken_0910.85,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,stuw MEE.6.4.S,nvt,KD.61+62.st.035,nvt,MEE.6.4.S,nvt,1372,st,stuw,nvt,a,waterkerend kunstwerk,202879.641732,393894.199402,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (202879.64200000092 393894.19900000095)
kunstwerken_0910.86,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,stuw MEE.6.1.S,nvt,KD.61+62.st.036,nvt,MEE.6.1.S,nvt,1373,st,stuw,nvt,a,waterkerend kunstwerk,202876.405406,394192.168601,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (202876.4050000012 394192.16899999976)
kunstwerken_0910.87,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,stuw MEE.6.3.S,nvt,KD.61+62.st.037,nvt,MEE.6.3.S,nvt,1374,st,stuw,nvt,a,waterkerend kunstwerk,202876.389964,394193.543101,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (202876.3900000006 394193.54300000146)
kunstwerken_0910.88,63,64,Blitterswijck,Broekhuizenvorst,1:250,nvt,nvt,stuw BRO.2.4.S,nvt,KD.63.st.001,nvt,BRO.2.4.S,nvt,1375,st,stuw,nvt,a,waterkerend kunstwerk,208483.15,390863.798,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208483.1499999985 390863.7980000004)
kunstwerken_0910.89,63,64,Blitterswijck,Broekhuizenvorst,1:250,nvt,nvt,stuw BRO.2.3.S,nvt,KD.63.st.002,nvt,BRO.2.3.S,nvt,1376,st,stuw,nvt,a,waterkerend kunstwerk,208533.980405,390829.274685,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208533.98000000045 390829.2749999985)
kunstwerken_0910.90,63,nvt,Blitterswijck,nvt,1:250,nvt,nvt,stuw MEE.1.5.S,nvt,KD.63.st.003,nvt,MEE.1.5.S,nvt,1377,st,stuw,nvt,a,waterkerend kunstwerk,205089.138,394310.938,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205089.13800000027 394310.938000001)
kunstwerken_0910.91,63,nvt,Blitterswijck,nvt,1:250,nvt,nvt,stuw MEE.1.8.S,nvt,KD.63.st.004,nvt,MEE.1.8.S,nvt,1378,st,stuw,nvt,a,waterkerend kunstwerk,205151.212448,394094.03973,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205151.21200000122 394094.0399999991)
kunstwerken_0910.92,63,nvt,Blitterswijck,nvt,1:250,nvt,nvt,stuw MEE.1.7.S,nvt,KD.63.st.005,nvt,MEE.1.7.S,nvt,1379,st,stuw,nvt,a,waterkerend kunstwerk,205274.69,394054.197,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205274.69000000134 394054.1970000006)
kunstwerken_0910.93,63,nvt,Blitterswijck,nvt,1:250,nvt,nvt,stuw MEE.1.9.S,nvt,KD.63.st.006,nvt,MEE.1.9.S,nvt,1380,st,stuw,nvt,a,waterkerend kunstwerk,205575.287455,394000.105727,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205575.28700000048 394000.10599999875)
kunstwerken_0910.94,63,nvt,Blitterswijck,nvt,1:250,nvt,nvt,stuw MEE.1.1.S,nvt,KD.63.st.007,nvt,MEE.1.1.S,nvt,1381,st,stuw,nvt,a,waterkerend kunstwerk,205575.420435,394000.029505,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205575.4200000018 394000.0300000012)
kunstwerken_0910.95,63,nvt,Blitterswijck,nvt,1:250,nvt,nvt,stuw MEE.D.5.S,nvt,KD.63.st.008,nvt,MEE.D.5.S,nvt,1382,st,stuw,nvt,a,waterkerend kunstwerk,205602.581475,393931.430552,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205602.58100000024 393931.4310000017)
kunstwerken_0910.96,63,nvt,Blitterswijck,nvt,1:250,nvt,nvt,stuw MEE.1.6.S,nvt,KD.63.st.009,nvt,MEE.1.6.S,nvt,1383,st,stuw,nvt,a,waterkerend kunstwerk,205896.648635,393577.247328,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205896.6490000002 393577.2470000014)
kunstwerken_0910.97,63,nvt,Blitterswijck,nvt,1:250,nvt,nvt,stuw BRO.3.3.S,nvt,KD.63.st.010,nvt,BRO.3.3.S,nvt,1384,st,stuw,nvt,a,waterkerend kunstwerk,208100.22,391633.007,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208100.2199999988 391633.0069999993)
kunstwerken_0910.98,63,nvt,Blitterswijck,nvt,1:250,nvt,nvt,stuw BRO.3.4.S,nvt,KD.63.st.011,nvt,BRO.3.4.S,nvt,1385,st,stuw,nvt,a,waterkerend kunstwerk,208100.22,391633.007,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208100.2199999988 391633.0069999993)
kunstwerken_0910.99,63,nvt,Blitterswijck,nvt,1:250,nvt,nvt,stuw BRO.3.1.S,nvt,KD.63.st.012,nvt,BRO.3.1.S,nvt,1386,st,stuw,nvt,a,waterkerend kunstwerk,208115.901,391617.701,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208115.90100000054 391617.7010000013)
kunstwerken_0910.100,64,nvt,Broekhuizenvorst,nvt,1:250,nvt,nvt,stuw BRO.2.1.S,nvt,KD.64.st.001,nvt,BRO.2.1.S,nvt,1387,st,stuw,nvt,a,waterkerend kunstwerk,208844.057,389962.782,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208844.05700000003 389962.7820000015)
kunstwerken_0910.101,64,nvt,Broekhuizenvorst,nvt,1:250,nvt,nvt,stuw BRO.D.3.S,nvt,KD.64.st.002,nvt,BRO.D.3.S,nvt,1388,st,stuw,nvt,a,waterkerend kunstwerk,208844.057,389962.782,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208844.05700000003 389962.7820000015)
kunstwerken_0910.102,64,nvt,Broekhuizenvorst,nvt,1:250,nvt,nvt,stuw BRO.D.2.S,nvt,KD.64.st.003,nvt,BRO.D.2.S,nvt,1389,st,stuw,nvt,a,waterkerend kunstwerk,208865.486,389576.788,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208865.48600000143 389576.7879999988)
kunstwerken_0910.103,65,nvt,Arcen,nvt,1:250,nvt,nvt,stuw ARC.0.3.S,nvt,KD.65.st.001,nvt,ARC.0.3.S,nvt,1390,st,stuw,nvt,a,waterkerend kunstwerk,210236.974,386878.709,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (210236.97399999946 386878.70899999887)
kunstwerken_0910.104,65,nvt,Arcen,nvt,1:250,nvt,nvt,gemaal ARC.4.2.LP,nvt,KD.65.gm.002,nvt,ARC.4.2.LP,nvt,1391,gm,gemaal,nvt,a,waterkerend kunstwerk,210274.465549,387123.201627,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (210274.46599999815 387123.2019999996)
kunstwerken_0910.105,65,nvt,Arcen,nvt,1:250,nvt,nvt,coupure ARC.4.4.C,nvt,KD.65.co.003,nvt,ARC.4.4.C,nvt,1392,co,coupure,nvt,a,waterkerend kunstwerk,210025.771,387456.443,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (210025.77100000158 387456.44299999997)
kunstwerken_0910.106,65,nvt,Arcen,nvt,1:250,nvt,nvt,coupure ARC.4.5.C,nvt,KD.65.co.004,nvt,ARC.4.5.C,nvt,1393,co,coupure,nvt,a,waterkerend kunstwerk,209990.634,387529.191,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209990.6339999996 387529.19099999964)
kunstwerken_0910.107,65,nvt,Arcen,nvt,1:250,nvt,nvt,demontabele wand ARC.4.3.W,nvt,KD.65.de.005,nvt,ARC.4.3.W,nvt,1394,de,demontabele wand,nvt,a,waterkerend kunstwerk,209987.852,387539.018,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209987.85200000182 387539.0179999992)
kunstwerken_0910.108,65,nvt,Arcen,nvt,1:250,nvt,nvt,demontabele wand ARC.4.14.W,nvt,KD.65.de.006,nvt,ARC.4.14.W,nvt,1395,de,demontabele wand,nvt,a,waterkerend kunstwerk,209986.272,387617.282,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209986.27199999988 387617.2820000015)
kunstwerken_0910.109,65,nvt,Arcen,nvt,1:250,nvt,nvt,stuw ARC.D.5.S,nvt,KD.65.st.007,nvt,ARC.D.5.S,nvt,1396,st,stuw,nvt,a,waterkerend kunstwerk,209975.005264,387678.83046,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209975.00499999896 387678.8299999982)
kunstwerken_0910.110,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Stuw Waranda,nvt,KD.36.st.048,nvt,C/Kw 1,nvt,961,st,stuw,nvt,nvt,waterkerend kunstwerk,195539.34716,405038.087002,Waterschap Aa en Maas,Noord-Brabant,NEE,,,POINT (195539.34699999914 405038.0870000012)
kunstwerken_0910.111,37,nvt,Nederhemert,nvt,1:1250,nvt,nvt,Gemaal Bern,nvt,KD.37.gm.001,nvt,370901.002,nvt,962,gm,gemaal,nvt,c,waterkerend kunstwerk,140936.860186,417563.874403,Waterschap Rivierenland,Gelderland,NEE,,,POINT (140936.8599999994 417563.8740000017)
kunstwerken_0910.112,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Gemaal De Baanbreker,nvt,KD.38.gm.001,nvt,380901.002,nvt,963,gm,gemaal,nvt,c,waterkerend kunstwerk,141078.048,419084.702,Waterschap Rivierenland,Gelderland,NEE,,,POINT (141078.04800000042 419084.7019999996)
kunstwerken_0910.113,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Gemaal De Rietschoof,nvt,KD.38.gm.002,nvt,380901.001,nvt,964,gm,gemaal,nvt,c,waterkerend kunstwerk,137999.926964,420477.916741,Waterschap Rivierenland,Gelderland,NEE,,,POINT (137999.92700000107 420477.91699999943)
kunstwerken_0910.114,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Inlaatsluis machinedijk Aalst,nvt,KD.38.is.003,nvt,380902.001,nvt,965,is,inlaatsluis,nvt,c,waterkerend kunstwerk,136515.819157,421658.34645,Waterschap Rivierenland,Gelderland,NEE,,,POINT (136515.81899999827 421658.34600000083)
kunstwerken_0910.115,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Gemaal HC de Jongh,nvt,KD.38.gm.004,nvt,380902.004,nvt,966,gm,gemaal,nvt,c,waterkerend kunstwerk,136508.446403,422969.667369,Waterschap Rivierenland,Gelderland,NEE,,,POINT (136508.4459999986 422969.66699999943)
kunstwerken_0910.116,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Gemaal Dam van Brakel,nvt,KD.38.gm.005,nvt,380902.005,nvt,967,gm,gemaal,nvt,c,waterkerend kunstwerk,132276.745596,422620.171912,Waterschap Rivierenland,Gelderland,NEE,,,POINT (132276.74599999934 422620.1719999984)
kunstwerken_0910.117,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Coupure 2 Schouten Industrie,nvt,KD.38.co.006,nvt,380408.002,nvt,968,co,coupure,nvt,a,waterkerend kunstwerk,131799.564,423257.736,Waterschap Rivierenland,Gelderland,NEE,,,POINT (131799.5639999993 423257.73600000143)
kunstwerken_0910.118,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Coupure 1 Schouten Industrie,nvt,KD.38.co.007,nvt,380408.001,nvt,969,co,coupure,nvt,a,waterkerend kunstwerk,131745.799705,423325.471595,Waterschap Rivierenland,Gelderland,NEE,,,POINT (131745.80000000075 423325.47199999914)
kunstwerken_0910.119,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Coupure 7 Park Supermarkt,nvt,KD.38.co.008,nvt,380404.007,nvt,970,co,coupure,nvt,a,waterkerend kunstwerk,144978.379606,424724.480613,Waterschap Rivierenland,Gelderland,NEE,,,POINT (144978.37999999896 424724.48099999875)
kunstwerken_0910.120,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Coupure 6 Hotel Tivolie,nvt,KD.38.co.009,nvt,380404.006,nvt,971,co,coupure,nvt,a,waterkerend kunstwerk,145027.528,424814.037,Waterschap Rivierenland,Gelderland,NEE,,,POINT (145027.52800000086 424814.0370000005)
kunstwerken_0910.121,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Coupure 5 De Haven,nvt,KD.38.co.010,nvt,380404.005,nvt,972,co,coupure,nvt,a,waterkerend kunstwerk,145043.48951,424830.183927,Waterschap Rivierenland,Gelderland,NEE,,,POINT (145043.48999999836 424830.18400000036)
kunstwerken_0910.122,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Coupure 4 De Haven,nvt,KD.38.co.011,nvt,380404.004,nvt,973,co,coupure,nvt,a,waterkerend kunstwerk,145086.37818,424865.505345,Waterschap Rivierenland,Gelderland,NEE,,,POINT (145086.37799999863 424865.50499999896)
kunstwerken_0910.123,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Coupure 3 Veerweg,nvt,KD.38.co.012,nvt,380404.003,nvt,974,co,coupure,nvt,a,waterkerend kunstwerk,145246.037,425111.026,Waterschap Rivierenland,Gelderland,NEE,,,POINT (145246.03700000048 425111.02600000054)
kunstwerken_0910.124,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Coupure 2 Veerweg,nvt,KD.38.co.013,nvt,380404.002,nvt,975,co,coupure,nvt,a,waterkerend kunstwerk,145260.822,425147.891,Waterschap Rivierenland,Gelderland,NEE,,,POINT (145260.82200000063 425147.8909999989)
kunstwerken_0910.125,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Coupure 1 nabij Wasserij,nvt,KD.38.co.014,nvt,380404.001,nvt,976,co,coupure,nvt,a,waterkerend kunstwerk,145519.939898,425132.174565,Waterschap Rivierenland,Gelderland,NEE,,,POINT (145519.94000000134 425132.17500000075)
kunstwerken_0910.126,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Inlaatgemaal Stuvers,nvt,KD.38.gm.015,nvt,380801.001,nvt,977,gm,gemaal,nvt,a,waterkerend kunstwerk,150464.903435,422043.456148,Waterschap Rivierenland,Gelderland,NEE,,,POINT (150464.90300000086 422043.45600000024)
kunstwerken_0910.127,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Inlaatgemaal Hedel,nvt,KD.38.gm.016,nvt,380803.002,nvt,978,gm,gemaal,nvt,a,waterkerend kunstwerk,146669.4421,417166.26,Waterschap Rivierenland,Gelderland,NEE,,,POINT (146669.44200000167 417166.26000000164)
kunstwerken_0910.128,38,nvt,Bommelerwaard,nvt,1:1250,nvt,nvt,Coupure Haven Hedel,nvt,KD.38.co.017,nvt,380803.001,nvt,979,co,coupure,nvt,a,waterkerend kunstwerk,146654.055896,417161.280867,Waterschap Rivierenland,Gelderland,NEE,,,POINT (146654.05600000173 417161.2809999995)
kunstwerken_0910.129,39,nvt,Alem,nvt,1:1250,nvt,nvt,Gemaal Alem,nvt,KD.39.gm.001,nvt,390801.001,nvt,980,gm,gemaal,nvt,a,waterkerend kunstwerk,153039.000789,421569.152513,Waterschap Rivierenland,Gelderland,NEE,,,POINT (153039.0009999983 421569.15300000086)
kunstwerken_0910.130,40,nvt,Heerewaarden,nvt,1:500,nvt,nvt,Uitwateringssluis in Heggeldijk (kw A),nvt,KD.40.sp.001,nvt,400801.009,nvt,981,sp,spuisluis,nvt,a,waterkerend kunstwerk,153868.024022,423857.245813,Waterschap Rivierenland,Gelderland,NEE,,,POINT (153868.0240000002 423857.24599999934)
kunstwerken_0910.131,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Zoetwatergemaal Geervliet,nvt,KD.20.gm.007,nvt,05763GM,nvt,647,gm,gemaal,nvt,a,waterkerend kunstwerk,76993.991169,431580.829943,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (76993.99100000039 431580.8299999982)
kunstwerken_0910.132,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Voornse Sluis,nvt,KD.20.ss.008,nvt,08178SL,nvt,648,ss,schutsluis,nvt,a,waterkerend kunstwerk,81994.027431,431095.700472,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (81994.02699999884 431095.69999999925)
kunstwerken_0910.133,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Inlaatsluis Spijkenisse,nvt,KD.20.is.009,nvt,13413SL,nvt,649,is,inlaatsluis,nvt,a,waterkerend kunstwerk,82444.086068,430879.310286,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (82444.0859999992 430879.30999999866)
kunstwerken_0910.134,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Keersluis haven Spijkenisse,nvt,KD.20.ks.010,nvt,18614SL,nvt,650,ks,keersluis,nvt,a,waterkerend kunstwerk,82738.56193,430197.072521,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (82738.56199999899 430197.0729999989)
kunstwerken_0910.135,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Gemaal 08198GM,nvt,KD.20.gm.011,nvt,08198GM,nvt,651,gm,gemaal,nvt,a,waterkerend kunstwerk,84211.469055,428752.448052,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (84211.4690000005 428752.4479999989)
kunstwerken_0910.136,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Gemaal De Volharding,nvt,KD.20.gm.012,nvt,09865GM,nvt,652,gm,gemaal,nvt,a,waterkerend kunstwerk,82794.990587,425979.735338,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (82794.99100000039 425979.7349999994)
kunstwerken_0910.137,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Gemaal De Biersum,nvt,KD.20.gm.013,nvt,05765GM,nvt,653,gm,gemaal,nvt,a,waterkerend kunstwerk,80479.606947,425177.727639,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (80479.60700000077 425177.7280000001)
kunstwerken_0910.138,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Inlaatsluis Bernisse,nvt,KD.20.is.014,nvt,08177SL,nvt,654,is,inlaatsluis,nvt,a,waterkerend kunstwerk,79326.799327,424866.605755,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (79326.79899999872 424866.60599999875)
kunstwerken_0910.139,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Gemaal Raepshille,nvt,KD.21.gm.001,nvt,03306GM,nvt,655,gm,gemaal,nvt,a,waterkerend kunstwerk,96439.009424,413688.07029,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (96439.00899999961 413688.0700000003)
kunstwerken_0910.140,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Gemaal Hoogezandsepolder,nvt,KD.21.gm.002,nvt,09240GM,nvt,656,gm,gemaal,nvt,a,waterkerend kunstwerk,93291.796087,413890.297708,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (93291.79600000009 413890.2980000004)
kunstwerken_0910.141,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Gemaal Cromstrijen,nvt,KD.21.gm.003,nvt,07551GM,nvt,657,gm,gemaal,nvt,a,waterkerend kunstwerk,91923.00175,414463.537766,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (91923.00200000033 414463.5379999988)
kunstwerken_0910.142,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Keersluis Numansdorp,nvt,KD.21.ks.004,nvt,20142SL,nvt,658,ks,keersluis,nvt,a,waterkerend kunstwerk,89340.103844,414814.877194,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (89340.10399999842 414814.8770000003)
kunstwerken_0910.143,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Gemaal Westerse Polder,nvt,KD.21.gm.005,nvt,03295GM,nvt,659,gm,gemaal,nvt,a,waterkerend kunstwerk,86365.816034,415967.723073,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (86365.81599999964 415967.72300000116)
kunstwerken_0910.144,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Inlaat Den Hitsert,nvt,KD.21.is.006,nvt,03128DU,nvt,660,is,inlaatsluis,nvt,a,waterkerend kunstwerk,84452.379278,417106.676322,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (84452.37900000066 417106.67599999905)
kunstwerken_0910.145,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Gemaal de Eendracht,nvt,KD.21.gm.007,nvt,07533GM,nvt,661,gm,gemaal,nvt,a,waterkerend kunstwerk,81160.209614,418983.413886,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (81160.2100000009 418983.4140000008)
kunstwerken_0910.146,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Inlaat Goudswaard,nvt,KD.21.is.008,nvt,03122DU,nvt,662,is,inlaatsluis,nvt,a,waterkerend kunstwerk,78128.102662,423672.654895,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (78128.10300000012 423672.6550000012)
kunstwerken_0910.147,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Inlaat 03125DU,nvt,KD.21.is.009,nvt,03125DU,nvt,663,is,inlaatsluis,nvt,a,waterkerend kunstwerk,80050.95095,424279.046632,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (80050.95100000128 424279.0469999984)
kunstwerken_0910.148,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Vloedschotten Spuidijk,nvt,KD.21.co.010,nvt,nvt,nvt,664,co,coupure,nvt,a,waterkerend kunstwerk,82373.99658,425301.108811,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (82373.99700000137 425301.1090000011)
kunstwerken_0910.149,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Inlaat Nieuw-Beijerland,nvt,KD.21.is.011,nvt,03126DU,nvt,665,is,inlaatsluis,nvt,a,waterkerend kunstwerk,82443.604017,425342.896063,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (82443.60399999842 425342.8960000016)
kunstwerken_0910.150,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Inlaat Brakelsveer,nvt,KD.21.is.012,nvt,10948DU,nvt,666,is,inlaatsluis,nvt,a,waterkerend kunstwerk,85758.400026,426475.917248,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (85758.39999999851 426475.91699999943)
kunstwerken_0910.151,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Keersluis Haven Oud-Beijerland,nvt,KD.21.ks.013,nvt,18828SL,nvt,667,ks,keersluis,nvt,a,waterkerend kunstwerk,87761.999112,427149.385264,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (87761.9990000017 427149.38500000164)
kunstwerken_0910.152,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Gemaal 17413GM,nvt,KD.21.gm.014,nvt,17413GM,nvt,668,gm,gemaal,nvt,a,waterkerend kunstwerk,88000.492857,427114.922012,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (88000.49300000072 427114.9219999984)
kunstwerken_0910.153,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Gemaal de Bossche,nvt,KD.21.gm.015,nvt,09224GM,nvt,669,gm,gemaal,nvt,a,waterkerend kunstwerk,90388.705208,427221.830112,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (90388.70499999821 427221.8299999982)
kunstwerken_0910.154,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,gemaal MEE.4.24.LP,nvt,KD.61+62.gm.010,nvt,MEE.4.24.LP,nvt,1347,gm,gemaal,nvt,a,waterkerend kunstwerk,203005.765,394981.579,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (203005.7650000006 394981.5789999999)
kunstwerken_0910.155,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,gemaal MEE.4.3.LP,nvt,KD.61+62.gm.011,nvt,MEE.4.3.LP,nvt,1348,gm,gemaal,nvt,a,waterkerend kunstwerk,203016.670135,394875.679129,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (203016.6700000018 394875.6790000014)
