Boomsoort Wet. Naam;Boomsoort Ned. Naam;Eigendom;Plantjaar;Stamdiameter;Boomhoogte;Standplaats;Boomvorm;X-coordinaat;Y-coordinaat;Elementnummer;Eindbeeld
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;80;16;GRAS INTENSIEF;;107462,606;425629,027;06-27-181-1330;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;;;;;;;;06-27-181-1570;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;;;;;;;;06-27-181-1580;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;;;;;;;;06-27-181-1590;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;;;;;;;;06-27-181-1740;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;75;15;VERHARDING;;107560,261;425605,457;06-27-192-0010;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;70;14;VERHARDING;;107550,98;425608,554;06-27-192-0020;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;75;15;VERHARDING;;107541,55;425611,651;06-27-192-0030;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;70;14;GRAS INTENSIEF;;107594,415;425592,605;06-27-192-0060;
Salix alba 'Belders';Wilg;Gemeente;1960;110;17;BEPLANTING;;108511,008;425246,062;06-29-146-0410;
Salix alba 'Belders';Wilg;Gemeente;1960;105;17;GRAS INTENSIEF;;108500,758;425239,028;06-29-146-0430;
Fraxinus excelsior;Gewone es;Gemeente;1975;75;15;GRAS INTENSIEF;;108555,389;425224,097;06-29-146-0600;
Prunus serrula;kers;Gemeente;1975;50;8;BEPLANTING;;108407,161;425252,951;06-29-146-0970;
Prunus serrula;kers;Gemeente;1975;45;8;GRAS INTENSIEF;;108396,685;425269,038;06-29-146-0990;
Salix alba;Schietwilg;Gemeente;1960;110;25;GRAS INTENSIEF;;108402,057;425276,026;06-29-146-1000;
Salix alba;Schietwilg;Gemeente;1960;110;25;BEPLANTING;;108405,78;425292,709;06-29-146-1020;
Salix alba;Schietwilg;Gemeente;1960;115;25;BEPLANTING;;108397,762;425303,265;06-29-146-1360;
Salix alba;Schietwilg;Gemeente;1960;110;25;GRAS INTENSIEF;;108394,342;425286,593;06-29-146-1400;
Salix alba;Schietwilg;Gemeente;1965;55;17;BEPLANTING;;108483,273;425239,141;06-29-146-1440;
Salix alba;Schietwilg;Gemeente;;;;;;;;06-29-166-0510;
Salix alba;Schietwilg;Gemeente;;;;;;;;06-29-166-0830;
Acer negundo 'Variegatum';Vederesdoorn;Gemeente;1975;35;11;BEPLANTING;;108737,231;425196,447;06-29-171-0520;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1985;110;24;GRAS INTENSIEF;;108666,595;425403,428;06-29-191-0020;
Corylus colurna;Boomhazelaar;Gemeente;1960;55;12;GRAS INTENSIEF;;108415,161;425413,608;06-29-196-0180;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1960;45;15;BEPLANTING;;108432,546;425418,412;06-29-196-0200;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1960;45;15;BEPLANTING;;108407,812;425423,534;06-29-196-0230;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1970;45;15;BEPLANTING;;108419,339;425421,086;06-29-196-0270;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;65;12;GRAS EXTENSIEF;;108489,577;426083,112;06-29-206-0120;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;60;15;GRAS EXTENSIEF;;108487,661;426070,798;06-29-206-0130;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;75;16;GRAS EXTENSIEF;;108482,933;426061,199;06-29-206-0140;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;70;13;GRAS EXTENSIEF;;108477,364;426083,167;06-29-206-0150;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;65;13;GRAS EXTENSIEF;;108470,476;426039,458;06-29-206-0180;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;50;13;GRAS EXTENSIEF;;108459,256;426041,912;06-29-206-0190;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;45;13;GRAS EXTENSIEF;;108449,024;426046,872;06-29-206-0210;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;50;14;GRAS EXTENSIEF;;108438,168;426049,902;06-29-206-0220;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;75;14;GRAS EXTENSIEF;;108430,015;426057,124;06-29-206-0230;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;70;15;GRAS EXTENSIEF;;108421,576;426059,918;06-29-206-0240;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;50;14;GRAS EXTENSIEF;;108412,526;426056,092;06-29-206-0250;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;65;17;GRAS EXTENSIEF;;108425,338;426068,8;06-29-206-0270;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;50;13;GRAS EXTENSIEF;;108434,671;426064,873;06-29-206-0280;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;;;;;;;;06-29-206-0300;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;95;30;GRAS EXTENSIEF;;108403,519;426046,196;06-29-206-0440;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;95;30;GRAS EXTENSIEF;;108404,134;426038,889;06-29-206-0450;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;120;30;BEPLANTING;;108404,741;426032,762;06-29-206-0460;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;110;30;BEPLANTING;;108405,417;426026;06-29-206-0470;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;110;30;BEPLANTING;;108406,128;426020,072;06-29-206-0480;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;100;30;BEPLANTING;;108406,949;426014,476;06-29-206-0490;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;90;30;BEPLANTING;;108407,482;426007,748;06-29-206-0500;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;90;30;BEPLANTING;;108408,281;426001,154;06-29-206-0510;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;95;30;BEPLANTING;;108408,256;425995,578;06-29-206-0520;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;85;25;BEPLANTING;;108408,984;425990,482;06-29-206-0530;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;95;30;BEPLANTING;;108409,287;425983,991;06-29-206-0540;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;95;30;BEPLANTING;;108410,076;425978,894;06-29-206-0550;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;100;30;BEPLANTING;;108411,111;425972,995;06-29-206-0560;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;90;7;BEPLANTING;;108416,324;425975,194;06-29-206-0570;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;95;30;BEPLANTING;;108422,815;425977,499;06-29-206-0580;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;95;30;BEPLANTING;;108428,881;425979,804;06-29-206-0590;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;100;30;BEPLANTING;;108434,948;425981,989;06-29-206-0600;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;100;30;BEPLANTING;;108440,953;425983,991;06-29-206-0610;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;100;30;BEPLANTING;;108446,777;425986,357;06-29-206-0620;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;95;30;BEPLANTING;;108452,903;425988,601;06-29-206-0630;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;95;30;BEPLANTING;;108458,909;425990,482;06-29-206-0640;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;100;30;BEPLANTING;;108465,217;425993,03;06-29-206-0650;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;100;30;BEPLANTING;;108470,929;425995,007;06-29-206-0660;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;100;30;BEPLANTING;;108477,298;425997,373;06-29-206-0670;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;95;30;BEPLANTING;;108482,757;425999,496;06-29-206-0680;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;95;30;BEPLANTING;;108490,482;426002,156;06-29-206-0690;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;95;30;BEPLANTING;;108496,46;426004,531;06-29-206-0700;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1970;90;25;BEPLANTING;;108509,514;426009,07;06-29-206-0710;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;85;15;GRAS EXTENSIEF;;108501,536;426082,184;06-29-206-0720;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1970;85;16;BEPLANTING;;108514,5;426084,505;06-29-206-0730;
Populus x canadensis;Canadese populier;Gemeente;;105;25;GRAS EXTENSIEF;;108415,866;425929,688;06-29-206-1900;
Populus x canadensis;Canadese populier;Gemeente;1965;95;25;GRAS EXTENSIEF;;108426,081;425929,404;06-29-206-1910;
Populus x canadensis;Canadese populier;Gemeente;1965;100;25;GRAS EXTENSIEF;;108436,065;425928,888;06-29-206-1920;
Populus x canadensis;Canadese populier;Gemeente;1965;100;25;GRAS EXTENSIEF;;108446,555;425928,614;06-29-206-1930;
Populus x canadensis;Canadese populier;Gemeente;1965;100;25;GRAS EXTENSIEF;;108457,171;425928,151;06-29-206-1940;
Populus x canadensis;Canadese populier;Gemeente;1965;95;25;GRAS EXTENSIEF;;108467,639;425927,666;06-29-206-1950;
Populus x canadensis;Canadese populier;Gemeente;;;;;;;;06-29-211-0560;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1965;55;15;BEPLANTING;;108553,93;425410,268;06-29-221-0180;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1965;50;15;BEPLANTING;;108539,926;425411,914;06-29-221-0190;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1965;50;15;BEPLANTING;;108526,666;425413,628;06-29-221-0210;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1965;50;15;BEPLANTING;;108513,433;425417,932;06-29-221-0230;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1965;55;15;BEPLANTING;;108507,567;425423,276;06-29-221-0240;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1965;50;15;BEPLANTING;;108435,218;425435,234;06-29-221-0260;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1965;40;15;BEPLANTING;;108422,64;425436,646;06-29-221-0280;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1965;50;15;BEPLANTING;;108408,614;425439,889;06-29-221-0300;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1965;50;15;BEPLANTING;;108401,676;425445,442;06-29-221-0310;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1965;50;15;BEPLANTING;;108448,554;425432,43;06-29-221-0320;
Ulmus glabra 'Exoniensis';Pluimiep;Gemeente;1980;40;15;BEPLANTING;;109061,419;425301,875;06-29-266-4320;
Platanus x hispanica;Plataan;Gemeente;1960;55;20;BEPLANTING;Kandelaber;104396,891;422805,884;08-31-001-0550;Takvrije stam 6m rondom
Platanus x hispanica;Plataan;Gemeente;1960;55;20;BEPLANTING;Kandelaber;104376,95;422806,763;08-31-001-0560;Takvrije stam 6m rondom
Platanus x hispanica;Plataan;Gemeente;1960;70;20;BEPLANTING;Kandelaber;104346,107;422808,121;08-31-001-0570;Takvrije stam 6m rondom
Platanus x hispanica;Plataan;Gemeente;1960;60;20;BEPLANTING;Kandelaber;104336,748;422808,505;08-31-001-0580;Takvrije stam 6m rondom
Platanus x hispanica;Plataan;Gemeente;1960;70;20;BEPLANTING;Kandelaber;104336,9179;422818,79;08-31-001-0590;Takvrije stam 6m rondom
Platanus x hispanica;Plataan;Gemeente;1960;70;20;BEPLANTING;Kandelaber;104346,38;422818,364;08-31-001-0600;Takvrije stam 6m rondom
Platanus x hispanica;Plataan;Gemeente;1960;60;20;BEPLANTING;Kandelaber;104446,524;422803,898;08-31-001-0710;Takvrije stam 6m rondom
Platanus x hispanica;Plataan;Gemeente;1960;60;20;BEPLANTING;Kandelaber;104426,629;422804,56;08-31-001-0730;Takvrije stam 6m rondom
Acer campestre;Veldesdoorn;Gemeente;1970;50;15;GRAS INTENSIEF;;104554,776;422829,869;08-31-001-1040;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1970;55;17;GRAS INTENSIEF;;104556,071;422843,697;08-31-001-1050;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1960;85;35;BEPLANTING;;104530,858;422698,907;08-31-001-1110;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1960;90;35;BEPLANTING;;104518,042;422702,402;08-31-001-1120;
Carpinus betulus 'Fastigiata';Haagbeuk;Gemeente;;;;;;;;08-31-001-1160;
Taxus baccata;Venijnboom;Gemeente;1960;10;3;BEPLANTING;Geschoren boomvorm;104511,122;422698,538;08-31-006-0050;Takvrije stam 2/6 beide zijde verschil.
Taxus baccata;Venijnboom;Gemeente;1960;10;3;BEPLANTING;Geschoren boomvorm;104502,116;422697,693;08-31-006-0060;Takvrije stam 2/6 beide zijde verschil.
Robinia pseudoacacia;Schijnacacia;Gemeente;;;;;;;;08-31-026-0220;
Malus;Appel;Gemeente;1975;25;7;GRAS INTENSIEF;;104582,088;422817,536;08-31-026-0470;
Prunus serrula;kers;Gemeente;1955;50;15;BEPLANTING;;104624,6773;422764,626;08-31-026-0550;
Robinia pseudoacacia;Schijnacacia;Gemeente;1975;50;20;VERHARDING;;104629,433;422755,15;08-31-026-0570;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1955;125;35;GRAS INTENSIEF;;104311,906;422752,757;08-31-051-0030;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1955;125;35;GRAS INTENSIEF;;104303,886;422752,97;08-31-051-0040;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1955;125;35;BEPLANTING;;104305,666;422746,881;08-31-051-0160;
Pterocarya fraxinifolia;Gewone vleugelnoot;Gemeente;1970;80;17;GRAS INTENSIEF;;104532,615;422966,308;08-31-061-0240;
Acer saccharinum;Zilveresdoorn;Gemeente;1975;70;20;GRAS INTENSIEF;;104423,2801;422326,938;08-31-101-0020;
Ulmus x hollandica;Iep;Gemeente;1975;50;20;GRAS INTENSIEF;;104434,1622;422330,914;08-31-101-0030;
Crataegus monogyna;Eenstijlige meidoorn;Gemeente;1975;40;12;GRAS INTENSIEF;;104563,81;422332,66;08-31-101-0090;
Acer saccharinum;Zilveresdoorn;Gemeente;1960;100;25;GRAS INTENSIEF;;104634,45;422362,683;08-31-101-0290;
Platanus x hispanica;Plataan;Gemeente;1960;100;25;BEPLANTING;;104635,909;422332,857;08-31-101-0310;
Platanus x hispanica;Plataan;Gemeente;1960;90;25;BEPLANTING;;104612,835;422333,974;08-31-101-0340;
Alnus cordata;Italiaanse els;Gemeente;1960;70;25;GRAS INTENSIEF;;104617,485;422346,171;08-31-101-0360;
Platanus x hispanica;Plataan;Gemeente;1960;90;25;GRAS INTENSIEF;;104619,01;422357,2;08-31-101-0370;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1975;70;20;GRAS INTENSIEF;;104549,895;422313,698;08-31-101-0570;
Fraxinus angustifolia 'Raywood';Es;Gemeente;;;;;;;;08-31-101-0580;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1975;65;21;GRAS INTENSIEF;;104539,663;422311,794;08-31-101-0590;
Acer saccharinum;Zilveresdoorn;Gemeente;1975;60;20;GRAS INTENSIEF;;104434,506;422349,563;08-31-101-0620;
Fraxinus excelsior;Gewone es;Gemeente;1975;60;25;GRAS INTENSIEF;;104488,973;422350,419;08-31-101-0660;
Alnus glutinosa;Grauwe els;Gemeente;1975;85;20;GRAS INTENSIEF;;104675,828;422314,182;08-31-101-0670;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1965;95;35;BEPLANTING;;104112,626;422843,175;08-31-176-0140;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1965;95;35;BEPLANTING;;104131,359;422842,296;08-31-176-0150;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1965;95;35;BEPLANTING;;104173,882;422840,989;08-31-176-0160;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1965;95;35;BEPLANTING;;104149,808;422841,513;08-31-176-0220;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1965;100;35;BEPLANTING;;104158,042;422841,299;08-31-176-0230;
Salix alba 'Belders';Wilg;Gemeente;1970;80;20;GRAS EXTENSIEF;Kandelaber;105024,012;422094,697;08-31-181-0290;Takvrije stam 6m rondom
Salix alba 'Belders';Wilg;Gemeente;1980;70;15;GRAS EXTENSIEF;Kandelaber;105027,282;422088,01;08-31-181-0300;Takvrije stam 6m rondom
Salix alba 'Belders';Wilg;Gemeente;1970;80;20;GRAS EXTENSIEF;Kandelaber;105036,369;422070,01;08-31-181-0320;Takvrije stam 6m rondom
Salix alba 'Belders';Wilg;Gemeente;1970;100;20;GRAS EXTENSIEF;Kandelaber;105012,262;422090,519;08-31-181-0350;Takvrije stam 6m rondom
Salix alba 'Belders';Wilg;Gemeente;1970;70;20;GRAS EXTENSIEF;;105016,593;422081,738;08-31-181-0360;
Salix alba 'Belders';Wilg;Gemeente;1980;70;20;GRAS EXTENSIEF;Kandelaber;105022,028;422073,956;08-31-181-0380;Takvrije stam 6m rondom
Salix alba 'Belders';Wilg;Gemeente;1980;55;14;GRAS EXTENSIEF;Kandelaber;105027,454;422062,626;08-31-181-0680;Takvrije stam 6m rondom
Salix alba 'Belders';Wilg;Gemeente;;;;;;;;08-31-181-0710;
Salix alba 'Belders';Wilg;Gemeente;1980;40;20;GRAS EXTENSIEF;;105034,476;422050,748;08-31-181-0740;
Salix alba;Schietwilg;Gemeente;1975;35;10;GRAS EXTENSIEF;Knotboom;105033,221;422047,13;08-31-181-0750;Takvrije stam 8m rondom
Salix alba 'Belders';Wilg;Gemeente;1970;60;20;GRAS EXTENSIEF;Kandelaber;105038,05;422042,872;08-31-181-0760;Takvrije stam 6m rondom
Salix alba 'Belders';Wilg;Gemeente;1970;50;15;GRAS EXTENSIEF;Kandelaber;105039,198;422039,166;08-31-181-0770;Takvrije stam 6m rondom
Salix alba 'Belders';Wilg;Gemeente;1970;40;10;GRAS EXTENSIEF;Kandelaber;105041,749;422035,498;08-31-181-0780;Takvrije stam 6m rondom
Salix alba 'Belders';Wilg;Gemeente;1970;60;20;GRAS EXTENSIEF;Kandelaber;105044,085;422029,229;08-31-181-0800;Takvrije stam 6m rondom
Salix alba 'Belders';Wilg;Gemeente;1970;80;20;GRAS EXTENSIEF;;105047,141;422022,495;08-31-181-0820;
Salix alba;Schietwilg;Gemeente;1965;85;25;BEPLANTING;;105008,1842;422094,574;08-31-181-0920;
Alnus incana;Grijze els;Gemeente;1965;60;25;GRAS INTENSIEF;;104581,867;422985,666;08-31-201-0090;
Fraxinus excelsior;Gewone es;Gemeente;1955;30;25;GRAS INTENSIEF;;104601,639;422997,125;08-31-201-0120;
Fraxinus excelsior;Gewone es;Gemeente;1965;40;25;GRAS INTENSIEF;;104615,099;423003,157;08-31-201-0130;
Fraxinus excelsior;Gewone es;Gemeente;1965;40;25;GRAS INTENSIEF;;104635,971;423011,912;08-31-201-0140;
Salix x sepulcralis 'Chrysocoma';Treurwilg;Gemeente;1955;105;25;GRAS INTENSIEF;;104651,931;423032,16;08-31-201-0160;
Alnus cordata;Italiaanse els;Gemeente;1965;60;25;GRAS INTENSIEF;;104721,674;423050,11;08-31-201-0210;
Alnus incana;Grijze els;Gemeente;1965;45;20;GRAS INTENSIEF;;104713,484;423053,278;08-31-201-0220;
Fraxinus angustifolia 'Raywood';Es;Gemeente;1965;30;25;GRAS INTENSIEF;;104608,5205;423000,216;08-31-201-0230;
Alnus incana;Grijze els;Gemeente;1965;50;20;GRAS INTENSIEF;;104710,676;423043,314;08-31-201-0470;
Alnus incana;Grijze els;Gemeente;1965;60;25;GRAS INTENSIEF;;104565,392;422983,374;08-31-201-0530;
Liquidambar styraciflua;Amberboom;Gemeente;1970;45;17;GRAS INTENSIEF;;104713,65;422915,083;08-31-236-0350;
Crataegus monogyna;Eenstijlige meidoorn;Gemeente;1973;40;9;GRAS INTENSIEF;;104720,12;422858,056;08-31-241-0240;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1975;100;35;BEPLANTING;Kandelaber;104522,579;422030,659;08-31-246-0570;Takvrije stam 6m rondom
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1975;100;35;BEPLANTING;;104523,599;422041,359;08-31-246-0580;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1975;95;35;BEPLANTING;;104524,5;422056,309;08-31-246-0590;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1975;95;35;BEPLANTING;;104524,979;422060,549;08-31-246-0600;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1975;95;35;BEPLANTING;;104524,979;422068,569;08-31-246-0610;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1975;100;35;BEPLANTING;;104525,079;422072,479;08-31-246-0620;
Acer platanoides 'Schwedleri';Esdoorn;Gemeente;1960;50;15;GRAS INTENSIEF;;104515,362;422959,507;08-31-256-0060;
Acer platanoides 'Schwedleri';Esdoorn;Gemeente;1960;45;15;GRAS INTENSIEF;;104497,538;422939,776;08-31-256-0080;
Fagus sylvatica;Gewone beuk;Gemeente;1960;85;25;GRAS INTENSIEF;;104493,082;423019,067;08-31-256-0190;
Fagus sylvatica;Gewone beuk;Gemeente;1960;95;25;GRAS INTENSIEF;;104510,433;423045,983;08-31-256-0230;
Prunus serrula;kers;Gemeente;1960;55;15;GRAS INTENSIEF;;104527,315;423070,484;08-31-256-0270;
Prunus serrula;kers;Gemeente;;;;;;;;08-31-256-0300;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;80;35;GRAS INTENSIEF;;104533,984;423014,557;08-31-256-0340;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1960;120;30;GRAS INTENSIEF;;104564,414;423045,203;08-31-256-0360;
Populus nigra;Zwarte populier;Gemeente;1960;90;30;GRAS INTENSIEF;;104567,541;423061,255;08-31-256-0380;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;85;35;BEPLANTING;;104576,705;423036,606;08-31-256-0410;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;80;35;BEPLANTING;;104564,942;423024,603;08-31-256-0430;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;70;35;BEPLANTING;;104552,143;423022,037;08-31-256-0480;
Acer platanoides 'Schwedleri';Esdoorn;Gemeente;1960;55;15;GRAS INTENSIEF;;104497,244;422927,885;08-31-256-0570;
Acer platanoides 'Schwedleri';Esdoorn;Gemeente;1960;45;15;GRAS INTENSIEF;;104497,008;422915,935;08-31-256-0580;
Acer platanoides 'Schwedleri';Esdoorn;Gemeente;1960;40;15;GRAS INTENSIEF;;104502,537;422961,731;08-31-256-0590;
Acer platanoides 'Schwedleri';Esdoorn;Gemeente;1960;45;15;GRAS INTENSIEF;;104500,568;422951,373;08-31-256-0600;
x Cupressocyparis leylandii;Cypres;Gemeente;1975;55;11;BEPLANTING;;105007,38;421828,485;08-31-261-0060;
Platanus x hispanica;Plataan;Gemeente;1950;90;15;VERHARDING;Kandelaber;105012,96;421913,721;08-31-261-0290;Takvrije stam 6m rondom
Fagus sylvatica;Gewone beuk;Gemeente;1950;80;25;GRAS INTENSIEF;;105008,328;421919,913;08-31-261-0300;
Fagus sylvatica;Gewone beuk;Gemeente;1950;95;25;GRAS INTENSIEF;;105016,121;421933,19;08-31-261-0320;
Sorbus aria;Meelbes;Gemeente;1975;55;15;GRAS INTENSIEF;;105005,019;421934,028;08-31-261-0330;
Sorbus aria;Meelbes;Gemeente;1975;50;15;BEPLANTING;;105000,343;421934,271;08-31-261-0350;
Alnus glutinosa;Grauwe els;Gemeente;1975;35;15;BEPLANTING;;104989,718;421903,375;08-31-261-0510;
Tilia x europaea;Linde;Gemeente;;;;;;;;08-31-261-0950;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;55;20;GRAS INTENSIEF;;104648,644;423058,37;08-31-266-0020;
Acer negundo;Vederesdoorn;Gemeente;1960;60;25;GRAS INTENSIEF;;104638,564;423053,792;08-31-266-0030;
Alnus glutinosa;Grauwe els;Gemeente;1960;55;21;GRAS INTENSIEF;;104628,415;423052,226;08-31-266-0040;
Acer pseudoplatanus 'Negenia';Gewone esdoorn;Gemeente;1960;50;20;GRAS INTENSIEF;;104620,437;423052,933;08-31-266-0050;
Salix x sepulcralis 'Chrysocoma';Treurwilg;Gemeente;1960;85;25;GRAS INTENSIEF;;104616,22;423043,431;08-31-266-0060;
Acer pseudoplatanus 'Negenia';Gewone esdoorn;Gemeente;;;;;;;;08-31-266-0070;
Alnus incana;Grijze els;Gemeente;1965;50;21;GRAS INTENSIEF;;104587,662;423060,13;08-31-266-0140;
