FID,soort_gebied,gebied_oms,uitleg_apv,geometrie
O10002_Hondenuitlaatkaart.198,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((176667.719 496518.138, 176668.671 496520.482, 176668.05 496523.698, 176655.126 496529.556, 176640.671 496544.331, 176582.452 496623.498, 176571.396 496636.975, 176545.195 496664.689, 176523.133 496681.922, 176502.171 496693.382, 176485.635 496701.076, 176463.587 496709.907, 176440.179 496715.706, 176415.592 496719.203, 176396.693 496720.865, 176390.307 496723.75, 176385.32 496727.686, 176381.558 496733.456, 176380.06 496775.038, 176376.203 496778.44, 176375.321 496776.644, 176374.733 496774.644, 176374.195 496755.975, 176373.212 496733.935, 176373.27 496726.946, 176374.366 496725.94, 176378.43 496724.495, 176382.442 496721.676, 176384.583 496719.559, 176388.298 496716.47, 176391.882 496715.442, 176429.891 496710.941, 176464.672 496702.741, 176493.005 496691.604, 176507.894 496684.066, 176523.172 496674.417, 176535.43 496664.886, 176550.206 496650.812, 176564.624 496634.814, 176573.517 496624.078, 176584.631 496609.51, 176623.348 496556.95, 176634.812 496542.961, 176648.791 496527.981, 176652.132 496524.663, 176655.106 496522.206, 176656.386 496521.427, 176659.002 496520.525, 176660.615 496520.092, 176664.005 496519.349, 176666.959 496518.589, 176667.719 496518.138)))"
O10002_Hondenuitlaatkaart.199,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((176503.961 506477.943, 176558.5 506558.772, 176870.334 506382.746, 176866.142 506375.382, 176947.861 506328.41, 176957.196 506318.583, 176982.257 506359.639, 176977.144 506368.865, 176972.146 506377.847, 176612.412 506583.928, 176599.636 506590.48, 176562.946 506593.1, 176554.391 506592.165, 176544.581 506598.451, 176528.333 506612.134, 176527.379 506608.196, 176518.632 506590.461, 176506.705 506568.01, 176493.429 506546.408, 176442.754 506471.031, 176403.339 506414.092, 176390.963 506393.857, 176389.041 506391.857, 176384.923 506390.555, 176382.555 506380.304, 176387.252 506373.455, 176387.753 506371.473, 176390.408 506360.691, 176393.541 506350.345, 176399.222 506343.153, 176416.488 506333.358, 176421.135 506339.932, 176507.673 506468.406, 176509.446 506474.83, 176503.961 506477.943)))"
O10002_Hondenuitlaatkaart.200,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((178481.019 505143.59, 178499.299 505140.09, 178519.129 505136.28, 178538.659 505132.53, 178558.299 505128.75, 178584.798 505123.638, 178587.588 505130.832, 178476.287 505153.048, 178474.809 505144.78, 178481.019 505143.59)))"
O10002_Hondenuitlaatkaart.201,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((175408.798 505579.207, 175412.986 505574.398, 175417.528 505552.48, 175427.127 505553.6, 175422.628 505580.109, 175477.58 505585.655, 175477.899 505591.223, 175429.428 505615.922, 175417.338 505591.844, 175412.472 505594.362, 175407.928 505586.419, 175408.798 505579.207)))"
O10002_Hondenuitlaatkaart.202,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((172687.56 508611.92, 172674.245 508620.961, 172673.37 508619.218, 172652.292 508587.969, 172677.653 508570.896, 172688.018 508564.208, 172690.765 508573.176, 172691.759 508575.333, 172705.439 508596.099, 172705.041 508599.869, 172687.56 508611.92)))"
O10002_Hondenuitlaatkaart.204,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((172443.826 508013.199, 172442.597 508011.628, 172441.009 508011.925, 172439.527 508011.903, 172438.157 508011.6, 172436.91 508010.772, 172439.282 508008.687, 172437.824 508006.687, 172435.109 508008.201, 172434.752 508006.936, 172434.898 508005.275, 172435.673 508004.131, 172436.942 508003.065, 172435.681 508001.089, 172511.147 507950.218, 172512.261 507952.017, 172513.862 507951.589, 172515.405 507951.503, 172516.92 507952.531, 172518.006 507953.874, 172518.921 507955.759, 172518.864 507957.701, 172518.463 507959.672, 172517.406 507961.185, 172518.321 507962.842, 172443.826 508013.199)))"
O10002_Hondenuitlaatkaart.205,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((175773.791 504691.18, 175772.603 504700.169, 175738.741 504807.703, 175414.171 504773.228, 175413.176 504752.872, 175282.253 504683.949, 175277.676 504681.54, 175236.072 504659.638, 175218.973 504658.824, 175126.014 504613.165, 175425.919 504644.393, 175415.959 504751.267, 175586.234 504768.442, 175597.496 504662.74, 175598.548 504653.036, 175608.632 504653.604, 175671.706 504660.494, 175679.416 504661.478, 175694.01 504663.997, 175699.714 504665.331, 175712.159 504668.664, 175726.266 504673.403, 175749.986 504681.12, 175767.856 504688.836, 175773.791 504691.18), (175725.915 504788.194, 175733.361 504783.76, 175739.223 504775.764, 175740.887 504764.6, 175738.035 504755.099, 175731.302 504747.26, 175721.479 504743.143, 175711.735 504743.301, 175702.229 504748.052, 175695.495 504756.445, 175693.752 504767.133, 175695.97 504776.555, 175702.198 504784.128, 175709.2 504788.59, 175718.785 504789.778, 175725.915 504788.194)))"
O10002_Hondenuitlaatkaart.206,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((175413.176 504752.872, 175411.955 504756.536, 175400.555 504761.422, 175222.526 504741.389, 175227.057 504740.296, 175231.926 504738.283, 175235.166 504736.532, 175239.248 504733.637, 175243.062 504729.959, 175246.622 504725.177, 175249.046 504719.164, 175251.153 504704.438, 175252.183 504699.536, 175253.591 504696.688, 175255.486 504694.042, 175257.593 504692.009, 175263.894 504688.649, 175266.617 504687.952, 175282.253 504683.949, 175413.176 504752.872)))"
O10002_Hondenuitlaatkaart.207,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((175218.973 504658.824, 175236.072 504659.638, 175277.676 504681.54, 175262.499 504685.453, 175258.83 504687.01, 175255.318 504689.329, 175251.536 504693.367, 175249.793 504696.251, 175248.562 504699.452, 175247.836 504702.532, 175246.416 504714.925, 175245.143 504720.159, 175243.229 504724.008, 175241.286 504726.808, 175238.315 504729.902, 175233.945 504733.141, 175231.494 504734.664, 175227.73 504736.343, 175220.928 504738.072, 175212.171 504739.383, 175209.883 504739.967, 175208.794 504739.844, 175218.973 504658.824)))"
O10002_Hondenuitlaatkaart.208,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((178052.223 504877.058, 178048.741 504877.827, 178034.004 504808.811, 178028.975 504786.06, 178029.56 504778.173, 178049.408 504773.789, 178041.887 504735.791, 178073.644 504729.11, 178079.911 504738.922, 178098.506 504780.887, 178101.64 504794.25, 178091.075 504796.716, 178106.709 504869.922, 178052.934 504881.357, 178052.223 504877.058)))"
O10002_Hondenuitlaatkaart.209,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177969.953 504481.371, 177971.679 504481.13, 177976.186 504480.216, 178021.159 504470.6, 178089.894 504455.901, 178115.899 504450.27, 178120.068 504449.359, 178121.746 504449.002, 178123.357 504448.599, 178125.315 504447.958, 178127.383 504447.098, 178129.085 504446.293, 178130.201 504445.653, 178132.031 504444.555, 178133.698 504443.339, 178135.142 504442.304, 178136.259 504441.37, 178137.539 504440.053, 178138.449 504438.94, 178140.799 504440.4, 178141.098 504440.75, 178153.609 504438.04, 178164.879 504435.76, 178166.84 504445.31, 178203.7 504437.56, 178238.85 504430.18, 178247.818 504428.67, 178251.624 504427.206, 178258.432 504424.827, 178263.922 504423.253, 178268.424 504422.155, 178273.841 504421.057, 178277.684 504420.508, 178280.487 504420.442, 178285.308 504420.64, 178290.611 504420.69, 178294.408 504420.579, 178297.699 504420.44, 178301.065 504436.351, 178301.805 504440.368, 178302.04 504443.51, 178301.965 504445.124, 178291.083 504447.068, 178287.426 504430.135, 178166.721 504456.255, 178165.049 504456.574, 178162.591 504456.712, 178160.376 504456.782, 178158.172 504456.563, 178144.212 504454.305, 178142.203 504454.116, 178138.95 504453.978, 178136.077 504454.082, 178133.567 504454.386, 178091.503 504463.327, 178036.977 504474.916, 178034.082 504475.908, 178032.205 504476.716, 178029.971 504477.88, 178029.211 504478.332, 178027.676 504479.331, 178017.935 504485.57, 178013.509 504487.887, 178011.377 504488.907, 178008.833 504490.125, 177984.726 504495.128, 177945.223 504503.312, 177929.977 504506.562, 177779.297 504538.672, 177771.531 504540.327, 177682.897 504559.215, 177605.092 504575.927, 177602.612 504576.442, 177600.449 504566.36, 177599.94 504564.422, 177599.925 504563.461, 177600.047 504562.678, 177600.233 504562.257, 177600.585 504561.626, 177600.928 504561.161, 177601.662 504560.598, 177602.468 504560.239, 177602.829 504560.14, 177614.5 504558.599, 177627.135 504556.809, 177635.169 504555.016, 177729.051 504535.087, 177800.408 504519.982, 177831.887 504513.318, 177926.715 504493.168, 177926.189 504490.88, 177923.806 504479.267, 177923.291 504476.878, 177923.149 504476.369, 177923.032 504475.747, 177922.95 504475.239, 177922.936 504474.347, 177922.991 504473.495, 177923.111 504472.829, 177923.345 504471.94, 177923.567 504471.373, 177923.967 504470.583, 177924.59 504469.66, 177925.114 504469.067, 177925.539 504468.653, 177926.036 504468.242, 177926.644 504467.805, 177927.355 504467.419, 177928.16 504467.077, 177929.169 504466.802, 177932.165 504466.156, 177933.169 504465.94, 177934.372 504465.72, 177935.529 504465.52, 177937.36 504465.443, 177938.585 504465.541, 177939.652 504465.719, 177940.963 504466.008, 177942.156 504466.425, 177943.409 504466.98, 177945.243 504468.252, 177947.206 504469.545, 177954.679 504474.47, 177964.386 504480.531, 177965.647 504480.881, 177967.082 504481.196, 177968.448 504481.371, 177969.953 504481.371)))"
O10002_Hondenuitlaatkaart.210,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((175329.861 505807.493, 175326.779 505809.064, 175291.757 505739.009, 175294.448 505737.626, 175292.548 505733.85, 175292.947 505731.947, 175296.351 505730.25, 175334.209 505805.402, 175329.861 505807.493)))"
O10002_Hondenuitlaatkaart.211,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((175754.664 505785.022, 175752.618 505788.082, 175751.037 505790.005, 175747.692 505793.238, 175744.102 505795.817, 175735.81 505800.658, 175725.016 505806.961, 175705.95 505816.021, 175701.942 505818.012, 175698.124 505818.075, 175694.571 505817.048, 175693.543 505812.291, 175696.987 505810.565, 175752.792 505780.642, 175755.721 505783.062, 175754.664 505785.022)))"
O10002_Hondenuitlaatkaart.223,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((178358.058 503718.061, 178342.637 503719.515, 178331.324 503726.769, 178317.7 503705.036, 178319.983 503691.283, 178328.943 503689.806, 178344.339 503687.684, 178353.911 503688.262, 178353.908 503692.551, 178358.058 503718.061)))"
O10002_Hondenuitlaatkaart.224,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177977.777 503778.981, 177975.178 503756.244, 177986.594 503753.823, 178025.768 503749.666, 178028.298 503773.746, 178023.401 503775.883, 177996.803 503778.54, 177985.862 503778.17, 177977.777 503778.981)))"
O10002_Hondenuitlaatkaart.212,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((176540.412 505307.071, 176539.092 505300.954, 176535.755 505288.136, 176530.829 505269.271, 176528.997 505262.27, 176525.497 505245.357, 176520.516 505221.363, 176514.723 505193.451, 176512.448 505183.335, 176512.174 505179.346, 176512.122 505169.335, 176511.852 505165.329, 176511.538 505163.602, 176507.643 505144.954, 176500.34 505118.286, 176499.802 505115.743, 176498.716 505111.472, 176497.442 505107.576, 176496.482 505105.136, 176494.266 505100.197, 176493.687 505098.978, 176493.109 505097.76, 176492.604 505096.356, 176492.289 505094.585, 176492.265 505092.741, 176492.507 505090.897, 176492.92 505089.587, 176493.337 505088.557, 176494.472 505086.603, 176495.005 505086.005, 176496.045 505084.913, 176497.348 505083.929, 176501.104 505081.369, 176501.608 505081.015, 176503.013 505080.183, 176504.104 505079.641, 176505.244 505079.325, 176506.894 505079.398, 176507.973 505079.732, 176509.967 505081.071, 176511.696 505083.129, 176512.323 505084.792, 176514.6 505095.658, 176514.451 505096.272, 176513.451 505097.842, 176513.344 505098.598, 176520.233 505131.982, 176521.72 505139.199, 176528.875 505173.603, 176528.975 505173.893, 176529.091 505174.061, 176529.288 505174.244, 176530.796 505175.24, 176531.087 505175.577, 176531.203 505175.865, 176532.28 505181.009, 176532.352 505181.426, 176532.438 505181.512, 176532.736 505181.821, 176534.269 505182.973, 176534.665 505183.599, 176537.532 505197.304, 176537.404 505198.081, 176536.223 505200.194, 176536.407 505200.821, 176538.82 505212.516, 176538.674 505213.246, 176537.734 505214.816, 176537.592 505215.569, 176549.853 505274.592, 176550.255 505275.229, 176551.769 505276.257, 176552.202 505276.881, 176558.541 505307.559, 176558.733 505308.614, 176558.806 505310.405, 176558.484 505311.723, 176557.938 505312.719, 176557.083 505313.875, 176556.315 505314.369, 176555.442 505314.917, 176554.177 505315.194, 176552.545 505315.56, 176552.47 505315.914, 176551.477 505315.934, 176549.227 505315.516, 176547.588 505315.001, 176545.82 505314.101, 176544.309 505313.041, 176543.056 505311.787, 176541.931 505310.341, 176540.902 505308.509, 176540.412 505307.071)))"
O10002_Hondenuitlaatkaart.213,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177424.084 506106.606, 177092.655 506309.082, 177017.036 506351.816, 177004.312 506347.596, 176979.784 506304.458, 177004.058 506294.472, 177062.356 506261.071, 177081.753 506261.151, 177300.373 506137.322, 177301.151 506134.824, 177295.759 506126.65, 177309.187 506120.206, 177397.319 506069.686, 177424.084 506106.606)))"
O10002_Hondenuitlaatkaart.214,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((178343.978 505365.409, 178345.139 505364.56, 178346.398 505363.581, 178348.19 505362.644, 178349.761 505362.12, 178350.968 505361.91, 178356.689 505360.63, 178357.195 505360.545, 178357.261 505360.906, 178358.049 505364.91, 178358.094 505365.464, 178358.14 505366.524, 178358.022 505367.62, 178357.409 505369.803, 178356.26 505371.719, 178354.804 505373.366, 178352.969 505374.5, 178350.229 505375.38, 178320.16 505381.297, 178301.189 505385.03, 178278.632 505389.589, 178267.924 505391.946, 178247.966 505396.674, 178237.688 505399.279, 178235.935 505399.612, 178234.316 505399.612, 178232.579 505399.612, 178230.559 505399.059, 178228.236 505397.52, 178227.059 505396.31, 178225.788 505394.519, 178225.159 505392.938, 178225.122 505392.724, 178225.235 505392.461, 178225.448 505392.309, 178245.509 505387.002, 178257.096 505384.133, 178268.952 505381.39, 178273.423 505380.391, 178306.2 505373.896, 178319.22 505371.338, 178329.609 505369.296, 178339.864 505367.331, 178341.518 505366.807, 178342.842 505366.2, 178343.978 505365.409)))"
