FID,dtb_id,objecttekst,datummutatie,datumopname,muteerder,status,objectcode,datuminwin,inwinner,oudedbwaarde,soort,type,aantal,datumaanleg,faunavoorziening,niveau,hyperlink,onderhouder,beheerder,eigenaar,tekening,doelsoort,photo,gisobjid,systeemdeel,beheerobject,element,bouwdeel,datum_vervallen,se_anno_cad_data,lengte,st_length_shape_,gdb_geomattr_data,shape
groen_lijnen.36,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50740644,,,ov,,,,,,,"LINESTRING (239935.4913999997 481057.0846000016, 239936.09600000083 481056.9750000015, 239939.54399999976 481055.7829999998, 239942.28799999878 481053.2030000016, 239944.375 481049.6160000004, 239949.9290000014 481025.0780000016, 239956.2030000016 480999.3660000004, 239956.25360000134 480999.13049999997, 239958.0399999991 480990.81500000134, 239963.0940000005 480970.8139999993, 239968.32299999893 480951.34699999914)"
groen_lijnen.37,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50605846,,,ov,,,,,,,"LINESTRING (240791.27279999852 476102.81230000034, 240793.33740000054 476103.1702999994, 240794.26900000125 476103.6757999994, 240795.07840000093 476104.41120000184, 240795.78220000118 476105.320700001, 240796.41459999979 476106.5496999994, 240796.81159999967 476107.72370000184, 240796.89510000125 476108.8990000002, 240796.8275000006 476110.0806000009, 240794.9173000008 476117.5295000002, 240792.9759999998 476126.1944000013)"
groen_lijnen.38,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,46231142,,,ov,,,,,,,"LINESTRING (240791.86989999935 476099.05310000107, 240797.73600000143 476101.7340000011, 240800.39299999923 476108.76099999994, 240800.8000999987 476111.13069999963, 240800.83720000088 476112.11560000107, 240799.42460000142 476124.7223000005, 240796.60830000043 476145.6141999997, 240793.53429999948 476168.53240000084, 240790.4400999993 476189.5084999986, 240787.67489999905 476208.54670000076, 240785.37939999998 476228.2859000005, 240784.2036000006 476240.53730000183, 240782.59200000018 476254.1031000018, 240780.7804000005 476268.70910000056, 240778.87249999866 476283.16429999843, 240776.77010000125 476298.22250000015, 240775.09209999815 476310.4387000017, 240774.84180000052 476311.6911999993, 240773.6057999991 476317.65949999914, 240771.99969999865 476323.33199999854, 240771.7311999984 476323.8836000003, 240771.29019999877 476324.51000000164, 240770.74450000003 476325.02910000086, 240770.24960000068 476325.4006999992, 240769.56069999933 476325.86459999904, 240768.93989999965 476326.17650000006, 240767.8649000004 476326.5135000013, 240767.1906999983 476326.63109999895, 240765.66149999946 476326.4305000007, 240764.45809999853 476326.07019999996)"
groen_lijnen.39,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50605826,,,ov,,,,,,,"LINESTRING (240881.56049999967 476202.71389999986, 240880.43210000172 476210.7296999991, 240879.45859999955 476216.1772999987, 240878.77600000054 476219.76309999824, 240878.76900000125 476220.4523999989, 240878.88039999828 476220.90940000117, 240879.22450000048 476221.19519999996, 240879.5817000009 476221.34160000086, 240881.40399999917 476221.53510000184)"
groen_lijnen.40,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,46240623,,,ov,,,,,,,"LINESTRING (239930.7697999999 481074.2707000002, 239932.15560000017 481074.26949999854, 239933.2939000018 481074.3696000017, 239934.14079999924 481074.5839000009, 239934.84209999815 481074.8077000007, 239935.29619999975 481075.36140000075, 239935.56340000033 481076.2254000008, 239935.5747999996 481077.07820000127, 239935.39400000125 481078.30139999837, 239935.05790000036 481079.48380000144, 239934.60209999979 481080.5051999986, 239932.8317000009 481083.0555999987, 239927.25649999827 481088.7402999997, 239919.25230000168 481096.497299999, 239906.85960000008 481108.0080999993, 239891.64820000157 481122.2719999999, 239875.51359999925 481137.82140000165, 239862.69830000028 481149.9662999995, 239851.08579999954 481161.3605000004, 239847.23189999908 481167.0278000012, 239844.40340000018 481172.11239999905, 239843.25129999965 481175.0058999993, 239842.40139999986 481178.79890000075, 239841.28510000184 481184.57009999827, 239841.0223999992 481191.0234999992, 239841.86300000176 481196.0245000012, 239843.11320000142 481201.9158000015, 239844.85869999975 481207.6083999984, 239853.57770000026 481232.16959999874, 239860.93129999936 481250)"
groen_lijnen.41,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50727121,,,ov,,,,,,,"LINESTRING (240001.44000000134 487791.3332999982, 240002.7974999994 487789.62950000167, 240004.14759999886 487788.16059999913, 240004.25829999894 487788.0454999991, 240004.53990000114 487787.9145999998, 240005.02519999817 487787.8685999997, 240008.87920000032 487787.752700001, 240009.7923000008 487787.64609999955, 240010.27070000023 487787.4547000006, 240015.26940000057 487782.439100001, 240035.1719999984 487764.0320000015, 240040.97800000012 487759.3999999985, 240050.7100000009 487752.83100000024, 240063.7419999987 487742.48000000045, 240098.74329999834 487713.42009999976, 240118.56679999828 487696.8856000006, 240119.3652999997 487696.2195000015, 240129.22300000116 487687.9974000007, 240155.06799999997 487666.7589999996, 240174.23490000144 487650.63540000096, 240185.16000000015 487640.6770000011, 240191.35300000012 487635.01300000027, 240205.938000001 487619.2950000018, 240221.48800000176 487602.7659999989, 240239.72300000116 487582.125, 240256.4913999997 487563.1127000004)"
groen_lijnen.42,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50605758,,,ov,,,,,,,"LINESTRING (240762.86789999902 476337.0163999982, 240763.5373999998 476336.7905000001, 240764.2762000002 476336.10489999875, 240764.5161000006 476335.2072999999, 240764.52210000157 476334.2725000009, 240764.08839999884 476333.7072999999, 240762.9268000014 476332.8980999999, 240762.5155000016 476332.81540000066)"
groen_lijnen.43,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50605804,,,ov,,,,,,,"LINESTRING (240837.57789999992 476591.2368000001, 240837.9250999987 476585.4470999986, 240838.16589999944 476582.2120999992, 240838.35539999977 476580.09519999847, 240838.40630000085 476579.94680000097, 240838.55750000104 476579.8335000016, 240838.8456000015 476579.80739999935, 240839.61800000072 476579.79349999875, 240840.89840000123 476579.86470000073)"
groen_lijnen.58,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41163291,,,ov,,,,,,,"LINESTRING (254451.60009999946 472443.0500999987, 254449.5817000009 472447.5064000003, 254448.42639999837 472450.11620000005, 254448.09750000015 472451.5931000002, 254447.82079999894 472452.83570000157)"
groen_lijnen.98,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,41164020,,,ov,,,,,,,"LINESTRING (251116.68710000068 474129.5852999985, 251123.45870000124 474128.47839999944, 251123.72370000184 474128.4406999983, 251124.65069999918 474128.308699999, 251124.9059999995 474128.2723999992, 251152.9059999995 474123.28500000015, 251195.7404000014 474116.49269999936)"
groen_lijnen.44,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50604715,,,ov,,,,,,,"LINESTRING (240748.73790000007 476462.7784000002, 240751.19289999828 476463.0040999986, 240751.88320000097 476463.2511, 240752.21269999817 476463.4167999998, 240752.38269999996 476463.6596999988, 240752.42960000038 476464.0476000011, 240752.2093999982 476466.1748000011, 240751.80999999866 476468.95589999855, 240751.78700000048 476469.1649999991, 240748.8830000013 476497.8660000004, 240746.49399999902 476522.4629999995, 240744.2340000011 476545.1160000004, 240741.14400000125 476577.63599999994, 240737.60500000045 476613.61100000143, 240734.05200000107 476653.34600000083, 240730.4539999999 476691.1779999994, 240727.1499999985 476728.20600000024, 240725.37700000033 476747.7030000016, 240724.88100000098 476758.3110000007, 240724.78400000185 476769.0009999983, 240726.62840000167 476774.8242999986, 240726.99399999902 476780.13800000027, 240725.90700000152 476788.21400000155, 240721.35300000012 476816.2989999987, 240715.92799999937 476847.63599999994, 240710.58999999985 476877.6020000018, 240708.00299999863 476891.0210000016, 240707.63100000098 476892.9228999987, 240703.09219999984 476916.560800001, 240702.1248999983 476921.060899999, 240700.52070000023 476924.83790000156, 240698.6933999993 476927.374499999, 240696.19729999825 476929.2151999995, 240693.57979999855 476930.0650999993, 240689.15700000152 476930.2179999985, 240683.38500000164 476929.8029999994, 240681.78350000083 476929.6840999983)"
groen_lijnen.45,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50605698,,,ov,,,,,,,"LINESTRING (240832.34849999845 476577.5196999982, 240833.1838000007 476579.84160000086, 240833.76089999825 476582.3385999985, 240834.04949999973 476584.46550000086, 240834.1363000013 476586.2175000012, 240834.15040000156 476587.52870000154, 240833.99960000068 476595.13069999963, 240830.6000000015 476630.31599999964, 240826.37299999967 476674.73600000143, 240824.09099999815 476697.26000000164, 240821.34800000116 476727.38800000027, 240818.70100000128 476758.1710000001, 240817.51000000164 476776.08100000024, 240817.3449999988 476789.47399999946, 240817.68499999866 476801.21400000155, 240818.06599999964 476814.9609999992, 240818.01700000092 476834.7580000013, 240818.10700000077 476851.8990000002, 240818.37299999967 476864.7650000006, 240818.96200000122 476875.2890000008, 240820.39400000125 476885.40399999917, 240824.59899999946 476903.52800000086, 240827.436999999 476914.34800000116, 240830.99700000137 476928.19900000095, 240832.65300000086 476931.11300000176, 240835.6160000004 476932.52600000054, 240839.99599999934 476933.22199999914, 240843.72210000083 476933.5918000005)"
groen_lijnen.46,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50605717,,,ov,,,,,,,"LINESTRING (240845.55490000173 476941.83940000087, 240844.5940000005 476941.97399999946, 240834.25450000167 476942.6915999986, 240833.45699999854 476942.7470000014, 240824.2487999983 476942.84739999846, 240820.6675999984 476942.4186999984, 240819.55689999834 476942.0951000005, 240818.5416000001 476941.7371000014, 240817.33419999853 476941.2679999992, 240816.38479999825 476940.7012999989, 240813.89909999818 476938.5821999982, 240813.01469999924 476937.6831, 240812.16310000047 476936.6543999985, 240811.74159999937 476935.9598999992, 240811.38500000164 476934.9162000008, 240811.22349999845 476933.6460000016, 240810.83529999852 476927.6574999988, 240810.97949999943 476925.14169999957, 240811.85269999877 476914.0804999992, 240812.06080000103 476910.33790000156, 240812.11419999972 476909.20109999925, 240811.99390000105 476907.41860000044, 240811.79300000146 476905.38919999823, 240811.76350000128 476903.7129999995, 240812.05380000174 476895.18780000135, 240812.16279999912 476880.5150000006, 240812.4360000007 476871.8060000017, 240812.8040000014 476838.66800000146, 240813.0375000015 476812.9365000017, 240813.27100000158 476787.2049999982, 240814.25499999896 476765.2100000009, 240817.17399999872 476731.79300000146, 240820.58399999887 476699.39400000125, 240822.81599999964 476674.061999999, 240823.80299999937 476663.8979999982, 240828.14880000055 476622.21920000017, 240832.01139999926 476581.3548000008, 240832.1132999994 476580.19150000066, 240832.34849999845 476577.5196999982)"
groen_lijnen.47,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50605664,,,ov,,,,,,,"LINESTRING (240841.0747999996 476555.3242999986, 240840.23550000042 476562.6640000008, 240839.9422999993 476565.6867999993, 240839.53460000083 476569.58469999954, 240839.5817000009 476570.09059999883, 240839.78449999914 476570.58680000156, 240840.0599000007 476570.96550000086, 240840.48180000111 476571.2479999997, 240841.93919999897 476571.695700001, 240841.9598999992 476571.69739999995)"
groen_lijnen.48,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50605730,,,ov,,,,,,,"LINESTRING (240723.05900000036 476777.186999999, 240722.3299999982 476785.9820000008, 240721.53020000085 476790.3082999997, 240720.36100000143 476796.6330000013, 240717.06599999964 476809.4270000011, 240712.2190000005 476828.368999999, 240708.63699999824 476843.4789999984, 240705.52800000086 476856.1939999983, 240699.3999999985 476884.7719999999, 240698.62200000137 476888.6700000018, 240698.31170000136 476890.22470000014, 240694.41699999943 476909.7410000004, 240692.60500000045 476917.77800000086, 240691.70800000057 476919.4279999994, 240690.7049999982 476920.08300000057, 240686.28830000013 476919.56810000166)"
groen_lijnen.49,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50605727,,,ov,,,,,,,"LINESTRING (240818.39180000126 477029.66369999945, 240825.23299999908 477008.05150000006, 240828.28869999945 476996.0678000003, 240831.14699999988 476981.98000000045, 240832.27569999918 476976.82019999996, 240833.64090000093 476968.8636999987, 240834.58370000124 476966.4237000011, 240835.47320000082 476964.7815000005, 240836.47239999846 476963.72989999875, 240837.14680000022 476963.2408000007, 240837.8927000016 476962.8971000016, 240840.2050999999 476962.4517999999, 240844.62530000135 476961.96079999954, 240849.86419999972 476961.23580000177)"
groen_lijnen.50,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41164148,,,ov,,,,,,,"LINESTRING (253046.98299999908 473714.54300000146, 253042.32600000128 473717.3509999998, 252999.59600000083 473741.7340000011, 252973.07550000027 473756.4679999985, 252946.5549999997 473771.2019999996, 252916.42599999905 473786.8049999997, 252886.2969999984 473802.4079999998, 252849.10200000182 473820.4149999991, 252815.70100000128 473835.7395000011, 252782.30000000075 473851.0639999993, 252745.73099999875 473866.7800000012, 252713.65349999815 473879.8570000008, 252681.57600000128 473892.93400000036, 252670.26000000164 473897.77899999917, 252669.7190000005 473898.1790000014, 252669.63500000164 473898.41800000146, 252663.44200000167 473912.19200000167)"
groen_lijnen.51,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41163921,,,ov,,,,,,,"LINESTRING (254856.77899999917 472056.96379999816, 254858.23200000077 472056.7569999993, 254859.8625999987 472055.84059999883, 254865.0315000005 472051.2991999984, 254873.76819999889 472042.2276000008, 254880.41809999943 472034.84420000017, 254882.55530000106 472032.7589999996, 254885.74709999934 472030.6048000008, 254889.73360000178 472027.33889999986, 254893.4563000016 472023.4123999998, 254897.80029999837 472018.3220000006, 254903.71719999984 472011.80900000036, 254908.9448999986 472006.8066000007, 254914.442400001 472001.5731999986, 254919.52930000052 471996.2542999983, 254919.6801000014 471995.97019999847, 254919.6928000003 471995.56060000136, 254919.50429999828 471995.08089999855, 254918.58960000053 471994.0560000017, 254917.23539999872 471992.81870000064)"
groen_lijnen.52,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41160697,,,ov,,,,,,,"LINESTRING (251572.12099999934 474143.15900000185, 251571.1799999997 474142.2030000016, 251569.9699999988 474140.4690000005, 251569.811999999 474138.43200000003, 251570.001600001 474137.53649999946, 251570.8451000005 474135.73889999837, 251571.8322999999 474134.64070000127, 251573.49929999933 474133.62110000104, 251575.29050000012 474133.1048000008, 251581.72309999913 474131.6999000013, 251591.496199999 474129.70050000027, 251601.27589999884 474127.9494000003, 251612.3825000003 474125.9107999988, 251623.45650000125 474124.1534000002, 251634.34090000018 474122.2716999985, 251641.70179999992 474121.0106999986, 251649.08879999816 474119.6647000015, 251659.03840000182 474117.86140000075, 251668.98790000007 474116.2280000001, 251673.53779999912 474115.34589999914, 251676.31610000134 474114.6794000007, 251678.32310000062 474113.78400000185, 251680.78770000115 474112.6728999987, 251685.6147999987 474110.33570000157, 251689.51370000094 474108.5161000006, 251691.23180000111 474107.30040000007, 251693.93050000072 474104.5786000006, 251700.36360000074 474097.9818999991, 251705.3548000008 474092.4695999995)"
groen_lijnen.53,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41163388,,,ov,,,,,,,"LINESTRING (252239.99210000038 474022.2754999995, 252238.53229999915 474022.1627999991, 252232.93169999868 474022.89730000123, 252230.64090000093 474023.27230000123, 252229.940200001 474023.41270000115, 252228.9048999995 474023.6336000003, 252227.30889999866 474023.7688000016, 252222.64330000058 474024.503800001, 252220.3387000002 474025.19310000166, 252216.97780000046 474026.1086000018, 252214.6713999994 474026.50989999995, 252207.95659999922 474027.73889999837, 252202.9926000014 474028.47040000185, 252193.7397999987 474029.9188000001, 252188.76949999854 474030.47239999846, 252185.57710000128 474030.66959999874, 252183.80220000073 474030.6541999988, 252181.6339999996 474030.2049999982)"
groen_lijnen.54,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41160390,,,ov,,,,,,,"LINESTRING (253681.12900000066 473184.30000000075, 253681.59099999815 473182.66699999943, 253700.82400000095 473164.19200000167, 253721.25 473144.11100000143, 253741.67599999905 473124.0300000012, 253742.55299999937 473123.85599999875)"
groen_lijnen.55,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41160391,,,ov,,,,,,,"LINESTRING (253602.43400000036 473260.78500000015, 253605.29800000042 473257.76900000125, 253628.86050000042 473234.756000001, 253652.42300000042 473211.7430000007, 253658.8440000005 473205.36400000006)"
groen_lijnen.56,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41160993,,,ov,,,,,,,"LINESTRING (254176.4204000011 472696.2734999992, 254196.55200000107 472676.2410000004, 254215.313000001 472658.1070000008, 254231.52199999988 472641.80099999905, 254252.7490000017 472621.2820000015, 254279.7950000018 472594.4770000018, 254287.07400000095 472587.1039999984, 254291.0249999985 472582.5760000013, 254297.0080000013 472575.35599999875, 254307.4609999992 472562.1259999983, 254312.57600000128 472555.54399999976, 254316.01900000125 472550.9479999989, 254319.21499999985 472547.5320000015, 254327.32400000095 472539.6779999994, 254333.31500000134 472533.8440000005, 254345.6959999986 472521.6970000006, 254354.90700000152 472513.0639999993, 254362.28700000048 472505.91600000113, 254363.6673000008 472504.83210000023)"
