objectid;id;stadsdeel;buurt_code;straat;eigenaar;beheerder;onderhouder;soort;voet;zitobject;afwerking;kleur;aanleg_jaar;standplaats;locatie;leverancier;geo_shape;geo_point_2d
6553;10096;Woensel noord 1;1513;Koning Arthurlaan;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Beton;Beton;Anders;Anders;2010;Verharding;Park;;"{""coordinates"": [5.468328902586872, 51.47097178260788], ""type"": ""Point""}";51.47097178260788, 5.468328902586872
6560;12433;Woensel noord 2;1534;Atilla;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.482234470082483, 51.49126102190331], ""type"": ""Point""}";51.49126102190331, 5.482234470082483
6561;11287;Gestel;1732;Buitengebied 732;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.439923983713378, 51.41239442156276], ""type"": ""Point""}";51.41239442156276, 5.439923983713378
6562;13259;Gestel;1732;Holtmeulen;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.4431655038665925, 51.41727367700111], ""type"": ""Point""}";51.41727367700111, 5.4431655038665925
6563;14941;Strijp 1;1623;;BOR;BOR Stedelijk;;;;Kunststof;;;;;;;"{""coordinates"": [5.431021368405609, 51.44142629937179], ""type"": ""Point""}";51.44142629937179, 5.431021368405609
6564;14942;Woensel zuid;1433;;BOR;BOR Stedelijk;;Solitaire bank;Staal;Hout;Beits;Licht bruin;;Verharding;Park;;"{""coordinates"": [5.493036930297333, 51.45344719200962], ""type"": ""Point""}";51.45344719200962, 5.493036930297333
6569;14947;Woensel noord 1;1523;;BOR;BOR Stedelijk;;;;Kunststof;;;;;;;"{""coordinates"": [5.437934444093662, 51.48914178343932], ""type"": ""Point""}";51.48914178343932, 5.437934444093662
6570;14948;Woensel noord 1;1524;;Particulier;Particulier;Particulier;;;Hout;;;;;;;"{""coordinates"": [5.440802503752629, 51.4885379235169], ""type"": ""Point""}";51.4885379235169, 5.440802503752629
6571;14950;Woensel noord 2;1546;;BOR;BOR Stedelijk;;Solitaire bank;Beton;Hout;Beits;Donker bruin;;Verharding;Park;;"{""coordinates"": [5.498583700980519, 51.487335661953026], ""type"": ""Point""}";51.487335661953026, 5.498583700980519
6572;14951;Tongelre;1312;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.496684588080417, 51.439875731415306], ""type"": ""Point""}";51.439875731415306, 5.496684588080417
6573;14952;Tongelre;1312;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.4966831815302415, 51.439930878242876], ""type"": ""Point""}";51.439930878242876, 5.4966831815302415
6574;14953;Woensel noord 2;1543;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.490203397796075, 51.47991491804437], ""type"": ""Point""}";51.47991491804437, 5.490203397796075
6575;14932;Woensel noord 1;1521;;BOR;BOR Stedelijk;;Solitaire bank;Staal;Kunststof;Anders;Rood;;Verharding;Park;;"{""coordinates"": [5.4340624296136, 51.481629945361476], ""type"": ""Point""}";51.481629945361476, 5.4340624296136
6576;15132;Woensel noord 1;1511;;BOR;BOR Stedelijk;;Solitaire bank;Beton;Kunststof;Anders;Zwart;;Verharding;Park;;"{""coordinates"": [5.451285138374874, 51.47608194817233], ""type"": ""Point""}";51.47608194817233, 5.451285138374874
6579;15136;Woensel noord 1;1511;;BOR;BOR Stedelijk;;Solitaire bank;Beton;Hout;Beits;Licht bruin;;Verharding;Park;;"{""coordinates"": [5.45155982925831, 51.474702982532065], ""type"": ""Point""}";51.474702982532065, 5.45155982925831
6582;15801;Stratum;1223;;;Particulier;;;;;;;;;;;"{""coordinates"": [5.478024601873459, 51.41734604166573], ""type"": ""Point""}";51.41734604166573, 5.478024601873459
6583;15802;Gestel;1712;;;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.470880073278348, 51.43373293925674], ""type"": ""Point""}";51.43373293925674, 5.470880073278348
6584;15806;Park Henri Dunant;1532;;;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.471641419014177, 51.47963997813737], ""type"": ""Point""}";51.47963997813737, 5.471641419014177
6588;15810;Park Henri Dunant;1532;;;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.47204706275653, 51.47979449471804], ""type"": ""Point""}";51.47979449471804, 5.47204706275653
6590;15816;Centrum;1111;;;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.483954087499151, 51.43458328292646], ""type"": ""Point""}";51.43458328292646, 5.483954087499151
6592;15818;Tongelre;1312;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.497628471637853, 51.43845233778942], ""type"": ""Point""}";51.43845233778942, 5.497628471637853
6598;15824;Woensel zuid;1411;;;Speeltuin;;;;;;;;;;;"{""coordinates"": [5.463240975570409, 51.44645216233189], ""type"": ""Point""}";51.44645216233189, 5.463240975570409
6606;15834;Strijp 1;1615;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Vivanti (Ouderen bank 1+1 zits);Staal;Hout;Onbehandeld;Donker bruin;2010;Verharding;Winkel;Velopa;"{""coordinates"": [5.453648153120307, 51.44117133355999], ""type"": ""Point""}";51.44117133355999, 5.453648153120307
6609;15837;Woensel noord 1;1511;;;BOR Natuur;;;;;;;;;;;"{""coordinates"": [5.451078288724491, 51.47391275908445], ""type"": ""Point""}";51.47391275908445, 5.451078288724491
6613;15843;Strijp 1;1616;;;Particulier;Particulier;;;Hout;;;;;;;"{""coordinates"": [5.459659962794651, 51.44414170857085], ""type"": ""Point""}";51.44414170857085, 5.459659962794651
6617;15850;Strijp 1;1624;;;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.442419258552091, 51.445894470001086], ""type"": ""Point""}";51.445894470001086, 5.442419258552091
6625;15859;Park Philips de Jongh;1627;;;BOR Natuur;;;;Kunststof;;;;;;;"{""coordinates"": [5.446023988822549, 51.45534096477135], ""type"": ""Point""}";51.45534096477135, 5.446023988822549
6631;15866;Park Philips de Jongh;1627;;;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.439208562951447, 51.45681550633326], ""type"": ""Point""}";51.45681550633326, 5.439208562951447
6643;9797;Stratum;1235;Kanunnikensven;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2011;Verharding;Park;;"{""coordinates"": [5.5119965092094345, 51.417237419581156], ""type"": ""Point""}";51.417237419581156, 5.5119965092094345
6649;10149;Park Meerland;1640;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Anders;Licht bruin;2010;Gazon;Park;;"{""coordinates"": [5.406186919441326, 51.4384984413334], ""type"": ""Point""}";51.4384984413334, 5.406186919441326
6651;8977;Park Henri Dunant;1532;STD.P. Henry Dunant;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.4722100584812345, 51.4816435922604], ""type"": ""Point""}";51.4816435922604, 5.4722100584812345
6652;8999;Woensel noord 2;1543;Amandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2008;Gazon;Park;;"{""coordinates"": [5.496833772109719, 51.48062925422181], ""type"": ""Point""}";51.48062925422181, 5.496833772109719
6656;9168;Stratum;1211;Adolf van Cortenbachstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Anders;Anders;2012;Gazon;Park;;"{""coordinates"": [5.4899689928358475, 51.43436087307717], ""type"": ""Point""}";51.43436087307717, 5.4899689928358475
6658;13722;Woensel zuid;1424;Willem van Kesselstraat;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;2012;;;;"{""coordinates"": [5.467701374840944, 51.46141395245077], ""type"": ""Point""}";51.46141395245077, 5.467701374840944
6663;8517;Woensel noord 2;1546;Buitengebied 489;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.515277496272588, 51.49347723740665], ""type"": ""Point""}";51.49347723740665, 5.515277496272588
6669;9990;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2010;Verharding;Park;;"{""coordinates"": [5.441519225936358, 51.45893720163218], ""type"": ""Point""}";51.45893720163218, 5.441519225936358
6672;9999;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2010;Gazon;Park;;"{""coordinates"": [5.442575975362419, 51.45717178864566], ""type"": ""Point""}";51.45717178864566, 5.442575975362419
6673;10002;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2010;Verharding;Park;;"{""coordinates"": [5.444013126110297, 51.45862224172329], ""type"": ""Point""}";51.45862224172329, 5.444013126110297
6677;9588;Stratum;1217;Boutenslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.482221334423144, 51.424451609612206], ""type"": ""Point""}";51.424451609612206, 5.482221334423144
6678;9632;Stratum;1234;Arnaudinaplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.507512853118264, 51.42030358998859], ""type"": ""Point""}";51.42030358998859, 5.507512853118264
6681;10274;Park Philips van Lennep;1623;STD.P. Philips van Lennep;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Lak;Groen;2006;Beplanting;Park;;"{""coordinates"": [5.429089089420544, 51.44573442796733], ""type"": ""Point""}";51.44573442796733, 5.429089089420544
6684;10326;Woensel noord 1;1521;Bert Kemplaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.429838195609239, 51.47361818616681], ""type"": ""Point""}";51.47361818616681, 5.429838195609239
6685;10335;Woensel noord 1;1521;Lekstraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Kunststof;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.428182820271119, 51.47965694406885], ""type"": ""Point""}";51.47965694406885, 5.428182820271119
6686;10365;Park Centrum;1217;STD.P. Stadswandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Beplanting;Park;;"{""coordinates"": [5.480781962266013, 51.42598888755465], ""type"": ""Point""}";51.42598888755465, 5.480781962266013
6688;13179;Centrum;1111;18 Septemberplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2010;Verharding;Winkel;;"{""coordinates"": [5.477044084624935, 51.44138992102407], ""type"": ""Point""}";51.44138992102407, 5.477044084624935
6697;13598;Strijp 2;1635;;Particulier;Particulier;Particulier;;;;;;2013;;;;"{""coordinates"": [5.396285795738158, 51.440406791818546], ""type"": ""Point""}";51.440406791818546, 5.396285795738158
6700;13713;Woensel zuid;1421;Edisonplein;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;2013;;;;"{""coordinates"": [5.457977709768128, 51.45337184616109], ""type"": ""Point""}";51.45337184616109, 5.457977709768128
6705;13715;Woensel zuid;1421;Edisonplein;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;2013;;;;"{""coordinates"": [5.457347346628879, 51.45338144131306], ""type"": ""Point""}";51.45338144131306, 5.457347346628879
6708;13716;Woensel zuid;1421;Edisonplein;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;2013;;;;"{""coordinates"": [5.457465240704801, 51.45339567113086], ""type"": ""Point""}";51.45339567113086, 5.457465240704801
6711;13643;Strijp 1;1622;Hugo de Grootplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Licht bruin;2013;Gazon;Park;Ergon;"{""coordinates"": [5.440379195658629, 51.44006364497766], ""type"": ""Point""}";51.44006364497766, 5.440379195658629
6716;13594;Strijp 2;1635;Waterlinie;BOR;BOR Stedelijk;BOR Stedelijk;;Beton;Hout;Onbehandeld;Licht bruin;2011;Gazon;Overig;;"{""coordinates"": [5.398823534513605, 51.4384721705655], ""type"": ""Point""}";51.4384721705655, 5.398823534513605
6719;13441;Gestel;1711;;Particulier;Particulier;Particulier;Zitbank;Staal;Hout;Beits;Licht bruin;2012;Verharding;Plein;;"{""coordinates"": [5.473442427592659, 51.43217769958171], ""type"": ""Point""}";51.43217769958171, 5.473442427592659
6720;9470;Gestel;1724;Test;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.468978236239981, 51.423323098035546], ""type"": ""Point""}";51.423323098035546, 5.468978236239981
6722;14969;Woensel noord 1;1511;;Particulier;Particulier;Niet in bestek;;;;;;;;;;"{""coordinates"": [5.457817771608683, 51.4755135802302], ""type"": ""Point""}";51.4755135802302, 5.457817771608683
6724;14971;Woensel noord 1;1511;;Particulier;Particulier;Niet in bestek;;;;;;;;;;"{""coordinates"": [5.45808825516897, 51.47561984137491], ""type"": ""Point""}";51.47561984137491, 5.45808825516897
6727;14975;Woensel noord 1;1511;;Particulier;Particulier;Niet in bestek;;;;;;;;;;"{""coordinates"": [5.4567564896767795, 51.47578477785981], ""type"": ""Point""}";51.47578477785981, 5.4567564896767795
6730;14978;Woensel noord 1;1511;;Particulier;Particulier;Niet in bestek;;;;;;;;;;"{""coordinates"": [5.456648368374435, 51.47606271755962], ""type"": ""Point""}";51.47606271755962, 5.456648368374435
6732;14980;Park Philips van Lennep;1623;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.432626591207596, 51.44656748769998], ""type"": ""Point""}";51.44656748769998, 5.432626591207596
6736;10911;Woensel zuid;1435;Dolonstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.497458322091227, 51.46448713546568], ""type"": ""Point""}";51.46448713546568, 5.497458322091227
6742;15196;Woensel zuid;1421;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.45578816866615, 51.45198792402052], ""type"": ""Point""}";51.45198792402052, 5.45578816866615
6745;15207;Park Meerland;1640;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.398647175924245, 51.4428854478895], ""type"": ""Point""}";51.4428854478895, 5.398647175924245
6754;15224;Woensel zuid;1411;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.463609571889289, 51.44645300849565], ""type"": ""Point""}";51.44645300849565, 5.463609571889289
6755;15225;Woensel zuid;1411;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.463003924749674, 51.44675252947481], ""type"": ""Point""}";51.44675252947481, 5.463003924749674
6757;15227;Tongelre;1312;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.500672821404088, 51.43946514020124], ""type"": ""Point""}";51.43946514020124, 5.500672821404088
6764;9128;Woensel noord 1;1513;Ritsaertstraat;BOR;BOR Stedelijk;BOR Stedelijk;Picknickset;Beton;Hout;Beits;Licht bruin;2012;Gazon;Plein;;"{""coordinates"": [5.469887246499475, 51.47336407651304], ""type"": ""Point""}";51.47336407651304, 5.469887246499475
6768;12214;Park Henri Dunant;1532;STD.P. Henry Dunant;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.472864099876489, 51.48251978459816], ""type"": ""Point""}";51.48251978459816, 5.472864099876489
6770;12228;Gestel;1724;Antoon Coolenlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Overig;;"{""coordinates"": [5.466997856295837, 51.41712875034909], ""type"": ""Point""}";51.41712875034909, 5.466997856295837
6772;12232;Stratum;1214;Burghplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Anders;Anders;Grijs;2006;Verharding;Plein;;"{""coordinates"": [5.493916160515349, 51.429500101533286], ""type"": ""Point""}";51.429500101533286, 5.493916160515349
6776;12245;Tongelre;1321;Kalverstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Anders;Overig;;"{""coordinates"": [5.506796623232862, 51.44374108994041], ""type"": ""Point""}";51.44374108994041, 5.506796623232862
6779;12254;Woensel noord 2;1534;George Orwelllaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Hout;Hout;Lak;Licht bruin;2006;Gazon;Park;;"{""coordinates"": [5.4702716782762035, 51.485197026344416], ""type"": ""Point""}";51.485197026344416, 5.4702716782762035
6782;9043;Stratum;1222;St Gerardusplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2011;Anders;Park;;"{""coordinates"": [5.489964896648924, 51.420082795613915], ""type"": ""Point""}";51.420082795613915, 5.489964896648924
6795;14855;Begraafplaatsen;1224;;Begraafplaats;BOR Stedelijk;Begraafplaats;Solitaire bank;Beton;Hout;Beits;Donker bruin;;Gazon;Park;;"{""coordinates"": [5.496799883385782, 51.40789047636659], ""type"": ""Point""}";51.40789047636659, 5.496799883385782
6798;14859;Begraafplaatsen;1224;;BOR;BOR Stedelijk;;Solitaire bank;Beton;Hout;Beits;Donker bruin;;Beplanting;Park;;"{""coordinates"": [5.495267198464286, 51.408596497969185], ""type"": ""Point""}";51.408596497969185, 5.495267198464286
6802;14865;Woensel noord 2;1546;;BOR;BOR Stedelijk;;Solitaire bank;Beton;Hout;Beits;Donker bruin;;Verharding;Park;;"{""coordinates"": [5.498054329653938, 51.486828757529516], ""type"": ""Point""}";51.486828757529516, 5.498054329653938
6804;11886;Woensel zuid;1424;;Particulier;Particulier;Particulier;Zitbank;Beton;Hout;Lak;Licht bruin;2006;Verharding;Overig;;"{""coordinates"": [5.468381937031549, 51.464410792217286], ""type"": ""Point""}";51.464410792217286, 5.468381937031549
6808;11988;Strijp 1;1622;;Particulier;Particulier;Particulier;Model Eindhoven;Staal;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.444351808835454, 51.44366389684427], ""type"": ""Point""}";51.44366389684427, 5.444351808835454
6812;10406;Gestel;1713;B.P. Engelsbergen;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Plein;;"{""coordinates"": [5.458424519067913, 51.43208872413648], ""type"": ""Point""}";51.43208872413648, 5.458424519067913
6815;12535;Woensel zuid;1422;Veldmaarschalk Montgomerylaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Overig;;"{""coordinates"": [5.476827020498833, 51.45509948423681], ""type"": ""Point""}";51.45509948423681, 5.476827020498833
6816;12540;Woensel zuid;1422;Korenwolfstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Licht bruin;2006;Gazon;Plein;;"{""coordinates"": [5.469105701625033, 51.45404273095955], ""type"": ""Point""}";51.45404273095955, 5.469105701625033
6817;12541;Woensel zuid;1422;Hermelijnstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.467750440620081, 51.45452861495916], ""type"": ""Point""}";51.45452861495916, 5.467750440620081
6823;13297;Gestel;1725;Buitengebied 50;Sportpark;Sportpark;Sportpark;;;;;;2006;;;;"{""coordinates"": [5.45019230869679, 51.41437146223728], ""type"": ""Point""}";51.41437146223728, 5.45019230869679
6826;13301;Gestel;1725;Buitengebied 50;Sportpark;Sportpark;Sportpark;;;;;;2006;;;;"{""coordinates"": [5.450006532649652, 51.414789662842836], ""type"": ""Point""}";51.414789662842836, 5.450006532649652
6830;15231;Tongelre;1312;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.500821900644175, 51.43925895648725], ""type"": ""Point""}";51.43925895648725, 5.500821900644175
6833;15234;Tongelre;1312;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.500791290438213, 51.4392514718189], ""type"": ""Point""}";51.4392514718189, 5.500791290438213
6838;10309;Woensel noord 1;1521;Leistraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.430547125739894, 51.48214344930069], ""type"": ""Point""}";51.48214344930069, 5.430547125739894
6841;10338;Woensel noord 1;1521;Amstelstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.429062216156541, 51.48105711494555], ""type"": ""Point""}";51.48105711494555, 5.429062216156541
6846;10403;Gestel;1711;Buitengebied 601;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.473089952880781, 51.425595261913486], ""type"": ""Point""}";51.425595261913486, 5.473089952880781
6850;10420;Tongelre;1334;Buitengebied in brt: 327;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2008;Gazon;Park;;"{""coordinates"": [5.533688328812493, 51.44223452493527], ""type"": ""Point""}";51.44223452493527, 5.533688328812493
6851;10423;Tongelre;1334;Buitengebied in brt: 327;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2008;Gazon;Park;;"{""coordinates"": [5.5271756732979815, 51.439169213389334], ""type"": ""Point""}";51.439169213389334, 5.5271756732979815
