BEGINDATUM;EINDDATUM;ID;NWB_ID;CAPACITEIT;ORIENTATIE;TYPE_PARKEERPLEK;MAANDAG;DINSDAG;WOENSDAG;DONDERDAG;VRIJDAG;ZATERDAG;ZONDAG;VAN;TOT;GEBRUIKSDOEL;WEGDEEL_ID;GUID;DOSSIERNUMMER;COUNTER;TYPE_GERESERVEERD_AS400;STRAATCODE_AS400;STRAATNAAM_AS400;PLAATSAANDUIDING_AS400;DOSSIERNNUMMER_AS400
20130411;20181211;1128854;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;669777;{F349290E-D98C-4189-9288-C6D4B;80367;2475;;;;;
20130411;;1128855;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688011;{A0A40EB7-73B3-4557-844F-9B5AD;87150;2476;;;;;
20130411;;1128856;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;705630;{A1DF1811-021D-43DC-A433-E9B79;87637;2477;;;;;
20130411;;1128857;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687837;{01EB7537-D2CD-4212-A115-A3181;81142;2478;Gehandicaptenparkeerpl.;14160;PIPPELINGSTR;T/O;81142
20130411;;1128858;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;700238;{2D037007-3F90-4C14-ACE0-2205C;85297;2479;;;;;
20130411;;1128859;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;700238;{99B7A0C5-20B7-4936-ABD9-9772A;85684;2480;Gehandicaptenparkeerpl.;14160;PIPPELINGSTR;NABIJ PERC;85684
20130411;;1128860;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688012;{AEA14351-6CE8-4577-8241-1428C;81063;2481;Gehandicaptenparkeerpl.;9520;KORNOELJESTR;NABIJ PERC;81063
20130411;;1128861;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;705632;{CE267957-85F0-49BE-83F2-A13B4;82174;2482;;;;;
20130411;;1128863;;1;File;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;705674;{2DE7F971-B012-44D4-8813-9FC9A;Autodate O;2483;;;;;
20130411;;1128864;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688557;{CC70EBA3-8C15-43D5-8C49-6C1EA;81430;2484;;;;;
20130411;20180910;1128710;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;680727;{5AC99067-E5D4-4029-AF33-41240;87128;2485;;;;;
20130411;;1128711;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;699551;{BF992A50-1063-4A57-8D83-B1295;83455;2486;;;;;
20130411;;1128712;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;680088;{74415029-8337-4939-B1CC-0D788;83367;2487;Gehandicaptenparkeerpl.;11130;MAAGDEPALMSTR;NABIJ PERC;83367
20130411;;1128713;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;680088;{0EAFF477-0122-4F51-9733-68CDD;86436;2488;;;;;
20130411;;1128714;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;699542;{99A59C28-1F20-4546-BF80-921D0;84867;2489;Gehandicaptenparkeerpl.;2060;BOKSDOORNSTR;NABIJ PERC;84867
20130411;;1128716;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;706209;{BB59A23E-6267-4F53-9ADF-6F215;89675;2490;Gehandicaptenparkeerpl.;18410;VALKENBOSKADE;NABIJ PERC;89675
20130411;;1128717;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;669850;{38BEB413-47FE-43A0-9342-DF6E7;;2491;;;;;
20130411;;1128718;;1;File;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;681584;{C0BF0537-0078-42FB-B688-97888;Autodate M;2492;;;;;
20130411;;1128719;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;686026;{37E52BED-DD50-46B5-A705-3DA2A;81655;2493;;;;;
20130411;;1128720;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;686026;{BA7781D3-7C5E-445B-A317-1C5E2;;2494;;;;;
20130411;;1128721;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;686026;{4879CF46-C089-428F-B3EB-65470;;2495;;;;;
20130411;;1128722;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;698619;{6653F141-40EB-4B49-815E-F5E27;86162;2496;Gehandicaptenparkeerpl.;8780;KAMPERFOELIEPLEIN;NABIJ PERC;86162
20130411;;1128723;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;701312;{FC98D524-248D-4CE3-965A-D1373;84731;2497;Gehandicaptenparkeerpl.;10820;LOOSDUINSEWEG;NABIJ PERC;84731
20130411;;1128724;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;701312;{1EB029B3-0CBC-4F11-A81D-F08F1;89949;2498;;;;;
20130411;;1128725;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688652;{578BCFFD-6202-4142-B832-24F18;92270;2499;Gehandicaptenparkeerpl.;10820;LOOSDUINSEWEG;NABIJ PERC;92270
20130411;;1128726;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;700251;{3483BAA8-8311-4E42-A192-AA6BF;89320;2500;;;;;
20130411;;1128727;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;689236;{2A0AB2A8-0A9F-4804-9793-D6411;91596;2501;Gehandicaptenparkeerpl.;14780;RABARBERSTR;NABIJ PERC;91596
20130411;;1128728;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670020;{045A6BC7-3057-42F1-9943-29D49;84348;2502;;;;;
20130411;;1128729;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670020;{C2A59444-62EB-4A48-A0CF-CBD2F;91802;2503;Gehandicaptenparkeerpl.;6760;HEESTERSTR;NABIJ PERC;91802
20130411;;1128730;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670020;{9EDCF4E9-037F-4442-B47F-7C14E;81942;2504;;;;;
20130411;;1128731;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;698986;{BACF8AD4-6F51-48A5-8905-3983D;84222;2505;;;;;
20130411;;1128732;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{50989C1A-9FE9-461F-8B2A-69B11;89688;2506;;;;;
20130411;20170519;1128733;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687990;{7E05286C-0AE8-491F-B9CE-74387;80648;2507;;;;;
20130411;;1128734;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687990;{E901F93B-963D-4135-9816-E82DC;;2508;;;;;
20130411;20160613;1128735;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687990;{95AABCFD-0A7E-4D01-82E1-CC8CD;84432;2509;;;;;
20130411;;1128736;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687994;{70AD7318-4794-462D-958A-919D2;85782;2510;;;;;
20130411;;1128737;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;689245;{EC6901B3-FC53-44C7-A15A-4599A;83178;2511;;;;;
20130411;20180618;1128738;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;689240;{AA607EEF-C328-4870-A1F2-80163;90192;2512;;;;;
20130411;;1128739;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;685644;{13224682-2661-4F08-86CF-60157;84563;2513;Gehandicaptenparkeerpl.;18410;VALKENBOSKADE;NABIJ PERC;84563
20130411;;1128740;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;700254;{3736EA1D-5A67-4ED5-B710-54272;84331;2514;;;;;
20130411;;1128741;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;669794;{E8CDA7BA-EFAA-47AE-B93A-D0C01;89548;2515;;;;;
20130411;20181120;1128742;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;695253;{E0600174-9275-49D3-BB01-35BE9;85882;2516;;;;;
20130411;;1128743;;;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{BC182D91-6160-4658-BB0B-6028E;;2517;;;;;
20130411;;1128744;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{F10B8ECB-F6AF-4640-BF1F-94DFB;88476;2518;;;;;
20130411;;1128745;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;695751;{EC7B8DE6-0ED6-406D-9963-D2FEA;84821;2519;;;;;
20130411;;1128746;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{C5F527FF-61A8-47C0-9CB5-7C424;86836;2520;;;;;
20130411;;1128747;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;684242;{0499A590-14E7-4A40-BA4E-EC97B;80124;2521;;;;;
20130411;20171010;1128748;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;699863;{234758B2-A8B5-4455-9583-0DEA6;83239;2522;;;;;
20130411;;1128749;;1;File;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;669470;{3301BE2C-7BBE-4B2B-BE54-3DFC1;Autodate F;2523;;;;;
20130411;;1128750;;29;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;699865;{05C811DB-C99D-4F06-98F2-AC6E8;81652;2524;;;;;
20130411;;1128751;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;699865;{04DAB8AB-F142-494C-9E96-0E737;;2525;;;;;
20130411;;1128752;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;699865;{A2C8C555-EC1C-493E-931D-468EC;;2526;;;;;
20130411;;1128753;;1;Haaks;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;09:00;18:00;Gehandicapte algemeen, Parkeergelegenheid;669492;{5D9CD4C9-BE8C-4BD5-92FA-F2212;;2527;;;;;
20130411;;1128753;;1;Haaks;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;18:00;24:00;Gehandicapte algemeen, Parkeergelegenheid;669492;{5D9CD4C9-BE8C-4BD5-92FA-F2212;;2528;;;;;
20130411;;1128753;;1;Haaks;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;09:00;Gehandicapte algemeen, Parkeergelegenheid;669492;{5D9CD4C9-BE8C-4BD5-92FA-F2212;;2529;;;;;
20130411;;1128754;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;669492;{2DCB9F7A-03D4-4277-B48D-F7935;86158;2530;;;;;
20130411;;1128755;;1;Haaks;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;09:00;18:00;Gehandicapte algemeen, Parkeergelegenheid;669491;{21CF5056-5A3E-4070-A235-E3873;;2531;;;;;
20130411;;1128755;;1;Haaks;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;18:00;24:00;Gehandicapte algemeen, Parkeergelegenheid;669491;{21CF5056-5A3E-4070-A235-E3873;;2532;;;;;
20130411;;1128755;;1;Haaks;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;09:00;Gehandicapte algemeen, Parkeergelegenheid;669491;{21CF5056-5A3E-4070-A235-E3873;;2533;;;;;
20130411;;1128756;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;669491;{10C0B9BA-C18C-46AF-AB2A-93EE8;;2534;;;;;
20130411;;1128757;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;684247;{CE0CD0C5-E9CD-41F0-84AD-6A5B6;;2535;;;;;
20130411;;1128758;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;684247;{A99E1BEB-474D-4DBA-A302-99CA8;84912;2536;Gehandicaptenparkeerpl.;18970;VLIERBOOMSTR;NABIJ PERC;84912
20130411;;1128759;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;684671;{1CCDCD0B-A1C0-4548-972F-BC7D1;87303;2537;;;;;
20130411;;1128760;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;699132;{D0BC87D6-29C2-47FB-894E-1725A;80807;2538;;;;;
20130411;20171001;1128761;;;;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;688273;{CF6BF733-0868-405D-84EA-D6CD9;Autodate A;2539;;;;;
20130411;;1128762;;1;File;Verloskundige;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Verloskundige;679605;{E10E1E3C-F4CF-40CB-BEC5-1E4B5;71029;2540;Verloskundige;17890;THORBECKELAAN;NABIJ PERC;71029
20130411;;1128763;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;679605;{22F6DE07-361E-4F50-8906-CF05E;79982;2541;;;;;
20130411;;1128764;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;697624;{62486D40-76F3-4E28-99A2-5BCC4;88931;2542;;;;;
20130411;;1128765;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;697624;{30278574-B011-4340-BF0A-860C3;84679;2543;;;;;
20130411;;1128766;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;697624;{A508F93F-314A-4B15-9041-D5F65;90230;2544;;;;;
20130411;;1128814;;1;File;Ambassade + internationale zaken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassade + internationale zaken;263747;{92F577E1-BEAD-4338-8D54-FC7D4;71014;2438;Ambassade;15620;DE RUIJTERSTR;NABIJ PERC;71014
20130411;;1128815;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;263747;{F8D9AC0E-3A85-4037-A1A2-B8AD7;;2439;;;;;
20130411;;1128816;;1;File;Ambassadeur;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassadeur;245165;{D16B6F1F-95E9-425D-A9D7-6C239;;2440;;;;;
20130411;;1128817;;1;File;Ambassadeur;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassadeur;250518;{E5A6F2DE-AD9E-4750-A45E-5BF39;;2441;;;;;
20130411;;1128818;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;240707;{5C70C659-6AD6-4F43-A727-645EB;81523;2442;Gehandicaptenparkeerpl.;6900;HEMSTERHUISSTR;T/O;81523
20130411;;1128819;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;262468;{B487CD56-7D78-4F42-B735-ACE85;504975;2443;;;;;
20130411;;1128820;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;264817;{D5782B7D-FD5F-42A5-87A8-03877;84836;2444;Gehandicaptenparkeerpl.;6900;HEMSTERHUISSTR;NABIJ PERC;84836
20130411;20170831;1128821;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;264114;{DE451346-C35E-4961-8B5E-16AC6;81227;2445;;;;;
20130411;;1128822;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;240375;{5583B4B2-388C-401B-9802-EA20F;83776;2446;Gehandicaptenparkeerpl.;18470;VEENKADE;NABIJ PERC;83776
20130411;;1128823;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;240631;{87A5CECF-1993-40A0-A17C-1EDAE;86449;2447;;;;;
20200824;;1128824;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;240631;{4020A470-528E-45CC-A815-EE5B3;505459;2448;Gehandicaptenparkeerpl.;18470;VEENKADE;NABIJ PERC;505459
20130411;;1128825;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;261306;{E378F917-5347-412A-9016-58201;85304;2449;Gehandicaptenparkeerpl.;18470;VEENKADE;NABIJ PERC;85304
20130411;;1128826;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;241028;{58977F1F-312E-4F63-84A9-EF811;84924;2450;Gehandicaptenparkeerpl.;18470;VEENKADE;NABIJ PERC;84924
20130411;;1128827;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2938782;{D3A1DACC-689C-44CE-941B-09A4E;89907;2451;;;;;
20130411;;1128828;;;File;Laden en lossen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Laden en lossen;253185;{BFE303E2-91C7-4D08-91F0-7C104;80711;2452;Gehandicaptenparkeerpl.;18470;VEENKADE;THV;80711
20130411;;1128829;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;253185;{4921DA23-5F84-461A-8F77-E3F66;84396;2453;Gehandicaptenparkeerpl.;18470;VEENKADE;T/O;84396
20130411;;1128830;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;263252;{8A862DF5-6A50-42AB-8BA1-B7D80;89355;2454;;;;;
20130411;;1128831;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;252234;{F729997C-13F2-4AC5-A672-CE2D9;;2455;;;;;
20130411;;1128832;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2382209;{15ED5D55-1230-405F-9176-C19A9;85937;2456;;;;;
20130411;;1128833;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;241418;{435CEA5E-50E4-42A7-8FC1-14DD1;71305;2457;Arts;18450;VARKENMARKT;NABIJ PERC;71305
20130411;;1128834;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;262223;{6F49210D-38E3-47A6-A4E3-BA8D1;86014;2458;;;;;
20130411;;1128835;;1;Haaks;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;256385;{D688616A-507D-4C9A-8358-1E3DB;Autodate B;2459;;;;;
20130411;;1128837;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;249802;{76EA9782-0A76-4CC2-810F-75EB5;81454;2460;Gehandicaptenparkeerpl.;12910;NOORDWAL;NABIJ PERC;81454
20130411;;1128838;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;249802;{2E617B10-4557-4C35-826D-66C6A;89479;2461;Gehandicaptenparkeerpl.;12910;NOORDWAL;NABIJ PERC;89479
20130411;;1128839;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;3312455;{AD6748EF-A83B-4072-A2E4-78DAA;83039;2462;Gehandicaptenparkeerpl.;12910;NOORDWAL;NABIJ PERC;83039
20130411;;1128840;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;669190;{D731A3A3-2C9C-4FC0-BFFF-149DB;87849;2463;;;;;
20130411;;1128841;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;706096;{0CFFE92C-81D6-4B31-B5A0-B223C;87129;2464;;;;;
20130411;;1128842;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;669189;{04FD6829-5FE4-4740-8E91-B5696;84884;2465;Gehandicaptenparkeerpl.;10700;LOBELIALAAN;NABIJ PERC;84884
20130411;;1128844;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;669117;{66E5A9A1-6364-4C4B-BAD4-91AC0;83338;2466;;;;;
20130411;;1128845;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2830228;{4498BF3E-1117-4A15-AC54-9A2C6;80095;2467;Gehandicaptenparkeerpl.;5980;GOUDREINETSTR;THV;80095
20130411;;1128846;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;705627;{3D63BAC9-6ABE-41C1-8700-855F8;80216;2468;Gehandicaptenparkeerpl.;14160;PIPPELINGSTR;THV;80216
20130411;;1128847;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688005;{B948AF25-718D-4A93-BB9B-F7AD2;91205;2469;Gehandicaptenparkeerpl.;14160;PIPPELINGSTR;T/O;91205
20130411;;1128848;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688010;{E1E9FFB7-0D7B-49A4-9EAB-3229E;87469;2470;;;;;
20130411;;1128849;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;669165;{E93529BF-A130-4D96-A3C1-542F6;92831;2471;Gehandicaptenparkeerpl.;5980;GOUDREINETSTR;NABIJ PERC;92831
20130211;;1128615;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;681658;{F551AC39-C357-4377-A8D7-E19D0;105584;2405;Gehandicaptenparkeerpl.;2640;BURG VD WERFFSTR;T/O PERCNR;105584
20130211;;1128617;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687028;{8B442D8C-1702-4273-AE10-CDB44;85592;2406;;;;;
20130211;;1128618;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;697901;{0556CAA4-C6BD-481A-B31F-F5474;81309;2407;Gehandicaptenparkeerpl.;20949;SNEEUWBALPLEIN;T/O;81309
20130211;;1128619;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2493769;{57C099F9-A983-4236-A265-17085;93126;2408;Gehandicaptenparkeerpl.;380;A PIERSONLAAN;NABIJ PERC;93126
20130211;;1128621;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;257442;{F43B09CD-1DD5-4119-8338-16971;108229;2409;;;;;
20130211;;1128622;;;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;678976;{CEC05932-92F2-42EF-BDEA-6F095;92517;2410;;;;;
