"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code_1","rep_dist_1","area_1","dvflag_1","invl_no_1","involvement_1","race_1","sex_1","age_1","location_1","firearm_used_flag"
"140010177","2014-02-13T00:00:00.000","20:52","2014-02-13T00:00:00.000","20:49",,,"302","120","Armed Robbery","332","3500  BENTON BL","KANSAS CITY","64128","PJ2881","EPD","U","1","VIC","B","F","54","3500 BENTON
BL KANSAS CITY,  64128
(39.062222801, -94.546366274)","Y"
"140091045","2014-12-20T00:00:00.000","12:32","2014-12-16T00:00:00.000","6:40","2014-12-16T00:00:00.000","6:50","702","240","Auto Theft","311","300  N VAN BRUNT BL","KANSAS CITY","64123","PJ0226","EPD","U","1","SUS","U","U",,"300 N VAN
BRUNT BL KANSAS CITY,  64123
(39.114642406, -94.525575653)","N"
"140026877","2014-04-22T00:00:00.000","9:36","2014-04-08T00:00:00.000","9:00","2014-04-21T00:00:00.000","21:00","501","220","Burglary - Residence","211","4900  WALROND AV","KANSAS CITY","64130","PJ3988","MPD","U","1","VIC","B","M","54","4900 WALROND AV
KANSAS CITY,  64130
(39.036902561, -94.547606129)","N"
"140028902","2014-04-30T00:00:00.000","3:30","2014-04-30T00:00:00.000","3:25",,,"801","13B","Non Aggravated Assau","144","4200  BROOKLYN AV","KANSAS CITY","64130","PJ3424","CPD","U","1","VIC","B","F","18","4200 BROOKLYN AV
KANSAS CITY,  64130
(39.049793138, -94.558556263)","N"
"140078697","2014-10-30T00:00:00.000","13:37","2014-10-30T00:00:00.000","13:37",,,"1849","35A","Possession/Sale/Dist","141","E ARMOUR BL/TROOST AV","KANSAS CITY",,"PJ2776","CPD","U","1","ARR","B","M","24","E ARMOUR BL/TROOST KANSAS CITY
, AV 
(39.102950303, -94.583075872)","N"
"140081242","2014-11-09T00:00:00.000","19:49","2014-11-09T00:00:00.000","19:45",,,"1401","290","Property Damage","341","E 20 ST/DRURY AV","KANSAS CITY","64127","PJ1735","EPD","U","1","VIC","B","M","33","20 ST DRURY AV
KANSAS CITY,  64127
(39.089617958, -94.539247867)","N"
"140002990","2014-01-13T00:00:00.000","22:07","2014-01-13T00:00:00.000","5:00","2014-01-13T00:00:00.000","21:30","501","220","Burglary - Residence","233","1400  E 82 ST","KANSAS CITY","64131","PJ5949","MPD","U","1","SUS","U","U",,"1400 E 82 ST
KANSAS CITY,  64131
(38.97928677, -94.571541176)","N"
"140092781","2014-12-28T00:00:00.000","12:12","2014-12-28T00:00:00.000","1:00","2014-12-28T00:00:00.000","2:00","670","23D","Stealing from Buildi","131","800  W 39 ST","KANSAS CITY","64111","PJ3084","CPD","N","1","SUS","U","U",,"800 W 39 ST
KANSAS CITY,  64111
(39.056991117, -94.595850281)","N"
"140000404","2014-01-02T00:00:00.000","15:17","2014-01-02T00:00:00.000","15:13",,,"630","23C","Stealing Shoplifting","345","4800  NOLAND RD","KANSAS CITY","64133","PJ4131","EPD","U","1","VIC",,,,"4800 NOLAND RD
KANSAS CITY,  64133
(39.033969042, -94.415725474)","N"
"140023959","2014-04-10T00:00:00.000","19:15","2014-04-10T00:00:00.000","18:25",,,"702","240","Auto Theft","212","7000  CRABAPPLE LN","KANSAS CITY","64127","PJ4270","MPD","U","1","SUS","B","M",,"7000 CRABAPPLE LN
KANSAS CITY,  64127
(39.029255379, -94.502964405)","N"
"140075488","2014-10-18T00:00:00.000","15:56","2014-10-18T00:00:00.000","15:56",,,"840","90Z","Resisting an Officer","422","5600  NW 86 TE","KANSAS CITY","64154","PP0315","NPD","U","1","VIC",,,,"5600 NW 86
TE KANSAS CITY,  64154
(39.252044709, -94.64571132)","N"
"140056592","2014-08-11T00:00:00.000","3:40","2014-08-11T00:00:00.000","2:43",,,"801","13B","Non Aggravated Assau","133","4100  PENNSYLVANIA AV","KANSAS CITY","64110","PJ3303","CPD","N","1","SUS","W","M",,"4100 PENNSYLVANIA AV
KANSAS CITY,  64110
(39.052760833, -94.591403817)","N"
"140073386","2014-10-10T00:00:00.000","16:31","2014-10-10T00:00:00.000","16:15",,,"801","13B","Non Aggravated Assau","234","9200  CENTRAL ST","KANSAS CITY","64114","PJ6391","MPD","U","1","SUS","B","M","40","9200 CENTRAL ST
KANSAS CITY,  64114
(38.961726543, -94.593841437)","N"
"140014935","2014-03-06T00:00:00.000","13:11","2013-10-26T00:00:00.000","15:00","2014-02-13T00:00:00.000","15:00","1401","290","Property Damage","534","11700  GRANDVIEW RD","KANSAS CITY","64137","PJ7236","SPD","U","1","VIC","B","F","57","11700 GRANDVIEW RD
KANSAS CITY,  64137
(38.912693547, -94.533213581)","N"
"140036437","2014-05-28T00:00:00.000","4:46","2014-05-27T00:00:00.000","15:00","2014-05-28T00:00:00.000","4:30","501","220","Burglary - Residence","634","2400  NE 46 ST","KANSAS CITY","64116","PC1035","SCP","U","1","SUS","U","U",,"2400 NE 46 ST
KANSAS CITY,  64116
(39.177397978, -94.551090629)","N"
"140012242","2014-02-22T00:00:00.000","23:52","2014-02-22T00:00:00.000","23:52",,,"1849","35A","Possession/Sale/Dist","241","AGNES AV/E MEYER BL","KANSAS CITY","64130","PJ5057","MPD","U","1","VIC",,,,"AGNES AV/E MEYER KANSAS CITY
, BL 64130
(39.033319722, -94.544188138)","N"
"140006489","2014-01-28T00:00:00.000","15:36","2014-01-28T00:00:00.000","15:36",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HWY","KANSAS CITY","64133","PJ3601","EPD","U","1","VIC",,,,"11600 E US 40 HWY
KANSAS CITY,  64133
(39.04648091, -94.441167741)","N"
"140087419","2014-12-05T00:00:00.000","21:36","2014-11-20T00:00:00.000","14:30","2014-12-05T00:00:00.000","21:35","640","23F","Stealing From Auto","221","4800  PASEO","KANSAS CITY","64110","PJ3892","MPD","U","1","VIC","W","M","24","4800 PASEO
KANSAS CITY,  64110
(39.035987555, -94.57321712)","N"
"140069606","2014-09-27T00:00:00.000","9:05","2014-09-27T00:00:00.000","9:05",,,"2100","90D","Driving Under Influe","234","E BANNISTER RD/LYDIA AV","KANSAS CITY","64131","PJ6464","MPD","U","1","VIC",,,,"E BANNISTER RD/LYDIA KANSAS CITY
, AV 64131
(38.965376871, -94.57690603)","N"
"140093290","2014-12-30T00:00:00.000","12:36","2014-12-30T00:00:00.000","12:30",,,"702","240","Auto Theft","542","8000  E 91 ST","KANSAS CITY","64138","PJ6409","SPD","U","1","SUS","U","U",,"8000 E 91 ST
KANSAS CITY,  64138
(38.958628057, -94.496134853)","N"
"140043894","2014-06-24T00:00:00.000","18:59","2014-06-24T00:00:00.000","18:59",,,"802","13B","Non Agg Assault Dome","311","4100  SCARRITT AV","KANSAS CITY","64123","PJ0231","EPD","Y","1","SUS","B","M","53","4100 SCARRITT AV
KANSAS CITY,  64123
(39.115054103, -94.533970534)","N"
"140063939","2014-09-05T00:00:00.000","20:42","2014-09-05T00:00:00.000","20:15",,,"802","13B","Non Agg Assault Dome","234","8600  HIGHLAND AV","KANSAS CITY","64131","PJ6148","MPD","Y","2","SUS","B","M","29","8600 HIGHLAND AV
KANSAS CITY,  64131
(38.971182168, -94.568645643)","N"
"140051265","2014-07-22T00:00:00.000","15:08","2014-07-22T00:00:00.000","15:08","2014-07-22T00:00:00.000","15:25","2201","90G","Liquor Law Violaton","133","700  WESTPORT RD","KANSAS CITY","64111","PJ3298","CPD","U","1","ARR","W","M","43","700 WESTPORT RD
KANSAS CITY,  64111
(39.051479683, -94.594913838)","N"
"140060565","2014-08-24T00:00:00.000","21:33","2014-08-24T00:00:00.000","20:30",,,"2601","90Z","Misc Violation","999","5400  PARK AV","KANSAS CITY","64130","PJ4316","MPD","U","2","VIC","B","F",,"5400 PARK AV
KANSAS CITY,  64130
(39.028363, -94.558595441)","N"
"140011841","2014-02-21T00:00:00.000","10:30","2014-02-18T00:00:00.000","11:30",,,"801","13B","Non Aggravated Assau","532","9700  GRANDVIEW RD","KANSAS CITY","64137","PJ6663","SPD","U","1","ARR","B","M",,"9700 GRANDVIEW RD
KANSAS CITY,  64137
(38.94878757, -94.55004551)","N"
"140031204","2014-05-08T00:00:00.000","15:21","2014-05-08T00:00:00.000","9:00","2014-05-08T00:00:00.000","15:21","501","220","Burglary - Residence","222","5200  HIGHLAND AV","KANSAS CITY","64132","PJ4158","MPD","U","1","SUS","U","U",,"5200 HIGHLAND AV
KANSAS CITY,  64132
(39.032163139, -94.565391946)","N"
"140068622","2014-09-23T00:00:00.000","17:05","2014-09-20T00:00:00.000","17:00",,,"401","13A","Aggravated Assault (","636","7800  NE 51 TE","KANSAS CITY","64114","PC0882","SCP","N","1","VIC","B","M","44","7800 NE 51
TE KANSAS CITY,  64114
(39.185979037, -94.48829333)","Y"
"140041682","2014-06-16T00:00:00.000","22:44","2014-06-16T00:00:00.000","22:44",,,"840","90Z","Resisting an Officer","111","W 12 ST/PENNSYLVANIA AV","KANSAS CITY","64111","PJ0989","CPD","U","1","VIC",,,,"12 ST PENNSYLVANIA AV
KANSAS CITY,  64111
(39.05549663, -94.59306945)","N"
"140060800","2014-08-25T00:00:00.000","17:11","2014-08-25T00:00:00.000","8:30","2014-08-25T00:00:00.000","17:10","501","220","Burglary - Residence","221","5100  WYANDOTTE ST","KANSAS CITY","64112","PJ4092","MPD","U","1","SUS","U","U",,"5100 WYANDOTTE ST
KANSAS CITY,  64112
(39.034884904, -94.58970752)","N"
"140074992","2014-10-16T00:00:00.000","20:04","2014-10-16T00:00:00.000","20:04",,,"401","13A","Aggravated Assault (","123","1300  PARK AV","KANSAS CITY","64127","PJ1225","CPD","U","6","VIC",,,,"1300 PARK AV
KANSAS CITY,  64127
(39.097543135, -94.554982311)","Y"
"140043220","2014-06-22T00:00:00.000","12:32","2014-06-19T00:00:00.000","18:00","2014-06-22T00:00:00.000","11:00","650","23G","Stealing Auto Parts/","631","1400  NE PARVIN RD","KANSAS CITY","64118","PC1190","SCP","U","1","SUS","U","U",,"1400 NE PARVIN RD
KANSAS CITY,  64118
(39.169537921, -94.564864991)","N"
"140049939","2014-07-17T00:00:00.000","14:23","2014-07-17T00:00:00.000","13:00","2014-07-17T00:00:00.000","14:10","3070",,"Attempt Suicide by C","233","8200  BELLEVIEW AV","KANSAS CITY",,"PJ5974","MPD","U","1","VIC","W","F","25","8200 BELLEVIEW AV
,  
(38.979011922, -94.601855557)","N"
"140068214","2014-09-22T00:00:00.000","9:20","2014-09-19T00:00:00.000","7:00","2014-09-19T00:00:00.000","16:00","501","220","Burglary - Residence","322","1400  HARDESTY AV","KANSAS CITY","64127","PJ1303","EPD","N","1","VIC","W","F","54","1400 HARDESTY AV
KANSAS CITY,  64127
(39.095912065, -94.519276128)","N"
"140077977","2014-10-27T00:00:00.000","19:09","2014-10-27T00:00:00.000","19:05",,,"802","13B","Non Agg Assault Dome","543","11800  WINCHESTER AV","KANSAS CITY","64134","PJ7267","SPD","U","1","SUS","B","M","23","11800 WINCHESTER AV
KANSAS CITY,  64134
(38.910388638, -94.51083952)","N"
"140059893","2014-08-22T00:00:00.000","10:20","2014-08-20T00:00:00.000","9:00","2014-08-22T00:00:00.000","10:19","501","220","Burglary - Residence","133","100  W 39 ST","KANSAS CITY",,"PJ3132","CPD","U","1","VIC","B","F","45","100 W 39 ST
,  
(39.056642115, -94.587422626)","N"
"140036196","2014-05-27T00:00:00.000","9:47","2014-05-27T00:00:00.000","0:01","2014-05-27T00:00:00.000","9:00","1401","290","Property Damage","425","11300  NW PRAIRIE VIEW RD","KANSAS CITY","64153","PP0145","NPD","U","1","VIC",,,,"11300 NW PRAIRIE VIEW RD
KANSAS CITY,  64153
(39.296025206, -94.687031393)","N"
"140002562","2014-01-12T00:00:00.000","11:55","2014-01-12T00:00:00.000","11:00","2014-01-12T00:00:00.000","11:30","630","23C","Stealing Shoplifting","425","11700  N AMBASSADOR DR","KANSAS CITY","64153","PP0141","NPD","U","1","SUS","U","U",,"11700 N AMBASSADOR DR
KANSAS CITY,  64153
(39.304824915, -94.681958541)","N"
"140008340","2014-02-05T00:00:00.000","17:03","2014-02-05T00:00:00.000","17:02",,,"2100","90D","Driving Under Influe","644","NW COOKINGHAM DR/N US 169 HWY","KANSAS CITY","64155","PC0035","SCP","U","1","ARR","B","M","38","169 HWY
KANSAS CITY,  64155
(39.276088214, -94.570666602)","N"
"140027817","2014-04-25T00:00:00.000","21:38","2014-04-25T00:00:00.000","15:30","2014-04-25T00:00:00.000","17:30","640","23F","Stealing From Auto","414","6000  NW 64 TE","KANSAS CITY","64151","PP0632","NPD","N","1","SUS","U","U",,"6000 NW 64
TE KANSAS CITY,  64151
(39.211508557, -94.649432938)","N"
"140007410","2014-02-01T00:00:00.000","5:20","2014-02-01T00:00:00.000","5:20",,,"801","13B","Non Aggravated Assau","535","1700  W 133 ST","KANSAS CITY","64145","PJ7404","SPD","N","1","VIC","W","F","32","1700 W 133 ST
KANSAS CITY,  64145
(38.88657818, -94.604380206)","N"
"140084508","2014-11-23T00:00:00.000","1:05","2014-11-23T00:00:00.000","1:05",,,"401","13A","Aggravated Assault (","134","600  W 48 ST","KANSAS CITY","64111","PJ3781","CPD","N","1","VIC","W","M","36","600 W 48 ST
KANSAS CITY,  64111
(39.040593279, -94.593938843)","N"
"140007221","2014-01-31T00:00:00.000","13:45","2014-01-31T00:00:00.000","13:42",,,"1001","250","Forgery","231","8000  WORNALL RD","KANSAS CITY","64114","PJ5855","MPD","U","1","VIC",,,,"8000 WORNALL RD
KANSAS CITY,  64114
(38.983092152, -94.594695278)","N"
"140092596","2014-12-27T00:00:00.000","10:59","2014-12-27T00:00:00.000","0:05","2014-12-27T00:00:00.000","0:41","1001","250","Forgery","421","8400  NW PRAIRIE VIEW RD","KANSAS CITY",,"PP0317","NPD","U","1","VIC",,,,"8400 NW PRAIRIE VIEW RD
,  
(39.247077407, -94.661391191)","N"
"140008667","2014-02-06T00:00:00.000","22:09","2014-02-06T00:00:00.000","21:34",,,"630","23C","Stealing Shoplifting","342","8900  E US 40 HW","KANSAS CITY","64133","PJ2738","EPD","U","1","VIC",,,,"8900 E US
HW KANSAS CITY,  64133
(39.046550612, -94.441778301)","N"
"140067622","2014-09-19T00:00:00.000","21:53","2014-09-19T00:00:00.000","21:53",,,"501","220","Burglary - Residence","234","9400  CLEVELAND AV","KANSAS CITY","64132","PJ6439","MPD","U","4","VIC","B","F","23","9400 CLEVELAND AV
KANSAS CITY,  64132
(38.956044457, -94.543920894)","N"
"140000328","2014-01-02T00:00:00.000","12:45","2014-01-01T00:00:00.000","22:00",,,"403","13A","Agg Assault - Domest","334","4300  CHESTNUT AV","KANSAS CITY","64108","PJ3515","EPD","U","1","SUS","B","F","34","4300 CHESTNUT AV
KANSAS CITY,  64108
(39.048055416, -94.551686607)","N"
"140087016","2014-12-04T00:00:00.000","12:17","2014-11-29T00:00:00.000","0:01","2014-12-01T00:00:00.000","12:00","702","240","Auto Theft","342","E 23 TF E/I 435 HW","KANSAS CITY","64126","PJ2108","EPD","U","1","SUS","U","U",,"435 HW
KANSAS CITY,  64126
(39.093537153, -94.500738083)","N"
"140015941","2014-03-10T00:00:00.000","13:42","2014-03-03T00:00:00.000","11:00","2014-03-06T00:00:00.000","14:50","1401","290","Property Damage","535","14500  S US 71 HWY WEST FRONT RD","KANSAS CITY","64147","PJ7443","SPD","U","1","VIC",,,,"14500 S US 71 HWY WEST FRONT RD
KANSAS CITY,  64147
(38.857147129, -94.528928479)","N"
"140043120","2014-06-21T00:00:00.000","22:51","2014-06-21T00:00:00.000","22:50",,,"640","23F","Stealing From Auto","221","W 54 ST/CENTRAL ST","KANSAS CITY","64130","PJ4269","MPD","N","1","SUS","B","M",,"54 ST CENTRAL ST
KANSAS CITY,  64130
(39.033319722, -94.544188138)","N"
"140013955","2014-03-02T00:00:00.000","8:14","2014-03-02T00:00:00.000","8:10",,,"802","13B","Non Agg Assault Dome","234","1300  E 89 ST","KANSAS CITY","64132","PJ6288","MPD","Y","2","SUS","B","M","27","1300 E 89 ST
KANSAS CITY,  64132
(38.966115535, -94.574330757)","N"
"140077775","2014-10-27T00:00:00.000","8:53","2014-10-26T00:00:00.000","20:00","2014-10-27T00:00:00.000","8:00","640","23F","Stealing From Auto","224","500  E 61 ST","KANSAS CITY","64110","PJ4742","MPD","U","1","VIC","W","F","31","500 E 61 ST
KANSAS CITY,  64110
(39.016087742, -94.582429238)","N"
"140067914","2014-09-20T00:00:00.000","23:45","2014-09-20T00:00:00.000","23:45",,,"2655","90J","Trespassing","113","100  E 13 ST","KANSAS CITY","64105","PJ1177","CPD","U","1","VIC",,,,"100 E 13 ST
KANSAS CITY,  64105
(39.098641835, -94.584450952)","N"
"140076642","2014-10-22T00:00:00.000","22:25","2014-10-22T00:00:00.000","22:25",,,"802","13B","Non Agg Assault Dome","633","1900  NE VIVION RD","KANSAS CITY","64118","PC0961","SCP","Y","2","SUS","W","F","20","1900 NE VIVION RD
KANSAS CITY,  64118
(39.181295535, -94.557310062)","N"
"140068980","2014-09-24T00:00:00.000","23:05","2014-09-24T00:00:00.000","23:05",,,"1849","35A","Possession/Sale/Dist","133","W 39 ST/BROADWAY","KANSAS CITY","64111","PJ3062","CPD","U","1","VIC",,,,"39 ST
BROADWAY KANSAS CITY,  64111
(39.05549663, -94.59306945)","N"
"140011054","2014-02-17T00:00:00.000","22:57","2014-02-17T00:00:00.000","22:45",,,"1850","35B","Possession of Drug E","342","2500  LAWNDALE AV","KANSAS CITY","64127","PJ2110","EPD","N","1","SUS","B","M","37","2500 LAWNDALE AV
KANSAS CITY,  64127
(39.079464394, -94.516665058)","N"
"140074861","2014-10-16T00:00:00.000","12:48","2014-10-15T00:00:00.000","22:00","2014-10-16T00:00:00.000","6:00","702","240","Auto Theft","224","1600  CITADEL DR","KANSAS CITY","64110","PJ4833","MPD","U","1","SUS","U","U",,"1600 CITADEL DR
KANSAS CITY,  64110
(39.016513942, -94.567018943)","N"
"140025011","2014-04-15T00:00:00.000","0:07","2014-04-14T00:00:00.000","0:07",,,"1849","35A","Possession/Sale/Dist","341","E 17 ST/TOPPING AV","KANSAS CITY","64126","PJ1548","EPD","U","1","VIC",,,,"17 ST TOPPING AV
KANSAS CITY,  64126
(39.093537153, -94.500738083)","N"
"140003527","2014-01-16T00:00:00.000","6:48","2014-01-15T00:00:00.000","19:10","2014-01-16T00:00:00.000","6:35","502","220","Burglary - Non Resid","421","8300  N STODDARD AV","KANSAS CITY","64152","PP0365","NPD","U","1","VIC",,,,"8300 N STODDARD AV
KANSAS CITY,  64152
(39.244405795, -94.663830755)","N"
"140036292","2014-05-27T00:00:00.000","15:17","2014-05-24T00:00:00.000","21:00","2014-05-26T00:00:00.000","15:17","650","23G","Stealing Auto Parts/","534","11800  GRANDVIEW RD","KANSAS CITY","64138","PJ7236","SPD","U","1","SUS","U","U",,"11800 GRANDVIEW RD
KANSAS CITY,  64138
(38.910782764, -94.533352994)","N"
"140029627","2014-05-02T00:00:00.000","22:06","2014-05-02T00:00:00.000","16:00","2014-05-02T00:00:00.000","22:00","501","220","Burglary - Residence","223","5600  INDIANA AV","KANSAS CITY","64130","PJ4497","MPD","N","1","VIC","B","F","32","5600 INDIANA AV
KANSAS CITY,  64130
(39.024393389, -94.546095488)","N"
"140016411","2014-03-12T00:00:00.000","8:42","2014-03-12T00:00:00.000","8:30",,,"1120","26A","Fraud/Confidence Gam","415","NE 82 ST/N OAK TF","KANSAS CITY",,"PC0384","NPD","U","1","VIC","B","M","26","82 ST N
,  
(39.102950303, -94.583075872)","N"
"140092479","2014-12-26T00:00:00.000","17:50","2014-12-26T00:00:00.000","17:50",,,"2655","90J","Trespassing","121","1700  INDEPENDENCE AV","KANSAS CITY","64106","PJ0663","CPD","U","1","VIC","B","M","54","1700 INDEPENDENCE AV
KANSAS CITY,  64106
(39.106705741, -94.561180961)","N"
"140042599","2014-06-20T00:00:00.000","5:20","2014-05-10T00:00:00.000","0:01","2014-05-13T00:00:00.000","23:59","1122","26B","Credit/Debit/ATM Car","223","3000  E 59 ST","KANSAS CITY","64130","PJ4618","MPD","U","1","SUS","U","U",,"3000 E 59 ST
KANSAS CITY,  64130
(39.019148203, -94.55096964)","N"
"140084938","2014-11-24T00:00:00.000","22:59","2014-11-24T00:00:00.000","22:59",,,"2100","90D","Driving Under Influe","533","E 117 ST/HOLMES RD","KANSAS CITY","64137","PJ7181","SPD","U","1","ARR","W","M","24","117 ST HOLMES RD
KANSAS CITY,  64137
(38.929087385, -94.540016933)","N"
"140043919","2014-06-24T00:00:00.000","20:37","2014-06-24T00:00:00.000","20:37",,,"1849","35A","Possession/Sale/Dist","334","4300  CLEVELAND AV","KANSAS CITY","64130","PJ3533","EPD","U","1","ARR","B","M","19","4300 CLEVELAND AV
KANSAS CITY,  64130
(39.047362975, -94.540185434)","N"
"140023975","2014-04-10T00:00:00.000","20:29","2014-04-10T00:00:00.000","20:29",,,"802","13B","Non Agg Assault Dome","314","600  NORTON AV","KANSAS CITY",,"PJ0731","EPD","U","1","VIC","W","F","22","600 NORTON AV
,  
(39.10565623, -94.534193386)","N"
"140017827","2014-03-17T00:00:00.000","15:03","2014-03-17T00:00:00.000","15:02",,,"501","220","Burglary - Residence","322","5100  E 22 ST","KANSAS CITY","64127","PJ1889","EPD","U","1","SUS","B","M",,"5100 E 22 ST
KANSAS CITY,  64127
(39.085238478, -94.52310977)","N"
"140083716","2014-11-20T00:00:00.000","6:09","2014-11-19T00:00:00.000","17:00","2014-11-20T00:00:00.000","6:08","501","220","Burglary - Residence","321","3100  E 10 ST","KANSAS CITY","64124","PJ0995","EPD","N","1","VIC","A","M",,"3100 E 10 ST
KANSAS CITY,  64124
(39.10138299, -94.545780958)","N"
"140002033","2014-01-10T00:00:00.000","7:30","2014-01-10T00:00:00.000","7:30",,,"802","13B","Non Agg Assault Dome","122","800  BROOKLYN AV","KANSAS CITY","64124","PJ0844","CPD","Y","1","VIC","B","F","24","800 BROOKLYN AV
KANSAS CITY,  64124
(39.103572434, -94.555865685)","N"
"140067550","2014-09-19T00:00:00.000","17:48","2014-09-19T00:00:00.000","12:21","2014-09-19T00:00:00.000","12:22","670","23D","Stealing from Buildi","112","200  W 12 ST","KANSAS CITY","64105","PJ1014","CPD","U","1","VIC",,,,"200 W 12 ST
KANSAS CITY,  64105
(39.100057975, -94.586609716)","N"
"140023414","2014-04-08T00:00:00.000","18:35","2014-04-08T00:00:00.000","15:55",,,"2601","90Z","Misc Violation","533","I 435 HW/WORNALL RD","KANSAS CITY","64137","PJ6751","SPD","U","1","SUS","U","U",,"435 HW WORNALL RD
KANSAS CITY,  64137
(38.929087385, -94.540016933)","N"
"140063745","2014-09-05T00:00:00.000","11:16","2014-09-05T00:00:00.000","10:40",,,"630","23C","Stealing Shoplifting","113","1300  MAIN ST","KANSAS CITY","64105","PJ1170","CPD","U","1","VIC",,,,"1300 MAIN ST
KANSAS CITY,  64105
(39.098342227, -94.583285383)","N"
