"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code_1","rep_dist_1","area_1","dvflag_1","invl_no_1","involvement_1","race_1","sex_1","age_1","firearm_used_flag","latitude","longitude","location_1"
"150072692","2015-10-09T00:00:00.000","17:29","2015-10-09T00:00:00.000","17:29",,,"1651","40A","Prostitution/Solicit","999","INDEPENDENCE AV and PARK AV","KANSAS CITY","64128","PJ0554","CPD","U","1","VIC",,,,"N","39.1065","-94.5545","INDEPENDENCE KANSAS CITY
, AV 64128
(39.1065, -94.5545)"
"150077656","2015-10-28T00:00:00.000","2:40","2015-10-27T00:00:00.000","21:00",,,"301","120","Strong Arm Robbery","141","E ARMOUR BL and TROOST AV","KANSAS CITY","64109","PJ2776","CPD","U","3","SUS","B","M",,"N","39.0632","-94.5717","E ARMOUR KANSAS CITY
, BL 64109
(39.0632, -94.5717)"
"150006799","2015-01-29T00:00:00.000","0:23","2015-01-29T00:00:00.000","0:23",,,"702","240","Auto Theft","311","BELLEFONTAINE AV and LEXINGTON AV","KANSAS CITY","64124","PJ0372","EPD","U","1","VIC","W","M","46","N","39.1109","-94.5467","BELLEFONTAINE KANSAS CITY
, AV 64124
(39.1109, -94.5467)"
"150063770","2015-09-07T00:00:00.000","16:42","2015-09-07T00:00:00.000","16:42",,,"2100","90D","Driving Under Influe","322","E TRUMAN RD and VAN BRUNT BL","KANSAS CITY","64127","PJ1285","EPD","U","1","VIC",,,,"N","39.0942","-94.5234","E TRUMAN BRUNT BL KANSAS CITY
, RD 64127
(39.0942, -94.5234)"
"150019189","2015-03-21T00:00:00.000","2:17","2015-03-21T00:00:00.000","2:17",,,"1849","35A","Possession/Sale/Dist","313","ASKEW AV and INDEPENDENCE AV","KANSAS CITY","64129","PJ0619","EPD","U","1","VIC",,,,"N","39.1059","-94.5391","ASKEW KANSAS CITY
, AV 64129
(39.1059, -94.5391)"
"150000211","2015-01-01T00:00:00.000","19:53","2015-01-01T00:00:00.000","19:53",,,"1352","280","Stolen Property OFFE","114","PENNSYLVANIA AV and WEST PENNWAY ST","KANSAS CITY","64111","PJ1697","CPD","U","2","VIC",,,,"N","39.0874","-94.5913","WEST PENNSYLVANIA KANSAS CITY
, AV 64111
(39.0874, -94.5913)"
"150002437","2015-01-11T00:00:00.000","17:35","2015-01-11T00:00:00.000","17:35",,,"690","23H","Stealing All Other","212","CREST DR and E GREGORY BL","KANSAS CITY","64132","PJ5306","MPD","U","1","VIC","W","F","33","N","38.9969","-94.5309","E CREST BL KANSAS CITY
, DR 64132
(38.9969, -94.5309)"
"150017402","2015-03-13T00:00:00.000","16:50","2015-03-13T00:00:00.000","16:45",,,"1401","290","Property Damage","232","CHERRY ST and E MEYER BL","KANSAS CITY","64114","PJ4935","MPD","U","1","VIC","W","F","55","N","39.0118","-94.5815","E CHERRY BL KANSAS CITY
, ST 64114
(39.0118, -94.5815)"
"150035265","2015-05-25T00:00:00.000","0:32","2015-05-25T00:00:00.000","0:32",,,"1401","290","Property Damage","241","BRUCE R WATKINS DR and E MEYER BL","KANSAS CITY","64132","PJ5066","MPD","U","1","VIC","B","F","23","N","39.0076","-94.5553","E BRUCE R WATKINS BL KANSAS CITY
, DR 64132
(39.0076, -94.5553)"
"150038810","2015-06-07T00:00:00.000","18:36","2015-06-07T00:00:00.000","18:30",,,"2201","90G","Liquor Law Violaton","999","E INDEPENDENCE AV and N PARK AV","INDEPENDENCE","64126","PJX007","OSPD","U","1","ARR","W","M","56","N","39.0938","-94.5069","E INDEPENDENCE AV INDEPENDENCE
, AV 64126
(39.0938, -94.5069)"
"150073379","2015-10-12T00:00:00.000","12:29","2015-10-09T00:00:00.000","19:30","2015-10-10T00:00:00.000","7:00","702","240","Auto Theft","125","E ARMOUR BL and FOREST AV","KANSAS CITY","64109","PJ2777","CPD","U","1","VIC","W","M","31","N","39.0632","-94.5706","E ARMOUR KANSAS CITY
, BL 64109
(39.0632, -94.5706)"
"150040279","2015-06-12T00:00:00.000","19:04","2015-06-12T00:00:00.000","19:04",,,"2100","90D","Driving Under Influe","113","HOLMES ST and E TRUMAN RD","KANSAS CITY","64106","PJ1308","CPD","U","1","ARR","B","M","49","N","39.0956","-94.5753","E HOLMES KANSAS CITY
, ST 64106
(39.0956, -94.5753)"
"150075951","2015-10-22T00:00:00.000","8:57","2015-10-22T00:00:00.000","8:50",,,"301","120","Strong Arm Robbery","311","INDIANA AV and MORRELL AV","KANSAS CITY","64123","PJ0319","EPD","U","1","SUS","B","M","25","N","39.1123","-94.542","INDIANA KANSAS CITY
, AV 64123
(39.1123, -94.542)"
"150067854","2015-09-21T00:00:00.000","23:05","2015-09-21T00:00:00.000","23:05",,,"2100","90D","Driving Under Influe","533","COUNTRY LN and WORNALL RD","KANSAS CITY","64131","PJ6850","SPD","U","1","ARR","W","M","26","N","38.9767","-94.5767","COUNTRY KANSAS CITY
, LN 64131
(38.9767, -94.5767)"
"150019481","2015-03-22T00:00:00.000","12:48","2015-03-22T00:00:00.000","12:48",,,"840","90Z","Resisting an Officer","121","BROOKLYN AV and INDEPENDENCE AV","KANSAS CITY","64106","PJ0569","CPD","U","1","VIC",,,,"N","39.1065","-94.5557","BROOKLYN KANSAS CITY
, AV 64106
(39.1065, -94.5557)"
"150036574","2015-05-29T00:00:00.000","15:33","2015-05-29T00:00:00.000","15:33",,,"2601","90B","Misc Violation","121","INDEPENDENCE AV and WOODLAND AV","KANSAS CITY","64124","PJ0534","CPD","U","1","ARR","B","M","53","N","39.1067","-94.5601","INDEPENDENCE KANSAS CITY
, AV 64124
(39.1067, -94.5601)"
"150016683","2015-03-10T00:00:00.000","20:57","2015-03-10T00:00:00.000","20:57",,,"403","13A","Agg Assault - Domest","232","E GREGORY BL and PASEO","KANSAS CITY","64130","PJ5373","MPD","U","1","ARR","B","F","33","Y","39.037","-94.5474","E GREGORY KANSAS CITY
, BL 64130
(39.037, -94.5474)"
"150070262","2015-09-30T00:00:00.000","14:13","2015-09-30T00:00:00.000","14:05",,,"301","120","Strong Arm Robbery","134","W EMANUEL CLEAVER II BL and J C NICHOLS PK","KANSAS CITY","64111","PJ3706","CPD","N","1","VIC","W","F","20","N","39.0517","-94.5958","W EMANUEL CLEAVER BL KANSAS CITY
, II 64111
(39.0517, -94.5958)"
"150057145","2015-08-13T00:00:00.000","22:38","2015-08-13T00:00:00.000","22:38",,,"799",,"Auto Theft Outside S","322","LISTER AV and E TRUMAN RD","KANSAS CITY","64128","PJ1432","EPD","U","1","VIC","U","F",,"N","39.0942","-94.5267","E LISTER KANSAS CITY
, AV 64128
(39.0942, -94.5267)"
"150017999","2015-03-16T00:00:00.000","9:45","2015-03-16T00:00:00.000","9:45",,,"1770","90C","Sex Off Indecent Exp","314","GARNER AV and MONROE AV","KANSAS CITY","64124","PJ0476","EPD","U","2","VIC","W","F",,"N","39.1086","-94.5375","GARNER KANSAS CITY
, AV 64124
(39.1086, -94.5375)"
"150061706","2015-08-30T00:00:00.000","21:58","2015-08-30T00:00:00.000","21:55","2015-08-30T00:00:00.000","22:30","1546","520","Weapons Law Violatio","212","E GREGORY BL and SOUTH BENTON AV","KANSAS CITY","64131","PJ5370","MPD","U","1","VIC",,,,"Y","38.9979","-94.5534","E SOUTH GREGORY KANSAS CITY
, BL 64131
(38.9979, -94.5534)"
"150029604","2015-05-02T00:00:00.000","16:00","2015-05-02T00:00:00.000","16:00",,,"840","90Z","Resisting an Officer","312","WILSON and TOPPING","KANSAS CITY","64123","PJ0608","EPD","U","3","ARR","W","M","39","N","39.105","-94.5144","WILSON KANSAS CITY
,  64123
(39.105, -94.5144)"
"150089720","2015-12-13T00:00:00.000","4:26","2015-12-13T00:00:00.000","4:26",,,"302","120","Armed Robbery","134","J C NICHOLS PK and WARD PK S","KANSAS CITY","64111","PJ3754","CPD","U","2","SUS","B","M","20","Y","39.0517","-94.5958","J C NICHOLS S KANSAS CITY
, PK 64111
(39.0517, -94.5958)"
"150093053","2015-12-27T00:00:00.000","14:38","2015-12-27T00:00:00.000","14:00",,,"302","120","Armed Robbery","314","BRIGHTON AV and THOMPSON AV","KANSAS CITY","64124","PJ0520","EPD","N","1","VIC","W","M",,"Y","39.1072","-94.5237","BRIGHTON KANSAS CITY
, AV 64124
(39.1072, -94.5237)"
"150000073","2015-01-01T00:00:00.000","8:08","2015-01-01T00:00:00.000","8:08",,,"702","240","Auto Theft","415","NW BARRY RD and N LINE CREEK PK","KANSAS CITY","64151","PP0391","NPD","N","1","ARR","B","F",,"N","39.2047","-94.6301","N BARRY RD KANSAS CITY
, NW 64151
(39.2047, -94.6301)"
"150049575","2015-07-17T00:00:00.000","12:39","2015-07-17T00:00:00.000","2:00","2015-07-17T00:00:00.000","2:20","2601","90Z","Misc Violation","133","PENNSYLVANIA AV and WESTPORT RD","KANSAS CITY","64111","PJ3218","CPD","N","1","VIC","W","F","27","N","39.0529","-94.5915","PENNSYLVANIA KANSAS CITY
, AV 64111
(39.0529, -94.5915)"
"150060975","2015-08-28T00:00:00.000","0:36","2015-08-28T00:00:00.000","0:36",,,"1401","290","Property Damage","133","PENNSYLVANIA AV and WESTPORT RD","KANSAS CITY","64111","PJ3218","CPD","U","1","ARR","W","M","25","N","39.0529","-94.5915","PENNSYLVANIA KANSAS CITY
, AV 64111
(39.0529, -94.5915)"
"150092666","2015-12-25T00:00:00.000","6:44","2015-12-25T00:00:00.000","6:10",,,"401","13A","Aggravated Assault (","312","INDEPENDENCE AV and WALLACE AV","KANSAS CITY","64125","PJ0736","EPD","N","1","VIC","W","M","26","Y","39.1039","-94.4834","INDEPENDENCE KANSAS CITY
, AV 64125
(39.1039, -94.4834)"
"150012566","2015-02-21T00:00:00.000","23:21","2015-02-21T00:00:00.000","23:00",,,"2402","90C","Disorderly Conduct","133","PENNSYLVANIA AV and WESTPORT RD","KANSAS CITY","64111","PJ3218","CPD","U","1","VIC","W","M","24","N","39.0529","-94.5915","PENNSYLVANIA KANSAS CITY
, AV 64111
(39.0529, -94.5915)"
"150049509","2015-07-17T00:00:00.000","8:16","2015-07-17T00:00:00.000","8:16",,,"302","120","Armed Robbery","313","INDEPENDENCE AV and INDIANA AV","KANSAS CITY","64124","PJ0613","EPD","N","1","SUS","W","M",,"N","39.106","-94.5423","INDEPENDENCE KANSAS CITY
, AV 64124
(39.106, -94.5423)"
"150080307","2015-11-06T00:00:00.000","17:24","2015-11-06T00:00:00.000","17:24",,,"1546","520","Weapons Law Violatio","533","HOLMES RD and E RED BRIDGE RD","KANSAS CITY","64114","PJ6959","SPD","U","1","VIC",,,,"Y","38.9257","-94.5834","E HOLMES KANSAS CITY
, RD 64114
(38.9257, -94.5834)"
"150071898","2015-10-06T00:00:00.000","17:12","2015-10-06T00:00:00.000","17:12",,,"2601","90Z","Misc Violation","311","N CHESTNUT TF and NICHOLSON AV","KANSAS CITY","64120","PJ0085","EPD","U","1","VIC",,,,"N","39.1243","-94.5506","N CHESTNUT KANSAS CITY
, TF 64120
(39.1243, -94.5506)"
"150026698","2015-04-20T00:00:00.000","23:03","2015-04-20T00:00:00.000","23:03",,,"2601","90Z","Misc Violation","311","N MONTGALL AV and NICHOLSON AV","KANSAS CITY","64120","PJ0085","EPD","U","1","VIC",,,,"N","39.1243","-94.5492","N MONTGALL KANSAS CITY
, AV 64120
(39.1243, -94.5492)"
"150051951","2015-07-25T00:00:00.000","20:54","2015-07-25T00:00:00.000","20:50",,,"1849","35A","Possession/Sale/Dist","321","INDIANA AV and E TRUMAN RD","KANSAS CITY","64127","PJ1283","EPD","U","1","VIC",,,,"N","39.0944","-94.5425","E INDIANA KANSAS CITY
, AV 64127
(39.0944, -94.5425)"
"150009282","2015-02-07T00:00:00.000","21:46","2015-02-07T00:00:00.000","21:46",,,"1546","520","Weapons Law Violatio","321","JACKSON AV and E TRUMAN RD","KANSAS CITY","64124","PJ1377","EPD","U","1","VIC",,,,"Y","39.094","-94.5332","E JACKSON KANSAS CITY
, AV 64124
(39.094, -94.5332)"
"150009951","2015-02-10T00:00:00.000","13:59","2015-01-13T00:00:00.000","22:00","2015-01-13T00:00:00.000","22:30","301","120","Strong Arm Robbery","311","HARDESTY AV and ST JOHN AV","KANSAS CITY","64123","PJ0294","EPD","N","2","SUS","W","M",,"N","39.1125","-94.5187","HARDESTY KANSAS CITY
, AV 64123
(39.1125, -94.5187)"
"150057651","2015-08-15T00:00:00.000","20:53","2015-08-15T00:00:00.000","20:52",,,"401","13A","Aggravated Assault (","632","N CHOUTEAU TF and N CLEVELAND AV","KANSAS CITY","64117","PC1140","SCP","U","2","VIC","W","M",,"Y","39.173","-94.5246","N N CHOUTEAU KANSAS CITY
, TF 64117
(39.173, -94.5246)"
"150052995","2015-07-29T00:00:00.000","20:48","2015-07-29T00:00:00.000","20:48",,,"1546","520","Weapons Law Violatio","344","BLUE PK and HARDESTY AV","KANSAS CITY","64110","PJ3857","EPD","U","1","VIC",,,,"Y","39.0489","-94.5743","BLUE KANSAS CITY
, PK 64110
(39.0489, -94.5743)"
"150077168","2015-10-26T00:00:00.000","15:22","2015-10-26T00:00:00.000","15:20",,,"802","13B","Non Agg Assault Dome","543","BLUE RIDGE BL and HOLIDAY DR","KANSAS CITY","64134","PJ7250","SPD","U","1","VIC","B","F","26","N","38.9146","-94.5146","BLUE RIDGE KANSAS CITY
, BL 64134
(38.9146, -94.5146)"
"150007993","2015-02-03T00:00:00.000","0:09","2015-02-03T00:00:00.000","0:09",,,"1849","35A","Possession/Sale/Dist","311","CYPRESS AV and ST JOHN AV","KANSAS CITY","64124","PJ0297","EPD","U","1","ARR","W","M","43","N","39.1084","-94.5516","CYPRESS KANSAS CITY
, AV 64124
(39.1084, -94.5516)"
"150048447","2015-07-13T00:00:00.000","14:51","2015-07-13T00:00:00.000","14:45",,,"401","13A","Aggravated Assault (","634","N CHOUTEAU TF and NE VIVION RD","KANSAS CITY","64117","PC0788","SCP","U","1","VIC","W","M","19","Y","39.173","-94.5246","N CHOUTEAU TF KANSAS CITY
, NE 64117
(39.173, -94.5246)"
"150004762","2015-01-21T00:00:00.000","10:40","2015-01-21T00:00:00.000","10:34","2015-01-21T00:00:00.000","15:28","1651","40A","Prostitution/Patroni","999","E INDEPENDENCE AV and N PARK AV","INDEPENDENCE","64124","PJX007","OSPD","U","1","VIC",,,,"N","39.1084","-94.5516","E INDEPENDENCE AV INDEPENDENCE
, AV 64124
(39.1084, -94.5516)"
"150040012","2015-06-11T00:00:00.000","21:11","2015-06-11T00:00:00.000","19:00",,,"301","120","Strong Arm Robbery","314","MYRTLE AV and SMART AV","KANSAS CITY","64127","PJ0406","EPD","N","1","VIC","W","F","22","N","39.1094","-94.5352","MYRTLE KANSAS CITY
, AV 64127
(39.1094, -94.5352)"
"150076472","2015-10-23T00:00:00.000","22:02","2015-10-23T00:00:00.000","19:20","2015-10-23T00:00:00.000","21:35","640","23F","Stealing From Auto","113","E TRUMAN RD and WALNUT ST","KANSAS CITY","64108","PJ1306","CPD","U","2","VIC","W","F","40","N","39.0957","-94.5823","E TRUMAN KANSAS CITY
, RD 64108
(39.0957, -94.5823)"
"150021453","2015-03-30T00:00:00.000","19:09","2015-03-30T00:00:00.000","19:00",,,"2655","90J","Trespassing","313","BENTON BL and INDEPENDENCE AV","KANSAS CITY","64124","PJ0609","EPD","U","2","VIC",,,,"N","39.1061","-94.5446","BENTON KANSAS CITY
, BL 64124
(39.1061, -94.5446)"
"150054121","2015-08-02T00:00:00.000","21:28","2015-08-02T00:00:00.000","20:20",,,"403","13A","Agg Assault - Domest","212","ARARAT DR and BRISTOL AV","KANSAS CITY","64129","PJ4133","MPD","U","5","SUS","B","F",,"Y","39.0327","-94.5036","ARARAT KANSAS CITY
, DR 64129
(39.0327, -94.5036)"
"150092641","2015-12-24T00:00:00.000","23:15","2015-12-24T00:00:00.000","23:15",,,"1849","35A","Possession/Sale/Dist","341","E TRUMAN RD and WHITE AV","KANSAS CITY","64126","PJ1380","EPD","U","2","ARR","B","F","27","N","39.0939","-94.5124","E TRUMAN KANSAS CITY
, RD 64126
(39.0939, -94.5124)"
"150001064","2015-01-05T00:00:00.000","15:14","2015-01-05T00:00:00.000","15:14",,,"1546","520","Weapons Law Violatio","532","BLUE RIDGE BL and LONGVIEW RD","KANSAS CITY","65134","PJ7111","SPD","U","1","VIC",,,,"Y","38.9155","-94.5133","BLUE RIDGE KANSAS CITY
, BL 65134
(38.9155, -94.5133)"
"150047258","2015-07-09T00:00:00.000","3:15","2015-07-09T00:00:00.000","3:15",,,"401","13A","Aggravated Assault (","315","SMART AV and TOPPING AV","KANSAS CITY","64124","PJ0454","EPD","N","1","SUS","W","M",,"N","39.1087","-94.5142","SMART KANSAS CITY
, AV 64124
(39.1087, -94.5142)"
"150032478","2015-05-13T00:00:00.000","15:28","2015-05-13T00:00:00.000","15:28",,,"1401","290","Property Damage","141","E LINWOOD BLVD and TROOST AVE","KANSAS CITY","64111","PJ2539","CPD","U","1","ARR","B","M","54","N","39.0687","-94.5714","E LINWOOD BLVD KANSAS CITY
,  64111
(39.0687, -94.5714)"
"150087580","2015-12-05T00:00:00.000","2:12","2015-12-05T00:00:00.000","2:12",,,"1850","35B","Possession of Drug E","543","ARMITAGE DR and BLUE RIDGE BL","KANSAS CITY","64134","PJ7250","SPD","U","1","ARR","B","M","25","N","38.9109","-94.52","ARMITAGE BL KANSAS CITY
, DR 64134
(38.9109, -94.52)"
"150057462","2015-08-15T00:00:00.000","3:00","2015-08-15T00:00:00.000","3:00",,,"1401","290","Property Damage","133","PENNSYLVANIA AV and WESTPORT RD","KANSAS CITY","64110","PJ3218","CPD","U","1","VIC","B","M","23","N","39.0529","-94.5915","PENNSYLVANIA KANSAS CITY
, AV 64110
(39.0529, -94.5915)"
"150061730","2015-08-31T00:00:00.000","2:04","2015-08-31T00:00:00.000","2:04",,,"840","90Z","Resisting an Officer","331","E LINWOOD BL and WABASH AV","KANSAS CITY","64108","PJ2569","EPD","U","3","ARR","B","F","18","N","39.0681","-94.5541","E LINWOOD KANSAS CITY
, BL 64108
(39.0681, -94.5541)"
"150024660","2015-04-13T00:00:00.000","4:35","2015-04-13T00:00:00.000","4:35",,,"2100","90D","Driving Under Influe","542","BLUE RIDGE BL and OLD SANTA FE RD","KANSAS CITY","64138","PJ6481","SPD","U","1","ARR","W","M","52","N","38.9537","-94.5079","BLUE RIDGE KANSAS CITY
, BL 64138
(38.9537, -94.5079)"
"150005288","2015-01-23T00:00:00.000","9:50","2015-01-23T00:00:00.000","9:49",,,"1849","35A","Possession/Sale/Dist","243","E GREGORY BL and OLDHAM RD","KANSAS CITY","64132","PJ5603","MPD","U","1","VIC",,,,"N","38.9945","-94.5223","E GREGORY KANSAS CITY
, BL 64132
(38.9945, -94.5223)"
"150064425","2015-09-09T00:00:00.000","19:18","2015-09-09T00:00:00.000","19:18",,,"1546","520","Weapons Law Violatio","315","LAWNDALE AVE and ST JOHN AVE","KANSAS CITY","64123","PJ0300","EPD","U","1","VIC",,,,"Y","39.1124","-94.5152","LAWNDALE AVE KANSAS CITY
,  64123
(39.1124, -94.5152)"
"150072219","2015-10-07T00:00:00.000","22:38","2015-10-07T00:00:00.000","22:20",,,"401","13A","Aggravated Assault (","121","INDEPENDENCE AV and PARK AV","KANSAS CITY","64109","PJ0554","CPD","U","1","SUS","B","M",,"N","39.1065","-94.5545","INDEPENDENCE KANSAS CITY
, AV 64109
(39.1065, -94.5545)"
"150086699","2015-12-01T00:00:00.000","17:00","2015-12-01T00:00:00.000","16:55",,,"2601","90Z","Misc Violation","531","E BANNISTER RD and LYDIA AV","KANSAS CITY","64134","PJ6464","MPD","U","1","VIC","B","F","30","N","38.9551","-94.5727","E BANNISTER KANSAS CITY
, RD 64134
(38.9551, -94.5727)"
"150076152","2015-10-22T00:00:00.000","21:16","2015-10-22T00:00:00.000","21:16",,,"401","13A","Aggravated Assault (","543","FOOD LN and LONGVIEW RD","KANSAS CITY","64134","PJ7162","SPD","U","2","VIC","B","M","29","Y","38.915","-94.5053","FOOD KANSAS CITY
, LN 64134
(38.915, -94.5053)"
"150064766","2015-09-11T00:00:00.000","0:42","2015-09-10T00:00:00.000","21:50","2015-09-10T00:00:00.000","22:00","640","23F","Stealing From Auto","344","RAYTOWN RD and E STADIUM DR","KANSAS CITY","64133","PJ3047","EPD","U","1","SUS","U","U",,"N","39.0074","-94.4634","E RAYTOWN KANSAS CITY
, RD 64133
(39.0074, -94.4634)"
"150042209","2015-06-20T00:00:00.000","0:33","2015-06-17T00:00:00.000","12:00",,,"302","120","Armed Robbery","313","MYRTLE AV and THOMPSON AV","KANSAS CITY","64025","PJ0525","EPD","N","1","VIC","B","M","32","Y","39.1076","-94.5353","MYRTLE KANSAS CITY
, AV 64025
(39.1076, -94.5353)"
"150072964","2015-10-10T00:00:00.000","18:29","2015-10-10T00:00:00.000","18:29",,,"802","13B","Non Agg Assault Dome","112","ADMIRAL BL and CHARLOTTE ST","KANSAS CITY","64108","PJ0682","CPD","U","1","SUS","B","M","25","N","39.1052","-94.5737","ADMIRAL KANSAS CITY
, BL 64108
(39.1052, -94.5737)"
"150034538","2015-05-21T00:00:00.000","21:35","2015-05-21T00:00:00.000","21:35",,,"801","13B","Non Aggravated Assau","141","GILLHAM RD and E LINWOOD BL","KANSAS CITY","64109","PJ2537","CPD","N","1","ARR","B","M","55","N","39.0689","-94.5778","E GILLHAM BL KANSAS CITY
, RD 64109
(39.0689, -94.5778)"
"150026412","2015-04-19T00:00:00.000","23:18","2015-04-19T00:00:00.000","23:18",,,"2402","90C","Disorderly Conduct","133","MILL ST and WESTPORT RD","KANSAS CITY","64111","PJ3218","CPD","U","1","ARR","W","M","22","N","39.0525","-94.5923","MILL KANSAS CITY
, ST 64111
(39.0525, -94.5923)"
"150038804","2015-06-07T00:00:00.000","17:35","2015-06-07T00:00:00.000","17:35",,,"690","23H","Stealing All Other","123","E TRUMAN RD and WOODLAND AV","KANSAS CITY","64106","PJ1327","CPD","U","1","VIC","B","F","48","N","39.0951","-94.5609","E TRUMAN KANSAS CITY
, RD 64106
(39.0951, -94.5609)"
"150041616","2015-06-17T00:00:00.000","19:49","2015-06-17T00:00:00.000","19:49",,,"1850","35B","Possession of Drug E","125","E LINWOOD BL and WOODLAND AV","KANSAS CITY","64109","PJ2550","CPD","U","1","ARR","B","M","23","N","39.0684","-94.5622","E LINWOOD KANSAS CITY
, BL 64109
(39.0684, -94.5622)"
"150081268","2015-11-10T00:00:00.000","12:30","2015-11-10T00:00:00.000","12:00",,,"403","13A","Agg Assault - Domest","344","BYRAMS FORD RD and SNI-A-BAR RD","KANSAS CITY","64130","PJ4035","EPD","U","1","SUS","W","M","28","N","39.0311","-94.4833","BYRAMS FORD KANSAS CITY
, RD 64130
(39.0311, -94.4833)"
"150004737","2015-01-21T00:00:00.000","8:32","2015-01-20T00:00:00.000","20:00","2015-01-21T00:00:00.000","8:00","650","23G","Stealing Auto Parts/","132","E ARMOUR BL and GILLHAM RD","KANSAS CITY","64111","PJ2757","CPD","U","1","SUS","U","U",,"N","39.0636","-94.581","E ARMOUR KANSAS CITY
, BL 64111
(39.0636, -94.581)"
"150063726","2015-09-07T00:00:00.000","13:35","2015-09-07T00:00:00.000","13:35",,,"2601","90Z","Misc Violation","312","DONNELLY AV and INDEPENDENCE AV","KANSAS CITY","64123","PJ0708","EPD","U","1","VIC","W","M","35","N","39.1039","-94.4845","DONNELLY KANSAS CITY
, AV 64123
(39.1039, -94.4845)"
"150036328","2015-05-28T00:00:00.000","19:41","2015-05-25T00:00:00.000","17:00",,,"302","120","Armed Robbery","314","INDEPENDENCE AV and VAN BRUNT BL","KANSAS CITY","64123","PJ0622","EPD","U","1","SUS","B","M",,"Y","39.1055","-94.5261","INDEPENDENCE BRUNT BL KANSAS CITY
, AV 64123
(39.1055, -94.5261)"
"150085483","2015-11-27T00:00:00.000","2:38","2015-11-27T00:00:00.000","2:38",,,"1849","35A","Possession/Sale/Dist","315","INDEPENDENCE AV and WILSON AV","KANSAS CITY","64123","PJ0649","EPD","U","2","VIC",,,,"N","39.105","-94.5144","INDEPENDENCE KANSAS CITY
, AV 64123
(39.105, -94.5144)"
