"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","location_1"
"170031687","2017-05-03T00:00:00.000","08:51","2017-05-03T00:00:00.000","08:30",,,"401","13A","Aggravated Assault (","112","E 7 ST and MAIN ST","KANSAS CITY","64105","PJ0657","CPD","U","1","VIC","W","M","59","N","7 ST and MAIN ST
KANSAS CITY,  64105"
"170094407","2017-11-04T00:00:00.000","23:20","2017-11-04T00:00:00.000","23:10",,,"2655","90J","Trespassing","634","4800  N GLADSTONE AV","KANSAS CITY","64117","PC0983","SCP","U","1","VIC","W","F","18","N","4800 N GLADSTONE AV
KANSAS CITY,  64117"
"170098511","2017-11-20T00:00:00.000","14:00","2017-11-20T00:00:00.000","14:00",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","U","1","VIC",,,,"N","11600 E US
HW KANSAS CITY,  64133"
"170093046","2017-10-31T00:00:00.000","01:39","2017-10-31T00:00:00.000","01:39",,,"640","23F","Stealing From Auto","532","10300  HILLCREST RD","KANSAS CITY","64137","PJ6785","SPD","U","2","SUS","B","M",,"N","10300 HILLCREST RD
KANSAS CITY,  64137"
"170079367","2017-09-11T00:00:00.000","14:13","2017-09-11T00:00:00.000","14:13",,,"403","13A","Agg Assault - Domest","242","5400  MANCHESTER AVE","KANSAS CITY","64132","PJ5702","MPD","Y","1","VIC","B","F","27","Y","5400 MANCHESTER AVE
KANSAS CITY,  64132"
"170075561","2017-08-29T00:00:00.000","16:37","2017-07-29T00:00:00.000","10:54",,,"1002","250","Forged Checks","631","4800  N OAK TR","KANSAS CITY","64116","PC0863","NPD","U","1","SUS","U","U",,"N","4800 N OAK TR
KANSAS CITY,  64116"
"170023260","2017-04-02T00:00:00.000","00:14","2017-04-02T00:00:00.000","00:14",,,"1401","290","Property Damage","343","3500  ELMWOOD AV","KANSAS CITY","64127","PJ3019","EPD","Y","1","VIC","B","F","35","N","3500 ELMWOOD AV
KANSAS CITY,  64127"
"170107181","2017-12-24T00:00:00.000","14:06","2017-12-24T00:00:00.000","14:06",,,"2001","90F","Family Offense","141","3200  CAMPBELL ST","KANSAS CITY","64110","PJ2621","CPD","U","1","VIC","W","F",,"N","3200 CAMPBELL ST
KANSAS CITY,  64110"
"170006139","2017-01-25T00:00:00.000","04:26","2017-01-25T00:00:00.000","04:15",,,"670","23D","Stealing from Buildi","544","8600  E 97 TE","KANSAS CITY","64138","PJ6614","SPD","U","2","VIC","B","M","39","N","8600 E 97
TE KANSAS CITY,  64138"
"170001922","2017-01-08T00:00:00.000","18:45","2017-01-08T00:00:00.000","18:42",,,"302","120","Armed Robbery","143","4200  HARRISON ST","KANSAS CITY","64109","PJ3393","CPD","U","2","SUS","B","M",,"Y","4200 HARRISON ST
KANSAS CITY,  64109"
"170098456","2017-11-20T00:00:00.000","11:00","2017-11-20T00:00:00.000","11:00",,,"630","23C","Stealing Shoplifting","113","00  E 13 ST","KANSAS CITY","64106","PJ1087","CPD","N","1","SUS","B","M","49","N","00 E 13 ST
KANSAS CITY,  64106"
"170000151","2017-01-01T00:00:00.000","14:36","2017-01-01T00:00:00.000","14:36",,,"2655","90J","Trespassing","641","9200  NE M 152 HW","KANSAS CITY","64157","PC0406","SCP","U","1","VIC",,,,"N","9200 NE M
HW KANSAS CITY,  64157"
"170070483","2017-08-11T00:00:00.000","17:29","2017-08-11T00:00:00.000","17:25",,,"799",,"Auto Theft Outside S","311","ANDERSON AV and BENTON BL","KANSAS CITY","64126","PJ0332","EPD","U","1","VIC","U","M",,"N","ANDERSON AV
BL KANSAS CITY,  64126"
"170032256","2017-05-05T00:00:00.000","05:55","2017-05-05T00:00:00.000","05:50",,,"2655","90J","Trespassing","234","9400  MYRTLE AV","KANSAS CITY","64137","PJ6439","MPD","U","1","VIC","B","M","51","N","9400 MYRTLE AV
KANSAS CITY,  64137"
"160071068","2017-06-19T00:00:00.000","15:20","2017-06-19T00:00:00.000","13:36",,,"1849","35A","Possession/Sale/Dist",,"45TH AND PARK","KANSAS CITY","99999",,,"U","1","VIC",,,,"N","45TH
KANSAS CITY,  99999"
"170024905","2017-04-08T00:00:00.000","02:45","2017-04-08T00:00:00.000","02:45",,,"1401","290","Property Damage","223","5400  COLLEGE AV","KANSAS CITY","64132","PJ4323","MPD","U","1","SUS","U","U",,"N","5400 COLLEGE AV
KANSAS CITY,  64132"
"170079192","2017-09-10T00:00:00.000","22:13","2017-09-10T00:00:00.000","22:10",,,"630","23C","Stealing Shoplifting","132","3800  BROADWAY BL","KANSAS CITY","64111","PJ3045","CPD","U","1","SUS","B","M",,"N","3800 BROADWAY
BL KANSAS CITY,  64111"
"170020487","2017-03-22T00:00:00.000","17:40","2017-03-22T00:00:00.000","17:40",,,"1849","35A","Possession/Sale/Dist","342","8300  E US 40 HW","KANSAS CITY","64129","PJ2485","EPD","U","1","VIC",,,,"N","8300 E US
HW KANSAS CITY,  64129"
"170022391","2017-03-29T00:00:00.000","17:10","2017-03-29T00:00:00.000","17:10",,,"2601","90Z","Misc Violation","112","1100  LOCUST ST","KANSAS CITY","64110","PJ1029","CPD","U","1","VIC",,,,"N","1100 LOCUST ST
KANSAS CITY,  64110"
"170021310","2017-03-25T00:00:00.000","20:45","2017-03-25T00:00:00.000","20:45",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","U","1","ARR","W","M","41","N","11600 E US
HW KANSAS CITY,  64133"
"170101334","2017-12-01T00:00:00.000","22:02","2017-12-01T00:00:00.000","22:02",,,"2100","90D","Driving Under Influe","241","E MEYER BL and PROSPECT AV","KANSAS CITY","64130","PJ5087","MPD","U","1","VIC",,,,"N","E MEYER BL
KANSAS CITY,  64130"
"170079695","2017-09-12T00:00:00.000","14:47","2017-09-12T00:00:00.000","14:47",,,"2655","90J","Trespassing","342","42 and STERLING AV","KANSAS CITY","64133","PJ3460","EPD","U","1","VIC",,,,"N","42 and STERLING AV
KANSAS CITY,  64133"
"170022715","2017-03-30T00:00:00.000","21:08","2017-03-30T00:00:00.000","21:08",,,"2601","90Z","Misc Violation","123","E 18 ST and FOREST AV","KANSAS CITY","64108","PJ1496","CPD","U","2","VIC",,,,"N","18 ST and FOREST AV
KANSAS CITY,  64108"
"170045694","2017-05-17T00:00:00.000","20:41","2017-05-17T00:00:00.000","20:30",,,"801","13B","Non Aggravated Assau","142","3800  PASEO","KANSAS CITY","64110","PJ3088","CPD","U","1","VIC","B","M","38","N","3800 PASEO
KANSAS CITY,  64110"
"170001052","2017-01-05T00:00:00.000","09:14","2017-01-05T00:00:00.000","09:14",,,"901","200","Arson","411","N OAK TRFY and NE VIVION RD","KANSAS CITY","99999","PC0863","NPD","U","1","VIC",,,,"N","N NE OAK TRFY
KANSAS CITY,  99999"
"170043932","2017-05-11T00:00:00.000","12:45","2017-05-11T00:00:00.000","10:15",,,"831","13C","Intimidation","421","7700  NW BARRY RD","KANSAS CITY","64155","PP0392","NPD","U","1","VIC","W","F",,"N","7700 NW BARRY RD
KANSAS CITY,  64155"
"170070600","2017-08-12T00:00:00.000","04:19","2017-08-12T00:00:00.000","03:00",,,"801","13B","Non Aggravated Assau","232","E 77 ST and TROOST AV","KANSAS CITY","64132","PJ5767","MPD","U","1","SUS","B","F","40","N","77 ST and TROOST AV
KANSAS CITY,  64132"
"170086866","2017-10-07T00:00:00.000","16:57","2017-10-07T00:00:00.000","16:57",,,"630","23C","Stealing Shoplifting","234","8500  STATE LINE RD","KANSAS CITY","64130","PJ6076","MPD","N","1","ARR","W","M",,"N","8500 STATE LINE RD
KANSAS CITY,  64130"
"170024031","2017-04-05T00:00:00.000","07:46","2017-04-04T00:00:00.000","23:00",,,"501","220","Burglary - Residence","234","00  W 85 ST","KANSAS CITY","64114","PJ6096","MPD","U","1","VIC","W","M","35","N","00 W 85 ST
KANSAS CITY,  64114"
"170063899","2017-07-22T00:00:00.000","06:03","2017-07-21T00:00:00.000","21:16",,,"690","23H","Stealing All Other","333","4000  AGNES AV","KANSAS CITY","64130","PJ3280","EPD","U","4","SUS","B","M",,"N","4000 AGNES AV
KANSAS CITY,  64130
(39.053341, -94.549087)"
"170020565","2017-03-23T00:00:00.000","01:25","2017-03-23T00:00:00.000","01:25",,,"1850","35B","Possession of Drug E","131","3700  BROADWAY BL","KANSAS CITY","64111","PJ2968","CPD","U","1","VIC",,,,"N","3700 BROADWAY
BL KANSAS CITY,  64111"
"170058439","2017-07-02T00:00:00.000","19:47","2017-07-02T00:00:00.000","19:47",,,"650","23G","Stealing Auto Parts/","234","9400  HOLMES RD","KANSAS CITY","64131","PJ6368","MPD","U","1","SUS","U","U",,"N","9400 HOLMES RD
KANSAS CITY,  64131"
"170027433","2017-04-17T00:00:00.000","07:42","2017-04-15T00:00:00.000","02:00",,,"670","23D","Stealing from Buildi","113","00  E 13 ST","KANSAS CITY","64106","PJ1087","CPD","U","1","VIC","W","F","29","N","00 E 13 ST
KANSAS CITY,  64106"
"170079395","2017-09-11T00:00:00.000","16:15","2017-09-11T00:00:00.000","16:15",,,"630","23C","Stealing Shoplifting","344","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","U","1","VIC",,,,"N","11600 E US
HW KANSAS CITY,  64133"
"170095966","2017-11-10T00:00:00.000","19:40","2017-11-10T00:00:00.000","19:40",,,"1849","35A","Possession/Sale/Dist","345","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","U","2","VIC",,,,"N","11600 E US
HW KANSAS CITY,  64133"
"170099411","2017-11-24T00:00:00.000","08:30","2017-11-24T00:00:00.000","08:15",,,"801","13B","Non Aggravated Assau","113","00  E 12 ST","KANSAS CITY","64106","PJ1087","CPD","U","1","ARR","W","M","43","N","00 E 12 ST
KANSAS CITY,  64106"
"170093716","2017-11-02T00:00:00.000","12:18","2017-11-02T00:00:00.000","12:18",,,"302","120","Armed Robbery","333","3800  CHESTNUT AV","KANSAS CITY","64130","PJ3105","EPD","U","2","SUS","B","F","26","Y","3800 CHESTNUT AV
KANSAS CITY,  64130"
"170068718","2017-08-05T00:00:00.000","11:51","2017-08-04T00:00:00.000","16:00","2017-08-05T00:00:00.000","11:51","702","240","Auto Theft","342","8900  E US 40 HW","KANSAS CITY","64129","PJ2738","EPD","U","5","VIC",,,,"N","8900 E US
HW KANSAS CITY,  64129"
"170095902","2017-11-10T00:00:00.000","14:59","2017-11-10T00:00:00.000","02:00","2017-11-10T00:00:00.000","14:00","640","23F","Stealing From Auto","212","BLUE PK E and I 435 HW","KANSAS CITY","64133","PJ4600","MPD","U","1","SUS","U","U",,"N","435 HW
KANSAS CITY,  64133"
"170069298","2017-08-07T00:00:00.000","18:21","2017-08-07T00:00:00.000","18:21",,,"1849","35A","Possession/Sale/Dist",,"0  ST GRAND AV","KANSAS CITY","64106",,,"U","1","ARR","W","M","41","N","0 ST GRAND AV
KANSAS CITY,  64106"
"170014140","2017-02-25T00:00:00.000","20:24","2017-02-25T00:00:00.000","20:24",,,"302","120","Armed Robbery","141","HARRISON PK and HOLMES ST","KANSAS CITY","64110","PJ2975","CPD","U","1","VIC","W","M","21","Y","HARRISON PK
KANSAS CITY,  64110"
"170023467","2017-04-02T00:00:00.000","23:34","2017-04-02T00:00:00.000","23:34",,,"302","120","Armed Robbery","213","BLUE RIDGE CT and SNI-A-BAR RD","KANSAS CITY","64133","PJ4246","MPD","N","2","SUS","B","M","20","Y","BLUE RIDGE CT
KANSAS CITY,  64133"
"170025070","2017-04-08T00:00:00.000","17:51","2017-04-08T00:00:00.000","17:20",,,"302","120","Armed Robbery","334","5500  E 19TH TER","KANSAS CITY","64127","PJ3725","EPD","U","1","SUS","B","M",,"Y","5500 E 19TH TER
KANSAS CITY,  64127"
"170007082","2017-01-28T00:00:00.000","21:15","2017-01-28T00:00:00.000","21:15",,,"802","13B","Non Agg Assault Dome","341","6600  E TRUMAN RD","KANSAS CITY","64127","PJ1445","EPD","U","1","VIC","W","F","35","N","6600 E TRUMAN RD
KANSAS CITY,  64127"
"170014893","2017-03-01T00:00:00.000","08:31","2017-03-01T00:00:00.000","06:15",,,"702","240","Auto Theft","345","4000  BLUE RIDGE CT","KANSAS CITY","64133","PJ3492","EPD","N","1","VIC","B","F","26","N","4000 BLUE RIDGE CT
KANSAS CITY,  64133"
"170054397","2017-06-18T00:00:00.000","13:44","2017-06-18T00:00:00.000","12:47",,,"702","240","Auto Theft","231","7400  STATE LINE RD","KANSAS CITY","64112","PJ5545","MPD","U","2","SUS","W","F",,"N","7400 STATE LINE RD
KANSAS CITY,  64112"
"170012504","2017-02-19T00:00:00.000","14:00","2017-02-19T00:00:00.000","13:15",,,"1401","290","Property Damage","134","W 47 ST and J C NICHOLS PKWY","KANSAS CITY","64111","PJ3706","CPD","U","1","SUS","U","U",,"N","47 ST and J C NICHOLS PKWY
KANSAS CITY,  64111"
"170027712","2017-04-18T00:00:00.000","03:39","2017-04-18T00:00:00.000","03:00",,,"2655","90J","Trespassing","115","2400  GRAND BL","KANSAS CITY","64106","PJ2003","CPD","U","1","ARR","B","M","67","N","2400 GRAND
BL KANSAS CITY,  64106"
"170019063","2017-03-17T00:00:00.000","10:55","2017-03-17T00:00:00.000","00:30","2017-03-17T00:00:00.000","10:45","401","13A","Aggravated Assault (","545","8600  E 114 TE","KANSAS CITY","64134","PJ7207","SPD","U","2","VIC","B","F",,"Y","8600 E 114
TE KANSAS CITY,  64134"
"170101862","2017-12-04T00:00:00.000","08:44","2017-12-04T00:00:00.000","08:40",,,"1849","35A","Possession/Sale/Dist","123","1600  FOREST AV","KANSAS CITY","64106","PJ1424","CPD","U","1","VIC",,,,"N","1600 FOREST AV
KANSAS CITY,  64106"
"170074792","2017-08-26T00:00:00.000","23:10","2017-08-26T00:00:00.000","23:10",,,"2601","90Z","Misc Violation","112","1100  LOCUST ST","KANSAS CITY","64110","PJ1029","CPD","U","1","VIC","U","U",,"N","1100 LOCUST ST
KANSAS CITY,  64110"
"170071904","2017-08-16T00:00:00.000","22:11","2017-08-16T00:00:00.000","22:00",,,"670","23D","Stealing from Buildi","312","8500  WILSON AV","KANSAS CITY","64127","PJ0511","EPD","U","1","VIC","W","F","62","N","8500 WILSON AV
KANSAS CITY,  64127"
"170052096","2017-06-10T00:00:00.000","08:05","2017-06-10T00:00:00.000","05:30",,,"403","13A","Agg Assault - Domest","343","2800  CHELSEA AV","KANSAS CITY","64123","PJ2323","EPD","Y","1","VIC","B","F","35","N","2800 CHELSEA AV
KANSAS CITY,  64123"
"170102961","2017-12-08T00:00:00.000","04:24","2017-12-08T00:00:00.000","04:24",,,"502","220","Burglary - Non Resid","344","4600  S BRENTWOOD AV","KANSAS CITY","64133","PJ4034","EPD","U","1","SUS","U","U",,"N","4600 S BRENTWOOD AV
KANSAS CITY,  64133"
"170104478","2017-12-13T00:00:00.000","20:48","2017-12-13T00:00:00.000","20:48",,,"302","120","Armed Robbery","324","2400  VAN BRUNT BL","KANSAS CITY","64127","PJ2104","EPD","U","4","SUS","B","M",,"N","2400 VAN
BRUNT BL KANSAS CITY,  64127"
"170071881","2017-08-16T00:00:00.000","21:46","2017-08-16T00:00:00.000","21:46",,,"403","13A","Agg Assault - Domest","211","61ST ST  and  CLEVELAND AVE","KANSAS CITY","64130",,,"Y","1","VIC","B","M",,"N","61ST ST
KANSAS CITY,  64130"
"170045531","2017-05-17T00:00:00.000","11:57","2017-05-17T00:00:00.000","08:00",,,"1198","26F","Identity Theft","644","9600  NE 110TH ST","KANSAS CITY","64157","PC0086","SCP","N","1","SUS","U","U",,"N","9600 NE 110TH ST
KANSAS CITY,  64157"
"170050096","2017-06-03T00:00:00.000","00:30","2017-06-03T00:00:00.000","00:01",,,"670","23D","Stealing from Buildi","131","E 42 TE and MILL ST","KANSAS CITY","64111","PJ3303","CPD","U","1","VIC","B","M","35","N","42 TE and MILL ST
KANSAS CITY,  64111"
"170025218","2017-04-09T00:00:00.000","10:56","2017-04-09T00:00:00.000","10:45",,,"690","23H","Stealing All Other","141","600  E LINWOOD BL","KANSAS CITY","64111","PJ2531","CPD","U","1","SUS","B","M","23","N","600 E LINWOOD
BL KANSAS CITY,  64111"
"160044285","2017-12-12T00:00:00.000","07:10",,,,,"301","120","Strong Arm Robbery",,,,"99999",,,"U","1","SUS","B","M","56","N","
,  99999"
"170083798","2017-09-26T00:00:00.000","16:12","2017-09-26T00:00:00.000","14:00",,,"302","120","Armed Robbery","533","W 97 ST and WORNALL RD","KANSAS CITY","64131","PJ6515","SPD","U","1","VIC","W","M","26","Y","97 ST and WORNALL RD
KANSAS CITY,  64131"
"170010957","2017-02-13T00:00:00.000","13:10","2017-02-13T00:00:00.000","13:08",,,"1401","290","Property Damage","112","E 8 ST and MAIN ST","KANSAS CITY","64106","PJ0716","CPD","U","2","VIC",,,,"N","8 ST and MAIN ST
KANSAS CITY,  64106"
"170028611","2017-04-21T00:00:00.000","12:02","2017-04-21T00:00:00.000","12:02",,,"650","23G","Stealing Auto Parts/","121","400  HIGHLAND AV","KANSAS CITY","64108","PJ0407","CPD","Y","1","VIC","B","M","22","N","400 HIGHLAND AV
KANSAS CITY,  64108"
"170065786","2017-07-25T00:00:00.000","19:31","2017-07-25T00:00:00.000","19:30",,,"1546","520","Weapons Law Violatio","145","1500  E 46 ST","KANSAS CITY","64130","PJ3704","CPD","U","1","ARR","B","M","18","Y","1500 E 46 ST
KANSAS CITY,  64130"
"170054710","2017-06-19T00:00:00.000","14:39","2017-06-19T00:00:00.000","14:30",,,"1401","290","Property Damage","138","800  W 39 ST","KANSAS CITY","64111","PJ3084","CPD","Y","1","SUS","W","M","34","N","800 W 39 ST
KANSAS CITY,  64111
(39.056926, -94.595768)"
"170086751","2017-10-07T00:00:00.000","09:20","2017-10-07T00:00:00.000","09:00",,,"802","13B","Non Agg Assault Dome","531","1500  E 97 ST","KANSAS CITY","64114","PJ6581","SPD","Y","1","VIC","B","F","20","N","1500 E 97 ST
KANSAS CITY,  64114"
"170010632","2017-02-12T00:00:00.000","02:19","2017-02-12T00:00:00.000","02:00",,,"401","13A","Aggravated Assault (","241","3500  E 67 ST","KANSAS CITY","64133","PJ5210","MPD","U","1","SUS","B","M",,"Y","3500 E 67 ST
KANSAS CITY,  64133"
"170066971","2017-07-30T00:00:00.000","05:51","2017-07-30T00:00:00.000","05:30",,,"802","13B","Non Agg Assault Dome","143","900  E 40 ST","KANSAS CITY","64111","PJ3230","CPD","U","1","VIC","W","F","27","N","900 E 40 ST
KANSAS CITY,  64111"
"170099932","2017-11-26T00:00:00.000","18:00","2017-11-26T00:00:00.000","16:21",,,"650","23G","Stealing Auto Parts/","345","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","U","1","SUS","U","U",,"N","11600 E US
HW KANSAS CITY,  64133"
"170022280","2017-03-29T00:00:00.000","11:52","2017-03-26T00:00:00.000","05:00",,,"702","240","Auto Theft","313","E 9 ST and INDIANA AV","KANSAS CITY","99999","PJ0884","EPD","U","1","VIC","W","M","51","N","9 ST and INDIANA AV
KANSAS CITY,  99999"
"170058790","2017-07-03T00:00:00.000","20:45","2017-07-03T00:00:00.000","20:44",,,"2601","90Z","Misc Violation","145","E 37 ST and BROOKLYN AV","KANSAS CITY","64109","PJ2935","CPD","U","1","ARR","W","M","69","N","37 ST and BROOKLYN AV
KANSAS CITY,  64109"
"170087518","2017-10-10T00:00:00.000","10:10","2017-10-10T00:00:00.000","10:10",,,"501","220","Burglary - Residence","545","7400  E 118 TE","KANSAS CITY","64134","PJ7307","SPD","U","3","SUS","B","M","18","N","7400 E 118
TE KANSAS CITY,  64134"
"170056558","2017-06-25T00:00:00.000","22:30","2017-06-25T00:00:00.000","22:00","2017-06-25T00:00:00.000","22:30","1401","290","Property Damage","632","4400  N WINN RD","KANSAS CITY","64119","PC1140","SCP","U","5","SUS","U","U",,"N","4400 N WINN RD
KANSAS CITY,  64119"
"170004958","2017-08-27T00:00:00.000","14:40","2017-08-27T00:00:00.000","14:40",,,"2100","90D","Driving Under Influe","633","N HIGHLAND AV and NE VIVION RD","KANSAS CITY","64119","PC0902","SCP","U","1","VIC",,,,"N","N NE HIGHLAND AV
KANSAS CITY,  64119"
"170057957","2017-06-30T00:00:00.000","19:00","2017-06-30T00:00:00.000","19:00",,,"301","120","Strong Arm Robbery","234","8600  CHESTNUT CI","KANSAS CITY","64130","PJ6160","MPD","N","1","VIC","B","F","20","N","8600 CHESTNUT
CI KANSAS CITY,  64130"
"170092980","2017-10-30T00:00:00.000","18:44","2017-10-27T00:00:00.000","18:00","2017-10-30T00:00:00.000","18:00","501","220","Burglary - Residence","231","300  E 81 ST","KANSAS CITY","64131","PJ5906","MPD","N","1","VIC","W","M","31","N","300 E 81 ST
KANSAS CITY,  64131"
"170087941","2017-10-11T00:00:00.000","17:18","2017-10-10T00:00:00.000","21:30","2017-10-11T00:00:00.000","07:30","501","220","Burglary - Residence","224","00  W 62 ST","KANSAS CITY","64113","PJ4842","MPD","U","1","SUS","U","U",,"N","00 W 62 ST
KANSAS CITY,  64113"
"170058717","2017-07-03T00:00:00.000","14:13","2017-07-03T00:00:00.000","14:00",,,"630","23C","Stealing Shoplifting","531","600  E BANNISTER RD","KANSAS CITY","64134","PJ6469","SPD","U","1","VIC",,,,"N","600 E BANNISTER RD
KANSAS CITY,  64134"
"170061095","2017-07-12T00:00:00.000","01:40","2017-07-12T00:00:00.000","01:40",,,"801","13B","Non Aggravated Assau","421","NW BARRY RD and I 29 HW","KANSAS CITY","64152","PP0317","NPD","U","1","VIC","W","F","27","N","29 HW
KANSAS CITY,  64152"
"170055139","2017-06-20T00:00:00.000","19:21","2017-06-20T00:00:00.000","19:21",,,"1849","35A","Possession/Sale/Dist","125","BROOKLYN AV and E LINWOOD BL","KANSAS CITY","64109","PJ2561","CPD","U","1","VIC",,,,"N","E BROOKLYN AV
BL KANSAS CITY,  64109"
"170101611","2017-12-03T00:00:00.000","05:44","2017-12-03T00:00:00.000","05:44",,,"1849","35A","Possession/Sale/Dist","141","3500  CHARLOTTE ST","KANSAS CITY","64108","PJ2843","CPD","U","1","ARR","W","M","34","N","3500 CHARLOTTE ST
KANSAS CITY,  64108"
"170051519","2017-06-08T00:00:00.000","10:00","2015-06-08T00:00:00.000","12:00",,,"210","11B","Forcible Sodomy","313","E 9 ST and BENTON BL","KANSAS CITY","64124","PJ0879","EPD","Y","1","VIC","W","F",,"N","9 ST
and BENTON BL KANSAS CITY,  64124"
"170105950","2017-12-19T00:00:00.000","15:22","2017-12-19T00:00:00.000","13:22",,,"1352","280","Stolen Property OFFE","321","E 12 ST and SPRUCE AV","KANSAS CITY","64124","PJ1122","EPD","U","1","VIC","U","U",,"N","12 ST and SPRUCE AV
KANSAS CITY,  64124"
"170073284","2017-08-21T00:00:00.000","21:45","2017-08-21T00:00:00.000","21:45",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","U","1","ARR","W","F","29","N","11600 E US
HW KANSAS CITY,  64133"
