"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","location"
"180012625","2018-02-21T00:00:00.000","02:24","2018-02-21T00:00:00.000","02:24",,,"2402","90C","Disorderly Conduct","124","2700  TROOST AV","KANSAS CITY","64108","PJ2224","CPD","U","1","ARR","W","M","28","N","2700 TROOST AV
KANSAS CITY,  64108"
"180012914","2018-02-22T00:00:00.000","04:18","2018-02-21T00:00:00.000","21:30","2018-02-22T00:00:00.000","03:00","702","240","Auto Theft","232","1400  E 66 TE","KANSAS CITY","64131","PJ5070","MPD","U","1","SUS","U","U",,"N","1400 E 66
TE KANSAS CITY,  64131
(39.008309, -94.5701)"
"180012792","2018-02-21T00:00:00.000","15:47","2018-02-21T00:00:00.000","15:00","2018-02-21T00:00:00.000","15:47","501","220","Burglary - Residence","315","100  OAKLEY AV","KANSAS CITY","64124","PJ0362","EPD","U","2","SUS","W","F",,"N","100 OAKLEY AV
KANSAS CITY,  64124
(39.112368, -94.516343)"
"180010980","2018-02-14T00:00:00.000","08:43","2018-02-13T00:00:00.000","21:30","2018-02-14T00:00:00.000","02:05","690","23H","Stealing All Other","411","500  NW 43 ST","KANSAS CITY","64116","PC1168","NPD","N","2","VIC","W","F","69","N","500 NW 43 ST
KANSAS CITY,  64116
(39.172081, -94.590179)"
"180013299","2018-02-23T00:00:00.000","17:20","2018-02-23T00:00:00.000","14:05",,,"640","23F","Stealing From Auto","115","2400  GILLHAM ST","KANSAS CITY","64108","PJ1880","CPD","U","1","SUS","W","M",,"N","2400 GILLHAM ST
KANSAS CITY,  64108
(39.083897, -94.579011)"
"180000297","2018-01-02T00:00:00.000","11:09","2018-01-01T00:00:00.000","22:00","2018-01-01T00:00:00.000","23:00","401","13A","Aggravated Assault (","231","400  W DARTMOUTH RD","KANSAS CITY","64114","PJ5302","MPD","N","2","VIC","W","F","41","Y","400 W DARTMOUTH RD
KANSAS CITY,  64114
(39.001176, -94.593971)"
"180012325","2018-02-19T00:00:00.000","15:31","2018-02-18T00:00:00.000","15:00",,,"670","23D","Stealing from Buildi","424","11700  N AMBASSADOR DR","KANSAS CITY","64153","PP0141","NPD","U","1","VIC","W","M","75","N","11700 N AMBASSADOR DR
KANSAS CITY,  64153
(39.306542, -94.682129)"
"180013324","2018-02-23T00:00:00.000","17:06","2018-02-23T00:00:00.000","08:05","2018-02-23T00:00:00.000","17:00","501","220","Burglary - Residence","415","6800  N MADISON AV","KANSAS CITY","64118","PC0557","NPD","U","1","SUS","U","U",,"N","6800 N MADISON AV
KANSAS CITY,  64118
(39.217486, -94.591877)"
"180009214","2018-02-06T00:00:00.000","19:54","2018-02-06T00:00:00.000","19:54",,,"1401","290","Property Damage","211","2600  SWOPE PK","KANSAS CITY","64130","PJ3933","MPD","U","2","SUS","B","M",,"N","2600 SWOPE PK
KANSAS CITY,  64130
(39.038949, -94.554257)"
"180000510","2018-01-03T00:00:00.000","10:05","2018-01-02T00:00:00.000","21:00","2018-01-03T00:00:00.000","07:00","702","240","Auto Theft","111","200  W 2 ST","KANSAS CITY","64102","PJ0375","CPD","U","1","SUS","U","U",,"N","200 W 2 ST
KANSAS CITY,  64102
(39.189972, -94.686383)"
"180012359","2018-02-19T00:00:00.000","18:13","2018-02-09T00:00:00.000","17:00","2018-02-19T00:00:00.000","17:00","702","240","Auto Theft","422","NW 103 ST and N LUCERNE AV","KANSAS CITY","64154","PP0245","NPD","U","1","SUS","U","U",,"N","103 ST and N LUCERNE AV
KANSAS CITY,  64154"
"180000478","2018-01-03T00:00:00.000","06:42","2018-01-03T00:00:00.000","06:05","2018-01-03T00:00:00.000","06:20","702","240","Auto Theft","642","10800  N HOLMES ST","KANSAS CITY","64155","PC0149","SCP","U","1","VIC","W","M","29","N","10800 N HOLMES ST
KANSAS CITY,  64155
(39.289619, -94.571478)"
"180012410","2018-02-20T00:00:00.000","00:05","2018-02-20T00:00:00.000","00:05",,,"302","120","Armed Robbery","132","3600  GILLHAM RD","KANSAS CITY","64109","PJ2908","CPD","U","1","VIC","A","M","26","Y","3600 GILLHAM RD
KANSAS CITY,  64109"
"180005253","2018-01-22T00:00:00.000","09:00","2018-01-22T00:00:00.000","09:00",,,"840","90Z","Resisting an Officer","342","8800  E 27 ST","KANSAS CITY","64129","PJ2193","EPD","U","2","VIC",,,,"N","8800 E 27 ST
KANSAS CITY,  64129
(39.074509, -94.479054)"
"180006584","2018-01-27T00:00:00.000","10:24","2018-01-27T00:00:00.000","10:20",,,"802","13B","Non Agg Assault Dome","233","8100  CAMPBELL ST","KANSAS CITY","64132","PJ5921","MPD","U","1","SUS","B","M","55","N","8100 CAMPBELL ST
KANSAS CITY,  64132
(38.980837, -94.578542)"
"180009214","2018-02-06T00:00:00.000","19:54","2018-02-06T00:00:00.000","19:54",,,"302","120","Armed Robbery","211","2600  SWOPE PK","KANSAS CITY","64130","PJ3933","MPD","U","1","VIC",,,,"Y","2600 SWOPE PK
KANSAS CITY,  64130
(39.038949, -94.554257)"
"180017903","2018-03-08T00:00:00.000","07:53","2018-03-08T00:00:00.000","05:30","2018-03-08T00:00:00.000","07:30","1401","290","Property Damage","232","6500  TROOST AV","KANSAS CITY","64130","PJ5033","MPD","U","1","SUS","U","U",,"N","6500 TROOST AV
KANSAS CITY,  64130
(39.009273, -94.57476)"
"180012860","2018-02-21T00:00:00.000","20:32","2018-02-21T00:00:00.000","19:10",,,"630","23C","Stealing Shoplifting","113","100  E 14 ST","KANSAS CITY","64108","PJ1241","CPD","U","1","VIC",,,,"N","100 E 14 ST
KANSAS CITY,  64108
(39.097214, -94.581878)"
"180000934","2018-01-04T00:00:00.000","20:28","2017-12-19T00:00:00.000","12:00","2018-01-04T00:00:00.000","09:00","690","23H","Stealing All Other","342","8600  E 23 ST","KANSAS CITY","64129","PJ2061","EPD","U","1","SUS","U","U",,"N","8600 E 23 ST
KANSAS CITY,  64129"
"180000492","2018-01-03T00:00:00.000","07:58","2018-01-02T00:00:00.000","08:00","2018-01-03T00:00:00.000","08:00","640","23F","Stealing From Auto","111","100  WALNUT ST","KANSAS CITY","64106","PJ0375","CPD","U","1","SUS","U","U",,"N","100 WALNUT ST
KANSAS CITY,  64106
(39.111453, -94.582607)"
"180000282","2018-01-02T00:00:00.000","11:21","2017-12-16T00:00:00.000","00:01","2017-12-17T00:00:00.000","10:30","670","23D","Stealing from Buildi","122","1100  TROOST AV","KANSAS CITY","64106","PJ1046","CPD","N","1","SUS","U","U",,"N","1100 TROOST AV
KANSAS CITY,  64106
(39.10068, -94.569846)"
"180013456","2018-02-24T00:00:00.000","12:28","2018-02-24T00:00:00.000","08:30","2018-02-24T00:00:00.000","12:15","501","220","Burglary - Residence","243","700  W 77 ST","KANSAS CITY","64114","PJ5691","MPD","U","1","SUS","U","U",,"N","700 W 77 ST
KANSAS CITY,  64114
(38.988847, -94.597693)"
"180011670","2018-02-16T00:00:00.000","20:30","2018-02-16T00:00:00.000","20:30",,,"2201","90G","Liquor Law Violaton","141","3200  TROOST AV","KANSAS CITY","64109","PJ2623","CPD","U","1","ARR","B","M","39","N","3200 TROOST AV
KANSAS CITY,  64109
(39.068336, -94.57145)"
"180013334","2018-02-23T00:00:00.000","20:46","2018-02-23T00:00:00.000","19:00","2018-02-23T00:00:00.000","20:30","640","23F","Stealing From Auto","123","E 18 ST and PASEO","KANSAS CITY","64108","PJ1511","CPD","U","1","VIC","W","M","41","N","18 ST
and PASEO KANSAS CITY,  64108"
"180013608","2018-02-25T00:00:00.000","04:11","2018-02-25T00:00:00.000","04:11",,,"802","13B","Non Agg Assault Dome","212","5300  OAK LEAF DR","KANSAS CITY","64129","PJ4311","MPD","Y","2","VIC","B","F","42","N","5300 OAK LEAF DR
KANSAS CITY,  64129
(39.028012, -94.502173)"
"180013621","2018-02-25T00:00:00.000","07:42","2018-02-24T00:00:00.000","22:30","2018-02-25T00:00:00.000","07:30","702","240","Auto Theft","345","4300  MOATS DR","KANSAS CITY","64133","PJ3756","EPD","N","1","SUS","U","U",,"N","4300 MOATS DR
KANSAS CITY,  64133
(39.043666, -94.440217)"
"180012755","2018-02-21T00:00:00.000","13:25","2018-02-16T00:00:00.000","20:30","2018-02-19T00:00:00.000","07:00","650","23G","Stealing Auto Parts/","544","8700  E 97 TE","KANSAS CITY","64134","PJ6620","SPD","U","1","SUS","U","U",,"N","8700 E 97
TE KANSAS CITY,  64134
(38.947215, -94.486644)"
"180013454","2018-02-24T00:00:00.000","12:44","2018-02-19T00:00:00.000","08:00",,,"1199","26G","Hacking/Computer Inv","642","1100  NE 113 TE","KANSAS CITY","64155","PC0081","SCP","N","2","SUS","U","M",,"N","1100 NE 113
TE KANSAS CITY,  64155"
"180000258","2018-01-02T00:00:00.000","09:17","2017-10-01T00:00:00.000","12:00","2017-10-07T00:00:00.000","12:00","210","11B","Forcible Sodomy","232","8000  MICHIGAN AV","KANSAS CITY","64131","PJ5912","MPD","U","2","VIC","B","F",,"N","8000 MICHIGAN AV
KANSAS CITY,  64131"
"180001261","2018-01-06T00:00:00.000","08:59","2018-01-05T00:00:00.000","22:30","2018-01-06T00:00:00.000","01:15","640","23F","Stealing From Auto","224","6000  TROOST AV","KANSAS CITY","64114","PJ4759","MPD","U","1","VIC","W","M","18","N","6000 TROOST AV
KANSAS CITY,  64114
(39.01794, -94.574309)"
"180012510","2018-02-20T00:00:00.000","13:57","2018-02-20T00:00:00.000","13:55",,,"403","13A","Agg Assault - Domest","123","2700  GROVE ST","KANSAS CITY","64109","PJ2232","CPD","N","2","VIC","B","F","53","N","2700 GROVE ST
KANSAS CITY,  64109
(39.077562, -94.566408)"
"180005253","2018-01-22T00:00:00.000","09:00","2018-01-22T00:00:00.000","09:00",,,"1352","280","Stolen Property OFFE","342","8800  E 27 ST","KANSAS CITY","64129","PJ2193","EPD","U","1","VIC",,,,"N","8800 E 27 ST
KANSAS CITY,  64129
(39.074509, -94.479054)"
"180000497","2018-01-03T00:00:00.000","09:00","2018-01-02T00:00:00.000","21:00","2018-01-03T00:00:00.000","09:00","640","23F","Stealing From Auto","131","1000  W 41 ST","KANSAS CITY","64111","PJ3225","CPD","U","1","SUS","U","U",,"N","1000 W 41 ST
KANSAS CITY,  64111
(39.054931, -94.597756)"
"180001294","2018-01-06T00:00:00.000","10:58","2018-01-05T00:00:00.000","16:00","2018-01-06T00:00:00.000","10:45","501","220","Burglary - Residence","344","3400  HARDESTY AV","KANSAS CITY","64127","PJ2842","EPD","N","1","VIC","B","M","39","N","3400 HARDESTY AV
KANSAS CITY,  64127"
"180001375","2018-01-06T00:00:00.000","17:19","2018-01-06T00:00:00.000","17:15","2018-01-06T00:00:00.000","17:29","620","23B","Stealing Purse Snatc","233","1400  E 80 ST","KANSAS CITY","64131","PJ5850","MPD","Y","1","ARR","B","M","38","N","1400 E 80 ST
KANSAS CITY,  64131
(38.983034, -94.571939)"
"180011171","2018-02-14T00:00:00.000","22:22","2018-02-14T00:00:00.000","16:00",,,"2601","90Z","Misc Violation","311","300  GLADSTONE BL","KANSAS CITY","64123","PJ0396","EPD","U","2","SUS","W","M",,"N","300 GLADSTONE
BL KANSAS CITY,  64123"
"180013002","2018-02-22T00:00:00.000","13:21","2018-02-22T00:00:00.000","03:00","2018-02-22T00:00:00.000","12:30","702","240","Auto Theft","134","W 49 ST and MERCIER ST","KANSAS CITY","64111","PJ3820","CPD","U","1","SUS","U","U",,"N","49 ST and MERCIER ST
KANSAS CITY,  64111"
"180012486","2018-02-20T00:00:00.000","10:00","2018-02-16T00:00:00.000","10:00","2018-02-19T00:00:00.000","10:45","680","23E","Stealing Coin Operat","999","14400  S US 71 HW","KANSAS CITY","64147","PJX006","OSPD","U","1","SUS","U","U",,"N","14400 S US
HW KANSAS CITY,  64147"
"180013601","2018-02-25T00:00:00.000","03:20","2018-02-25T00:00:00.000","03:05","2018-02-25T00:00:00.000","04:40","690","23H","Stealing All Other","112","200  W 12 ST","KANSAS CITY","64106","PJ1014","CPD","U","1","VIC","W","M","28","N","200 W 12 ST
KANSAS CITY,  64106
(39.189972, -94.686383)"
"180000723","2018-01-04T00:00:00.000","01:49","2018-01-03T00:00:00.000","23:58","2018-01-04T00:00:00.000","02:30","831","13C","Intimidation","324","2300  LISTER AV","KANSAS CITY","64127","PJ1959","EPD","U","1","VIC","W","M","46","N","2300 LISTER AV
KANSAS CITY,  64127
(39.083536, -94.527608)"
"180012191","2018-02-18T00:00:00.000","20:37","2018-02-15T00:00:00.000","20:30","2018-02-18T00:00:00.000","20:30","501","220","Burglary - Residence","321","1100  BENTON BL","KANSAS CITY","64127","PJ1109","EPD","U","1","VIC","W","M",,"N","1100 BENTON
BL KANSAS CITY,  64127
(39.100395, -94.544384)"
"180018446","2018-03-10T00:00:00.000","00:42","2018-03-10T00:00:00.000","00:30","2018-03-10T00:00:00.000","01:00","403","13A","Agg Assault - Domest","223","2900  E 61 ST","KANSAS CITY","64132","PJ4852","MPD","U","2","SUS","B","M","32","N","2900 E 61 ST
KANSAS CITY,  64132
(39.015743, -94.552309)"
"180013084","2018-02-22T00:00:00.000","20:13","2018-02-22T00:00:00.000","20:13",,,"802","13B","Non Agg Assault Dome","213","5200  SKILES AV","KANSAS CITY","64129","PJ4245","MPD","U","1","ARR","B","F","26","N","5200 SKILES AV
KANSAS CITY,  64129
(39.029277, -94.490373)"
"180013130","2018-02-23T00:00:00.000","00:51","2018-02-23T00:00:00.000","00:51",,,"802","13B","Non Agg Assault Dome","632","3600  N BALES AV","KANSAS CITY","64117","PC1380","SCP","Y","1","SUS","W","M","51","N","3600 N BALES AV
KANSAS CITY,  64117
(39.159498, -94.539324)"
"180012460","2018-02-20T00:00:00.000","09:14","2018-02-20T00:00:00.000","02:06",,,"2601","90Z","Misc Violation","242","7600  PROSPECT AV","KANSAS CITY","64132","PJ5702","MPD","U","1","SUS","U","M",,"N","7600 PROSPECT AV
KANSAS CITY,  64132
(38.987189, -94.557459)"
"180013334","2018-02-23T00:00:00.000","20:46","2018-02-23T00:00:00.000","19:00","2018-02-23T00:00:00.000","20:30","640","23F","Stealing From Auto","123","E 18 ST and PASEO","KANSAS CITY","64108","PJ1511","CPD","U","1","SUS","U","U",,"N","18 ST
and PASEO KANSAS CITY,  64108"
"180013533","2018-02-24T00:00:00.000","19:48","2018-02-24T00:00:00.000","19:48",,,"640","23F","Stealing From Auto","643","8500  N CHURCH RD","KANSAS CITY","64157","PC0282","SCP","U","1","SUS","U","U",,"N","8500 N CHURCH RD
KANSAS CITY,  64157
(39.246042, -94.458722)"
"180013495","2018-02-25T00:00:00.000","00:03","2018-02-24T00:00:00.000","15:49",,,"401","13A","Aggravated Assault (","545","10500  CORRINGTON AV","KANSAS CITY","64134","PJ6876","SPD","U","4","SUS","B","M",,"Y","10500 CORRINGTON AV
KANSAS CITY,  64134
(38.933554, -94.506005)"
"180012741","2018-02-21T00:00:00.000","11:21","2017-11-18T00:00:00.000","08:00",,,"831","13C","Intimidation","345","4300  NORTHERN AV","KANSAS CITY","64133","PJ3792","EPD","U","1","VIC","W","M","29","N","4300 NORTHERN AV
KANSAS CITY,  64133
(39.0428, -94.4524)"
"180012393","2018-02-19T00:00:00.000","21:30","2018-02-19T00:00:00.000","19:00",,,"2601","90Z","Misc Violation","412","5700  N PLAZA DR","KANSAS CITY","64118","PC0648","NPD","N","1","SUS","B","M",,"N","5700 N PLAZA DR
KANSAS CITY,  64118
(39.197117, -94.565924)"
"180012549","2018-02-20T00:00:00.000","17:01","2018-02-20T00:00:00.000","08:00","2018-02-20T00:00:00.000","15:45","650","23G","Stealing Auto Parts/","631","1400  NE PARVIN RD","KANSAS CITY","64116","PC1190","SCP","U","1","VIC","W","F","38","N","1400 NE PARVIN RD
KANSAS CITY,  64116
(39.168459, -94.563567)"
"180013501","2018-02-24T00:00:00.000","17:10","2018-02-23T00:00:00.000","06:20","2018-02-24T00:00:00.000","07:00","401","13A","Aggravated Assault (","121","400  WABASH AV","KANSAS CITY","64124","PJ0540","CPD","N","1","VIC","W","F","28","N","400 WABASH AV
KANSAS CITY,  64124
(39.109295, -94.5525)"
"180013275","2018-02-23T00:00:00.000","16:25","2018-02-23T00:00:00.000","15:40",,,"702","240","Auto Theft","143","E 45 ST and TROOST AV","KANSAS CITY","64110","PJ3553","CPD","U","1","SUS","U","U",,"N","45 ST and TROOST AV
KANSAS CITY,  64110"
"180013257","2018-02-23T00:00:00.000","15:38","2018-02-21T00:00:00.000","12:00","2018-02-23T00:00:00.000","09:00","670","23D","Stealing from Buildi","343","4900  E 40 PL","KANSAS CITY","64130","PJ3318","EPD","U","1","SUS","U","U",,"N","4900 E 40 PL
KANSAS CITY,  64130
(39.052142, -94.52798)"
"180000573","2018-01-03T00:00:00.000","13:28","2018-01-03T00:00:00.000","12:00","2018-01-03T00:00:00.000","13:00","501","220","Burglary - Residence","314","400  JACKSON AV","KANSAS CITY","64124","PJ0500","EPD","N","1","VIC","W","M","57","N","400 JACKSON AV
KANSAS CITY,  64124
(39.109186, -94.532866)"
"180013613","2018-02-25T00:00:00.000","06:00","2018-02-25T00:00:00.000","05:48",,,"1850","35B","Possession of Drug E","342","8300  E US 40 HW","KANSAS CITY","64131","PJ2485","EPD","U","1","VIC",,,,"N","8300 E US
HW KANSAS CITY,  64131"
"180007967","2018-02-01T00:00:00.000","20:04","2018-02-01T00:00:00.000","20:04","2018-02-01T00:00:00.000","20:30","799",,"Auto Theft Outside S","344","S EMANUEL CLEAVER II BL N and LEEDS TR","KANSAS CITY","64128","PJ2996","EPD","U","1","VIC",,,,"N","S EMANUEL CLEAVER II BL N
KANSAS CITY,  64128"
"180011336","2018-02-15T00:00:00.000","17:01","2018-02-13T00:00:00.000","08:30","2018-02-14T00:00:00.000","14:00","1120","26A","Fraud/Confidence Gam","641","8800  NE 82 ST","KANSAS CITY","64158","PC0406","SCP","N","1","SUS","U","U",,"N","8800 NE 82 ST
KANSAS CITY,  64158"
"180012924","2018-02-22T00:00:00.000","04:57","2018-02-22T00:00:00.000","03:00",,,"802","13B","Non Agg Assault Dome","125","3100  BROOKLYN AV","KANSAS CITY","64108","PJ2561","CPD","Y","1","VIC","B","M",,"N","3100 BROOKLYN AV
KANSAS CITY,  64108
(39.070002, -94.557483)"
"180009365","2018-02-07T00:00:00.000","11:08","2018-02-02T00:00:00.000","05:00","2018-02-07T00:00:00.000","11:58","799",,"Auto Theft Outside S","345","15600  WOODS CHAPEL RD","KANSAS CITY","64138","PJ5715","EPD","N","1","VIC","W","F",,"N","15600 WOODS CHAPEL RD
KANSAS CITY,  64138
(38.983644, -94.398972)"
"180013182","2018-02-23T00:00:00.000","09:20","2018-02-23T00:00:00.000","09:20",,,"2040","90Z","Violation Full Order","334","4400  NORTON AV","KANSAS CITY","64130","PJ3571","EPD","Y","1","VIC","B","F","44","N","4400 NORTON AV
KANSAS CITY,  64130
(39.045711, -94.536799)"
"180013417","2018-02-24T00:00:00.000","10:06","2018-02-13T00:00:00.000","15:41","2018-02-14T00:00:00.000","14:00","690","23H","Stealing All Other","311","300  N LAWN AV","KANSAS CITY","64123","PJ0226","EPD","U","1","SUS","U","U",,"N","300 N LAWN AV
KANSAS CITY,  64123
(39.115694, -94.526669)"
"180012800","2018-02-21T00:00:00.000","16:23","2018-02-20T00:00:00.000","23:00",,,"702","240","Auto Theft","233","1300  E 82 TE","KANSAS CITY","64131","PJ5955","MPD","U","1","SUS","U","U",,"N","1300 E 82
TE KANSAS CITY,  64131
(38.97982, -94.57315)"
"180013520","2018-02-24T00:00:00.000","19:00","2018-02-02T00:00:00.000","17:00",,,"1002","250","Forged Checks","534","10500  GRANDVIEW RD","KANSAS CITY","64137","PJ6818","SPD","U","2","SUS","W","M","21","N","10500 GRANDVIEW RD
KANSAS CITY,  64137
(38.934943, -94.541227)"
"180000482","2018-01-03T00:00:00.000","07:02","2018-01-03T00:00:00.000","04:30","2018-01-03T00:00:00.000","06:40","640","23F","Stealing From Auto","533","500  E 105 ST","KANSAS CITY","64131","PJ6764","SPD","U","1","VIC","W","F","20","N","500 E 105 ST
KANSAS CITY,  64131
(38.939121, -94.587421)"
"180001077","2018-01-05T00:00:00.000","12:58","2018-01-05T00:00:00.000","09:16","2018-01-05T00:00:00.000","09:21","630","23C","Stealing Shoplifting","414","8200  NW ROANRIDGE RD","KANSAS CITY","64151","PP0402","NPD","U","1","VIC",,,,"N","8200 NW ROANRIDGE RD
KANSAS CITY,  64151
(39.242671, -94.657502)"
"180013557","2018-02-24T00:00:00.000","19:16","2018-02-21T00:00:00.000","18:00","2018-02-23T00:00:00.000","06:40","2001","90F","Family Offense","644","11900  N COLLEGE AV","KANSAS CITY","64119","PC0032","SCP","Y","1","VIC","W","F",,"N","11900 N COLLEGE AV
KANSAS CITY,  64119"
"180011421","2018-02-15T00:00:00.000","22:17","2018-02-15T00:00:00.000","22:17",,,"1849","35A","Possession/Sale/Dist","212","E 63 TR and LEWIS RD","KANSAS CITY","64133","PJ4697","MPD","U","1","VIC",,,,"N","63 TR and LEWIS RD
KANSAS CITY,  64133"
"180012603","2018-02-20T00:00:00.000","21:07","2018-02-20T00:00:00.000","21:07",,,"401","13A","Aggravated Assault (","125","3300  WABASH AV","KANSAS CITY","64109","PJ2730","CPD","U","1","VIC","W","F","45","Y","3300 WABASH AV
KANSAS CITY,  64109
(39.066191, -94.554173)"
"180013588","2018-02-25T00:00:00.000","01:44","2018-02-24T00:00:00.000","01:44",,,"802","13B","Non Agg Assault Dome","543","6900  E 113 TE","KANSAS CITY","64134","PJ7135","SPD","Y","1","VIC","W","M","45","N","6900 E 113
TE KANSAS CITY,  64134"
"180013562","2018-02-24T00:00:00.000","22:41","2018-02-24T00:00:00.000","22:41",,,"2655","90J","Trespassing","343","5100  E LINWOOD BL","KANSAS CITY","64128","PJ2520","EPD","U","1","VIC",,,,"N","5100 E LINWOOD
BL KANSAS CITY,  64128
(39.069353, -94.52371)"
"180000261","2018-01-02T00:00:00.000","10:28","2018-01-01T00:00:00.000","02:30","2018-01-01T00:00:00.000","03:00","702","240","Auto Theft","133","900  WESTPORT RD","KANSAS CITY","64106","PJ3376","CPD","N","1","VIC","W","F","71","N","900 WESTPORT RD
KANSAS CITY,  64106
(39.050725, -94.596836)"
"180011276","2018-02-15T00:00:00.000","14:51","2018-02-15T00:00:00.000","14:51","2018-02-15T00:00:00.000","15:07","1352","280","Stolen Property OFFE","323","2600  PROSPECT AV","KANSAS CITY","64127","PJ2172","EPD","U","1","VIC",,,,"N","2600 PROSPECT AV
KANSAS CITY,  64127
(39.078772, -94.552412)"
"180012776","2018-02-21T00:00:00.000","14:57","2018-02-21T00:00:00.000","14:57",,,"2601","90Z","Misc Violation","333","E 41 ST and PROSPECT AV","KANSAS CITY","99999","PJ3271","EPD","U","1","VIC",,,,"N","41 ST and PROSPECT AV
KANSAS CITY,  99999
(39.05184, -94.553782)"
