"report_no","report_date","report_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","involvement","race","sex","age","firearmused_flag","location","age_range"
"KC21006738","2021-01-30T17:31:09.000","17:31","2021-01-30T17:25:00.000","17:25",,,"Assault (Aggravated)","13A","Aggravated Assault","241","6900  WALROND AVE","KANSAS CITY",,"PJ5329","MPD","false","VIC","W","M","30","false","POINT (-94.549737 39.001219)","25-34"
"KC21012999","2021-02-26T21:25:28.000","21:25","2021-02-26T21:25:00.000","21:25",,,"Robbery (Residential)","120","Robbery","422","3800  NW 85TH TER","KANSAS CITY","64154",,"NPD","false","VIC","W","F","19","true","POINT (-94.625767 39.249716)","18-24"
"KC21013428","2021-02-28T23:40:22.000","23:40","2021-02-28T23:40:00.000","23:40",,,"Domestic Violence Assault (Aggravated)","13B","Simple Assault","342","3000  OAKLEY AVE","KANSAS CITY","64128","PJ2562","EPD","true","VIC","B","F","60","false","POINT (-94.518299 39.070194)","55-64"
"KC21017466","2021-03-18T16:59:14.000","16:59","2021-03-18T16:55:00.000","16:55",,,"Domestic Violence Assault (Non-Aggravated)","13B","Simple Assault","534","11300  KENSINGTON AVE","KANSAS CITY","64137","PJ7092","SPD","false","CMP VIC","W","F","69","false","POINT (-94.539661 38.920558)","65-74"
"KC21006345","2021-01-28T22:13:12.000","22:13","2021-01-28T22:10:00.000","22:10","2021-01-28T23:07:00.000","23:07","Vehicular – Non-Injury",,,"243","GREGORY BLVD and SWOPE MEMORIAL DR","KANSAS CITY","64132",,"MPD","false","CHA VDR","W","M","24","false","POINT (-94.518313 38.996068)","18-24"
"KC21023389","2021-04-13T20:33:30.000","20:33","2021-04-13T20:20:00.000","20:20",,,"Domestic Violence Assault (Non-Aggravated)","13B","Simple Assault","233","1100  PRESIDENT AVE","KANSAS CITY",,,"MPD","true","SUS","B","M","53","false",,"45-54"
"KC21001115","2021-01-06T08:25:10.000","08:25","2020-12-06T12:34:00.000","12:34","2020-12-06T12:37:00.000","12:37","Stealing – Shoplift","23C","Shoplifting","422","3700  NW 90TH ST","KANSAS CITY","64154","PP0281","NPD","false","SUS","W","M","39","false","POINT (-94.615416 39.25597)","35-44"
"KC21013214","2021-02-27T20:36:40.000","20:36","2021-02-27T20:36:00.000","20:36",,,"Assault (Non-Aggravated) on Department Member/Outside Law Enforcement Officer","90J","Trespass of Real Property","113","00  E 13TH ST","KANSAS CITY","64106","PJ1087","CPD","false","VIC VOD OOA","B","M","50","false",,"45-54"
"KC21015489","2021-03-09T14:13:29.000","14:13","2021-03-09T14:13:00.000","14:13",,,"Sodomy - Juvenile","11B","Forcible Sodomy","333","3700  BALES AVE","KANSAS CITY","64128","PJ3038","EPD","false","VIC","B","F",,"false","POINT (-94.543043 39.058498)",
"KC21000968","2021-01-05T17:01:15.000","17:01","2021-01-05T16:37:00.000","16:37",,,"Domestic Violence Property Damage","290","Vandalism/Destruction of Property","333","3800  INDIANA AVE","KANSAS CITY","64128","PJ3120","EPD","false","SUS","B","M","26","false","POINT (-94.544284 39.056863)","25-34"
"KC21008616","2021-02-08T03:04:42.000","03:04","2021-02-08T03:04:00.000","03:04",,,"Property Damage","220","Burglary/Breaking and Entering","212","3800  E 67TH TER","KANSAS CITY",,"PJ5230","MPD","false","ARR CHA SUS","W","M","58","false","POINT (-94.542655 39.003748)","55-64"
"KC21001781","2021-01-08T16:51:42.000","16:51","2021-01-08T16:51:00.000","16:51",,,"Possession of Stolen Property","280","Stolen Property Offenses","314","INDEPENDENCE AVE and MYRTLE AVE","KANSAS CITY","64124","PJ0602","EPD","false","ARR SUS CHA VPA","W","M","45","false",,"45-54"
"KC21013833","2021-03-02T14:38:53.000","14:38","2021-03-02T14:38:00.000","14:38",,,"Stealing – Other","23H","All Other Larceny","121","E MISSOURI AVE and PASEO","KANSAS CITY","64106","PJ0326","CPD","false","ARR CHA SUS","B","M","18","false","POINT (-94.563015 39.109366)","18-24"
"KC21014937","2021-03-07T11:33:53.000","11:33","2021-02-25T14:00:00.000","14:00","2021-02-26T12:00:00.000","12:00","Stealing from Auto (Auto Part or Accessory)","23G","Theft of Vehicle Parts and Accessories","535","800  W 131ST PL","KANSAS CITY","64145","PJ7404","SPD","false","VIC","W","F","55","false","POINT (-94.603433 38.889268)","55-64"
"KC21016436","2021-03-13T20:26:19.000","20:26","2021-03-13T14:00:00.000","14:00","2021-03-13T20:15:00.000","20:15","Stealing from Auto (Theft from Auto)","23G","Theft of Vehicle Parts and Accessories","111","1800  GENESSEE ST","KANSAS CITY","64102","PJ1505","CPD","false","VIC","U","M","38","false","POINT (-94.605201 39.093352)","35-44"
"KC21000006","2021-01-01T00:01:02.000","00:01","2020-12-31T23:50:00.000","23:50","2021-01-01T00:02:00.000","00:02","Assault (Aggravated)","13A","Aggravated Assault","334","4400  CHESTNUT AVE","KANSAS CITY","64130","PJ3596","EPD","false","VIC","B","F","43","true","POINT (-94.551767 39.046164)","35-44"
"KC21006483","2021-01-29T14:18:06.000","14:18","2021-01-29T07:58:00.000","07:58",,,"Stealing – Shoplift","23C","Shoplifting","533","10200  WORNALL RD","KANSAS CITY","64114","PJ6693","SPD","false","VIC",,,,"false","POINT (-94.596531 38.943677)",
"KC21016483","2021-03-14T01:07:16.000","01:07","2021-03-14T00:15:00.000","00:15",,,"Abuse of a Child","13A","Aggravated Assault","321","2800  E 10TH ST","KANSAS CITY",,"PJ0924","EPD","false","VIC","B","F","38","false","POINT (-94.54891 39.101495)","35-44"
"KC21000252","2021-01-02T11:51:30.000","11:51","2021-01-02T00:30:00.000","00:30","2021-01-02T15:08:00.000","15:08","Violation of Ex-Parte Order of Protection","90Z","All Other Offenses","322","1800  NORTON AVE","KANSAS CITY","64127","PJ1632","EPD","false","CMP VIC","B","F","23","false",,"18-24"
"KC21017052","2021-03-16T19:30:22.000","19:30","2021-03-16T19:32:00.000","19:32",,,"Property Damage","290","Vandalism/Destruction of Property","121","500  HARRISON ST","KANSAS CITY","64106",,"CPD","false","SUS","B","F","35","false","POINT (-94.572158 39.110332)","35-44"
"KC21007547","2021-02-03T12:35:24.000","12:35","2021-02-03T08:00:00.000","08:00","2021-02-03T12:00:00.000","12:00","Stealing – Other","23H","All Other Larceny","311","400  N QUINCY AVE","KANSAS CITY","64123","PJ0190","EPD","false","VIC","B","M","63","false",,"55-64"
"KC21002197","2021-01-10T20:50:08.000","20:50","2021-01-10T20:50:00.000","20:50",,,"Stealing – Shoplift","23C","Shoplifting","345","11600  E US 40 HWY E","KANSAS CITY","64133","PJ3601","EPD","false","VIC",,,,"false",,
"KC21017026","2021-03-16T17:42:42.000","17:42","2021-03-16T02:00:00.000","02:00",,,"Stealing from Auto (Auto Part or Accessory)","23G","Theft of Vehicle Parts and Accessories","641","8800  NE 82ND ST","KANSAS CITY","64158","PC0406","SCP","false","VIC","B","F","63","false",,"55-64"
"KC21009799","2021-02-12T14:24:00.000","14:24","2021-02-12T14:24:00.000","14:24",,,"Trespass of Real Property","90J","Trespass of Real Property","422","8500  N BOARDWALK AVE","KANSAS CITY","64154","PP0321","NPD","false","VIC",,,,"false","POINT (-94.655536 39.252222)",
"KC21006847","2021-01-31T08:31:40.000","08:31","2021-01-29T16:00:00.000","16:00","2021-01-30T11:15:00.000","11:15","Property Damage","290","Vandalism/Destruction of Property","345","10500  E 42ND ST","KANSAS CITY","64133","PJ3504","EPD","false","VIC","B","F","57","false","POINT (-94.456239 39.046537)","55-64"
"KC21004581","2021-01-21T15:39:54.000","15:39","2021-01-15T18:00:00.000","18:00","2021-01-18T06:30:00.000","06:30","Property Damage","290","Vandalism/Destruction of Property","112","700  BROADWAY BLVD","KANSAS CITY","64105",,"CPD","false","VIC","W","M","24","false","POINT (-94.588179 39.105284)","18-24"
"KC21017641","2021-03-19T13:48:41.000","13:48","2021-03-19T13:45:00.000","13:45",,,"Stealing – Shoplift","23C","Shoplifting","542","9400  BLUE RIDGE BLVD","KANSAS CITY","64138","PJ6481","SPD","false","ARR CHA SUS","B","M","52","false","POINT (-94.507934 38.953129)","45-54"
"KC21001050","2021-01-05T20:45:21.000","20:45","2021-01-05T20:00:00.000","20:00",,,"Endangering the Welfare of a Child","90F","Family Offenses, Nonviolent","345","10500  E 46TH ST","KANSAS CITY","64133","PJ3792","EPD","false","VIC","B","F",,"false","POINT (-94.456508 39.03875)",
"KC21005983","2021-01-27T15:14:07.000","15:14","2021-01-27T10:58:00.000","10:58",,,"Stealing – Shoplift","23C","Shoplifting","633","5500  N ANTIOCH RD","KANSAS CITY","64118","PC0749","SCP","false","SUS","W","M",,"false",,
"KC21004663","2021-01-21T23:15:13.000","23:15","2021-01-21T23:15:00.000","23:15",,,"Property Damage","290","Vandalism/Destruction of Property","133","300  E 39TH ST","KANSAS CITY","64111","PJ3148","CPD","false","CMP VIC","W","M","30","false","POINT (-94.583076 39.056478)","25-34"
"KC21004263","2021-01-20T08:03:59.000","08:03","2021-01-20T08:03:00.000","08:03",,,"Property Damage","290","Vandalism/Destruction of Property","532","10000  HARDESTY AVE","KANSAS CITY","64137",,"SPD","false","VIC","W","F","21","false","POINT (-94.526261 38.943516)","18-24"
"KC21002377","2021-01-11T15:04:49.000","15:04","2021-01-11T15:00:00.000","15:00","2021-01-11T15:04:00.000","15:04","Stolen Auto","240","Motor Vehicle Theft","121","400  HIGHLAND AVE","KANSAS CITY",,,"CPD","false","SUS","B","M",,"false","POINT (-94.561518 39.110527)",
"KC21000760","2021-01-04T20:48:00.000","20:48","2021-01-04T20:45:00.000","20:45",,,"Stolen Auto","35B","Drug Equipment Violations","635","4600  N BRIGHTON AVE","KANSAS CITY","64117","PC1046","SCP","false","ARR CHA SUS","W","M","65","false","POINT (-94.521336 39.177579)","65-74"
"KC21004160","2021-01-19T16:52:00.000","16:52","2021-01-16T01:00:00.000","01:00","2021-01-16T04:00:00.000","04:00","Rape","11A","Forcible Rape","425","9500  N AMBASSADOR DR","KANSAS CITY","64154",,"NPD","false","VIC","W","F","28","false","POINT (-94.656512 39.263802)","25-34"
"KC21004915","2021-01-22T22:14:37.000","22:14","2021-01-22T22:14:00.000","22:14",,,"Abuse of a Child","13B","Simple Assault","124","2500  OLIVE ST","KANSAS CITY","64127","PJ2098","CPD","false","ARR SUS WIT CHA","B","F","44","false","POINT (-94.554606 39.080639)","35-44"
"KC21012668","2021-02-25T13:31:42.000","13:31","2021-02-25T13:31:00.000","13:31",,,"Disorderly Conduct","90C","Disorderly Conduct","212","5900  JACKSON AVE","KANSAS CITY","64130","PJ4745","MPD","false","VIC","W","F","32","false","POINT (-94.537154 39.018632)","25-34"
"KC21007697","2021-02-03T23:39:54.000","23:39","2021-02-03T23:39:00.000","23:39",,,"Possession/Sale/Distribution of a Controlled Substance","35A","Drug / Narcotic Violations","133","500  WESTPORT RD","KANSAS CITY","64111","PJ3226","CPD","false","ARR CHA INA SUS","B","M","48","false",,"45-54"
"KC21003166","2021-01-15T00:23:03.000","00:23","2021-01-15T00:23:00.000","00:23",,,"City/Municipal Warrant Arrest",,,"533","10600  JEFFERSON ST","KANSAS CITY","64114","PJ6815","SPD","false","ARR CHA SUS","W","M","49","false","POINT (-94.59924 38.935533)","45-54"
"KC21014724","2021-03-06T10:54:30.000","10:54","2021-03-05T09:18:00.000","09:18",,,"Identity Theft","26F","Identity Theft","122","1000  PASEO","KANSAS CITY","64106","PJ0985","CPD","false","VIC","B","F",,"false","POINT (-94.564301 39.10155)",
"KC21013085","2021-02-27T10:15:32.000","10:15","2021-02-26T22:00:00.000","22:00","2021-02-27T07:00:00.000","07:00","Property Damage","290","Vandalism/Destruction of Property","422","3800  NW 85TH TER","KANSAS CITY","64154",,"NPD","false","CMP VIC",,"M","22","false","POINT (-94.625767 39.249716)","18-24"
"KC21001796","2021-01-08T15:46:23.000","15:46","2021-01-08T15:46:00.000","15:46",,,"Domestic Violence Assault (Non-Aggravated)","13B","Simple Assault","322","1600  JACKSON AVE","KANSAS CITY","64127",,"EPD","false","VIC","B","M",,"false","POINT (-94.533265 39.093106)",
"KC21002770","2021-01-13T11:15:29.000","11:15","2021-01-06T12:00:00.000","12:00",,,"Assault (Aggravated)","13A","Aggravated Assault","134","4700  WYANDOTTE ST","KANSAS CITY","64112","PJ3733","CPD","false","CMP VIC","W","M","56","false","POINT (-94.589287 39.042206)","55-64"
"KC21017549","2021-03-19T06:29:53.000","06:29","2021-03-19T06:23:00.000","06:23",,,"Burglary (Non-Residential)","220","Burglary/Breaking and Entering","312","6000  INDEPENDENCE AVE S","KANSAS CITY","64125",,"EPD","false","SUS","W","M",,"false","POINT (-94.510854 39.104896)",
"KC21015507","2021-03-09T16:47:56.000","16:47","2021-03-09T16:30:00.000","16:30",,,"Property Damage","290","Vandalism/Destruction of Property","314","300  VAN BRUNT BLVD","KANSAS CITY","64124","PJ0435","EPD","false","ARR CHA SUS","B","M","42","false","POINT (-94.525775 39.110733)","35-44"
"KC21003913","2021-01-18T18:08:16.000","18:08","2021-01-15T22:00:00.000","22:00",,,"Endangering the Welfare of a Child","90Z","All Other Offenses","542","7800  E 99 TER","KANSAS CITY","64134",,"SPD","false","VIC","W","M",,"false","POINT (-94.49919 38.943417)",
"KC21005362","2021-01-25T06:14:00.000","06:14","2021-01-25T06:10:00.000","06:10","2021-01-25T06:45:00.000","06:45","Domestic Violence Property Damage","290","Vandalism/Destruction of Property","535","14500  S US 71 HWY","KANSAS CITY","64145",,"SPD","false","VIC","B","F","31","false",,"25-34"
"KC21001767","2021-01-08T16:10:44.000","16:10","2020-12-29T13:30:00.000","13:30","2021-01-07T13:30:00.000","13:30","Stealing from Auto (Auto Part or Accessory)","23G","Theft of Vehicle Parts and Accessories","211","5200  SPRUCE AVE","KANSAS CITY","64130","PJ4227","MPD","false","SUS","U","U",,"false","POINT (-94.533293 39.031968)",
"KC21011431","2021-02-20T04:05:17.000","04:05","2021-02-20T04:05:00.000","04:05",,,"Robbery (Armed Street)","120","Robbery","333","3700  SOUTH BENTON AVE","KANSAS CITY","64128","PJ3030","EPD","false","VIC","W","M","23","false","POINT (-94.549943 39.058948)","18-24"
"KC21006579","2021-01-29T21:39:23.000","21:39","2021-01-29T21:35:00.000","21:35","2021-01-29T21:40:00.000","21:40","Violation of Ex-Parte Order of Protection","90Z","All Other Offenses","211","5100  AGNES AVE","KANSAS CITY","64130","PJ4142","MPD","true","SUS","B","M","36","false","POINT (-94.550122 39.033574)","35-44"
"KC21010789","2021-02-17T11:07:48.000","11:07","2021-02-17T11:01:00.000","11:01","2021-02-17T12:00:00.000","12:00","Stolen Auto","240","Motor Vehicle Theft","532","11400  HICKMAN MILLS DR","KANSAS CITY","64134","PJ7140","SPD","false","SUS","B","M","33","false",,"25-34"
"KC21011546","2021-02-20T16:30:06.000","16:30","2021-02-19T12:46:00.000","12:46","2021-02-20T10:59:00.000","10:59","Fraud / Stealing Through Deceit (Scam/Confidence Game)","26A","False Pretenses / Swindle","315","400  N WHITE AVE","KANSAS CITY","64123","PJ0205","EPD","false","SUS","U","F",,"false","POINT (-94.511519 39.115848)",
"KC21006563","2021-01-29T20:00:00.000","20:00","2021-01-25T15:54:00.000","15:54",,,"Violation of Full Order of Protection","90Z","All Other Offenses","212","5300  PERSIMMON TRL","KANSAS CITY","64129","PJ4307","MPD","false","VIC","B","F","31","false","POINT (-94.502955 39.028064)","25-34"
"KC21007898","2021-02-04T17:41:40.000","17:41","2021-02-04T09:00:00.000","09:00","2021-02-04T17:20:00.000","17:20","Stealing – Other","23H","All Other Larceny","531","600  E 103RD ST","KANSAS CITY","64131","PJ6709","SPD","false","VIC",,,,"false",,
"KC21010391","2021-02-15T12:04:57.000","12:04","2021-02-15T03:03:00.000","03:03",,,"Stolen Auto","23H","All Other Larceny","425","9500  N POLO DR","KANSAS CITY","64153",,"NPD","false","CMP VIC","W","M","45","false","POINT (-94.664367 39.270716)","45-54"
"KC21017804","2021-03-20T09:07:26.000","09:07","2021-03-20T09:07:00.000","09:07",,,"Assault (Aggravated)","290","Vandalism/Destruction of Property","344","5600  E 39TH TER","KANSAS CITY","64130","PJ3242","EPD","false","VIC SUS","B","M","49","false","POINT (-94.518595 39.052566)","45-54"
"KC21007412","2021-02-02T17:49:33.000","17:49","2021-02-02T16:34:00.000","16:34","2021-02-02T16:45:00.000","16:45","Stolen Auto","240","Motor Vehicle Theft","345","5200  HARDY CT","KANSAS CITY","64133","PJ4170","EPD","false","VIC A02","B","F","21","false","POINT (-94.457314 39.027874)","18-24"
"KC21016790","2021-03-15T15:46:35.000","15:46","2021-03-15T15:46:00.000","15:46",,,"Outside State Warrant Arrest",,,"642","NE 108TH ST and N VIRGINIA AVE","KANSAS CITY","64155","PC0145","SCP","false","SUS","B","M","19","false","POINT (-94.4694 39.288458)","18-24"
"KC21015560","2021-03-09T23:26:36.000","23:26","2021-02-21T00:00:00.000","00:00","2021-02-27T00:00:00.000","00:00","Domestic Violence Assault (Non-Aggravated)","13B","Simple Assault","323","E 22ND ST and WALROND AVE","KANSAS CITY","64127","PJ1809","EPD","true","SUS","W","M","34","false",,"25-34"
"KC21002467","2021-01-12T02:17:14.000","02:17","2021-01-12T02:17:00.000","02:17",,,"Recovered Stolen Auto","280","Stolen Property Offenses","322","3800  E TRUMAN RD","KANSAS CITY","64127","PJ1414","EPD","false","ARR CHA INA SUS VDR","W","M","40","false","POINT (-94.537443 39.094188)","35-44"
"KC21015271","2021-03-08T18:53:51.000","18:53","2021-03-08T17:30:00.000","17:30","2021-03-08T18:50:00.000","18:50","Stolen Auto","240","Motor Vehicle Theft","634","4200  NE VIVION RD","KANSAS CITY",,,"SCP","false","SUS","U","F","51","false","POINT (-94.530449 39.188002)","45-54"
"KC21001211","2021-01-06T14:11:59.000","14:11","2021-01-06T12:50:00.000","12:50","2021-01-06T13:10:00.000","13:10","Stolen Auto","240","Motor Vehicle Theft","121","1400  GUINOTTE AVE","KANSAS CITY","64120",,"CPD","false","CMP VIC","W","M","21","false","POINT (-94.565388 39.115776)","18-24"
"KC21014274","2021-03-04T11:13:09.000","11:13","2021-03-03T19:20:00.000","19:20","2021-03-03T19:30:00.000","19:30","Stolen Auto","240","Motor Vehicle Theft","342","8800  LEEDS RD","KANSAS CITY","64129","PJ3163","EPD","false","ARR CHA SUS","W","M","41","false","POINT (-94.479512 39.05642)","35-44"
"KC21003920","2021-01-18T18:51:59.000","18:51","2021-01-18T18:30:00.000","18:30","2021-01-18T20:00:00.000","20:00","Assault (Non-Aggravated)","290","Vandalism/Destruction of Property","634","5300  N ANTIOCH RD","KANSAS CITY","64116",,"SCP","false","SUS","B","F",,"false",,
"KC21008491","2021-02-07T12:52:10.000","12:52","2021-02-07T12:45:00.000","12:45","2021-02-07T13:00:00.000","13:00","Domestic Violence Assault (Non-Aggravated)","13B","Simple Assault","545","8300  E 114TH TER","KANSAS CITY","64134","PJ7206","SPD","true","ARR CHA SUS","B","M","36","false",,"35-44"
"KC21014795","2021-03-06T13:18:29.000","13:18","2021-03-06T01:30:00.000","01:30","2021-03-06T10:30:00.000","10:30","Property Damage","290","Vandalism/Destruction of Property","635","5000  N BELMONT AVE","KANSAS CITY","64119","PC0860","SCP","false","VIC","W","F","46","false","POINT (-94.507426 39.184286)","45-54"
"KC21004130","2021-01-19T15:40:00.000","15:40","2021-01-12T13:00:00.000","13:00","2021-01-17T14:00:00.000","14:00","Stealing from Auto (Auto Part or Accessory)","23G","Theft of Vehicle Parts and Accessories","134","200  E 46TH ST","KANSAS CITY","64112",,"CPD","false","VIC","W","F","39","false","POINT (-94.584227 39.042801)","35-44"
"KC21004902","2021-01-22T21:51:23.000","21:51","2021-01-22T21:51:00.000","21:51","2021-01-22T21:51:00.000","21:51","City/Municipal Warrant Arrest",,,"211","E 51ST ST and WALROND AVE","KANSAS CITY","64130","PJ4074","MPD","false","ARR CHA SUS","B","M","25","false",,"25-34"
