"violationid","casenumber","case_status","street_address","postalcode","chapter","ordinance","description","ord_text","vio_status","correctiveaction","date_found","date_to_comply","date_resolved","full_address","pin","incident_location"
"0349f23f-cc3d-4728-97b4-3a68c2570cfa","NPD-2022-03318","Duplicate-Closed","8706 Blue Ridge Blvd","64138","56","56-132 (B)","PEELING, CRACKED, BLISTERED PAINT","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall.PEELING PAINT ON NORTH SIDE OF BUILDING ON TRIM AND WALL TILE.","2022-04-21T00:00:00.000","2022-05-21T00:00:00.000","2022-06-10","8706 Blue Ridge Blvd, Kansas City, MO 64138","66094",
"034a28d4-1eaf-48b2-8e0d-e389fdb24442","NPD-2021-05665","In-Violation","5301 Chestnut Ave","64130","56","56-132","GENERAL DISREPAIR (EXTERIOR WALL)","EXTERIOR WALL IN DISREPAIR.","In Compliance","Repair exterior wall.","2021-12-27T00:00:00.000","2022-01-26T00:00:00.000","2022-08-25","5301 Chestnut Ave, Kansas City, MO 64130","36207","POINT (-94.552651 39.029842)"
"034a3fbf-8478-4c55-ac60-6b662d71f4fc","NPD-2021-16218","In-Compliance","3813 Central St","64111","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Please remove lose trash located on the Right of Way.","2021-08-19T00:00:00.000","2021-08-29T00:00:00.000","2021-08-25","3813 Central St, Kansas City, MO 64111","239726","POINT (-94.589471 39.058032)"
"034ab515-dd7d-40d9-8506-f08b2933f9b2","NPD-2021-04275","In-Violation","810 E 85th St","64131","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","REMOVE TRASH IN BACK OF BUILDING.","2022-01-18T00:00:00.000","2022-01-28T00:00:00.000","2022-06-08","810 E 85th St, Kansas City, MO 64131","121521",
"034ab6a0-c7ab-4a0d-91c8-8d77feb00e24","NPD-2021-04251","In-Violation","808 Cleveland Ave","64124","56","56-132","PAINTING NEEDED ON EXTERIOR WALL TRIM","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL TRIM WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall trim.","2021-06-24T00:00:00.000","2021-07-24T00:00:00.000","2022-09-07","808 Cleveland Ave, Kansas City, MO 64124","9779","POINT (-94.537382 39.102645)"
"034c89b8-992c-411a-bf2a-4cea0d0d5444","NPD-2021-13253","In-Violation","3342 South Benton Ave","64128","56","56-132","EXTERIOR SURFACE MATERIAL NOT PROTECTED","EXTERIOR SURFACE MATERIAL NOT ADEQUATELY PROTECTED AGAINST WEATHERING.","In Violation","Paint or otherwise protect exterior wall.","2022-05-27T00:00:00.000","2022-06-30T00:00:00.000",,"3342 South Benton Ave, Kansas City, MO 64128","25319","POINT (-94.549652 39.064616)"
"034cb1ee-d834-4a8b-9f85-b90ef27758a5","NPD-2022-04245","In-Violation","3625 Windsor Ave","64123","48","48-27","UNLICENSED VEHICLE","MOTOR VEHICLE(S) WITHOUT CURRENT STATE LICENSE PLATES PARKED ON THE PREMISES.","In Compliance","License or remove any vehicle without current and valid state license plates.","2022-05-17T00:00:00.000","2022-05-27T00:00:00.000","2022-06-30","3625 Windsor Ave, Kansas City, MO 64123","40514",
"034ddc57-455c-4c7b-9538-b3c0b376a5b4","NPD-2022-08119","In-Violation","4108 E 115th St","64137","48","48-35","PARKED IN UNAPPROVED LOCATION","A RECREATIONAL VEHICLE, TRAILER, BOAT ON A TRAILER, AND/OR CAMPER SHELL IS NOT PARKED IN AN APPROVED LOCATION.  SAID VEHICLE, IF NOT IN A GARAGE, MUST BE AT LEAST 11 FT FROM THE STREET, 2 FT FROM THE PUBLIC SIDEWALK IF ONE IS PRESENT, AND MUST BEPARKED ON A PAVED PARKING SPACE IN ACCORDANCE WITH SECTION 52-35 AND SECTION 56-112.","In Violation","Move vehicle to approved location trailer in grass","2022-08-18T00:00:00.000","2022-08-28T00:00:00.000",,"4108 E 115th St, Kansas City, MO 64137","61299",
"0351e180-a297-4771-87cd-54aea935e7a4","NPD-2021-07288","In-Violation","2608 Jarboe St","64108","56","56-133","LOOSE, ROTTED, OR MISSING FASCIA BOARDS","Loose, rotted, or missing fascia boards and/or loose, rotted, or missing soffit boards.","In Compliance","Repair or replace fascia boards in front.","2022-01-31T00:00:00.000","2022-03-02T00:00:00.000","2022-08-29","2608 Jarboe St, Kansas City, MO 64108","124529",
"03524f3c-cdbb-4436-8f9f-e9bad4d998b5","NPD-2021-17905","In-Compliance","3131 Roanoke Rd","64111","56","56-411 (A)","STORAGE OF TRASH IMPROPER","IMPROPER STORAGE OF TRASH.","In Compliance","Improve storage of trash or remove excess trash from containers.   Remove trash, rubbish from property.","2021-09-20T00:00:00.000","2021-10-20T00:00:00.000","2021-11-30","3131 Roanoke Rd, Kansas City, MO 64111","129105","POINT (-94.605723 39.069741)"
"03543fe5-4f1d-4151-a9e0-0b46e99ef92a","NPD-2021-19979","In-Violation","3010 Highland Ave","64109","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Violation","OPEN STORAGE RUGS FRONT PORCH, COOLERS, STORAGE BINS, LAUNDRY BINS IN FRONT","2022-08-24T00:00:00.000","2022-09-03T00:00:00.000",,"3010 Highland Ave, Kansas City, MO 64109","27369","POINT (-94.563166 39.071633)"
"0354ada1-d643-42c8-9054-b9ac2b120917","NPD-2022-02686","In-Violation","1909 Spruce Ave","64127","48","48-28","UNAPPROVED PARKING","DID ALLOW A MOTOR VEHICLE TO BE PARKED ON AN UNAPPROVED SURFACE THAT WAS NOT SOLID AND ALL-WEATHER.","In Violation","Move vehicle to solid all-weather parking surface, or install approved parking surface for this vehicle.","2022-07-15T00:00:00.000","2022-07-28T00:00:00.000",,"1909 Spruce Ave, Kansas City, MO 64127","18369",
"0355270b-0d9b-456d-9735-c0fa3f3445e6","NPD-2022-05947","In-Violation","8245 Flora Ave","64131","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less.","2022-08-31T00:00:00.000","2022-09-14T00:00:00.000","2022-08-31","8245 Flora Ave, Kansas City, MO 64131","116822",
"03558ecc-4076-458f-9827-b3a4e8da37a1","NPD-2022-12168","In-Violation","3607 Windsor Ave","64123","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery). This includes weeds growing onto sidewalk and into street.","2022-08-26T00:00:00.000","2022-09-05T00:00:00.000",,"3607 Windsor Ave, Kansas City, MO 64123","40541",
"0357a7af-9e77-4ca6-a76c-2274f2f6b251","NPD-2022-08351","In-Violation","9823 Richmond Ave","64134","48","48-28","UNAPPROVED PARKING","DID ALLOW A MOTOR VEHICLE TO BE PARKED ON AN UNAPPROVED SURFACE THAT WAS NOT SOLID AND ALL-WEATHER.","In Violation","Move vehicle to solid all-weather parking surface, or install approved parking surface for this vehicle.","2022-09-02T00:00:00.000","2022-09-12T00:00:00.000",,"9823 Richmond Ave, Kansas City, MO 64134","69631",
"0357d959-fd42-4faa-ba9d-7243b71ef1c8","NPD-2021-07747","In-Compliance","1833 E 76th Ter","64132","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Compliance","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery). REMOVE ALL OVERGROWN BUSHES/WEEDS ON ALL SIDES OF THE PROPERTY.","2021-09-29T00:00:00.000","2021-10-13T00:00:00.000","2022-07-19","1833 E 76th Ter, Kansas City, MO 64132","115597","POINT (-94.565001 38.987991)"
"035a8b7e-44b6-4807-9a06-1f67e94fb1b7","NPD-2021-03451","In-Violation","5315 Thompson Ave","64124","48","48-32","UNAPPROVED STORAGE - BUILDING MATERIALS","RESIDENTIAL PREMISES IS BEING USED FOR THE OPEN STORAGE OF ITEMS OR MATERIALS OTHER THAN YARD FURNITURE, NEATLY STACKED FIREWOOD, YARD TOOLS, TOYS, OR OTHER SUCH ITEMS APPROVED BY THE DIRECTOR OF NEIGHBORHOOD AND COMMUNITY SERVICES.THE OPEN STORAGE OF USABLE BUILDING MATERIALS IS PERMITTED AND WILL NOT BE CONSIDERED TO CONSTITUTE A NUISANCE IF THE OPEN STORAGE IS TEMPORARY, THE BUILDING MATERIALS ARE TO BE USED ON THE PREMISES,THE BUILDING MATERIALS ARE NEATLY STACKED AT LEAST 18 INCHES OFF THE GROUND AND THE BUILDING MATERIALS ARE NOT STORED AGAINST THE SIDE OF A STRUCTURE.","In Violation","[remove the pallets]","2022-09-07T00:00:00.000","2022-09-17T00:00:00.000",,"5315 Thompson Ave, Kansas City, MO 64124","45174",
"035aae61-6044-40ba-933d-491404cdb9f2","NPD-2021-00619","In-Compliance","3337 Park Ave","64109","56","56-413","FLOOR OF PORCH IN DISREPAIR","Porch floor in disrepair.","In Compliance","Repair or replace porch floor.","2021-05-25T00:00:00.000","2021-06-24T00:00:00.000","2022-08-19","3337 Park Ave, Kansas City, MO 64109","126567","POINT (-94.556564 39.065026)"
"035af298-7580-4ea3-b2e4-e5e5e9e229e4","NPD-2021-08583","In-Violation","2001 Pennsylvania Ave","64108","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Please remove trash near alley & glass bottles, etc.  on Right of way off W 20th St.  Send new notice to attn of member Wesley Grammer.","2021-06-16T00:00:00.000","2021-06-26T00:00:00.000","2022-09-07","2001 Pennsylvania Ave, Kansas City, MO 64108","254947","POINT (-94.59122 39.088931)"
"035b0d98-27e3-4bea-8103-6787bc75bc4f","NPD-2021-03014","In-Violation","2922 Jarboe St","64108","48","48-30","RANK WEEDS ADJACENT TO PROPERTY","RANK WEEDS OR UNTENDED BUSHES STAND ALONG THE SIDEWALK, STREET, OR UNPAVED ALLEY ADJACENT TO THE PROPERTY.","In Compliance","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).   IN Back - send new notice.","2021-05-12T00:00:00.000","2021-05-22T00:00:00.000","2022-07-22","2922 Jarboe St, Kansas City, MO 64108","128782","POINT (-94.597894 39.074139)"
"035c3825-b8c9-46b7-aad6-e4501881229e","NPD-2021-05338","In-Violation","4119 Monroe Ave","64130","48","48-25","RUBBISH, LIMBS AND BRUSH ON THE PROPERTY","RUBBISH, LIMBS AND BRUSH ON THE PROPERTY.","In Violation","REMOVE ALL PILES OF LIMBS AND BRUSH.","2022-08-10T00:00:00.000","2022-08-24T00:00:00.000",,"4119 Monroe Ave, Kansas City, MO 64130","30817","POINT (-94.54131 39.050716)"
"035ce112-a92f-462e-8983-799e642f797f","NPD-2021-06048","In-Violation","4900 Garfield Ave","64130","56","56-132","EXTERIOR SURFACE MATERIAL NOT PROTECTED","EXTERIOR SURFACE MATERIAL NOT ADEQUATELY PROTECTED AGAINST WEATHERING.","In Compliance","Paint or otherwise protect exterior wall.","2021-05-28T00:00:00.000","2021-06-27T00:00:00.000","2022-04-25","4900 Garfield Ave, Kansas City, MO 64130","138693","POINT (-94.560366 39.037481)"
"035ddede-3596-4101-baf0-0d7987a03b65","NPD-2022-01620","In-Violation","9901 Mercier St","64114","56","56-114","ALL FENCES AND RET. WALLS KEPT IN REPAIR","FENCE OR RETAINING WALL NOT STRUCTURALLY SOUND AND KEPT IN GOOD REPAIR.","In Compliance","Repair, replace, or remove deteriorated fence. REPAIR FENCE ON LEFT SIDE OF DRIVEWAY.","2022-04-28T00:00:00.000","2022-05-28T00:00:00.000","2022-08-10","9901 Mercier St, Kansas City, MO 64114","153151",
"035e41c3-93fa-4ce1-a0f8-100a02270e05","NPD-2021-05169","In-Violation","5126 Bellefontaine Ave","64130","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Remove all buckets,vacuum,trash, through out the property.","2021-05-25T00:00:00.000","2021-06-04T00:00:00.000","2021-06-07","5126 Bellefontaine Ave, Kansas City, MO 64130","36070","POINT (-94.549007 39.032798)"
"035e62a1-e9cd-49b2-8ba5-feafecbb5cfa","NPD-2021-14875","In-Violation","415 NE Cookingham Dr","64155","56","56-132","GENERAL DISREPAIR (EXTERIOR WALL)","EXTERIOR WALL IN DISREPAIR.","In Compliance","Repair exterior holes in the wall.","2021-10-07T00:00:00.000","2021-11-06T00:00:00.000","2022-08-08","415 NE Cookingham Dr, Kansas City, MO 64155","258142","POINT (-94.574307 39.303763)"
"035e9542-5acf-4c90-8126-e65e3405bee6","NPD-2022-11924","In-Violation","4935 Walnut St","64112","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2022-08-24T00:00:00.000","2022-09-03T00:00:00.000",,"4935 Walnut St, Kansas City, MO 64112","140193",
"035eff40-05e5-4e85-907a-7424f8f30a27","NPD-2021-07295","In-Violation","8604 E 77th St","64138","48","48-32","UNAPPROVED STORAGE - BUILDING MATERIALS","RESIDENTIAL PREMISES IS BEING USED FOR THE OPEN STORAGE OF ITEMS OR MATERIALS OTHER THAN YARD FURNITURE, NEATLY STACKED FIREWOOD, YARD TOOLS, TOYS, OR OTHER SUCH ITEMS APPROVED BY THE DIRECTOR OF NEIGHBORHOOD AND COMMUNITY SERVICES.THE OPEN STORAGE OF USABLE BUILDING MATERIALS IS PERMITTED AND WILL NOT BE CONSIDERED TO CONSTITUTE A NUISANCE IF THE OPEN STORAGE IS TEMPORARY, THE BUILDING MATERIALS ARE TO BE USED ON THE PREMISES,THE BUILDING MATERIALS ARE NEATLY STACKED AT LEAST 18 INCHES OFF THE GROUND AND THE BUILDING MATERIALS ARE NOT STORED AGAINST THE SIDE OF A STRUCTURE.","In Compliance","Please remove tires, buckets and other unapproved items from yard.","2022-06-07T00:00:00.000","2022-06-17T00:00:00.000","2022-08-09","8604 E 77th St, Kansas City, MO 64138","53386",
"035f3cc1-cc69-4ea3-99b2-2529583e6341","NPD-2021-12956","In-Violation","8018 College Ave","64132","48","48-30","RANK WEEDS ADJACENT TO PROPERTY","RANK WEEDS OR UNTENDED BUSHES STAND ALONG THE SIDEWALK, STREET, OR UNPAVED ALLEY ADJACENT TO THE PROPERTY.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2022-08-24T00:00:00.000","2022-09-21T00:00:00.000",,"8018 College Ave, Kansas City, MO 64132","4792","POINT (-94.549539 38.980604)"
"035feb1c-df52-47be-af31-dd7ba780595f","NPD-2021-02427","Complete","3801 N Briarcliff Rd","64116","56","56-112 (B)","DRIVEWAY IN DISREPAIR","Driveway in disrepair.  There cannot be cracks greater than 1"" wide, pot holes, broken up pavement, or tracking of mud onto the public right-of-way.  Patching or resurfacing is needed.","In Violation","Repair or replace driveway","2021-05-10T00:00:00.000","2021-06-09T00:00:00.000",,"3801 N Briarcliff Rd, Kansas City, MO 64116","84978","POINT (-94.587748 39.163111)"
"035ffc67-b705-4125-99e9-29d08c8435a0","NPD-2022-03775","In-Violation","10710 Bristol Ter","64134","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less. CU the front and back yard","2022-06-24T00:00:00.000","2022-07-04T00:00:00.000",,"10710 Bristol Ter, Kansas City, MO 64134","71680",
"03619f97-f042-4db2-952a-165b8c4e185e","NPD-2021-06713","In-Violation","2932 Highland Ave","64109","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less.","2021-06-03T00:00:00.000","2021-06-13T00:00:00.000",,"2932 Highland Ave, Kansas City, MO 64109","27526","POINT (-94.563107 39.072633)"
"0361be74-e088-41cf-9b5e-fc960c84c9f4","NPD-2022-10100","In-Violation","5026 N Winchester Ave","64119","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Remove the brush that in on the plastic in the driveway.","2022-07-22T00:00:00.000","2022-08-01T00:00:00.000",,"5026 N Winchester Ave, Kansas City, MO 64119","82510",
"036220ff-4d0b-468b-9d53-7f58323e3980","NPD-2021-04693","In-Violation","904 NE 44th St","64116","56","56-132 (B)","PEELING, CRACKED, BLISTERED PAINT","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Violation","Paint or otherwise protect exterior wall.","2021-05-21T00:00:00.000","2021-06-20T00:00:00.000",,"904 NE 44th St, Kansas City, MO 64116","83653","POINT (-94.568891 39.17426)"
"03625b1e-e47b-4a33-b5f3-586b9d94f256","NPD-2021-09647","Complete","2801 Swope Pkwy","64130","56","56-135","PANES ARE CRACKED BROKEN OR MISSING","Window panes are cracked broken or missing.","In Compliance","Repair or replace window panes.","2021-10-06T00:00:00.000","2021-11-05T00:00:00.000","2022-01-21","2801 Swope Pkwy, Kansas City, MO 64130","35023","POINT (-94.551523 39.038678)"
"0363a23c-1972-4dc0-bcd8-8e026478b791","NPD-2021-10979","Complete","8024 Brooklyn Ave","64132","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","Trim vegetation to 10"" in height or less.","2021-07-14T00:00:00.000","2021-07-24T00:00:00.000","2022-03-03","8024 Brooklyn Ave, Kansas City, MO 64132","117211","POINT (-94.562353 38.981044)"
"0363fddc-4b3b-4852-8df0-279775e0f54e","NPD-2021-00810","In-Compliance","3636 N Cleveland Ave","64117","48","48-26","SEWAGE RESIDUE ON PREMISES","Sewage residue on premises.","In Compliance","Remove sewage residue.","2021-05-03T00:00:00.000","2021-05-13T00:00:00.000","2021-10-18","3636 N Cleveland Ave, Kansas City, MO 64117","77996","POINT (-94.535423 39.160687)"
"03660127-c6e6-4199-8b90-d4ece3b93ffa","NPD-2022-08857","In-Violation","8537 Wayne Ave","64131","48","48-27","UNLICENSED VEHICLE","MOTOR VEHICLE(S) WITHOUT CURRENT STATE LICENSE PLATES PARKED ON THE PREMISES.","In Violation","License or remove vehicle's IN DRIVEWAY.","2022-07-06T00:00:00.000","2022-07-16T00:00:00.000",,"8537 Wayne Ave, Kansas City, MO 64131","150686",
"03675667-bb28-45e8-8e5f-cc7c8e9bdcc0","NPD-2021-15177","In-Violation","3856 E 59th Ter","64130","56","56-132","EXTERIOR SURFACE MATERIAL NOT PROTECTED","EXTERIOR SURFACE MATERIAL NOT ADEQUATELY PROTECTED AGAINST WEATHERING.","In Compliance","Paint or otherwise protect exterior wall.","2021-08-26T00:00:00.000","2021-09-25T00:00:00.000","2022-07-08","3856 E 59th Ter, Kansas City, MO 64130","568","POINT (-94.539031 39.017856)"
"036981c6-7aa1-47d3-9031-c5c96530f8ea","NPD-2021-05720","In-Violation","5235 Cypress Ave","64130","56","56-132","EXTERIOR SIDING MISSING","SHINGLES, OR OTHER EXTERIOR SIDING MATERIAL, MISSING FROM AN EXTERIOR WALL, CAUSING A CONDITION WHICH MIGHT ADMIT RAIN, DAMPNESS, OR INSECTS TO THE INTERIOR PORTION OF THE WALL.","In Compliance","Repair exterior wall.","2021-07-01T00:00:00.000","2021-07-31T00:00:00.000","2022-09-07","5235 Cypress Ave, Kansas City, MO 64130","37731","POINT (-94.53255 39.03029)"
"036b4ceb-4662-4b50-ab42-135b13925811","NPD-2021-05744","In-Violation","914 W 27th St","64108","56","56-573","FAILURE TO REGISTER VACANT PROPERTY","ALL OWNERS MUST REGISTER VACANT AND/OR FORECLOSING PROPERTIES AS REQUIRED BY SECTION 56-573 OF THE CODE OF ORDINANCES, KANSAS CITY, MO.IN ORDER TO REGISTER YOUR VACANT OR RENTAL PROPERTY, PLEASE ACCESS THE LINKS BELOW AND FOLLOW THE OUTLINED INSTRUCTIONS.  IF YOU HAVE ANY QUESTIONS PLEASE CONTACT 513-9010.HTTP://KCMO.GOV/VACANT","In Compliance","Structure must be registered as a vacant dwelling with the city.  New notice to new owner.","2021-05-27T00:00:00.000","2021-06-26T00:00:00.000","2022-08-23","914 W 27th St, Kansas City, MO 64108","124551","POINT (-94.59614 39.078665)"
"036b4e7e-31df-40d0-af9a-0430db1cf7e8","NPD-2021-03703","In-Violation","5015 College Ave","64130","48","48-27","WRECKED, DAMAGED, DEMOLISHED, DISASSEMBLED VEHICLE","WRECKED, DAMAGED OR DISABLED VEHICLE IS LOCATED ON THE PREMISES.","In Violation","Remove or repair disabled vehicle.","2022-06-01T00:00:00.000","2022-06-11T00:00:00.000","2022-05-31","5015 College Ave, Kansas City, MO 64130","35310",
