Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
160047219,07/01/2016 12:00:00 AM,20:01,07/01/2016 12:00:00 AM,19:24,,,630,23C,Stealing Shoplifting,641,9900  NE BARRY RD,KANSAS CITY,64157,PC0387,SCP,U,1,VIC,,,,N,"9900 NE BARRY RD
KANSAS CITY 64157
(39.2448, -94.4582)",244,6,4,152
160046747,06/30/2016 12:00:00 AM,7:20,06/29/2016 12:00:00 AM,21:30,,6:45,1401,290,Property Damage,,9200  NE 83 TR,KANSAS CITY,64158,,,U,1,SUS,U,U,,N,"9200 NE 83 TR
KANSAS CITY 64158
(39.2439, -94.4681)",244,6,4,122
160046747,06/30/2016 12:00:00 AM,7:20,06/29/2016 12:00:00 AM,21:30,,6:45,1401,290,Property Damage,,9200  NE 83 TR,KANSAS CITY,64158,,,U,1,VIC,,,,N,"9200 NE 83 TR
KANSAS CITY 64158
(39.2439, -94.4681)",244,6,4,122
160046848,06/30/2016 12:00:00 AM,13:10,06/30/2016 12:00:00 AM,13:05,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,,,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160046848,06/30/2016 12:00:00 AM,13:10,06/30/2016 12:00:00 AM,13:05,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,ARR,W,F,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160046547,06/29/2016 12:00:00 AM,11:21,06/04/2016 12:00:00 AM,10:30,,,802,13B,Non Agg Assault Dome,643,9000  NE 94 TE,KANSAS CITY,64157,PC0258,SCP,Y,2,SUS,U,F,43,N,"9000 NE 94
TE KANSAS CITY 64157
(39.2636, -94.4687)",244,6,4,152
160046547,06/29/2016 12:00:00 AM,11:21,06/04/2016 12:00:00 AM,10:30,,,802,13B,Non Agg Assault Dome,643,9000  NE 94 TE,KANSAS CITY,64157,PC0258,SCP,Y,1,SUS,U,F,64,N,"9000 NE 94
TE KANSAS CITY 64157
(39.2636, -94.4687)",244,6,4,152
160046547,06/29/2016 12:00:00 AM,11:21,06/04/2016 12:00:00 AM,10:30,,,802,13B,Non Agg Assault Dome,643,9000  NE 94 TE,KANSAS CITY,64157,PC0258,SCP,Y,1,VIC,U,M,65,N,"9000 NE 94
TE KANSAS CITY 64157
(39.2636, -94.4687)",244,6,4,152
160044259,06/28/2016 12:00:00 AM,9:43,06/21/2016 12:00:00 AM,12:39,,12:55,1546,520,Weapons Law Violatio,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,VIC,,,,Y,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160046376,06/28/2016 12:00:00 AM,21:06,06/28/2016 12:00:00 AM,21:06,,,802,13B,Non Agg Assault Dome,543,8000  NE 112 ST,KANSAS CITY,64157,PC0124,SCP,Y,1,SUS,W,M,51,N,"8000 NE 112 ST
KANSAS CITY 64157
(39.2959, -94.4874)",244,6,4,152
160046376,06/28/2016 12:00:00 AM,21:06,06/28/2016 12:00:00 AM,21:06,,,802,13B,Non Agg Assault Dome,543,8000  NE 112 ST,KANSAS CITY,64157,PC0124,SCP,Y,1,VIC,W,F,52,N,"8000 NE 112 ST
KANSAS CITY 64157
(39.2959, -94.4874)",244,6,4,152
160046248,06/28/2016 12:00:00 AM,13:30,06/28/2016 12:00:00 AM,13:30,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160046173,06/28/2016 12:00:00 AM,10:14,06/26/2016 12:00:00 AM,9:00,,9:00,1197,26C,Impersonation - NOT,644,11300  N DONNELLY AV,KANSAS CITY,64157,PC0096,SCP,N,1,SUS,U,U,,N,"11300 N DONNELLY AV
KANSAS CITY 64157
(39.2975, -94.4806)",244,6,4,152
160046248,06/28/2016 12:00:00 AM,13:30,06/28/2016 12:00:00 AM,13:30,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,ARR,W,F,25,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160046173,06/28/2016 12:00:00 AM,10:14,06/26/2016 12:00:00 AM,9:00,,9:00,1197,26C,Impersonation - NOT,644,11300  N DONNELLY AV,KANSAS CITY,64157,PC0096,SCP,N,1,VIC,W,M,46,N,"11300 N DONNELLY AV
KANSAS CITY 64157
(39.2975, -94.4806)",244,6,4,152
160044259,06/28/2016 12:00:00 AM,9:43,06/21/2016 12:00:00 AM,12:39,,12:55,1546,520,Weapons Law Violatio,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,SUS,W,M,27,Y,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160045894,06/27/2016 12:00:00 AM,11:29,06/27/2016 12:00:00 AM,10:30,,,802,13B,Non Agg Assault Dome,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,Y,1,VIC,W,F,23,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160045793,06/27/2016 12:00:00 AM,0:38,06/27/2016 12:00:00 AM,0:15,,,802,13B,Non Agg Assault Dome,643,8600  NE 97 TER,KANSAS CITY,64157,PC0207,SCP,Y,1,VIC,W,F,69,N,"8600 NE 97 TER
KANSAS CITY 64157
(39.2701, -94.4774)",244,6,4,152
160045793,06/27/2016 12:00:00 AM,0:38,06/27/2016 12:00:00 AM,0:15,,,802,13B,Non Agg Assault Dome,643,8600  NE 97 TER,KANSAS CITY,64157,PC0207,SCP,Y,1,ARR,W,F,41,N,"8600 NE 97 TER
KANSAS CITY 64157
(39.2701, -94.4774)",244,6,4,152
160045894,06/27/2016 12:00:00 AM,11:29,06/27/2016 12:00:00 AM,10:30,,,802,13B,Non Agg Assault Dome,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,Y,1,SUS,W,M,42,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160045785,06/26/2016 12:00:00 AM,23:33,06/26/2016 12:00:00 AM,23:20,,,1001,250,Forgery,641,9300  M 152 HW,KANSAS CITY,64157,PC0406,SCP,U,1,SUS,W,M,,N,"9300 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160045785,06/26/2016 12:00:00 AM,23:33,06/26/2016 12:00:00 AM,23:20,,,1001,250,Forgery,641,9300  M 152 HW,KANSAS CITY,64157,PC0406,SCP,U,1,VIC,,,,N,"9300 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160045315,06/25/2016 12:00:00 AM,2:02,06/25/2016 12:00:00 AM,0:30,,1:00,801,13B,Non Aggravated Assau,643,8600  NE 98 CT,KANSAS CITY,64157,PC0207,SCP,N,1,VIC,W,F,34,N,"8600 NE 98 CT
KANSAS CITY 64157
(39.2714, -94.4767)",244,6,4,152
160045315,06/25/2016 12:00:00 AM,2:02,06/25/2016 12:00:00 AM,0:30,,1:00,801,13B,Non Aggravated Assau,643,8600  NE 98 CT,KANSAS CITY,64157,PC0207,SCP,U,1,ARR,W,F,34,N,"8600 NE 98 CT
KANSAS CITY 64157
(39.2714, -94.4767)",244,6,4,152
160045146,06/24/2016 12:00:00 AM,12:41,06/14/2016 12:00:00 AM,18:00,,6:00,690,23H,Stealing All Other,643,10000  N STARK AV,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"10000 N STARK AV
KANSAS CITY 64157
(39.2964, -94.4733)",244,6,4,152
160045275,06/24/2016 12:00:00 AM,22:37,06/24/2016 12:00:00 AM,22:37,,23:12,1849,35A,Possession/Sale/Dist,643,6000  NE 108 ST,KANSAS CITY,64157,PC0199,SCP,U,1,VIC,,,,N,"6000 NE 108 ST
KANSAS CITY 64157
(39.2888, -94.5057)",244,6,4,126
160045148,06/24/2016 12:00:00 AM,12:42,06/23/2016 12:00:00 AM,18:00,,6:00,690,23H,Stealing All Other,643,10000  N STARK AVE,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,,,,N,"10000 N STARK AVE
KANSAS CITY 64157
(39.2964, -94.4733)",244,6,4,152
160045275,06/24/2016 12:00:00 AM,22:37,06/24/2016 12:00:00 AM,22:37,,23:12,1850,35B,Possession of Drug E,643,6000  NE 108 ST,KANSAS CITY,64157,PC0199,SCP,U,1,VIC,,,,N,"6000 NE 108 ST
KANSAS CITY 64157
(39.2888, -94.5057)",244,6,4,126
160045148,06/24/2016 12:00:00 AM,12:42,06/23/2016 12:00:00 AM,18:00,,6:00,690,23H,Stealing All Other,643,10000  N STARK AVE,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"10000 N STARK AVE
KANSAS CITY 64157
(39.2964, -94.4733)",244,6,4,152
160045275,06/24/2016 12:00:00 AM,22:37,06/24/2016 12:00:00 AM,22:37,,23:12,1850,35B,Possession of Drug E,643,6000  NE 108 ST,KANSAS CITY,64157,PC0199,SCP,U,1,ARR,W,M,31,N,"6000 NE 108 ST
KANSAS CITY 64157
(39.2888, -94.5057)",244,6,4,126
160045170,06/24/2016 12:00:00 AM,11:05,06/24/2016 12:00:00 AM,6:00,,,210,11B,Forcible Sodomy,643,9200  NE 109 TE,KANSAS CITY,64157,PC0146,SCP,Y,1,VIC,W,F,58,N,"9200 NE 109
TE KANSAS CITY 64157
(39.2903, -94.4656)",244,6,4,152
160045275,06/24/2016 12:00:00 AM,22:37,06/24/2016 12:00:00 AM,22:37,,23:12,2601,90Z,Misc Violation,643,6000  NE 108 ST,KANSAS CITY,64157,PC0199,SCP,U,1,VIC,,,,N,"6000 NE 108 ST
KANSAS CITY 64157
(39.2888, -94.5057)",244,6,4,126
160045275,06/24/2016 12:00:00 AM,22:37,06/24/2016 12:00:00 AM,22:37,,23:12,1849,35A,Possession/Sale/Dist,643,6000  NE 108 ST,KANSAS CITY,64157,PC0199,SCP,U,1,ARR,W,M,31,N,"6000 NE 108 ST
KANSAS CITY 64157
(39.2888, -94.5057)",244,6,4,126
160045275,06/24/2016 12:00:00 AM,22:37,06/24/2016 12:00:00 AM,22:37,,23:12,2601,90Z,Misc Violation,643,6000  NE 108 ST,KANSAS CITY,64157,PC0199,SCP,U,1,ARR,W,M,31,N,"6000 NE 108 ST
KANSAS CITY 64157
(39.2888, -94.5057)",244,6,4,126
160045170,06/24/2016 12:00:00 AM,11:05,06/24/2016 12:00:00 AM,6:00,,,210,11B,Forcible Sodomy,643,9200  NE 109 TE,KANSAS CITY,64157,PC0146,SCP,Y,1,SUS,W,M,65,N,"9200 NE 109
TE KANSAS CITY 64157
(39.2903, -94.4656)",244,6,4,152
160045146,06/24/2016 12:00:00 AM,12:41,06/14/2016 12:00:00 AM,18:00,,6:00,690,23H,Stealing All Other,643,10000  N STARK AV,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,,,,N,"10000 N STARK AV
KANSAS CITY 64157
(39.2964, -94.4733)",244,6,4,152
160044858,06/23/2016 12:00:00 AM,11:41,06/22/2016 12:00:00 AM,16:00,,11:30,501,220,Burglary - Residence,643,10700  N BOOTH AV,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,M,33,N,"10700 N BOOTH AV
KANSAS CITY 64157
(39.2873, -94.4775)",244,6,4,152
160044961,06/23/2016 12:00:00 AM,17:58,06/21/2016 12:00:00 AM,6:00,,20:20,690,23H,Stealing All Other,,8200  N TULLIS AVE,KANSAS CITY,64158,,,N,1,VIC,W,F,41,N,"8200 N TULLIS AVE
KANSAS CITY 64158
(39.23, -94.4845)",244,6,4,122
160045015,06/23/2016 12:00:00 AM,22:10,06/23/2016 12:00:00 AM,22:10,,,501,220,Burglary - Residence,643,9900  N STARK AVE,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,F,50,N,"9900 N STARK AVE
KANSAS CITY 64157
(39.2964, -94.4733)",244,6,4,152
160045015,06/23/2016 12:00:00 AM,22:10,06/23/2016 12:00:00 AM,22:10,,,501,220,Burglary - Residence,643,9900  N STARK AVE,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,B,F,45,N,"9900 N STARK AVE
KANSAS CITY 64157
(39.2964, -94.4733)",244,6,4,152
160044858,06/23/2016 12:00:00 AM,11:41,06/22/2016 12:00:00 AM,16:00,,11:30,501,220,Burglary - Residence,643,10700  N BOOTH AV,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"10700 N BOOTH AV
KANSAS CITY 64157
(39.2873, -94.4775)",244,6,4,152
160044894,06/23/2016 12:00:00 AM,13:53,06/23/2016 12:00:00 AM,13:20,,,1742,90Z,Sex Off Misconduct,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,W,M,30,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160044961,06/23/2016 12:00:00 AM,17:58,06/21/2016 12:00:00 AM,6:00,,20:20,690,23H,Stealing All Other,,8200  N TULLIS AVE,KANSAS CITY,64158,,,N,1,SUS,U,U,,N,"8200 N TULLIS AVE
KANSAS CITY 64158
(39.23, -94.4845)",244,6,4,122
160045015,06/23/2016 12:00:00 AM,22:10,06/23/2016 12:00:00 AM,22:10,,,501,220,Burglary - Residence,643,9900  N STARK AVE,KANSAS CITY,64157,PC0207,SCP,U,2,VIC,W,F,38,N,"9900 N STARK AVE
KANSAS CITY 64157
(39.2964, -94.4733)",244,6,4,152
160044894,06/23/2016 12:00:00 AM,13:53,06/23/2016 12:00:00 AM,13:20,,,1742,90Z,Sex Off Misconduct,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,W,F,18,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160044917,06/23/2016 12:00:00 AM,15:18,06/22/2016 12:00:00 AM,18:30,,19:00,650,23G,Stealing Auto Parts/,641,8300  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,SUS,U,U,,N,"8300 N CHURCH RD
KANSAS CITY 64157
(39.242, -94.4617)",244,6,4,122
160044917,06/23/2016 12:00:00 AM,15:18,06/22/2016 12:00:00 AM,18:30,,19:00,650,23G,Stealing Auto Parts/,641,8300  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,VIC,W,M,19,N,"8300 N CHURCH RD
KANSAS CITY 64157
(39.242, -94.4617)",244,6,4,122
160044378,06/21/2016 12:00:00 AM,17:16,06/21/2016 12:00:00 AM,17:16,,,1198,26F,Identity Theft,643,8300  NE 104 TER,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"8300 NE 104 TER
KANSAS CITY 64157
(39.282, -94.4818)",244,6,4,152
160044220,06/21/2016 12:00:00 AM,8:37,06/20/2016 12:00:00 AM,15:30,,7:30,690,23H,Stealing All Other,643,10200  N REINKING RD,KANSAS CITY,64157,PC0199,SCP,U,1,VIC,,,,N,"10200 N REINKING RD
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160044378,06/21/2016 12:00:00 AM,17:16,06/21/2016 12:00:00 AM,17:16,,,1198,26F,Identity Theft,643,8300  NE 104 TER,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,F,32,N,"8300 NE 104 TER
KANSAS CITY 64157
(39.282, -94.4818)",244,6,4,152
160044310,06/21/2016 12:00:00 AM,13:55,06/21/2016 12:00:00 AM,13:30,,13:40,640,23F,Stealing From Auto,643,8400  N EVANSTON AV,KANSAS CITY,64158,PC0358,SCP,U,1,SUS,U,U,,N,"8400 N EVANSTON AV
KANSAS CITY 64158
(39.2449, -94.4593)",244,6,4,152
160044220,06/21/2016 12:00:00 AM,8:37,06/20/2016 12:00:00 AM,15:30,,7:30,690,23H,Stealing All Other,643,10200  N REINKING RD,KANSAS CITY,64157,PC0199,SCP,U,1,SUS,U,U,,N,"10200 N REINKING RD
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160044310,06/21/2016 12:00:00 AM,13:55,06/21/2016 12:00:00 AM,13:30,,13:40,640,23F,Stealing From Auto,643,8400  N EVANSTON AV,KANSAS CITY,64158,PC0358,SCP,U,1,VIC,W,M,28,N,"8400 N EVANSTON AV
KANSAS CITY 64158
(39.2449, -94.4593)",244,6,4,152
160043904,06/20/2016 12:00:00 AM,7:32,06/20/2016 12:00:00 AM,7:32,,,2655,90J,Trespassing,,8200  N TULLIS AV,KANSAS CITY,64158,,,U,1,ARR,B,F,22,N,"8200 N TULLIS AV
KANSAS CITY 64158
(39.23, -94.4845)",244,6,4,122
160044132,06/20/2016 12:00:00 AM,18:21,06/20/2016 12:00:00 AM,18:15,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,ARR,W,F,25,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160043997,06/20/2016 12:00:00 AM,13:27,06/16/2016 12:00:00 AM,10:50,,10:55,640,23F,Stealing From Auto,643,10100  NE COOKINGHAM DR,KANSAS CITY,64157,PC0213,SCP,N,1,SUS,U,U,,N,"10100 NE COOKINGHAM DR
KANSAS CITY 64157
(39.2688, -94.4535)",244,6,4,152
160043901,06/20/2016 12:00:00 AM,13:18,06/20/2016 12:00:00 AM,10:21,,11:55,1546,520,Weapons Law Violatio,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,VIC,,,,Y,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160043901,06/20/2016 12:00:00 AM,13:18,06/20/2016 12:00:00 AM,10:21,,11:55,1546,520,Weapons Law Violatio,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,SUS,W,M,29,Y,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160044132,06/20/2016 12:00:00 AM,18:21,06/20/2016 12:00:00 AM,18:15,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,,,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160044154,06/20/2016 12:00:00 AM,18:03,06/20/2016 12:00:00 AM,8:00,,18:00,501,220,Burglary - Residence,644,8600  NE 110 ST,KANSAS CITY,64157,PC0127,SCP,U,1,VIC,W,M,18,N,"8600 NE 110 ST
KANSAS CITY 64157
(39.2938, -94.4782)",244,6,4,152
160043997,06/20/2016 12:00:00 AM,13:27,06/16/2016 12:00:00 AM,10:50,,10:55,640,23F,Stealing From Auto,643,10100  NE COOKINGHAM DR,KANSAS CITY,64157,PC0213,SCP,N,1,VIC,W,M,53,N,"10100 NE COOKINGHAM DR
KANSAS CITY 64157
(39.2688, -94.4535)",244,6,4,152
160043963,06/20/2016 12:00:00 AM,11:43,06/17/2016 12:00:00 AM,10:00,,13:00,670,23D,Stealing from Buildi,643,9000  NE 92 TE,KANSAS CITY,64157,PC0303,SCP,N,1,VIC,W,M,52,N,"9000 NE 92
TE KANSAS CITY 64157
(39.2598, -94.4699)",244,6,4,152
160044154,06/20/2016 12:00:00 AM,18:03,06/20/2016 12:00:00 AM,8:00,,18:00,501,220,Burglary - Residence,644,8600  NE 110 ST,KANSAS CITY,64157,PC0127,SCP,U,1,SUS,U,U,,N,"8600 NE 110 ST
KANSAS CITY 64157
(39.2938, -94.4782)",244,6,4,152
160043852,06/19/2016 12:00:00 AM,23:11,06/19/2016 12:00:00 AM,23:11,,,1849,35A,Possession/Sale/Dist,643,NE COOKINGHAM DR and NE 101 ST,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,,,,N,"101 ST
KANSAS CITY 64157
(39.2766, -94.4649)",244,6,4,152
160043852,06/19/2016 12:00:00 AM,23:11,06/19/2016 12:00:00 AM,23:11,,,1850,35B,Possession of Drug E,643,NE COOKINGHAM DR and NE 101 ST,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,,,,N,"101 ST
KANSAS CITY 64157
(39.2766, -94.4649)",244,6,4,152
160043555,06/18/2016 12:00:00 AM,18:45,06/18/2016 12:00:00 AM,12:54,,13:03,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,,,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160043555,06/18/2016 12:00:00 AM,18:45,06/18/2016 12:00:00 AM,12:54,,13:03,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,SUS,B,M,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160043555,06/18/2016 12:00:00 AM,18:45,06/18/2016 12:00:00 AM,12:54,,13:03,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,2,SUS,U,U,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160043560,06/18/2016 12:00:00 AM,18:50,06/18/2016 12:00:00 AM,17:00,,18:30,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64157,PC0406,SCP,U,1,ARR,W,F,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64157
(39.2398, -94.4671)",244,6,4,122
160043560,06/18/2016 12:00:00 AM,18:50,06/18/2016 12:00:00 AM,17:00,,18:30,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64157,PC0406,SCP,U,1,VIC,,,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64157
(39.2398, -94.4671)",244,6,4,122
160043386,06/17/2016 12:00:00 AM,23:54,06/15/2016 12:00:00 AM,22:40,,23:01,690,23H,Stealing All Other,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,VIC,W,F,69,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160043386,06/17/2016 12:00:00 AM,23:54,06/15/2016 12:00:00 AM,22:40,,23:01,690,23H,Stealing All Other,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,2,SUS,U,M,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160043386,06/17/2016 12:00:00 AM,23:54,06/15/2016 12:00:00 AM,22:40,,23:01,690,23H,Stealing All Other,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,SUS,U,M,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160043283,06/17/2016 12:00:00 AM,16:00,06/15/2016 12:00:00 AM,22:00,,21:00,1122,26B,Credit/Debit/ATM Car,643,10100  NE COOKINGHAM DR,KANSAS CITY,64157,PC0213,SCP,U,1,SUS,U,U,,N,"10100 NE COOKINGHAM DR
KANSAS CITY 64157
(39.2688, -94.4535)",244,6,4,152
160043386,06/17/2016 12:00:00 AM,23:54,06/15/2016 12:00:00 AM,22:40,,23:01,690,23H,Stealing All Other,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,2,VIC,W,M,72,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160043283,06/17/2016 12:00:00 AM,16:00,06/15/2016 12:00:00 AM,22:00,,21:00,1122,26B,Credit/Debit/ATM Car,643,10100  NE COOKINGHAM DR,KANSAS CITY,64157,PC0213,SCP,U,1,VIC,W,M,19,N,"10100 NE COOKINGHAM DR
KANSAS CITY 64157
(39.2688, -94.4535)",244,6,4,152
160043061,06/16/2016 12:00:00 AM,18:42,06/16/2016 12:00:00 AM,18:35,,,401,13A,Aggravated Assault (,642,M 152 HW and N OAK TF,KANSAS CITY,64157,PC0294,SCP,N,2,VIC,B,M,,Y,"152 HW
and N OAK TF KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160043061,06/16/2016 12:00:00 AM,18:42,06/16/2016 12:00:00 AM,18:35,,,401,13A,Aggravated Assault (,642,M 152 HW and N OAK TF,KANSAS CITY,64157,PC0294,SCP,U,4,VIC,B,F,,Y,"152 HW
and N OAK TF KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160043061,06/16/2016 12:00:00 AM,18:42,06/16/2016 12:00:00 AM,18:35,,,401,13A,Aggravated Assault (,642,M 152 HW and N OAK TF,KANSAS CITY,64157,PC0294,SCP,N,1,VIC,B,M,25,Y,"152 HW
and N OAK TF KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160043061,06/16/2016 12:00:00 AM,18:42,06/16/2016 12:00:00 AM,18:35,,,401,13A,Aggravated Assault (,642,M 152 HW and N OAK TF,KANSAS CITY,64157,PC0294,SCP,N,3,VIC,B,M,,Y,"152 HW
and N OAK TF KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160043061,06/16/2016 12:00:00 AM,18:42,06/16/2016 12:00:00 AM,18:35,,,401,13A,Aggravated Assault (,642,M 152 HW and N OAK TF,KANSAS CITY,64157,PC0294,SCP,N,1,SUS,W,M,30,Y,"152 HW
and N OAK TF KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160042677,06/15/2016 12:00:00 AM,13:41,06/15/2016 12:00:00 AM,13:38,,,301,120,Strong Arm Robbery,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,N,2,VIC,W,F,41,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160042677,06/15/2016 12:00:00 AM,13:41,06/15/2016 12:00:00 AM,13:38,,,301,120,Strong Arm Robbery,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160042677,06/15/2016 12:00:00 AM,13:41,06/15/2016 12:00:00 AM,13:38,,,301,120,Strong Arm Robbery,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,N,1,SUS,W,F,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160042611,06/15/2016 12:00:00 AM,9:24,06/14/2016 12:00:00 AM,21:15,,7:30,501,220,Burglary - Residence,643,8200  NE 107 ST,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,F,30,N,"8200 NE 107 ST
KANSAS CITY 64157
(39.2874, -94.4842)",244,6,4,152
160042739,06/15/2016 12:00:00 AM,18:18,06/13/2016 12:00:00 AM,13:00,,22:18,1401,290,Property Damage,641,7500  N SKILES CT,KANSAS CITY,64158,PC0477,SCP,N,1,SUS,U,U,,N,"7500 N SKILES CT
KANSAS CITY 64158
(39.2295, -94.4826)",244,6,4,122
160042739,06/15/2016 12:00:00 AM,18:18,06/13/2016 12:00:00 AM,13:00,,22:18,1401,290,Property Damage,641,7500  N SKILES CT,KANSAS CITY,64158,PC0477,SCP,N,1,VIC,W,M,43,N,"7500 N SKILES CT
KANSAS CITY 64158
(39.2295, -94.4826)",244,6,4,122
