"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","latitude","longitude","location_1"
"150093019","2016-01-02T00:00:00.000","21:36","2016-01-02T00:00:00.000","21:36",,,"1850","35B","Possession of Drug E","333","E 43 ST and COLLEGE AV","KANSAS CITY","64128","PJ3401","EPD","U","2","VIC",,,,"N","39.0697","-94.5473","43 ST and COLLEGE AV
KANSAS CITY,  64128
(39.0697, -94.5473)"
"150093019","2016-01-02T00:00:00.000","21:36","2016-01-02T00:00:00.000","21:36",,,"1352","280","Stolen Property OFFE","333","E 43 ST and COLLEGE AV","KANSAS CITY","64128","PJ3401","EPD","U","1","VIC","B","F","35","N","39.0697","-94.5473","43 ST and COLLEGE AV
KANSAS CITY,  64128
(39.0697, -94.5473)"
"150093019","2016-01-02T00:00:00.000","21:36","2016-01-02T00:00:00.000","21:36",,,"1352","280","Stolen Property OFFE","333","E 43 ST and COLLEGE AV","KANSAS CITY","64128","PJ3401","EPD","U","2","VIC",,,,"N","39.0697","-94.5473","43 ST and COLLEGE AV
KANSAS CITY,  64128
(39.0697, -94.5473)"
"150093193","2016-01-29T00:00:00.000","9:29","2016-01-28T00:00:00.000","0:30",,,"702","240","Auto Theft","631","3900  N WAYNE AV","KANSAS CITY","64116","PC1282","SCP","U","1","VIC",,,,"N","39.1649","-94.5607","3900 N WAYNE AV
KANSAS CITY,  64116
(39.1649, -94.5607)"
"150093193","2016-01-29T00:00:00.000","9:29","2016-01-28T00:00:00.000","0:30",,,"1401","290","Property Damage","631","3900  N WAYNE AV","KANSAS CITY","64116","PC1282","SCP","U","1","VIC",,,,"N","39.1649","-94.5607","3900 N WAYNE AV
KANSAS CITY,  64116
(39.1649, -94.5607)"
"150093193","2016-01-29T00:00:00.000","9:29","2016-01-28T00:00:00.000","0:30",,,"1401","290","Property Damage","631","3900  N WAYNE AV","KANSAS CITY","64116","PC1282","SCP","U","1","SUS","U","U",,"N","39.1649","-94.5607","3900 N WAYNE AV
KANSAS CITY,  64116
(39.1649, -94.5607)"
"150093193","2016-01-29T00:00:00.000","9:29","2016-01-28T00:00:00.000","0:30",,,"702","240","Auto Theft","631","3900  N WAYNE AV","KANSAS CITY","64116","PC1282","SCP","U","1","SUS","U","U",,"N","39.1649","-94.5607","3900 N WAYNE AV
KANSAS CITY,  64116
(39.1649, -94.5607)"
"150093777","2016-01-05T00:00:00.000","13:24","2016-01-05T00:00:00.000","13:23",,,"201","11A","Rape","112","1100  LOCUST ST","KANSAS CITY","64106","PJ1029","CPD","U","1","SUS","W","M","51","N","39.1009","-94.5774","1100 LOCUST ST
KANSAS CITY,  64106
(39.1009, -94.5774)"
"150093777","2016-01-05T00:00:00.000","13:24","2016-01-05T00:00:00.000","13:23",,,"201","11A","Rape","112","1100  LOCUST ST","KANSAS CITY","64106","PJ1029","CPD","U","1","VIC","W","F","48","N","39.1009","-94.5774","1100 LOCUST ST
KANSAS CITY,  64106
(39.1009, -94.5774)"
"150093777","2016-01-05T00:00:00.000","13:24","2016-01-05T00:00:00.000","13:23",,,"201","11A","Rape","112","1100  LOCUST ST","KANSAS CITY","64106","PJ1029","CPD","U","1","SUS","U","U",,"N","39.1009","-94.5774","1100 LOCUST ST
KANSAS CITY,  64106
(39.1009, -94.5774)"
"150094006","2016-01-01T00:00:00.000","12:15","2015-12-30T00:00:00.000","22:30","2016-01-01T00:00:00.000","12:15","702","240","Auto Theft","334","4300  LISTER AV","KANSAS CITY","64130","PJ3546","EPD","U","1","SUS","U","U",,"N","39.0472","-94.5285","4300 LISTER AV
KANSAS CITY,  64130
(39.0472, -94.5285)"
"150094006","2016-01-01T00:00:00.000","12:15","2015-12-30T00:00:00.000","22:30","2016-01-01T00:00:00.000","12:15","702","240","Auto Theft","334","4300  LISTER AV","KANSAS CITY","64130","PJ3546","EPD","U","1","VIC","B","F","33","N","39.0472","-94.5285","4300 LISTER AV
KANSAS CITY,  64130
(39.0472, -94.5285)"
"150094056","2016-01-01T00:00:00.000","9:45","2016-01-01T00:00:00.000","9:45","2016-01-01T00:00:00.000","10:05","1546","520","Weapons Law Violatio","113","1300  CHERRY ST","KANSAS CITY","64106","PJ1191","CPD","U","1","VIC",,,,"Y","39.0983","-94.5763","1300 CHERRY ST
KANSAS CITY,  64106
(39.0983, -94.5763)"
"150094056","2016-01-01T00:00:00.000","9:45","2016-01-01T00:00:00.000","9:45","2016-01-01T00:00:00.000","10:05","1849","35A","Possession/Sale/Dist","113","1300  CHERRY ST","KANSAS CITY","64106","PJ1191","CPD","U","1","VIC",,,,"N","39.0983","-94.5763","1300 CHERRY ST
KANSAS CITY,  64106
(39.0983, -94.5763)"
"150094056","2016-01-01T00:00:00.000","9:45","2016-01-01T00:00:00.000","9:45","2016-01-01T00:00:00.000","10:05","1546","520","Weapons Law Violatio","113","1300  CHERRY ST","KANSAS CITY","64106","PJ1191","CPD","U","1","SUS","B","M","25","Y","39.0983","-94.5763","1300 CHERRY ST
KANSAS CITY,  64106
(39.0983, -94.5763)"
"150094056","2016-01-01T00:00:00.000","9:45","2016-01-01T00:00:00.000","9:45","2016-01-01T00:00:00.000","10:05","1849","35A","Possession/Sale/Dist","113","1300  CHERRY ST","KANSAS CITY","64106","PJ1191","CPD","U","1","SUS","B","M","25","N","39.0983","-94.5763","1300 CHERRY ST
KANSAS CITY,  64106
(39.0983, -94.5763)"
"150094096","2016-01-01T00:00:00.000","10:10","2016-01-01T00:00:00.000","10:10","2016-01-01T00:00:00.000","10:40","1849","35A","Possession/Sale/Dist","113","1300  CHERRY ST","KANSAS CITY","64106","PJ1191","CPD","U","1","SUS","B","M","18","N","39.0983","-94.5763","1300 CHERRY ST
KANSAS CITY,  64106
(39.0983, -94.5763)"
"150094096","2016-01-01T00:00:00.000","10:10","2016-01-01T00:00:00.000","10:10","2016-01-01T00:00:00.000","10:40","1546","520","Weapons Law Violatio","113","1300  CHERRY ST","KANSAS CITY","64106","PJ1191","CPD","U","1","SUS","B","M","18","Y","39.0983","-94.5763","1300 CHERRY ST
KANSAS CITY,  64106
(39.0983, -94.5763)"
"150094096","2016-01-01T00:00:00.000","10:10","2016-01-01T00:00:00.000","10:10","2016-01-01T00:00:00.000","10:40","1546","520","Weapons Law Violatio","113","1300  CHERRY ST","KANSAS CITY","64106","PJ1191","CPD","U","1","VIC",,,,"Y","39.0983","-94.5763","1300 CHERRY ST
KANSAS CITY,  64106
(39.0983, -94.5763)"
"150094096","2016-01-01T00:00:00.000","10:10","2016-01-01T00:00:00.000","10:10","2016-01-01T00:00:00.000","10:40","1849","35A","Possession/Sale/Dist","113","1300  CHERRY ST","KANSAS CITY","64106","PJ1191","CPD","U","1","VIC",,,,"N","39.0983","-94.5763","1300 CHERRY ST
KANSAS CITY,  64106
(39.0983, -94.5763)"
"160000003","2016-01-01T00:00:00.000","0:29","2016-01-01T00:00:00.000","0:29",,,"401","13A","Aggravated Assault (","334","4000  E 39 ST","KANSAS CITY","64127","PJ3214","EPD","N","1","SUS","B","F","40","N","39.0549","-94.5373","4000 E 39 ST
KANSAS CITY,  64127
(39.0549, -94.5373)"
"160000003","2016-01-01T00:00:00.000","0:29","2016-01-01T00:00:00.000","0:29",,,"401","13A","Aggravated Assault (","334","4000  E 39 ST","KANSAS CITY","64127","PJ3214","EPD","N","1","VIC","B","M","44","N","39.0549","-94.5373","4000 E 39 ST
KANSAS CITY,  64127
(39.0549, -94.5373)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2601","90Z","Misc Violation","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","2","ARR","W","M","22","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2402","90C","Disorderly Conduct","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","3","ARR","W","M","29","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2402","90C","Disorderly Conduct","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","1","ARR","W","F","23","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2601","90Z","Misc Violation","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","5","ARR","W","M","32","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2402","90C","Disorderly Conduct","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","4","ARR","W","M","22","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2601","90Z","Misc Violation","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","4","ARR","W","M","22","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2601","90Z","Misc Violation","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","3","ARR","W","M","29","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2655","90J","Trespassing","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","4","ARR","W","M","22","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2655","90J","Trespassing","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","5","ARR","W","M","32","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2655","90J","Trespassing","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","3","ARR","W","M","29","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2655","90J","Trespassing","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","2","ARR","W","M","22","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2601","90Z","Misc Violation","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","1","ARR","W","F","23","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2655","90J","Trespassing","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","1","ARR","W","F","23","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2402","90C","Disorderly Conduct","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","5","ARR","W","M","32","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000004","2016-01-01T00:00:00.000","0:40","2016-01-01T00:00:00.000","0:40",,,"2402","90C","Disorderly Conduct","113","1300  WALNUT ST","KANSAS CITY","99999","PJ1177","CPD","U","2","ARR","W","M","22","N","39.0985","-94.5822","1300 WALNUT ST
KANSAS CITY,  99999
(39.0985, -94.5822)"
"160000007","2016-01-01T00:00:00.000","0:14","2016-01-01T00:00:00.000","0:01",,,"1546","520","Weapons Law Violatio","125","2100  E LINWOOD BL ","KANSAS CITY","64109","PJ2641","CPD","U","1","VIC",,,,"Y","39.0683","-94.5586","2100 E LINWOOD
BL KANSAS CITY,  64109
(39.0683, -94.5586)"
"160000007","2016-01-01T00:00:00.000","0:14","2016-01-01T00:00:00.000","0:01",,,"1546","520","Weapons Law Violatio","125","2100  E LINWOOD BL ","KANSAS CITY","64109","PJ2641","CPD","U","1","ARR","B","M","32","Y","39.0683","-94.5586","2100 E LINWOOD
BL KANSAS CITY,  64109
(39.0683, -94.5586)"
"160000008","2016-01-01T00:00:00.000","1:06","2015-12-31T00:00:00.000","18:00","2016-01-01T00:00:00.000","0:30","1401","290","Property Damage","345","11700  E 49 ST","KANSAS CITY","64133","PJ4224","EPD","U","1","SUS","U","U",,"N","39.0325","-94.4417","11700 E 49 ST
KANSAS CITY,  64133
(39.0325, -94.4417)"
"160000008","2016-01-01T00:00:00.000","1:06","2015-12-31T00:00:00.000","18:00","2016-01-01T00:00:00.000","0:30","1401","290","Property Damage","345","11700  E 49 ST","KANSAS CITY","64133","PJ4224","EPD","U","1","VIC",,,,"N","39.0325","-94.4417","11700 E 49 ST
KANSAS CITY,  64133
(39.0325, -94.4417)"
"160000010","2016-01-01T00:00:00.000","0:41","2016-01-01T00:00:00.000","0:41",,,"801","13B","Non Aggravated Assau","543","11500  HOLIDAY DR ","KANSAS CITY","64134","PJ7255","SPD","U","1","SUS","B","M","30","Y","38.9145","-94.5146","11500 HOLIDAY DR
KANSAS CITY,  64134
(38.9145, -94.5146)"
"160000010","2016-01-01T00:00:00.000","0:41","2016-01-01T00:00:00.000","0:41",,,"801","13B","Non Aggravated Assau","543","11500  HOLIDAY DR ","KANSAS CITY","64134","PJ7255","SPD","N","1","VIC","W","F","22","Y","38.9145","-94.5146","11500 HOLIDAY DR
KANSAS CITY,  64134
(38.9145, -94.5146)"
"160000011","2016-01-01T00:00:00.000","1:14","2016-01-01T00:00:00.000","0:05",,,"702","240","Auto Theft","141","3500  HARRISON BL","KANSAS CITY","64109","PJ2848","CPD","U","1","SUS","U","M",,"N","39.0632","-94.5729","3500 HARRISON
BL KANSAS CITY,  64109
(39.0632, -94.5729)"
"160000011","2016-01-01T00:00:00.000","1:14","2016-01-01T00:00:00.000","0:05",,,"702","240","Auto Theft","141","3500  HARRISON BL","KANSAS CITY","64109","PJ2848","CPD","U","1","VIC","W","F","33","N","39.0632","-94.5729","3500 HARRISON
BL KANSAS CITY,  64109
(39.0632, -94.5729)"
"160000015","2016-01-01T00:00:00.000","1:12","2016-01-01T00:00:00.000","0:59","2016-01-01T00:00:00.000","1:56","802","13B","Non Agg Assault Dome","123","2600  WEST PASEO BL ","KANSAS CITY","64124","PJ2157","CPD","Y","1","SUS","B","M","56","N","39.1084","-94.5516","2600 WEST PASEO
BL KANSAS CITY,  64124
(39.1084, -94.5516)"
"160000015","2016-01-01T00:00:00.000","1:12","2016-01-01T00:00:00.000","0:59","2016-01-01T00:00:00.000","1:56","802","13B","Non Agg Assault Dome","123","2600  WEST PASEO BL ","KANSAS CITY","64124","PJ2157","CPD","Y","2","VIC","B","M","56","N","39.1084","-94.5516","2600 WEST PASEO
BL KANSAS CITY,  64124
(39.1084, -94.5516)"
"160000015","2016-01-01T00:00:00.000","1:12","2016-01-01T00:00:00.000","0:59","2016-01-01T00:00:00.000","1:56","802","13B","Non Agg Assault Dome","123","2600  WEST PASEO BL ","KANSAS CITY","64124","PJ2157","CPD","Y","1","VIC","W","F","60","N","39.1084","-94.5516","2600 WEST PASEO
BL KANSAS CITY,  64124
(39.1084, -94.5516)"
"160000015","2016-01-01T00:00:00.000","1:12","2016-01-01T00:00:00.000","0:59","2016-01-01T00:00:00.000","1:56","802","13B","Non Agg Assault Dome","123","2600  WEST PASEO BL ","KANSAS CITY","64124","PJ2157","CPD","Y","2","SUS","W","F","60","N","39.1084","-94.5516","2600 WEST PASEO
BL KANSAS CITY,  64124
(39.1084, -94.5516)"
"160000016","2016-01-01T00:00:00.000","1:15","2016-01-01T00:00:00.000","1:15","2016-01-01T00:00:00.000","1:15","2655","90J","Trespassing","115","2000  MAIN ST","KANSAS CITY","99999","PJ1749","CPD","U","1","VIC",,,,"N","39.089","-94.5838","2000 MAIN ST
KANSAS CITY,  99999
(39.089, -94.5838)"
"160000016","2016-01-01T00:00:00.000","1:15","2016-01-01T00:00:00.000","1:15","2016-01-01T00:00:00.000","1:15","2655","90J","Trespassing","115","2000  MAIN ST","KANSAS CITY","99999","PJ1749","CPD","U","1","ARR","W","F","22","N","39.089","-94.5838","2000 MAIN ST
KANSAS CITY,  99999
(39.089, -94.5838)"
"160000017","2016-01-01T00:00:00.000","1:04","2015-12-31T00:00:00.000","17:00","2016-01-01T00:00:00.000","1:00","501","220","Burglary - Residence","324","2400  POPLAR AV","KANSAS CITY","64127","PJ2089","EPD","N","1","SUS","U","U",,"N","39.0819","-94.5256","2400 POPLAR AV
KANSAS CITY,  64127
(39.0819, -94.5256)"
"160000017","2016-01-01T00:00:00.000","1:04","2015-12-31T00:00:00.000","17:00","2016-01-01T00:00:00.000","1:00","501","220","Burglary - Residence","324","2400  POPLAR AV","KANSAS CITY","64127","PJ2089","EPD","N","1","VIC","W","F","51","N","39.0819","-94.5256","2400 POPLAR AV
KANSAS CITY,  64127
(39.0819, -94.5256)"
"160000018","2016-01-01T00:00:00.000","0:57","2016-01-01T00:00:00.000","0:57",,,"802","13B","Non Agg Assault Dome","311","4400  SUNRISE DR","KANSAS CITY","99999","PJ0216","EPD","Y","1","SUS","B","M","37","N","39.1172","-94.53","4400 SUNRISE DR
KANSAS CITY,  99999
(39.1172, -94.53)"
"160000018","2016-01-01T00:00:00.000","0:57","2016-01-01T00:00:00.000","0:57",,,"802","13B","Non Agg Assault Dome","311","4400  SUNRISE DR","KANSAS CITY","99999","PJ0216","EPD","Y","1","VIC","W","F","33","N","39.1172","-94.53","4400 SUNRISE DR
KANSAS CITY,  99999
(39.1172, -94.53)"
"160000021","2016-04-01T00:00:00.000","21:00","2016-03-29T00:00:00.000","0:30",,,"2601","90Z","Misc Violation","131","W 39 ST and WYOMING ST","KANSAS CITY","99999","PJ3027","CPD","U","1","ARR","W","M","41","N","39.103","-94.5831","39 ST and WYOMING ST
KANSAS CITY,  99999
(39.103, -94.5831)"
"160000022","2016-01-01T00:00:00.000","1:30","2016-01-01T00:00:00.000","1:30",,,"2402","90C","Disorderly Conduct","113","100  E 13 ST","KANSAS CITY","64105","PJ1177","CPD","U","1","ARR","W","M","23","N","39.0986","-94.5845","100 E 13 ST
KANSAS CITY,  64105
(39.0986, -94.5845)"
"160000022","2016-01-01T00:00:00.000","1:30","2016-01-01T00:00:00.000","1:30",,,"840","90Z","Resisting an Officer","113","100  E 13 ST","KANSAS CITY","64105","PJ1177","CPD","U","1","ARR","W","M","23","N","39.0986","-94.5845","100 E 13 ST
KANSAS CITY,  64105
(39.0986, -94.5845)"
"160000022","2016-01-01T00:00:00.000","1:30","2016-01-01T00:00:00.000","1:30",,,"840","90Z","Resisting an Officer","113","100  E 13 ST","KANSAS CITY","64105","PJ1177","CPD","U","1","VIC",,,,"N","39.0986","-94.5845","100 E 13 ST
KANSAS CITY,  64105
(39.0986, -94.5845)"
"160000022","2016-01-01T00:00:00.000","1:30","2016-01-01T00:00:00.000","1:30",,,"2402","90C","Disorderly Conduct","113","100  E 13 ST","KANSAS CITY","64105","PJ1177","CPD","U","1","VIC",,,,"N","39.0986","-94.5845","100 E 13 ST
KANSAS CITY,  64105
(39.0986, -94.5845)"
"160000024","2016-01-01T00:00:00.000","1:35","2016-01-01T00:00:00.000","1:35",,,"401","13A","Aggravated Assault (","114","900  W 27 ST","KANSAS CITY","64111","PJ2115","CPD","U","2","VIC","W","F","37","Y","39.0786","-94.5954","900 W 27 ST
KANSAS CITY,  64111
(39.0786, -94.5954)"
"160000024","2016-01-01T00:00:00.000","1:35","2016-01-01T00:00:00.000","1:35",,,"401","13A","Aggravated Assault (","114","900  W 27 ST","KANSAS CITY","64111","PJ2115","CPD","U","1","SUS","W","M","19","Y","39.0786","-94.5954","900 W 27 ST
KANSAS CITY,  64111
(39.0786, -94.5954)"
"160000024","2016-01-01T00:00:00.000","1:35","2016-01-01T00:00:00.000","1:35",,,"401","13A","Aggravated Assault (","114","900  W 27 ST","KANSAS CITY","64111","PJ2115","CPD","U","1","VIC","W","F","18","Y","39.0786","-94.5954","900 W 27 ST
KANSAS CITY,  64111
(39.0786, -94.5954)"
"160000024","2016-01-01T00:00:00.000","1:35","2016-01-01T00:00:00.000","1:35",,,"401","13A","Aggravated Assault (","114","900  W 27 ST","KANSAS CITY","64111","PJ2115","CPD","U","2","SUS","W","M","19","Y","39.0786","-94.5954","900 W 27 ST
KANSAS CITY,  64111
(39.0786, -94.5954)"
"160000025","2016-01-01T00:00:00.000","1:25","2016-01-01T00:00:00.000","1:25",,,"1401","290","Property Damage","141","400  E ARMOUR BL ","KANSAS CITY","64109","PJ2761","CPD","U","1","ARR","B","M","24","N","39.064","-94.5805","400 E ARMOUR
BL KANSAS CITY,  64109
(39.064, -94.5805)"
"160000025","2016-01-01T00:00:00.000","1:25","2016-01-01T00:00:00.000","1:25",,,"1401","290","Property Damage","141","400  E ARMOUR BL ","KANSAS CITY","64109","PJ2761","CPD","U","1","VIC","B","F","26","N","39.064","-94.5805","400 E ARMOUR
BL KANSAS CITY,  64109
(39.064, -94.5805)"
"160000026","2016-01-01T00:00:00.000","1:48","2016-01-01T00:00:00.000","1:45",,,"401","13A","Aggravated Assault (","113","1800  MAIN ST","KANSAS CITY","64106","PJ1541","CPD","U","1","SUS","U","U",,"Y","39.0917","-94.5836","1800 MAIN ST
KANSAS CITY,  64106
(39.0917, -94.5836)"
"160000026","2016-01-01T00:00:00.000","1:48","2016-01-01T00:00:00.000","1:45",,,"401","13A","Aggravated Assault (","113","1800  MAIN ST","KANSAS CITY","64106","PJ1541","CPD","U","1","VIC","B","M","22","Y","39.0917","-94.5836","1800 MAIN ST
KANSAS CITY,  64106
(39.0917, -94.5836)"
"160000027","2016-01-01T00:00:00.000","1:22","2016-01-01T00:00:00.000","1:22",,,"2402","90C","Disorderly Conduct","241","2400  E 70 ST","KANSAS CITY","64132","PJ5358","MPD","U","1","VIC",,,,"N","39","-94.559","2400 E 70 ST
KANSAS CITY,  64132
(39.0, -94.559)"
"160000027","2016-01-01T00:00:00.000","1:22","2016-01-01T00:00:00.000","1:22",,,"2402","90C","Disorderly Conduct","241","2400  E 70 ST","KANSAS CITY","64132","PJ5358","MPD","U","1","ARR","B","F","27","N","39","-94.559","2400 E 70 ST
KANSAS CITY,  64132
(39.0, -94.559)"
"160000028","2016-01-01T00:00:00.000","2:12","2016-01-01T00:00:00.000","2:12",,,"1401","290","Property Damage","545","10400  OAKLAND AV","KANSAS CITY","64134","PJ6802","SPD","U","1","VIC","W","M","37","N","38.9357","-94.5036","10400 OAKLAND AV
KANSAS CITY,  64134
(38.9357, -94.5036)"
"160000028","2016-01-01T00:00:00.000","2:12","2016-01-01T00:00:00.000","2:12",,,"1401","290","Property Damage","545","10400  OAKLAND AV","KANSAS CITY","64134","PJ6802","SPD","U","1","SUS","U","U",,"N","38.9357","-94.5036","10400 OAKLAND AV
KANSAS CITY,  64134
(38.9357, -94.5036)"
