Receipt,Permit,Current Status,County,Designated Basin,Denver Basin Aquifer,Township,Range,Section,Q40,Q160,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Permit Category,Well Constructed,Pump Installed,Well Plugged,Associated Aquifers,Associated Uses,Elevation,Well Depth,Top Perforated Casing,Bottom Perforated Casing,Yield,Static Water Level,Static Water Level Date,WDID,Associated Case Numbers,Modified,More Information,Location,IDKey,Counties
9063561,31152-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,21,NE,NE,,,,,509500.5,4432418.0,Residential,06/19/1967,,,LARAMIE FOX HILLS,Domestic,,700,,,,100.00,2016/08/01,,,,https://dwr.state.co.us/Tools/WellPermits/9063561,"(40.041946, -104.888642)",9063561 328624,1072
9062892,22066-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,35,NW,NW,,,,,511529.0,4429210.7,Residential,11/03/1964,,,LARAMIE FOX HILLS,Domestic,,912,,,,152.00,2016/08/01,0207846,,,https://dwr.state.co.us/Tools/WellPermits/9062892,"(40.013023, -104.864921)",9062892 296885,1072
9065369 ,74895-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,36,SW,SW,300,W,300,S,513037.8,4427905.7,Residential,07/18/1974,09/05/1974,,LARAMIE FOX HILLS,Domestic,,,,,,265.00,1974/07/18,,,10/04/1974 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/9065369,"(40.001246, -104.847266)",9065369  8181,1072
9065084 ,66511-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,4,NE,NE,225,E,1100,N,509617.4,4437127.1,Residential,06/02/1973,06/02/1973,,LARAMIE FOX HILLS,"Domestic, Stock",,600,520,600,15.00,150.00,1973/06/02,,,07/20/1973 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/9065084,"(40.084371, -104.887207)",9065084  353710,1072
9065854 ,88179-,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,22,NW,NW,550,W,85,N,509867.0,4432591.3,Residential,09/19/1978,08/06/1979,,LARAMIE FOX HILLS,"Domestic, Stock",,,,,,250.00,1978/09/19,,,03/15/2018 11:22:00 AM,https://dwr.state.co.us/Tools/WellPermits/9065854,"(40.0435, -104.884344)",9065854  377465,1072
9065150 ,68758-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,21,SW,NE,2500,E,2220,N,508946.7,4431938.0,Residential,05/13/1974,05/13/1974,,LARAMIE FOX HILLS,Domestic,,,,,,220.00,1974/05/13,,,05/29/1974 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/9065150,"(40.037627, -104.895137)",9065150  118079,1072
0499260B,245676-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,26,NE,NW,,,,,512092.9,4430783.7,Residential,05/16/2005,09/30/2020,,LARAMIE FOX HILLS,Domestic,,890,640,890,10.00,465.00,2020/09/30,,,10/23/2020 11:31:00 AM,https://dwr.state.co.us/Tools/WellPermits/0499260B,"(40.02719, -104.858283)",0499260B 154397,1072
9065790 ,85665-,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,1,NW,SW,625,W,1700,S,513086.1,4436344.9,Residential,12/07/1976,,,LARAMIE FOX HILLS,Domestic,,680,484,680,,145.00,1976/12/07,,,11/23/2011 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/9065790,"(40.077279, -104.846533)",9065790  85571,1072
0416958 ,204744-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,25,NW,SW,700,W,1800,S,513094.1,4439624.8,Residential,06/14/1998,07/14/1998,,LARAMIE FOX HILLS,Domestic,,560,405,560,15.00,225.00,1998/06/14,,,10/07/1998 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0416958,"(40.10683, -104.846373)",0416958  86883,1072
0350712,42431-F,Well Constructed,WELD,,Yes,1.0 N,67.0 W,21,SE,NE,30,E,3700,S,509696.7,4432140.7,General Purpose,06/12/1993,06/12/1993,,LARAMIE FOX HILLS,"Domestic, Stock",,680,546,680,15.00,180.00,1993/06/12,,,08/24/1993 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0350712,"(40.039448, -104.886343)",0350712 18757,1072
0385966 ,189409-,Well Abandoned,ADAMS,,Yes,1.0 S,67.0 W,1,SE,NW,1890,W,1940,N,513649.7,4427224.5,Residential,06/07/1996,,06/27/2007,LARAMIE FOX HILLS,"Domestic, Stock",,900,717,885,,520.00,1996/06/07,,,07/02/2007 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0385966,"(39.995092, -104.84011)",0385966  155145,82
0342325 ,165976-,Permit Canceled,WELD,,Yes,2.0 N,67.0 W,12,SW,NW,530,W,2580,N,513063.1,4444693.1,Residential,03/12/1993,02/13/1993,,LARAMIE FOX HILLS,Domestic,,400,316,400,15.00,70.00,1993/03/12,,,03/12/1993 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0342325,"(40.152491, -104.846634)",0342325  293664,1072
0536060 ,262516-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,6,NE,NW,,,,,505640.7,4427626.6,Residential,08/08/2005,05/03/2022,,LARAMIE FOX HILLS,"Domestic, Stock",,820,560,820,11.00,550.00,2022/05/03,,,05/16/2022 08:39:00 AM,https://dwr.state.co.us/Tools/WellPermits/0536060,"(39.998814, -104.933926)",0536060  341017,82
0500479 ,245280-,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,15,NW,SE,1800,E,2270,S,510766.3,4433310.2,Residential,06/23/1979,08/01/1979,,LARAMIE FOX HILLS,Domestic,,731,520,731,12.00,285.00,1979/06/23,,,10/10/2002 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0500479,"(40.049967, -104.873793)",0500479  49920,1072
3666756 ,296053-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,17,NE,SW,,,,,507102.0,4442869.0,Residential,08/30/1980,10/15/2020,,LARAMIE FOX HILLS,Domestic,,,,,10.00,10.00,2020/10/15,,,12/21/2020 10:30:00 AM,https://dwr.state.co.us/Tools/WellPermits/3666756,"(40.136129, -104.916644)",3666756  177277,1072
0492677 ,245251-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,17,NE,SE,300,E,2600,S,508005.6,4433404.6,Residential,02/13/2003,05/29/2003,,LARAMIE FOX HILLS,Domestic,,680,520,680,7.00,480.00,2003/02/13,,,03/23/2004 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0492677,"(40.050854, -104.906149)",0492677  366142,1072
0387717B,45439-F,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,11,NE,NW,1700,W,550,N,512006.1,4426119.8,General Purpose,09/26/1995,01/05/1996,,LARAMIE-FOX HILLS,Domestic,,1010,755,1010,14.60,538.00,1995/09/26,,,02/22/2019 10:47:00 AM,https://dwr.state.co.us/Tools/WellPermits/0387717B,"(39.98517, -104.859389)",0387717B 401567,82
3675764 ,302202-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,7,SW,NW,,,,,505127.0,4425543.0,Residential,08/18/2016,,,LARAMIE FOX HILLS,Domestic,,930,763,930,,720.00,2016/08/18,,,08/29/2016 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3675764,"(39.980041, -104.939964)",3675764  192384,82
0090945 ,98582-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,13,SW,SW,1100,W,500,S,513255.9,4432766.7,Residential,02/10/1979,06/01/1979,,LARAMIE FOX HILLS,Domestic,,740,530,740,15.00,70.00,1979/02/10,,,07/02/1979 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0090945,"(40.045039, -104.844612)",0090945  252851,1072
0291451B,152258--A,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,10,NE,NE,810,E,145,N,511240.4,4426232.8,Residential,01/25/1983,,,LARAMIE-FOX HILLS,Domestic,,1000,760,980,,80.00,1983/01/25,,,10/31/1988 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0291451B,"(39.986199, -104.868359)",0291451B 72844,82
3609778 ,271788-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,2,NW,SW,700,W,2200,S,511524.2,4446162.4,Residential,06/01/2008,06/03/2008,,LARAMIE FOX HILLS,Domestic,,360,240,340,10.00,180.00,2008/06/01,,,02/17/2022 11:34:00 AM,https://dwr.state.co.us/Tools/WellPermits/3609778,"(40.165748, -104.864677)",3609778  457707,1072
3629669 ,67201-F,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,22,NW,SE,,,,,510833.8,4421905.2,General Purpose,08/14/2006,12/28/2021,,LARAMIE FOX HILLS,Domestic,,1180,910,1180,5.20,731.00,2021/12/28,,02CW0185,02/16/2022 08:09:00 AM,https://dwr.state.co.us/Tools/WellPermits/3629669,"(39.94721, -104.873186)",3629669  138466,82
3671872 ,79680-F,Well Constructed,WELD,,Yes,1.0 N,67.0 W,28,SE,NE,,,,,509542.0,4430239.0,General Purpose,07/01/2016,07/29/2016,,LARAMIE FOX HILLS,Commercial,,710,580,690,8.00,370.00,2016/07/01,,,08/23/2016 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3671872,"(40.022313, -104.888188)",3671872  71589,1072
0273756,109843--A,Well Constructed,WELD,,Yes,1.0 N,67.0 W,20,SW,SW,800,W,400,S,506747.0,4431127.4,Residential,07/07/1987,07/03/1987,,LARAMIE FOX HILLS,"Domestic, Stock",,725,626,725,13.00,413.00,1987/07/07,,,07/23/1987 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0273756,"(40.03034, -104.920933)",0273756 100579,1072
9065438,76958-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,22,SW,SW,250,W,400,S,509796.5,4431134.9,Residential,11/29/1974,,,LARAMIE FOX HILLS,Domestic,,730,,,,200.00,2007/07/18,,,,https://dwr.state.co.us/Tools/WellPermits/9065438,"(40.030383, -104.885198)",9065438 39688,1072
3670125 ,297784-,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,33,SW,NW,730,W,1720,N,508344.8,4428877.4,Residential,03/07/2000,,,LARAMIE FOX HILLS,Domestic,,885,,,,,,,,06/09/2015 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3670125,"(40.010054, -104.902233)",3670125  321511,1072
0507109 ,250265-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,15,SW,NW,,,,,509953.9,4433493.3,Residential,03/29/2004,04/13/2004,,LARAMIE FOX HILLS,Domestic,,756,510,756,9.00,495.00,2004/03/29,,,10/20/2011 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0507109,"(40.051626, -104.88331)",0507109  114127,1072
0502699 ,246691-,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,26,SE,NW,2290,W,2290,N,512023.9,4430316.6,Residential,05/21/2005,01/16/2006,,LARAMIE FOX HILLS,"Domestic, Stock",,920,680,920,7.00,608.00,2005/05/21,,,03/07/2018 02:21:00 PM,https://dwr.state.co.us/Tools/WellPermits/0502699,"(40.022984, -104.8591)",0502699  242210,1072
0348713 ,168599-,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,21,NE,NE,250,E,150,N,509623.5,4432571.0,Residential,07/26/1993,09/01/1993,,LARAMIE FOX HILLS,Domestic,,760,540,760,15.00,390.00,1993/07/26,,,12/13/1993 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0348713,"(40.043323, -104.887204)",0348713  358269,1072
0379527 ,185114-,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,16,NE,NE,200,E,200,N,509633.2,4434157.3,Residential,09/21/1995,,,LARAMIE FOX HILLS,Domestic,,680,560,680,,340.00,1995/09/21,,,09/26/1995 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0379527,"(40.057612, -104.887063)",0379527  185988,1072
9064747 ,53350-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,27,SE,SE,480,E,852,S,511180.4,4429663.0,Residential,08/01/1972,,,LARAMIE FOX HILLS,Domestic,,720,620,720,,350.00,1972/08/01,,,03/20/1972 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/9064747,"(40.017103, -104.869002)",9064747  24563,1072
3667317 ,78740-F,Well Constructed,WELD,,Yes,1.0 N,67.0 W,26,NE,NE,250,E,1170,N,512855.7,4430661.1,General Purpose,06/03/1991,08/21/1991,,LARAMIE FOX HILLS,Domestic,4970,,,,,,,0210467,,11/13/2014 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3667317,"(40.026071, -104.849343)",3667317  122200,1072
0394912,192804-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,13,NW,SE,2200,E,1400,S,513823.8,4442702.5,Residential,09/30/1997,,,LARAMIE FOX HILLS,Domestic,,460,280,460,,98.00,1997/09/30,,,01/13/1998 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0394912,"(40.134541, -104.837741)",0394912 292501,1072
0394369,109826--A,Well Constructed,WELD,,Yes,1.0 N,67.0 W,22,NE,NE,150,E,145,N,511272.5,4432574.7,Residential,02/25/1996,02/28/1996,,LARAMIE FOX HILLS,"Domestic, Stock",,715,505,715,15.00,400.00,1996/02/25,,,01/16/1997 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0394369,"(40.043338, -104.867874)",0394369 174677,1072
0488112 ,93835--A,Well Constructed,WELD,,Yes,1.0 N,67.0 W,16,SE,SE,125,E,215,S,509660.7,4432682.4,Residential,03/08/2002,03/12/2002,,LARAMIE FOX HILLS,Domestic,,710,510,710,7.00,471.00,2002/03/08,,,06/04/2002 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0488112,"(40.044322, -104.886757)",0488112  115581,1072
3688661B,82699-F,Well Constructed,WELD,,Yes,1.0 N,67.0 W,17,SE,NE,,,,,507847.0,4433598.0,General Purpose,11/17/2006,12/09/2006,,LARAMIE FOX HILLS,Stock,,740,,,52.00,411.00,2006/12/09,,,10/18/2019 03:45:00 PM,https://dwr.state.co.us/Tools/WellPermits/3688661B,"(40.052594, -104.908011)",3688661B 366142,1072
0489398B,58760-F,Well Constructed,DOUGLAS,,Yes,7.0 S,67.0 W,6,SW,NW,1068,W,1559,N,505281.5,4369368.8,General Purpose,09/28/2002,11/16/2002,,LARAMIE-FOX HILLS,"Industrial, Municipal",,2645,,,30.00,986.00,2002/09/28,0807009,W9192,02/18/2003 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0489398B,"(39.4739, -104.938611)",0489398B 81944,3133
0428943,50077-F,Permit Expired,EL PASO,,Yes,11.0 S,67.0 W,25,NW,SE,1520,E,2420,S,514160.2,4323796.2,General Purpose,04/27/1988,,,LARAMIE FOX HILLS,,,2290,1975,2240,,1043.00,1988/04/27,1005492,81CW0173,11/07/2000 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0428943,"(39.063146, -104.836339)",0428943 338054,1447
0548012 ,63894-F,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,33,SW,NE,1442,E,2429,N,509450.2,4419108.5,General Purpose,09/22/2005,03/13/2006,,LARAMIE-FOX HILLS,"Municipal, Other",,1225,964,1184,112.00,495.00,2005/09/22,0210332,02CW031,07/10/2006 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0548012,"(39.922025, -104.889428)",0548012  284656,82
0280946,32591-F,Permit Expired,WELD,,Yes,2.0 N,67.0 W,27,NW,SE,2400,E,2400,S,510542.7,4439804.7,General Purpose,12/10/1987,01/18/1988,,LARAMIE-FOX HILLS,Commercial,,620,435,620,40.00,286.00,1987/12/10,,,01/31/1989 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0280946,"(40.108488, -104.876302)",0280946 326657,1072
0435226,213794-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,1,NW,NW,195,W,25,N,512943.5,4437458.2,Residential,12/18/1998,03/18/1999,,LARAMIE FOX HILLS,Domestic,,720,520,720,10.00,347.00,1998/12/18,,W2935,04/19/1999 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0435226,"(40.087308, -104.848176)",0435226 215823,1072
0427307 ,49680-F,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,15,SW,SW,20,W,5,S,509884.1,4423069.1,General Purpose,05/12/1998,,,LARAMIE-FOX HILLS,Municipal,,1080,850,1080,,543.00,1998/05/12,0210405,87CW0258,02/10/1999 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0427307,"(39.957709, -104.884289)",0427307  294173,82
0545855 ,266611-,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,33,SW,SW,960,W,360,S,508420.9,4427917.0,Residential,01/29/2002,,,LARAMIE FOX HILLS,Domestic,5110,,350,780,,345.00,2002/01/29,,,06/29/2009 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0545855,"(40.001404, -104.901355)",0545855  176678,1072
0376420H,184086-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,22,NW,SW,1100,W,2390,S,510223.1,4422189.5,Residential,08/29/1995,,,LARAMIE FOX HILLS,"Domestic, Stock",,1060,920,1060,,475.00,1995/08/29,,,09/06/1995 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0376420H,"(39.949785, -104.880334)",0376420H 320528,82
0376420C,184081-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,22,SE,SW,1550,W,790,S,510365.7,4421702.7,Residential,04/30/1996,,,LARAMIE FOX HILLS,"Domestic, Stock",,1080,952,1080,,450.00,1996/04/30,,,05/07/1996 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0376420C,"(39.945395, -104.878668)",0376420C 320528,82
0376420G,184085-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,22,NW,SW,1170,W,1960,S,510245.9,4422058.6,Residential,04/21/1995,,,LARAMIE FOX HILLS,"Domestic, Stock",,1050,926,1050,,382.00,1995/04/21,,,04/25/1995 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0376420G,"(39.948604, -104.880067)",0376420G 52968,82
0515814H,60439-F,Well Constructed,DOUGLAS,,Yes,6.0 S,67.0 W,29,SE,NE,1310,E,2630,N,507810.7,4372284.6,General Purpose,12/20/2002,05/08/2003,,LARAMIE-FOX HILLS,"Industrial, Municipal",,2642,2270,2602,424.00,1143.00,2002/12/20,,W9192,09/29/2003 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0515814H,"(39.500156, -104.909162)",0515814H 116228,3133
0376420I,184087-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,22,NW,SW,800,W,2360,S,510131.8,4422179.8,Residential,04/25/1996,,,LARAMIE FOX HILLS,"Domestic, Stock",,1080,935,1080,,480.00,1996/04/25,,,04/30/1996 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0376420I,"(39.949696, -104.881399)",0376420I 243356,82
0376420N,184092-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,22,NW,SW,800,W,2000,S,510133.0,4422070.1,Residential,09/25/1996,03/06/1997,,LARAMIE FOX HILLS,"Domestic, Stock",,1080,960,1080,11.40,538.00,1996/09/25,,,12/16/2021 06:31:00 PM,https://dwr.state.co.us/Tools/WellPermits/0376420N,"(39.948705, -104.881389)",0376420N 455799,82
9064304,43055-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,3,NW,SE,1600,E,2500,S,510805.7,4436582.4,Residential,09/17/1970,,,LARAMIE FOX HILLS,Domestic,,600,,,,130.00,2015/03/28,,,,https://dwr.state.co.us/Tools/WellPermits/9064304,"(40.079446, -104.873269)",9064304 15952,1072
3616462 ,65779-F,Well Constructed,WELD,,Yes,2.0 N,67.0 W,11,NW,SW,400,W,2237,S,511425.9,4444572.1,General Purpose,10/07/1997,11/03/1999,,LARAMIE-FOX HILLS,"Domestic, Irrigation",,,,,,,,,99CW0132,11/03/2017 03:12:00 PM,https://dwr.state.co.us/Tools/WellPermits/3616462,"(40.151425, -104.865856)",3616462  377559,1072
0915821 ,110539-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,10,SW,NE,2500,E,2600,N,510729.5,4425480.4,Residential,10/09/1979,07/03/1980,,LARAMIE FOX HILLS,"Domestic, Stock",,750,585,750,30.00,335.00,1979/10/09,,,10/16/1979 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0915821,"(39.979421, -104.874356)",0915821  202176,82
3664151 ,294359-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,26,SE,NE,106,E,1355,N,512850.4,4440262.0,Residential,05/19/2016,05/20/2016,,LARAMIE FOX HILLS,Domestic,4940,540,420,540,10.00,360.00,2016/05/19,,,09/13/2016 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3664151,"(40.112573, -104.849223)",3664151  183063,1072
0376420B,184080-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,22,SE,SW,1550,W,480,S,510366.8,4421608.2,Residential,02/25/1995,,,LARAMIE FOX HILLS,"Domestic, Stock",,1076,902,1076,,400.00,1995/02/25,,,09/06/2005 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0376420B,"(39.944539, -104.878658)",0376420B 170618,82
0362609 ,174860-,Permit Canceled,WELD,,Yes,2.0 N,67.0 W,23,SE,NE,800,E,3400,S,512644.7,4441711.5,Residential,04/01/1994,,,LARAMIE-FOX HILLS,Domestic,,590,395,565,,140.00,1994/04/01,,,04/05/1994 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0362609,"(40.125631, -104.8516)",0362609  864,1072
0376420F,184084-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,22,NW,SW,1170,W,1760,S,510246.6,4421997.6,Residential,04/11/1995,,,LARAMIE FOX HILLS,"Domestic, Stock",,1050,916,1050,,380.00,1995/04/11,,,04/18/1995 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0376420F,"(39.948055, -104.880056)",0376420F 320528,82
0376420Q,184095-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,22,NW,SW,300,W,1830,S,509981.2,4422017.3,Residential,09/20/1996,01/10/1997,,LARAMIE FOX HILLS,"Domestic, Stock",,1080,957,1080,11.40,543.00,1996/09/20,,,01/22/1997 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0376420Q,"(39.948229, -104.88317)",0376420Q 320528,82
3688661A,311695-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,17,SE,NE,,,,,507821.2,4433672.0,General Purpose,05/18/2005,,,LARAMIE FOX HILLS,Stock,,720,,,,380.00,2005/05/18,,,10/12/2020 08:31:00 AM,https://dwr.state.co.us/Tools/WellPermits/3688661A,"(40.053261, -104.908315)",3688661A 366142,1072
0380824,185324-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,34,NW,SW,150,W,2500,S,509935.1,4419007.8,Residential,06/09/1995,,,LARAMIE FOX HILLS,Domestic,,1055,920,1055,,350.00,1995/06/09,,,06/13/1995 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0380824,"(39.921119, -104.883754)",0380824 184889,82
0448671,220459-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,24,NE,NE,500,E,75,N,514340.4,4442253.9,Residential,05/25/2000,06/05/2000,,LARAMIE FOX HILLS,Domestic,,450,345,450,10.00,300.00,2000/05/25,,,07/25/2000 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0448671,"(40.130496, -104.831694)",0448671 114025,1072
9066060,97613-,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,13,SE,NW,1640,W,2600,N,513418.8,4433446.8,Residential,07/01/1978,07/18/1978,,LARAMIE FOX HILLS,Domestic,,614,530,614,11.00,180.00,1978/07/01,,,07/24/1978 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/9066060,"(40.051163, -104.842687)",9066060 309719,1072
3688661A,311695-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,17,SE,NE,,,,,507821.2,4433672.0,General Purpose,05/18/2005,,,LARAMIE FOX HILLS,Stock,,720,,,,380.00,2005/05/18,,,10/12/2020 08:31:00 AM,https://dwr.state.co.us/Tools/WellPermits/3688661A,"(40.053261, -104.908315)",3688661A 386514,1072
0465615 ,228949-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,25,SE,NW,2300,W,2300,N,513582.9,4439983.1,Residential,01/11/2001,04/15/2001,,LARAMIE FOX HILLS,Domestic,,630,462,630,10.00,200.00,2001/01/11,,,06/18/2001 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0465615,"(40.110048, -104.840627)",0465615  306186,1072
0418531,204921-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,32,NW,NW,1100,W,450,N,506842.6,4429262.3,Residential,10/14/1997,02/25/1998,,LARAMIE FOX HILLS,Domestic,,745,530,745,11.00,462.00,1997/10/14,,,03/12/1998 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0418531,"(40.013536, -104.919828)",0418531 14908,1072
0356500 ,174861-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,23,NE,SE,900,E,2200,S,512612.6,4441345.7,Residential,03/29/1994,,,LARAMIE FOX HILLS,Domestic,,600,395,585,,150.00,1994/03/29,,,01/03/2001 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0356500,"(40.122343, -104.851983)",0356500  80021,1072
3616462 ,65779-F,Well Constructed,WELD,,Yes,2.0 N,67.0 W,11,NW,SW,400,W,2237,S,511425.9,4444572.1,General Purpose,10/07/1997,11/03/1999,,LARAMIE-FOX HILLS,"Domestic, Irrigation",,,,,,,,,99CW0132,11/03/2017 03:12:00 PM,https://dwr.state.co.us/Tools/WellPermits/3616462,"(40.151425, -104.865856)",3616462  377558,1072
0015399 ,89440-VE,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,34,SE,NE,470,E,2300,N,511358.3,4419158.3,Unknown,09/25/1989,09/27/1989,,LARAMIE FOX HILLS,Domestic,,1080,860,1080,15.00,,,,,12/07/1989 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0015399,"(39.922453, -104.8671)",0015399  172868,82
3655701 ,288643-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,33,SE,NE,400,E,2240,N,509613.6,4428722.9,Residential,10/04/2000,,,LARAMIE FOX HILLS,Domestic,,840,,,,,,,,06/13/2012 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3655701,"(40.008653, -104.887367)",3655701  357916,1072
0381408,45006-F,Permit Expired,WELD,,Yes,1.0 N,67.0 W,36,SW,NW,500,W,2000,N,513092.0,4428800.5,General Purpose,01/24/1995,03/28/1995,,LARAMIE FOX HILLS,Stock,,780,660,780,15.00,520.00,1995/01/24,,,05/17/1995 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0381408,"(40.009309, -104.846615)",0381408 305945,1072
3643409 ,68794-F,Well Constructed,WELD,,Yes,1.0 N,67.0 W,33,NW,NW,450,W,600,N,508257.3,4429218.5,General Purpose,07/16/1999,10/05/1999,,LARAMIE FOX HILLS,"Commercial, Domestic",,,,,,,,,,11/12/2009 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3643409,"(40.013136, -104.90326)",3643409  40213,1072
0495914 ,58239-F,Well Constructed,WELD,,Yes,2.0 N,67.0 W,23,SE,NE,,,,,512644.6,4441701.8,General Purpose,04/01/1994,,,LARAMIE FOX HILLS,Irrigation,,590,395,565,,140.00,1994/04/01,,,11/30/2020 11:33:00 AM,https://dwr.state.co.us/Tools/WellPermits/0495914,"(40.12555, -104.8516)",0495914  4955,1072
