"the_geom","objectid","zone_","link","city_name","minx","miny","maxx","maxy","centerx","centery","area","refcd","globalid","shape__are","shape__len"
"MULTIPOLYGON (((-104.997130821195 39.9685343204704, -104.997105180618 39.9650320287655, -104.99710430865402 39.9649052967272, -104.997104366251 39.9648972906703, -104.99716471131902 39.9648977764529, -104.997265774762 39.9648995793579, -104.998757943421 39.9649267403297, -104.99942647471501 39.9649350667904, -104.999792428 39.9649354740859, -105.000909300396 39.9649385995527, -105.001446185031 39.9649399529415, -105.001477398875 39.9649400847482, -105.001988420631 39.9649413264604, -105.002517576164 39.96494264237341, -105.002625785797 39.9649428695415, -105.002773235696 39.9649432618809, -105.003007194176 39.9649437894838, -105.00360502346702 39.9649449320897, -105.004064615136 39.9649461773151, -105.004126151016 39.96494643579, -105.004650550231 39.964947722165505, -105.005175841291 39.9649490099496, -105.005733834217 39.9649502035565, -105.006305508268 39.9649505367315, -105.00635960905801 39.9649512204535, -105.006374510773 39.9655352849104, -105.006403022445 39.9667180480434, -105.00640145696 39.9667713405238, -105.006971338011 39.9667750941837, -105.007840571469 39.9667816945977, -105.00811113088 39.9667782471069, -105.008175649262 39.96677737213411, -105.008175114922 39.9668533152901, -105.008175873353 39.9672948081194, -105.008175811683 39.9676415945071, -105.008173653631 39.9677792936559, -105.008167424656 39.9685378060764, -105.00816763737 39.9686254185853, -105.008167653404 39.9686320524302, -105.008792890861 39.9686292796616, -105.008796811647 39.9679447586227, -105.00880461576702 39.9667918856158, -105.008804647915 39.9667873107267, -105.009187543215 39.9667895893531, -105.009970277402 39.9667944419574, -105.009962453534 39.967698433763, -105.01005282384801 39.9676994950661, -105.010519861102 39.967701432236005, -105.01101454603801 39.9677034820677, -105.011078475463 39.9677019168134, -105.011076574685 39.9679736651401, -105.01107575909201 39.9686374970532, -105.011075749853 39.9686441307919, -105.011090317094 39.9686441911145, -105.01109026429502 39.9686517396765, -105.012239337481 39.9686500872761, -105.013324984174 39.9686630310751, -105.013484616572 39.9686655189773, -105.015532896279 39.96868171895541, -105.015540031 39.9686817857604, -105.015585514856 39.9686822100686, -105.015620593916 39.9686825362731, -105.015639921525 39.9686820812162, -105.015709459081 39.9686804471025, -105.015709501593 39.968688391008, -105.015709865165 39.9687576057177, -105.015718457273 39.9703914772639, -105.015686257958 39.9703914220363, -105.015623927185 39.9703912181725, -105.013411088472 39.9703874808028, -105.01341160253202 39.9704561063496, -105.013412013957 39.9705107812523, -105.01341485570501 39.9712983815183, -105.013423220045 39.9721468519159, -105.013424172645 39.9722662636227, -105.01463508291502 39.9722737637451, -105.014935060044 39.9722756827237, -105.015443445638 39.9722789138973, -105.015663747926 39.9722800465248, -105.015728559087 39.9722805411104, -105.015738102336 39.9730718852805, -105.015741243326 39.9733322965462, -105.015759933896 39.9748820565127, -105.015762828103 39.9751221202988, -105.015771985877 39.9758813707514, -105.015780645203 39.9765992687567, -105.01578403995701 39.9768807667635, -105.015793473698 39.9776629499397, -105.015801945576 39.9783653845469, -105.015805429213 39.9786541955447, -105.015814604006 39.9794148102288, -105.015815532478 39.9795077954583, -105.015828468654 39.9812921013718, -105.015783273873 39.981291687314, -105.014626928142 39.9812830514244, -105.013551108099 39.9812826278102, -105.012485404162 39.9812813211597, -105.011395042271 39.9812768147501, -105.010341551219 39.9812724511626, -105.009593727034 39.9812698054508, -105.009289839545 39.9812687718194, -105.008665429398 39.9812643455013, -105.008203366068 39.9812610496008, -105.0065165533 39.9812510389157, -105.006480277311 39.9812508873172, -105.006428544271 39.9812499848546, -105.00626676965 39.9812520535833, -105.00588199658901 39.9812518167208, -105.00530662106601 39.98125146655, -105.005095204512 39.9812512669595, -105.004271244431 39.9812505559347, -105.004262025141 39.9812507459825, -105.004254802182 39.9812508210998, -105.003379189314 39.9812500103098, -105.003176693093 39.9812498447983, -105.00209968507902 39.98124919748571, -105.001895107455 39.9812490210008, -105.00179876471 39.9812490720859, -105.00170272094 39.9812488956042, -105.00102208403 39.98124830909501, -105.00050498963101 39.9812479530264, -104.99996618912301 39.9812475027843, -104.998882343903 39.9812465684278, -104.998472592359 39.9812464301735, -104.997264155109 39.9812456380067, -104.997207654814 39.9812460837079, -104.997198247672 39.9794951916234, -104.997197882279 39.97942199005771, -104.997197930003 39.9794153565099, -104.99719768862 39.9794075779809, -104.997197111998 39.97928107675221, -104.997192554029 39.9784680795252, -104.997223180888 39.9784679811806, -104.997250535448 39.9784680976464, -104.997611217468 39.9784671164555, -104.998255268543 39.9784657372908, -104.998261762128 39.978430994864, -104.998277113264 39.9784049825756, -104.998299577362 39.9783822030073, -104.99832736222 39.9783637922919, -104.998324287652 39.9780465027834, -104.99832308862801 39.9775921998307, -104.998320187891 39.9771678558396, -104.998317133111 39.9768478212441, -104.998289616506 39.9768289468111, -104.99826925214 39.9768078152588, -104.998254274122 39.9767819028341, -104.998248215862 39.9767560283091, -104.998248335741 39.9767393300474, -104.998257521513 39.9767023115317, -104.998273757676 39.9766772179872, -104.998297108267 39.976655128422, -104.998325777845 39.976637636456, -104.998357077357 39.9766265606641, -104.998405289869 39.9766203604654, -104.998403879671 39.9764439879867, -104.998398702621 39.9758396075741, -104.998399633802 39.9757927177016, -104.99779962399 39.9757924548648, -104.997177913057 39.9757916390704, -104.997177693625 39.975739483044, -104.997174468575 39.975154554447, -104.997164565012 39.9733075802676, -104.997158486215 39.972168833355, -104.997157793975 39.9720997476747, -104.997152727316 39.9714402375248, -104.997145297289 39.9704067093578, -104.997140257201 39.9697435388136, -104.99713638765301 39.9692482763446, -104.997130821195 39.9685343204704), (-104.99850282923 39.978400222636, -104.99893902826801 39.9784002443319, -104.999441506111 39.9784042053907, -104.999440500446 39.9780464359336, -104.99943939082502 39.9775786371409, -104.999141477582 39.9775760013977, -104.998496892591 39.977570063087505, -104.998500014843 39.9780465629711, -104.99850282923 39.978400222636), (-105.00639673853802 39.9758174969834, -105.00642047536601 39.9740562184403, -105.006365136269 39.9740614771131, -105.005417491082 39.9740726091106, -105.00418154835701 39.9740269369003, -105.004131919738 39.9740235259876, -105.00414749852901 39.9758089882233, -105.00639673853802 39.9758174969834)))","615","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3135706","1776739","3140974","1782695","3138340","1780045",,,"b573cc64-3137-4405-b4e3-8b698aa0b36b","26873312.3969727","29320.980110853"
"MULTIPOLYGON (((-104.959073123333 39.8554066998278, -104.959070976745 39.8554156117166, -104.959061107715 39.8554636065633, -104.959056667731 39.8555388490674, -104.959052831849 39.8556511538733, -104.958960214791 39.855652330128, -104.958374575283 39.8556539870308, -104.956443656516 39.8556288564106, -104.9562721147 39.8556262351321, -104.955801237821 39.8555652701038, -104.95566169489 39.8555319127158, -104.955688450614 39.8551065377965, -104.955739234881 39.8542246634027, -104.956112587382 39.8542298182076, -104.956217631056 39.8542335055453, -104.956322363727 39.8542390214565, -104.956427343493 39.85425094377, -104.95655067187302 39.8542698134706, -104.956683743375 39.8542953620713, -104.95683599189901 39.8543358684692, -104.956835838392 39.8542791346128, -104.956831160957 39.8541551236716, -104.956924366128 39.8541544093331, -104.95700628212002 39.8541550154913, -104.95709176152901 39.854155409243, -104.95717753597 39.8541560330543, -104.957262718578 39.8541564253152, -104.957385808715 39.8541677438763, -104.957566668337 39.8542314860727, -104.957857933337 39.8543348542705, -104.957977427883 39.8543889342932, -104.95846549002 39.8546448754197, -104.95835773925602 39.8547608205093, -104.958181258824 39.8549363853914, -104.958246852581 39.8549751190099, -104.958303300253 39.8550067189176, -104.958407328687 39.8550650738941, -104.958511373216 39.8551213699872, -104.958558704996 39.8551419472872, -104.958665232113 39.8551843001275, -104.958723840916 39.8552051579132, -104.958835454634 39.8552422724164, -104.958870999124 39.85525181486741, -104.958968461647 39.8552765110973, -104.959034262949 39.855288480000304, -104.959073123333 39.8554066998278)))","617","R-3","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3151872","1736462","3152830","1737006","3152351","1736734",,,"557115b0-1b56-41f0-a1d9-aa924869d99e","400697.834472656","2858.36407453156"
"MULTIPOLYGON (((-104.515940603629 39.7818919109313, -104.515827494011 39.7568988531303, -104.517325617164 39.7568745369805, -104.526841539168 39.7567364891714, -104.526841574078 39.7567423162105, -104.526908557864 39.7677335787683, -104.526931360767 39.7702556018851, -104.526936242141 39.7820567347899, -104.515940603629 39.7818919109313)))","618","AV","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3273481","1701984","3276702","1711207","3275091","1706611",,,"bad6c876-4f64-4cf6-8d59-3891a0a9c304","28396559.4389648","24516.0636203462"
"MULTIPOLYGON (((-104.791990513981 39.91753553306, -104.791933511522 39.9175317595692, -104.791852397877 39.9175326452805, -104.791750784174 39.9175336366309, -104.791624938804 39.91755118185261, -104.791435576735 39.9175921364805, -104.790720421825 39.9178037882274, -104.790432737726 39.9178725162909, -104.79024532130002 39.9178972387833, -104.790068102636 39.9179124144408, -104.790068894197 39.9178636934105, -104.78994973906201 39.9178366689852, -104.78994203149801 39.9178350212799, -104.790003259893 39.9144419674281, -104.790128914378 39.9144427235898, -104.793600160861 39.9144271638329, -104.794784667513 39.9144218313522, -104.794792879749 39.9144221985621, -104.794792801345 39.9144299759277, -104.794791821298 39.9145271929972, -104.79479036516 39.9145832304495, -104.794785139072 39.9156320627539, -104.794784668216 39.9157082369245, -104.794783912031 39.9159305868339, -104.794778628324 39.9168083060199, -104.793576187782 39.916801112147, -104.793520258216 39.9168007772374, -104.79351275547 39.9175142334914, -104.79351466168 39.9175314018734, -104.793516001477 39.9175458217488, -104.793518207295 39.9175563060692, -104.793522256644 39.917563966955, -104.793528010845 39.9175717345576, -104.793534787769 39.9175800444393, -104.793538642869 39.9175844175298, -104.793545832003 39.9175900616134, -104.793561393767 39.917596774526, -104.79356945356 39.917600322093, -104.793584248744 39.9176071001126, -104.793592191053 39.9176107899494, -104.793601758418 39.9176153634486, -104.793609568664 39.9176199496598, -104.793613670901 39.9176242134222, -104.793619967761 39.9176274305243, -104.793625327459 39.917630826095, -104.793633140593 39.9176358162254, -104.793641331772 39.9176426726517, -104.793648570706 39.9176493625295, -104.793656747888 39.9176569158726, -104.793664160112 39.9176655226481, -104.793667100414 39.9176692397224, -104.793673918409 39.9176767027163, -104.793676230291 39.9176831218245, -104.793683194033 39.9176954593409, -104.793701022442 39.91769928341791, -104.79474868088 39.9177058939069, -104.79475709748401 39.9177062873587, -104.794756722004 39.9177140629378, -104.794710290467 39.9191725897431, -104.79471013758702 39.919176472377, -104.79470294461 39.9191723349417, -104.7946354821 39.9191554377184, -104.794591952695 39.9191412231415, -104.794553759132 39.9191281842502, -104.794509350069 39.9191128205857, -104.79445072063 39.9190934829547, -104.794400966564 39.9190778585251, -104.794332552163 39.919056632239, -104.794290793792 39.9190435719395, -104.794251699882 39.9190314426013, -104.794162875107 39.9190014012637, -104.794108718139 39.918980488902, -104.794060201008 39.9189600677802, -104.79399869804 39.9189311048324, -104.793940177414 39.9189010159029, -104.79388255268 39.9188704747868, -104.79382227973 39.918837401437, -104.793700009299 39.9187655253328, -104.79361324474 39.918708044775, -104.79353274890002 39.9186476278157, -104.793454973068 39.9185826518992, -104.793329329114 39.9184624869465, -104.792696087749 39.9178300611229, -104.792663388237 39.9178026426921, -104.792633329994 39.9177784427218, -104.792575836302 39.9177350911944, -104.792518307979 39.9176951708235, -104.79245363155 39.9176570376313, -104.79238712187 39.9176239261176, -104.79231698725701 39.9175967405709, -104.792240570278 39.9175738637256, -104.792165880209 39.9175564874213, -104.792087574425 39.9175441220847, -104.79203415529902 39.9175385400673, -104.791990513981 39.91753553306)))","620","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3197825","1758729","3199178","1760461","3198502","1759317",,,"abe2124b-46f5-4c89-96e6-072e5ac67713","1692741.31298828","6598.34567771457"
"MULTIPOLYGON (((-104.799543329972 39.957886082659606, -104.799526701039 39.9590116894724, -104.799511308007 39.9596875701735, -104.799511298677 39.9600741665591, -104.799479719179 39.9614753335385, -104.798585871621 39.9614700261742, -104.797001449056 39.9614656343909, -104.795793997307 39.9614584379975, -104.7946153288 39.961456433854, -104.794604946741 39.9597455108238, -104.794604523541 39.9596990709485, -104.794603902342 39.9596427934065, -104.794620549429 39.9579045798635, -104.795677858644 39.9579083766116, -104.795874352949 39.9579077187661, -104.79699636816501 39.9578915303978, -104.798152480524 39.9578839980496, -104.798362053311 39.9578834138204, -104.799543329972 39.957886082659606)))","621","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3196373","1774552","3197753","1775863","3197063","1775210",,,"9d294ef7-ae39-48e7-998b-334d6086356d","1787821.40820313","5345.52002817738"
"MULTIPOLYGON (((-104.860509912016 39.9987653963646, -104.860510832626 40.0001921160949, -104.860520899663 40.0003920981621, -104.859056271045 40.0003971987901, -104.85904391010502 40.0002207653902, -104.859043277555 39.9987659107858, -104.860509912016 39.9987653963646)))","622","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3179190","1789378","3179605","1789914","3179398","1789646",,,"524b8746-79db-4528-8abc-5b88d4c1ea47","243889.732421875","2008.34712869529"
"MULTIPOLYGON (((-104.936938686714 39.9598570990902, -104.936938446751 39.9586689551477, -104.936938004142 39.957505972468, -104.937027515635 39.9574643088082, -104.937039900061 39.9574643517848, -104.937927873577 39.9574670050631, -104.937940258319 39.9574670086297, -104.940204556161 39.9574643446939, -104.940216735346 39.9574633373166, -104.940283996828 39.9574550887332, -104.940283943657 39.9579443912524, -104.940197877696 39.9580014001579, -104.939147482501 39.9587663969875, -104.938698943885 39.9589854692574, -104.938042785206 39.9594055404998, -104.937737988614 39.9595662750063, -104.937067722347 39.9598911123875, -104.937043558358 39.9599017485446, -104.936938686714 39.9598570990902)))","623","A-3","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3156917","1774121","3157831","1775018","3157374","1774411",,,"0062f11e-bed3-46dd-b40f-28dfe2cd9553","533083.09375","3169.85887348483"
"MULTIPOLYGON (((-105.006208861223 39.8214846000706, -105.006208902304 39.8214787720976, -105.006209095141 39.821452073531, -105.00621463794 39.8210826788302, -105.006214688492 39.8210787953985, -105.006373405493 39.8210792317571, -105.007063756184 39.8210802921505, -105.007061774394 39.8214884005832, -105.006369652582 39.8214855026544, -105.006350672406 39.8214845080669, -105.006208861223 39.8214846000706)))","625","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3138466","1724334","3138706","1724482","3138586","1724408",,,"12df2243-b2ed-456d-9a68-1d500fa18f46","35436.5400390625","774.598505547707"
"MULTIPOLYGON (((-105.007061774394 39.8214884005832, -105.007063756184 39.8210802921505, -105.006373405493 39.8210792317571, -105.006214688492 39.8210787953985, -105.006214771291 39.8210729675995, -105.006222830874 39.8205119068738, -105.006381263331 39.8205114269744, -105.007032406898 39.8205183140788, -105.00768742197002 39.8205231119833, -105.007678861877 39.8210657068291, -105.007682120764 39.8214884781165, -105.007281907025 39.821488406371, -105.007061774394 39.8214884005832)))","626","C-3","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3138292","1724127","3138705","1724482","3138498","1724231",,,"f6c87840-11da-4aef-a8eb-84984878a430","110126.367675781","1531.04890630012"
"MULTIPOLYGON (((-104.404571605231 39.8467571704578, -104.404616784776 39.8397520039734, -104.404680115118 39.8324015331364, -104.404793219857 39.825225603684, -104.414218353102 39.8251925055893, -104.414154729748 39.8308660549895, -104.414147737244 39.8314701907739, -104.412744068808 39.8314586192222, -104.412726790955 39.8333170441047, -104.414126900775 39.833330870484, -104.414055154713 39.8396803608764, -104.412048622983 39.839685416719, -104.412044045908 39.8397508044977, -104.41199741002401 39.8462480713787, -104.411983801246 39.8468182836372, -104.413870010378 39.8468340806545, -104.41397684629 39.8468348364328, -104.414044517432 39.846834773684, -104.4140329055 39.8541666864158, -104.404586544267 39.8541689522163, -104.404587821393 39.854125268012, -104.404571605231 39.8467571704578)))","627","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3304896","1727278","3307618","1737866","3306257","1732575",,,"fac30c2f-8af3-4940-b076-0558de38c689","26246245.9511719","28319.5005953229"
"MULTIPOLYGON (((-104.933721867842 39.9619652248961, -104.93372513965 39.9614512331561, -104.933666275041 39.9614518657967, -104.933274766966 39.9614522745338, -104.931508124171 39.961448126824706, -104.931483943784 39.9614483284915, -104.931471557653 39.9614484082394, -104.931481100748 39.9597632316029, -104.931482441276 39.9594887344649, -104.93149482613 39.9594887690878, -104.931571618191 39.9594889351396, -104.931910487127 39.9594901088283, -104.932520502116 39.9594859514293, -104.933648332435 39.9594835899685, -104.93373752232 39.9594821877985, -104.933752602982 39.9585011384233, -104.93366143444702 39.9585267789324, -104.931576860613 39.9585151586255, -104.931499777346 39.9585143799698, -104.931487393275 39.958514270290706, -104.931489964542 39.9580250261948, -104.931492817612 39.9574817046647, -104.931505194289 39.9574815587483, -104.931593606791 39.9574797773798, -104.931605985529 39.9574796636312, -104.932532654092 39.9574762209189, -104.932545036862 39.9574761821509, -104.933681563602 39.957473040247706, -104.933693865212 39.9574724130026, -104.933838353547 39.9574615093466, -104.933850696541 39.9574612200521, -104.935010357958 39.95746405955231, -104.935022740768 39.9574640151632, -104.936029990679 39.9574573063256, -104.936042337243 39.957457724524, -104.936187484299 39.9574655860473, -104.936199851129 39.9574657952314, -104.937027515635 39.9574643088082, -104.936938004142 39.957505972468, -104.936938446751 39.9586689551477, -104.936938686714 39.9598570990902, -104.937043558358 39.9599017485446, -104.9367016855 39.9600517809192, -104.936252036035 39.9602591721493, -104.936081939261 39.9603773112343, -104.935351796663 39.9610102115904, -104.935242805868 39.9611441968837, -104.93526203972 39.9613023570627, -104.935312676134 39.9614371059042, -104.93542474931701 39.9615840436822, -104.935496768895 39.961647752586, -104.93571113165801 39.9617912903495, -104.935869135695 39.9618828603038, -104.935996945035 39.9619587306092, -104.936150236294 39.9620818455316, -104.936369867934 39.9622727590235, -104.936430859024 39.9623403034729, -104.93646605845001 39.9623990321764, -104.936404781771 39.9624037722195, -104.936198174989 39.962403929475, -104.933815533531 39.9624025918073, -104.933723505203 39.962423653168, -104.933721867842 39.9619652248961)))","629","A-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3157816","1774130","3159389","1775943","3158602","1775038",,,"bc8384f9-ed56-4b4f-88a8-4b4bdfd9d7d9","2035720.02978516","8222.01745300858"
