"stateabbrv","statename","stfips","areaname","areatype","area","periodyear","periodtype","pertypdesc","period","indcodty","indcode","indcodetitle","occodetype","occodetydesc","codetitle","wagesource","wagesrdesc","ratetype","ratetydesc","empcount","response","mean","entrywg","experience","pct10","pct25","median","pct75","pct90","udpct","udpctwage","udrnglopct","udrnghipct","udrngmean","wpctrelerr","epctrelerr","panelcode"
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Training and Development Specialists","3","Occupational Employment Statistics Survey","4","Annual wage or salary","40","82","55063.00","40760.00","62215.00","39366.00","43251.00","52295.00","64860.00","76231.00",,,,,,"4.87","15.14",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Training and Development Specialists","3","Occupational Employment Statistics Survey","1","Hourly wage","40","75","31.82","20.05","37.71","17.39","24.00","33.44","40.26","44.44",,,,,,"4.62","12.49",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Training and Development Specialists","3","Occupational Employment Statistics Survey","4","Annual wage or salary","40","75","66191.00","41702.00","78436.00","36167.00","49912.00","69560.00","83738.00","92440.00",,,,,,"4.62","12.49",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Training and Development Specialists","3","Occupational Employment Statistics Survey","1","Hourly wage","60","79","27.53","15.82","33.38","14.90","17.87","28.18","35.07","42.39","0","0.00","0","0","0.00","5.20","15.62",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Training and Development Specialists","3","Occupational Employment Statistics Survey","4","Annual wage or salary","60","79","57258.00","32913.00","69431.00","30995.00","37175.00","58612.00","72942.00","88181.00","0","0.00","0","0","0.00","5.20","15.62",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Training and Development Specialists","3","Occupational Employment Statistics Survey","1","Hourly wage","50","88","18.66","13.38","21.30","12.74","13.85","16.00","21.84","26.83","0","0.00","0","0","0.00","5.42","11.76",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Training and Development Specialists","3","Occupational Employment Statistics Survey","4","Annual wage or salary","50","88","38821.00","27840.00","44311.00","26509.00","28810.00","33278.00","45436.00","55804.00","0","0.00","0","0","0.00","5.42","11.76",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Training and Development Specialists","3","Occupational Employment Statistics Survey","1","Hourly wage","80","83","25.34","13.08","31.47","12.60","14.07","20.84","29.35","51.97",,,,,,"5.88","35.03",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Training and Development Specialists","3","Occupational Employment Statistics Survey","4","Annual wage or salary","80","83","52715.00","27215.00","65465.00","26202.00","29271.00","43343.00","61057.00","108104.00",,,,,,"5.88","35.03",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Training and Development Specialists","3","Occupational Employment Statistics Survey","1","Hourly wage","20","88","27.39","14.45","33.86","11.28","16.97","29.12","36.94","42.17",,,,,,"9.37","29.22",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Training and Development Specialists","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","88","56970.00","30064.00","70422.00","23471.00","35300.00","60566.00","76837.00","87720.00",,,,,,"9.37","29.22",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources, Training, and Labor Relations Specialists, All Other*","3","Occupational Employment Statistics Survey","1","Hourly wage","30","91","25.13","14.95","30.23","13.41","16.66","25.73","30.41","38.59",,,,,,"8.13","6.39",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources, Training, and Labor Relations Specialists, All Other*","3","Occupational Employment Statistics Survey","4","Annual wage or salary","30","91","52280.00","31089.00","62875.00","27887.00","34660.00","53516.00","63256.00","80272.00",,,,,,"8.13","6.39",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources, Training, and Labor Relations Specialists, All Other*","3","Occupational Employment Statistics Survey","1","Hourly wage","90","78","22.56","15.52","26.08","14.74","16.81","21.13","27.57","33.95",,,,,,"4.32","10.69",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources, Training, and Labor Relations Specialists, All Other*","3","Occupational Employment Statistics Survey","4","Annual wage or salary","90","78","46929.00","32276.00","54256.00","30669.00","34966.00","43949.00","57351.00","70616.00",,,,,,"4.32","10.69",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources, Training, and Labor Relations Specialists, All Other*","3","Occupational Employment Statistics Survey","1","Hourly wage","130","79","35.46","18.02","44.18","16.60","20.63","28.12","36.62","47.12",,,,,,"19.01","10.58",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources, Training, and Labor Relations Specialists, All Other*","3","Occupational Employment Statistics Survey","4","Annual wage or salary","130","79","73757.00","37478.00","91897.00","34523.00","42905.00","58489.00","76164.00","98005.00",,,,,,"19.01","10.58",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources, Training, and Labor Relations Specialists, All Other*","3","Occupational Employment Statistics Survey","1","Hourly wage","170","72","27.69","17.04","33.02","15.39","19.58","27.22","33.98","41.60",,,,,,"3.24","10.68",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources, Training, and Labor Relations Specialists, All Other*","3","Occupational Employment Statistics Survey","4","Annual wage or salary","170","72","57601.00","35445.00","68679.00","32010.00","40727.00","56616.00","70686.00","86521.00",,,,,,"3.24","10.68",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources, Training, and Labor Relations Spe","3","Occupational Employment Statistics Survey","1","Hourly wage","20","100","29.41","20.43","33.89","17.45","25.40","29.88","34.35","43.80","0","0.00","0","0","0.00","2.24","1.22",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources, Training, and Labor Relations Spe","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","100","61163.00","42487.00","70501.00","36303.00","52835.00","62160.00","71456.00","91105.00","0","0.00","0","0","0.00","2.24","1.22",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources, Training, and Labor Relations Spe","3","Occupational Employment Statistics Survey","1","Hourly wage","90","84","25.59","18.01","29.38","16.80","19.31","23.60","30.84","39.62","0","0.00","0","0","0.00","2.74","11.83",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources, Training, and Labor Relations Spe","3","Occupational Employment Statistics Survey","4","Annual wage or salary","90","84","53224.00","37451.00","61110.00","34950.00","40174.00","49096.00","64139.00","82409.00","0","0.00","0","0","0.00","2.74","11.83",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources, Training, and Labor Relations Spe","3","Occupational Employment Statistics Survey","1","Hourly wage","50","75","21.65","15.19","24.87","14.11","16.40","19.94","27.15","32.00","0","0.00","0","0","0.00","5.22","13.35",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources, Training, and Labor Relations Spe","3","Occupational Employment Statistics Survey","4","Annual wage or salary","50","75","45024.00","31603.00","51735.00","29342.00","34122.00","41481.00","56473.00","66567.00","0","0.00","0","0","0.00","5.22","13.35",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Logisticians","3","Occupational Employment Statistics Survey","1","Hourly wage","10","50","44.85","27.93","53.31","23.17","33.87","40.93","61.12","66.71","0","0.00","0","0","0.00","12.25","25.50",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Logisticians","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","50","93282.00","58092.00","110878.00","48194.00","70440.00","85135.00","127134.00","138763.00","0","0.00","0","0","0.00","12.25","25.50",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Logisticians","3","Occupational Employment Statistics Survey","1","Hourly wage","40","83","35.77","25.95","40.69","23.63","28.66","38.06","42.55","45.16","0","0.00","0","0","0.00","9.79","34.59",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Logisticians","3","Occupational Employment Statistics Survey","4","Annual wage or salary","40","83","74409.00","53966.00","84630.00","49152.00","59603.00","79164.00","88496.00","93935.00","0","0.00","0","0","0.00","9.79","34.59",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Logisticians","3","Occupational Employment Statistics Survey","1","Hourly wage","30","75","42.73","41.56","43.32","38.35","39.95","42.63","45.32","47.81",,,,,,"3.40","15.58",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Logisticians","3","Occupational Employment Statistics Survey","4","Annual wage or salary","30","75","88889.00","86448.00","90109.00","79758.00","83104.00","88681.00","94265.00","99451.00",,,,,,"3.40","15.58",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Management Analysts","3","Occupational Employment Statistics Survey","1","Hourly wage","150","74","34.89","12.76","45.96","8.33","21.52","37.53","51.42","58.32",,,,,,"18.37","30.58",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Management Analysts","3","Occupational Employment Statistics Survey","4","Annual wage or salary","150","74","72580.00","26543.00","95599.00","17327.00","44759.00","78062.00","106961.00","121303.00",,,,,,"18.37","30.58",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Management Analysts","3","Occupational Employment Statistics Survey","1","Hourly wage","160","87","46.43","23.10","58.09","21.92","24.11","40.06","59.43","0.00","0","0.00","0","0","0.00","25.79","36.68",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Management Analysts","3","Occupational Employment Statistics Survey","4","Annual wage or salary","160","87","96565.00","48038.00","120828.00","45600.00","50154.00","83333.00","123620.00","0.00","0","0.00","0","0","0.00","25.79","36.68",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Management Analysts","3","Occupational Employment Statistics Survey","1","Hourly wage","20","100","38.53","21.79","46.90","20.11","25.02","34.28","55.49","62.41","0","0.00","0","0","0.00","6.36","20.35",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Management Analysts","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","100","80142.00","45317.00","97554.00","41834.00","52035.00","71302.00","115428.00","129815.00","0","0.00","0","0","0.00","6.36","20.35",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Management Analysts","3","Occupational Employment Statistics Survey","1","Hourly wage","110","69","47.93","28.93","57.44","26.49","31.70","38.33","59.04","71.84",,,,,,"17.66","23.95",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Management Analysts","3","Occupational Employment Statistics Survey","4","Annual wage or salary","110","69","99703.00","60172.00","119469.00","55093.00","65946.00","79734.00","122800.00","149419.00",,,,,,"17.66","23.95",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Management Analysts","3","Occupational Employment Statistics Survey","1","Hourly wage","20","82","23.46","14.95","27.72","12.87","17.50","22.27","28.41","37.60","0","0.00","0","0","0.00","10.46","29.67",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Management Analysts","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","82","48806.00","31093.00","57662.00","26780.00","36396.00","46317.00","59086.00","78205.00","0","0.00","0","0","0.00","10.46","29.67",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Management Analysts","3","Occupational Employment Statistics Survey","1","Hourly wage","30","67","22.31","14.92","26.01","13.64","16.51","20.58","23.47","39.17",,,,,,"9.22","25.09",
