"devicenettype","devicenetworktype","deviceroaming","devicesignalstrength","latencyaverage","latencystatus","downloadspeed","downloadstatus","islatency","uploadspeed","uploadstatus","devicenetop","devicesimop","addresszip","latitude","longitude","location"
"1xEVDO REVA","GSM","false","-69","461.4","success","148.63999999999999","success","false","240.46","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-69","559.4","success","554.28","success","false","223.31","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-69","1142.2","success","936.81","success","false","311.25","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-67","290","success","3703.83","success","false","534.45000000000005","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.84","(38.85, -104.84)"
"1xEVDO REVA","GSM","false","-67","301","success","4765.6899999999996","success","false","530.46","success","Verizon Wireless","Verizon Wireless","80904","38.869999999999997","-104.87","(38.87, -104.87)"
"1xEVDO REVA","GSM","false","-67","306.8","success","5410.34","success","false","540.27","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.84","(38.84, -104.84)"
"1xEVDO REVA","GSM","false","-67","378.8","success","233.44","success","false","268.04000000000002","success","Verizon Wireless","Verizon Wireless","80904","38.869999999999997","-104.87","(38.87, -104.87)"
"1xEVDO REVA","GSM","false","-67","385.6","success","3674.65","success","false","434.83","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.86","(38.85, -104.86)"
"1xEVDO REVA","GSM","false","-67","401.6","success","1471.97","success","false","269.64","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.86","(38.84, -104.86)"
"1xEVDO REVA","GSM","false","-67","420.2","success","195.86","success","false","40.28","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.88","(38.85, -104.88)"
"1xEVDO REVA","GSM","false","-67","435.6","success","1474.54","success","false","382.49","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-67","446.8","success","400.99","success","false","130.35","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-67","454","success","2229.8000000000002","success","false","293.19","success","Verizon Wireless","Verizon Wireless","80904","38.869999999999997","-104.85","(38.87, -104.85)"
"1xEVDO REVA","GSM","false","-67","483.2","success","351.94","success","false","233.2","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.85","(38.86, -104.85)"
"1xEVDO REVA","GSM","false","-67","525.6","success","196.05","success","false","10.35","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.85","(38.86, -104.85)"
"1xEVDO REVA","GSM","false","-67","717.6","success","8819.4500000000007","success","false","895.56","success","Verizon Wireless","Verizon Wireless","80904","38.869999999999997","-104.86","(38.87, -104.86)"
"1xEVDO REVA","GSM","false","-65","136.19999999999999","success","14352.97","success","false","945.72","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-65","175.6","success","5780.68","success","false","1030.02","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-65","221","success","7565.59","success","false","711.49","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.86","(38.86, -104.86)"
"1xEVDO REVA","GSM","false","-65","361","success","2832.83","success","false","371.49","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-65","369.2","success","1503.44","success","false","304.83999999999997","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-65","369.8","success","1823.98","success","false","358.11","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-65","386","success","2352.35","success","false","335.7","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.86","(38.84, -104.86)"
"1xEVDO REVA","GSM","false","-65","399.4","success","2077.48","success","false","313.13","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-63","258.8","success","4529.99","success","false","588.92999999999995","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-63","314.2","success","2752.12","success","false","435.79","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.84","(38.84, -104.84)"
"1xEVDO REVA","GSM","false","-63","331.4","success","5079.1000000000004","success","false","514.79999999999995","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-63","374","success","1193.2","success","false","290.39999999999998","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.86","(38.84, -104.86)"
"1xEVDO REVA","GSM","false","-63","423.4","success","581","success","false","341.84","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-63","798.6","success","1071.72","success","false","433.62","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.86","(38.85, -104.86)"
"1xEVDO REVA","GSM","false","-61","138.19999999999999","success","7799.09","success","false","797.24","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.85","(38.85, -104.85)"
"1xEVDO REVA","GSM","false","-61","154.80000000000001","success","7551.65","success","false","868.73","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.84","(38.84, -104.84)"
"1xEVDO REVA","GSM","false","-61","166.8","success","10289.36","success","false","894.82","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.86","(38.85, -104.86)"
"1xEVDO REVA","GSM","false","-61","208.8","success","5700.51","success","false","678.67","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.86","(38.85, -104.86)"
"1xEVDO REVA","GSM","false","-61","243.2","success","6030.64","success","false","647.09","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.85","(38.85, -104.85)"
"1xEVDO REVA","GSM","false","-61","272.60000000000002","success","10543.67","success","false","837.91","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.84","(38.84, -104.84)"
"1xEVDO REVA","GSM","false","-61","291","success","5329","success","false","516.92999999999995","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.86","(38.84, -104.86)"
"1xEVDO REVA","GSM","false","-61","452.8","success","407.11","success","false","173.25","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.86","(38.86, -104.86)"
"1xEVDO REVA","GSM","false","-59",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80904","38.82","-104.86","(38.82, -104.86)"
"1xEVDO REVA","GSM","false","-59","142.4","success","1984.6","success","false","699.42","success","Verizon Wireless","Verizon Wireless","80904","38.880000000000003","-104.87","(38.88, -104.87)"
"1xEVDO REVA","GSM","false","-59","149.19999999999999","success","9802.16","success","false","835.71","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-59","149.6","success","9380.1","success","false","819.88","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-59","232.2","success","2295.6799999999998","success","false","431.96","success","Verizon Wireless","Verizon Wireless","80904","38.82","-104.86","(38.82, -104.86)"
"1xEVDO REVA","GSM","false","-59","294.8","success","3832.7","success","false","536.87","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-59","300.39999999999998","success","4567.6499999999996","success","false","538.32000000000005","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-59","382.2","success","851.11","success","false","343.52","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.86","(38.84, -104.86)"
"1xEVDO REVA","GSM","false","-59","453.6","success","1063.25","success","false","289.95999999999998","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-59","530.4","success","993.12","success","false","220.71","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.85","(38.83, -104.85)"
"1xEVDO REVA","GSM","false","-57",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.84","(38.84, -104.84)"
"1xEVDO REVA","GSM","false","-57","124","success","10753.69","success","false","913.9","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.85","(38.86, -104.85)"
"1xEVDO REVA","GSM","false","-57","136.4","success","11609.02","success","false","911.2","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.86","(38.86, -104.86)"
"1xEVDO REVA","GSM","false","-57","160.19999999999999","success","790.67","success","false","431.52","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.85","(38.83, -104.85)"
"1xEVDO REVA","GSM","false","-57","170.6","success","13678.6","success","false","878.84","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.87","(38.83, -104.87)"
"1xEVDO REVA","GSM","false","-57","217.2","success","5215.51","success","false","632.4","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.86","(38.86, -104.86)"
"1xEVDO REVA","GSM","false","-57","230.4","success","5525.07","success","false","669.72","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.85","(38.85, -104.85)"
"1xEVDO REVA","GSM","false","-57","363.4","success","3445.73","success","false","458.25","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.87","(38.84, -104.87)"
"1xEVDO REVA","GSM","false","-57","366.6","success","3097.03","success","false","455.66","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.88","(38.85, -104.88)"
"1xEVDO REVA","GSM","false","-57","413.6","success","4597.93","success","false","408.91","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-55","212","success","8359.4599999999991","success","false","678.56","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-55","278.2","success","5334.7","success","false","555.04","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.85","(38.83, -104.85)"
"1xEVDO REVA","GSM","false","-55","424.2","success","204.31","success","false","60.85","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-53","285.2","success","4317.55","success","false","578.77","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.86","(38.85, -104.86)"
"1xEVDO REVA","GSM","false","-53","292.2","success","3450.26","success","false","536.16","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.86","(38.85, -104.86)"
"1xEVDO REVA","GSM","false","-53","298.39999999999998","success","5472.05","success","false","492.77","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.85","(38.83, -104.85)"
"1xEVDO REVA","GSM","false","-53","300.2","success","5113.53","success","false","485.68","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-53","300.60000000000002","success","4852.1099999999997","success","false","550.69000000000005","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-53","342","success","4502.21","success","false","475.45","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.86","(38.86, -104.86)"
"1xEVDO REVA","GSM","false","-53","367.2","success","4038.73","success","false","461.82","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.86","(38.84, -104.86)"
"1xEVDO REVA","GSM","false","-53","376.4","success","1726.33","success","false","376.46","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.87","(38.84, -104.87)"
"1xEVDO REVA","GSM","false","-51","128.6","success","15365.87","success","false","942.54","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-51","139.6","success","9465.5300000000007","success","false","915.8","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.85","(38.83, -104.85)"
"1xEVDO REVA","GSM","false","-51","152.6","success","10426.32","success","false","861.32","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.85","(38.83, -104.85)"
"1xEVDO REVA","GSM","false","-51","162.80000000000001","success","14688.28","success","false","917.56","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.85","(38.83, -104.85)"
"1xEVDO REVA","GSM","false","-51","166.6","success","11079.63","success","false","839.17","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.87","(38.83, -104.87)"
"1xEVDO REVA","GSM","false","-51","186.6","success","9368.92","success","false","818.75","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-51","229","success","7673.59","success","false","558.29","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.85","(38.83, -104.85)"
