"the_geom","irisyear","dvmt","fips","route","segmid","length_","hpmsid","fipscounty","funcclassi","govlevel","adminclass","population","urban","uabname","naaqsid","nhsdesig","specialsys","access_","trkrestric","priiri","priiridate","pripsi","prirutting","prifaultin","prifatigue","pritranscr","prislabcra","hutf_projy","builtyr","hutf_inspy","priyrrehab","pritreatme","prisurf","prisurfwd","thrulnqty","prithrulnw","operation","rrxid","strid","region","tprid","terrain","forestrout","routesign","routesignq","jursplit","routename","fromfeatur","segmdir","tofeature","segmprefix","countstati","aadt","countyear","volumegrou","aadtyr","aadtderiv","dhv","dd","aadtsingle","aadtcomb","pctpksu","pctpkcomb","pctoffpksu","pctoffpkco","yr20factor","hovtype","hovlnqty","tollid","tolltype","tollcharge","hpms_yradd","hpms_yrins","rigidthick","flexthick","basetype","basethick","median","medianwd","priinshldw","prioutshld","prioutsh_1","secinshldw","curves_a","curves_b","curves_c","curves_d","curves_e","curves_f","grades_a","grades_b","grades_c","grades_d","grades_e","grades_f","pkpark","widenobsta","widenfeas","sightdist","speedlim","intersecti","ltturnln","rtturnln","signaltype","greentime","signalqty","stopqty","nonctrlqty","roadterrai","lrsroute","frommeas","tomeas","gisid","fundid","shape_leng"
"MULTILINESTRING ((-104.78048217269085 38.825309069869306, -104.7804792718596 38.82531865502813, -104.78046907978694 38.82535229312583, -104.78043738707461 38.82551335783126, -104.7804226811121 38.825599767330786, -104.7804147023052 38.825705128502165, -104.78040519872235 38.82578884767032, -104.78038691599978 38.82588872955734, -104.78037060154172 38.825964306315825, -104.7803543909477 38.826030439096705, -104.7803294819479 38.82610191066966, -104.78022364155123 38.82627591620588, -104.78010300985555 38.82641157079582, -104.78007113714878 38.826443021025206, -104.78001882041013 38.826492163097456, -104.77998247735731 38.82652560771512, -104.77997939461694 38.8265282873696, -104.77996263397121 38.82654138008837, -104.77981047263661 38.826646281432396, -104.77960131972966 38.826787077584434, -104.77948500309817 38.826843892574225, -104.77936460761467 38.82689525222558, -104.77924051560527 38.826940931958276, -104.77899883341904 38.82700838538571, -104.7788142975806 38.82704010621967, -104.77856859202696 38.827066364699014, -104.77833250165713 38.82707168778523, -104.77822353559064 38.827072161356725, -104.778114592494 38.82707265739923, -104.77800561767332 38.82707316679727, -104.7777933196343 38.827079476841696, -104.77748164423902 38.82712159638801, -104.77719091496328 38.827197626314984, -104.77691161420164 38.82730569108492, -104.7766535250667 38.82744912688019, -104.77642603105035 38.82762277913279, -104.7763249504838 38.827718801470965, -104.77619197136538 38.8278711741595, -104.77609554642567 38.82801115933438, -104.77602463178592 38.82814985173363, -104.77596941302596 38.82827314631355, -104.77591050335438 38.82849651444918, -104.77589206064516 38.82866861992784, -104.77589122957701 38.8287536372179, -104.77589152923929 38.82876553987324, -104.77589168783308 38.8287797199417, -104.77589133054727 38.82884544766726, -104.77589094284231 38.82891858062189, -104.77589082132651 38.82896560520768, -104.77589030225317 38.829050322329536, -104.77588978474539 38.829134998900955, -104.77588928440035 38.82921971267694, -104.77588876250176 38.82930441064002, -104.77588828962816 38.829389088419816, -104.77588777197934 38.82947380779116, -104.77588727456433 38.82955850354461, -104.77588628251418 38.82974354145391, -104.77588598833282 38.829934734496305, -104.77588615835923 38.830019673710375, -104.77588633139288 38.83010457237675, -104.77588652454207 38.83018948572434, -104.77588671772303 38.83027438893269, -104.77588689244388 38.83035920874707, -104.77588705816724 38.83044414231444, -104.77588725280228 38.83052904101609, -104.77588778390398 38.83053970163684, -104.77588623869522 38.83062419598298, -104.77588591835435 38.83064414706081, -104.77588566660154 38.83069136738522, -104.77588535807041 38.83070801122668, -104.77588544066897 38.830756532115906, -104.77588573473214 38.83084187031945, -104.77588605621085 38.830927191677596, -104.77588635341256 38.831012447653784, -104.77588667338102 38.83109779153554, -104.77588697039599 38.83118310721076, -104.77588723852026 38.83126845099056, -104.77588758594027 38.831353766759975, -104.77588780403244 38.83141510916239, -104.77588782859536 38.83145687799068, -104.77588702964904 38.83153117487332, -104.77588714250699 38.83160954336946, -104.775887171271 38.83163251963292, -104.7758869860837 38.83171729705841, -104.77588687151187 38.831802058847856, -104.77588673523115 38.831886854387946, -104.77588662065779 38.8319716161749, -104.77588648450262 38.83205637116055, -104.77588632091323 38.83214114862133, -104.77588620916126 38.83222592843321, -104.77588607293302 38.83231070594403, -104.77588593675344 38.832395467683384, -104.77588583226665 38.832475633565494, -104.77588582220007 38.83248022157787, -104.77588565854289 38.83256501930846, -104.77588561128783 38.8325878962947, -104.77588549904024 38.83259108393339, -104.77588509369103 38.832613799150145, -104.77588479851289 38.83265878900395, -104.77588495354723 38.832708090645895, -104.77588583282616 38.83282219948031))","2015","15410","16000","CIRCLE   DR","100.0","0.67",,"41","3","4","1","4","18856",,"153","1","0","3","0","213.0","2015-05-22T00:00:00.000","4.0","0.14",,"15786.0",,,,"1995","1977",,"0.0","1","48.0","4.0","12.0","2",,,"2","1","1",,"0","0","0","CIRCLE DR","AIRPORT RD","N","PIKES PEAK AV","S","106060","23000","2014","6","2015","1","11.0","57.0","390.0","160.0","0.0","0.0","1.7","0.7","1.34",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","041-0-2013-4332","2.73","3.4","16000CIRCLE   DR  100","FedAid","1077.0788265479998"
"MULTILINESTRING ((-104.99181097254997 39.549308138422234, -104.9917111057357 39.549296400792436, -104.9912656765268 39.54924962054866, -104.99084485547657 39.54920361544186, -104.99025571029941 39.549142235289544, -104.98984976579189 39.54906171759096, -104.98921571406696 39.54893354912851, -104.98889924972873 39.548866156797345, -104.98830023359793 39.54869171660477, -104.98793886056735 39.54858626012936, -104.98649598049448 39.548030163350234, -104.98645681463641 39.5480150752051, -104.98613198029386 39.547888505734036, -104.9861298854887 39.54788766525431, -104.98549659576895 39.54763564629567, -104.98486965644463 39.54739776782078, -104.98367243576092 39.546927460028044, -104.98365357718983 39.546920041729, -104.98287298453135 39.54667455966549, -104.9826915627053 39.54661748726017, -104.98203803773966 39.54647090989356, -104.98184507106116 39.54642763172258, -104.98115805844617 39.54632971330818, -104.98086242945939 39.54628758593122, -104.98038201358409 39.546267835897496, -104.97993014096866 39.546249269186816, -104.97991150801793 39.546248480927396, -104.97988313087286 39.54624732042171, -104.97987973830108 39.54624718242425, -104.97917133609425 39.5462603909415, -104.97916686253562 39.54626047123434, -104.97841001553485 39.5462717708326, -104.9776177144364 39.54628360043784, -104.9775183345354 39.54628508263464, -104.97697127990054 39.54626771252794, -104.97650331840309 39.54621350963657, -104.97604309689322 39.54616020300196, -104.97576634161365 39.546094081701085, -104.97518799545666 39.545955910790205, -104.97512891167041 39.54593533054786, -104.97485759625864 39.5458408104963, -104.97453579489722 39.54572873191848, -104.97357970577136 39.54528627704424, -104.97281871421141 39.544893228652256, -104.97128090179234 39.54396850083843, -104.9707002795914 39.543635897281696, -104.96987640668293 39.543163952506134, -104.96897198664185 39.542651720274286, -104.96852978103664 39.54240124648413, -104.96820322530722 39.54221629787988, -104.96810990309422 39.54217550761544, -104.96728855033794 39.54181674081042, -104.96575422490248 39.541353960285846, -104.96514996041381 39.541214697727895, -104.96279406558271 39.54067172359134, -104.96184325244582 39.540452560018785, -104.96160652207082 39.54039798532777, -104.96134517176533 39.54033774674297, -104.96127960873389 39.540322776471804))","2015","39380","35","HR29","800.0","1.79","035-2011-013","35","3","2","1","4","23527",,"24","1","0","3","0","130.0","2015-01-25T00:00:00.000","4.0",,"0.15",,,"14.0",,"1995","1998",,"0.0","3","100.0","6.0","12.0","2",,,"1","2","2",,"0","0","0","HIGHLANDS RANCH PY","BROADWAY","SE","VENNEFORD RANCH RD","N","107778","22000","2015","6","2015","0","10.0","53.0","480.0","310.0","0.1","0.0","2.2","1.4","1.25",,,,,,"2011","2011",,,"0.0",,"12","14.0","0.0","7","0.0",,"2.067","0.298","0.185","0.0","0.0","0.0","0.146","1.143","0.956","0.303","0.002","0.0","3.0","A","2.0",,"45.0","BROADWAY","2.0","5.0","2.0","52.0","8.0","0.0","4.0","0","035-0-2013-1120","2.93","4.72","035  HR29         800","FedAid","2862.6744626422205"
"MULTILINESTRING ((-104.75593237888951 38.796463274965056, -104.75593214615799 38.79649437257209, -104.7559309738481 38.79664986396607, -104.75593030897736 38.796760817442305, -104.75592081538868 38.79687152267831, -104.75590252905552 38.79698154944056, -104.75587690155076 38.797085644710606, -104.75584340198616 38.797188362765425, -104.75580983501891 38.797271996239274, -104.75577104894244 38.797354236631676, -104.75572713655394 38.79743488249574, -104.7556830610501 38.79750635751783, -104.75563495902101 38.797576224533564, -104.75558170679795 38.797645162693925, -104.75552638288438 38.79771458087108, -104.75535736428255 38.7979275554723, -104.75481037151047 38.798616814149646, -104.75480949829529 38.79861791399169, -104.75470398301644 38.79875057158434, -104.75464723989735 38.7988223924616, -104.75459047069558 38.79889423015237, -104.75453375184632 38.79896604313828, -104.75447700413204 38.79903784477042, -104.75442023608134 38.79910966660747, -104.75431644314476 38.79923959918004, -104.75424314177802 38.79933081528191, -104.75419074348234 38.79939763458993, -104.75413487044392 38.79946897378986, -104.75407899736744 38.799540291559296, -104.75400427845967 38.7996349909044, -104.75397031639787 38.79967682807653, -104.75388547416004 38.79977416897008, -104.75381234933498 38.79984555165103, -104.7537394396162 38.799912529168694, -104.753664237701 38.79997584871055, -104.75357102387699 38.800044367112775, -104.75350509047358 38.800092705081425, -104.75343421020547 38.800142056522546, -104.75334748266692 38.800192538099004, -104.75327953312056 38.80022474984418, -104.75234472969761 38.80067454650408, -104.7514590664962 38.80110054466262, -104.74974897375066 38.80192302946514, -104.7489130835661 38.802324116484456, -104.74807618077207 38.802726390471335, -104.74728238796338 38.803112388781074, -104.74699760632645 38.80326948977102, -104.74679115421162 38.80340937299159, -104.74655785604924 38.80360166452348, -104.74568098344994 38.804417875503425, -104.74566153777504 38.80443598262186, -104.7455923645844 38.80450089832975))","2015","5751","16000","JETWING  DR","300.0","0.81",,"41","4","4","2","4","18856",,"153","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1977",,"0.0","1","48.0","4.0","12.0","2",,,"2","1","1",,"0","0","0","JET WING DR","ASTROZON BD","N","CHELTON RD",,"201361","7100","2014","4","2015","1","11.0","52.0","120.0","50.0","0.0","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","041-0-2013-5994","0.98","1.79","16000JETWING  DR  300","FedAid","1313.4709814094558"
"MULTILINESTRING ((-104.84615323653848 38.80621345145911, -104.84614066448454 38.806227375927804, -104.84610757676461 38.80627314645618, -104.84608082816979 38.80632138775882, -104.84606071211455 38.80637156178057, -104.84604745582678 38.80642311460771, -104.84604120452059 38.806475471941226, -104.84603828807906 38.8074017800057, -104.84603497582864 38.80816812616151, -104.84603223339053 38.80866970291895, -104.8460308423957 38.808923315843174, -104.84603214959915 38.80900560065131))","2015","558","16000","SKYWAY   BD","200.0","0.18",,"41","5","4","2","4","18856",,"153","0","0","3","0","0.0",,"2.5",,,,,,,"1995","1988",,"0.0","1","30.0","2.0","12.0","2",,,"2","1","1",,"0","0","0","SKYWAY BD","MARS DR","NE","ARCTURUS DR",,"202296","3100","2014","3","2015","1","10.0","59.0","20.0","3.0","0.0","0.0","0.8","0.1","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","041-0-2013-7960","0.278","0.458","16000SKYWAY   BD  200","FedAid","311.83302008977864"
"MULTILINESTRING ((-105.05895932676415 40.3928929967125, -105.05894426011828 40.39371147111909, -105.05894415754082 40.3937171402026, -105.05892219064602 40.39462592721467, -105.05892205969543 40.39463115486163, -105.05889836332616 40.39554030747841, -105.05889810955485 40.395549958696726, -105.05888657610852 40.39649965755641, -105.05888649934916 40.3965062297946, -105.05888424878249 40.39671599850505, -105.05888420041627 40.396721347731976, -105.0588677565868 40.3974538848295, -105.05886763251983 40.397458570793276, -105.05884391716472 40.398378296362154, -105.05884373835208 40.39838608826789, -105.05883693331768 40.39956735167015, -105.0588368848969 40.399576028659695, -105.05883315728892 40.39989990713063, -105.05883150692131 40.40004476428682, -105.05883067693622 40.40011506444779, -105.05882298079261 40.40051495082844, -105.05880491168772 40.401453520224585, -105.05879523534581 40.40176523810166))","2015","4356","46465","MADISON  AV","400.0","0.66",,"69","4","4","1","4","30628",,"0","0","0","3","0","0.0",,"4.0",,,,,,"2010","1995","2010",,"0.0","1","38.0","2.0","12.0","2",,,"4","3","1",,"0","0","0","MADISON AV","1ST ST","N","RRX",,"201515","6600","2013","4","2015","2","10.5","59.0","110.0","50.0","0.0","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","069-0-2013-5904","0.49","1.15","46465MADISON  AV  400","FedAid","984.9136081720717"
"MULTILINESTRING ((-104.85407281036377 39.74022762323933, -104.85407270786072 39.74103086456939, -104.85407271490523 39.741089085118304))","2015","168","4000","MOLINE   ST","1100","0.06",,"1","5","4","1","4","23527",,"24","0","0","3","0","0.0",,"2.5",,,,,,,"1995","1973",,"0.0","1","40.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","MOLINE ST","SH 40","N","AREAC",,"203275","2800","2013","3","2015","2","11.0","61.0","40.0","3.0","0.0","0.0","1.3","0.1","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","005-0-2013-2069","0.51","0.57","04000MOLINE   ST 1100","FedAid","95.60973888788814"
"MULTILINESTRING ((-105.04746749814949 39.77657199014367, -105.04802348881056 39.776570160990836, -105.04860697327373 39.77656827486502, -105.04862606256191 39.77656834796013))","2015","372","20000","W44TH    AV","4701.0","0.06",,"31","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1977",,"0.0","1","34.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","W 44TH AVE","N WINONA CT","W","N WOLFF ST","W","201952","6200","2014","4","2015","1","10.0","59.0","110.0","40.0","0.0","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-4142","1.88","1.94","20000W44TH    AV 4701","FedAid","99.21718891012479"
"MULTILINESTRING ((-106.5223882936337 39.63198086537827, -106.52235558457957 39.63212840575781))","2015","130","4110","AVON     RD","200.0","0.01","037-0037-000","37","5","4","1","2","26275",,"0","0","0","3","0","335.0","2015-05-27T00:00:00.000","4.0","0.13",,"0.0",,,"2005","1998","1998",,"0.0","1","48.0","4.0","12.0","2",,"F-10-AF","3","11","1",,"0","0","0","AVON RD","STR","N","HURD LN",,"105754","13000","2015","5","2015","0","11.0","57.0","440.0","0.0","0.3","0.0","3.4","0.0","1.34",,,,,,"2000","2003",,,"0.0",,"41","16.0","0.0","7","0.0",,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0",,"3.0",,"25.0",,"5.0","5.0","5.0",,"0.0","0.0","3.0","0","037-0-2013-0513","0.07","0.08","04110AVON     RD  200","FedAid","16.61683683968215"
"MULTILINESTRING ((-104.9711412165092 39.711113748619034, -104.97101490890479 39.711113779102305, -104.9704399535846 39.711115997088015, -104.96999464706334 39.71111740447089))","2015","1500","20000","ALAMEDA  AV","1401.0","0.06",,"31","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,,"1995","2000",,"0.0","1","40.0","3.0","10.0","2",,,"1","2","1",,"0","0","0","E ALAMEDA AVE","S LAFAYETTE ST","E","S HUMBOLDT ST","E","202194","25000","2015","6","2015","0","9.5","54.0","430.0","180.0","0.0","0.0","1.7","0.7","1.15",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-0707","0.86","0.92","20000ALAMEDA  AV 1401","FedAid","98.28294848396942"
"MULTILINESTRING ((-104.94775417697625 39.74378284314031, -104.94767476499122 39.74378246836382, -104.94707821745536 39.74378139940895, -104.94661221976284 39.743780589105306))","2015","1260","20000","17TH     AV","3401.0","0.06","031-2012-046","31","5","4","1","4","23527",,"24","0","0","3","0","231.0","2014-04-23T00:00:00.000","4.0","0.05",,"8805.0",,,,"1995","1977",,"0.0","1","68.0","4.0","12.0","2",,,"1","2","1",,"0","0","0","E 17TH AVE","N COOK ST","E","N MADISON ST","E","201140","21000","2015","6","2015","0","10.0","61.0","210.0","170.0","0.0","0.1","1.0","0.8","1.1",,,,,,"2012","2012",,,"0.0",,"10","10.0","0.0","1","0.0",,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","A","0.0",,"30.0","COLORADO BD","2.0","5.0","2.0","45.0","4.0","0.0","9.0","0","031-0-2013-0046","2.092","2.152","2000017TH     AV 3401","FedAid","97.84086083314351"
"MULTILINESTRING ((-104.97907570697339 39.759360065474105, -104.97789758896207 39.7602746312516, -104.9778828215511 39.760286081499096))","2015","234","20000","CURTIS   ST","2901.0","0.09",,"31","5","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1997",,"0.0","1","44.0","2.0","12.0","2",,,"1","2","1",,"0","0","0","CURTIS ST","29TH ST","NE","30TH ST",,"202160","2600","2011","3","2015","3","11.0","56.0","40.0","20.0","0.2","0.0","1.4","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-1132","1.365","1.455","20000CURTIS   ST 2901","FedAid","144.92543140752443"
"MULTILINESTRING ((-106.06256162389934 39.62812119219979, -106.06207452391168 39.628861870364005, -106.06171564595613 39.629205806861, -106.06161980390993 39.629296794996435, -106.06161515991352 39.62930132446423))","2015","462","70525","LITTLEBEATR","100.0","0.11",,"117","5","4","2","2","82090",,"0","0","0","3","0","0.0",,"4.0",,,,,,,,"2008",,"0.0","1","24.0","2.0","12.0","2",,,"3","11","1",,"0","0","0","LITTLE BEAVER TR","SH 6","NE","CL",,"200356","4200","2015","3","2015","0","8.0","55.0","80.0","30.0","0.0","0.0","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","117-0-2013-0055","0.0","0.11","70525LITTLEBEATR  100","FedAid","154.94980643483257"
"MULTILINESTRING ((-105.07617618500012 39.83048944562799, -105.0761306597638 39.8304895723677, -105.0721161535569 39.8305001470856, -105.07209848103095 39.83050020311939))","2015","163","3455","74TH     AV","900.0","0.22","059-9714-000","59","5","4","2","4","23527",,"24","0","0","3","0","241.0","2014-04-22T00:00:00.000","4.0","0.0",,"4644.0",,,,"2002","2002",,"0.0","1","34.0","2.0","12.0","2",,,"1","2","1",,"0","0","0","74TH AV","TELLER ST","E","PIERCE ST","W","900780","740.0","2013","2","2015","2","10.5","59.0","10.0","0.0","0.3","0.0","1.3","0.0","1.17",,,,,,,"2002",,,"0.0",,"1","0.0","0.0","7","0.0",,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0",,"2.0",,"30.0","PIERCE ST","5.0","5.0","5.0",,"0.0","2.0","4.0","0","059-0-2013-1911","0.29","0.51","0345574TH     AV  900","FedAid","348.932923411169"
"MULTILINESTRING ((-105.00643634183052 39.77514734664478, -105.00643695106984 39.77529459729235))","2015","130","20000","PECOS    ST","4301.0","0.01",,"31","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1977",,"0.0","1","44.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","N PECOS ST","W 43RD AVE","N","W 43RD AVE/TRAFFIC SIGNAL",,"202086","13000","2014","5","2015","1","10.0","59.0","220.0","90.0","0.0","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-2270","0.89","0.9","20000PECOS    ST 4301","FedAid","16.34282957621293"
"MULTILINESTRING ((-108.72605063244606 37.20153903797927, -108.72581826250021 37.200812794008584, -108.72550302797914 37.19992244249974, -108.72491565004346 37.19875112781365, -108.72442914006717 37.19777826840719, -108.72410123009863 37.19698220952739, -108.72398477333361 37.1964218597021, -108.72395092778478 37.19544321497977, -108.72397362000464 37.19324862383885, -108.72393075726892 37.191089405257394, -108.72391015479559 37.189446174133764, -108.72388581378118 37.188299562211846, -108.7238788428933 37.187555005792994, -108.72374998105727 37.1865119138381, -108.72348826691876 37.185693889355406, -108.7232280023058 37.184909373572616, -108.72305554420296 37.18421636637587, -108.72300526466718 37.18343946954799, -108.72327785021162 37.18237186875561, -108.72360821378653 37.18167167232337, -108.72382566467516 37.18126982079403, -108.72387921206705 37.181104473765316))","2015","3518","83","UM31","700.0","1.407",,"83","5","50","8","1","99999",,"0","0","0","3","0","0.0",,"2.5",,,,,,,"1995","2005",,"0.0","1","24.0","2.0","12.0","2",,,"5","10","3",,"0","0","0","UM31","UM31","S","UM201",,"200282","2500","2015","3","2015","0","11.0","57.0","100.0","90.0","0.4","0.3","4.0","3.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","083-0-2013-0541","2.198","3.605","083  UM31         700","FedAid","2321.0955563785433"
"MULTILINESTRING ((-104.91825811100279 39.76563142873631, -104.9176084765923 39.765634851667265, -104.9171222234669 39.76563587728016))","2015","252","20000","35TH     AV","6001.0","0.06",,"31","5","4","2","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1998",,"0.0","1","34.0","2.0","11.0","2",,,"1","2","1",,"0","0","0","E 35TH AVE","N JASMINE ST","E","N KEARNEY ST","E","202217","4200","2011","3","2015","3","11.0","56.0","80.0","30.0","0.0","0.0","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-0224","2.91","2.97","2000035TH     AV 6001","FedAid","97.2911965629797"
