"asset_class","asset_cd","location_detail","steward","maintained_by","maint_info","life_cycle_status","asset_type","material","pathway_wam_id","longitude","latitude","location","point"
,"EDG224",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16001419","-114.16308001475207","51.123172088609536","
,  
(51.123172088609536, -114.16308001475207)",
,"TUS637",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16006516","-114.24942918203148","51.13456770941416","
,  
(51.13456770941416, -114.24942918203148)",
,"EVE963",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000017","-114.11984642428405","50.917940979723326","
,  
(50.917940979723326, -114.11984642428405)",
,"WAL021",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51222856","-114.02215644304965","50.86584900016862","
,  
(50.86584900016862, -114.02215644304965)",
,"ROY388",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007340","-114.22305991276868","51.14462688894915","
,  
(51.14462688894915, -114.22305991276868)",
"2018/01/23: PRAIRIE WINDS PARK REDEVELOPMENT; PROJECT MANAGER M WONG","WES099",,"CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.97113521524435","51.104941012575104","
,  
(51.104941012575104, -113.97113521524435)",
,"CIT425",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51085131","-114.19449024744364","51.1465190419201","
,  
(51.1465190419201, -114.19449024744364)",
,"MEA370",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50779627","-114.07677468374204","50.99963076109406","
,  
(50.99963076109406, -114.07677468374204)",
,"WAL001",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51113129","-114.03000701470243","50.86975165012145","
,  
(50.86975165012145, -114.03000701470243)",
"2017/11/29: M WONG - ESTABLISHED COMMUNITY UPGRADES; M WONG - ESTABLISHED COMMUNITY UPGRADES; FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT","CRE871",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50867248","-114.06746321543338","51.06073072530316","
,  
(51.06073072530316, -114.06746321543338)",
"CMLC PROJECT; 2017/01/30: NO OFFICIAL CCC DOC; SEE REPOSITORY R\SUBDIVISION_DEVELOPMENT\URBAN_DEVELOPMENT_DOCUMENTS\2009\2009-001","DNE110",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL",,"-114.05247467173183","51.04666074793605","
,  
(51.04666074793605, -114.05247467173183)",
,"CRA002",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51243514","-113.98695403984051","50.87625101778132","
,  
(50.87625101778132, -113.98695403984051)",
,"ST3002",,"CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.97769292036025","51.15089714140483","
,  
(51.15089714140483, -113.97769292036025)",
"NO DAS OR VISIBLE VERIFICATION AT FAC","NEB011",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51037968","-113.94053985669485","50.92434045467935","
,  
(50.92434045467935, -113.94053985669485)",
,"RUN275",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16001747","-113.9587010177832","51.07610616443244","
,  
(51.07610616443244, -113.9587010177832)",
,"BRD774",,"CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-114.0430274066008","51.05238711663331","
,  
(51.05238711663331, -114.0430274066008)",
"NO DAS OR VISIBLE VERIFICATION","SKR001","201 SKYVIEW RANCH RD NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50893738","-113.95869745882354","51.1627275687138","
,  
(51.1627275687138, -113.95869745882354)",
,"BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL",,"-114.21635286303288","51.09767481061916","
,  
(51.09767481061916, -114.21635286303288)",
,"OGD792",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004168","-114.01947899920077","50.988065031402236","
,  
(50.988065031402236, -114.01947899920077)",
,"SET017",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51372505","-113.95530069615002","50.86789325153829","
,  
(50.86789325153829, -113.95530069615002)",
,"MCK718","3393 130 AV SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004497","-113.98780620795277","50.93196377727856","
,  
(50.93196377727856, -113.98780620795277)",
,"CHA828",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16005242","-114.04059957293208","50.88949936880349","
,  
(50.88949936880349, -114.04059957293208)",
,"DIS100",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007232","-114.20830526509754","51.012627423493406","
,  
(51.012627423493406, -114.20830526509754)",
,"BLM001",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51319829","-114.06032525887572","50.870519811533335","
,  
(50.870519811533335, -114.06032525887572)",
,"TAR137","1175 TARADALE DR NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16000600","-113.92953402589774","51.12503775681547","
,  
(51.12503775681547, -113.92953402589774)",
,"TUS608","68 TUSCANY VILLAGE CO NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16006646","-114.24682251061463","51.123535949050606","
,  
(51.123535949050606, -114.24682251061463)",
"NOT ASSOCIATED WITH PATHWAY","MIS248",,"CALGARY PARKS","CALGARY PARKS","DECORATIVE BOLLARD, NOT ASSOCIATED WITH PATHWAY AS PER M BLAIR","ACTIVE","FIXED","METAL","R-16003223","-114.06979021507408","51.029590968329856","
,  
(51.029590968329856, -114.06979021507408)",
,"EVN274",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50735389","-114.11515162924827","51.1718958210077","
,  
(51.1718958210077, -114.11515162924827)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","DDG761","41 QUARRY HT SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51023160","-114.01493194276563","50.956522209568035","
,  
(50.956522209568035, -114.01493194276563)",
,"LEG021",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51285811","-114.01539391098719","50.853297703684234","
,  
(50.853297703684234, -114.01539391098719)",
,"WIN256",,"CALGARY ROADS","CALGARY ROADS",,"ACTIVE","FIXED","METAL","R-16002346","-114.04659806557689","51.08486347764279","
,  
(51.08486347764279, -114.04659806557689)",
,"12B001","12350 84 ST SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90381547915992","50.938212809666204","
,  
(50.938212809666204, -113.90381547915992)",
,"CUR005",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51408312","-114.12708321410757","51.01919442680953","
,  
(51.01919442680953, -114.12708321410757)",
,"COU758",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000496","-114.07188082714937","51.135228644528354","
,  
(51.135228644528354, -114.07188082714937)",
,"HOR678",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007583","-113.99148278166258","51.088977932357125","
,  
(51.088977932357125, -113.99148278166258)",
,"SKR015",,"OUTSIDE AGENCY","CALGARY PARKS","2020/10/05: AS PER A RODRIGUES TO BE MAINTAINED BY PARKS","ACTIVE","REMOVABLE","METAL",,"-113.95624231154618","51.1556716289607","
,  
(51.1556716289607, -113.95624231154618)",
"2021/06/02: USED SAME DATES AS PATHWAY","BRT346","1120 50 AV SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51226795","-114.09165887531022","51.015653927799804","
,  
(51.015653927799804, -114.09165887531022)",
,"MLR409",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004702","-114.09490840048316","50.91819454532738","
,  
(50.91819454532738, -114.09490840048316)",
,"CHA836","55 CHAPALINA CR SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16005232","-114.0464109803517","50.88584495676834","
,  
(50.88584495676834, -114.0464109803517)",
"CHECK DRAWINGS - REVIEW BOLLARD AND PATH","GAW635",,"CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-114.11194674494942","51.020614766740735","
,  
(51.020614766740735, -114.11194674494942)",
"NO DAS OR VISIBLE VERIFICATION","MAH443","98 MAHOGANY HT SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50814079","-113.93318278829113","50.90401854010345","
,  
(50.90401854010345, -113.93318278829113)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION; CAPITAL PROJECT - PARKDALE PATHWAY 2008","POI503","4075 BOWNESS RD NW","CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","FIXED","METAL","R-50749039","-114.14974767747347","51.06285662605341","
,  
(51.06285662605341, -114.14974767747347)",
,"ABB562",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50810430","-113.93192877879692","51.06431820348002","
,  
(51.06431820348002, -113.93192877879692)",
,"CSC003",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51242020","-113.96061343648621","51.1464514495855","
,  
(51.1464514495855, -113.96061343648621)",
,"RUN275",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16001747","-113.96117924409226","51.076165848421965","
,  
(51.076165848421965, -113.96117924409226)",
,"CIT967",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16006595","-114.18010127779516","51.142642951527414","
,  
(51.142642951527414, -114.18010127779516)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","DDG057","42 QUARRY HT SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51022890","-114.01492586427659","50.95673318549983","
,  
(50.95673318549983, -114.01492586427659)",
,"EVE949","14699 JAMES MCKEVITT RD SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50807021","-114.10649611395753","50.92133718001412","
,  
(50.92133718001412, -114.10649611395753)",
,"HOU542",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50852318","-114.09548693916489","51.06412225388671","
,  
(51.06412225388671, -114.09548693916489)",
,"SCA889","BH 110 SCARBORO AV SW","CALGARY PARKS","CALGARY PARKS","REAR OF RESIDENTIAL TO PREVENT DRIVING IN PARK - NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-114.09908307175289","51.038495290405976","
,  
(51.038495290405976, -114.09908307175289)",
,"NEB842","1015 NEW BRIGHTON DR SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50904148","-113.93385553101717","50.92285275943299","
,  
(50.92285275943299, -113.93385553101717)",
,"01K002",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51375612","-114.23196969269617","51.15576895949766","
,  
(51.15576895949766, -114.23196969269617)",
,"TAR001","58 TARALAKE HE NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51027806","-113.92533079211978","51.12510084120342","
,  
(51.12510084120342, -113.92533079211978)",
,"SCA678",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16003154","-114.10192364177146","51.041068153960204","
,  
(51.041068153960204, -114.10192364177146)",
"FAC'D WITH 2015-018","SKR010",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51234438","-113.95101356526884","51.158575944770355","
,  
(51.158575944770355, -113.95101356526884)",
,"COV879",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007025","-114.0512603018448","51.162776965148076","
,  
(51.162776965148076, -114.0512603018448)",
,"TAR136","27 TARALAKE PA NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000617","-113.93133849777156","51.120951929849504","
,  
(51.120951929849504, -113.93133849777156)",
,"CRM301","144 CRESTHAVEN PL SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007062","-114.26664273555117","51.08693035688096","
,  
(51.08693035688096, -114.26664273555117)",
,"COV106","90 COVEPARK SQ NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007049","-114.05942176320079","51.166357023433314","
,  
(51.166357023433314, -114.05942176320079)",
,"12B001","12350 84 ST SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90407029432113","50.93743012832588","
,  
(50.93743012832588, -113.90407029432113)",
,"TUS603","147 TUSCANY RAVINE RD NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006736","-114.24131368895789","51.11442363052793","
,  
(51.11442363052793, -114.24131368895789)",
,"VIS250","1650 18 AV NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000561","-114.0218907823094","51.06977437428886","
,  
(51.06977437428886, -114.0218907823094)",
,"SHN386","224 SHAWMEADOWS RD SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51012439","-114.07554575921661","50.90659313664295","
,  
(50.90659313664295, -114.07554575921661)",
,"EDG054",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16001382","-114.13801153037292","51.118267402643774","
,  
(51.118267402643774, -114.13801153037292)",
,"CPF013","750 COPPERPOND BV SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51037833","-113.92097078031786","50.92034763385486","
,  
(50.92034763385486, -113.92097078031786)",
,"WES099",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16005398","-113.97032668678337","51.10230992128112","
,  
(51.10230992128112, -113.97032668678337)",
,"PCK002",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51340927","-114.07518726231714","50.86030887739064","
,  
(50.86030887739064, -114.07518726231714)",
,"RUN248","155 RUNDLEHILL DR NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51014056","-113.97001707981725","51.074754925290385","
,  
(51.074754925290385, -113.97001707981725)",
,"SPH019","109 SPRINGBANK ME SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005295","-114.18925133931144","51.02122559995153","
,  
(51.02122559995153, -114.18925133931144)",
"FLD ACR 3. NO LOCK ON PIN. VISIBLE SIGNS OF CORROSION.","CHA001","2070 194 AV SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50758748","-114.0161758033644","50.879826589185015","
,  
(50.879826589185015, -114.0161758033644)",
,"TAR137","1175 TARADALE DR NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16000699","-113.92648543204339","51.1228339340657","
,  
(51.1228339340657, -113.92648543204339)",
,"ROY382","101 ROYAL OAK GR NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006954","-114.22792241783763","51.15123517005599","
,  
(51.15123517005599, -114.22792241783763)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","STR817",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002791","-114.18359252346588","51.05066954886652","
,  
(51.05066954886652, -114.18359252346588)",
,"PKL535",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50787159","-114.0311882198291","50.9178089843172","
,  
(50.9178089843172, -114.0311882198291)",
,"EVE099","14699 JAMES MCKEVITT RD SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50818710","-114.11063721248502","50.92133260347773","
,  
(50.92133260347773, -114.11063721248502)",
"NO DAS AVAILABLE AT FAC","MAH002",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51108948","-113.91540683125521","50.89626791901741","
,  
(50.89626791901741, -113.91540683125521)",
,"KIN015",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51074973","-114.08160885819109","50.98876103448138","
,  
(50.98876103448138, -114.08160885819109)",
,"CPF882",,"CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.92620942949496","50.919093376291556","
,  
(50.919093376291556, -113.92620942949496)",
,"EVE918","174 EVERGLADE WY SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16005889","-114.12755162490373","50.92285418173079","
,  
(50.92285418173079, -114.12755162490373)",
,"EVE918",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005889","-114.12655480714412","50.922839911518814","
,  
(50.922839911518814, -114.12655480714412)",
,"SAD339","51 SADDLERIDGE CL NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16002143","-113.94932545752813","51.131008855869666","
,  
(51.131008855869666, -113.94932545752813)",
,"SAD020",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","FIXED","METAL",,"-113.96621272175497","51.13509763468606","
,  
(51.13509763468606, -113.96621272175497)",
,"CAR006",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL",,"-114.08334938577796","51.17868031505269","
,  
(51.17868031505269, -114.08334938577796)",
,"HSN003",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51407644","-114.27044577077731","51.10715897801358","
,  
(51.10715897801358, -114.27044577077731)",
,"NOL018","13015 SHAGANAPPI TR NW","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-114.15431097341418","51.17195559913978","
,  
(51.17195559913978, -114.15431097341418)",
,"RAN678",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16001623","-114.17429993279852","51.11515196450866","
,  
(51.11515196450866, -114.17429993279852)",
"ACR 3","MIS248",,"CALGARY PARKS","CALGARY PARKS","DECORATIVE BOLLARD, NOT ASSOCIATED WITH PATHWAY AS PER M BLAIR","ACTIVE","FIXED","METAL",,"-114.0683376192233","51.02954854737602","
,  
(51.02954854737602, -114.0683376192233)",
,"MOR678",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16001693","-113.93160532440606","51.07606461900601","
,  
(51.07606461900601, -113.93160532440606)",
,"SKR015",,"OUTSIDE AGENCY","CALGARY PARKS","2020/10/05: AS PER A RODRIGUES TO BE MAINTAINED BY PARKS","ACTIVE","REMOVABLE","METAL",,"-113.9580832820843","51.1556740866473","
,  
(51.1556740866473, -113.9580832820843)",
,"LEG045",,"CALGARY PARKS","DEVELOPER AGREEMENT","2022/02/03: AS PER R MAY DEVELOPER WILL MAINTAIN UNTIL REST OF PARK IS FACD","ACTIVE","REMOVABLE","METAL","R-51389983","-114.0017517492136","50.85570935104736","
,  
(50.85570935104736, -114.0017517492136)",
"ACR 3","EAU131",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16002998","-114.08091232630935","51.05134437804208","
,  
(51.05134437804208, -114.08091232630935)",
,"GPK701","6540 20 ST SW","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-114.09654381720523","50.999014049305444","
,  
(50.999014049305444, -114.09654381720523)",
,"TAR001","58 TARALAKE HE NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50721081","-113.92547872204496","51.124510897057846","
,  
(51.124510897057846, -113.92547872204496)",
,"CAN484",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50892783","-114.07048491783067","50.93374397844344","
,  
(50.93374397844344, -114.07048491783067)",
,"COU678",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16006402","-114.07950466494529","51.14589514112636","
,  
(51.14589514112636, -114.07950466494529)",
"ACR 2","CRA004","18 CRANBROOK VW SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51000466","-113.98563158500056","50.871235885737185","
,  
(50.871235885737185, -113.98563158500056)",
,"GAW631","4220 PASSCHENDAELE RD SW","CALGARY PARKS","CALGARY PARKS","TRYSTAN 'PARK AVENUE' REMOVABLE BOLLARD","ACTIVE","FIXED","METAL","R-16005040","-114.11221661810563","51.01730149477885","
,  
(51.01730149477885, -114.11221661810563)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","GPK056","8415 24 ST SW","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-114.12103751087989","50.974134044291276","
,  
(50.974134044291276, -114.12103751087989)",
,"TAR124","15 TARAVISTA DR NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50866922","-113.94329795641086","51.121250904267875","
,  
(51.121250904267875, -113.94329795641086)",
,"RIV848",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16004297","-114.00531099048013","50.97532578886227","
,  
(50.97532578886227, -114.00531099048013)",
