"asset_cd","wam_id","type_description","sign_details","sign_material","support_type","support_material","life_cycle_status","minortype","steward","maintained_by","direction","modified_dt","asset_type","bylaw_number","point"
"GPK701","A-50892401","VEHICLE - PARKING",,"METAL","BUILDING","CONCRETE","ACTIVE","HANDICAP PARKING","CALGARY RECREATION","CALGARY RECREATION","N","2014-09-10T10:00:20.000Z","15",,"POINT (-114.1041072 51.0065477)"
"SHG920","A-51086546","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","W","2017-01-13T13:43:25.000Z","2",,"POINT (-114.1220871 51.0410012)"
"BRT346","A-51276873","PATHWAY - WARNING","TRAIL CLOSED FOR RESTORATION","METAL","POST","METAL","ACTIVE","CLOSURE - GENERAL","CALGARY PARKS","CALGARY PARKS",,"2018-09-28T14:20:45.000Z","11",,"POINT (-114.0911327 51.0131854)"
"RDL851","A-21005095","DOG - NO DOG REGULATIONS","NO DOGS WITHIN THIS AREA","METAL","SPORT BARRIER","NO BREAKDOWN","ACTIVE","NO DOGS WITHIN THIS AREA / NO DOGS ALLOWED","CALGARY PARKS SHARED","LEASE HOLDER","N","2018-05-14T13:35:45.000Z","3","23M89","POINT (-114.0812294 51.0619998)"
"ERL246","A-50886485","INTERPRETIVE",,"METAL","POST, DUAL","METAL","ACTIVE","INTERPRETIVE - WITH MAP","CALGARY PARKS","CALGARY PARKS","NW","2021-12-07T15:46:44.000Z","4",,"POINT (-114.0647179 51.0333845)"
"HIL495","A-51147205","PATHWAY - INFO",,"METAL","POST","METAL","ACTIVE","NAME - TRANS CANADA TRAIL","CALGARY PARKS","CALGARY PARKS","W","2017-09-21T10:11:13.000Z","8",,"POINT (-114.0939142 51.0488787)"
"WHL495","A-21007070","PATHWAY - REGULATIONS",,"METAL","POST","METAL","ACTIVE","SHARE THE PATHWAY / KEEP RIGHT","CALGARY PARKS","CALGARY PARKS","E","2018-05-14T13:35:46.000Z","9",,"POINT (-114.1086939 51.0488852)"
"PKH200","A-21004839","PATHWAY - INFO",,"METAL","POST","METAL","ACTIVE","NAME - ELBOW RIVER PATHWAY","CALGARY PARKS","CALGARY PARKS SHARED","S","2018-05-14T13:35:46.000Z","8",,"POINT (-114.0691073 51.0183016)"
"ALT701","A-50888208","PARK - INFO","SANDY BEACH PARK","METAL","POST","WOOD","ACTIVE","NAME - PARK","CALGARY PARKS","CALGARY PARKS","S","2017-01-13T13:54:32.000Z","5",,"POINT (-114.0903914 51.0089077)"
"APP904","A-51422138","PATHWAY - INFO","GREENWAY LOGO AND TEXT WITH DIRECTIONAL PLAQUES","METAL","PEDESTAL","CONCRETE","ACTIVE","NAME - GREENWAY PATHWAY","CALGARY PARKS","CALGARY PARKS",,"2022-08-23T08:56:07.000Z","8",,"POINT (-113.9234212 51.0523004)"
"SSD560","A-51089915","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","N","2015-01-19T08:05:56.000Z","2",,"POINT (-114.074184 51.06115)"
"HID530","A-50888821","PATHWAY - INFO",,"METAL","POST","METAL","ACTIVE","CLOSED IN WINTER","CALGARY PARKS","CALGARY PARKS","E","2013-04-04T07:44:21.000Z","8",,"POINT (-114.1155094 51.1537492)"
"BRA302","A-50888656","PATHWAY - RESTRICTIONS",,"METAL","POST","METAL","ACTIVE","BICYCLE ROUTE","CALGARY PARKS","CALGARY PARKS SHARED","W","2022-03-21T09:17:30.000Z","10",,"POINT (-114.1065783 50.9508219)"
"GPK704","A-21003027","PARK - INFO","NORTH GLENMORE PARK ASPEN TRAIL","METAL","POST","WOOD","ACTIVE","NAME - TRAIL","CALGARY PARKS","CALGARY PARKS","S","2022-02-28T19:22:44.000Z","5",,"POINT (-114.1382457 50.9930283)"
"PKL574","A-51089841","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","W","2017-01-13T13:45:01.000Z","2",,"POINT (-114.0296605 50.9254563)"
"CRE871","A-51294156","PARK - INFO",,"METAL","POST","METAL","ACTIVE","HOURS - PARK","CALGARY PARKS","CALGARY PARKS",,"2019-03-05T14:40:03.000Z","5",,"POINT (-114.0698048 51.0628949)"
"LEG996","A-21003755","PARK - INFO","CIVIC NURSERY VISITORS WELCOME","WOOD","POST","METAL","ACTIVE","GENERAL INFO - OTHER","CALGARY PARKS","CALGARY PARKS","NW","2016-06-13T15:46:52.000Z","5",,"POINT (-113.9809848 50.8548213)"
"DIS100","A-50893896","PATHWAY - INFO",,"METAL","POST","WOOD","ACTIVE","DIRECTION / DISTANCE","CALGARY PARKS","CALGARY PARKS","S","2017-01-13T13:44:49.000Z","8",,"POINT (-114.217804 51.0142667)"
"VAR080","A-51065131","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","W","2017-01-13T13:44:58.000Z","2",,"POINT (-114.1410916 51.0907898)"
"NPK454","A-51415836","PATHWAY - INFO","NOSE HILL PARK TRAIL MARKER","METAL","NOT APPLICABLE","NOT APPLICABLE","ACTIVE","TRAIL MARKER","CALGARY PARKS","CALGARY PARKS",,"2022-04-04T14:16:31.000Z","8",,"POINT (-114.0947945 51.1234385)"
"HAW044","A-51000873","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","SW","2017-01-13T13:44:56.000Z","2",,"POINT (-114.1728104 51.127465)"
"09Q787","A-51050632","PATHWAY - WARNING","SLOW","METAL","POST","METAL","ACTIVE","STEEP HILL","CALGARY PARKS","CALGARY PARKS","NW","2017-11-22T13:46:03.000Z","11",,"POINT (-113.942014 51.0326691)"
"SSD560","A-21006550","PATHWAY - INFO",,"METAL","POST","METAL","ACTIVE","NAME - SUNNYSIDE PATHWAY","CALGARY PARKS","CALGARY PARKS","NW","2018-05-14T13:36:25.000Z","8",,"POINT (-114.0705394 51.0597104)"
"ING999","A-21003649","PARK - INFO","INGLEWOOD-AUTHORIZED ACCESS ONLY","METAL","FENCE","NO BREAKDOWN","ACTIVE","ACCESS RESTRICTIONS - GENERAL","CALGARY PARKS","CALGARY PARKS","S","2017-11-01T11:39:05.000Z","5",,"POINT (-114.0074962 51.029779)"
"RAM415","A-21004153","PATHWAY - WARNING",,"METAL","BRIDGE","CONCRETE","ACTIVE","LOW CLEARANCE","CALGARY PARKS","CALGARY PARKS","S","2018-05-14T13:36:25.000Z","11",,"POINT (-114.0591665 51.0339878)"
"HUN719","A-51000888","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","SW","2017-01-13T13:43:20.000Z","2",,"POINT (-114.0494613 51.1212602)"
"CAP670","A-51141190","VEHICLE - PARKING",,"METAL","POST","METAL","ACTIVE","HANDICAP PARKING","CALGARY PARKS","CALGARY PARKS","N","2016-06-21T08:40:24.000Z","15",,"POINT (-114.0849523 51.0764379)"
"RIV844","A-21005327","PATHWAY - INFO",,"METAL","POST","METAL","ACTIVE","NAME - RIVERBEND PATHWAY","CALGARY PARKS","CALGARY PARKS","W","2018-05-14T13:35:45.000Z","8",,"POINT (-114.0189826 50.9758556)"
"GPK701","A-50892376","VEHICLE - PARKING","GLENMORE ATHLETIC PARK PATRON PARKING","METAL","FENCE","METAL","ACTIVE","PARKING INFO","CALGARY RECREATION","CALGARY RECREATION","W","2014-09-10T10:36:53.000Z","15",,"POINT (-114.1062974 51.0041221)"
"VAR456","A-21005932","DOG - LEASH REGULATIONS",,"PLASTIC","POST","WOOD","ACTIVE","ON LEASH AREA ENTERING (POST)","CALGARY PARKS","CALGARY PARKS","NE","2017-09-21T10:10:58.000Z","2","23M89","POINT (-114.1652829 51.0867877)"
"WLD050","A-21007273","PARK - INFO",,"METAL","LOGS","NO BREAKDOWN","ACTIVE","MAINTENANCE - RESTORATION / RECLAMATION","CALGARY PARKS","CALGARY PARKS","W","2018-05-14T13:37:44.000Z","5",,"POINT (-114.150412 51.0573269)"
"MON291","A-21004195","PARK - INFO","PARK DIRECTION/INFO-SHOULDICE PARK","METAL","POST, DUAL","METAL","ACTIVE","DIRECTION TO - PARK","CALGARY RECREATION","CALGARY RECREATION","W","2013-09-06T13:37:41.000Z","5",,"POINT (-114.1718102 51.0779698)"
"VIS250","A-51048661","VEHICLE - PARKING","FOOD TRUCK PARKING ONLY","METAL","POST","METAL","ACTIVE","PARKING RESTRICTIONS","CALGARY PARKS","CALGARY PARKS","E","2017-01-13T13:44:06.000Z","15",,"POINT (-114.0193338 51.0757263)"
"NPK454","A-51415989","PATHWAY - INFO","NOSE HILL PARK TRAIL MARKER","METAL","NOT APPLICABLE","NOT APPLICABLE","ACTIVE","TRAIL MARKER","CALGARY PARKS","CALGARY PARKS",,"2022-04-04T14:16:31.000Z","8",,"POINT (-114.0987784 51.1247322)"
"BED682","A-51045261","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","SW","2017-01-13T13:45:16.000Z","2",,"POINT (-114.0751357 51.1324563)"
"MCI092","A-50892554","PARK - INFO","WOMEN","WOOD","BUILDING","CONCRETE","ACTIVE","AMENITIES - WASHROOM","CALGARY PARKS SHARED","LEASE HOLDER","S","2013-04-04T07:41:26.000Z","5",,"POINT (-114.0180813 51.0922511)"
"GDL881","A-50883981","PARK - INFO",,"METAL","BUILDING","METAL","ACTIVE","GENERAL INFO - ADDRESS","CALGARY RECREATION","CALGARY RECREATION","S","2013-04-02T14:24:56.000Z","5",,"POINT (-114.1594328 51.032114)"
"DNW134","A-21002024","PARK - WARNING",,"METAL","WALL","NO BREAKDOWN","ACTIVE","VIDEO SURVEILLANCE","CALGARY PARKS","CALGARY PARKS","N","2018-05-14T13:35:46.000Z","7",,"POINT (-114.0926413 51.0460763)"
"OGD797","A-51089748","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","E","2017-01-13T13:43:06.000Z","2",,"POINT (-114.0199765 50.9911417)"
"EAU121","A-51230821","VEHICLE - PARKING",,"METAL","FENCE","METAL","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","E","2017-09-25T11:29:33.000Z","15",,"POINT (-114.069457 51.0530209)"
"NPK454","A-21004468","PARK - INFO","NOSE HILL","PLASTIC","POST, DUAL","WOOD","ACTIVE","NAME - PARK","CALGARY PARKS","CALGARY PARKS","NW","2017-01-13T13:42:59.000Z","5",,"POINT (-114.1236714 51.1325469)"
"BED682","A-51045260","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","N","2017-01-13T13:54:26.000Z","2",,"POINT (-114.0722936 51.1325071)"
"TUS603","A-51295364","PATHWAY - INFO","GREENWAY LOGO AND TEXT WITH DIRECTIONAL PLAQUES","METAL","PEDESTAL","CONCRETE","ACTIVE","NAME - GREENWAY PATHWAY","CALGARY PARKS","CALGARY PARKS",,"2022-08-23T11:14:06.000Z","8",,"POINT (-114.238803 51.1241581)"
"RIC700","A-50886493","VEHICLE - PARKING",,"METAL","FENCE","METAL","ACTIVE","NO PARKING","CORPORATE PROPERTIES","CALGARY PARKS","SE","2017-01-13T13:43:15.000Z","15",,"POINT (-114.1239004 51.0224564)"
"EPK291","A-51087798","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","E","2017-01-13T13:45:00.000Z","2",,"POINT (-114.0831811 51.0248939)"
"PKD503","A-21007079","PATHWAY - RESTRICTIONS",,"METAL","POST","METAL","ACTIVE","NO PEDESTRIANS","CALGARY PARKS","CALGARY PARKS","E","2017-09-21T10:11:14.000Z","10","36/76","POINT (-114.121273 51.0521196)"
"RIC700","A-21005176","PARK - INFO","RICHMOND GREEN GOLF COURSE","METAL","FENCE","METAL","ACTIVE","NAME - REC FACILITY","CALGARY RECREATION","CALGARY RECREATION","NW","2013-04-02T14:26:49.000Z","5",,"POINT (-114.1210372 51.024368)"
"NPK454","A-51017459","DOG - LEASH REGULATIONS","LEAVING OFF LEASH AREA","METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","NE","2017-01-13T13:43:21.000Z","2",,"POINT (-114.1178251 51.1107129)"
"NPK454","A-51415853","PATHWAY - INFO","NOSE HILL PARK TRAIL MARKER","METAL","NOT APPLICABLE","NOT APPLICABLE","ACTIVE","TRAIL MARKER","CALGARY PARKS","CALGARY PARKS",,"2022-04-04T14:16:31.000Z","8",,"POINT (-114.0883146 51.1092598)"
"DAL077","A-21001667","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","E","2018-05-14T13:35:46.000Z","2","23M89","POINT (-114.1552458 51.1149182)"
"RIC700","A-50886501","VEHICLE - REGULATIONS","MAXIMUM 20 KM/H","METAL","FENCE","METAL","ACTIVE","SPEED","CORPORATE PROPERTIES","CALGARY PARKS","SW","2017-01-13T13:44:44.000Z","16",,"POINT (-114.1243148 51.0225704)"
"ALT701","A-21000459","VEHICLE - PARKING","NO STOPPING","METAL","FENCE","METAL","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","NW","2021-05-31T08:37:57.000Z","15",,"POINT (-114.0925814 51.0077206)"
"EDG119","A-50888746","PARK - INFO","DANGER NO SMOKING NO OPEN FLAMES NO SPARKS","METAL","STRUCTURE","WOOD","ACTIVE","SAFETY INFO","CALGARY PARKS","CALGARY PARKS","SW","2017-01-13T13:44:26.000Z","5",,"POINT (-114.1289777 51.1389613)"
"NPK454","A-51060697","INTERPRETIVE","NOSE HILL NATURAL ENVIRONMENT PARK","PLASTIC","STRUCTURE","METAL","ACTIVE","INTERPRETIVE - WITH MAP","CALGARY PARKS","CALGARY PARKS","NE","2021-12-07T13:55:03.000Z","4",,"POINT (-114.1320963 51.1262672)"
"OGD809","A-51147311","DOG - LEASH REGULATIONS",,"METAL","FENCE","NO BREAKDOWN","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","W","2016-07-19T13:43:41.000Z","2",,"POINT (-114.0097126 50.9983236)"
"ING037","A-51383742","VEHICLE - REGULATIONS","FIRE DEPARTMENT EMERGENCY ACCESS ONLY","METAL","GATE","METAL","ACTIVE","ACCESS RESTRICTIONS","CALGARY PARKS","CALGARY PARKS","W","2021-08-03T16:17:36.000Z","16",,"POINT (-114.0175423 51.0399566)"
"REN791","A-21005159","DOG - NO DOG REGULATIONS","NO DOGS WITHIN THIS AREA","METAL","FENCE","METAL","ACTIVE","NO DOGS WITHIN THIS AREA / NO DOGS ALLOWED","CALGARY PARKS SHARED","LEASE HOLDER","N","2017-01-13T13:44:01.000Z","3","23M89","POINT (-114.0440238 51.0603774)"
"VAR456","A-50873811","INTERPRETIVE","THE ROOTS OF A HEALTHY RIVER","METAL","POST","METAL","ACTIVE","INTERPRETIVE - GENERAL","CALGARY PARKS","CALGARY PARKS","N","2022-08-30T18:27:10.000Z","4",,"POINT (-114.1790154 51.0889457)"
"ING025","A-51085033","DOG - LEASH REGULATIONS","ENTERING  OFF LEASH AREA","METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","E","2014-12-05T10:32:08.000Z","2",,"POINT (-114.0215111 51.0335936)"
"DNW133","A-21002016","PARK - INFO","STONE SCULPTORS GUILD OF NORTH AMERICA","METAL","POST","METAL","ACTIVE","GENERAL INFO - DONOR / DEDICATION","CALGARY PARKS","CALGARY PARKS","NE","2018-05-14T13:36:25.000Z","5",,"POINT (-114.0922311 51.047559)"
"EAU121","A-21002209","PARK - REGULATIONS",,"METAL","LIGHT POLE","METAL","ACTIVE","NO BICYCLE / SKATEBOARD / ROLLERSKATE","CALGARY PARKS","CALGARY PARKS","E","2018-05-14T13:35:46.000Z","6","8M89","POINT (-114.0697571 51.053327)"
"GDL881","A-21002715","PARK - INFO","OPTIMIST ARENA","WOOD","POST","METAL","ACTIVE","NAME - REC FACILITY","CALGARY RECREATION","CALGARY RECREATION","E","2013-04-02T14:23:30.000Z","5",,"POINT (-114.1592633 51.0306203)"
"CHN113","A-21001372","PATHWAY - INFO",,"METAL","LIGHT POLE","METAL","ACTIVE","NAME - BOW RIVER PATHWAY","CALGARY PARKS","CALGARY PARKS","NW","2018-05-14T13:35:46.000Z","8",,"POINT (-114.0637888 51.0527415)"
"COU014","A-51065068","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW - STEEP HILL","CALGARY PARKS","CALGARY PARKS","NW","2014-07-17T08:25:07.000Z","11",,"POINT (-114.0766668 51.1440352)"
"WLD050","A-21007157","DOG - LEASH REGULATIONS","NO DOGS WITHIN THIS AREA EXCEPT ON LEASH","METAL","POST","METAL","ACTIVE","NO DOGS WITHIN THIS AREA EXCEPT ON LEASH","CALGARY PARKS","CALGARY PARKS","SW","2017-09-21T10:11:23.000Z","2","23M89","POINT (-114.1503213 51.0559446)"
"MOR001","A-50894024","PATHWAY - REGULATIONS","YIELD","METAL","POST","METAL","ACTIVE","YIELD","CALGARY PARKS","CALGARY PARKS","E","2022-08-23T11:05:55.000Z","9",,"POINT (-113.9346165 51.0952416)"
"BRD887","A-51083649","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW - STEEP HILL","CALGARY PARKS","CALGARY PARKS","NW","2017-01-13T13:43:05.000Z","11",,"POINT (-114.0348555 51.0570303)"
"ERL246","A-21002475","PARK - INFO","LIFEMARK SPORTS MEDICINE","PLASTIC","FENCE","METAL","ACTIVE","NAME - NON CITY","CALGARY RECREATION","CALGARY RECREATION","S","2013-04-02T14:25:19.000Z","5",,"POINT (-114.0622677 51.0351784)"
"UOC200","A-50892671","SPORTS - INFO",,"METAL","SPORT BARRIER","METAL","ACTIVE","TENNIS COURT NUMBER","CALGARY RECREATION","CALGARY RECREATION","SE","2013-04-02T14:23:58.000Z","12",,"POINT (-114.1242442 51.0740412)"
"STA506","A-51000990","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","N","2017-01-13T13:43:45.000Z","2",,"POINT (-114.1225414 51.059927)"
"ING999","A-51315255","INTERPRETIVE","BIRD SANCTUARY INGLEWOOD","METAL","POST","WOOD","ACTIVE","INTERPRETIVE - GENERAL","CALGARY PARKS","CALGARY PARKS","SW","2021-12-07T13:50:46.000Z","4",,"POINT (-114.0093218 51.0305987)"
"MAC801","A-51064671","PATHWAY - WARNING","SLOW","METAL","POST","METAL","ACTIVE","SLOW - SHARP CURVE","CALGARY PARKS","CALGARY PARKS","S","2014-07-21T09:38:38.000Z","11",,"POINT (-114.1150863 51.1438352)"
"RIC700","A-50886523","VEHICLE - PARKING","RESERVED STALL","METAL","FENCE","WOOD","ACTIVE","PARKING RESTRICTIONS","CALGARY PARKS","CALGARY PARKS","W","2017-01-13T13:54:30.000Z","15",,"POINT (-114.1246783 51.0236074)"
"SKW763","A-21006321","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW - STEEP HILL","CALGARY PARKS","CALGARY PARKS","N","2017-01-13T13:43:15.000Z","11",,"POINT (-114.0527779 51.0979923)"
"NPK454","A-51017443","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","W","2017-01-13T13:54:30.000Z","2",,"POINT (-114.0970269 51.1127772)"
"GPK701","A-21002987","PATHWAY - REGULATIONS","YIELD TO VEHICLES","METAL","POST","METAL","ACTIVE","YIELD","CALGARY PARKS","CALGARY PARKS","NW","2013-04-04T07:43:41.000Z","9",,"POINT (-114.1025506 51.0028966)"
"COU799","A-21001531","PATHWAY - INFO",,"METAL","POST","METAL","ACTIVE","NAME - NOSE CREEK PATHWAY","CALGARY PARKS","CALGARY PARKS","NE","2018-05-14T13:37:13.000Z","8",,"POINT (-114.072479 51.1357077)"
"ABP799","A-51036893","PARK - INFO","CONFLUENCE PARK","METAL","FENCE","METAL","ACTIVE","NAME - PARK","CALGARY PARKS","CALGARY PARKS","S","2017-01-13T13:45:40.000Z","5",,"POINT (-114.0480724 51.1267989)"
"EAU120","A-21002202","INTERPRETIVE","WILL OUR LIFELINE SUPPORT US","METAL","PEDESTAL","METAL","ACTIVE","INTERPRETIVE - GENERAL","CALGARY PARKS","CALGARY PARKS","SE","2021-12-07T13:50:44.000Z","4",,"POINT (-114.066139 51.0554127)"
"GPK120","A-21002857","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW - PATHWAY NARROWS","CALGARY PARKS","CALGARY PARKS","SW","2017-01-13T13:45:30.000Z","11",,"POINT (-114.147106 50.9909975)"
"SHN386","A-51057819","PATHWAY - WARNING","SLOW","METAL","POST","METAL","ACTIVE","SLOW - SHARP CURVE","CALGARY PARKS","CALGARY PARKS","SW","2017-01-13T13:43:47.000Z","11",,"POINT (-114.0862015 50.9076311)"
"ALT701","A-21000423","VEHICLE - PARKING",,"METAL","POST","METAL","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","SE","2021-06-01T08:07:59.000Z","15",,"POINT (-114.0885621 51.0098579)"
"RIV840","A-21005299","PARK - REGULATIONS","ALBERTA LITTER ACT","METAL","FENCE","NO BREAKDOWN","ACTIVE","NO DUMPING","CALGARY PARKS","CALGARY PARKS","E","2018-05-14T13:35:46.000Z","6",,"POINT (-114.0268065 50.9816789)"
"09Q787","A-51183013","PARK - INFO","CLOSED 23:00-05:00","METAL","POST","WOOD","ACTIVE","HOURS - PARK","CALGARY PARKS","CALGARY PARKS","E","2017-11-22T13:46:03.000Z","5",,"POINT (-113.9365985 51.0340503)"
"GDL818","A-50883880","SPORTS - REGULATIONS","GLENDALE/GLENDALE MEADOWS COMMUNITY TENNIS COURTS","PLASTIC","SPORT BARRIER","METAL","ACTIVE","TENNIS RULES","CALGARY PARKS SHARED","LEASE HOLDER","NE","2018-05-14T13:35:45.000Z","13",,"POINT (-114.1513397 51.0332137)"
"HIL495","A-51348844","PATHWAY - REGULATIONS","PAT-REG-11","METAL","POST","METAL","ACTIVE","SEASONAL USE PATHWAY","CALGARY PARKS","CALGARY PARKS","W","2021-04-07T15:17:30.000Z","9",,"POINT (-114.1016994 51.0487913)"
"MON291","A-21004221","DOG - NO DOG REGULATIONS","NO DOGS ALLOWED ATHLETIC PARK","METAL","POST","METAL","ACTIVE","NO DOGS WITHIN THIS AREA / NO DOGS ALLOWED","CALGARY RECREATION","CALGARY RECREATION","S","2013-09-06T13:37:41.000Z","3",,"POINT (-114.1647346 51.0702255)"
"TUS603","A-51303385","PATHWAY - INFO","EMERGENCY LOCATE SIGN FIXED TO A GREENWAY TOTEM","METAL","PEDESTAL","CONCRETE","ACTIVE","EMERGENCY WAYFINDING","CALGARY PARKS","CALGARY PARKS",,"2022-08-23T07:20:01.000Z","8",,"POINT (-114.2368435 51.1157274)"
"GPK701","A-50892499","PARK - REGULATIONS",,"METAL","FENCE","METAL","ACTIVE","NO GOLF OR DOGS","CALGARY RECREATION","CALGARY RECREATION","N","2013-04-02T14:23:31.000Z","6",,"POINT (-114.1006506 51.0082936)"
"NPK454","A-51016042","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","S","2017-01-13T13:44:05.000Z","2",,"POINT (-114.1180123 51.1208013)"
"MCI091","A-50891343","VEHICLE - PARKING","PERMIT REQUIRED","METAL","POST","WOOD","ACTIVE","HANDICAP PARKING","CALGARY RECREATION","CALGARY RECREATION","N","2013-04-04T07:42:05.000Z","15",,"POINT (-114.014902 51.0874695)"
"GPK056","A-50887525","VEHICLE - PARKING",,"METAL","POST","METAL","ACTIVE","NO PARKING","CALGARY WATER","CALGARY PARKS SHARED","NW","2022-02-28T19:22:52.000Z","15",,"POINT (-114.1191327 50.9751128)"
"MNI061","A-51065040","VEHICLE - WARNING",,"METAL","GATE","METAL","ACTIVE","DEAD END / BARRICADE","CALGARY PARKS","CALGARY PARKS","NW","2014-06-23T14:51:25.000Z","17",,"POINT (-114.0546538 51.0277725)"
"RIV880","A-21005365","PATHWAY - INFO",,"METAL","POST","METAL","ACTIVE","NAME - RIVERBEND PATHWAY","CALGARY PARKS","CALGARY PARKS","NE","2018-05-14T13:35:46.000Z","8",,"POINT (-114.0165865 50.9722984)"
"BOW220","A-51264398","VEHICLE - PARKING",,"METAL","POST","METAL","ACTIVE","HANDICAP PARKING","CALGARY PARKS","CALGARY PARKS","N","2019-04-23T09:39:35.000Z","15",,"POINT (-114.2166156 51.0982178)"
"GPK056","A-51084833","PATHWAY - REGULATIONS",,"METAL","POST","METAL","ACTIVE","SHARE THE PATHWAY / KEEP RIGHT","CALGARY PARKS","CALGARY PARKS","W","2022-02-28T19:22:56.000Z","9",,"POINT (-114.1243166 50.9754844)"
"ST4678","A-51384660","PATHWAY - INFO","GREENWAY LOGO AND TEXT WITH DIRECTIONAL ARROWS","METAL","POST","METAL","ACTIVE","DIRECTION / DISTANCE","CALGARY PARKS","CALGARY PARKS","SW","2022-08-23T08:55:59.000Z","8",,"POINT (-114.0248254 51.1734674)"
"HUN728","A-51045415","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","SE","2014-07-04T11:19:26.000Z","2",,"POINT (-114.0896474 51.1241388)"
"LKV533","A-51086531","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","W","2017-01-13T13:45:00.000Z","2",,"POINT (-114.1225533 51.0009362)"
"WLD050","A-21007149","DOG - LEASH REGULATIONS","NO DOGS WITHIN THIS AREA EXCEPT ON LEASH","METAL","LIGHT POLE","METAL","ACTIVE","NO DOGS WITHIN THIS AREA EXCEPT ON LEASH","CALGARY PARKS","CALGARY PARKS","SE","2017-09-21T10:11:42.000Z","2","23M89","POINT (-114.1426673 51.0535447)"
"HUN676","A-51045395","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","SE","2017-01-13T13:54:30.000Z","2",,"POINT (-114.082044 51.1251847)"
"NGM544","A-50886280","PATHWAY - RESTRICTIONS",,"METAL","POST","METAL","ACTIVE","PEDESTRIAN / BICYCLE ROUTE","CALGARY PARKS","CALGARY PARKS","NW","2017-01-13T13:44:43.000Z","10",,"POINT (-114.1166141 51.0011341)"
"WLD050","A-21007170","PATHWAY - INFO",,"METAL","POST","WOOD","ACTIVE","NAME - BOW RIVER PATHWAY","CALGARY PARKS","CALGARY PARKS","NE","2017-09-21T10:11:02.000Z","8",,"POINT (-114.1548241 51.0640261)"
