"asset_class","asset_cd","location_detail","steward","maintained_by","maint_info","life_cycle_status","asset_type","style","longitude","latitude","location","point"
,"CRM002",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2025/08/01-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-114.27375244121096","51.087038124012174","
,  
(51.087038124012174, -114.27375244121096)",
,"LEG021",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2024/09/27-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.01282386583678","50.85432711732728","
,  
(50.85432711732728, -114.01282386583678)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95816645656615","51.17114202349012","
,  
(51.17114202349012, -113.95816645656615)",
"FL ACR 2","ING999",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.01042892052887","51.029983380104326","
,  
(51.029983380104326, -114.01042892052887)",
,"BRD780",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2025/09/01 -SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","LITTLE LIBRARY","NOT APPLICABLE","-114.03874208345069","51.0559445968565","
,  
(51.0559445968565, -114.03874208345069)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95803011384896","51.17129538651764","
,  
(51.17129538651764, -113.95803011384896)",
"2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIRE PIT","NOT APPLICABLE","-114.22633119611784","51.09764504941763","
,  
(51.09764504941763, -114.22633119611784)",
,"RIV840",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.02564968630581","50.97299081747253","
,  
(50.97299081747253, -114.02564968630581)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","COR375",,"CALGARY PARKS","CALGARY PARKS","CHIN UPS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.9300976909393","51.10576437917248","
,  
(51.10576437917248, -113.9300976909393)",
,"BLN007",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.07117337774349","51.040798299086724","
,  
(51.040798299086724, -114.07117337774349)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EVN019",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","FLAG POLE","NOT APPLICABLE","-114.12162286960361","51.17361035953472","
,  
(51.17361035953472, -114.12162286960361)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU121",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.0702854584203","51.05289285034085","
,  
(51.05289285034085, -114.0702854584203)",
,"DNW134",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.09119784264757","51.046546074650756","
,  
(51.046546074650756, -114.09119784264757)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DOV769",,"CALGARY PARKS","CALGARY PARKS","ROLLER FIT PENDULUM","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.98743260101654","51.03027047959967","
,  
(51.03027047959967, -113.98743260101654)",
"AGOL - ACR 2","EVN260",,"CALGARY PARKS","CALGARY PARKS","AGOL PROJECT - INSTALL DATE MAY BE INCORRECT","ACTIVE","BIKE STAND","UPRIGHT","-114.1207148894296","51.16389335397376","
,  
(51.16389335397376, -114.1207148894296)",
,"WOO304",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","LOW","-114.10797052842169","50.93891328639176","
,  
(50.93891328639176, -114.10797052842169)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DOV769",,"CALGARY PARKS","CALGARY PARKS","TRICEP DIP","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.98703624882413","51.03025080088136","
,  
(51.03025080088136, -113.98703624882413)",
"2015_ACR 3; 2016/12/13: SENT EMAIL TO INFRASTRUCTURE TO VERIFY OWNERSHIP","DNE116",,"CALGARY PARKS SHARED","LEASE HOLDER","2017/02/09: LEASE HOLDER = FORT CALGARY SEE REPOSITORY FOR MORE INFO R:\AGREEMENTS\LEASEorLICENSE_OF_OCCUPATION\DNE\FORT_CALGARY&DEAN_HOUSE; CONTACT K FORSTER, CIVIC PARTNER CONSULTANT, CIVIC PARTNERS, COMMUNITY SERVICES","ACTIVE","BIKE STAND","UPRIGHT","-114.04459459997354","51.04452900006143","
,  
(51.04452900006143, -114.04459459997354)",
"FL ACR 2","ING999",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.0103762173824","51.02995887692302","
,  
(51.02995887692302, -114.0103762173824)",
,"SDC033",,"CALGARY PARKS SHARED","LEASE HOLDER","FLUOR DANIEL LEASE;99 YEAR LEASE;THEY MAINTAIN EVERYTHING INCUDING PATHWAY","ACTIVE","BIKE STAND","UPRIGHT","-114.05744659989934","50.902569600497415","
,  
(50.902569600497415, -114.05744659989934)",
,"MOP671",,"CALGARY PARKS","CALGARY PARKS","2017/07/05: SEE REPOSITORY FOR FLAG CIRCLE ORDER; R:\Grounds\Procedures\MOP671\FLAG_CIRCLE_ORDER","ACTIVE","FLAG POLE","NOT APPLICABLE","-114.08400516726248","51.07654184061847","
,  
(51.07654184061847, -114.08400516726248)",
"2019/04/22: AS PER A VAN GORP SHOULD BE FAC'D 2019","BOW220",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","BIKE STAND","NOT APPLICABLE","-114.21180528719829","51.0975575574368","
,  
(51.0975575574368, -114.21180528719829)",
,"CSC002",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-113.96663400971066","51.14749907290556","
,  
(51.14749907290556, -113.96663400971066)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","FLN605",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95903599945929","51.04298080064485","
,  
(51.04298080064485, -113.95903599945929)",
,"SDC033",,"CALGARY PARKS SHARED","LEASE HOLDER","FLUOR DANIEL LEASE;99 YEAR LEASE;THEY MAINTAIN EVERYTHING INCUDING PATHWAY","ACTIVE","BIKE STAND","UPRIGHT","-114.05746666858833","50.902562467880784","
,  
(50.902562467880784, -114.05746666858833)",
,"MCT835",,"CALGARY PARKS","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/02/20-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.96133519447073","50.91342860733377","
,  
(50.91342860733377, -113.96133519447073)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95822737488523","51.17071867485388","
,  
(51.17071867485388, -113.95822737488523)",
,"MOP671",,"CALGARY PARKS","CALGARY PARKS","2017/07/05: SEE REPOSITORY FOR FLAG CIRCLE ORDER; R:\Grounds\Procedures\MOP671\FLAG_CIRCLE_ORDER","ACTIVE","FLAG POLE","NOT APPLICABLE","-114.08394216480113","51.076717695358475","
,  
(51.076717695358475, -114.08394216480113)",
,"SET017",,"CALGARY PARKS","DEVELOPER CONSTRUCTION","BIKE REPAIR STATION?","INSTALLED","BIKE STAND","NOT APPLICABLE","-113.9557326408806","50.86765477819973","
,  
(50.86765477819973, -113.9557326408806)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU131",,"OUTSIDE AGENCY","OUTSIDE AGENCY","2017/09/13: AS PER N CRISP THESE ARE PRIVATELY MAINTAINED","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07851996656471","51.0524276334249","
,  
(51.0524276334249, -114.07851996656471)",
,"VAR125",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.14014498011035","51.08619430150417","
,  
(51.08619430150417, -114.14014498011035)",
"NO DAS AT CCC, NEEDS TO BE REALIGNED AT FAC","CNS022",,"CALGARY PARKS","DEVELOPER CONSTRUCTION","243019 FITCORE EXTREME VERTICAL CARGO NET 13+","INSTALLED","FITNESS EQUIPMENT",,"-113.929524821379","51.15834801677787","
,  
(51.15834801677787, -113.929524821379)",
,"BLN016",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.08316128179652","51.04152207522315","
,  
(51.04152207522315, -114.08316128179652)",
,"CAN327",,"CALGARY PARKS","CALGARY PARKS AND OTHER BU",,"ACTIVE","BIKE STAND","UPRIGHT","-114.09142892571117","50.94861432804135","
,  
(50.94861432804135, -114.09142892571117)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","FAL088",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.94277010354098","51.10711830780276","
,  
(51.10711830780276, -113.94277010354098)",
,"ERL246",,"CALGARY RECREATION","CALGARY RECREATION",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.06243749581706","51.03471479082574","
,  
(51.03471479082574, -114.06243749581706)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","FAL088",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.94374462134712","51.107696872780934","
,  
(51.107696872780934, -113.94374462134712)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","CIT967",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.17948889928665","51.142462838884065","
,  
(51.142462838884065, -114.17948889928665)",
"AGOL -ACR 2","ALT701",,"CALGARY PARKS","CALGARY PARKS","AGOL PROJECT - INSTALL DATE MAY BE INCORRECT","ACTIVE","BBQ","NOT APPLICABLE","-114.09114138609101","51.01092165626249","
,  
(51.01092165626249, -114.09114138609101)",
,"ERL246",,"CALGARY RECREATION","CALGARY RECREATION",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.06164968479952","51.03462782689029","
,  
(51.03462782689029, -114.06164968479952)",
"INSTALL DATE UNKNOWN","NEB844",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2024/03/06-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-113.95290522524589","50.917828727030276","
,  
(50.917828727030276, -113.95290522524589)",
,"ABP799",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.05162017392867","51.12894673284421","
,  
(51.12894673284421, -114.05162017392867)",
,"MAH002",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2024/07/22-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-113.91395140227809","50.90269801109147","
,  
(50.90269801109147, -113.91395140227809)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95840897356123","51.17072349591855","
,  
(51.17072349591855, -113.95840897356123)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","DDG050",,"CALGARY PARKS","CALGARY PARKS","DOUBLE AIR WALKERXX ROTATING ARM MISSING TWO BOLTSSEE PICTURE","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.01755924612858","50.95931119684704","
,  
(50.95931119684704, -114.01755924612858)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SOW224",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07679313341012","50.96167873418991","
,  
(50.96167873418991, -114.07679313341012)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DOV769",,"CALGARY PARKS","CALGARY PARKS","SPINNER","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.98705843652253","51.03017625489363","
,  
(51.03017625489363, -113.98705843652253)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DOV769",,"CALGARY PARKS","CALGARY PARKS","BUTTERFLY MACHINE","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.98743048155872","51.03030575697","
,  
(51.03030575697, -113.98743048155872)",
,"MCT835",,"CALGARY PARKS","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/02/20-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.96113305843102","50.913680397789626","
,  
(50.913680397789626, -113.96113305843102)",
,"BLN007",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.06938279967318","51.04144099958649","
,  
(51.04144099958649, -114.06938279967318)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.9583768269523","51.17070921359314","
,  
(51.17070921359314, -113.9583768269523)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95804202499085","51.17067817358152","
,  
(51.17067817358152, -113.95804202499085)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","KIN018",,"CALGARY PARKS","CALGARY PARKS","EXERCISING BARS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.07394648524894","50.9827490725564","
,  
(50.9827490725564, -114.07394648524894)",
,"PEN578",,"OUTSIDE AGENCY","OUTSIDE AGENCY",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-113.95177165135135","51.03809140743834","
,  
(51.03809140743834, -113.95177165135135)",
,"LEG021",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/10/30-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.02886283464393","50.860638558449836","
,  
(50.860638558449836, -114.02886283464393)",
"ACR 3","WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.1550445372729","51.06380319537499","
,  
(51.06380319537499, -114.1550445372729)",
,"SPH989",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.19574107480169","51.03037121482482","
,  
(51.03037121482482, -114.19574107480169)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","DBC097",,"CALGARY PARKS","CALGARY PARKS","SLACK LINE POST","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.04290891484521","51.11282414828145","
,  
(51.11282414828145, -114.04290891484521)",
,"BLN016",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.08388164504329","51.04183728010232","
,  
(51.04183728010232, -114.08388164504329)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","EDG055",,"CALGARY PARKS","CALGARY PARKS","FITNESS CHIN UP","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.15316705408188","51.12882741123905","
,  
(51.12882741123905, -114.15316705408188)",
,"GPK704",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","LOW","-114.11811716139083","50.98673974244337","
,  
(50.98673974244337, -114.11811716139083)",
,"LEG021",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/10/30-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.02863171671916","50.860662520730614","
,  
(50.860662520730614, -114.02863171671916)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","VAL076",,"CALGARY PARKS","CALGARY PARKS","CHEST PRESS IN GROUND MOUNT; R:\AMENITIES\MISCELLANEOUSVAL076\FIT_PARK","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.24753529241099","51.091315655638866","
,  
(51.091315655638866, -114.24753529241099)",
"2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.22405179730484","51.09794194782078","
,  
(51.09794194782078, -114.22405179730484)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","09Q787",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-113.9415396795442","51.03260756015763","
,  
(51.03260756015763, -113.9415396795442)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","RIC700","RICHMOND GREEN DEPOT","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.12430697069786","51.02243337673805","
,  
(51.02243337673805, -114.12430697069786)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","MON240",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-114.15664238317208","51.07672819076714","
,  
(51.07672819076714, -114.15664238317208)",
,"HAR400","11130 HARVEST HILLS GA NE","CALGARY PARKS","CALGARY PARKS","PARALLEL BARS, TREKFIT","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.04664483466739","51.152134265741026","
,  
(51.152134265741026, -114.04664483466739)",
,"EAU120",,"CALGARY PARKS","CALGARY PARKS","GREATER PRINCE'S ISLAND PARK","ACTIVE","FLAG POLE","NOT APPLICABLE","-114.0697454138665","51.055361091068875","
,  
(51.055361091068875, -114.0697454138665)",
,"ALT701",,"CALGARY PARKS","CALGARY PARKS","BOULDERS USED BY DOGS FOR AGILITY; MOVED FROM WALL BUILD IN SANDY BEACH, WHERE THERE DESIGN WAS FOR DOG TRAINING","ACTIVE","DOG EQUIPMENT","NOT APPLICABLE","-114.09436551466314","51.009265118722844","
,  
(51.009265118722844, -114.09436551466314)",
,"MOP671",,"CALGARY PARKS","CALGARY PARKS","2017/07/05: SEE REPOSITORY FOR FLAG CIRCLE ORDER; R:\Grounds\Procedures\MOP671\FLAG_CIRCLE_ORDER","ACTIVE","FLAG POLE","NOT APPLICABLE","-114.08406145430811","51.07654278542882","
,  
(51.07654278542882, -114.08406145430811)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU131",,"OUTSIDE AGENCY","OUTSIDE AGENCY","2017/09/13: AS PER N CRISP THESE ARE PRIVATELY MAINTAINED","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07895856794616","51.052390777660605","
,  
(51.052390777660605, -114.07895856794616)",
,"WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.15651147181683","51.062133857520465","
,  
(51.062133857520465, -114.15651147181683)",
"INSTALL DATE BASED ON ORTHO IMAGE 2008 2009XX ACR 2","DDG672",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.00521412404886","50.94559967972331","
,  
(50.94559967972331, -114.00521412404886)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95852786499906","51.1710422559192","
,  
(51.1710422559192, -113.95852786499906)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","DBC097",,"CALGARY PARKS","CALGARY PARKS","SLACK LINE POST","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.04300796424558","51.11294981296705","
,  
(51.11294981296705, -114.04300796424558)",
"AGOL - ACR 2","SPR778",,"CALGARY PARKS","CALGARY PARKS","CREATED IN AGOL PROJECT - INSTALL DATE UNKNOWN","ACTIVE","BIKE STAND","NOT APPLICABLE","-114.13607990891303","51.04640544179177","
,  
(51.04640544179177, -114.13607990891303)",
"ACR 3","WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.15519993413656","51.0638758705416","
,  
(51.0638758705416, -114.15519993413656)",
"AGOL - ACR 2","BOW220",,"CALGARY PARKS","CALGARY PARKS","CONCRETE BASE","ACTIVE","BBQ","NOT APPLICABLE","-114.21943673494935","51.09818417511401","
,  
(51.09818417511401, -114.21943673494935)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","COR355",,"CALGARY PARKS","CALGARY PARKS","JUMP TOUCH","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.92947711581736","51.10434988115425","
,  
(51.10434988115425, -113.92947711581736)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DOV030",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.99417039994556","51.026549294041374","
,  
(51.026549294041374, -113.99417039994556)",
,"12B001",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-113.90320344445009","50.93781489463762","
,  
(50.93781489463762, -113.90320344445009)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95832760829157","51.17074725238524","
,  
(51.17074725238524, -113.95832760829157)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SOW224",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.0765345535053","50.96240797277487","
,  
(50.96240797277487, -114.0765345535053)",
,"MCT835",,"CALGARY PARKS","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/02/20-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.96189591156026","50.9138466807605","
,  
(50.9138466807605, -113.96189591156026)",
"ACR 3","PKH200",,"CALGARY PARKS","CALGARY PARKS AND OTHER BU",,"ACTIVE","BBQ","NOT APPLICABLE","-114.06974469031613","51.01808985381785","
,  
(51.01808985381785, -114.06974469031613)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","GAW632",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.11395706684316","51.02157076756252","
,  
(51.02157076756252, -114.11395706684316)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","HAW014",,"CALGARY PARKS","CALGARY PARKS","FITNESS BALANCE BEAM WOOD","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.17944501979953","51.12780289156021","
,  
(51.12780289156021, -114.17944501979953)",
,"CHV960",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.05491952712362","51.15730888609568","
,  
(51.15730888609568, -114.05491952712362)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; 2018/01/30: PRAIRIE WINDS PARK REDEVELOPMENT; PROJECT MANAGER M WONG","WES099",,"CALGARY PARKS","CALGARY PARKS","SHORT BENCH","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.97423027210894","51.10244090890082","
,  
(51.10244090890082, -113.97423027210894)",
,"HAY242",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2021/08/16 SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","LITTLE LIBRARY","NOT APPLICABLE","-114.08754856934195","50.97411102059028","
,  
(50.97411102059028, -114.08754856934195)",
