"incident_number","call_time","call_type","race","age","gender","stop_location","veh_state","prior_bpd_involvements","count_tickets","count_warnings","stop_type","stop_outcome","search","contraband","viol_dls","viol_dui","viol_ls","viol_miss","viol_moving","viol_other","viol_vehicle","viol_muni","viol_civil"
"18BU000678","2018-01-10T14:36:00.000","Traffic","White","65","Female - F","Main St At S Williams St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000686","2018-01-10T15:54:00.000","Traffic","Black","29","Female - F","Riverside Ave At Colchester Ave, Burlington, Vt","VT","7","1","2","V = Vehicle Equipment","Ticket","0","NA","1","0","0","1","0","0","0","0","0"
"18BU000702","2018-01-10T18:13:00.000","Traffic","White","54","Female - F","Manhattan Dr At Rt 127, Burlington, Vt","NA","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU000705","2018-01-10T18:53:00.000","Traffic","White","44","Male - M","Rt 127 At North Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000706","2018-01-10T19:05:00.000","Traffic","White","NA","NA","Rt 127 At North Ave, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU000708","2018-01-10T19:09:00.000","Traffic","White","33","Male - M","Rt 127 At North Ave, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU000712","2018-01-10T19:33:00.000","Traffic","White","53","Female - F","Main St At E Allen St, Winooski, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU000714","2018-01-10T19:40:00.000","Traffic","White","NA","NA","Riverside Ave At Hillside Ter, Burlington, Vt","VT","0","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU000716","2018-01-10T19:46:00.000","Traffic","White","20","Male - M","Buell St At S Willard St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU000718","2018-01-10T19:59:00.000","Traffic","White","66","Male - M","North Ave At Sherman St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU000719","2018-01-10T20:12:00.000","Traffic","White","NA","NA","Shelburne Rd At Home Ave, Burlington, Vt","VT","0","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU000721","2018-01-10T21:22:00.000","Traffic","White","36","Male - M","S Winooski Ave At Cherry St, Burlington, Vt","VT","16","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000723","2018-01-10T21:29:00.000","Traffic","White","30","Male - M","Main St At Battery St, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU000726","2018-01-10T21:54:00.000","Traffic","Black","42","Male - M","St Marys St At Oak St, Burlington, Vt","VT","16","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000728","2018-01-10T23:20:00.000","Traffic","White","33","Male - M","N Champlain St At Monroe St, Burlington, Vt","PA","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU000730","2018-01-10T23:53:00.000","Traffic","Asian","22","Male - M","Church St At College St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU000731","2018-01-11T00:07:00.000","Traffic","Asian","25","Male - M","Riverside Ave At N Winooski Ave, Burlington, Vt","VT","4","2","0","M = Moving violation","Ticket","0","NA","0","0","0","1","1","0","0","0","0"
"18BU000732","2018-01-11T01:08:00.000","Traffic","White","22","Female - F","N Winooski Ave At N Union St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000742","2018-01-11T09:27:00.000","Traffic","White","38","Male - M","North Ave At Sherman St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU000744","2018-01-11T09:49:00.000","Traffic","White","45","Female - F","Park St At Sherman St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000747","2018-01-11T09:57:00.000","Traffic","White","42","Male - M","College St At S Champlain St, Burlington, Vt","VA","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000748","2018-01-11T10:14:00.000","Traffic","White","17","Female - F","Riverside Ave At Intervale Rd, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU000749","2018-01-11T10:41:00.000","Traffic","White","34","Female - F","Pearl St At Greene St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU000756","2018-01-11T11:02:00.000","Traffic","White","63","Female - F","Riverside Ave At Intervale Ave, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU000757","2018-01-11T11:06:00.000","Traffic","White","19","Male - M","North St At N Willard St, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU000759","2018-01-11T11:13:00.000","Traffic","White","60","Female - F","North St At Archibald St, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU000760","2018-01-11T11:17:00.000","Traffic","White","33","Male - M","Riverside Ave At Intervale Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU000770","2018-01-11T12:29:00.000","Traffic","White","40","Female - F","Pearl St At S Union St, Burlington, Vt","VT","0","1","1","V = Vehicle Equipment","Ticket","0","NA","1","0","0","0","0","0","1","0","0"
"18BU000773","2018-01-11T13:38:00.000","Traffic","White","21","Female - F","Main St At S Prospect St, Burlington, Vt","NY","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU000796","2018-01-11T19:57:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU000800","2018-01-11T21:13:00.000","Traffic","Asian","52","Female - F","Pine St At Kilburn St, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000803","2018-01-11T22:25:00.000","Traffic","White","24","Male - M","North St At Lafountain St, Burlington, Vt","VT","7","0","1","V = Vehicle Equipment","Warning","1","1","0","0","0","0","0","0","1","0","0"
"18BU000805","2018-01-11T23:28:00.000","Traffic","White","19","Male - M","Manhattan Dr At Pitkin St, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU000806","2018-01-11T23:57:00.000","Traffic","White","28","Male - M","Maple St At S Champlain St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000807","2018-01-12T00:04:00.000","Traffic","White","21","Female - F","Rose St At Cedar St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000808","2018-01-12T00:21:00.000","Traffic","White","36","Male - M","Main St At S Winooski Ave, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU000810","2018-01-12T00:30:00.000","Traffic","Black","70","Male - M","Main St At S Winooski Ave, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU000813","2018-01-12T01:33:00.000","Traffic","White","25","Male - M","S Winooski Ave At King St, Burlington, Vt","WI","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU000814","2018-01-12T01:39:00.000","Traffic","Black","24","Male - M","Riverside Ave At Hildred Dr, Burlington, Vt","VT","12","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU000816","2018-01-12T05:49:00.000","Traffic","White","34","Female - F","North Ave At Rt 127 Entrance, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000833","2018-01-12T10:59:00.000","Traffic","White","40","Male - M","Colchester Ave At Latham Ct, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU000839","2018-01-12T11:34:00.000","Traffic","White","24","Female - F","Pine St At Kilburne St, Burlington, Vt","VT","0","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU000840","2018-01-12T11:49:00.000","Traffic","White","32","Male - M","Main St At Univeristy Terr, Burlington, Vt","VT","7","1","0","V = Vehicle Equipment","Ticket","0","NA","1","0","0","0","0","0","0","0","0"
"18BU000851","2018-01-12T13:44:00.000","Traffic","White","82","Male - M","95 Poirier Pl, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU000861","2018-01-12T15:19:00.000","Traffic","White","16","Female - F","Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU000864","2018-01-12T16:05:00.000","Traffic","White","29","Male - M","N Union St At N Winooski Ave, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU000878","2018-01-12T19:26:00.000","Traffic","White","31","Female - F","Riverside Ave At Salmon Run, Burlington, Vt","VT","14","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000880","2018-01-12T19:43:00.000","Traffic","Asian","25","Female - F","Intervale Ave At North St, Burlington, Vt","MA","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000882","2018-01-12T19:52:00.000","Traffic","White","25","Male - M","Willow St At Walnut St, Burlington, Vt","VT","14","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU000884","2018-01-12T20:17:00.000","Traffic","White","23","Male - M","Pine St At Main St, Burlington, Vt","RI","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000888","2018-01-12T22:34:00.000","Traffic","Black","28","Male - M","Hickock Pl At N.union St, Burlington, Vt","VT","1","1","0","M = Moving violation","Ticket","1","1","1","0","0","0","0","0","0","0","0"
"18BU000898","2018-01-13T02:23:00.000","Traffic","Hispanic","23","Male - M","N Union St At Loomis St, Burlington, Vt","CT","2","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU000962","2018-01-14T00:15:00.000","Traffic","Asian","23","Male - M","Colchester Ave At East Ave, Burlington, Vt","RI","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU000968","2018-01-14T02:10:00.000","Traffic","White","28","Male - M","College St At St Paul St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU000969","2018-01-14T07:52:00.000","Crash - Property damage only","White","19","Female - F","Main St At Univeristy Hgts, Burlington, Vt","VT","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU000991","2018-01-14T13:15:00.000","Traffic","White","19","Female - F","S Willard St At Spruce St, Burlington, Vt","NH","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000994","2018-01-14T13:39:00.000","Traffic","Hispanic","33","Male - M","Shelburne Rd At Hoover St, Burlington, Vt","VT","4","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000995","2018-01-14T13:54:00.000","Traffic","Black","27","Male - M","Pearl St At Clarke St, Burlington, Vt","NY","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000996","2018-01-14T14:02:00.000","Traffic","Black","17","Male - M","Ledge Rd At Iranistan Rd, Burlington, Vt","VT","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","1","0","0","0","0"
"18BU000997","2018-01-14T14:14:00.000","Traffic","White","48","Female - F","N Winooski Ave At Grant St, Burlington, Vt","VT","7","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU001000","2018-01-14T14:42:00.000","Traffic","White","69","Male - M","Shelburne Rd At Hoover St, Burlington, Vt","MA","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","1","0","0","0","0"
"18BU001004","2018-01-14T15:31:00.000","Traffic","White","33","Male - M","St Paul St At Kilburn St, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU001008","2018-01-14T17:14:00.000","Traffic","White","64","Male - M","Manhattan Dr At Spring St, Burlington, Vt","VT","3","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU001011","2018-01-14T17:46:00.000","Traffic","Black","36","Male - M","S Winooski Ave At Buell St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU001013","2018-01-14T17:57:00.000","Traffic","White","19","Male - M","Main St At S Union St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU001014","2018-01-14T18:18:00.000","Traffic","White","17","Male - M","Main St At Univeristy Terr, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU001015","2018-01-14T18:24:00.000","Traffic","White","37","Female - F","Shelburne Rd At Flynn Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU001016","2018-01-14T18:28:00.000","Traffic","White","21","Female - F","Main St At So Willard St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU001018","2018-01-14T18:49:00.000","Traffic","White","39","Male - M","Shelburne Rd At Birchclif Pky, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU001020","2018-01-14T19:09:00.000","Traffic","White","53","Female - F","S Winooki Ave At Bank St, Burlington, Vt","MA","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU001025","2018-01-14T21:32:00.000","Traffic","Black","35","Male - M","St Paul St At Howard St, Burlington, Vt","VT","4","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU001026","2018-01-14T21:43:00.000","Traffic","White","27","Male - M","Shelburne Rd At S Willard St, Burlington, Vt","MA","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU001027","2018-01-14T22:09:00.000","Traffic","White","71","Female - F","Main St At S Winooski Ave, Burlington, Vt","DE","0","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU001029","2018-01-14T23:09:00.000","Traffic","White","41","Female - F","North Ave At Convent Sq, Burlington, Vt","VT","17","2","1","M = Moving violation","Ticket","0","NA","1","0","0","1","1","0","0","0","0"
"18BU001045","2018-01-15T09:35:00.000","Traffic","White","28","Male - M","S Winooski Ave At Pearl St, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU001047","2018-01-15T09:44:00.000","Traffic","White","29","Female - F","Archibald St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU001505","2018-01-20T23:49:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU001050","2018-01-15T10:41:00.000","Traffic","White","40","Male - M","Manhattan Dr At Ward St, Burlington, Vt","VT","5","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU001052","2018-01-15T11:03:00.000","Traffic","White","20","Female - F","Battery St At Cherry St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU001053","2018-01-15T11:07:00.000","Traffic","White","57","Female - F","S Willard St At Main St, Burlington, Vt","NA","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU001054","2018-01-15T11:20:00.000","Traffic","White","49","Male - M","Pine St At Lakeside Ave, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU001059","2018-01-15T12:08:00.000","Traffic","White","19","Female - F","St Paul St At Adams St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
